osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,tunnel,width,access,bridge
"[171350239, 376342531, 376342527]",Bahnweg,residential,False,True,60.541,"LINESTRING (11.3766054 48.0715869, 11.3765696 48.0715221, 11.3765445 48.0714654, 11.376522 48.0713865, 11.3764972 48.0713527, 11.3762961 48.0710864)",,,,,,,
16356794,Pippinplatz,residential,False,True,16.534,"LINESTRING (11.3756601 48.0720453, 11.3755594 48.0719127)",,,,,,,
"[1017584216, 1017584217, 18635035]",Ammerseestraße,secondary,False,True,269.947,"LINESTRING (11.3755057 48.0672478, 11.3757239 48.067409, 11.3760822 48.0678834, 11.3763116 48.0681722, 11.3764743 48.0683651, 11.3766003 48.0685463, 11.3766357 48.068595, 11.3767391 48.068725, 11.3769593 48.0689876, 11.3769955 48.0690376, 11.377104 48.0691223, 11.3774825 48.0691879)",St 2349,50,2,,,,
18791112,Zugspitzstraße,residential,False,True,365.394,"LINESTRING (11.3755057 48.0672478, 11.3752882 48.0670707, 11.375087 48.0669069, 11.3748587 48.066721, 11.3747495 48.0666303, 11.3745569 48.0664343, 11.3745319 48.0664089, 11.3743594 48.0662452, 11.3742233 48.066045, 11.3742017 48.0659999, 11.3739483 48.0654825, 11.3739379 48.0654595, 11.3738558 48.0652786, 11.3738392 48.0652341, 11.3736653 48.0647648, 11.3735156 48.064359, 11.3735034 48.0643347, 11.3734844 48.0643127)",,,,,,,
809170945,Ammerseestraße,secondary,False,False,74.298,"LINESTRING (11.3755057 48.0672478, 11.3752904 48.0672353, 11.3745154 48.0673134)",St 2349,50,,,,,
24506224,Münchener Straße,secondary,False,True,45.801,"LINESTRING (11.3822405 48.0659795, 11.3825608 48.065902, 11.3826821 48.0658856, 11.382722 48.0658802, 11.3828274 48.065904)",St 2063,50,2,,,,
38660441,Münchener Straße,secondary,False,False,43.487,"LINESTRING (11.3822405 48.0659795, 11.382138 48.066003, 11.3819602 48.0660453, 11.3816963 48.0661226)",St 2063,50,2,,,,
223588718,Leutstettener Straße,residential,False,True,105.523,"LINESTRING (11.3822405 48.0659795, 11.3820321 48.0655693, 11.3818118 48.0653489, 11.3816086 48.0651381)",,40,,,,,
24506224,Münchener Straße,secondary,False,False,45.801,"LINESTRING (11.3828274 48.065904, 11.382722 48.0658802, 11.3826821 48.0658856, 11.3825608 48.065902, 11.3822405 48.0659795)",St 2063,50,2,,,,
293556310,Münchener Straße,secondary,False,True,44.019999999999996,"LINESTRING (11.3828274 48.065904, 11.3829225 48.0659467, 11.3830134 48.0660253, 11.3831435 48.0661253, 11.3832373 48.0661863)",St 2063,50,,,,,
293556310,Münchener Straße,secondary,False,False,170.27,"LINESTRING (11.3854484 48.0664905, 11.385188 48.0663993, 11.3851517 48.0663866, 11.3849795 48.0663386, 11.3847573 48.06629, 11.3846585 48.06627, 11.3844757 48.0662446, 11.3842703 48.0662361, 11.3839724 48.0662352, 11.3835028 48.0662182, 11.38341 48.0662149, 11.3833226 48.0662078, 11.3832373 48.0661863)",St 2063,50,,,,,
137084557,Grubmühlerfeldstraße,residential,False,True,29.116,"LINESTRING (11.3841483 48.0703691, 11.3844061 48.0705663)",,30,,,,,
17105220,Siedlerstraße,residential,False,True,90.69399999999999,"LINESTRING (11.3841483 48.0703691, 11.3836957 48.0706485, 11.3832242 48.0709012)",,30,,,,,
137084557,Grubmühlerfeldstraße,residential,False,False,162.89,"LINESTRING (11.3841483 48.0703691, 11.3838992 48.0701934, 11.3836374 48.0700204, 11.3833454 48.0698211, 11.3830198 48.069583, 11.382715 48.06936, 11.382641 48.0693058)",,30,,,,,
15735813,Kreuzstraße,residential,False,True,77.331,"LINESTRING (11.382641 48.0693058, 11.3818207 48.0697338)",,30,,,,,
137084557,Grubmühlerfeldstraße,residential,False,True,162.89,"LINESTRING (11.382641 48.0693058, 11.382715 48.06936, 11.3830198 48.069583, 11.3833454 48.0698211, 11.3836374 48.0700204, 11.3838992 48.0701934, 11.3841483 48.0703691)",,30,,,,,
377706968,Grubmühlerfeldstraße,residential,False,False,71.66499999999999,"LINESTRING (11.382641 48.0693058, 11.382553 48.0692022, 11.3824566 48.0690895, 11.3822892 48.068894, 11.3821707 48.0687432)",,40,,,6,,
137084557,Grubmühlerfeldstraße,residential,False,False,29.116,"LINESTRING (11.3844061 48.0705663, 11.3841483 48.0703691)",,30,,,,,
137084557,Grubmühlerfeldstraße,residential,False,True,37.771,"LINESTRING (11.3844061 48.0705663, 11.3845105 48.0706418, 11.3847509 48.0708159)",,30,,,,,
"[137375834, 294646916, 137375829, 294646917]",Am Schloßpark,residential,False,"[False, True]",262.30100000000004,"LINESTRING (11.3844061 48.0705663, 11.3851954 48.0700593, 11.3853838 48.0699299, 11.3857305 48.0697042, 11.3859103 48.0696184, 11.3860791 48.069538, 11.3863227 48.0694233, 11.386343 48.0694137, 11.3864033 48.0693853, 11.3862993 48.0692375, 11.3862639 48.0691344, 11.3860676 48.0690311, 11.3859229 48.0689584, 11.385905 48.0689492)",,30,,yes,,,
15733330,Krapfberg,residential,True,False,102.057,"LINESTRING (11.3787752 48.067477, 11.378591 48.067459, 11.3784254 48.0674428, 11.377619 48.0674291, 11.3774134 48.0673912)",,30,,,,,
1017584213,Bahnhofstraße,secondary,False,False,72.601,"LINESTRING (11.3787752 48.067477, 11.3784403 48.067843, 11.3783265 48.0680536)",St 2349,50,2,,,,
"[5140130, 1017584213]",Bahnhofstraße,secondary,False,True,73.293,"LINESTRING (11.3787752 48.067477, 11.3788445 48.0674159, 11.3789268 48.0673526, 11.3790069 48.067291, 11.379091 48.0672264, 11.3793624 48.0670382, 11.3794459 48.0669959)",St 2349,50,2,,,,
"[376680165, 1230720894, 10597343]",Bahnhofplatz,tertiary,False,False,115.215,"LINESTRING (11.3768717 48.0702037, 11.3768807 48.0703136, 11.3769195 48.0704207, 11.3769358 48.0704504, 11.3771109 48.0707009, 11.3773445 48.0710108, 11.3773775 48.0710885, 11.3773758 48.0711685)",,50,2,,,,
"[558233312, 558233315, 1221861031, 1221861032, 1221861033, 382859018, 1221861034, 15733423, 137084564, 558233309]","['Rafael-Katz-Straße', 'Bahnhofplatz']",residential,False,False,395.277,"LINESTRING (11.3768717 48.0702037, 11.3767875 48.070236, 11.3766912 48.0702505, 11.3766426 48.0702525, 11.3765441 48.0702576, 11.3764985 48.0702475, 11.3764517 48.0702237, 11.37635 48.0701751, 11.376304 48.0701499, 11.3762396 48.0700978, 11.3762203 48.0700706, 11.3761747 48.0700082, 11.3760938 48.0698976, 11.3760322 48.0698195, 11.3760126 48.0697878, 11.3759311 48.0696567, 11.3759071 48.0696053, 11.3758724 48.069535, 11.3758457 48.0694864, 11.3758302 48.0694482, 11.3758323 48.0694209, 11.3744751 48.0676619, 11.3744756 48.0676332, 11.3744782 48.0674819, 11.3745038 48.067366, 11.3745154 48.0673134)",,,,,,,
198440441,Bahnhofstraße,tertiary,False,True,104.45400000000001,"LINESTRING (11.3768717 48.0702037, 11.3769509 48.0700692, 11.3769896 48.0700035, 11.3774175 48.0693381)",,50,,,,,
"[558233312, 558233315, 1221861031, 1221861032, 1221861033, 1221861034, 382859018, 15733423, 137084564, 558233309]","['Rafael-Katz-Straße', 'Bahnhofplatz']",residential,False,True,395.27700000000016,"LINESTRING (11.3745154 48.0673134, 11.3745038 48.067366, 11.3744782 48.0674819, 11.3744756 48.0676332, 11.3744751 48.0676619, 11.3758323 48.0694209, 11.3758302 48.0694482, 11.3758457 48.0694864, 11.3758724 48.069535, 11.3759071 48.0696053, 11.3759311 48.0696567, 11.3760126 48.0697878, 11.3760322 48.0698195, 11.3760938 48.0698976, 11.3761747 48.0700082, 11.3762203 48.0700706, 11.3762396 48.0700978, 11.376304 48.0701499, 11.37635 48.0701751, 11.3764517 48.0702237, 11.3764985 48.0702475, 11.3765441 48.0702576, 11.3766426 48.0702525, 11.3766912 48.0702505, 11.3767875 48.070236, 11.3768717 48.0702037)",,,,,,,
"[126328736, 385731146, 385731148, 385731149, 385731150]",Ammerseestraße,secondary,False,False,85.54,"LINESTRING (11.3745154 48.0673134, 11.3742227 48.0673284, 11.374046 48.0673383, 11.3739285 48.067352, 11.3738174 48.0673824, 11.3736499 48.0674718, 11.373555 48.0675142, 11.3734542 48.0675475)",St 2349,30,,,,,
809170945,Ammerseestraße,secondary,False,True,74.298,"LINESTRING (11.3745154 48.0673134, 11.3752904 48.0672353, 11.3755057 48.0672478)",St 2349,50,,,,,
15735187,Jägerstraße,residential,False,False,84.56099999999999,"LINESTRING (11.3786049 48.0708572, 11.3783907 48.0709281, 11.3776181 48.0711836, 11.3775844 48.0711938)",,30,,,,,
15735187,Jägerstraße,residential,False,True,78.376,"LINESTRING (11.3786049 48.0708572, 11.3788386 48.0707853, 11.3790312 48.070726, 11.3795898 48.0706088)",,30,,,,,
15735611,Hubert-Deschler-Straße,residential,False,True,190.57,"LINESTRING (11.3786049 48.0708572, 11.3780577 48.07016, 11.3774518 48.0693821, 11.3774175 48.0693381)",,30,,,,,
15735286,Bahnhofstraße,tertiary,False,True,17.386,"LINESTRING (11.3774175 48.0693381, 11.3774825 48.0691879)",,50,2,,,,
15735611,Hubert-Deschler-Straße,residential,False,False,190.57,"LINESTRING (11.3774175 48.0693381, 11.3774518 48.0693821, 11.3780577 48.07016, 11.3786049 48.0708572)",,30,,,,,
198440441,Bahnhofstraße,tertiary,False,False,104.45400000000001,"LINESTRING (11.3774175 48.0693381, 11.3769896 48.0700035, 11.3769509 48.0700692, 11.3768717 48.0702037)",,50,,,,,
15735813,Kreuzstraße,residential,False,False,104.34,"LINESTRING (11.3807517 48.0703368, 11.3811594 48.0700543, 11.3818207 48.0697338)",,30,,,,,
16386481,Hangstraße,residential,False,False,121.256,"LINESTRING (11.3807517 48.0703368, 11.3802632 48.0699119, 11.3797983 48.0694524)",,30,,,,,
16386495,Hangstraße,residential,False,True,215.87,"LINESTRING (11.3807517 48.0703368, 11.3809079 48.0704856, 11.3815874 48.0711108, 11.3817434 48.07123, 11.381889 48.0713192, 11.3823238 48.0716045, 11.382476 48.0716947, 11.3826015 48.0718232)",,30,,,,,
15735881,Konrad-Engelhardt-Straße,residential,False,True,72.015,"LINESTRING (11.3859646 48.071814, 11.3858729 48.0718604, 11.3855035 48.0720183, 11.3851429 48.0721565)",,30,,,,,
137084557,Grubmühlerfeldstraße,residential,False,False,143.089,"LINESTRING (11.3859646 48.071814, 11.3859323 48.071789, 11.3858605 48.0717227, 11.3854958 48.0713957, 11.3849686 48.0709853, 11.3847509 48.0708159)",,30,,,,,
15735881,Konrad-Engelhardt-Straße,residential,False,False,72.015,"LINESTRING (11.3851429 48.0721565, 11.3855035 48.0720183, 11.3858729 48.0718604, 11.3859646 48.071814)",,30,,,,,
17105236,Kurt-Huber-Straße,residential,False,True,99.012,"LINESTRING (11.3826015 48.0718232, 11.3837117 48.0713307)",,30,,,,,
16386495,Hangstraße,residential,False,False,215.87,"LINESTRING (11.3826015 48.0718232, 11.382476 48.0716947, 11.3823238 48.0716045, 11.381889 48.0713192, 11.3817434 48.07123, 11.3815874 48.0711108, 11.3809079 48.0704856, 11.3807517 48.0703368)",,30,,,,,
16386481,Hangstraße,residential,False,False,193.027,"LINESTRING (11.3797983 48.0694524, 11.3791264 48.0686214, 11.3787443 48.0682527, 11.3783265 48.0680536)",,30,,,,,
16386481,Hangstraße,residential,False,True,121.256,"LINESTRING (11.3797983 48.0694524, 11.3802632 48.0699119, 11.3807517 48.0703368)",,30,,,,,
"[15947608, 169688807]",Balthasar-Vitzthum-Straße,residential,False,"[False, True]",332.35900000000004,"LINESTRING (11.3797983 48.0694524, 11.3808643 48.0690238, 11.3804004 48.0685034, 11.3798456 48.0679317, 11.3799875 48.0678521, 11.3803846 48.0676473, 11.3808834 48.067406)",,30,,,,,
1232056666,Bahnhofstraße,secondary,False,False,48.243,"LINESTRING (11.3783265 48.0680536, 11.3780387 48.0684425)",St 2349,50,2,,,,
16386481,Hangstraße,residential,False,True,193.027,"LINESTRING (11.3783265 48.0680536, 11.3787443 48.0682527, 11.3791264 48.0686214, 11.3797983 48.0694524)",,30,,,,,
1017584213,Bahnhofstraße,secondary,False,True,72.601,"LINESTRING (11.3783265 48.0680536, 11.3784403 48.067843, 11.3787752 48.067477)",St 2349,50,2,,,,
15736356,Bergmoserstraße,residential,False,True,59.941,"LINESTRING (11.3832242 48.0709012, 11.3837117 48.0713307)",,30,,,,,
15736356,Bergmoserstraße,residential,False,False,166.50900000000001,"LINESTRING (11.3832242 48.0709012, 11.3825252 48.0703198, 11.3818207 48.0697338)",,30,,,,,
17105220,Siedlerstraße,residential,False,False,90.69399999999999,"LINESTRING (11.3832242 48.0709012, 11.3836957 48.0706485, 11.3841483 48.0703691)",,30,,,,,
15735813,Kreuzstraße,residential,False,False,77.331,"LINESTRING (11.3818207 48.0697338, 11.382641 48.0693058)",,30,,,,,
15735813,Kreuzstraße,residential,False,True,104.34,"LINESTRING (11.3818207 48.0697338, 11.3811594 48.0700543, 11.3807517 48.0703368)",,30,,,,,
15736356,Bergmoserstraße,residential,False,True,166.50900000000001,"LINESTRING (11.3818207 48.0697338, 11.3825252 48.0703198, 11.3832242 48.0709012)",,30,,,,,
15693076,Starnberger Straße,secondary,False,False,160.29999999999995,"LINESTRING (11.378026 48.0640051, 11.3776482 48.0638519, 11.3773431 48.0637556, 11.3771871 48.0636883, 11.3768819 48.0635646, 11.3768253 48.06354, 11.3767584 48.0635099, 11.3765351 48.0634034, 11.376406 48.0633387, 11.3762139 48.0632304)",St 2063,50,2,,,,
1232056668,Starnberger Straße,secondary,False,True,59.29899999999999,"LINESTRING (11.378026 48.0640051, 11.3781465 48.0641056, 11.3782221 48.0641687, 11.3784095 48.0643763, 11.3784631 48.0644492)",St 2063,50,,,,,
15737068,Schulstraße,residential,False,False,100.52600000000001,"LINESTRING (11.3765457 48.0645627, 11.3768352 48.0648207, 11.3773457 48.0652917)",,30,,,,,
137084561,Schulstraße,residential,False,False,14.583,"LINESTRING (11.3773457 48.0652917, 11.3774732 48.0653914)",,30,,,,,
15737068,Schulstraße,residential,False,True,100.52600000000001,"LINESTRING (11.3773457 48.0652917, 11.3768352 48.0648207, 11.3765457 48.0645627)",,30,,,,,
15737088,Sackstraße,residential,False,True,107.57400000000001,"LINESTRING (11.3773457 48.0652917, 11.3777233 48.0651148, 11.3780347 48.0649851, 11.3782899 48.0648948, 11.3786109 48.0648414)",,,,,,,
137084549,Sackstraße,residential,False,False,88.297,"LINESTRING (11.3773457 48.0652917, 11.3766182 48.0656492, 11.3764106 48.0657799)",,,,,,,
18765070,Am Wiesenhang,residential,False,False,359.18199999999996,"LINESTRING (11.3858851 48.0646561, 11.3857364 48.0646925, 11.3856156 48.0646539, 11.3854524 48.0644084, 11.3854104 48.0643437, 11.3853048 48.0643327, 11.3849086 48.0643089, 11.3837123 48.0646573, 11.3831975 48.0647898, 11.3826596 48.0649129, 11.3821097 48.0650233, 11.3816086 48.0651381)",,,,,,,
19100724,Bergstraße,residential,False,True,135.412,"LINESTRING (11.3803414 48.0717182, 11.3799975 48.0712106, 11.3798519 48.0709956, 11.3795898 48.0706088)",,30,,,,,
17899506,Bergstraße,residential,True,False,267.034,"LINESTRING (11.3780387 48.0684425, 11.3795898 48.0706088)",,30,,,,,
1232056666,Bahnhofstraße,secondary,False,True,48.243,"LINESTRING (11.3780387 48.0684425, 11.3783265 48.0680536)",St 2349,50,2,,,,
809170944,Bahnhofstraße,secondary,False,False,92.892,"LINESTRING (11.3780387 48.0684425, 11.3779284 48.0685653, 11.3777979 48.0687044, 11.3776403 48.068916, 11.3774825 48.0691879)",St 2349,50,2,,,,
93682450,Grubmühlerfeldstraße,residential,False,False,9.318,"LINESTRING (11.3808834 48.067406, 11.3808075 48.0673393)",,30,,,6,,
"[15947608, 169688807]",Balthasar-Vitzthum-Straße,residential,False,"[False, True]",332.359,"LINESTRING (11.3808834 48.067406, 11.3803846 48.0676473, 11.3799875 48.0678521, 11.3798456 48.0679317, 11.3804004 48.0685034, 11.3808643 48.0690238, 11.3797983 48.0694524)",,30,,,,,
93682450,Grubmühlerfeldstraße,residential,False,True,177.486,"LINESTRING (11.3808834 48.067406, 11.3809626 48.067463, 11.3811754 48.067632, 11.3813513 48.0677886, 11.3814462 48.0678731, 11.3816482 48.0680964, 11.3818467 48.0683406, 11.3819191 48.0684226, 11.3821707 48.0687432)",,30,,,6,,
8090863,Parkstraße,residential,False,False,356.523,"LINESTRING (11.3733314 48.0690891, 11.3738326 48.0695749, 11.3742412 48.0700652, 11.3748163 48.0708739, 11.3750092 48.071096, 11.3751674 48.0712781, 11.3752312 48.0713793, 11.375376 48.0715184, 11.3755349 48.071846, 11.3755445 48.0718719, 11.3755594 48.0719127)",,30,,,,,
24506675,Römerstraße,residential,False,False,92.60499999999999,"LINESTRING (11.3733314 48.0690891, 11.3739507 48.068808, 11.3743632 48.068622)",,30,,,,,
16356794,Pippinplatz,residential,False,False,16.534,"LINESTRING (11.3755594 48.0719127, 11.3756601 48.0720453)",,,,,,,
8090863,Parkstraße,residential,False,True,356.523,"LINESTRING (11.3755594 48.0719127, 11.3755445 48.0718719, 11.3755349 48.071846, 11.375376 48.0715184, 11.3752312 48.0713793, 11.3751674 48.0712781, 11.3750092 48.071096, 11.3748163 48.0708739, 11.3742412 48.0700652, 11.3738326 48.0695749, 11.3733314 48.0690891)",,30,,,,,
"[171350241, 1021674065, 129921037]",Pippinplatz,tertiary,True,False,86.026,"LINESTRING (11.3755594 48.0719127, 11.3760714 48.0717472, 11.3761605 48.0717139, 11.3764816 48.0716046, 11.3766054 48.0715869)",,"['50', '30']",,,,,
24506675,Römerstraße,residential,False,True,92.60499999999999,"LINESTRING (11.3743632 48.068622, 11.3739507 48.068808, 11.3733314 48.0690891)",,30,,,,,
25845874,Bahnweg,living_street,False,False,171.518,"LINESTRING (11.3743632 48.068622, 11.3749982 48.0694523, 11.3754221 48.0699926)",,,,,,designated,
15693076,Starnberger Straße,secondary,False,True,160.3,"LINESTRING (11.3762139 48.0632304, 11.376406 48.0633387, 11.3765351 48.0634034, 11.3767584 48.0635099, 11.3768253 48.06354, 11.3768819 48.0635646, 11.3771871 48.0636883, 11.3773431 48.0637556, 11.3776482 48.0638519, 11.378026 48.0640051)",St 2063,50,2,,,,
18765070,Am Wiesenhang,residential,False,True,359.1819999999999,"LINESTRING (11.3816086 48.0651381, 11.3821097 48.0650233, 11.3826596 48.0649129, 11.3831975 48.0647898, 11.3837123 48.0646573, 11.3849086 48.0643089, 11.3853048 48.0643327, 11.3854104 48.0643437, 11.3854524 48.0644084, 11.3856156 48.0646539, 11.3857364 48.0646925, 11.3858851 48.0646561)",,,,,,,
223588718,Leutstettener Straße,residential,False,False,105.523,"LINESTRING (11.3816086 48.0651381, 11.3818118 48.0653489, 11.3820321 48.0655693, 11.3822405 48.0659795)",,40,,,,,
16385834,Zur Sägmühle,residential,False,False,33.324,"LINESTRING (11.3811817 48.0659752, 11.3812564 48.0661807, 11.3813175 48.0662589)",,,,,,,
16385834,Zur Sägmühle,residential,False,True,33.324,"LINESTRING (11.3813175 48.0662589, 11.3812564 48.0661807, 11.3811817 48.0659752)",,,,,,,
"[98284838, 15693646, 38660459, 15693638]","['Hauptplatz', 'Münchener Straße', ""Clermont l'Herault Brücke""]",secondary,False,False,81.065,"LINESTRING (11.3813175 48.0662589, 11.3812145 48.0663225, 11.3811183 48.0663818, 11.3810444 48.0664305, 11.3807509 48.066628, 11.3806508 48.0666963, 11.3806433 48.0667014, 11.3805766 48.0667204, 11.3805037 48.0667252)",St 2063,50,"['2', '3']",,,,yes
38660459,Münchener Straße,secondary,False,True,32.046,"LINESTRING (11.3813175 48.0662589, 11.3815515 48.0661638, 11.3816963 48.0661226)",St 2063,50,2,,,,
38660441,Münchener Straße,secondary,False,True,43.487,"LINESTRING (11.3816963 48.0661226, 11.3819602 48.0660453, 11.382138 48.066003, 11.3822405 48.0659795)",St 2063,50,2,,,,
38660459,Münchener Straße,secondary,False,False,32.046,"LINESTRING (11.3816963 48.0661226, 11.3815515 48.0661638, 11.3813175 48.0662589)",St 2063,50,2,,,,
"[16386133, 378941198]",Pfarrweg,residential,False,False,148.07899999999998,"LINESTRING (11.3816963 48.0661226, 11.3818078 48.0663176, 11.3817755 48.066441, 11.3817888 48.0665126, 11.3818063 48.0665743, 11.3818508 48.0666127, 11.3819249 48.066637, 11.3820608 48.0666669, 11.382207 48.0666957, 11.3823359 48.06671, 11.3824534 48.066744, 11.3825025 48.0667703, 11.3826523 48.0667942, 11.3827408 48.0668151, 11.3830054 48.0668535)",,,,,,destination,
"[16386133, 378941198]",Pfarrweg,residential,False,True,148.079,"LINESTRING (11.3830054 48.0668535, 11.3827408 48.0668151, 11.3826523 48.0667942, 11.3825025 48.0667703, 11.3824534 48.066744, 11.3823359 48.06671, 11.382207 48.0666957, 11.3820608 48.0666669, 11.3819249 48.066637, 11.3818508 48.0666127, 11.3818063 48.0665743, 11.3817888 48.0665126, 11.3817755 48.066441, 11.3818078 48.0663176, 11.3816963 48.0661226)",,,,,,destination,
38660443,Ledererstraße,residential,False,True,234.96,"LINESTRING (11.3830054 48.0668535, 11.3829673 48.0669497, 11.3829236 48.0670862, 11.3828829 48.067339, 11.3829032 48.0673693, 11.3829339 48.0673861, 11.3830688 48.0673998, 11.3833059 48.0673975, 11.383603 48.0673673, 11.3837713 48.0673269, 11.383952 48.0672826, 11.3840267 48.0672722, 11.3841107 48.0672604, 11.3842421 48.0672768, 11.3846828 48.0674638, 11.3848777 48.0675244, 11.3851168 48.0675859)",,,,,,,
38660461,Ledererstraße,residential,False,False,76.88300000000001,"LINESTRING (11.3830054 48.0668535, 11.3830838 48.0666843, 11.3831421 48.0665211, 11.3831634 48.0664614, 11.3831767 48.0663791, 11.383166 48.0663164, 11.3831874 48.0662572, 11.3832373 48.0661863)",,,,,,,
16386419,Am Würmufer,residential,False,False,107.77099999999999,"LINESTRING (11.3834777 48.0683883, 11.3832463 48.0683772, 11.3829151 48.0684341, 11.3828438 48.068464, 11.382546 48.0685889, 11.3821707 48.0687432)",,30,,,,,
16386419,Am Würmufer,residential,False,True,48.297,"LINESTRING (11.3834777 48.0683883, 11.3836701 48.0682847, 11.3838226 48.0682084, 11.3840249 48.0681652)",,30,,,,,
16386425,Am Würmufer,residential,False,True,69.54299999999999,"LINESTRING (11.3834777 48.0683883, 11.3838487 48.068646, 11.3838755 48.0686642, 11.3841298 48.0688369)",,30,,,,,
16386419,Am Würmufer,residential,False,True,107.771,"LINESTRING (11.3821707 48.0687432, 11.382546 48.0685889, 11.3828438 48.068464, 11.3829151 48.0684341, 11.3832463 48.0683772, 11.3834777 48.0683883)",,30,,,,,
93682450,Grubmühlerfeldstraße,residential,False,False,177.486,"LINESTRING (11.3821707 48.0687432, 11.3819191 48.0684226, 11.3818467 48.0683406, 11.3816482 48.0680964, 11.3814462 48.0678731, 11.3813513 48.0677886, 11.3811754 48.067632, 11.3809626 48.067463, 11.3808834 48.067406)",,30,,,6,,
377706968,Grubmühlerfeldstraße,residential,False,True,71.66499999999999,"LINESTRING (11.3821707 48.0687432, 11.3822892 48.068894, 11.3824566 48.0690895, 11.382553 48.0692022, 11.382641 48.0693058)",,40,,,6,,
