osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,ref,lanes,bridge
24877626,Puschkinstraße,primary,50,False,False,178.722,"LINESTRING (12.5849008 52.1447807, 12.5849803 52.1448015, 12.5850496 52.1448002, 12.5851126 52.144786, 12.5852796 52.144714, 12.5864355 52.1442756, 12.5867598 52.1441509, 12.5871396 52.1440021)",,B 246,2,
"[561900080, 24876227]",Straße der Einheit,tertiary,30,False,False,148.638,"LINESTRING (12.589366 52.1434133, 12.5893532 52.1433086, 12.5893135 52.1432376, 12.5891341 52.1430036, 12.5889151 52.1427816, 12.5885827 52.1423181, 12.588507 52.1421944)",,,3,
"[22956793, 404951819, 246870806, 682201431]",Brandenburger Straße,primary,50,False,True,144.357,"LINESTRING (12.589366 52.1434133, 12.5894333 52.1434313, 12.5894871 52.1434585, 12.5897245 52.1435873, 12.5898993 52.1436549, 12.5901629 52.1437481, 12.5905388 52.143883, 12.5911486 52.1441052)",,B 246,"['2', '3']",
706632145,Puschkinstraße,primary,50,False,True,40.699,"LINESTRING (12.589366 52.1434133, 12.5892972 52.1434162, 12.5892253 52.1434304, 12.5889833 52.1435026, 12.5888151 52.1435466)",,B 246,2,
39910331,Lübnitzer Straße,tertiary,30,False,False,24.531,"LINESTRING (12.5839809 52.1413829, 12.5842603 52.1412441)",,,,
39910331,Lübnitzer Straße,tertiary,30,False,True,120.858,"LINESTRING (12.5839809 52.1413829, 12.5833971 52.1416812, 12.5826086 52.1420699)",,,,
"[1086710851, 24875517]",Gliener Straße,residential,30,False,True,117.689,"LINESTRING (12.5839809 52.1413829, 12.5838588 52.1413599, 12.5836967 52.1413734, 12.5833373 52.1414011, 12.5828274 52.1414188, 12.5822673 52.1414289)",,,,
39910331,Lübnitzer Straße,tertiary,30,False,True,24.531,"LINESTRING (12.5842603 52.1412441, 12.5839809 52.1413829)",,,,
"[24875518, 156809279]",Niemöllerstraße,residential,30,True,False,190.916,"LINESTRING (12.5842603 52.1412441, 12.5845294 52.1414985, 12.5845699 52.1415422, 12.5845849 52.1415659, 12.5846267 52.1417902, 12.5846519 52.1418439, 12.5847928 52.1420143, 12.5851583 52.142327, 12.5853756 52.1425066, 12.5856218 52.1427141)",,,,
"[169408264, 26999905, 26999906]",Lübnitzer Straße,tertiary,30,False,False,35.45,"LINESTRING (12.5842603 52.1412441, 12.5843301 52.1412154, 12.5845931 52.1411212, 12.5847056 52.1410801)",,,,yes
"[1086710851, 24875517]",Gliener Straße,residential,30,False,False,117.689,"LINESTRING (12.5822673 52.1414289, 12.5828274 52.1414188, 12.5833373 52.1414011, 12.5836967 52.1413734, 12.5838588 52.1413599, 12.5839809 52.1413829)",,,,
24876222,Steinstraße,primary,50,False,True,169.601,"LINESTRING (12.5841615 52.1433448, 12.5843434 52.1434992, 12.58443 52.1435973, 12.5844879 52.1436857, 12.584617 52.1440106, 12.5848079 52.1445131, 12.5848267 52.1446247, 12.5848455 52.1447062, 12.5848671 52.1447514, 12.5849008 52.1447807)",,B 246,2,
"[24877627, 246870805]",Steinstraße,primary,50,False,False,176.996,"LINESTRING (12.5841615 52.1433448, 12.5836826 52.142945, 12.5830911 52.1424644, 12.5830382 52.1424209, 12.5828907 52.1422998, 12.5826086 52.1420699)",,B 246,"['2', '3']",
24877628,Ernst-Thälmann-Straße,residential,50,False,True,173.087,"LINESTRING (12.5841615 52.1433448, 12.5830406 52.1438675, 12.582885 52.1439426, 12.5826608 52.1440478, 12.5825692 52.144064, 12.582016 52.1440648)",,,,
142915681,Magdeburger Straße,tertiary,30,False,False,13.378,"LINESTRING (12.5847056 52.1410801, 12.5848896 52.1410386)",,,,
"[169408264, 26999905, 26999906]",Lübnitzer Straße,tertiary,30,False,True,35.45,"LINESTRING (12.5847056 52.1410801, 12.5845931 52.1411212, 12.5843301 52.1412154, 12.5842603 52.1412441)",,,,yes
142915681,Magdeburger Straße,tertiary,30,False,True,13.378,"LINESTRING (12.5848896 52.1410386, 12.5847056 52.1410801)",,,,
24877102,Magdeburger Straße,tertiary,30,True,False,101.521,"LINESTRING (12.5848896 52.1410386, 12.5851467 52.1410094, 12.5855197 52.1409501, 12.5857559 52.1409086, 12.5863234 52.1407985)",,,,
24877558,Reißigerstraße,residential,30,True,False,144.361,"LINESTRING (12.5848896 52.1410386, 12.5850024 52.141171, 12.5851681 52.141409, 12.5852275 52.1414649, 12.5853088 52.1414803, 12.5855673 52.1414573, 12.5858496 52.1414347, 12.5861215 52.1414066, 12.5863827 52.1413861, 12.5865521 52.1413697)",,,,
39910330,Wiesenburger Straße,tertiary,30,True,False,65.65299999999999,"LINESTRING (12.5854702 52.1406213, 12.5851109 52.1407738, 12.5849215 52.1408779, 12.5848791 52.1409382, 12.5848896 52.1410386)",,,,
24877108,Wallgasse,residential,,True,False,81.659,"LINESTRING (12.5847943 52.1400153, 12.5854702 52.1406213)",,,,
24877110,Wallstraße,residential,30,True,False,48.281,"LINESTRING (12.5847943 52.1400153, 12.5842101 52.1402602)",,,,
24877111,Kämmererweg,residential,30,False,True,43.771,"LINESTRING (12.5842101 52.1402602, 12.5841231 52.1398702)",,,,
24877109,Kämmererweg,residential,30,True,False,101.494,"LINESTRING (12.5842101 52.1402602, 12.5841434 52.1403433, 12.584138 52.1403813, 12.5841504 52.1404159, 12.5842455 52.1405374, 12.5847056 52.1410801)",,,,
24877111,Kämmererweg,residential,30,False,False,43.771,"LINESTRING (12.5841231 52.1398702, 12.5842101 52.1402602)",,,,
24877556,Schloßstraße,residential,30,True,False,150.594,"LINESTRING (12.5857434 52.1382104, 12.5858062 52.1381858, 12.5859523 52.138164, 12.5864671 52.1381578, 12.586616 52.1381544, 12.5867868 52.1381393, 12.5868728 52.1381299, 12.5872618 52.1380662, 12.5876238 52.1379164, 12.5877997 52.1378366)",,,,
24877557,Sandberger Straße,residential,30,True,False,80.817,"LINESTRING (12.5881002 52.1390705, 12.5880872 52.1391798, 12.5880735 52.1392223, 12.5880534 52.1392526, 12.5880122 52.1392914, 12.5879607 52.1393288, 12.5876529 52.1394667, 12.5874062 52.1396151)",,,,
142791269,Wallstraße,residential,30,True,False,74.28999999999999,"LINESTRING (12.5881002 52.1390705, 12.5878272 52.1390419, 12.5875407 52.1390299, 12.5874591 52.1390306, 12.5873423 52.1390588, 12.5870472 52.1391304)",,,,
24877558,Reißigerstraße,residential,30,True,False,105.987,"LINESTRING (12.5865521 52.1413697, 12.5873306 52.1412731, 12.5874052 52.1412631, 12.5877485 52.1412007, 12.5880604 52.1411459)",,,,
24877561,Kirchplatz,residential,30,True,False,147.84499999999997,"LINESTRING (12.5865521 52.1413697, 12.5866113 52.1415176, 12.5866564 52.1415363, 12.5868739 52.1415207, 12.5869952 52.1415124, 12.5873035 52.1414753, 12.5874907 52.1414732, 12.5875635 52.1414759, 12.5876429 52.1415226, 12.5878372 52.141723, 12.587867 52.1417339, 12.5878922 52.1417336, 12.5879595 52.1417153, 12.5881117 52.1416843, 12.5882732 52.1416644)",,,,
161782871,Reißigerstraße,residential,30,False,True,65.404,"LINESTRING (12.5865521 52.1413697, 12.5863439 52.1408505, 12.5863234 52.1407985)",,,,
149630175,Straße der Einheit,tertiary,30,True,False,45.428,"LINESTRING (12.5880604 52.1411459, 12.5878814 52.1407524)",,,,
341146265,Niemegker Straße,tertiary,50,False,True,6.811,"LINESTRING (12.5933919 52.1414964, 12.5934825 52.1415221)",,K 6926,,
25226207,Berliner Straße,tertiary,50,False,False,221.10200000000003,"LINESTRING (12.5933919 52.1414964, 12.5933545 52.1414659, 12.5933139 52.1414219, 12.5930407 52.1410351, 12.5928184 52.1407474, 12.592679 52.1406185, 12.5924824 52.1404851, 12.5922918 52.1403745, 12.5917353 52.140075, 12.5914604 52.1399502)",,,,
"[149635873, 1135836586, 166672747, 149630161]",Niemegker Straße,tertiary,30,False,False,189.03600000000003,"LINESTRING (12.5933919 52.1414964, 12.5932781 52.1415114, 12.5930905 52.1415281, 12.59237 52.1415304, 12.5916437 52.1415263, 12.5912859 52.141521, 12.5912051 52.1415187, 12.5906272 52.1415026)",,,2,yes
"[149630178, 258693429]",Wittenberger Straße,tertiary,50,False,False,148.368,"LINESTRING (12.5871089 52.1370812, 12.5869897 52.1370128, 12.5868536 52.1369722, 12.5867677 52.1369638, 12.5864563 52.1369571, 12.5860042 52.136946, 12.5858417 52.136931, 12.5856678 52.1368978, 12.5854808 52.1368498, 12.585073 52.1367202)",,K 6926,,
259492993,Bahnhofstraße,tertiary,50,False,True,96.33200000000001,"LINESTRING (12.5871089 52.1370812, 12.5871829 52.1371559, 12.5873874 52.1373809, 12.5877761 52.1378084, 12.5877997 52.1378366)",,K 6926,,
"[1086768656, 341146264]",Bahnhofstraße,residential,30,False,True,328.54600000000005,"LINESTRING (12.5871089 52.1370812, 12.5872001 52.137038, 12.5872847 52.1370092, 12.5873972 52.1369875, 12.5882426 52.1369247, 12.5884524 52.136912, 12.5888648 52.1369093, 12.5891352 52.1369148, 12.589386 52.1369198, 12.5896356 52.1369293, 12.5897987 52.1369356, 12.5898989 52.1369394, 12.5900784 52.1369341, 12.5902489 52.1369159, 12.5906636 52.1368336, 12.5911871 52.1367289, 12.591331 52.1367145, 12.5914302 52.1367072, 12.5915176 52.1367101, 12.5916241 52.1367146, 12.5918122 52.1367454)",,,,
359510499,Berliner Straße,tertiary,50,False,False,120.09699999999998,"LINESTRING (12.5897331 52.1390404, 12.5894858 52.1389007, 12.5892663 52.1387894, 12.5891411 52.1387356, 12.5889854 52.1386903, 12.5886812 52.138627, 12.5883217 52.1385867, 12.5882064 52.1385538)",,,,
"[359510499, 25226207]",Berliner Straße,tertiary,50,False,True,156.062,"LINESTRING (12.5897331 52.1390404, 12.5901808 52.1393225, 12.5902467 52.1393656, 12.5905175 52.1395351, 12.5906515 52.1396093, 12.5908167 52.1396819, 12.590884 52.1397118, 12.5910612 52.1397906, 12.5913343 52.1398974, 12.5914604 52.1399502)",,,,
1063698177,Im Winkel,residential,50,False,True,50.931,"LINESTRING (12.5897331 52.1390404, 12.5900001 52.1388752, 12.5901664 52.1387772, 12.5903012 52.1387636)",,,,
"[30145368, 860025757, 149630160]",Wittenberger Straße,tertiary,50,False,False,164.291,"LINESTRING (12.585073 52.1367202, 12.5848856 52.13665, 12.584687 52.1365649, 12.5845064 52.136486, 12.5844351 52.1364538, 12.5842405 52.1363685, 12.5841598 52.1363329, 12.584035 52.13628, 12.5838856 52.1362315, 12.5837384 52.1362013, 12.5833208 52.1361499, 12.5830836 52.1361205, 12.5829935 52.1361073, 12.5829402 52.13609)",,K 6926,,
"[149630178, 258693429]",Wittenberger Straße,tertiary,50,False,True,148.368,"LINESTRING (12.585073 52.1367202, 12.5854808 52.1368498, 12.5856678 52.1368978, 12.5858417 52.136931, 12.5860042 52.136946, 12.5864563 52.1369571, 12.5867677 52.1369638, 12.5868536 52.1369722, 12.5869897 52.1370128, 12.5871089 52.1370812)",,K 6926,,
"[1018216482, 24877555]",Schloßstraße,residential,30,True,False,190.54600000000002,"LINESTRING (12.585073 52.1367202, 12.5850518 52.1368211, 12.5850389 52.1369605, 12.5850312 52.1371502, 12.5850423 52.1371936, 12.5850632 52.1372353, 12.585132 52.1372867, 12.5853866 52.1374141, 12.5854637 52.1374511, 12.5856824 52.137539, 12.5857693 52.1375815, 12.5858005 52.1376129, 12.5858088 52.1376746, 12.5857303 52.1380623, 12.5857329 52.1381767, 12.5857434 52.1382104)",3,,,
"[259461021, 246870807]",Gliener Straße,primary,50,False,False,178.144,"LINESTRING (12.5805698 52.1411058, 12.5810609 52.1412829, 12.5815222 52.1414347, 12.5817676 52.1415174, 12.5819591 52.141609, 12.5823027 52.1418249, 12.5826086 52.1420699)",,B 246,"['2', '3']",
25226208,Bahnhofstraße,tertiary,50,False,False,9.948,"LINESTRING (12.5878708 52.1379147, 12.5877997 52.1378366)",,K 6926,,
25226208,Bahnhofstraße,tertiary,50,False,True,75.428,"LINESTRING (12.5878708 52.1379147, 12.5879991 52.1380572, 12.5880525 52.138157, 12.5880876 52.1382246, 12.5881464 52.1383758, 12.5881684 52.1384977, 12.5881903 52.1385406, 12.5882064 52.1385538)",,K 6926,,
25511119,Bahnhofsgasse,residential,50,False,True,181.813,"LINESTRING (12.5878708 52.1379147, 12.5884049 52.1377347, 12.5889515 52.1375621, 12.5893028 52.1374628, 12.5897795 52.1372913, 12.5902029 52.1371273)",,,,
"[341146264, 1086768656]",Bahnhofstraße,residential,30,False,False,328.546,"LINESTRING (12.5918122 52.1367454, 12.5916241 52.1367146, 12.5915176 52.1367101, 12.5914302 52.1367072, 12.591331 52.1367145, 12.5911871 52.1367289, 12.5906636 52.1368336, 12.5902489 52.1369159, 12.5900784 52.1369341, 12.5898989 52.1369394, 12.5897987 52.1369356, 12.5896356 52.1369293, 12.589386 52.1369198, 12.5891352 52.1369148, 12.5888648 52.1369093, 12.5884524 52.136912, 12.5882426 52.1369247, 12.5873972 52.1369875, 12.5872847 52.1370092, 12.5872001 52.137038, 12.5871089 52.1370812)",,,,
25511119,Bahnhofsgasse,residential,50,False,False,181.81300000000002,"LINESTRING (12.5902029 52.1371273, 12.5897795 52.1372913, 12.5893028 52.1374628, 12.5889515 52.1375621, 12.5884049 52.1377347, 12.5878708 52.1379147)",,,,
24877626,Puschkinstraße,primary,50,False,True,178.72199999999998,"LINESTRING (12.5871396 52.1440021, 12.5867598 52.1441509, 12.5864355 52.1442756, 12.5852796 52.144714, 12.5851126 52.144786, 12.5850496 52.1448002, 12.5849803 52.1448015, 12.5849008 52.1447807)",,B 246,2,
289232501,Puschkinstraße,primary,50,False,False,126.78299999999999,"LINESTRING (12.5871396 52.1440021, 12.5872784 52.1439435, 12.5878208 52.1437258, 12.5881179 52.1436421, 12.5885236 52.14359, 12.5888151 52.1435466)",,B 246,2,
"[26999977, 783619002, 783619925]",Niemöllerstraße,residential,"['50', '30']",False,False,176.758,"LINESTRING (12.5871396 52.1440021, 12.5870503 52.1439331, 12.5867441 52.1436771, 12.5856218 52.1427141)",,,,
40109939,Scheunenweg,residential,50,False,False,164.38899999999998,"LINESTRING (12.5888151 52.1435466, 12.5888808 52.1436631, 12.5893327 52.1448024, 12.5894098 52.1449787)",,,,
289232501,Puschkinstraße,primary,50,False,True,126.783,"LINESTRING (12.5888151 52.1435466, 12.5885236 52.14359, 12.5881179 52.1436421, 12.5878208 52.1437258, 12.5872784 52.1439435, 12.5871396 52.1440021)",,B 246,2,
706632145,Puschkinstraße,primary,50,False,False,40.699,"LINESTRING (12.5888151 52.1435466, 12.5889833 52.1435026, 12.5892253 52.1434304, 12.5892972 52.1434162, 12.589366 52.1434133)",,B 246,2,
40109939,Scheunenweg,residential,50,False,True,164.38899999999998,"LINESTRING (12.5894098 52.1449787, 12.5893327 52.1448024, 12.5888808 52.1436631, 12.5888151 52.1435466)",,,,
40109940,Weitzgrunder Straße,residential,50,False,False,81.64999999999999,"LINESTRING (12.5903023 52.1446218, 12.5904983 52.1445017, 12.5906149 52.1444351, 12.5910433 52.1441942, 12.5911486 52.1441052)",,,,
136571497,Weitzgrunder Straße,living_street,7,False,False,68.509,"LINESTRING (12.5903023 52.1446218, 12.590224 52.1446077, 12.5901628 52.144563, 12.5901116 52.1445008, 12.5900203 52.1443825, 12.5899679 52.144314, 12.5898626 52.1441695, 12.5898293 52.1440993)",,,,
"[22956793, 404951819, 246870806, 682201431]",Brandenburger Straße,primary,50,False,False,144.357,"LINESTRING (12.5911486 52.1441052, 12.5905388 52.143883, 12.5901629 52.1437481, 12.5898993 52.1436549, 12.5897245 52.1435873, 12.5894871 52.1434585, 12.5894333 52.1434313, 12.589366 52.1434133)",,B 246,"['2', '3']",
40109940,Weitzgrunder Straße,residential,50,False,True,81.64999999999999,"LINESTRING (12.5911486 52.1441052, 12.5910433 52.1441942, 12.5906149 52.1444351, 12.5904983 52.1445017, 12.5903023 52.1446218)",,,,
40109942,Brandenburger Straße,primary,50,False,True,117.679,"LINESTRING (12.5911486 52.1441052, 12.5917965 52.1443446, 12.5922999 52.1445549, 12.592457 52.1446309, 12.5925723 52.1446983)",,B 246,2,
40109942,Brandenburger Straße,primary,50,False,False,117.679,"LINESTRING (12.5925723 52.1446983, 12.592457 52.1446309, 12.5922999 52.1445549, 12.5917965 52.1443446, 12.5911486 52.1441052)",,B 246,2,
64247584,Straße der Einheit,residential,,False,True,59.204,"LINESTRING (12.5874062 52.1396151, 12.5870472 52.1391304)",,,,
24877557,Sandberger Straße,residential,30,True,False,10.943999999999999,"LINESTRING (12.5874062 52.1396151, 12.5873747 52.1396369, 12.5873127 52.1396948)",,,,
64247584,Straße der Einheit,residential,,False,False,59.204,"LINESTRING (12.5870472 52.1391304, 12.5874062 52.1396151)",,,,
142791269,Wallstraße,residential,30,True,False,65.056,"LINESTRING (12.5870472 52.1391304, 12.5862285 52.1394301)",,,,
"[24877560, 24877559]","['Töpferstraße', 'Mauerstraße']",residential,30,True,False,187.166,"LINESTRING (12.5882732 52.1416644, 12.5888032 52.1416262, 12.5889294 52.1416176, 12.5891239 52.1415981, 12.589288 52.1415735, 12.589348 52.141525, 12.589339 52.1413838, 12.5893083 52.1413087, 12.5892462 52.1411981, 12.5891909 52.1408795, 12.5891533 52.1405885, 12.5891562 52.1405443)",,,,
149630175,Straße der Einheit,tertiary,30,True,False,59.461,"LINESTRING (12.5882732 52.1416644, 12.588249 52.1416052, 12.5881702 52.1414002, 12.5880604 52.1411459)",,,,
24877559,Mauerstraße,residential,30,True,False,197.186,"LINESTRING (12.5891562 52.1405443, 12.5891411 52.1403163, 12.5891336 52.1402317, 12.5891262 52.1401411, 12.5891137 52.1400641, 12.5890905 52.1399556, 12.5889923 52.1397078, 12.5889592 52.1396371, 12.5888287 52.1393998, 12.5887742 52.1393203, 12.5887004 52.1392488, 12.5885826 52.1391554, 12.5884934 52.1391151, 12.5883361 52.1390838, 12.5881002 52.1390705)",,,,
87369636,Hirtengasse,residential,30,False,True,90.027,"LINESTRING (12.5891562 52.1405443, 12.5882885 52.140686, 12.5879518 52.1407429, 12.5878814 52.1407524)",,,,
341146265,Niemegker Straße,tertiary,50,False,False,6.811,"LINESTRING (12.5934825 52.1415221, 12.5933919 52.1414964)",,K 6926,,
104838295,Brunnenstraße,living_street,7,False,False,156.169,"LINESTRING (12.5934825 52.1415221, 12.593465 52.1417231, 12.5934453 52.141765, 12.5932953 52.1419867, 12.5931613 52.1421734, 12.5930885 52.1422697, 12.5930465 52.1423017, 12.5929691 52.1423433, 12.5922975 52.1426353)",,,,
149630165,Mühlenhölzchen,living_street,7,False,True,107.345,"LINESTRING (12.5936855 52.143079, 12.593514 52.1429901, 12.5934641 52.142968, 12.5929372 52.1428091, 12.59259 52.1427072, 12.5922975 52.1426353)",,,,
104838299,Freigraben,residential,50,False,False,52.162,"LINESTRING (12.5912489 52.140229, 12.5910737 52.1400275, 12.5908599 52.1398257)",,,,
104838299,Freigraben,residential,50,False,True,164.165,"LINESTRING (12.5912489 52.140229, 12.5913696 52.140435, 12.5914455 52.1406403, 12.5914529 52.1407532, 12.5914438 52.140828, 12.5913971 52.1408962, 12.5913304 52.1409629, 12.5911765 52.1410788, 12.5906506 52.1414078, 12.5906321 52.1414529, 12.5906272 52.1415026)",,,,
104838301,Freigraben,residential,50,False,True,34.424,"LINESTRING (12.5912489 52.140229, 12.5913375 52.1400702, 12.5914604 52.1399502)",,,,
118758150,Mühlenhölzchen,living_street,7,False,True,12.502,"LINESTRING (12.5921289 52.1425913, 12.5922975 52.1426353)",,,,
104838299,Freigraben,residential,50,False,False,164.16499999999996,"LINESTRING (12.5906272 52.1415026, 12.5906321 52.1414529, 12.5906506 52.1414078, 12.5911765 52.1410788, 12.5913304 52.1409629, 12.5913971 52.1408962, 12.5914438 52.140828, 12.5914529 52.1407532, 12.5914455 52.1406403, 12.5913696 52.140435, 12.5912489 52.140229)",,,,
"[149630161, 1135836586, 166672747, 149635873]",Niemegker Straße,tertiary,30,False,True,189.036,"LINESTRING (12.5906272 52.1415026, 12.5912051 52.1415187, 12.5912859 52.141521, 12.5916437 52.1415263, 12.59237 52.1415304, 12.5930905 52.1415281, 12.5932781 52.1415114, 12.5933919 52.1414964)",,,2,yes
"[149630169, 359510498]",Niemegker Straße,tertiary,30,False,False,164.734,"LINESTRING (12.5906272 52.1415026, 12.5905676 52.1415106, 12.590516 52.1415205, 12.5901886 52.1416594, 12.5899131 52.1417754, 12.5898887 52.1417854, 12.5898128 52.1418161, 12.589694 52.1418653, 12.5895886 52.1419008, 12.589128 52.1420162, 12.588507 52.1421944)",,,,
"[432289145, 24876228, 561898149]",Straße der Einheit,tertiary,30,True,False,61.114,"LINESTRING (12.588507 52.1421944, 12.5883656 52.1419194, 12.5883494 52.1418705, 12.5882732 52.1416644)",,,,yes
"[149630169, 359510498]",Niemegker Straße,tertiary,30,False,True,164.734,"LINESTRING (12.588507 52.1421944, 12.589128 52.1420162, 12.5895886 52.1419008, 12.589694 52.1418653, 12.5898128 52.1418161, 12.5898887 52.1417854, 12.5899131 52.1417754, 12.5901886 52.1416594, 12.590516 52.1415205, 12.5905676 52.1415106, 12.5906272 52.1415026)",,,,
"[561900080, 24876227]",Straße der Einheit,tertiary,30,False,True,148.638,"LINESTRING (12.588507 52.1421944, 12.5885827 52.1423181, 12.5889151 52.1427816, 12.5891341 52.1430036, 12.5893135 52.1432376, 12.5893532 52.1433086, 12.589366 52.1434133)",,,3,
104838299,Freigraben,residential,50,False,True,52.162,"LINESTRING (12.5908599 52.1398257, 12.5910737 52.1400275, 12.5912489 52.140229)",,,,
"[359510499, 25226207]",Berliner Straße,tertiary,50,False,False,156.062,"LINESTRING (12.5914604 52.1399502, 12.5913343 52.1398974, 12.5910612 52.1397906, 12.590884 52.1397118, 12.5908167 52.1396819, 12.5906515 52.1396093, 12.5905175 52.1395351, 12.5902467 52.1393656, 12.5901808 52.1393225, 12.5897331 52.1390404)",,,,
25226207,Berliner Straße,tertiary,50,False,True,221.102,"LINESTRING (12.5914604 52.1399502, 12.5917353 52.140075, 12.5922918 52.1403745, 12.5924824 52.1404851, 12.592679 52.1406185, 12.5928184 52.1407474, 12.5930407 52.1410351, 12.5933139 52.1414219, 12.5933545 52.1414659, 12.5933919 52.1414964)",,,,
104838301,Freigraben,residential,50,False,False,34.424,"LINESTRING (12.5914604 52.1399502, 12.5913375 52.1400702, 12.5912489 52.140229)",,,,
24875519,Ernst-Thälmann-Straße,residential,30,True,False,121.854,"LINESTRING (12.5856218 52.1427141, 12.5841615 52.1433448)",,,,
"[156809280, 39910332]",Ernst-Thälmann-Straße,residential,30,True,False,206.50100000000003,"LINESTRING (12.5856218 52.1427141, 12.5858855 52.1426457, 12.586485 52.1425299, 12.5872962 52.1423733, 12.5875447 52.1423277, 12.5883525 52.1421768, 12.588507 52.1421944)",,,,
"[26999977, 783619002, 783619925]",Niemöllerstraße,residential,"['50', '30']",False,True,176.758,"LINESTRING (12.5856218 52.1427141, 12.5867441 52.1436771, 12.5870503 52.1439331, 12.5871396 52.1440021)",,,,
118758150,Mühlenhölzchen,living_street,7,False,False,12.502,"LINESTRING (12.5922975 52.1426353, 12.5921289 52.1425913)",,,,
104838295,Brunnenstraße,living_street,7,False,True,156.169,"LINESTRING (12.5922975 52.1426353, 12.5929691 52.1423433, 12.5930465 52.1423017, 12.5930885 52.1422697, 12.5931613 52.1421734, 12.5932953 52.1419867, 12.5934453 52.141765, 12.593465 52.1417231, 12.5934825 52.1415221)",,,,
149630165,Mühlenhölzchen,living_street,7,False,False,107.345,"LINESTRING (12.5922975 52.1426353, 12.59259 52.1427072, 12.5929372 52.1428091, 12.5934641 52.142968, 12.593514 52.1429901, 12.5936855 52.143079)",,,,
142915676,Lübnitzer Straße,secondary,50,False,False,30.386,"LINESTRING (12.5822788 52.1422535, 12.5826086 52.1420699)",,L 95,,
25226208,Bahnhofstraße,tertiary,50,False,True,9.948,"LINESTRING (12.5877997 52.1378366, 12.5878708 52.1379147)",,K 6926,,
259492993,Bahnhofstraße,tertiary,50,False,False,96.332,"LINESTRING (12.5877997 52.1378366, 12.5877761 52.1378084, 12.5873874 52.1373809, 12.5871829 52.1371559, 12.5871089 52.1370812)",,K 6926,,
25226208,Bahnhofstraße,tertiary,50,False,False,75.428,"LINESTRING (12.5882064 52.1385538, 12.5881903 52.1385406, 12.5881684 52.1384977, 12.5881464 52.1383758, 12.5880876 52.1382246, 12.5880525 52.138157, 12.5879991 52.1380572, 12.5878708 52.1379147)",,K 6926,,
