osmid,lanes,name,highway,oneway,reversed,length,bridge,geometry,ref,maxspeed,width,access
1251969932,,Kachelstraße,residential,False,False,23.081,,"LINESTRING (9.6669872 49.6254182, 9.6671952 49.625449, 9.6672996 49.6254644)",,30,,
60102335,,Hauptstraße,residential,False,False,87.704,,"LINESTRING (9.6563785 49.6195862, 9.6573251 49.6200822)",,50,,
60102335,,Hauptstraße,residential,False,True,22.92,,"LINESTRING (9.6563785 49.6195862, 9.6561118 49.6194738)",,50,,
16743058,,Brehmbachstraße,residential,False,True,97.302,,"LINESTRING (9.6563785 49.6195862, 9.6564131 49.619547, 9.6570496 49.6188268)",,,,
60102335,,Hauptstraße,residential,False,True,87.704,,"LINESTRING (9.6573251 49.6200822, 9.6563785 49.6195862)",,50,,
17248293,,Höhbergstraße,residential,False,True,110.11,,"LINESTRING (9.6573251 49.6200822, 9.6573745 49.6200278, 9.6581004 49.6192288)",,,,
36733621,,Glockenweg,residential,False,False,56.888,,"LINESTRING (9.6573251 49.6200822, 9.657205 49.6203091, 9.6571775 49.6203928, 9.657167 49.6204245, 9.6571772 49.6205781)",,,,
"[36871361, 36871362, 60102335]",,Hauptstraße,residential,False,False,88.867,,"LINESTRING (9.6573251 49.6200822, 9.6576896 49.6202065, 9.6580636 49.6202829, 9.6582296 49.6203146, 9.6583007 49.6203282, 9.6584723 49.6203682)",,50,,
192214589,,Hauptstraße,residential,False,True,23.404,,"LINESTRING (9.6587808 49.6204342, 9.6584723 49.6203682)",,50,,
28892080,,Hauptstraße,residential,False,False,23.608,,"LINESTRING (9.6587808 49.6204342, 9.6589727 49.6205207, 9.6590269 49.6205704)",,50,,
148503885,,Dittigheimer Straße,residential,False,False,93.065,,"LINESTRING (9.6587808 49.6204342, 9.6588055 49.6203996, 9.658911 49.6202521, 9.6590615 49.6201166, 9.6592101 49.6200119, 9.6596271 49.6198275)",,30,,
"[38967399, 28892079]",,Hauptstraße,residential,False,False,114.452,,"LINESTRING (9.6590269 49.6205704, 9.6590559 49.6206208, 9.6590607 49.6206838, 9.6590571 49.620732, 9.6589579 49.6211002, 9.658892 49.6213279, 9.6588425 49.6214683, 9.6588042 49.6215803)",,50,,
28892080,,Hauptstraße,residential,False,True,23.608,,"LINESTRING (9.6590269 49.6205704, 9.6589727 49.6205207, 9.6587808 49.6204342)",,50,,
"[36790714, 1251969941]",,Gymnasiumstraße,residential,False,True,119.481,,"LINESTRING (9.6590269 49.6205704, 9.6591381 49.6205969, 9.6596822 49.6207263, 9.6604518 49.6208894, 9.6605951 49.6209198)",,30,,
"[28892079, 38967399]",,Hauptstraße,residential,False,True,114.452,,"LINESTRING (9.6588042 49.6215803, 9.6588425 49.6214683, 9.658892 49.6213279, 9.6589579 49.6211002, 9.6590571 49.620732, 9.6590607 49.6206838, 9.6590559 49.6206208, 9.6590269 49.6205704)",,50,,
491874978,,Bahnhofstraße,residential,False,True,48.831,,"LINESTRING (9.6588042 49.6215803, 9.6587626 49.6216862, 9.6585933 49.6219973)",,,,
"[1054215096, 7640642]",,Sonnenplatz,residential,False,False,53.602999999999994,,"LINESTRING (9.6588042 49.6215803, 9.6588818 49.6215906, 9.6591524 49.6216278, 9.6595322 49.6216801)",,,,
16743074,,Schmiederstraße,residential,False,True,213.58,,"LINESTRING (9.6608825 49.6236519, 9.6605122 49.6235242, 9.6603132 49.6234174, 9.6600589 49.6232809, 9.6597627 49.6229192, 9.6596953 49.6227857, 9.6596178 49.6226069, 9.6594618 49.622247, 9.6594519 49.6222182, 9.6594257 49.6220906)",,,,
36780203,,Gartenstraße,residential,False,False,52.589,,"LINESTRING (9.6608825 49.6236519, 9.6609762 49.6236032, 9.6610383 49.6235188, 9.6612186 49.6232407)",,,,
541532906,,Gartenstraße,residential,False,True,73.767,,"LINESTRING (9.6608825 49.6236519, 9.6607104 49.6237296, 9.6602482 49.6241639)",,,,
541532907,,Schmiederstraße,residential,False,False,113.47200000000001,,"LINESTRING (9.6608825 49.6236519, 9.6614231 49.6238174, 9.6617952 49.6239115, 9.6618908 49.6239363, 9.662335 49.6240452)",,,,
16743074,,Schmiederstraße,residential,False,False,213.58,,"LINESTRING (9.6594257 49.6220906, 9.6594519 49.6222182, 9.6594618 49.622247, 9.6596178 49.6226069, 9.6596953 49.6227857, 9.6597627 49.6229192, 9.6600589 49.6232809, 9.6603132 49.6234174, 9.6605122 49.6235242, 9.6608825 49.6236519)",,,,
16743074,,Schmiederstraße,residential,False,True,46.577,,"LINESTRING (9.6594257 49.6220906, 9.6594403 49.6219024, 9.6595066 49.6217641, 9.6595322 49.6216801)",,,,
"[1054215096, 7640642]",,Sonnenplatz,residential,False,True,53.603,,"LINESTRING (9.6595322 49.6216801, 9.6591524 49.6216278, 9.6588818 49.6215906, 9.6588042 49.6215803)",,,,
8085998,,Schloßweg,residential,False,False,102.922,,"LINESTRING (9.6595322 49.6216801, 9.6595508 49.621632, 9.6595847 49.6215586, 9.6596852 49.6214496, 9.6600439 49.6212609, 9.6603333 49.6211502, 9.6605444 49.6210765)",,30,,
16743074,,Schmiederstraße,residential,False,False,46.577,,"LINESTRING (9.6595322 49.6216801, 9.6595066 49.6217641, 9.6594403 49.6219024, 9.6594257 49.6220906)",,,,
8085998,,Schloßweg,residential,False,True,102.922,,"LINESTRING (9.6605444 49.6210765, 9.6603333 49.6211502, 9.6600439 49.6212609, 9.6596852 49.6214496, 9.6595847 49.6215586, 9.6595508 49.621632, 9.6595322 49.6216801)",,30,,
"[36790728, 28892077]",,Schloßweg,"['residential', 'living_street']",False,False,151.149,,"LINESTRING (9.6605444 49.6210765, 9.6606652 49.621057, 9.6607921 49.6209956, 9.6609538 49.6209193, 9.6610561 49.6208719, 9.6612434 49.6207853, 9.6616136 49.6206234, 9.6617094 49.6205836, 9.6618929 49.6205651, 9.6620458 49.6206078, 9.66235 49.6207156)",,30,,
"[469907242, 1251969940]",,Mühlgasse,residential,False,False,17.802999999999997,,"LINESTRING (9.6605444 49.6210765, 9.6605751 49.6209845, 9.6605951 49.6209198)",,30,,
"[28892076, 1089119845]",,Vitryallee,residential,False,False,204.75399999999996,,"LINESTRING (9.6658371 49.622485, 9.6658302 49.622404, 9.6658146 49.6222206, 9.6657016 49.6219623, 9.6656254 49.6217215, 9.6656042 49.6216543, 9.66554 49.6213739, 9.6655383 49.6212212, 9.6655702 49.6210254, 9.6655949 49.6208738, 9.6656124 49.6206659)",,30,,
"[36790737, 146348501, 28892078]",,Grabenweg,"['residential', 'living_street']",False,True,327.14,,"LINESTRING (9.6658371 49.622485, 9.6656627 49.6223581, 9.6655183 49.6222477, 9.6654441 49.6221874, 9.6653138 49.6220923, 9.665106 49.6219268, 9.6649181 49.6217729, 9.6646328 49.6215881, 9.6645289 49.6215219, 9.6641775 49.6212968, 9.6639601 49.621195, 9.6632779 49.6208874, 9.6630491 49.62084, 9.6628348 49.6208023, 9.6624816 49.6207351, 9.66235 49.6207156)",,30,3.5,
"[148503923, 36790742]",3,Vitryallee,residential,False,True,93.47699999999999,,"LINESTRING (9.6658371 49.622485, 9.665876 49.6225379, 9.6658746 49.6227514, 9.6658138 49.6231189, 9.6658096 49.6231568, 9.6657811 49.6233167)",,"['50', '30']",9.7,
17248295,,Bleichstraße,residential,False,True,87.912,,"LINESTRING (9.6570496 49.6188268, 9.6581004 49.6192288)",,,,
16743058,,Brehmbachstraße,residential,False,False,97.302,,"LINESTRING (9.6570496 49.6188268, 9.6564131 49.619547, 9.6563785 49.6195862)",,,,
60102335,,Hauptstraße,residential,False,False,22.92,,"LINESTRING (9.6561118 49.6194738, 9.6563785 49.6195862)",,50,,
192214592,,Bahnhofstraße,residential,False,False,42.870000000000005,,"LINESTRING (9.6583422 49.6226284, 9.6584161 49.6226569, 9.6584455 49.6227155, 9.6585202 49.6229793)",,,,
"[759715042, 192214602]",,Wellenbergstraße,residential,False,True,33.364,,"LINESTRING (9.6583422 49.6226284, 9.6582222 49.6226247, 9.6581597 49.6226319, 9.6581016 49.6226402, 9.658029 49.6226491, 9.6579549 49.6226641, 9.6578903 49.6226789)",,,,
491874978,,Bahnhofstraße,residential,False,False,72.47300000000001,,"LINESTRING (9.6583422 49.6226284, 9.6584534 49.6223339, 9.6585933 49.6219973)",,,,
232098081,2,Richard-Trunk-Straße,residential,False,False,53.093,,"LINESTRING (9.6588997 49.6239615, 9.6596048 49.6241006)",,,,
"[232098070, 17099951]",,"['Bahnhofstraße', 'Bödeleinsweg']",residential,False,True,345.053,,"LINESTRING (9.6588997 49.6239615, 9.6589004 49.6240828, 9.6589074 49.6241797, 9.6589429 49.6244826, 9.6589752 49.6247345, 9.6589903 49.6248659, 9.6589655 49.6254689, 9.6589643 49.6255016, 9.6590109 49.6260842, 9.6586847 49.6270383)",,,,
"[232098080, 192214592, 16743079]",,"['Bahnhofstraße', 'Richard-Trunk-Straße']",residential,False,True,114.06099999999999,,"LINESTRING (9.6588997 49.6239615, 9.6588369 49.6239264, 9.6587929 49.6238772, 9.6586666 49.6234873, 9.6586114 49.6233015, 9.6585546 49.6231007, 9.6585202 49.6229793)",,,,
148503897,,Schafweg,residential,False,True,88.55699999999999,,"LINESTRING (9.6602482 49.6241639, 9.6597049 49.6238597, 9.6596838 49.6238417, 9.6593949 49.6235963)",,,,
232098081,2,Richard-Trunk-Straße,residential,False,True,48.019000000000005,,"LINESTRING (9.6602482 49.6241639, 9.6601352 49.6241849, 9.6599991 49.6241796, 9.6596048 49.6241006)",,,,
541532906,,Gartenstraße,residential,False,False,73.767,,"LINESTRING (9.6602482 49.6241639, 9.6607104 49.6237296, 9.6608825 49.6236519)",,,,
16743092,,Blumenstraße,residential,False,False,46.400999999999996,,"LINESTRING (9.6625315 49.6236482, 9.6624107 49.6238629, 9.662335 49.6240452)",,,,
36867979,,Ringstraße,living_street,False,False,65.104,,"LINESTRING (9.6625315 49.6236482, 9.6627629 49.6237223, 9.663034 49.6237928, 9.6632491 49.6238392, 9.6633703 49.6238634)",,,,
"[16743095, 1089307467, 36867983]",,Ringstraße,"['living_street', 'residential']",False,True,104.935,,"LINESTRING (9.6625315 49.6236482, 9.6621249 49.623527, 9.6621059 49.6235222, 9.6620976 49.6235194, 9.6618573 49.6234345, 9.6616116 49.6233544, 9.6615739 49.6233422, 9.6614685 49.6233081, 9.6614443 49.6233011, 9.6612186 49.6232407)",,,,
16743092,,Blumenstraße,residential,False,True,46.400999999999996,,"LINESTRING (9.662335 49.6240452, 9.6624107 49.6238629, 9.6625315 49.6236482)",,,,
28401958,,Schmiederstraße,residential,False,False,68.106,,"LINESTRING (9.662335 49.6240452, 9.6629232 49.6241989, 9.6630919 49.6242201, 9.6632273 49.6242416)",,,,
541532907,,Schmiederstraße,residential,False,True,113.47200000000001,,"LINESTRING (9.662335 49.6240452, 9.6618908 49.6239363, 9.6617952 49.6239115, 9.6614231 49.6238174, 9.6608825 49.6236519)",,,,
17099953,,Neue Heimat,residential,False,True,78.489,,"LINESTRING (9.6597238 49.6272509, 9.6586847 49.6270383)",,,,
17248293,,Höhbergstraße,residential,False,True,52.092,,"LINESTRING (9.6581004 49.6192288, 9.658446 49.6188173)",,,,
17248295,,Bleichstraße,residential,False,False,87.912,,"LINESTRING (9.6581004 49.6192288, 9.6570496 49.6188268)",,,,
17248293,,Höhbergstraße,residential,False,False,110.11,,"LINESTRING (9.6581004 49.6192288, 9.6573745 49.6200278, 9.6573251 49.6200822)",,,,
17248295,,Bleichstraße,residential,False,True,31.904,,"LINESTRING (9.6581004 49.6192288, 9.6583852 49.6193392, 9.658481 49.6193755)",,,,
17248293,,Höhbergstraße,residential,False,False,52.092,,"LINESTRING (9.658446 49.6188173, 9.6581004 49.6192288)",,,,
36811152,,Dittigheimer Straße,residential,False,False,21.995,,"LINESTRING (9.6602777 49.6189194, 9.6602878 49.6187217)",,30,,
"[36811152, 36811153, 148503885]",,Dittigheimer Straße,residential,False,True,111.776,yes,"LINESTRING (9.6602777 49.6189194, 9.6601811 49.6190442, 9.6601124 49.6191486, 9.6598451 49.6196096, 9.6596271 49.6198275)",,30,,
148503920,,Taubenhausweg,residential,False,False,70.848,,"LINESTRING (9.6602777 49.6189194, 9.6606542 49.6189496, 9.6610152 49.6189824, 9.6612478 49.6190195)",,30,,
"[36809688, 36738211]",,Herrenmühle,residential,False,False,90.505,,"LINESTRING (9.662356 49.6193268, 9.6622597 49.6193908, 9.6620298 49.6195321, 9.6616271 49.6196928, 9.6615292 49.6197335, 9.6613804 49.6198315)",,,,
148503920,,Taubenhausweg,residential,False,False,69.71100000000001,,"LINESTRING (9.662356 49.6193268, 9.6625071 49.6193823, 9.6626639 49.6194486, 9.6631469 49.6196865)",,30,,
148503920,,Taubenhausweg,residential,False,True,87.074,,"LINESTRING (9.662356 49.6193268, 9.662014 49.6192055, 9.6616782 49.6191138, 9.6614342 49.6190582, 9.6612478 49.6190195)",,30,,
148503920,,Taubenhausweg,residential,False,False,67.346,,"LINESTRING (9.6656124 49.6206659, 9.6665378 49.6207519)",,30,,
148503920,,Taubenhausweg,residential,False,True,210.28899999999996,,"LINESTRING (9.6656124 49.6206659, 9.6654675 49.6206285, 9.6650738 49.6205325, 9.6650158 49.6205144, 9.6649527 49.6204939, 9.6648524 49.6204579, 9.6645273 49.6203409, 9.6642126 49.620216, 9.6640359 49.6201435, 9.6639931 49.6201255, 9.6638641 49.6200712, 9.6637789 49.6200338, 9.6635348 49.6199265, 9.6632458 49.6197736, 9.6631469 49.6196865)",,30,,
"[28892076, 1089119845]",,Vitryallee,residential,False,True,204.75400000000002,,"LINESTRING (9.6656124 49.6206659, 9.6655949 49.6208738, 9.6655702 49.6210254, 9.6655383 49.6212212, 9.66554 49.6213739, 9.6656042 49.6216543, 9.6656254 49.6217215, 9.6657016 49.6219623, 9.6658146 49.6222206, 9.6658302 49.622404, 9.6658371 49.622485)",,30,,
1089119846,,Vitryallee,residential,False,False,60.900999999999996,,"LINESTRING (9.6656124 49.6206659, 9.6657025 49.6203874, 9.6657743 49.6201284)",,30,,
26815981,,Hauptstraße,residential,False,True,41.964,,"LINESTRING (9.6652338 49.623193, 9.6655469 49.6232484, 9.6656136 49.6232602, 9.6657811 49.6233167)",,,,
36867979,,Ringstraße,living_street,False,True,45.314,,"LINESTRING (9.6652338 49.623193, 9.6651625 49.6232586, 9.6649946 49.6234425, 9.6648925 49.6235349)",,,,
"[1089121832, 32909337]",,Badgasse,living_street,False,False,96.276,,"LINESTRING (9.6652338 49.623193, 9.6652877 49.6231304, 9.6653119 49.6230797, 9.6653262 49.6229988, 9.6653199 49.6228702, 9.6653127 49.6227531, 9.6652647 49.6226625, 9.6651886 49.6226382, 9.6650532 49.6226098, 9.6649705 49.6225572, 9.6648995 49.6224732)",,,,
"[36867969, 36774793]",,St.-Lioba-Straße,residential,False,True,117.613,,"LINESTRING (9.6605472 49.622229, 9.6605437 49.6222806, 9.6604982 49.6225411, 9.6604981 49.622672, 9.6605516 49.6227169, 9.6606293 49.622749, 9.6606869 49.6227671, 9.6613511 49.6229154)",,,5.5,
30981262,,Weickstraße,residential,False,False,120.227,,"LINESTRING (9.6691929 49.6257877, 9.6690628 49.6262608, 9.6689907 49.6264903, 9.6689438 49.626656, 9.6688873 49.6268506)",,30,,
30981262,,Weickstraße,residential,False,True,115.999,,"LINESTRING (9.6691929 49.6257877, 9.6693381 49.6253121, 9.669515 49.6247656)",,30,,
1251969932,,Kachelstraße,residential,False,True,75.31400000000001,,"LINESTRING (9.6691929 49.6257877, 9.6682284 49.6256163, 9.668184 49.62561)",,30,,
30981262,,Weickstraße,residential,False,True,120.227,,"LINESTRING (9.6688873 49.6268506, 9.6689438 49.626656, 9.6689907 49.6264903, 9.6690628 49.6262608, 9.6691929 49.6257877)",,30,,
32910011,,Gerbergasse,living_street,False,True,51.137,,"LINESTRING (9.6644162 49.6227041, 9.6644872 49.6225801, 9.6645164 49.6225139, 9.664549 49.6224917, 9.6646534 49.6224806, 9.6648995 49.6224732)",,,,
32909337,,Badgasse,living_street,False,False,68.398,,"LINESTRING (9.6646054 49.6219689, 9.6644982 49.6217853, 9.6640118 49.6215094)",,,,
32909337,,Badgasse,living_street,False,True,60.025999999999996,,"LINESTRING (9.6646054 49.6219689, 9.6647231 49.6221332, 9.6648995 49.6224732)",,,,
32910147,,Bachgasse,living_street,False,False,76.54100000000001,,"LINESTRING (9.6646054 49.6219689, 9.6644565 49.6221961, 9.6642844 49.6225249, 9.6642285 49.622612)",,,,
32909337,,Badgasse,living_street,False,False,60.025999999999996,,"LINESTRING (9.6648995 49.6224732, 9.6647231 49.6221332, 9.6646054 49.6219689)",,,,
"[1089121832, 32909337]",,Badgasse,living_street,False,True,96.276,,"LINESTRING (9.6648995 49.6224732, 9.6649705 49.6225572, 9.6650532 49.6226098, 9.6651886 49.6226382, 9.6652647 49.6226625, 9.6653127 49.6227531, 9.6653199 49.6228702, 9.6653262 49.6229988, 9.6653119 49.6230797, 9.6652877 49.6231304, 9.6652338 49.623193)",,,,
32910011,,Gerbergasse,living_street,False,False,51.137,,"LINESTRING (9.6648995 49.6224732, 9.6646534 49.6224806, 9.664549 49.6224917, 9.6645164 49.6225139, 9.6644872 49.6225801, 9.6644162 49.6227041)",,,,
32909337,,Badgasse,living_street,False,True,68.398,,"LINESTRING (9.6640118 49.6215094, 9.6644982 49.6217853, 9.6646054 49.6219689)",,,,
"[690076744, 32910185, 1089119745]",,Eichstraße,living_street,False,False,107.853,,"LINESTRING (9.6640118 49.6215094, 9.6639536 49.6214803, 9.6635648 49.6212925, 9.6634101 49.6212702, 9.6631351 49.621289, 9.662956 49.6213157, 9.6628045 49.621386, 9.662743 49.6214628)",,,,
36832483,,Klostergasse,living_street,False,True,112.095,,"LINESTRING (9.6640118 49.6215094, 9.6638948 49.6216446, 9.6637592 49.621879, 9.6637076 49.6220091, 9.6634607 49.6224494)",,,,
"[36867985, 36335885]",,Blumenstraße,living_street,True,False,53.484,,"LINESTRING (9.662707 49.6231885, 9.6626941 49.623213, 9.6625777 49.6234339, 9.6625908 49.6235475, 9.6625315 49.6236482)",,,,
"[36335886, 36868303]",,Marktplatz,living_street,False,True,29.481,,"LINESTRING (9.662707 49.6231885, 9.6626743 49.6231816, 9.6624396 49.6231195, 9.6623875 49.6231043, 9.6623766 49.6231019, 9.6623264 49.6230915)",,,,
"[1089435980, 1089435988]",,Frauenstraße,living_street,False,False,73.284,,"LINESTRING (9.662707 49.6231885, 9.6627967 49.6232144, 9.6631613 49.6233196, 9.6635675 49.6234293, 9.6636413 49.6234492)",,,,
"[36335886, 36868303]",,Marktplatz,living_street,False,False,29.481,,"LINESTRING (9.6623264 49.6230915, 9.6623766 49.6231019, 9.6623875 49.6231043, 9.6624396 49.6231195, 9.6626743 49.6231816, 9.662707 49.6231885)",,,,
36335887,,St.-Lioba-Straße,living_street,True,False,73.63000000000001,,"LINESTRING (9.6613511 49.6229154, 9.6616347 49.622997, 9.6616626 49.6230051, 9.6617692 49.623036, 9.6618999 49.6230571, 9.6621838 49.6230806, 9.6623264 49.6230915)",,,3.5,
"[36774793, 36867969]",,St.-Lioba-Straße,residential,False,False,117.61299999999999,,"LINESTRING (9.6613511 49.6229154, 9.6606869 49.6227671, 9.6606293 49.622749, 9.6605516 49.6227169, 9.6604981 49.622672, 9.6604982 49.6225411, 9.6605437 49.6222806, 9.6605472 49.622229)",,,5.5,
36780203,,Gartenstraße,residential,False,True,37.658,,"LINESTRING (9.6613511 49.6229154, 9.6613446 49.622995, 9.6612837 49.6231215, 9.6612186 49.6232407)",,,,
36730260,,Wellenbergstraße,residential,False,False,16.21,,"LINESTRING (9.656929 49.62393, 9.6568564 49.6238979, 9.6567507 49.6238413)",,30,,
36730275,,Wellenbergstraße,residential,False,False,55.953,,"LINESTRING (9.656929 49.62393, 9.6570645 49.6239459, 9.6571793 49.6239424, 9.657368 49.6238919, 9.6574492 49.6238403, 9.657505 49.6237878, 9.657539 49.6237215)",,30,,
36730280,,Rammingerstraße,residential,False,True,102.112,,"LINESTRING (9.656929 49.62393, 9.6568183 49.6240071, 9.6567167 49.6241124, 9.6565737 49.6244064, 9.6565183 49.6245203, 9.65643 49.6246863, 9.6563373 49.6247473)",,30,,
36730261,,Friedhofstraße,residential,False,False,110.851,,"LINESTRING (9.657539 49.6237215, 9.6575996 49.6237783, 9.6577251 49.6240859, 9.6579083 49.6244225, 9.6580381 49.6246609)",,30,,
"[759715042, 36730275]",,Wellenbergstraße,residential,False,False,96.191,,"LINESTRING (9.657539 49.6237215, 9.6576231 49.6232985, 9.6576846 49.623006, 9.6577309 49.6228658)",,30,,
36730275,,Wellenbergstraße,residential,False,True,55.953,,"LINESTRING (9.657539 49.6237215, 9.657505 49.6237878, 9.6574492 49.6238403, 9.657368 49.6238919, 9.6571793 49.6239424, 9.6570645 49.6239459, 9.656929 49.62393)",,30,,
36734039,,Kirchweg,residential,False,True,125.91799999999999,,"LINESTRING (9.6578903 49.6226789, 9.6577956 49.6223892, 9.6565062 49.6223488)",,,,destination
"[759715042, 192214602]",,Wellenbergstraße,residential,False,False,33.364000000000004,,"LINESTRING (9.6578903 49.6226789, 9.6579549 49.6226641, 9.658029 49.6226491, 9.6581016 49.6226402, 9.6581597 49.6226319, 9.6582222 49.6226247, 9.6583422 49.6226284)",,,,
759715042,,Wellenbergstraße,residential,False,True,24.197000000000003,,"LINESTRING (9.6578903 49.6226789, 9.6577973 49.6227453, 9.6577309 49.6228658)",,,,
36730261,,Friedhofstraße,residential,False,True,110.851,,"LINESTRING (9.6580381 49.6246609, 9.6579083 49.6244225, 9.6577251 49.6240859, 9.6575996 49.6237783, 9.657539 49.6237215)",,30,,
36734039,,Kirchweg,residential,False,False,125.91799999999999,,"LINESTRING (9.6565062 49.6223488, 9.6577956 49.6223892, 9.6578903 49.6226789)",,,,destination
38967402,,Wellenbergstraße,residential,False,True,167.533,,"LINESTRING (9.6565062 49.6223488, 9.65656 49.6227983, 9.6566927 49.623222, 9.6567102 49.6232967, 9.6567056 49.6237144, 9.6567507 49.6238413)",,30,,
36730280,,Rammingerstraße,residential,False,False,102.112,,"LINESTRING (9.6563373 49.6247473, 9.65643 49.6246863, 9.6565183 49.6245203, 9.6565737 49.6244064, 9.6567167 49.6241124, 9.6568183 49.6240071, 9.656929 49.62393)",,30,,
36732574,,Riedernstraße,residential,False,True,133.474,,"LINESTRING (9.6573276 49.6258011, 9.6570083 49.6257244, 9.6565018 49.6266476)",,30,,
36730294,,Hochhäuser Straße,residential,False,True,459.18100000000004,,"LINESTRING (9.6573319 49.6268479, 9.6573584 49.6267962, 9.6576563 49.6262518, 9.6578444 49.6259079, 9.6579116 49.625785, 9.6579858 49.6256654, 9.6581913 49.6252323, 9.658214 49.6251844, 9.6582695 49.624879, 9.6582656 49.6248207, 9.6582569 49.6246906, 9.6582197 49.6245334, 9.658151 49.6243575, 9.6580471 49.6241348, 9.6579971 49.6239418, 9.6579232 49.6236562, 9.6578824 49.6234986, 9.6578728 49.6233671, 9.6578647 49.6232574, 9.657832 49.6230053, 9.6578233 49.6229378, 9.6577309 49.6228658)",,,,
53615287,,Wolfstalflurstraße,residential,False,False,63.805,,"LINESTRING (9.6573319 49.6268479, 9.6566575 49.6266867, 9.6565018 49.6266476)",,30,,
36732574,,Riedernstraße,residential,False,False,133.474,,"LINESTRING (9.6565018 49.6266476, 9.6570083 49.6257244, 9.6573276 49.6258011)",,30,,
53615287,,Wolfstalflurstraße,residential,False,True,63.805,,"LINESTRING (9.6565018 49.6266476, 9.6566575 49.6266867, 9.6573319 49.6268479)",,30,,
36730294,,Hochhäuser Straße,residential,False,False,459.18100000000004,,"LINESTRING (9.6577309 49.6228658, 9.6578233 49.6229378, 9.657832 49.6230053, 9.6578647 49.6232574, 9.6578728 49.6233671, 9.6578824 49.6234986, 9.6579232 49.6236562, 9.6579971 49.6239418, 9.6580471 49.6241348, 9.658151 49.6243575, 9.6582197 49.6245334, 9.6582569 49.6246906, 9.6582656 49.6248207, 9.6582695 49.624879, 9.658214 49.6251844, 9.6581913 49.6252323, 9.6579858 49.6256654, 9.6579116 49.625785, 9.6578444 49.6259079, 9.6576563 49.6262518, 9.6573584 49.6267962, 9.6573319 49.6268479)",,,,
759715042,,Wellenbergstraße,residential,False,False,24.197000000000003,,"LINESTRING (9.6577309 49.6228658, 9.6577973 49.6227453, 9.6578903 49.6226789)",,,,
"[759715042, 36730275]",,Wellenbergstraße,residential,False,True,96.191,,"LINESTRING (9.6577309 49.6228658, 9.6576846 49.623006, 9.6576231 49.6232985, 9.657539 49.6237215)",,30,,
36730260,,Wellenbergstraße,residential,False,True,16.21,,"LINESTRING (9.6567507 49.6238413, 9.6568564 49.6238979, 9.656929 49.62393)",,30,,
"[36732569, 38967401]",,Birkenweg,residential,False,False,139.203,,"LINESTRING (9.6567507 49.6238413, 9.6566001 49.6238687, 9.6565075 49.6238743, 9.6560493 49.6238052, 9.6560048 49.6237867, 9.6558515 49.623723, 9.6557837 49.6236948, 9.6556831 49.6236628, 9.6559453 49.6231835)",,30,,
38967402,,Wellenbergstraße,residential,False,False,167.53300000000002,,"LINESTRING (9.6567507 49.6238413, 9.6567056 49.6237144, 9.6567102 49.6232967, 9.6566927 49.623222, 9.65656 49.6227983, 9.6565062 49.6223488)",,30,,
