osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,width,tunnel
9923196,L 329,Kirchstraße,tertiary,50,False,True,98.561,"LINESTRING (9.5887759 47.6726683, 9.5886167 47.6728174, 9.5883513 47.6730439, 9.5881304 47.6732434, 9.5881044 47.6732669, 9.5880574 47.6733131, 9.5879914 47.6733797)",,,,
10040028,,Tobelstraße,residential,30,False,False,132.886,"LINESTRING (9.5887759 47.6726683, 9.5886941 47.6726281, 9.588596 47.6726072, 9.5884909 47.6725955, 9.5884216 47.672596, 9.5883623 47.6725873, 9.5881892 47.672504, 9.5880035 47.6724226, 9.5878228 47.6723483, 9.5872077 47.6721407)",,,,
9940560,,Rebhalde,residential,30,False,False,20.803,"LINESTRING (9.5872077 47.6721407, 9.5870759 47.6723054)",,,,
"[23209107, 10040028]",,Tobelstraße,residential,30,False,"[False, True]",437.18999999999994,"LINESTRING (9.5872077 47.6721407, 9.5870109 47.6720611, 9.586871 47.6719803, 9.5861645 47.671418, 9.5859876 47.6712576, 9.5859234 47.6712007, 9.5858294 47.6711267, 9.5857418 47.6710204, 9.5856649 47.670944, 9.5855539 47.6708646, 9.5854997 47.6708259, 9.5854208 47.6707782, 9.585212 47.6706991, 9.5849687 47.6706069, 9.5842791 47.6704059, 9.5839016 47.670291, 9.5836979 47.6702102, 9.5836211 47.6701647, 9.5835326 47.6700776, 9.5834803 47.6700109, 9.5834448 47.6699032, 9.583417 47.6697697, 9.5833937 47.6694582)",,,,
10040028,,Tobelstraße,residential,30,False,True,132.88600000000002,"LINESTRING (9.5872077 47.6721407, 9.5878228 47.6723483, 9.5880035 47.6724226, 9.5881892 47.672504, 9.5883623 47.6725873, 9.5884216 47.672596, 9.5884909 47.6725955, 9.588596 47.6726072, 9.5886941 47.6726281, 9.5887759 47.6726683)",,,,
9923199,,Neugasse,residential,20,False,False,37.503,"LINESTRING (9.5885125 47.670532, 9.5880737 47.6706946)",,,,
5199863,,Karlstraße,residential,20,True,False,177.08,"LINESTRING (9.5885125 47.670532, 9.5884802 47.6704944, 9.5884152 47.6704188, 9.5882114 47.670175, 9.5881524 47.6701055, 9.5879888 47.6699002, 9.587853 47.669742, 9.5877427 47.6696074, 9.5876059 47.6694232, 9.5874466 47.6692486, 9.587378 47.6691995, 9.5873159 47.6691651)",1,,,
"[9837458, 587884619, 9923197]",,"['Schloßstraße', 'Montfortstraße']","['residential', 'living_street']","['50', '30']",False,False,176.164,"LINESTRING (9.5865461 47.6698134, 9.5864725 47.6698588, 9.5864115 47.669899, 9.5861092 47.670192, 9.58606 47.6702617, 9.5860259 47.6703218, 9.586017 47.6703612, 9.5860216 47.6704013, 9.5860413 47.6704378, 9.5861056 47.6705181, 9.5861367 47.670551, 9.5862483 47.6706253, 9.5863358 47.670689, 9.5864121 47.6707446, 9.5865453 47.6708524, 9.5867622 47.6710096, 9.5868383 47.6710826)",1,,,
9837458,,Schloßstraße,residential,50,False,True,54.128,"LINESTRING (9.5865461 47.6698134, 9.5865533 47.6697697, 9.5865804 47.6697283, 9.5867115 47.6695891, 9.5867861 47.6695249, 9.5869087 47.6693982)",,,,
"[39065947, 180613559]",,"['Grabenstraße', 'Kronengäßle']",residential,50,False,"[False, True]",248.03400000000002,"LINESTRING (9.5865461 47.6698134, 9.586562 47.6698452, 9.5865949 47.6698789, 9.5869837 47.6701949, 9.5872954 47.670443, 9.5873265 47.6704673, 9.5874216 47.6705383, 9.5876252 47.670695, 9.5876793 47.6707362, 9.5877145 47.6707411, 9.5877085 47.670811, 9.5880075 47.6710588, 9.5884168 47.6714122, 9.58853 47.6714901, 9.5886015 47.6715256)",,,,
9940809,,Storchenstraße,residential,50,True,False,94.692,"LINESTRING (9.5898577 47.6712454, 9.5900741 47.6713608, 9.5902322 47.6714287, 9.5906381 47.6716311, 9.590876 47.6717497)",,,,
"[823010272, 19841258, 823010270]",,Radgasse,residential,50,False,False,87.255,"LINESTRING (9.5898577 47.6712454, 9.5897952 47.6712078, 9.5896875 47.6711429, 9.5891041 47.6707914, 9.5889892 47.6707222)",,,,
"[996895194, 36726682]",L 329,Lindauer Straße,tertiary,20,False,False,62.003,"LINESTRING (9.5898577 47.6712454, 9.5899086 47.6712177, 9.5899634 47.6711704, 9.5900033 47.6711157, 9.5900333 47.6710517, 9.5900485 47.6710192, 9.5901787 47.6707413)",,,6.2,
"[1009381465, 9923202]",L 329,Bärenplatz,tertiary,20,False,True,48.262,"LINESTRING (9.5898577 47.6712454, 9.5897675 47.671267, 9.5894045 47.6714221, 9.5893366 47.6714485, 9.5893059 47.6714663)",,,,
9923205,,Graf-Eberhard-Straße,residential,,False,False,77.745,"LINESTRING (9.5904653 47.6699877, 9.5903696 47.6699624, 9.5903292 47.6699463, 9.5900163 47.6698023, 9.5899038 47.6697505, 9.5898072 47.6697054, 9.5896042 47.6696007)",,,,
17098886,L 333,Wangener Straße,secondary,50,False,False,177.387,"LINESTRING (9.5904653 47.6699877, 9.5906363 47.6700314, 9.5906711 47.6700386, 9.5909538 47.6701197, 9.5910864 47.6701503, 9.5915456 47.6702412, 9.5919503 47.6703017, 9.5927422 47.6704133)",2,,,
167051631,L 329,Lindauer Straße,secondary,50,False,False,112.489,"LINESTRING (9.5904653 47.6699877, 9.590499 47.6698695, 9.5905078 47.6698395, 9.5905791 47.6696158, 9.5906504 47.6693432, 9.5906753 47.6692728, 9.5907166 47.6691758, 9.5907393 47.6691366, 9.5908226 47.6690086)",2,,,
296987117,L 329,Lindauer Straße,tertiary,50,False,True,86.52,"LINESTRING (9.5904653 47.6699877, 9.5904222 47.6700999, 9.5904151 47.6701256, 9.5903419 47.6703204, 9.5903231 47.6703748, 9.5902856 47.6704832, 9.5902172 47.6706512, 9.5902024 47.6706876, 9.5901787 47.6707413)",2,,,
9923205,,Graf-Eberhard-Straße,residential,,False,True,35.812,"LINESTRING (9.5892682 47.6693715, 9.5896042 47.6696007)",,,,
23249644,,Albert-Schweitzer-Straße,residential,30,False,False,97.386,"LINESTRING (9.5892682 47.6693715, 9.5893824 47.6692652, 9.5896406 47.6690187, 9.5896758 47.66899, 9.5899838 47.6687122, 9.5900363 47.6686649)",,,,
"[757924637, 23267623]",,Graf-Eberhard-Straße,residential,,False,False,51.885999999999996,"LINESTRING (9.5892682 47.6693715, 9.5891601 47.669318, 9.5890361 47.6692492, 9.5889871 47.6692176, 9.5889002 47.6691221, 9.5888078 47.6690309)",,,,
5199856,L 333,Martin-Luther-Straße,secondary,50,False,False,70.764,"LINESTRING (9.5900363 47.6686649, 9.5904451 47.6688688, 9.5906083 47.6689503, 9.5906439 47.6689687, 9.5908226 47.6690086)",2,,,
"[5199856, 587886336]",L 333,Martin-Luther-Straße,secondary,50,False,True,167.999,"LINESTRING (9.5900363 47.6686649, 9.5896033 47.6684353, 9.589407 47.6683063, 9.5892873 47.66824, 9.5891693 47.6681841, 9.5889743 47.6681023, 9.5888323 47.6680477, 9.588566 47.6679599, 9.5883662 47.6679075, 9.5882764 47.6678876, 9.5882094 47.6678806, 9.5881571 47.6678825)",2,,,
23249644,,Albert-Schweitzer-Straße,residential,30,False,True,97.386,"LINESTRING (9.5900363 47.6686649, 9.5899838 47.6687122, 9.5896758 47.66899, 9.5896406 47.6690187, 9.5893824 47.6692652, 9.5892682 47.6693715)",,,,
9923196,L 329,Kirchstraße,tertiary,50,False,True,47.978,"LINESTRING (9.5891679 47.672327, 9.5888807 47.6725755, 9.5887759 47.6726683)",,,,
19845298,L 329,Kirchstraße,tertiary,20,False,False,70.29799999999999,"LINESTRING (9.5891679 47.672327, 9.5892503 47.6722338, 9.5892806 47.6721923, 9.5892926 47.6721727, 9.5893038 47.6721434, 9.5893098 47.6721144, 9.5893142 47.6720842, 9.5893092 47.6720551, 9.5892556 47.6718926, 9.5892288 47.6717497, 9.5892249 47.6717232)",,,,
10039442,,Bärenstraße,residential,,False,False,70.463,"LINESTRING (9.5892249 47.6717232, 9.5893283 47.6717151, 9.5896816 47.6717636, 9.5901289 47.671874)",1,,,
19845298,L 329,Kirchstraße,tertiary,20,False,False,17.901,"LINESTRING (9.5892249 47.6717232, 9.5892231 47.6716806, 9.5892299 47.6716242, 9.5892414 47.6715629)",,,,
19845298,L 329,Kirchstraße,tertiary,20,False,True,70.298,"LINESTRING (9.5892249 47.6717232, 9.5892288 47.6717497, 9.5892556 47.6718926, 9.5893092 47.6720551, 9.5893142 47.6720842, 9.5893098 47.6721144, 9.5893038 47.6721434, 9.5892926 47.6721727, 9.5892806 47.6721923, 9.5892503 47.6722338, 9.5891679 47.672327)",,,,
9940560,,Rebhalde,residential,30,False,True,20.803,"LINESTRING (9.5870759 47.6723054, 9.5872077 47.6721407)",,,,
38585246,,Rebhalde,residential,30,False,False,8.963,"LINESTRING (9.5870759 47.6723054, 9.5871787 47.6723467)",,,,
9940560,,Rebhalde,residential,30,False,False,141.269,"LINESTRING (9.5870759 47.6723054, 9.5868901 47.6722497, 9.5866806 47.6721953, 9.5864089 47.67214, 9.586212 47.6720913, 9.586072 47.6720456, 9.585922 47.671981, 9.5856514 47.6718379, 9.5856265 47.6718082, 9.5856198 47.6717853, 9.5856209 47.6717404, 9.5856588 47.6716528)",,,,
9940560,,Rebhalde,residential,30,False,True,141.269,"LINESTRING (9.5856588 47.6716528, 9.5856209 47.6717404, 9.5856198 47.6717853, 9.5856265 47.6718082, 9.5856514 47.6718379, 9.585922 47.671981, 9.586072 47.6720456, 9.586212 47.6720913, 9.5864089 47.67214, 9.5866806 47.6721953, 9.5868901 47.6722497, 9.5870759 47.6723054)",,,,
170581773,,Loretostraße,residential,30,False,False,35.657,"LINESTRING (9.5882606 47.6675835, 9.5882228 47.6676236, 9.5881804 47.6676761, 9.5881476 47.66772, 9.5881407 47.6677472, 9.5881384 47.6678251, 9.5881571 47.6678825)",,,,
10040838,,Meistersteig,residential,30,False,False,183.58799999999994,"LINESTRING (9.5914825 47.6726083, 9.5916185 47.67266, 9.5919178 47.6728423, 9.591993 47.6729138, 9.5921401 47.6731231, 9.5921843 47.673158, 9.5922544 47.6731882, 9.5924324 47.6732648, 9.5925661 47.673336, 9.5926276 47.6733852, 9.5926651 47.6734341, 9.5927076 47.6734978, 9.5927578 47.6736112, 9.5928028 47.6736886, 9.5929658 47.6738622)",1,,,
35172829,,Bahnhofstraße,secondary,50,False,True,104.991,"LINESTRING (9.5914825 47.6726083, 9.591349 47.67277, 9.591019 47.6731697, 9.5909322 47.6732747, 9.5908949 47.6733026, 9.590848 47.6733375, 9.5907385 47.6734007)",,,,
191625427,,Bahnhofstraße,secondary,50,False,False,63.604,"LINESTRING (9.5914825 47.6726083, 9.5916361 47.6724002, 9.591657 47.6723728, 9.5917292 47.6722753, 9.5917692 47.6721952, 9.5917867 47.6721568, 9.5918267 47.6720866)",,,,
10040789,,Bachstraße,secondary,50,False,False,92.201,"LINESTRING (9.5918267 47.6720866, 9.5918717 47.6720075, 9.5918952 47.6719679, 9.591994 47.6718402, 9.5921048 47.671697, 9.592333 47.671406, 9.5923805 47.6713468)",,,,
32888531,,Storchenstraße,residential,50,False,True,80.741,"LINESTRING (9.5918267 47.6720866, 9.5917716 47.6720755, 9.5916594 47.6720516, 9.5916293 47.6720429, 9.5909293 47.6717751, 9.590876 47.6717497)",,,,
191625427,,Bahnhofstraße,secondary,50,False,True,63.604,"LINESTRING (9.5918267 47.6720866, 9.5917867 47.6721568, 9.5917692 47.6721952, 9.5917292 47.6722753, 9.591657 47.6723728, 9.5916361 47.6724002, 9.5914825 47.6726083)",,,,
10040789,,Bachstraße,secondary,50,False,True,92.201,"LINESTRING (9.5923805 47.6713468, 9.592333 47.671406, 9.5921048 47.671697, 9.591994 47.6718402, 9.5918952 47.6719679, 9.5918717 47.6720075, 9.5918267 47.6720866)",,,,
15146419,,Olgastraße,residential,30,True,False,181.965,"LINESTRING (9.5923805 47.6713468, 9.592332 47.6713279, 9.5921848 47.6712708, 9.5919363 47.671105, 9.5917917 47.6710297, 9.5916333 47.6709815, 9.5914717 47.6709552, 9.5912363 47.6709203, 9.5912033 47.6709137, 9.5901787 47.6707413)",,,,
255531919,,Bachstraße,secondary,50,False,False,83.844,"LINESTRING (9.5923805 47.6713468, 9.5926774 47.6710091, 9.5926985 47.6709862, 9.5927507 47.6709297, 9.5929026 47.6707635, 9.5929594 47.6707014)",,,,
10039442,,Bärenstraße,residential,,False,True,72.277,"LINESTRING (9.590876 47.6717497, 9.590688 47.671957, 9.5906586 47.6719789, 9.5906101 47.6719861, 9.5905514 47.6719811, 9.5904531 47.6719623, 9.5901289 47.671874)",1,,,
32888531,,Storchenstraße,residential,50,False,False,80.741,"LINESTRING (9.590876 47.6717497, 9.5909293 47.6717751, 9.5916293 47.6720429, 9.5916594 47.6720516, 9.5917716 47.6720755, 9.5918267 47.6720866)",,,,
10040629,,Kalchenstraße,residential,30,False,True,42.136,"LINESTRING (9.5887192 47.6750327, 9.5891629 47.6752658)",,,,
"[10040625, 10040627]",,"['Wiesenstraße', 'Friedrichstraße']",residential,30,False,False,152.638,"LINESTRING (9.5887192 47.6750327, 9.5881268 47.6756993, 9.5881073 47.6757169, 9.5880843 47.6757269, 9.5880557 47.6757241, 9.5880175 47.6757083, 9.5875095 47.6754, 9.5874951 47.6753988, 9.5874427 47.6753942)",,,,
10040629,,Kalchenstraße,residential,30,False,False,47.777,"LINESTRING (9.5887192 47.6750327, 9.5882893 47.6748136, 9.5882008 47.6747838)",,,,
10040629,,Kalchenstraße,residential,30,False,False,36.788,"LINESTRING (9.5895572 47.6754632, 9.5891629 47.6752658)",,,,
145733040,,Bahnhofplatz,residential,50,False,True,96.647,"LINESTRING (9.5895572 47.6754632, 9.5896147 47.6754675, 9.5896656 47.675459, 9.5897156 47.6754487, 9.5897658 47.6754223, 9.5897914 47.6753901, 9.5898029 47.6753497, 9.5898647 47.6749857, 9.5899118 47.6747685, 9.5899188 47.6747387, 9.5899243 47.6747159)",,,,
235381808,,Kalchenstraße,residential,30,False,True,42.419,"LINESTRING (9.5895572 47.6754632, 9.5895096 47.6756678, 9.5894974 47.6757413, 9.5894982 47.6758015, 9.5895045 47.6758415)",,,,
235381808,,Kalchenstraße,residential,30,False,False,42.419,"LINESTRING (9.5895045 47.6758415, 9.5894982 47.6758015, 9.5894974 47.6757413, 9.5895096 47.6756678, 9.5895572 47.6754632)",,,,
235381808,,Kalchenstraße,residential,30,False,True,13.546,"LINESTRING (9.5895045 47.6758415, 9.5895774 47.6759005, 9.5896335 47.6759251)",,,,
235381808,,Kalchenstraße,residential,30,False,False,13.546,"LINESTRING (9.5896335 47.6759251, 9.5895774 47.6759005, 9.5895045 47.6758415)",,,,
235381808,,Kalchenstraße,residential,30,False,True,26.796,"LINESTRING (9.5896335 47.6759251, 9.5897292 47.6759409, 9.5898063 47.6759452, 9.5898946 47.6759479, 9.5899871 47.6759382)",,,,
"[9837458, 587884619, 9923197]",,"['Schloßstraße', 'Montfortstraße']","['living_street', 'residential']","['50', '30']",False,True,176.16399999999996,"LINESTRING (9.5868383 47.6710826, 9.5867622 47.6710096, 9.5865453 47.6708524, 9.5864121 47.6707446, 9.5863358 47.670689, 9.5862483 47.6706253, 9.5861367 47.670551, 9.5861056 47.6705181, 9.5860413 47.6704378, 9.5860216 47.6704013, 9.586017 47.6703612, 9.5860259 47.6703218, 9.58606 47.6702617, 9.5861092 47.670192, 9.5864115 47.669899, 9.5864725 47.6698588, 9.5865461 47.6698134)",1,,,
"[17095723, 9837460]",,Schulstraße,living_street,,True,False,171.006,"LINESTRING (9.5868383 47.6710826, 9.5870248 47.6709897, 9.5870643 47.6709761, 9.5871225 47.6709664, 9.5872905 47.671096, 9.5874624 47.6712358, 9.5875653 47.6713159, 9.587654 47.671391, 9.5884649 47.6719139)",,,,
"[39065947, 180613559]",,"['Grabenstraße', 'Kronengäßle']",residential,50,False,"[False, True]",248.03400000000002,"LINESTRING (9.5886015 47.6715256, 9.58853 47.6714901, 9.5884168 47.6714122, 9.5880075 47.6710588, 9.5877085 47.670811, 9.5877145 47.6707411, 9.5876793 47.6707362, 9.5876252 47.670695, 9.5874216 47.6705383, 9.5873265 47.6704673, 9.5872954 47.670443, 9.5869837 47.6701949, 9.5865949 47.6698789, 9.586562 47.6698452, 9.5865461 47.6698134)",,,,
"[351133795, 10040467, 319682534]",,"['Montfortstraße', 'Bärenplatz']",living_street,,True,False,42.976,"LINESTRING (9.5889043 47.6716657, 9.5887534 47.6717477, 9.588715 47.6717728, 9.5885866 47.6718509, 9.588487 47.6719024, 9.5884649 47.6719139)",1,,,building_passage
"[22919683, 823010446, 823010447, 823010384, 823010389]",,Bärenplatz,living_street,,False,False,28.518,"LINESTRING (9.5889043 47.6716657, 9.5889291 47.6716554, 9.58907 47.6715935, 9.5890894 47.671585, 9.5891521 47.6715625, 9.5891985 47.6715627, 9.5892414 47.6715629)",,,,
17099307,K 7723,Moosstraße,tertiary,50,False,False,29.820999999999998,"LINESTRING (9.5870434 47.6743609, 9.5869055 47.6743714, 9.5866475 47.6743902)",2,,,
17099307,K 7723,Moosstraße,tertiary,50,False,True,19.046,"LINESTRING (9.5870434 47.6743609, 9.5871782 47.6743536, 9.5872957 47.6743669)",2,,,
"[996895194, 36726682]",L 329,Lindauer Straße,tertiary,20,False,True,62.003,"LINESTRING (9.5901787 47.6707413, 9.5900485 47.6710192, 9.5900333 47.6710517, 9.5900033 47.6711157, 9.5899634 47.6711704, 9.5899086 47.6712177, 9.5898577 47.6712454)",,,6.2,
296987117,L 329,Lindauer Straße,tertiary,50,False,False,86.52,"LINESTRING (9.5901787 47.6707413, 9.5902024 47.6706876, 9.5902172 47.6706512, 9.5902856 47.6704832, 9.5903231 47.6703748, 9.5903419 47.6703204, 9.5904151 47.6701256, 9.5904222 47.6700999, 9.5904653 47.6699877)",2,,,
26421895,,Leimgrube,residential,30,False,True,55.916,"LINESTRING (9.5956296 47.6730527, 9.5955778 47.6731014, 9.595547 47.6731576, 9.5954368 47.6735334)",,,,
10040838,,Meistersteig,residential,30,False,False,19.261,"LINESTRING (9.5934115 47.6745387, 9.5935176 47.6746965)",1,,,
10040838,,Meistersteig,residential,30,False,True,82.596,"LINESTRING (9.5934115 47.6745387, 9.593229 47.6741834, 9.5929658 47.6738622)",1,,,
32887226,,Meistersteig,residential,30,False,False,66.182,"LINESTRING (9.5934115 47.6745387, 9.5933423 47.6745608, 9.5929961 47.6750519)",,,,
10040838,,Meistersteig,residential,30,False,True,23.982,"LINESTRING (9.5936241 47.6748999, 9.5935176 47.6746965)",1,,,
10040838,,Meistersteig,residential,30,False,False,116.09799999999998,"LINESTRING (9.5936241 47.6748999, 9.5937393 47.6752388, 9.5938059 47.6754311, 9.5939152 47.6755909, 9.5940078 47.6757143, 9.5942148 47.6758356)",1,,,
23073222,,Kaltenberger Straße,residential,50,False,True,236.917,"LINESTRING (9.5906962 47.6743912, 9.5907461 47.6743962, 9.5909025 47.6744164, 9.5910544 47.6744477, 9.5911902 47.6744862, 9.5913105 47.674526, 9.5914061 47.6745715, 9.5914608 47.6746093, 9.5914992 47.6746507, 9.5915279 47.6747003, 9.5915546 47.6747601, 9.591586 47.6748894, 9.5916134 47.6750755, 9.591677 47.6754564, 9.5916857 47.6755082, 9.5917436 47.6756639, 9.5918052 47.6758298, 9.5918466 47.6760598, 9.5918659 47.676139)",,,,
777160225,,Kaltenberger Straße,residential,50,True,False,17.999,"LINESTRING (9.5906962 47.6743912, 9.5905815 47.6743897, 9.5904958 47.6743863, 9.5904563 47.6743829)",1,,,
35172829,,Bahnhofstraße,secondary,50,False,False,23.529,"LINESTRING (9.5905158 47.6735468, 9.5905374 47.6735216, 9.5905691 47.6734936, 9.5906243 47.6734587, 9.590687 47.6734268, 9.5907385 47.6734007)",,,,
35172829,,Bahnhofstraße,secondary,50,False,True,55.39,"LINESTRING (9.5905158 47.6735468, 9.5904964 47.6735824, 9.5904818 47.6736224, 9.5904598 47.6737198, 9.5903867 47.6740365)",,,,
