osmid,oneway,lanes,highway,reversed,length,maxspeed,geometry,ref,name,bridge,tunnel,width
"[229927336, 606026572, 26604116, 602222102, 602222103]",False,,residential,False,217.09699999999998,30,"LINESTRING (8.0229665 50.8790796, 8.0228961 50.8790364, 8.0228412 50.8790027, 8.0227679 50.8789577, 8.0218269 50.8783799, 8.0213416 50.8780819, 8.02114 50.8779581, 8.0208939 50.877807, 8.0208318 50.8776855)",,Heeserstraße,,,
"[24297366, 37656102, 37656103]",False,"['2', '3']",residential,True,75.722,50,"LINESTRING (8.0238408 50.8786999, 8.0236536 50.8787635, 8.0232054 50.8789158, 8.0230826 50.8789755, 8.023007 50.8790333, 8.0229665 50.8790796)",,Heeserstraße,yes,,
567212700,False,3,residential,False,47.888000000000005,,"LINESTRING (8.0238408 50.8786999, 8.02397 50.8786498, 8.0240728 50.87861, 8.0244224 50.8784745)",,Emilienstraße,,,
"[32468258, 322680307, 567212701, 567212702]",False,5,secondary,True,161.49300000000002,50,"LINESTRING (8.0238408 50.8786999, 8.0237748 50.8786332, 8.0237088 50.8785664, 8.0233941 50.8782483, 8.0233019 50.8781499, 8.0230205 50.8778496, 8.0228354 50.8776569, 8.0226464 50.8774585)",L 564,Sandstraße,,,
"[23880344, 171764762]",False,,residential,True,152.229,20,"LINESTRING (8.0194362 50.8751713, 8.0193943 50.8751882, 8.0192729 50.875237, 8.0192033 50.8752702, 8.0191407 50.8753501, 8.0189263 50.8755539, 8.0187567 50.8757298, 8.0184834 50.8760247, 8.0182244 50.8762887)",,Fürst-Johann-Moritz-Straße,,,
145422784,False,,residential,True,79.582,,"LINESTRING (8.0253813 50.8780922, 8.0244224 50.8784745)",,Emilienstraße,,,
145422784,False,,residential,False,260.765,,"LINESTRING (8.0253813 50.8780922, 8.0255155 50.8780455, 8.0257263 50.8779575, 8.025882 50.8778952, 8.0260636 50.8778168, 8.0261963 50.8777641, 8.026496 50.8776452, 8.0266247 50.8775941, 8.0267058 50.8775606, 8.0267469 50.8775437, 8.0269864 50.8774422, 8.0270406 50.8774247, 8.0271154 50.8774192, 8.0271602 50.8774251, 8.0280147 50.8775859, 8.0287194 50.8777181)",,Emilienstraße,,,
335039992,False,,residential,False,139.351,,"LINESTRING (8.0253813 50.8780922, 8.0254505 50.878144, 8.0256544 50.8782934, 8.0266629 50.8790496)",,Friedrichstraße,,,
335039992,False,,residential,True,218.226,,"LINESTRING (8.0253813 50.8780922, 8.0252659 50.8780146, 8.0248395 50.8776924, 8.024698 50.8775856, 8.0240464 50.8770923, 8.0237199 50.8768516, 8.0236815 50.8768233, 8.0235109 50.8766977, 8.0234849 50.8766665, 8.0234737 50.8766351, 8.0234717 50.8765997, 8.0234896 50.8765691)",,Friedrichstraße,,,
24297369,False,2,residential,False,105.79,,"LINESTRING (8.0234896 50.8765691, 8.0234054 50.8766003, 8.0232754 50.8766485, 8.0228367 50.8768056, 8.0223819 50.8769821, 8.0221936 50.8770551)",,Juliusstraße,,,
271210926,False,,residential,True,330.253,30,"LINESTRING (8.0234896 50.8765691, 8.0235225 50.8765363, 8.0237276 50.8764256, 8.0237431 50.8764018, 8.0237368 50.8763677, 8.0237032 50.8763333, 8.0231232 50.8760047, 8.0224098 50.8756005, 8.0222279 50.8754974, 8.0222234 50.8754945, 8.0222027 50.8754814, 8.0221886 50.875465, 8.0221849 50.87546, 8.0221769 50.8754493, 8.0221764 50.875432, 8.0221797 50.8754165, 8.0221814 50.8753996, 8.0221852 50.8753673, 8.022181 50.8753348, 8.022174 50.875305, 8.022166 50.8752785, 8.0221512 50.8752525, 8.0221312 50.8752296, 8.0221029 50.8752087, 8.0220687 50.8751931, 8.0218062 50.875078, 8.0214516 50.8749225, 8.0212088 50.8748162, 8.0211391 50.8747881, 8.0210621 50.8747679, 8.0210032 50.8747579, 8.0209323 50.8747532, 8.0208506 50.8747539, 8.0207838 50.8747575, 8.0206689 50.8747673, 8.0205869 50.8747856)",,Friedrichstraße,,,
335039992,False,,residential,False,218.22599999999997,,"LINESTRING (8.0234896 50.8765691, 8.0234717 50.8765997, 8.0234737 50.8766351, 8.0234849 50.8766665, 8.0235109 50.8766977, 8.0236815 50.8768233, 8.0237199 50.8768516, 8.0240464 50.8770923, 8.024698 50.8775856, 8.0248395 50.8776924, 8.0252659 50.8780146, 8.0253813 50.8780922)",,Friedrichstraße,,,
"[143444804, 143444805]",False,,residential,True,549.261,30,"LINESTRING (8.0288561 50.8764662, 8.0288388 50.876498, 8.0288266 50.8765201, 8.0288001 50.8765711, 8.0287811 50.8765961, 8.0287571 50.8766113, 8.0287014 50.8766214, 8.0286556 50.8766202, 8.0284774 50.8765824, 8.028286 50.8765458, 8.027928 50.8764899, 8.0273717 50.8764292, 8.0269936 50.8763739, 8.0266394 50.8763136, 8.0265179 50.8762868, 8.0264251 50.8762554, 8.0263478 50.8762312, 8.0260083 50.8761359, 8.0251603 50.8758728, 8.0238718 50.8754543, 8.0233523 50.8752949, 8.0228904 50.875147, 8.02262 50.8750604, 8.0220176 50.8747932, 8.0218699 50.8747358)",,Siegbergstraße,,building_passage,
"[24770603, 649599814]",False,2,residential,True,76.926,30,"LINESTRING (8.0288561 50.8764662, 8.0283093 50.8763409, 8.027938 50.8762329, 8.0278487 50.8761971)",,Marburger Tor,,,
"[1263308112, 652248500, 69468573, 652248503]",False,,residential,True,208.671,30,"LINESTRING (8.0228709 50.8748602, 8.0231949 50.8749602, 8.0236233 50.8750904, 8.0237456 50.8751276, 8.0237955 50.8751401, 8.0241798 50.8752375, 8.024285 50.8752757, 8.0245006 50.875354, 8.0245958 50.8754009, 8.0249759 50.8755674, 8.0254544 50.8757451, 8.0254764 50.8757531)",,Hinterstraße,,,
24298129,True,,residential,False,55.847,30,"LINESTRING (8.0254764 50.8757531, 8.0258521 50.8754256, 8.0258978 50.8754, 8.0259682 50.8753606)",,Am Klubb,,,5
"[1263308112, 652248500, 69468573, 652248503]",False,,residential,False,208.67100000000002,30,"LINESTRING (8.0254764 50.8757531, 8.0254544 50.8757451, 8.0249759 50.8755674, 8.0245958 50.8754009, 8.0245006 50.875354, 8.024285 50.8752757, 8.0241798 50.8752375, 8.0237955 50.8751401, 8.0237456 50.8751276, 8.0236233 50.8750904, 8.0231949 50.8749602, 8.0228709 50.8748602)",,Hinterstraße,,,
"[160106565, 24298478]",False,,residential,False,62.776,30,"LINESTRING (8.0259682 50.8753606, 8.0260594 50.875315, 8.0264812 50.8749829, 8.0265231 50.8749738, 8.026581 50.874965)",,Neumarkt,,,"['6', '7.3']"
"[24298506, 649599813]",True,2,residential,False,161.57399999999998,30,"LINESTRING (8.0259682 50.8753606, 8.0261307 50.8754407, 8.026612 50.8756779, 8.0270065 50.8758562, 8.0274548 50.8760398, 8.0276297 50.8761114, 8.0278487 50.8761971)",,Marburger Straße,,,
24438643,False,,residential,False,267.121,50,"LINESTRING (8.0225881 50.8723413, 8.0225739 50.8723566, 8.0225542 50.8723666, 8.0225183 50.8723828, 8.0224807 50.872399, 8.0224428 50.8724181, 8.0223843 50.8724374, 8.0222481 50.8724641, 8.0220808 50.872485, 8.0217086 50.8725316, 8.0213051 50.8725822, 8.0211434 50.872624, 8.0203709 50.8729042, 8.0201205 50.872995, 8.0195227 50.8732124, 8.0194862 50.8732325, 8.0193464 50.8733094, 8.0192172 50.873376)",,Häutebachweg,,,
"[24438859, 32445406, 366539479]",False,"['2', '3']",residential,False,125.773,50,"LINESTRING (8.0225881 50.8723413, 8.0225747 50.8723306, 8.0225578 50.8722962, 8.0225457 50.8722652, 8.0224983 50.8721226, 8.0224799 50.8720665, 8.0224228 50.8717707, 8.022373 50.8715128, 8.0223571 50.8714097, 8.0223455 50.8713471, 8.022323 50.8712258)",,Löhrtor,,,
34181624,False,,residential,True,54.331,30,"LINESTRING (8.0225881 50.8723413, 8.0226175 50.8723483, 8.0226994 50.872365, 8.0227872 50.8723842, 8.0229198 50.8724139, 8.0229811 50.8724246, 8.0233239 50.8724931)",,Löhrstraße,,,
24298815,False,,living_street,False,63.409,,"LINESTRING (8.0247283 50.8730027, 8.0248186 50.8729648, 8.0249118 50.8729447, 8.0250012 50.8729306, 8.0250477 50.8729257, 8.0250883 50.8729276, 8.0251621 50.8729417, 8.0252456 50.8729568, 8.0255439 50.8729975, 8.0255914 50.8729988)",,Donzenbachstraße,,,
31830017,True,,residential,False,43.44,30,"LINESTRING (8.0247283 50.8730027, 8.0247951 50.8730413, 8.0248497 50.8731131, 8.024932 50.8733616)",,Löhrstraße,,,
24298820,False,,living_street,False,53.081,,"LINESTRING (8.0247778 50.8739329, 8.0251864 50.8739039, 8.025518 50.8738431)",,Untere Metzgerstraße,,,
"[31830017, 24298130]",True,,residential,False,27.689,30,"LINESTRING (8.0247778 50.8739329, 8.0247578 50.874, 8.02469 50.8741756)",,Löhrstraße,,,
24298132,False,,residential,True,113.76599999999999,30,"LINESTRING (8.0241522 50.8729313, 8.0239735 50.8730746, 8.0239258 50.8731137, 8.0236788 50.873309, 8.0236381 50.8733517, 8.0235893 50.8734903, 8.0234736 50.8738035, 8.023447 50.8738261)",,Kohlbettstraße,,,
35598118,False,,residential,False,16.287,30,"LINESTRING (8.0241522 50.8729313, 8.0242327 50.8729027, 8.0242847 50.872888, 8.0243652 50.8728759)",,Kohlbettstraße,,,
"[571395249, 850262126]",False,2,residential,False,389.985,30,"LINESTRING (8.0241522 50.8729313, 8.0240688 50.8728778, 8.0239962 50.8728311, 8.0238184 50.8727351, 8.0237545 50.8727057, 8.0236842 50.8726823, 8.0235142 50.8726522, 8.0233063 50.8726433, 8.0229167 50.8726828, 8.0226696 50.8727264, 8.0226491 50.8727316, 8.0225252 50.8727628, 8.0221668 50.8728671, 8.0219311 50.8729369, 8.0215712 50.8730423, 8.0207588 50.8732803, 8.0205938 50.8733308, 8.0197436 50.8735642, 8.0194862 50.8736361, 8.0192205 50.8737104, 8.0191281 50.8737596)",,Obergraben,,,
24298816,False,,living_street,False,22.587,,"LINESTRING (8.024932 50.8733616, 8.0251327 50.8733553, 8.0252516 50.8733413)",,Zaungasse,,,
31830017,True,,residential,False,64.488,30,"LINESTRING (8.024932 50.8733616, 8.0249295 50.8734031, 8.0249002 50.8735222, 8.0248931 50.8735461, 8.024798 50.8738652, 8.0247778 50.8739329)",,Löhrstraße,,,
24298816,False,,living_street,True,22.587,,"LINESTRING (8.0252516 50.8733413, 8.0251327 50.8733553, 8.024932 50.8733616)",,Zaungasse,,,
24441376,False,,living_street,True,61.096999999999994,,"LINESTRING (8.0252516 50.8733413, 8.0252647 50.8733965, 8.0252812 50.8734663, 8.0253032 50.8735588, 8.0253605 50.873662, 8.0254622 50.873704, 8.0255036 50.8738071, 8.025518 50.8738431)",,Hinter der Marienkirche,,,
"[24440296, 138426161]",False,,living_street,True,44.355999999999995,,"LINESTRING (8.0252516 50.8733413, 8.0256166 50.8732983, 8.0257357 50.8732653, 8.0258547 50.8732311)",,"['Neumondgasse', 'Zaungasse']",,,
24298820,False,,living_street,False,4.756,,"LINESTRING (8.025518 50.8738431, 8.0255831 50.8738312)",,Untere Metzgerstraße,,,
24298820,False,,living_street,True,53.081,,"LINESTRING (8.025518 50.8738431, 8.0251864 50.8739039, 8.0247778 50.8739329)",,Untere Metzgerstraße,,,
24441376,False,,living_street,False,61.097,,"LINESTRING (8.025518 50.8738431, 8.0255036 50.8738071, 8.0254622 50.873704, 8.0253605 50.873662, 8.0253032 50.8735588, 8.0252812 50.8734663, 8.0252647 50.8733965, 8.0252516 50.8733413)",,Hinter der Marienkirche,,,
24441579,False,,residential,False,79.388,30,"LINESTRING (8.0243673 50.8722487, 8.0243442 50.8722534, 8.0238942 50.8723176, 8.0234926 50.8724048, 8.0233808 50.8724519, 8.0233239 50.8724931)",,Gerbereiweg,,,
34181624,False,,residential,True,33.955,30,"LINESTRING (8.0233239 50.8724931, 8.023783 50.8725896)",,Löhrstraße,,,
24441579,False,,residential,True,79.388,30,"LINESTRING (8.0233239 50.8724931, 8.0233808 50.8724519, 8.0234926 50.8724048, 8.0238942 50.8723176, 8.0243442 50.8722534, 8.0243673 50.8722487)",,Gerbereiweg,,,
34181624,False,,residential,False,54.331,30,"LINESTRING (8.0233239 50.8724931, 8.0229811 50.8724246, 8.0229198 50.8724139, 8.0227872 50.8723842, 8.0226994 50.872365, 8.0226175 50.8723483, 8.0225881 50.8723413)",,Löhrstraße,,,
24439359,False,,living_street,True,3.368,,"LINESTRING (8.0265024 50.8714677, 8.0264557 50.8714747)",,In der Flur,,,
24441466,False,,living_street,True,19.532,,"LINESTRING (8.0265024 50.8714677, 8.0267696 50.8714185)",,In der Flur,,,
24439359,False,,living_street,False,66.676,,"LINESTRING (8.0265024 50.8714677, 8.0263711 50.8710731, 8.0262841 50.8708845)",,In der Flur,,,
24439359,False,,living_street,True,66.676,,"LINESTRING (8.0262841 50.8708845, 8.0263711 50.8710731, 8.0265024 50.8714677)",,In der Flur,,,
229927330,False,4,primary,True,59.787,50,"LINESTRING (8.0262841 50.8708845, 8.0259198 50.8709619, 8.0256777 50.8710048, 8.0254672 50.8710358)",B 54,Frankfurter Straße,,,
24439359,False,,living_street,False,38.478,,"LINESTRING (8.0259313 50.8715758, 8.0262097 50.8715207, 8.0264557 50.8714747)",,In der Flur,,,
24298615,False,,residential,True,76.821,30,"LINESTRING (8.0256141 50.8724516, 8.0251153 50.8724825, 8.0247974 50.872506, 8.0245274 50.8725336)",,Flurenwende,,,
"[24845040, 24439361, 32958755, 24845041]",False,,residential,False,161.10399999999998,30,"LINESTRING (8.0256141 50.8724516, 8.0256541 50.8723434, 8.0257551 50.8722116, 8.0257595 50.8721472, 8.0257472 50.8720622, 8.0256935 50.8718498, 8.0256549 50.8717101, 8.0256262 50.871606, 8.0254672 50.8710358)",,Flurenwende,yes,,
24440130,False,,living_street,True,88.184,,"LINESTRING (8.0275792 50.8730563, 8.0275565 50.8730948, 8.0274925 50.8731544, 8.0273773 50.8732411, 8.027248 50.8733218, 8.0272084 50.8733415, 8.0271833 50.8733544, 8.0268952 50.8734637, 8.0266299 50.8735486)",,Untere Metzgerstraße,,,
24440453,True,,living_street,False,43.021,,"LINESTRING (8.0275792 50.8730563, 8.0276637 50.8730608, 8.0277122 50.8730994, 8.0278279 50.8731286, 8.027997 50.8731622, 8.0280915 50.8731827, 8.0281388 50.8731892)",,Mauerstraße,,,
24439892,False,,living_street,False,30.175,,"LINESTRING (8.0268753 50.8732006, 8.0266773 50.8731378, 8.0264842 50.8730883)",,Hermannstraße,,,
24440297,False,,living_street,True,52.723000000000006,,"LINESTRING (8.0268753 50.8732006, 8.0269834 50.8732765, 8.0269934 50.8732945, 8.0269955 50.8733058, 8.0269941 50.8733178, 8.0269686 50.873337, 8.0268835 50.87339, 8.0267973 50.8734363, 8.0267191 50.8734711, 8.0266523 50.8735151, 8.0266299 50.8735486)",,Hermannstraße,,,
24440453,True,,living_street,False,58.991,,"LINESTRING (8.0268753 50.8732006, 8.0269982 50.8730803, 8.0270467 50.8730486, 8.0271029 50.8730283, 8.0272868 50.87303, 8.0273354 50.8730341, 8.0274295 50.8730421, 8.0275792 50.8730563)",,Mauerstraße,,,
24439892,False,,living_street,False,56.13699999999999,,"LINESTRING (8.0264842 50.8730883, 8.0263837 50.8730534, 8.0263533 50.873041, 8.0263362 50.8730182, 8.0263265 50.8730033, 8.0263168 50.8729928, 8.0263009 50.8729872, 8.0262831 50.8729853, 8.026226 50.8729859, 8.0261632 50.8729846, 8.0259994 50.872983, 8.0258649 50.8729943, 8.0257563 50.8729963)",,Hermannstraße,,,
24439892,False,,living_street,True,30.175,,"LINESTRING (8.0264842 50.8730883, 8.0266773 50.8731378, 8.0268753 50.8732006)",,Hermannstraße,,,
24441237,False,,living_street,True,55.507000000000005,,"LINESTRING (8.0264842 50.8730883, 8.0264515 50.8730949, 8.0264248 50.8731055, 8.0263788 50.8731405, 8.026213 50.8731917, 8.0262463 50.8732339, 8.0261789 50.8732625, 8.0260801 50.8733004, 8.0260595 50.8733135, 8.0259118 50.8733637)",,Eckgasse,,,
24298815,False,,living_street,True,11.574,,"LINESTRING (8.0257563 50.8729963, 8.0255914 50.8729988)",,Donzenbachstraße,,,
24439892,False,,living_street,True,56.13699999999999,,"LINESTRING (8.0257563 50.8729963, 8.0258649 50.8729943, 8.0259994 50.872983, 8.0261632 50.8729846, 8.026226 50.8729859, 8.0262831 50.8729853, 8.0263009 50.8729872, 8.0263168 50.8729928, 8.0263265 50.8730033, 8.0263362 50.8730182, 8.0263533 50.873041, 8.0263837 50.8730534, 8.0264842 50.8730883)",,Hermannstraße,,,
24440130,False,,living_street,True,32.396,,"LINESTRING (8.0260265 50.87375, 8.0255831 50.8738312)",,Untere Metzgerstraße,,,
24440130,False,,living_street,False,47.900999999999996,,"LINESTRING (8.0260265 50.87375, 8.0262648 50.8736731, 8.0266299 50.8735486)",,Untere Metzgerstraße,,,
24440293,True,,living_street,False,45.321,,"LINESTRING (8.0260265 50.87375, 8.025936 50.8736291, 8.0258915 50.8735661, 8.0258782 50.8735209, 8.0258835 50.8734898, 8.0259066 50.8734168, 8.0259118 50.8733637)",,Donzenbachstraße,,,
24440130,False,,living_street,False,88.184,,"LINESTRING (8.0266299 50.8735486, 8.0268952 50.8734637, 8.0271833 50.8733544, 8.0272084 50.8733415, 8.027248 50.8733218, 8.0273773 50.8732411, 8.0274925 50.8731544, 8.0275565 50.8730948, 8.0275792 50.8730563)",,Untere Metzgerstraße,,,
24440130,False,,living_street,True,47.900999999999996,,"LINESTRING (8.0266299 50.8735486, 8.0262648 50.8736731, 8.0260265 50.87375)",,Untere Metzgerstraße,,,
24440297,False,,living_street,False,52.723000000000006,,"LINESTRING (8.0266299 50.8735486, 8.0266523 50.8735151, 8.0267191 50.8734711, 8.0267973 50.8734363, 8.0268835 50.87339, 8.0269686 50.873337, 8.0269941 50.8733178, 8.0269955 50.8733058, 8.0269934 50.8732945, 8.0269834 50.8732765, 8.0268753 50.8732006)",,Hermannstraße,,,
24468720,False,,residential,True,125.95,30,"LINESTRING (8.0273793 50.8729281, 8.0255899 50.8728391)",,Hainstraße,,,
24887954,False,,residential,False,60.32899999999999,30,"LINESTRING (8.0273793 50.8729281, 8.0276978 50.8729477, 8.0279693 50.8729707, 8.0281111 50.8729712, 8.0282339 50.8729603)",,Hainstraße,,,
24468720,False,,residential,False,125.95,30,"LINESTRING (8.0255899 50.8728391, 8.0273793 50.8729281)",,Hainstraße,,,
37878576,False,,residential,False,17.758,30,"LINESTRING (8.0255899 50.8728391, 8.0255914 50.8729988)",,Hainstraße,,,
24468720,False,,residential,True,84.05,30,"LINESTRING (8.0255899 50.8728391, 8.0249986 50.8727258, 8.0248189 50.8726821, 8.0245994 50.8726038, 8.0245522 50.8725732, 8.0245274 50.8725336)",,Hainstraße,,,
24440132,False,,residential,False,26.313,30,"LINESTRING (8.0282339 50.8729603, 8.0281388 50.8731892)",,Obere Metzgerstraße,,,
24887954,False,,residential,True,60.329,30,"LINESTRING (8.0282339 50.8729603, 8.0281111 50.8729712, 8.0279693 50.8729707, 8.0276978 50.8729477, 8.0273793 50.8729281)",,Hainstraße,,,
24440132,False,,residential,True,26.313,30,"LINESTRING (8.0281388 50.8731892, 8.0282339 50.8729603)",,Obere Metzgerstraße,,,
145074171,False,,residential,False,48.44500000000001,30,"LINESTRING (8.0281388 50.8731892, 8.0283632 50.8732402, 8.028458 50.8732727, 8.0285426 50.8733083, 8.0286011 50.8733474, 8.0286541 50.8733833, 8.0286999 50.8734242)",,Mauerstraße,,,
205065409,False,,living_street,False,161.844,,"LINESTRING (8.0281388 50.8731892, 8.0278417 50.8733295, 8.0275923 50.8734434, 8.0273909 50.8735514, 8.0272024 50.8736414, 8.0268525 50.8737743, 8.0266197 50.8738548, 8.0262223 50.8739921)",,Obere Metzgerstraße,,,
24440293,True,,living_street,False,30.225,,"LINESTRING (8.0262223 50.8739921, 8.0261884 50.873952, 8.0260966 50.8738382, 8.0260265 50.87375)",,Donzenbachstraße,,,
"[31830024, 205065409, 24846353]",False,,living_street,False,129.465,,"LINESTRING (8.0262223 50.8739921, 8.0261953 50.8740267, 8.0261741 50.8740445, 8.0261605 50.874056, 8.0261021 50.874092, 8.026048 50.8741215, 8.025995 50.8741472, 8.0259718 50.8741852, 8.0259183 50.8742322, 8.0258185 50.8742811, 8.025314 50.8744695, 8.0250928 50.8745462, 8.0249632 50.8746022, 8.0248989 50.8746162, 8.0248407 50.8746376, 8.0247841 50.8746836)",,"['Obere Metzgerstraße', 'Kornmarkt']",,,3.6
205065409,False,,living_street,True,161.84400000000002,,"LINESTRING (8.0262223 50.8739921, 8.0266197 50.8738548, 8.0268525 50.8737743, 8.0272024 50.8736414, 8.0273909 50.8735514, 8.0275923 50.8734434, 8.0278417 50.8733295, 8.0281388 50.8731892)",,Obere Metzgerstraße,,,
31830018,True,,residential,False,112.23899999999998,30,"LINESTRING (8.0247841 50.8746836, 8.0251025 50.8748938, 8.0253799 50.875039, 8.0254705 50.8750872, 8.0255289 50.8751205, 8.0256321 50.8751769, 8.0257242 50.8752272, 8.0258163 50.8752776, 8.0258684 50.8753061, 8.0259682 50.8753606)",,Markt,,,
