osmid,name,highway,maxspeed,width,oneway,reversed,length,lanes,ref,geometry,junction,access
22996559,Landhausstraße,residential,30,,False,False,252.065,,,"LINESTRING (9.0188401 48.2543982, 9.0188394 48.254513, 9.018793 48.254626, 9.0183453 48.2548855, 9.017999 48.2552417, 9.0177455 48.2555812, 9.0177257 48.2557058, 9.0177299 48.2557563, 9.0177477 48.255829, 9.0177452 48.255986, 9.0176525 48.2562328, 9.0176244 48.2564071)",,
23019214,Eisenbahnstraße,residential,50,,False,False,56.348,,,"LINESTRING (9.0188401 48.2543982, 9.0188036 48.2542495, 9.018711 48.2538988)",,
23571418,Neuweilerstraße,secondary,50,,False,False,45.757000000000005,2,L 442,"LINESTRING (9.0188401 48.2543982, 9.0191694 48.2544174, 9.0192293 48.2544232, 9.0194539 48.2544449)",,
23571418,Neuweilerstraße,secondary,50,,False,True,53.441,2,L 442,"LINESTRING (9.0188401 48.2543982, 9.0182638 48.2544724, 9.0181314 48.2544894)",,
23019214,Eisenbahnstraße,residential,50,,False,True,84.14,,,"LINESTRING (9.0185325 48.2531515, 9.018711 48.2538988)",,
23571330,Sedanstraße,secondary,50,,False,True,54.963,,L 442,"LINESTRING (9.0157607 48.2578845, 9.0156611 48.2578621, 9.0150513 48.2577388)",,
23572220,Hechinger Straße,secondary,50,,False,False,39.956999999999994,,L 360,"LINESTRING (9.0157607 48.2578845, 9.0156535 48.2580425, 9.0155235 48.2582071)",,
"[434783336, 1006797238, 434783335]",Hechinger Straße,secondary,50,,False,True,112.364,3,L 360;L 442,"LINESTRING (9.0157607 48.2578845, 9.0158561 48.2577758, 9.0160821 48.2575184, 9.016181 48.257385, 9.0162914 48.257233, 9.0163417 48.2571378, 9.0164202 48.2569782)",,
23571335,Obere Bachstraße,secondary,50,,False,False,65.134,,L 442,"LINESTRING (9.0143692 48.257094, 9.0144233 48.257051, 9.0144451 48.2570289, 9.0144589 48.2570067, 9.0144739 48.256976, 9.0144862 48.2569453, 9.0145027 48.2568838, 9.0144353 48.256534)",,
23571335,Obere Bachstraße,secondary,50,,False,True,40.3,,L 442,"LINESTRING (9.0143692 48.257094, 9.0141286 48.2572454, 9.0140742 48.2573156, 9.0140308 48.2573716)",,
"[26295368, 389226686]",Petrusstraße,residential,,,False,False,195.854,,,"LINESTRING (9.0143692 48.257094, 9.0144958 48.2571301, 9.0146115 48.2571405, 9.0149724 48.2571281, 9.0153333 48.257101, 9.0155692 48.2570669, 9.0157503 48.2570205, 9.0160088 48.2570312, 9.0159569 48.2569535, 9.0159253 48.256883, 9.0159002 48.256776, 9.0159351 48.2566576, 9.0160275 48.2564682, 9.0161027 48.2564343)",,
23571335,Obere Bachstraße,secondary,50,,False,False,25.298000000000002,,L 442,"LINESTRING (9.014251 48.2560041, 9.0141527 48.2559139, 9.0140586 48.2558162)",,
23571335,Obere Bachstraße,secondary,50,,False,True,20.261,,L 442,"LINESTRING (9.014251 48.2560041, 9.0143039 48.2560889, 9.0143105 48.2561138, 9.0143276 48.2561779)",,
26149751,Adlerstraße,living_street,10,,False,True,16.545,,,"LINESTRING (9.014251 48.2560041, 9.0143264 48.2559583, 9.0144081 48.2558985)",,
244276978,Bauernscheuer,residential,50,,False,True,19.778,,,"LINESTRING (9.0130196 48.2546247, 9.0127748 48.2546959)",,
619720740,Adlerstraße,secondary,50,,True,False,21.351,,L 442,"LINESTRING (9.0130196 48.2546247, 9.0128893 48.2544534)",,
244276977,Goethestraße,secondary,50,,False,False,47.399,,L 360,"LINESTRING (9.0180139 48.2544162, 9.0180048 48.2543331, 9.0179936 48.2542313, 9.0179462 48.2539925)",,
619720717,,secondary,50,,True,False,13.017,,,"LINESTRING (9.0180139 48.2544162, 9.0180486 48.25442, 9.0180801 48.2544303, 9.0181058 48.2544463, 9.0181234 48.2544666, 9.0181314 48.2544894)",roundabout,
"[22996568, 619505335]",Hechinger Straße,secondary,30,,False,False,291.926,2,L 360;L 442,"LINESTRING (9.0179348 48.2545573, 9.0176084 48.2549691, 9.0174814 48.2551669, 9.0174609 48.2551989, 9.017386 48.2553082, 9.0167376 48.2564053, 9.0166217 48.2566013, 9.0164202 48.2569782)",,
"[619505336, 619505337]",,secondary,50,,True,False,21.778000000000002,,,"LINESTRING (9.0179348 48.2545573, 9.0179106 48.2545389, 9.0178959 48.2545164, 9.017892 48.2544921, 9.0178995 48.2544681, 9.0179027 48.2544643, 9.0179174 48.2544468, 9.0179443 48.25443, 9.0179774 48.2544195, 9.0180139 48.2544162)",roundabout,
24018552,Panoramastraße,residential,30,,False,False,31.44,,,"LINESTRING (9.0194539 48.2544449, 9.0194462 48.2541622)",,
23571418,Neuweilerstraße,secondary,50,,False,False,54.245000000000005,2,L 442,"LINESTRING (9.0194539 48.2544449, 9.019826 48.2544981, 9.02016 48.2545723)",,
23571418,Neuweilerstraße,secondary,50,,False,True,45.757,2,L 442,"LINESTRING (9.0194539 48.2544449, 9.0192293 48.2544232, 9.0191694 48.2544174, 9.0188401 48.2543982)",,
"[25877417, 244276983]","['Panoramastraße', 'Schloßstraße']",residential,30,4,False,False,1353.4059999999997,,,"LINESTRING (9.0200058 48.2510815, 9.0201507 48.25072, 9.0203918 48.2503105, 9.0205221 48.250131, 9.0206415 48.2499081, 9.0213252 48.2489756, 9.0214542 48.2487701, 9.0215931 48.2485787, 9.0221308 48.2479915, 9.0223942 48.2477775, 9.022538 48.247666, 9.0226666 48.2475675, 9.0230694 48.2472915, 9.023193 48.2472252, 9.0232716 48.2472169, 9.0233058 48.2472303, 9.0233327 48.2472624, 9.0233243 48.2473193, 9.0232697 48.2473671, 9.0230888 48.2474902, 9.0229417 48.247683, 9.0227961 48.2479205, 9.0222197 48.2487491, 9.0220095 48.2490915, 9.0216699 48.2496447, 9.0212828 48.2502751, 9.0212635 48.2503065, 9.0206616 48.2519347, 9.0201408 48.2528684, 9.0199426 48.253462, 9.0199075 48.2538085, 9.0199791 48.2539639, 9.0200972 48.2541652, 9.0202208 48.2543852)",,
"[244276984, 24018552, 244276983]",Panoramastraße,residential,30,,False,True,348.426,,,"LINESTRING (9.0200058 48.2510815, 9.0194129 48.2527881, 9.0193361 48.2531733, 9.0193441 48.2534554, 9.0193745 48.2538359, 9.0194228 48.2540919, 9.0194462 48.2541622)",,
23571330,Sedanstraße,secondary,50,,False,False,35.296,,L 442,"LINESTRING (9.0146009 48.2576347, 9.0150513 48.2577388)",,
24037879,Brunnenstraße,residential,50,,False,True,113.136,,,"LINESTRING (9.0146009 48.2576347, 9.0141284 48.2586023)",,
23571330,Sedanstraße,secondary,50,,False,True,57.291,,L 442,"LINESTRING (9.0146009 48.2576347, 9.0141869 48.2575658, 9.0140774 48.2575026, 9.0140308 48.2573716)",,
26317937,Katharinenstraße,residential,30,,False,True,40.652,,,"LINESTRING (9.0127277 48.2534129, 9.0126458 48.2537744)",,
619720718,Lange Straße,residential,,,True,False,51.854,,,"LINESTRING (9.0127277 48.2534129, 9.0120363 48.2533385)",,
"[26317937, 24929150]","['Martin-Luther-Straße', 'Katharinenstraße']",residential,30,,False,False,105.60499999999999,,,"LINESTRING (9.0127277 48.2534129, 9.01276 48.2533169, 9.0128117 48.2532267, 9.0132593 48.2527755, 9.0135769 48.2528087)",,
38866631,Wahlentalstraße,residential,30,,False,True,88.902,,,"LINESTRING (9.0106657 48.2532241, 9.0104899 48.254015)",,
38866630,Juliusstraße,residential,,,False,True,123.11500000000001,,,"LINESTRING (9.0106657 48.2532241, 9.0101802 48.2534294, 9.0098689 48.2534811, 9.0096005 48.2535242, 9.0095491 48.2538492)",,
244277040,Wahlentalstraße,residential,30,,False,False,95.818,,,"LINESTRING (9.0106657 48.2532241, 9.0106572 48.2531859, 9.0107137 48.2529786, 9.0107765 48.2527291, 9.0107573 48.2525407, 9.0106546 48.2523844)",,
24929148,Am Markt,living_street,,,False,False,37.631,,,"LINESTRING (9.0154114 48.2542477, 9.0154247 48.2543623, 9.01553 48.2545745)",,
389225209,Am Markt,living_street,,,False,False,58.356,,,"LINESTRING (9.0154114 48.2542477, 9.0154253 48.2541878, 9.0155741 48.2537343)",,
434794519,Am Markt,living_street,,,False,False,48.789,,,"LINESTRING (9.0154114 48.2542477, 9.01486 48.2541705, 9.0147664 48.2541832)",,
24929148,Am Markt,living_street,,,False,True,37.631,,,"LINESTRING (9.01553 48.2545745, 9.0154247 48.2543623, 9.0154114 48.2542477)",,
26199069,Am Markt,living_street,,,False,True,64.796,,,"LINESTRING (9.01553 48.2545745, 9.01548 48.2545819, 9.0154339 48.2545999, 9.0152807 48.2548141, 9.0151748 48.2549319, 9.015049 48.2550422)",,
389225210,Am Markt,living_street,,,False,False,8.927,,,"LINESTRING (9.01553 48.2545745, 9.0155838 48.2545731, 9.0156454 48.2545902)",,
26199071,Lenaustraße,residential,,,False,True,56.94,,,"LINESTRING (9.0156454 48.2545902, 9.0157149 48.2544592, 9.0158787 48.2542639, 9.0160174 48.2541464)",,
389225210,Am Markt,living_street,,,False,False,22.64,,,"LINESTRING (9.0156454 48.2545902, 9.0156866 48.2546128, 9.015716 48.2546433, 9.0157275 48.2546732, 9.015739 48.2547084, 9.0157292 48.2547428, 9.0157052 48.2547681)",,
389225210,Am Markt,living_street,,,False,True,8.927,,,"LINESTRING (9.0156454 48.2545902, 9.0155838 48.2545731, 9.01553 48.2545745)",,
39665075,Kronenstraße,living_street,,,False,False,61.557,,,"LINESTRING (9.0157052 48.2547681, 9.0164989 48.254933)",,
26536350,Am Markt,living_street,,,False,False,14.565,,,"LINESTRING (9.0157052 48.2547681, 9.015671 48.254799, 9.015629 48.2548247, 9.0155576 48.2548516)",,
389225210,Am Markt,living_street,,,False,True,22.64,,,"LINESTRING (9.0157052 48.2547681, 9.0157292 48.2547428, 9.015739 48.2547084, 9.0157275 48.2546732, 9.015716 48.2546433, 9.0156866 48.2546128, 9.0156454 48.2545902)",,
24929149,Ritterstraße,residential,30,,False,False,82.953,,,"LINESTRING (9.0164989 48.254933, 9.0168216 48.2542186)",,
39665075,Kronenstraße,living_street,,,False,False,51.324,,,"LINESTRING (9.0164989 48.254933, 9.0171638 48.2550636)",,
39665075,Kronenstraße,living_street,,,False,True,61.557,,,"LINESTRING (9.0164989 48.254933, 9.0157052 48.2547681)",,
26149887,Wasenstraße,living_street,,,False,True,147.656,,,"LINESTRING (9.0164989 48.254933, 9.0161949 48.2555566, 9.0160458 48.2561456, 9.0160333 48.2562201)",,
39665075,Kronenstraße,living_street,,,False,True,51.324,,,"LINESTRING (9.0171638 48.2550636, 9.0164989 48.254933)",,
24929149,Ritterstraße,residential,30,,False,False,80.934,,,"LINESTRING (9.0170162 48.2538724, 9.0173841 48.253187)",,
24929149,Ritterstraße,residential,30,,False,True,41.104,,,"LINESTRING (9.0170162 48.2538724, 9.0168216 48.2542186)",,
38959583,Lange Straße,residential,,,True,False,36.864,,,"LINESTRING (9.0170162 48.2538724, 9.0165238 48.2538232)",,
22996551,Georgstraße,residential,50,,True,False,56.466,,,"LINESTRING (9.0177788 48.2532291, 9.0185325 48.2531515)",,
619760571,Goethestraße,secondary,50,,False,True,80.164,,L 360,"LINESTRING (9.0177788 48.2532291, 9.0179307 48.2539429)",,
"[620417720, 620417723, 39813661]",Goethestraße,secondary,50,,False,True,232.19,,L 360,"LINESTRING (9.0177788 48.2532291, 9.017767 48.2530967, 9.0177811 48.2529543, 9.0177892 48.2529219, 9.0178312 48.2527545, 9.0178892 48.2525229, 9.0181457 48.2516842, 9.0182864 48.2511906, 9.0182912 48.2511738)",,
24929149,Ritterstraße,residential,30,,False,True,80.934,,,"LINESTRING (9.0173841 48.253187, 9.0170162 48.2538724)",,
26317934,Martin-Luther-Straße,residential,,,True,False,29.595,,,"LINESTRING (9.0173841 48.253187, 9.0177788 48.2532291)",,
24929150,Martin-Luther-Straße,residential,,,False,True,38.014,,,"LINESTRING (9.0150017 48.2529296, 9.0144923 48.2528868)",,
26317934,Martin-Luther-Straße,residential,,,True,False,51.997,,,"LINESTRING (9.0150017 48.2529296, 9.0156962 48.2529991)",,
619720720,Erich-Kästner-Straße,residential,50,,False,True,81.952,,,"LINESTRING (9.0150017 48.2529296, 9.0148572 48.2536603)",,
619760570,Erich-Kästner-Straße,residential,50,,False,False,75.789,,,"LINESTRING (9.0150017 48.2529296, 9.015155 48.2522557)",,
23600240,Lammerbergstraße,residential,30,,False,True,481.4699999999999,,,"LINESTRING (9.0176049 48.259133, 9.0175902 48.2585659, 9.0176614 48.2581654, 9.0180324 48.2569226, 9.0180809 48.2568137, 9.0183398 48.2561319, 9.0186167 48.2556238, 9.0188483 48.2554388, 9.0190257 48.255337, 9.0191954 48.2552818, 9.0193927 48.2552458, 9.0194383 48.2551758)",,
25877580,Käselteich,residential,30,3,False,False,77.03800000000001,,,"LINESTRING (9.0176049 48.259133, 9.0173134 48.2590766, 9.0171199 48.2589808, 9.0167735 48.2587445)",,
25877581,Käselteich,residential,30,4,False,True,151.864,,,"LINESTRING (9.0176049 48.259133, 9.0182782 48.2591723, 9.0189902 48.259168, 9.0193269 48.2591633, 9.0196461 48.2591169)",,
22996559,Landhausstraße,residential,30,,False,False,128.586,,,"LINESTRING (9.0167735 48.2587445, 9.0163129 48.2598595)",,
22996559,Landhausstraße,residential,30,,False,True,267.46,,,"LINESTRING (9.0167735 48.2587445, 9.0168708 48.2584979, 9.0174519 48.2568373, 9.0175008 48.256708, 9.0176244 48.2564071)",,
25877580,Käselteich,residential,30,3,False,True,77.03800000000001,,,"LINESTRING (9.0167735 48.2587445, 9.0171199 48.2589808, 9.0173134 48.2590766, 9.0176049 48.259133)",,
22996559,Landhausstraße,residential,30,,False,True,128.586,,,"LINESTRING (9.0163129 48.2598595, 9.0167735 48.2587445)",,
26295371,Wieslesweg,residential,30,,False,True,14.884,,,"LINESTRING (9.0163129 48.2598595, 9.0162056 48.2598345, 9.0161184 48.2598309)",,
25877004,Steiler Weg,residential,50,,False,True,105.169,,,"LINESTRING (9.0211052 48.2552453, 9.0206163 48.2549809, 9.0201931 48.2546963, 9.02016 48.2545723)",,
25877417,Schloßstraße,residential,30,4,False,False,21.286,,,"LINESTRING (9.0202208 48.2543852, 9.02016 48.2545723)",,
"[25877417, 244276983]","['Panoramastraße', 'Schloßstraße']",residential,30,4,False,True,1353.406,,,"LINESTRING (9.0202208 48.2543852, 9.0200972 48.2541652, 9.0199791 48.2539639, 9.0199075 48.2538085, 9.0199426 48.253462, 9.0201408 48.2528684, 9.0206616 48.2519347, 9.0212635 48.2503065, 9.0212828 48.2502751, 9.0216699 48.2496447, 9.0220095 48.2490915, 9.0222197 48.2487491, 9.0227961 48.2479205, 9.0229417 48.247683, 9.0230888 48.2474902, 9.0232697 48.2473671, 9.0233243 48.2473193, 9.0233327 48.2472624, 9.0233058 48.2472303, 9.0232716 48.2472169, 9.023193 48.2472252, 9.0230694 48.2472915, 9.0226666 48.2475675, 9.022538 48.247666, 9.0223942 48.2477775, 9.0221308 48.2479915, 9.0215931 48.2485787, 9.0214542 48.2487701, 9.0213252 48.2489756, 9.0206415 48.2499081, 9.0205221 48.250131, 9.0203918 48.2503105, 9.0201507 48.25072, 9.0200058 48.2510815)",,
25877420,Enge Straße,residential,30,,False,False,62.625,,,"LINESTRING (9.0202208 48.2543852, 9.0197188 48.2542224, 9.0195675 48.2541846, 9.0194462 48.2541622)",,
25877421,Enge Straße,residential,30,2,False,False,50.783,,,"LINESTRING (9.018989 48.2538612, 9.0189105 48.2534075)",,
244276975,Enge Straße,residential,30,,False,False,21.003,,,"LINESTRING (9.018989 48.2538612, 9.018711 48.2538988)",,
244276975,Enge Straße,residential,30,,False,True,20.255,,,"LINESTRING (9.018989 48.2538612, 9.0191931 48.2539825)",,
23019214,Eisenbahnstraße,residential,50,,False,False,84.14,,,"LINESTRING (9.018711 48.2538988, 9.0185325 48.2531515)",,
24929146,Alte-Post-Straße,residential,50,,True,False,57.574,,,"LINESTRING (9.018711 48.2538988, 9.0179462 48.2539925)",,
244276975,Enge Straße,residential,30,,False,True,21.003,,,"LINESTRING (9.018711 48.2538988, 9.018989 48.2538612)",,
23019214,Eisenbahnstraße,residential,50,,False,True,56.348,,,"LINESTRING (9.018711 48.2538988, 9.0188036 48.2542495, 9.0188401 48.2543982)",,
25877421,Enge Straße,residential,30,2,False,True,50.783,,,"LINESTRING (9.0189105 48.2534075, 9.018989 48.2538612)",,
25877581,Käselteich,residential,30,4,False,False,151.864,,,"LINESTRING (9.0196461 48.2591169, 9.0193269 48.2591633, 9.0189902 48.259168, 9.0182782 48.2591723, 9.0176049 48.259133)",,
25877583,,residential,30,,False,False,112.38,,,"LINESTRING (9.0196461 48.2591169, 9.0192786 48.2590151, 9.0187932 48.2589383, 9.0185193 48.2588164, 9.018357 48.2586551)",,
25877583,,residential,30,,False,True,112.38000000000001,,,"LINESTRING (9.018357 48.2586551, 9.0185193 48.2588164, 9.0187932 48.2589383, 9.0192786 48.2590151, 9.0196461 48.2591169)",,
"[620417720, 620417723, 39813661]",Goethestraße,secondary,50,,False,False,232.18999999999997,,L 360,"LINESTRING (9.0182912 48.2511738, 9.0182864 48.2511906, 9.0181457 48.2516842, 9.0178892 48.2525229, 9.0178312 48.2527545, 9.0177892 48.2529219, 9.0177811 48.2529543, 9.017767 48.2530967, 9.0177788 48.2532291)",,
26149751,Adlerstraße,living_street,10,,False,False,75.10700000000001,,,"LINESTRING (9.0164202 48.2569782, 9.016308 48.2569388, 9.0162533 48.2569196, 9.0161055 48.2568616, 9.0160744 48.2568273, 9.0160595 48.2567894, 9.0160636 48.2567184, 9.0160836 48.2565912, 9.0161027 48.2564343)",,
"[22996568, 619505335]",Hechinger Straße,secondary,30,,False,True,291.926,2,L 360;L 442,"LINESTRING (9.0164202 48.2569782, 9.0166217 48.2566013, 9.0167376 48.2564053, 9.017386 48.2553082, 9.0174609 48.2551989, 9.0174814 48.2551669, 9.0176084 48.2549691, 9.0179348 48.2545573)",,
"[434783336, 1006797238, 434783335]",Hechinger Straße,secondary,50,,False,False,112.364,3,L 360;L 442,"LINESTRING (9.0164202 48.2569782, 9.0163417 48.2571378, 9.0162914 48.257233, 9.016181 48.257385, 9.0160821 48.2575184, 9.0158561 48.2577758, 9.0157607 48.2578845)",,
24037879,Brunnenstraße,residential,50,,False,False,21.783,,,"LINESTRING (9.0134681 48.2597779, 9.0135913 48.2596)",,
434793525,Mühlstraße,residential,30,,False,True,77.345,,,"LINESTRING (9.0123425 48.2598796, 9.012452 48.2598172, 9.0126647 48.2597266, 9.0128363 48.2596432, 9.0129888 48.2595397, 9.0131302 48.2594293)",,
26170219,Marienstraße,residential,30,,False,False,39.057,,,"LINESTRING (9.0131302 48.2594293, 9.0135913 48.2596)",,
434793525,Mühlstraße,residential,30,,False,True,51.309,,,"LINESTRING (9.0131302 48.2594293, 9.0133847 48.2590001)",,
434793525,Mühlstraße,residential,30,,False,False,77.345,,,"LINESTRING (9.0131302 48.2594293, 9.0129888 48.2595397, 9.0128363 48.2596432, 9.0126647 48.2597266, 9.012452 48.2598172, 9.0123425 48.2598796)",,
24037879,Brunnenstraße,residential,50,,False,False,57.215,,,"LINESTRING (9.0135913 48.2596, 9.0138528 48.2591158)",,
24037879,Brunnenstraße,residential,50,,False,True,21.783,,,"LINESTRING (9.0135913 48.2596, 9.0134681 48.2597779)",,
26170219,Marienstraße,residential,30,,False,False,35.268,,,"LINESTRING (9.0135913 48.2596, 9.0140422 48.2597024)",,
26170219,Marienstraße,residential,30,,False,True,39.057,,,"LINESTRING (9.0135913 48.2596, 9.0131302 48.2594293)",,
23572220,Hechinger Straße,secondary,50,,False,True,56.462,,L 360,"LINESTRING (9.0146365 48.2598443, 9.0148913 48.2593657)",,
38959589,Marienstraße,residential,50,,False,False,51.01,,,"LINESTRING (9.0146365 48.2598443, 9.0152829 48.2600032)",,
26170219,Marienstraße,residential,30,,False,True,46.744,,,"LINESTRING (9.0146365 48.2598443, 9.0145569 48.2598274, 9.0140422 48.2597024)",,
26536359,Emilienstraße,residential,30,,False,False,36.964,,,"LINESTRING (9.0133847 48.2590001, 9.0138528 48.2591158)",,
434793525,Mühlstraße,residential,30,,False,False,51.309,,,"LINESTRING (9.0133847 48.2590001, 9.0131302 48.2594293)",,
434793525,Mühlstraße,residential,30,,False,True,185.51299999999995,,,"LINESTRING (9.0133847 48.2590001, 9.0134738 48.2587407, 9.0135259 48.258626, 9.0135959 48.2584712, 9.0137566 48.2581633, 9.0138083 48.2580034, 9.0138555 48.2578524, 9.0138869 48.2577356, 9.0138678 48.2576393, 9.0139056 48.2575604, 9.013866 48.2574991, 9.0137951 48.2574696, 9.0137153 48.2574519)",,
24037879,Brunnenstraße,residential,50,,False,False,60.634,,,"LINESTRING (9.0138528 48.2591158, 9.0141284 48.2586023)",,
24037879,Brunnenstraße,residential,50,,False,True,57.215,,,"LINESTRING (9.0138528 48.2591158, 9.0135913 48.2596)",,
26536359,Emilienstraße,residential,30,,False,False,35.831,,,"LINESTRING (9.0138528 48.2591158, 9.0143085 48.2592244)",,
26536359,Emilienstraße,residential,30,,False,True,36.964,,,"LINESTRING (9.0138528 48.2591158, 9.0133847 48.2590001)",,
26170222,Magdalenenstraße,residential,30,,False,False,60.384,,,"LINESTRING (9.0143085 48.2592244, 9.0145812 48.2587126)",,
26170222,Magdalenenstraße,residential,30,,False,True,56.689,,,"LINESTRING (9.0143085 48.2592244, 9.0140422 48.2597024)",,
26536359,Emilienstraße,residential,30,,False,True,35.831,,,"LINESTRING (9.0143085 48.2592244, 9.0138528 48.2591158)",,
26536359,Emilienstraße,residential,30,,False,False,45.918,,,"LINESTRING (9.0143085 48.2592244, 9.014818 48.2593491, 9.0148913 48.2593657)",,
23572220,Hechinger Straße,secondary,50,,False,False,56.462,,L 360,"LINESTRING (9.0148913 48.2593657, 9.0146365 48.2598443)",,
23572220,Hechinger Straße,secondary,50,,False,True,137.21099999999998,,L 360,"LINESTRING (9.0148913 48.2593657, 9.0151488 48.2588425, 9.0152006 48.2587448, 9.0153479 48.2584672, 9.0154302 48.258332, 9.0155235 48.2582071)",,
26536359,Emilienstraße,residential,30,,False,True,45.918,,,"LINESTRING (9.0148913 48.2593657, 9.014818 48.2593491, 9.0143085 48.2592244)",,
24037879,Brunnenstraße,residential,50,,False,False,113.136,,,"LINESTRING (9.0141284 48.2586023, 9.0146009 48.2576347)",,
24037879,Brunnenstraße,residential,50,,False,True,60.634,,,"LINESTRING (9.0141284 48.2586023, 9.0138528 48.2591158)",,
26170221,Marthastraße,residential,30,,False,False,35.694,,,"LINESTRING (9.0141284 48.2586023, 9.0145812 48.2587126)",,
26170221,Marthastraße,residential,30,,False,False,27.673,,,"LINESTRING (9.0145812 48.2587126, 9.0149347 48.2587935)",,
26170221,Marthastraße,residential,30,,False,True,35.694,,,"LINESTRING (9.0145812 48.2587126, 9.0141284 48.2586023)",,
26170222,Magdalenenstraße,residential,30,,False,False,57.722,,,"LINESTRING (9.0145812 48.2587126, 9.0148198 48.2582184)",,
26170222,Magdalenenstraße,residential,30,,False,True,60.384,,,"LINESTRING (9.0145812 48.2587126, 9.0143085 48.2592244)",,
26170221,Marthastraße,residential,30,,False,True,27.673,,,"LINESTRING (9.0149347 48.2587935, 9.0145812 48.2587126)",,
26170219,Marienstraße,residential,30,,False,True,35.268,,,"LINESTRING (9.0140422 48.2597024, 9.0135913 48.2596)",,
26170222,Magdalenenstraße,residential,30,,False,False,56.689,,,"LINESTRING (9.0140422 48.2597024, 9.0143085 48.2592244)",,
26170219,Marienstraße,residential,30,,False,False,46.744,,,"LINESTRING (9.0140422 48.2597024, 9.0145569 48.2598274, 9.0146365 48.2598443)",,
23571330,Sedanstraße,secondary,50,,False,True,35.296,,L 442,"LINESTRING (9.0150513 48.2577388, 9.0146009 48.2576347)",,
26170222,Magdalenenstraße,residential,30,,False,True,56.015,,,"LINESTRING (9.0150513 48.2577388, 9.0148198 48.2582184)",,
23571330,Sedanstraße,secondary,50,,False,False,54.963,,L 442,"LINESTRING (9.0150513 48.2577388, 9.0156611 48.2578621, 9.0157607 48.2578845)",,
26170222,Magdalenenstraße,residential,30,,False,False,56.015,,,"LINESTRING (9.0148198 48.2582184, 9.0150513 48.2577388)",,
26170222,Magdalenenstraße,residential,30,,False,True,57.722,,,"LINESTRING (9.0148198 48.2582184, 9.0145812 48.2587126)",,
26170223,Sofienstraße,residential,30,,False,False,31.703,,,"LINESTRING (9.0148198 48.2582184, 9.0152263 48.2583081)",,
