osmid,lanes,name,highway,maxspeed,access,oneway,reversed,length,geometry,bridge,ref,junction,tunnel
41222585,,Bachstraße,residential,,,False,True,124.925,"LINESTRING (10.7260225 48.0383608, 10.7259264 48.0384032, 10.7258457 48.0385084, 10.7257474 48.0386698, 10.7256225 48.0388833, 10.7256179 48.0388936, 10.725555 48.039033, 10.725533 48.0390819, 10.7255309 48.0391133, 10.7255251 48.0391982, 10.7255675 48.0392999, 10.7256153 48.0393897)",,,,
622320502,,Ludwigstraße,residential,,,False,False,68.45400000000001,"LINESTRING (10.7260225 48.0383608, 10.7259096 48.038263, 10.7252689 48.0380209)",,,,
53549526,,Ludwigstraße,residential,,,False,False,87.606,"LINESTRING (10.7272686 48.0385741, 10.7270259 48.0384326, 10.7269153 48.0383885, 10.726823 48.0383521, 10.7267396 48.03833, 10.7266432 48.0383139, 10.7262131 48.0383354)",,,,
53549526,,Ludwigstraße,residential,,,False,True,77.791,"LINESTRING (10.7272686 48.0385741, 10.7274573 48.0385777, 10.7275692 48.0385811, 10.7278685 48.0385563, 10.7283096 48.0385229)",,,,
622320503,2,Alexander-Moksel-Straße,residential,30,,False,True,161.92,"LINESTRING (10.7272686 48.0385741, 10.7270426 48.0388108, 10.7267199 48.0391174, 10.7266556 48.0391792, 10.7266403 48.0391966, 10.726559 48.039289, 10.7264395 48.0394176, 10.7261037 48.0398034)",,,,
26378035,,Josef-Uebele-Straße,residential,,,False,True,100.526,"LINESTRING (10.7242251 48.0329978, 10.7242325 48.0329575, 10.7242533 48.0328446, 10.7242889 48.0326741, 10.7243062 48.0325698, 10.7243127 48.0325304, 10.7243754 48.0323187, 10.7244187 48.0321035)",,,,
26378036,,Bürgermeister-Strauß-Straße,residential,,,False,False,77.561,"LINESTRING (10.7242251 48.0329978, 10.7247344 48.03307, 10.7248974 48.0331325, 10.7249495 48.0332273, 10.7249785 48.0333485)",,,,
26378036,,Bürgermeister-Strauß-Straße,residential,,,False,True,91.48599999999999,"LINESTRING (10.7242251 48.0329978, 10.7240677 48.0329768, 10.7235317 48.0329053, 10.72346 48.0328957, 10.7230185 48.0328368)",,,,
53530331,,Adolf-Müller-Straße,residential,,,False,False,10.846,"LINESTRING (10.7249785 48.0333485, 10.725119 48.0333747)",,,,
26378036,,Bürgermeister-Strauß-Straße,residential,,,False,True,77.56099999999999,"LINESTRING (10.7249785 48.0333485, 10.7249495 48.0332273, 10.7248974 48.0331325, 10.7247344 48.03307, 10.7242251 48.0329978)",,,,
26378037,,Hindenburgstraße,residential,,,False,False,199.093,"LINESTRING (10.7249785 48.0333485, 10.7248704 48.033386, 10.7247778 48.0334698, 10.7245988 48.0338786, 10.7244868 48.0342369, 10.7243448 48.0346282, 10.7242612 48.0348216, 10.7241536 48.0350177)",,,,
75235696,2,Bahnhofstraße,tertiary,50,,False,False,40.656,"LINESTRING (10.7217246 48.0353003, 10.7212464 48.035123)",,St 2035,,
26263204,,Peter-Dörfler-Straße,residential,,,False,False,114.315,"LINESTRING (10.7217246 48.0353003, 10.7220497 48.0348245, 10.7223369 48.0343575)",,,,
75235696,2,Bahnhofstraße,tertiary,50,,False,True,153.11700000000002,"LINESTRING (10.7217246 48.0353003, 10.7224299 48.0355359, 10.7228589 48.0356813, 10.7235444 48.0359438)",,St 2035,,
26263204,,Peter-Dörfler-Straße,residential,,,False,False,89.923,"LINESTRING (10.7223369 48.0343575, 10.722471 48.0341636, 10.7226329 48.0339127, 10.7228231 48.0336171)",,,,
26263204,,Peter-Dörfler-Straße,residential,,,False,True,114.315,"LINESTRING (10.7223369 48.0343575, 10.7220497 48.0348245, 10.7217246 48.0353003)",,,,
155990869,2,Zeppelinstraße,residential,30,yes,False,False,153.764,"LINESTRING (10.7223369 48.0343575, 10.7227917 48.034532, 10.7234059 48.0347553, 10.7238204 48.0349059, 10.7241536 48.0350177)",,,,
155990869,2,Zeppelinstraße,residential,30,yes,False,True,199.863,"LINESTRING (10.7223369 48.0343575, 10.7218141 48.0341825, 10.7211143 48.0339364, 10.7207714 48.0338159, 10.7203252 48.033644, 10.720245 48.033613, 10.7199617 48.0335169)",,,,
26500602,1,,tertiary,50,,True,False,13.885000000000002,"LINESTRING (10.7181399 48.0376768, 10.7181317 48.0376461, 10.7181381 48.0376151, 10.7181586 48.0375871, 10.7181911 48.0375647)",,OAL 18,roundabout,
26500602,1,,tertiary,50,,True,False,18.744,"LINESTRING (10.7181911 48.0375647, 10.718236 48.0375493, 10.718286 48.037545, 10.7183353 48.037552, 10.7183783 48.0375697, 10.7184099 48.0375959)",,OAL 18,roundabout,
"[621757513, 26569241, 26569245, 623586279]",2,Mindelheimer Straße,tertiary,50,,False,True,140.413,"LINESTRING (10.7184099 48.0375959, 10.718618 48.037556, 10.7191161 48.0374093, 10.719444 48.0372947, 10.7197453 48.0371745, 10.7200818 48.0370215)",,OAL 18,,yes
200300645,1,,tertiary,50,,True,False,13.508999999999999,"LINESTRING (10.7184099 48.0375959, 10.7184256 48.0376244, 10.7184277 48.0376548, 10.718416 48.0376841, 10.7183916 48.0377097)",,OAL 18,roundabout,
200300645,1,,tertiary,50,,True,False,18.095,"LINESTRING (10.7183394 48.0377352, 10.7182922 48.0377431, 10.7182437 48.0377404, 10.7181991 48.0377274, 10.7181632 48.0377054, 10.7181399 48.0376768)",,OAL 18,roundabout,
8379341,2,Rathausplatz,tertiary,50,,False,False,62.397999999999996,"LINESTRING (10.7282926 48.0374231, 10.7282584 48.0374124, 10.7282183 48.0373928, 10.7281591 48.0373578, 10.728117 48.0373233, 10.7280442 48.0372503, 10.7280092 48.0372124, 10.7279221 48.0371179, 10.7278981 48.0370952, 10.7278636 48.0370679, 10.7278165 48.0370388, 10.7277504 48.037005)",,St 2035,,
53815788,,Alte Rathausstraße,residential,,,False,True,92.56700000000001,"LINESTRING (10.7282926 48.0374231, 10.7282618 48.0374902, 10.7282547 48.0375351, 10.7282657 48.0378025, 10.7282702 48.0380282, 10.7282849 48.0380585, 10.7283392 48.0382471)",,,,
60430656,2,Postberg,tertiary,50,,False,False,105.15399999999998,"LINESTRING (10.7282926 48.0374231, 10.728341 48.0374329, 10.7284038 48.0374398, 10.7284692 48.0374381, 10.728526 48.0374281, 10.7286412 48.0373942, 10.7288498 48.0373082, 10.7291004 48.0371828, 10.7292209 48.0371341, 10.7292998 48.0371023, 10.7293879 48.03708, 10.7294264 48.0370719, 10.7294634 48.0370682, 10.7294962 48.0370682, 10.7295499 48.0370733)",,St 2035,,
8379341,2,Rathausplatz,tertiary,50,,False,True,20.873,"LINESTRING (10.726463 48.0367836, 10.7265239 48.036795, 10.7265892 48.0368106, 10.7267233 48.0368527)",,St 2035,,
27845672,,Schrannenstraße,residential,,,False,False,80.777,"LINESTRING (10.726463 48.0367836, 10.7264896 48.0367255, 10.7265334 48.0366648, 10.7266579 48.0365834, 10.726773 48.0365335, 10.7268551 48.0364889, 10.7269135 48.0364414, 10.7269454 48.0363962, 10.7269767 48.0363255, 10.727 48.0362585, 10.7270133 48.0361937)",,,,
"[53549523, 53549524, 622587533]",2,Rathausplatz,tertiary,50,,False,False,74.3,"LINESTRING (10.726463 48.0367836, 10.7263771 48.0367694, 10.7262778 48.0367541, 10.7260367 48.0367157, 10.7259179 48.0366953, 10.7255756 48.0366389, 10.7254935 48.0366221)",yes,St 2035,,
8379344,2,Landsberger Straße,tertiary,50,,False,False,30.176000000000002,"LINESTRING (10.7295499 48.0370733, 10.7295852 48.0370189, 10.7296083 48.0369884, 10.7296404 48.0369579, 10.729674 48.0369298, 10.7297027 48.0369102, 10.7297212 48.0368987, 10.7297504 48.0368815, 10.7297711 48.0368716, 10.7297934 48.0368629)",,OAL 18,,
27846403,2,Augsburger Straße,tertiary,50,,False,False,109.934,"LINESTRING (10.7295499 48.0370733, 10.7295816 48.0370797, 10.7296105 48.0370871, 10.7296387 48.0370994, 10.7296917 48.0371288, 10.7297384 48.0371623, 10.7297738 48.0371929, 10.7298338 48.037257, 10.7298812 48.0373263, 10.7299023 48.0373667, 10.7299162 48.037404, 10.7299251 48.0374451, 10.7299284 48.0374799, 10.7299293 48.0375215, 10.7299268 48.0375632, 10.7299077 48.037963)",,St 2035,,
60430656,2,Postberg,tertiary,50,,False,True,105.15400000000001,"LINESTRING (10.7295499 48.0370733, 10.7294962 48.0370682, 10.7294634 48.0370682, 10.7294264 48.0370719, 10.7293879 48.03708, 10.7292998 48.0371023, 10.7292209 48.0371341, 10.7291004 48.0371828, 10.7288498 48.0373082, 10.7286412 48.0373942, 10.728526 48.0374281, 10.7284692 48.0374381, 10.7284038 48.0374398, 10.728341 48.0374329, 10.7282926 48.0374231)",,St 2035,,
41222582,,Dammstraße,living_street,,,False,False,129.804,"LINESTRING (10.7201718 48.0379878, 10.7207098 48.0378646, 10.7215569 48.0378161, 10.7218827 48.0377975)",,,,
41222586,,Sudetenstraße,living_street,,,False,False,64.744,"LINESTRING (10.7201718 48.0379878, 10.7202106 48.0380553, 10.7202871 48.0381629, 10.7205771 48.0385022)",,,,
"[623586264, 27845393, 41222586]",,"['Sudetenstraße', 'Hintere Gasse']",living_street,,,False,True,327.957,"LINESTRING (10.7201718 48.0379878, 10.719902 48.0376227, 10.7197723 48.0374353, 10.71992 48.037381, 10.7200977 48.0373194, 10.72043 48.0372134, 10.7207384 48.0371114, 10.7210847 48.0370094, 10.7213389 48.0369338, 10.7219382 48.0367694, 10.7222873 48.0366926, 10.722473 48.0366763, 10.7227091 48.0366636, 10.7228552 48.0366608, 10.7230249 48.0366552)",,,,
41222582,,Dammstraße,living_street,,,False,True,173.345,"LINESTRING (10.7242012 48.0376346, 10.7235014 48.037678, 10.7229762 48.0377105, 10.7229305 48.037714, 10.7225913 48.0377401, 10.7225409 48.037744, 10.7221489 48.0377741, 10.7218827 48.0377975)",,,,
59288496,,Flurstraße,residential,,,False,False,97.34599999999999,"LINESTRING (10.7242012 48.0376346, 10.7241561 48.0378392, 10.7241185 48.0380095, 10.7240823 48.0381738, 10.7240738 48.0382142, 10.7240609 48.0382759, 10.7240559 48.0383128, 10.7240304 48.0385023)",,,,
"[621757540, 53549525, 622587527]",,Ludwigstraße,residential,,,False,"[False, True]",90.295,"LINESTRING (10.7242012 48.0376346, 10.7248028 48.0378429, 10.7248371 48.0378563, 10.7248839 48.0378746, 10.7251579 48.037975, 10.7252379 48.0380063, 10.7252689 48.0380209)",yes,,,
621757540,,Ludwigstraße,residential,,,False,True,75.043,"LINESTRING (10.7242012 48.0376346, 10.7241829 48.0376193, 10.7240873 48.0375394, 10.7239797 48.0374573, 10.7237726 48.0372979, 10.7236191 48.0371821, 10.7235351 48.0371281)",,,,
622320504,,Ludwigstraße,residential,,,False,False,14.45,"LINESTRING (10.7262131 48.0383354, 10.7260225 48.0383608)",,,,
53549526,,Ludwigstraße,residential,,,False,True,87.606,"LINESTRING (10.7262131 48.0383354, 10.7266432 48.0383139, 10.7267396 48.03833, 10.726823 48.0383521, 10.7269153 48.0383885, 10.7270259 48.0384326, 10.7272686 48.0385741)",,,,
75116965,,Rotkreuzstraße,residential,,,False,True,171.083,"LINESTRING (10.7262131 48.0383354, 10.7264978 48.0379031, 10.7266008 48.0377083, 10.7266355 48.0374723, 10.7266526 48.0373561, 10.7266582 48.0373368, 10.726698 48.0370408, 10.7267233 48.0368527)",,,,
41222585,,Bachstraße,residential,,,False,False,124.925,"LINESTRING (10.7256153 48.0393897, 10.7255675 48.0392999, 10.7255251 48.0391982, 10.7255309 48.0391133, 10.725533 48.0390819, 10.725555 48.039033, 10.7256179 48.0388936, 10.7256225 48.0388833, 10.7257474 48.0386698, 10.7258457 48.0385084, 10.7259264 48.0384032, 10.7260225 48.0383608)",,,,
41222585,,Bachstraße,residential,,,False,True,59.188,"LINESTRING (10.7256153 48.0393897, 10.7257698 48.0395511, 10.7258758 48.0396686, 10.7261037 48.0398034)",,,,
59290066,,Bachstraße,residential,30,,False,False,118.873,"LINESTRING (10.7256153 48.0393897, 10.7256058 48.0394076, 10.7255243 48.0395603, 10.7254258 48.0397449, 10.7254035 48.0397867, 10.7253082 48.0399652, 10.7259731 48.0400754)",,,,
41432723,,Sonnenstraße,residential,,,False,False,68.934,"LINESTRING (10.7199617 48.0335169, 10.7201408 48.0332933, 10.7203914 48.0329676)",,,,
155990869,2,Zeppelinstraße,residential,30,yes,False,False,199.863,"LINESTRING (10.7199617 48.0335169, 10.720245 48.033613, 10.7203252 48.033644, 10.7207714 48.0338159, 10.7211143 48.0339364, 10.7218141 48.0341825, 10.7223369 48.0343575)",,,,
155990869,2,Zeppelinstraße,residential,30,yes,False,True,155.553,"LINESTRING (10.7199617 48.0335169, 10.719851 48.0334781, 10.7195684 48.0333792, 10.7192381 48.033257, 10.7190788 48.0331928, 10.7187621 48.033072, 10.7181271 48.0328451)",,,,
26378036,,Bürgermeister-Strauß-Straße,residential,,,False,False,173.694,"LINESTRING (10.720724 48.0325439, 10.7214545 48.0326405, 10.7219093 48.0326976, 10.7221071 48.0327224, 10.7226727 48.0327934, 10.7230185 48.0328368)",,,,
41432723,,Sonnenstraße,residential,,,False,False,88.751,"LINESTRING (10.720724 48.0325439, 10.7208003 48.0322958, 10.7208134 48.0322379, 10.7208403 48.0321227, 10.720865 48.0320134, 10.7208763 48.0319635, 10.7209254 48.0317574)",,,,
41432723,,Sonnenstraße,residential,,,False,True,53.24,"LINESTRING (10.720724 48.0325439, 10.720633 48.0326759, 10.7203914 48.0329676)",,,,
41432724,,König-Rudolf-Straße,residential,30,,False,False,55.929,"LINESTRING (10.7200818 48.0370215, 10.7200255 48.0369429, 10.7199842 48.0368757, 10.7198119 48.0366295, 10.7197689 48.0365642)",,,,
"[621757513, 26569245, 26569241, 623586279]",2,Mindelheimer Straße,tertiary,50,,False,False,140.41299999999998,"LINESTRING (10.7200818 48.0370215, 10.7197453 48.0371745, 10.719444 48.0372947, 10.7191161 48.0374093, 10.718618 48.037556, 10.7184099 48.0375959)",,OAL 18,,yes
621757513,2,Mindelheimer Straße,tertiary,50,,False,True,252.15800000000002,"LINESTRING (10.7200818 48.0370215, 10.7202342 48.0369511, 10.7204156 48.0368782, 10.7206321 48.0368148, 10.720987 48.0367223, 10.7213117 48.0366381, 10.7217815 48.0365149, 10.7219841 48.0364624, 10.7226874 48.0362801, 10.7232036 48.0361478)",,OAL 18,,
75235696,2,Bahnhofstraße,tertiary,50,,False,True,40.656,"LINESTRING (10.7212464 48.035123, 10.7217246 48.0353003)",,St 2035,,
41432724,,König-Rudolf-Straße,residential,30,,False,True,194.416,"LINESTRING (10.7212464 48.035123, 10.7210266 48.0353783, 10.7207288 48.035662, 10.7205025 48.0358726, 10.7198405 48.0364974, 10.7197689 48.0365642)",,,,
75235696,2,Bahnhofstraße,tertiary,50,,False,False,104.087,"LINESTRING (10.7212464 48.035123, 10.721145 48.0350896, 10.7209094 48.0350121, 10.7206285 48.0349196, 10.7204451 48.0348592, 10.7204012 48.034845, 10.7202403 48.0347931, 10.7199887 48.034712)",,St 2035,,
41222582,,Dammstraße,living_street,,,False,False,173.345,"LINESTRING (10.7218827 48.0377975, 10.7221489 48.0377741, 10.7225409 48.037744, 10.7225913 48.0377401, 10.7229305 48.037714, 10.7229762 48.0377105, 10.7235014 48.037678, 10.7242012 48.0376346)",,,,
41222582,,Dammstraße,living_street,,,False,True,129.804,"LINESTRING (10.7218827 48.0377975, 10.7215569 48.0378161, 10.7207098 48.0378646, 10.7201718 48.0379878)",,,,
41432725,,Wiesenstraße,living_street,,,False,False,182.21699999999998,"LINESTRING (10.7218827 48.0377975, 10.7218681 48.0377264, 10.7217336 48.0374645, 10.7217454 48.0374115, 10.7217993 48.0373784, 10.7219622 48.0373483, 10.7235351 48.0371281)",,,,
59288493,,Schlesierstraße,living_street,,,False,True,72.597,"LINESTRING (10.7218827 48.0377975, 10.7219672 48.0382123, 10.7220145 48.0384444)",,,,
41432725,,Wiesenstraße,living_street,,,False,True,182.21699999999998,"LINESTRING (10.7235351 48.0371281, 10.7219622 48.0373483, 10.7217993 48.0373784, 10.7217454 48.0374115, 10.7217336 48.0374645, 10.7218681 48.0377264, 10.7218827 48.0377975)",,,,
621757540,,Ludwigstraße,residential,,,False,False,75.04299999999999,"LINESTRING (10.7235351 48.0371281, 10.7236191 48.0371821, 10.7237726 48.0372979, 10.7239797 48.0374573, 10.7240873 48.0375394, 10.7241829 48.0376193, 10.7242012 48.0376346)",,,,
621757540,,Ludwigstraße,residential,,,False,True,65.37,"LINESTRING (10.7235351 48.0371281, 10.723432 48.0370731, 10.7233138 48.036976, 10.7231741 48.0368245, 10.7231261 48.0367683, 10.7230249 48.0366552)",,,,
8379344,2,Landsberger Straße,tertiary,50,,False,True,87.86200000000001,"LINESTRING (10.7307821 48.0365112, 10.7306644 48.0366234, 10.7306055 48.0366698, 10.7305383 48.0367142, 10.7304922 48.0367402, 10.7304401 48.036764, 10.730388 48.0367835, 10.7303311 48.0367954, 10.7302196 48.0368134, 10.7300692 48.0368263, 10.729877 48.0368457, 10.7298337 48.0368518, 10.7297934 48.0368629)",,OAL 18,,
53769625,,Kolpingstraße,residential,30,,False,True,168.33,"LINESTRING (10.7297226 48.0363833, 10.7296403 48.0363635, 10.729538 48.036356, 10.7294054 48.036365, 10.7292956 48.0363804, 10.7290927 48.0364233, 10.7290221 48.0364389, 10.7289487 48.036461, 10.7288364 48.0365013, 10.7286113 48.0365949, 10.7284678 48.0366501, 10.7280793 48.0367908, 10.728027 48.0368136, 10.7280048 48.0368268, 10.7277504 48.037005)",,,,
622587526,,Alpenstraße,residential,,,False,False,54.149,"LINESTRING (10.7297226 48.0363833, 10.7297261 48.0367038, 10.7297343 48.0367358, 10.7297469 48.036785, 10.7297678 48.036828, 10.7297934 48.0368629)",,,,
622587526,,Alpenstraße,residential,,,False,True,49.134,"LINESTRING (10.7297226 48.0363833, 10.7298778 48.0361262, 10.7299921 48.0359804)",,,,
8379344,2,Landsberger Straße,tertiary,50,,False,False,87.862,"LINESTRING (10.7297934 48.0368629, 10.7298337 48.0368518, 10.729877 48.0368457, 10.7300692 48.0368263, 10.7302196 48.0368134, 10.7303311 48.0367954, 10.730388 48.0367835, 10.7304401 48.036764, 10.7304922 48.0367402, 10.7305383 48.0367142, 10.7306055 48.0366698, 10.7306644 48.0366234, 10.7307821 48.0365112)",,OAL 18,,
8379344,2,Landsberger Straße,tertiary,50,,False,True,30.176000000000002,"LINESTRING (10.7297934 48.0368629, 10.7297711 48.0368716, 10.7297504 48.0368815, 10.7297212 48.0368987, 10.7297027 48.0369102, 10.729674 48.0369298, 10.7296404 48.0369579, 10.7296083 48.0369884, 10.7295852 48.0370189, 10.7295499 48.0370733)",,OAL 18,,
622587526,,Alpenstraße,residential,,,False,True,54.149,"LINESTRING (10.7297934 48.0368629, 10.7297678 48.036828, 10.7297469 48.036785, 10.7297343 48.0367358, 10.7297261 48.0367038, 10.7297226 48.0363833)",,,,
622587526,,Alpenstraße,residential,,,False,False,99.707,"LINESTRING (10.7299745 48.0351306, 10.7300477 48.0353578, 10.7301004 48.035499, 10.7301287 48.0355884, 10.7301577 48.0357321, 10.7301387 48.0358532, 10.7299921 48.0359804)",,,,
622587526,,Alpenstraße,residential,,,False,True,97.348,"LINESTRING (10.7299745 48.0351306, 10.729873 48.0348572, 10.7297542 48.0344784, 10.7297616 48.0343252, 10.7297708 48.0342721)",,,,
"[623586268, 621757517, 107551854]",,Neue Mitte,residential,30,,False,True,118.934,"LINESTRING (10.7187087 48.035907, 10.718703 48.0359673, 10.7187324 48.0360887, 10.7188158 48.0362008, 10.7188639 48.0362623, 10.7189528 48.0363126, 10.7191366 48.0363458, 10.7194554 48.0364008, 10.7196085 48.0364706, 10.7197219 48.0365379, 10.7197689 48.0365642)",,,,
621757538,,Neue Mitte,residential,30,,False,False,163.582,"LINESTRING (10.7187087 48.035907, 10.7189732 48.0356692, 10.7190262 48.0356188, 10.7191591 48.0354927, 10.7192816 48.0353762, 10.7193656 48.0352965, 10.7193922 48.0352712, 10.7194479 48.0352178, 10.7195847 48.0350868, 10.7196723 48.035003, 10.719709 48.0349647, 10.7197709 48.0349001, 10.71986 48.0348071, 10.7199887 48.034712)",,,,
"[556483504, 623586267]",,Am Ladehof,residential,30,,False,True,213.98999999999998,"LINESTRING (10.7187087 48.035907, 10.7185968 48.0358711, 10.7184654 48.0357964, 10.7184029 48.0357195, 10.7183799 48.035625, 10.7183718 48.0354192, 10.718334 48.0353726, 10.7181529 48.0350991, 10.717954 48.0348013, 10.7178797 48.03469, 10.717813 48.0345902, 10.7177332 48.0344707, 10.7175582 48.0341981)",,,,
"[622587524, 26378038]",2,Bahnhofstraße,tertiary,50,,False,False,132.325,"LINESTRING (10.7254935 48.0366221, 10.7254232 48.0366041, 10.7248427 48.0363877, 10.7244147 48.0362189, 10.7239387 48.0360443)",,St 2035,,
"[41222587, 155990869, 886480862, 886480863]",2,"['Zeppelinstraße', 'Mühlenweg']",residential,30,yes,False,True,208.905,"LINESTRING (10.7254935 48.0366221, 10.7255186 48.0365474, 10.7256611 48.0357018, 10.725644 48.0356103, 10.7255839 48.0355257, 10.7254252 48.0354694, 10.7252393 48.0354002, 10.7249464 48.0353005, 10.7247522 48.0352354, 10.7245699 48.0351709)",yes,,,
"[53549523, 53549524, 622587533]",2,Rathausplatz,tertiary,50,,False,True,74.3,"LINESTRING (10.7254935 48.0366221, 10.7255756 48.0366389, 10.7259179 48.0366953, 10.7260367 48.0367157, 10.7262778 48.0367541, 10.7263771 48.0367694, 10.726463 48.0367836)",yes,St 2035,,
41432723,,Sonnenstraße,residential,,,False,True,9.489,"LINESTRING (10.720941 48.0316727, 10.7209254 48.0317574)",,,,
53530293,,Gennachstraße,residential,,,True,False,61.892,"LINESTRING (10.720941 48.0316727, 10.721763 48.0317602)",,,,
53530293,,Gennachstraße,residential,,,True,False,135.44400000000002,"LINESTRING (10.721763 48.0317602, 10.7227513 48.0318501, 10.7235677 48.0319253)",,,,
41432723,,Sonnenstraße,residential,,,False,False,9.489,"LINESTRING (10.7209254 48.0317574, 10.720941 48.0316727)",,,,
41432723,,Sonnenstraße,residential,,,False,True,88.751,"LINESTRING (10.7209254 48.0317574, 10.7208763 48.0319635, 10.720865 48.0320134, 10.7208403 48.0321227, 10.7208134 48.0322379, 10.7208003 48.0322958, 10.720724 48.0325439)",,,,
41432723,,Sonnenstraße,residential,,,False,False,53.24,"LINESTRING (10.7203914 48.0329676, 10.720633 48.0326759, 10.720724 48.0325439)",,,,
41432723,,Sonnenstraße,residential,,,False,True,68.934,"LINESTRING (10.7203914 48.0329676, 10.7201408 48.0332933, 10.7199617 48.0335169)",,,,
53530286,,Josef-Rid-Straße,living_street,,,False,False,194.73099999999997,"LINESTRING (10.7203914 48.0329676, 10.7206636 48.0330447, 10.7207819 48.0330768, 10.72206 48.033424, 10.7223673 48.0335075, 10.7228231 48.0336171)",,,,
26378035,,Josef-Uebele-Straße,residential,,,False,False,100.526,"LINESTRING (10.7244187 48.0321035, 10.7243754 48.0323187, 10.7243127 48.0325304, 10.7243062 48.0325698, 10.7242889 48.0326741, 10.7242533 48.0328446, 10.7242325 48.0329575, 10.7242251 48.0329978)",,,,
26378035,,Josef-Uebele-Straße,residential,,,False,True,11.311,"LINESTRING (10.7244187 48.0321035, 10.724431 48.0320537, 10.7244384 48.0320027)",,,,
