osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge
32355700,Brunnengasse,residential,False,False,70.279,,,,"LINESTRING (10.1453088 50.5216083, 10.1444066 50.5218737)",
171787291,Ludwigstraße,primary,False,True,28.688,2,B 285,50,"LINESTRING (10.1453088 50.5216083, 10.1451514 50.5213705)",
171787291,Ludwigstraße,primary,False,False,25.956,2,B 285,50,"LINESTRING (10.1453088 50.5216083, 10.1453871 50.5217272, 10.1454019 50.5218313)",
8561691,Hausener Straße,tertiary,False,False,104.804,,NES 28,DE:urban,"LINESTRING (10.1476859 50.5197465, 10.1473287 50.5192881, 10.1470357 50.5188995)",
182554398,Carl-Josef-Sauer-Straße,residential,False,True,103.267,,,50,"LINESTRING (10.1476859 50.5197465, 10.148032 50.5201945, 10.1481824 50.5206133)",
"[1078021914, 185230286, 185230287]",Bahnhofstraße,primary,False,True,304.12699999999995,2,B 285,50,"LINESTRING (10.1476859 50.5197465, 10.1479605 50.5196535, 10.1484247 50.5194994, 10.1486749 50.5194259, 10.1494392 50.5192014, 10.1497222 50.5191193, 10.1499185 50.5190472, 10.1500664 50.5189912, 10.1503699 50.5188415, 10.1507507 50.5186211, 10.1510012 50.5184658, 10.1512804 50.5182922)",
"[789217168, 616536853]",Bahnhofstraße,primary,False,False,105.27499999999999,2,B 285,50,"LINESTRING (10.1476859 50.5197465, 10.1473897 50.519859, 10.1467214 50.520113, 10.1466046 50.5201656, 10.1465144 50.5202135, 10.1464501 50.5202661)",
"[42199848, 42199855]","['Kapellenberg', 'Gartenstraße']",residential,False,"[False, True]",252.777,,,,"LINESTRING (10.1437152 50.5224978, 10.1437069 50.5224785, 10.1436551 50.522359, 10.1436116 50.5222584, 10.1431989 50.521473, 10.1430348 50.5207437, 10.1430524 50.5206045, 10.1432432 50.5203078)",
"[179718872, 115159410, 105741869]",Hochrhönstraße,secondary,False,False,201.348,2,St 2288,"['50', 'DE:urban']","LINESTRING (10.1437152 50.5224978, 10.1432711 50.522562, 10.1427081 50.522704, 10.1420359 50.5229688, 10.1411633 50.5232744)",
179718872,Hochrhönstraße,secondary,False,True,72.429,2,St 2288,DE:urban,"LINESTRING (10.1437152 50.5224978, 10.1446256 50.5225302, 10.1447382 50.5225273)",
171787291,Ludwigstraße,primary,False,False,28.688,2,B 285,50,"LINESTRING (10.1451514 50.5213705, 10.1453088 50.5216083)",
185230295,Schleichgasse,residential,False,False,70.368,,,,"LINESTRING (10.1451514 50.5213705, 10.1442176 50.5215896)",
"[171787291, 789650956]",Ludwigstraße,primary,False,True,37.86,2,B 285,50,"LINESTRING (10.1451514 50.5213705, 10.1450566 50.5212258, 10.1450219 50.5211243, 10.1450283 50.5210814, 10.1450338 50.5210448)",
527960231,Oberfladunger Straße,primary,False,True,161.692,2,B 285,50,"LINESTRING (10.1447382 50.5225273, 10.1434157 50.5237137)",
179718872,Hochrhönstraße,secondary,False,False,72.429,2,St 2288,DE:urban,"LINESTRING (10.1447382 50.5225273, 10.1446256 50.5225302, 10.1437152 50.5224978)",
"[105741872, 362100940, 362100941]",Ludwigstraße,primary,False,True,58.398,2,B 285,50,"LINESTRING (10.1447382 50.5225273, 10.144812 50.522423, 10.1448879 50.5223158, 10.1449136 50.5222794, 10.1449543 50.522222, 10.1451129 50.5220605)",yes
"[1236113123, 23958260]",Brüchser Straße,tertiary,False,False,174.94199999999998,2,NES 31,50,"LINESTRING (10.1447382 50.5225273, 10.1448482 50.5225339, 10.1450446 50.5225457, 10.1457769 50.5225493, 10.1466127 50.5225121, 10.1469505 50.5225464, 10.1469589 50.5225496, 10.1471689 50.5226296)",
942754466,Dr.-Höffling-Straße,residential,False,True,21.44,,,,"LINESTRING (10.1454019 50.5218313, 10.1456438 50.521715)",
105741872,Ludwigstraße,primary,False,False,32.865,2,B 285,50,"LINESTRING (10.1454019 50.5218313, 10.1453233 50.5219183, 10.1451129 50.5220605)",
171787291,Ludwigstraße,primary,False,True,25.956,2,B 285,50,"LINESTRING (10.1454019 50.5218313, 10.1453871 50.5217272, 10.1453088 50.5216083)",
"[131755616, 8561689, 362100938, 362100937]",Carl-Josef-Sauer-Straße,residential,False,False,223.79799999999997,,,50,"LINESTRING (10.1471689 50.5226296, 10.1473575 50.5224248, 10.1476599 50.5222779, 10.1479675 50.5221827, 10.1483052 50.5221078, 10.1484768 50.5220388, 10.1485727 50.5219671, 10.1485744 50.52188, 10.1484459 50.5216148, 10.1484044 50.5215322, 10.1483081 50.5213305, 10.1482566 50.52113)",yes
"[1236113123, 23958260]",Brüchser Straße,tertiary,False,True,174.942,2,NES 31,50,"LINESTRING (10.1471689 50.5226296, 10.1469589 50.5225496, 10.1469505 50.5225464, 10.1466127 50.5225121, 10.1457769 50.5225493, 10.1450446 50.5225457, 10.1448482 50.5225339, 10.1447382 50.5225273)",
616536852,Brüchser Straße,tertiary,False,False,13.179,2,NES 31,50,"LINESTRING (10.1471689 50.5226296, 10.1471994 50.5226441, 10.1472797 50.5227234)",
133735262,Aumühlweg,residential,False,False,29.588,,,30,"LINESTRING (10.1482566 50.52113, 10.1486749 50.5211213)",
"[891846401, 362100938, 891848819, 171787289]",Carl-Josef-Sauer-Straße,residential,False,False,57.7,,,"['50', '30']","LINESTRING (10.1482566 50.52113, 10.148228 50.5209199, 10.1482099 50.5207864, 10.1481923 50.520657, 10.1481824 50.5206133)",
