osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,tunnel,bridge,access,junction
"[37257424, 944785586]","['4', '3']",L 136,Große Rurstraße,secondary,50,False,True,69.335,"LINESTRING (6.3613242 50.9210944, 6.3611235 50.9210228, 6.3610503 50.9209967, 6.3607788 50.920924, 6.3604151 50.9208558)",,,,,
"[944785585, 37257425]",4,L 136,Große Rurstraße,secondary,50,False,False,103.933,"LINESTRING (6.3613242 50.9210944, 6.3615067 50.9211721, 6.3617887 50.9212921, 6.3619562 50.9213634, 6.3619812 50.9213736, 6.3622443 50.9214857, 6.3624493 50.9215733, 6.3625521 50.9216183)",,,,,
21347251,,,Meisenweg,residential,30,False,True,102.15299999999999,"LINESTRING (6.3661387 50.925551, 6.3663292 50.9255165, 6.3675809 50.9254297)",,,,,
292496567,,,Jan-von-Werth-Straße,residential,30,False,False,67.559,"LINESTRING (6.3661387 50.925551, 6.3660491 50.9254414, 6.3659624 50.9253097, 6.3659191 50.9252004, 6.3658964 50.9250901, 6.3658946 50.9249723)",,,,,
292496567,,,Jan-von-Werth-Straße,residential,30,False,True,111.53300000000002,"LINESTRING (6.3661387 50.925551, 6.3662147 50.9256356, 6.3663089 50.9257183, 6.3670432 50.9261959, 6.3672131 50.9262844)",,,,,
292496567,,,Jan-von-Werth-Straße,residential,30,False,True,114.15,"LINESTRING (6.3659387 50.9239461, 6.3658946 50.9249723)",,,,,
8031272,,,Dr.-Weyer-Straße,residential,30,False,False,135.546,"LINESTRING (6.3659387 50.9239461, 6.3659088 50.9237643, 6.3659166 50.9236189, 6.3659447 50.9234852, 6.3659835 50.9233004, 6.3660218 50.9231473, 6.3661242 50.9227379)",,,,,
87297688,2,L 136,Römerstraße,secondary,30,False,False,146.719,"LINESTRING (6.3659387 50.9239461, 6.3665758 50.9239811, 6.3671574 50.924013, 6.3674278 50.9240279, 6.3675572 50.924035, 6.3680244 50.9240579)",,,,,
"[945694644, 945694645]","['4', '2']",L 136,Römerstraße,secondary,50,False,True,110.221,"LINESTRING (6.3659387 50.9239461, 6.365289 50.9239183, 6.36485 50.9238996, 6.364847 50.9238995, 6.3643698 50.9238791)",,,,,
5985277,,,Wilhelmstraße,residential,30,False,False,184.539,"LINESTRING (6.3661242 50.9227379, 6.3660457 50.9227333, 6.3648841 50.9228622, 6.363533 50.9230212)",,,,,
8031272,,,Dr.-Weyer-Straße,residential,30,False,False,227.4,"LINESTRING (6.3661242 50.9227379, 6.3663233 50.9227132, 6.3663703 50.9226718, 6.366202 50.9220374, 6.3660512 50.921221, 6.3660259 50.9211362, 6.3659745 50.921053, 6.3657643 50.9208705)",,,,,
8031272,,,Dr.-Weyer-Straße,residential,30,False,True,135.54600000000002,"LINESTRING (6.3661242 50.9227379, 6.3660218 50.9231473, 6.3659835 50.9233004, 6.3659447 50.9234852, 6.3659166 50.9236189, 6.3659088 50.9237643, 6.3659387 50.9239461)",,,,,
5985277,,,Wilhelmstraße,residential,30,False,True,184.53900000000002,"LINESTRING (6.363533 50.9230212, 6.3648841 50.9228622, 6.3660457 50.9227333, 6.3661242 50.9227379)",,,,,
"[943309072, 10210088]","['2', '3']",L 136,Große Rurstraße,secondary,50,False,True,94.62499999999999,"LINESTRING (6.363533 50.9230212, 6.3635131 50.9229195, 6.3634396 50.9225446, 6.3633929 50.9224019, 6.3633796 50.9223611, 6.3633238 50.9222467, 6.3632941 50.9221858)",,,,,
"[945694648, 37257439]","['2', '3']",L 136,Große Rurstraße,secondary,50,False,False,93.861,"LINESTRING (6.363533 50.9230212, 6.3636056 50.923389, 6.3636445 50.9235864, 6.3636731 50.9237017, 6.3637066 50.9237565, 6.3637631 50.923849)",,,,,
169755056,,,Starenweg,residential,30,False,True,43.229,"LINESTRING (6.3658946 50.9249723, 6.3652786 50.924953)",,,,,
292496567,,,Jan-von-Werth-Straße,residential,30,False,False,114.15,"LINESTRING (6.3658946 50.9249723, 6.3659387 50.9239461)",,,,,
"[169755056, 21347059]",,,"['Starenweg', 'Amselweg']",residential,30,False,False,162.136,"LINESTRING (6.3658946 50.9249723, 6.3663953 50.9249975, 6.3667565 50.9250058, 6.3674702 50.9249961, 6.3675216 50.9250078, 6.3675524 50.9250314, 6.3675809 50.9254297)",,,,,
292496567,,,Jan-von-Werth-Straße,residential,30,False,True,67.559,"LINESTRING (6.3658946 50.9249723, 6.3658964 50.9250901, 6.3659191 50.9252004, 6.3659624 50.9253097, 6.3660491 50.9254414, 6.3661387 50.925551)",,,,,
5985280,2,L 241,Neusser Straße,secondary,50,False,False,29.020000000000003,"LINESTRING (6.3646626 50.9248406, 6.3647538 50.9249617, 6.3648217 50.9250812)",,,,,
"[5985280, 945694646]","['2', '3']",L 241,Neusser Straße,secondary,50,False,True,87.152,"LINESTRING (6.3646626 50.9248406, 6.3641931 50.924323, 6.3641107 50.9242322, 6.3640454 50.9241602)",,,,,
8031259,,,Starenweg,residential,50,True,False,47.616,"LINESTRING (6.3646626 50.9248406, 6.3647802 50.9248272, 6.3648962 50.9248193, 6.3650049 50.9248349, 6.3652786 50.924953)",,,,,
7819583,,,Bongardstraße,residential,30,True,False,113.77,"LINESTRING (6.3582225 50.9207318, 6.3582524 50.9206321, 6.3585166 50.919752, 6.3585397 50.9197305)",,,,,
490743267,3,L 136,Große Rurstraße,secondary,50,False,False,56.641,"LINESTRING (6.3582225 50.9207318, 6.3583684 50.9207397, 6.3586608 50.9207556, 6.3590274 50.9207767)",,,,,
"[943304641, 37257427, 945685788]","['2', '3']",L 136,Große Rurstraße,secondary,50,False,True,150.16399999999996,"LINESTRING (6.3582225 50.9207318, 6.3580574 50.9207209, 6.3575687 50.9206887, 6.3573912 50.920677, 6.3571427 50.9206607, 6.3570139 50.9206522, 6.3564793 50.920617, 6.3563369 50.9206076, 6.3562017 50.9205965, 6.3560935 50.9205839)",,,,,
4576287,,,Schützenstraße,residential,30,False,True,27.063,"LINESTRING (6.3558493 50.9207712, 6.3559717 50.9206606, 6.3560935 50.9205839)",,,,,
"[863875672, 39598508, 5985294, 863875671]",,,Kleine Rurstraße,living_street,,False,False,93.78999999999999,"LINESTRING (6.3558493 50.9207712, 6.3559803 50.9208468, 6.3560617 50.920894, 6.3560722 50.9209, 6.3561049 50.9209326, 6.3566252 50.921452)",,building_passage,,,
37253654,,,Schützenstraße,residential,30,False,False,36.428,"LINESTRING (6.3558493 50.9207712, 6.3557506 50.9208597, 6.3555504 50.9210392)",,,,,
37593606,,,Grünstraße,living_street,,False,True,84.05600000000001,"LINESTRING (6.3566252 50.921452, 6.3561374 50.9220622, 6.3561265 50.9221345)",,,,,
"[37253651, 37593607]",,,Kleine Rurstraße,living_street,,False,False,95.08600000000001,"LINESTRING (6.3566252 50.921452, 6.3573066 50.9216351, 6.3575093 50.9216734, 6.3578642 50.921714, 6.357907 50.9217189)",,,,,
"[863875672, 39598508, 5985294, 863875671]",,,Kleine Rurstraße,living_street,,False,True,93.78999999999999,"LINESTRING (6.3566252 50.921452, 6.3561049 50.9209326, 6.3560722 50.9209, 6.3560617 50.920894, 6.3559803 50.9208468, 6.3558493 50.9207712)",,building_passage,,,
"[5985296, 5985292]",,,Marktstraße,living_street,,True,False,111.97300000000001,"LINESTRING (6.357907 50.9217189, 6.3579169 50.9216878, 6.3579271 50.921656, 6.358142 50.921003, 6.3581802 50.9208642, 6.358191 50.9208304, 6.3582225 50.9207318)",,,,,
"[37253651, 37593607]",,,Kleine Rurstraße,living_street,,False,True,95.086,"LINESTRING (6.357907 50.9217189, 6.3578642 50.921714, 6.3575093 50.9216734, 6.3573066 50.9216351, 6.3566252 50.921452)",,,,,
"[37257443, 951363012, 37573091]",3,,Schloßstraße,residential,30,False,True,89.006,"LINESTRING (6.3603363 50.9224881, 6.360276 50.9225827, 6.3599852 50.9230885, 6.3598984 50.9232394)",,,,,
"[6069480, 943295259]",3,,Poststraße,residential,30,False,False,152.436,"LINESTRING (6.3603363 50.9224881, 6.3604233 50.922341, 6.3606595 50.9219417, 6.3609605 50.9214329, 6.361042 50.9213563, 6.3611768 50.9212297)",,,,,
"[7819584, 13849917, 13849918, 293555664]",2,,Bongardstraße,residential,30,False,False,165.962,"LINESTRING (6.3599801 50.9184202, 6.3599534 50.9184445, 6.3599172 50.9184731, 6.3598167 50.9185568, 6.3597574 50.9186097, 6.3596701 50.91869, 6.3596425 50.9187148, 6.3593337 50.9189924, 6.3593103 50.9190128, 6.3592372 50.9190809, 6.3587471 50.9195374, 6.3587125 50.9195696, 6.3586303 50.9196461)",5.4,,yes,,
8084045,,,Friedrich-Ebert-Straße,residential,30,True,False,19.924,"LINESTRING (6.3599801 50.9184202, 6.360016 50.9183307, 6.3600213 50.9182439)",,,,,
13849918,,,Bongardstraße,residential,30,False,True,11.332,"LINESTRING (6.3585397 50.9197305, 6.3586303 50.9196461)",5.4,,,,
8031263,,,Am Aachener Tor,residential,30,False,False,41.370999999999995,"LINESTRING (6.3585397 50.9197305, 6.3583067 50.919624, 6.3580619 50.9195121)",,,,,
945692001,2,,Bauhofstraße,residential,30,True,False,33.267,"LINESTRING (6.3605184 50.9205638, 6.3604151 50.9208558)",,,,,
"[21520362, 37257422]",,,Theodor-Körner-Straße,residential,30,False,True,93.57,"LINESTRING (6.3605184 50.9205638, 6.3608414 50.9206117, 6.3609183 50.9205388, 6.3614476 50.9201918, 6.3615432 50.9201722)",5,,,,
37257428,2,L 136,Große Rurstraße,secondary,50,False,True,97.725,"LINESTRING (6.3604151 50.9208558, 6.3601495 50.9208289, 6.3590274 50.9207767)",,,,,
"[37257424, 944785586]","['4', '3']",L 136,Große Rurstraße,secondary,50,False,False,69.33500000000001,"LINESTRING (6.3604151 50.9208558, 6.3607788 50.920924, 6.3610503 50.9209967, 6.3611235 50.9210228, 6.3613242 50.9210944)",,,,,
37253945,,,Propst-Bechte-Platz,residential,30,False,True,16.758,"LINESTRING (6.3553448 50.926249, 6.3554792 50.9261974, 6.3555307 50.9261574)",,,,,
169755056,,,Starenweg,residential,30,False,False,43.229,"LINESTRING (6.3652786 50.924953, 6.3658946 50.9249723)",,,,,
8031260,,,Starenweg,residential,50,False,False,35.216,"LINESTRING (6.3652786 50.924953, 6.3651037 50.9249871, 6.364952 50.9250329, 6.3648217 50.9250812)",,,,,
5985280,2,L 241,Neusser Straße,secondary,50,False,True,29.020000000000003,"LINESTRING (6.3648217 50.9250812, 6.3647538 50.9249617, 6.3646626 50.9248406)",,,,,
8031260,,,Starenweg,residential,50,False,True,35.216,"LINESTRING (6.3648217 50.9250812, 6.364952 50.9250329, 6.3651037 50.9249871, 6.3652786 50.924953)",,,,,
8031272,,,Dr.-Weyer-Straße,residential,30,False,True,227.40000000000003,"LINESTRING (6.3657643 50.9208705, 6.3659745 50.921053, 6.3660259 50.9211362, 6.3660512 50.921221, 6.366202 50.9220374, 6.3663703 50.9226718, 6.3663233 50.9227132, 6.3661242 50.9227379)",,,,,
"[13849928, 943309073, 37257434]",3,L 253,Bahnhofstraße,secondary,50,False,False,229.47099999999998,"LINESTRING (6.3657643 50.9208705, 6.3654663 50.9210118, 6.3652816 50.9211148, 6.3651177 50.921223, 6.3648515 50.9214361, 6.3647602 50.9215118, 6.3646766 50.9215849, 6.3644282 50.921755, 6.364165 50.9218774, 6.3640623 50.9219134, 6.3634445 50.92213, 6.3633759 50.9221554, 6.3632941 50.9221858)",,,,,
"[943309073, 310716419, 37257436, 310716420]",2,L 253,Bahnhofstraße,secondary,50,False,True,115.27200000000002,"LINESTRING (6.3657643 50.9208705, 6.3661172 50.9206899, 6.3661775 50.9206591, 6.3662949 50.9205962, 6.3664426 50.9205214, 6.3667653 50.9203579, 6.3668802 50.9202997, 6.3670368 50.920214)",,,,,
"[10210088, 943309072]","['2', '3']",L 136,Große Rurstraße,secondary,50,False,False,94.625,"LINESTRING (6.3632941 50.9221858, 6.3633238 50.9222467, 6.3633796 50.9223611, 6.3633929 50.9224019, 6.3634396 50.9225446, 6.3635131 50.9229195, 6.363533 50.9230212)",,,,,
"[13849928, 943309073, 37257434]",3,L 253,Bahnhofstraße,secondary,50,False,True,229.471,"LINESTRING (6.3632941 50.9221858, 6.3633759 50.9221554, 6.3634445 50.92213, 6.3640623 50.9219134, 6.364165 50.9218774, 6.3644282 50.921755, 6.3646766 50.9215849, 6.3647602 50.9215118, 6.3648515 50.9214361, 6.3651177 50.921223, 6.3652816 50.9211148, 6.3654663 50.9210118, 6.3657643 50.9208705)",,,,,
"[490743262, 943309071]",3,L 136,Große Rurstraße,secondary,50,False,True,82.46199999999999,"LINESTRING (6.3632941 50.9221858, 6.363138 50.9220344, 6.3629206 50.9218447, 6.3627615 50.921718, 6.3625521 50.9216183)",,,,,
"[37257425, 944785585]",4,L 136,Große Rurstraße,secondary,50,False,True,103.933,"LINESTRING (6.3625521 50.9216183, 6.3624493 50.9215733, 6.3622443 50.9214857, 6.3619812 50.9213736, 6.3619562 50.9213634, 6.3617887 50.9212921, 6.3615067 50.9211721, 6.3613242 50.9210944)",,,,,
"[13849924, 218625605, 218625606, 13849926, 37257432]",,,Kartäuserstraße,residential,30,False,True,165.873,"LINESTRING (6.3625521 50.9216183, 6.3626425 50.9215482, 6.3626911 50.9215138, 6.3630876 50.9212047, 6.3634419 50.9209268, 6.3635029 50.9208812, 6.3636185 50.920804, 6.3637896 50.9206478, 6.3638632 50.9205576, 6.3639193 50.9204893, 6.3639683 50.9204295)",,,yes,,
"[490743262, 943309071]",3,L 136,Große Rurstraße,secondary,50,False,False,82.46199999999999,"LINESTRING (6.3625521 50.9216183, 6.3627615 50.921718, 6.3629206 50.9218447, 6.363138 50.9220344, 6.3632941 50.9221858)",,,,,
8031264,,,Am Aachener Tor,residential,,False,False,36.37,"LINESTRING (6.3580619 50.9195121, 6.3576414 50.9193205)",,,,destination,
8031263,,,Am Aachener Tor,residential,30,False,True,41.370999999999995,"LINESTRING (6.3580619 50.9195121, 6.3583067 50.919624, 6.3585397 50.9197305)",,,,,
37253666,,,Am Aachener Tor,residential,30,False,False,132.55,"LINESTRING (6.3580619 50.9195121, 6.3570889 50.9200911, 6.3569722 50.9200824, 6.356651 50.9202677)",,,,,
8031264,,,Am Aachener Tor,residential,,False,True,36.37,"LINESTRING (6.3576414 50.9193205, 6.3580619 50.9195121)",,,,destination,
8031261,,L 253,Bahnhofstraße,secondary,50,False,False,27.486,"LINESTRING (6.3673619 50.9200758, 6.3672354 50.9201296, 6.3670368 50.920214)",,,,,
"[34302232, 8084043, 34302231]",3,,Bahnhofstraße,residential,30,False,"[False, True]",64.016,"LINESTRING (6.3673619 50.9200758, 6.3673363 50.9200169, 6.3673181 50.9199798, 6.3672943 50.9199312, 6.3673001 50.9198649, 6.3673313 50.9195069)",,,,,
"[8084042, 34389140, 490743268]",,,Adolf-Fischer-Straße,residential,30,False,False,112.119,"LINESTRING (6.3674145 50.9183597, 6.3672751 50.9183242, 6.3666765 50.9182568, 6.3665341 50.9182433, 6.365845 50.9181774)",,,yes,,
"[39426624, 34307284]",,,Bahnhofstraße,residential,30,False,True,127.70700000000001,"LINESTRING (6.3674145 50.9183597, 6.3673871 50.9188676, 6.3673819 50.9189407, 6.3673401 50.9193715, 6.3673347 50.9194687, 6.3673313 50.9195069)",,,,,
21520349,,,Karl-Theodor-Straße,residential,30,False,False,165.103,"LINESTRING (6.363009 50.9178951, 6.3627889 50.9186424, 6.362726 50.9188659, 6.3624499 50.9189173, 6.362364 50.9189181, 6.3620039 50.9190491)",,,,,
34389141,,,Adolf-Fischer-Straße,residential,30,False,False,37.567,"LINESTRING (6.363009 50.9178951, 6.3627529 50.9178315, 6.3625241 50.9177528)",,,,,
34389141,,,Adolf-Fischer-Straße,residential,30,False,True,74.65700000000001,"LINESTRING (6.363009 50.9178951, 6.3632399 50.9179298, 6.3640561 50.9180162)",,,,,
8084047,,,An der Vogelstange,residential,30,True,False,10.966,"LINESTRING (6.3541723 50.9186571, 6.3542247 50.9186512, 6.3542751 50.9186574, 6.354319 50.9186748)",,,,,roundabout
58878874,,,An der Vogelstange,residential,30,False,True,49.294999999999995,"LINESTRING (6.3541723 50.9186571, 6.3541451 50.9186064, 6.3541334 50.9185513, 6.3541491 50.9184831, 6.3542293 50.9182656, 6.3542444 50.9182247)",,,,,
8084047,,,An der Vogelstange,residential,30,True,False,15.212,"LINESTRING (6.3543261 50.9188013, 6.3542789 50.9188222, 6.3542188 50.9188294, 6.3541732 50.9188238, 6.354129 50.9188069)",,,,,roundabout
8084049,,,Lorsbecker Straße,residential,30,False,False,40.896,"LINESTRING (6.3543261 50.9188013, 6.3543951 50.9188458, 6.3544502 50.9188671, 6.3545139 50.9188725, 6.3548688 50.9188881)",,,,,
8084047,,,An der Vogelstange,residential,30,True,False,20.183999999999997,"LINESTRING (6.354129 50.9188069, 6.3541146 50.9187976, 6.3540874 50.9187656, 6.3540823 50.9187312, 6.3540979 50.9186988, 6.35413 50.9186731, 6.3541723 50.9186571)",,,,,roundabout
"[6069480, 943295259]",3,,Poststraße,residential,30,False,True,152.43599999999998,"LINESTRING (6.3611768 50.9212297, 6.361042 50.9213563, 6.3609605 50.9214329, 6.3606595 50.9219417, 6.3604233 50.922341, 6.3603363 50.9224881)",,,,,
"[8084056, 37296829]",,,Große Rurstraße,unclassified,30,False,False,110.57900000000001,"LINESTRING (6.3611768 50.9212297, 6.361314 50.9212892, 6.3619686 50.9215733, 6.3623483 50.9217359, 6.3624122 50.9217293, 6.3624684 50.921683)",,,,,
34567827,,,Poststraße,residential,30,False,False,18.250999999999998,"LINESTRING (6.3611768 50.9212297, 6.3612439 50.9211681, 6.3613242 50.9210944)",,,,,
10210085,,,Turmstraße,residential,30,False,False,106.965,"LINESTRING (6.3555504 50.9210392, 6.3553453 50.9209593, 6.3548894 50.9207817, 6.3542524 50.9205334)",,,,,
37253654,,,Schützenstraße,residential,30,False,True,36.428,"LINESTRING (6.3555504 50.9210392, 6.3557506 50.9208597, 6.3558493 50.9207712)",,,,,
37593608,,,Schützenstraße,residential,30,False,False,169.209,"LINESTRING (6.3555504 50.9210392, 6.35509 50.9215208, 6.3550412 50.9216012, 6.3550181 50.9216571, 6.3550101 50.9217343, 6.3550392 50.9224723)",,,,,
10210085,,,Turmstraße,residential,30,False,True,106.965,"LINESTRING (6.3542524 50.9205334, 6.3548894 50.9207817, 6.3553453 50.9209593, 6.3555504 50.9210392)",,,,,
34305656,,,Herzog-Wilhelm-Allee,residential,30,False,False,55.708999999999996,"LINESTRING (6.3542524 50.9205334, 6.3543636 50.9204053, 6.3544699 50.920292, 6.3545873 50.9201667, 6.3545905 50.9201632, 6.3546501 50.9200997)",,,,,
34305654,4,L 136,Große Rurstraße,secondary,50,False,False,20.351,"LINESTRING (6.3546501 50.9200997, 6.3547535 50.9201341, 6.3549077 50.9201841)",,,,,
34305656,,,Herzog-Wilhelm-Allee,residential,30,False,True,55.709,"LINESTRING (6.3546501 50.9200997, 6.3545905 50.9201632, 6.3545873 50.9201667, 6.3544699 50.920292, 6.3543636 50.9204053, 6.3542524 50.9205334)",,,,,
34305654,4,L 136,Große Rurstraße,secondary,50,False,True,20.351,"LINESTRING (6.3549077 50.9201841, 6.3547535 50.9201341, 6.3546501 50.9200997)",,,,,
"[12846323, 37253943]",,,Marie-Juchacz-Weg,residential,,False,True,100.62899999999999,"LINESTRING (6.3549077 50.9201841, 6.3550011 50.9201136, 6.3552189 50.9199491, 6.3556558 50.9196612, 6.3558707 50.9195135)",,,,destination,
"[945690920, 945690921, 589449052, 69115550]",5,L 136,Große Rurstraße,secondary,50,False,False,94.41499999999999,"LINESTRING (6.3549077 50.9201841, 6.355338 50.9203257, 6.3554083 50.9203515, 6.3557878 50.9204945, 6.3559285 50.9205449, 6.3560935 50.9205839)",,,,,
17202173,,,Kapuzinerstraße,living_street,,False,False,87.667,"LINESTRING (6.3598984 50.9232394, 6.3594404 50.9231139, 6.358838 50.9229488, 6.3587439 50.9229538)",,,,,
"[37573091, 951363012, 37257443]",3,,Schloßstraße,residential,30,False,False,89.006,"LINESTRING (6.3598984 50.9232394, 6.3599852 50.9230885, 6.360276 50.9225827, 6.3603363 50.9224881)",,,,,
"[956666546, 951363873, 951363874, 39598502]","['2', '3']",,Schloßstraße,residential,,False,True,112.31199999999998,"LINESTRING (6.3598984 50.9232394, 6.3598156 50.9233343, 6.3597238 50.9233918, 6.3596255 50.923433, 6.3594604 50.9234888, 6.3592843 50.9235483, 6.3591608 50.92359, 6.3587621 50.923718, 6.3585764 50.9237776)",,,,,
13849904,,,An der Promenade,residential,30,False,False,179.73399999999998,"LINESTRING (6.3639683 50.9204295, 6.3624408 50.9200596, 6.3623609 50.9200158, 6.3623193 50.9199503, 6.3623255 50.9196797, 6.3623003 50.9195035)",,,,,
"[13849924, 218625605, 13849926, 218625606, 37257432]",,,Kartäuserstraße,residential,30,False,False,165.87299999999996,"LINESTRING (6.3639683 50.9204295, 6.3639193 50.9204893, 6.3638632 50.9205576, 6.3637896 50.9206478, 6.3636185 50.920804, 6.3635029 50.9208812, 6.3634419 50.9209268, 6.3630876 50.9212047, 6.3626911 50.9215138, 6.3626425 50.9215482, 6.3625521 50.9216183)",,,yes,,
"[39430725, 37257438]",,,Kartäuserstraße,residential,30,False,True,281.847,"LINESTRING (6.3639683 50.9204295, 6.3642836 50.9200402, 6.3643225 50.9199922, 6.3658 50.9181731)",,,,,
13849904,,,An der Promenade,residential,30,False,False,54.714,"LINESTRING (6.3623003 50.9195035, 6.3622278 50.9193631, 6.3620996 50.919172, 6.3620039 50.9190491)",,,,,
13849904,,,An der Promenade,residential,30,False,True,179.73399999999998,"LINESTRING (6.3623003 50.9195035, 6.3623255 50.9196797, 6.3623193 50.9199503, 6.3623609 50.9200158, 6.3624408 50.9200596, 6.3639683 50.9204295)",,,,,
21520348,,,Frankenstraße,residential,30,False,False,287.352,"LINESTRING (6.3623003 50.9195035, 6.3624769 50.9195319, 6.3633997 50.9197548, 6.3634516 50.9196845, 6.3635194 50.9195503, 6.3635903 50.919361, 6.3636746 50.9190855, 6.3637604 50.9187901, 6.363852 50.9187996, 6.3639238 50.9185656, 6.3640561 50.9180162)",,,,,
13849904,,,An der Promenade,residential,30,False,False,144.139,"LINESTRING (6.3620039 50.9190491, 6.3617496 50.9188283, 6.3615513 50.9186771, 6.3612579 50.9185034, 6.3610266 50.9183885, 6.3607655 50.9182727, 6.3605177 50.9181707)",,,,,
13849904,,,An der Promenade,residential,30,False,True,54.714,"LINESTRING (6.3620039 50.9190491, 6.3620996 50.919172, 6.3622278 50.9193631, 6.3623003 50.9195035)",,,,,
21520349,,,Karl-Theodor-Straße,residential,30,False,True,165.103,"LINESTRING (6.3620039 50.9190491, 6.362364 50.9189181, 6.3624499 50.9189173, 6.362726 50.9188659, 6.3627889 50.9186424, 6.363009 50.9178951)",,,,,
13849904,,,An der Promenade,residential,30,False,True,144.139,"LINESTRING (6.3605177 50.9181707, 6.3607655 50.9182727, 6.3610266 50.9183885, 6.3612579 50.9185034, 6.3615513 50.9186771, 6.3617496 50.9188283, 6.3620039 50.9190491)",,,,,
