osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,width,bridge,tunnel
554645799,2,St 2260,secondary,50,False,False,55.566,"LINESTRING (10.624337 49.7546174, 10.6239875 49.7547565, 10.62368 49.7548811)",,,,
51142676,2,St 2262,secondary,50,False,False,125.315,"LINESTRING (10.6211198 49.7569955, 10.621157 49.7572079, 10.6211671 49.7575181, 10.6211506 49.7578023, 10.6211189 49.7581202)",Bamberger Straße,,,
104702887,,St 2260,unclassified,50,False,True,50.97,"LINESTRING (10.6211198 49.7569955, 10.6210465 49.7570204, 10.6209114 49.7570734, 10.620756 49.757125, 10.6206204 49.7571602, 10.6204773 49.7571841)",Kirchplatz,6,,
104952831,2,St 2260,secondary,50,False,True,71.822,"LINESTRING (10.6211198 49.7569955, 10.6211318 49.7569012, 10.6211602 49.75683, 10.6212617 49.7567435, 10.6216936 49.7565017)",Bamberger Straße,,,
4820469,2,St 2262,secondary,50,False,False,112.999,"LINESTRING (10.6217895 49.7596342, 10.6221914 49.7600679, 10.6226313 49.7604923)",Bamberger Straße,,,
4820469,2,St 2262,secondary,50,False,True,33.199,"LINESTRING (10.6217895 49.7596342, 10.621658 49.7594914, 10.621554 49.7593773)",Bamberger Straße,,,
1217584110,,,residential,,False,True,75.163,"LINESTRING (10.6217895 49.7596342, 10.6211298 49.7599021, 10.6208803 49.7599638)",Im Bodenfeld,,,
4820469,2,St 2262,secondary,50,False,False,79.17699999999999,"LINESTRING (10.6211189 49.7581202, 10.621114 49.7584571, 10.6211141 49.7585476, 10.6211224 49.7586594, 10.6211621 49.7588302)",Bamberger Straße,,,
"[771231888, 28364355, 122686364, 26205550]",2,,secondary,50,False,False,589.571,"LINESTRING (10.6211189 49.7581202, 10.6210208 49.7581284, 10.6208916 49.7581591, 10.6206902 49.7582081, 10.6206047 49.7582503, 10.6204788 49.7583323, 10.6203647 49.758396, 10.6202669 49.7584233, 10.6201945 49.7584363, 10.6199558 49.7584813, 10.6198364 49.7585082, 10.6197148 49.7585497, 10.6195387 49.7586425, 10.6193543 49.7587494, 10.6179542 49.7596001, 10.6169192 49.7602433, 10.616456 49.7605675, 10.6163645 49.7606355, 10.616271 49.7606666, 10.6161923 49.7606693, 10.616084 49.7606638, 10.6159844 49.760629, 10.6148544 49.7599316)","['Batschkastraße', 'Veit-Dennert-Straße']",,,
51142676,2,St 2262,secondary,50,False,True,125.315,"LINESTRING (10.6211189 49.7581202, 10.6211506 49.7578023, 10.6211671 49.7575181, 10.621157 49.7572079, 10.6211198 49.7569955)",Bamberger Straße,,,
83014023,2,,secondary,50,False,True,28.377,"LINESTRING (10.6145797 49.7597482, 10.6148544 49.7599316)",Batschkastraße,,,
28334699,,,unclassified,50,False,False,27.156,"LINESTRING (10.6145797 49.7597482, 10.614581 49.7598121, 10.6145764 49.7599041, 10.614564 49.759992)",Debersdorfer Straße,,,
83016237,2,,secondary,50,False,False,27.886000000000003,"LINESTRING (10.6145797 49.7597482, 10.6145175 49.7597004, 10.6144758 49.7596612, 10.614428 49.7595862, 10.6144322 49.7595266)",Batschkastraße,,,
28334966,,,residential,,False,False,61.891,"LINESTRING (10.6152532 49.7577323, 10.6148644 49.7572356)",Grabengrundstraße,,,
"[180242633, 26205554]",2,St 2260,unclassified,"['50', '30']",False,False,124.89699999999999,"LINESTRING (10.6152532 49.7577323, 10.6157904 49.7575838, 10.6165106 49.7573636, 10.6168377 49.7572703)",Marktplatz,6,,
"[83016237, 962638213]",2,,secondary,50,False,True,214.02700000000002,"LINESTRING (10.6152532 49.7577323, 10.6152731 49.757761, 10.6152989 49.7577994, 10.6153196 49.7578477, 10.6153082 49.757962, 10.6152407 49.7580832, 10.6151366 49.7581755, 10.6149844 49.7582895, 10.614952 49.7583326, 10.6149011 49.7584392, 10.6146336 49.7589441, 10.6144876 49.7592355, 10.6144431 49.7593965, 10.6144322 49.7595266)",Batschkastraße,,,
28546013,,,residential,50,False,False,82.205,"LINESTRING (10.6144322 49.7595266, 10.614356 49.7595231, 10.6142374 49.7595152, 10.6140952 49.7594795, 10.6133961 49.7592333)",Am Bauhof,,,
"[83016237, 962638213]",2,,secondary,50,False,False,214.02700000000004,"LINESTRING (10.6144322 49.7595266, 10.6144431 49.7593965, 10.6144876 49.7592355, 10.6146336 49.7589441, 10.6149011 49.7584392, 10.614952 49.7583326, 10.6149844 49.7582895, 10.6151366 49.7581755, 10.6152407 49.7580832, 10.6153082 49.757962, 10.6153196 49.7578477, 10.6152989 49.7577994, 10.6152731 49.757761, 10.6152532 49.7577323)",Batschkastraße,,,
83016237,2,,secondary,50,False,True,27.886,"LINESTRING (10.6144322 49.7595266, 10.614428 49.7595862, 10.6144758 49.7596612, 10.6145175 49.7597004, 10.6145797 49.7597482)",Batschkastraße,,,
28297621,,,residential,50,False,False,198.08499999999998,"LINESTRING (10.6234986 49.7613104, 10.6237723 49.7612008, 10.6241277 49.7610396, 10.6240227 49.7609196, 10.6232675 49.760291, 10.623257 49.7602482, 10.6232783 49.7602093, 10.6235958 49.7600265)",Schulstraße,,,
"[58759048, 4820469]",2,St 2262,secondary,"['50', '30']",False,True,110.28,"LINESTRING (10.6234986 49.7613104, 10.6231859 49.7610329, 10.6226313 49.7604923)",Bamberger Straße,,,
"[99488580, 99488560, 98844852, 28334966, 98844854]",,,residential,,False,True,258.055,"LINESTRING (10.6126267 49.7554642, 10.6131103 49.7559899, 10.6134068 49.7563116, 10.6135989 49.7564537, 10.6138509 49.7565822, 10.6139918 49.7566406, 10.6144112 49.7568466, 10.6144972 49.7568964, 10.6146504 49.7570067, 10.6148644 49.7572356)",Grabengrundstraße,,yes,
28334966,,,residential,,False,True,61.891,"LINESTRING (10.6148644 49.7572356, 10.6152532 49.7577323)",Grabengrundstraße,,,
"[99488580, 99488560, 98844852, 98844854, 28334966]",,,residential,,False,False,258.055,"LINESTRING (10.6148644 49.7572356, 10.6146504 49.7570067, 10.6144972 49.7568964, 10.6144112 49.7568466, 10.6139918 49.7566406, 10.6138509 49.7565822, 10.6135989 49.7564537, 10.6134068 49.7563116, 10.6131103 49.7559899, 10.6126267 49.7554642)",Grabengrundstraße,,yes,
28335025,,,residential,,False,False,67.566,"LINESTRING (10.6148644 49.7572356, 10.6155526 49.7570727, 10.6157438 49.7570204)",An der Reichen Ebrach,,,
28544675,,,residential,30,False,True,22.77,"LINESTRING (10.6201654 49.7572206, 10.6203299 49.7572011, 10.6204773 49.7571841)",Kirchplatz,,,
104702836,,,residential,,False,False,122.574,"LINESTRING (10.6201654 49.7572206, 10.6201909 49.7573103, 10.6202575 49.7575851, 10.6202454 49.7576334, 10.6202004 49.7576671, 10.6199983 49.7576824, 10.6195834 49.7577066, 10.6192137 49.7577146)",Pfarrer-Weißenberger-Straße,,,
180238945,,,residential,30,False,False,39.409,"LINESTRING (10.6201654 49.7572206, 10.6200141 49.7572343, 10.6198046 49.7572382, 10.6196184 49.7572359)",Kirchplatz,,,
28768589,,St 2260,unclassified,30,False,False,40.513,"LINESTRING (10.6178484 49.7569515, 10.6179576 49.7569298, 10.6181862 49.7568743, 10.6183851 49.7568409)",Marktplatz,6,,
28768589,,St 2260,unclassified,30,False,True,23.297,"LINESTRING (10.6178484 49.7569515, 10.6176983 49.7569885, 10.6175488 49.7570315)",Marktplatz,6,,
104702836,,,residential,,False,True,113.15800000000002,"LINESTRING (10.6178484 49.7569515, 10.6180602 49.757518, 10.6181031 49.7575762, 10.6181466 49.7576192, 10.6182271 49.7576679, 10.6183361 49.7577032, 10.6185124 49.7577289, 10.6185927 49.7577226)",Pfarrer-Weißenberger-Straße,,,
28335250,,,residential,30,False,False,384.94199999999995,"LINESTRING (10.6201067 49.7551641, 10.6197095 49.7553713, 10.6191516 49.7554212, 10.6181474 49.7555432, 10.6180309 49.7555728, 10.6178642 49.7556097, 10.6173729 49.7558255, 10.6169747 49.7560075, 10.6167583 49.7561168, 10.6167244 49.7561618, 10.6167025 49.7561982, 10.616695 49.7562827, 10.6167525 49.7567193, 10.6167763 49.756909, 10.6168096 49.7571427)",Am Brühl,,,
28335415,,,residential,,False,False,93.09699999999998,"LINESTRING (10.6201067 49.7551641, 10.6200455 49.7551012, 10.6202015 49.7549022, 10.6204021 49.7546341, 10.6205063 49.7545726, 10.6205829 49.7545304, 10.6206928 49.7544821)",Industriestraße,,,
28335415,,,residential,,False,True,187.745,"LINESTRING (10.6201067 49.7551641, 10.6204169 49.7554194, 10.6209403 49.7559291, 10.621502 49.7563777, 10.6216936 49.7565017)",Industriestraße,,,
28335250,,,residential,30,False,True,384.94199999999995,"LINESTRING (10.6168096 49.7571427, 10.6167763 49.756909, 10.6167525 49.7567193, 10.616695 49.7562827, 10.6167025 49.7561982, 10.6167244 49.7561618, 10.6167583 49.7561168, 10.6169747 49.7560075, 10.6173729 49.7558255, 10.6178642 49.7556097, 10.6180309 49.7555728, 10.6181474 49.7555432, 10.6191516 49.7554212, 10.6197095 49.7553713, 10.6201067 49.7551641)",Am Brühl,,,
28544675,,,residential,30,False,False,22.77,"LINESTRING (10.6204773 49.7571841, 10.6203299 49.7572011, 10.6201654 49.7572206)",Kirchplatz,,,
104702887,,St 2260,unclassified,50,False,False,50.97,"LINESTRING (10.6204773 49.7571841, 10.6206204 49.7571602, 10.620756 49.757125, 10.6209114 49.7570734, 10.6210465 49.7570204, 10.6211198 49.7569955)",Kirchplatz,6,,
"[125954757, 179158814]",,St 2260,unclassified,30,False,True,76.098,"LINESTRING (10.6204773 49.7571841, 10.6204409 49.7571015, 10.6203516 49.7570081, 10.6201301 49.756791, 10.6200255 49.7567487, 10.619871 49.7567334, 10.6197968 49.7567314)",Marktplatz,6,,
28335415,,,residential,,False,False,187.745,"LINESTRING (10.6216936 49.7565017, 10.621502 49.7563777, 10.6209403 49.7559291, 10.6204169 49.7554194, 10.6201067 49.7551641)",Industriestraße,,,
104952831,2,St 2260,secondary,50,False,False,71.822,"LINESTRING (10.6216936 49.7565017, 10.6212617 49.7567435, 10.6211602 49.75683, 10.6211318 49.7569012, 10.6211198 49.7569955)",Bamberger Straße,,,
"[554645797, 28364399, 554645798, 104952831]",2,St 2260,secondary,50,False,True,242.53099999999998,"LINESTRING (10.6216936 49.7565017, 10.6221355 49.7562802, 10.6222396 49.7562271, 10.6224332 49.7560885, 10.6225796 49.7559381, 10.6226556 49.7558274, 10.6226968 49.7557674, 10.622732 49.7556399, 10.6227428 49.7555687, 10.6227396 49.755422, 10.6227651 49.755351, 10.6227973 49.7553032, 10.6228658 49.7552633, 10.6229264 49.7552279, 10.6231534 49.7551179, 10.6235229 49.7549518, 10.62368 49.7548811)",Bamberger Straße,,,
"[104952831, 554645797, 554645798, 28364399]",2,St 2260,secondary,50,False,False,242.531,"LINESTRING (10.62368 49.7548811, 10.6235229 49.7549518, 10.6231534 49.7551179, 10.6229264 49.7552279, 10.6228658 49.7552633, 10.6227973 49.7553032, 10.6227651 49.755351, 10.6227396 49.755422, 10.6227428 49.7555687, 10.622732 49.7556399, 10.6226968 49.7557674, 10.6226556 49.7558274, 10.6225796 49.7559381, 10.6224332 49.7560885, 10.6222396 49.7562271, 10.6221355 49.7562802, 10.6216936 49.7565017)",Bamberger Straße,,,
554645799,2,St 2260,secondary,50,False,True,55.566,"LINESTRING (10.62368 49.7548811, 10.6239875 49.7547565, 10.624337 49.7546174)",,,,
28544676,,,residential,30,False,False,42.927,"LINESTRING (10.6196184 49.7572359, 10.6195958 49.757179, 10.6195415 49.7570425, 10.6194721 49.7568616)",Kirchplatz,,,
180238945,,,residential,30,False,False,33.088,"LINESTRING (10.6196184 49.7572359, 10.6194244 49.7572517, 10.6192987 49.7572827, 10.6191973 49.7573358)",Kirchplatz,,,
180238945,,,residential,30,False,True,39.409,"LINESTRING (10.6196184 49.7572359, 10.6198046 49.7572382, 10.6200141 49.7572343, 10.6201654 49.7572206)",Kirchplatz,,,
180238945,,,residential,30,False,False,42.137,"LINESTRING (10.6191973 49.7573358, 10.6192137 49.7577146)",Kirchplatz,,,
"[28565952, 28545265]",,,residential,,False,"[False, True]",115.917,"LINESTRING (10.6191973 49.7573358, 10.6191288 49.7571882, 10.6190806 49.7571486, 10.6189971 49.7571583, 10.6187671 49.7571914, 10.6185741 49.7572252, 10.6185524 49.7572502, 10.6185927 49.7577226)","['Hintere Gasse', 'Schulgasse']",,,
180238945,,,residential,30,False,True,33.088,"LINESTRING (10.6191973 49.7573358, 10.6192987 49.7572827, 10.6194244 49.7572517, 10.6196184 49.7572359)",Kirchplatz,,,
180238945,,,residential,30,False,True,42.137,"LINESTRING (10.6192137 49.7577146, 10.6191973 49.7573358)",Kirchplatz,,,
104702836,,,residential,,False,False,44.685,"LINESTRING (10.6192137 49.7577146, 10.6189372 49.7577291, 10.6185927 49.7577226)",Pfarrer-Weißenberger-Straße,,,
104702836,,,residential,,False,True,122.57400000000001,"LINESTRING (10.6192137 49.7577146, 10.6195834 49.7577066, 10.6199983 49.7576824, 10.6202004 49.7576671, 10.6202454 49.7576334, 10.6202575 49.7575851, 10.6201909 49.7573103, 10.6201654 49.7572206)",Pfarrer-Weißenberger-Straße,,,
28544676,,,residential,30,False,True,42.92699999999999,"LINESTRING (10.6194721 49.7568616, 10.6195415 49.7570425, 10.6195958 49.757179, 10.6196184 49.7572359)",Kirchplatz,,,
28545264,,,residential,30,True,False,91.79100000000001,"LINESTRING (10.6194721 49.7568616, 10.6189928 49.7569278, 10.6184697 49.7569957, 10.6183851 49.7568409)",Marktplatz,,,
125954756,,St 2260,unclassified,30,False,False,4.238,"LINESTRING (10.6197379 49.7567293, 10.6197968 49.7567314)",Marktplatz,6,,
28545269,,,residential,30,False,False,62.754000000000005,"LINESTRING (10.6197379 49.7567293, 10.6197595 49.7566702, 10.6197531 49.7566219, 10.6197322 49.7565492, 10.6196929 49.7564917, 10.6194948 49.7562949, 10.619382 49.7562539)",Marienstraße,,,
125954756,,St 2260,unclassified,30,False,True,92.437,"LINESTRING (10.6197379 49.7567293, 10.6194416 49.7567379, 10.619171 49.7567513, 10.6188973 49.7567811, 10.6184624 49.7568292)",Marktplatz,6,,
962638210,,St 2260,unclassified,30,False,False,5.703,"LINESTRING (10.6183851 49.7568409, 10.6184624 49.7568292)",Marktplatz,6,,
28768589,,St 2260,unclassified,30,False,True,40.513,"LINESTRING (10.6183851 49.7568409, 10.6181862 49.7568743, 10.6179576 49.7569298, 10.6178484 49.7569515)",Marktplatz,6,,
"[28565952, 28545265]",,,residential,,False,"[False, True]",115.91699999999999,"LINESTRING (10.6185927 49.7577226, 10.6185524 49.7572502, 10.6185741 49.7572252, 10.6187671 49.7571914, 10.6189971 49.7571583, 10.6190806 49.7571486, 10.6191288 49.7571882, 10.6191973 49.7573358)","['Hintere Gasse', 'Schulgasse']",,,
104702836,,,residential,,False,False,113.15799999999999,"LINESTRING (10.6185927 49.7577226, 10.6185124 49.7577289, 10.6183361 49.7577032, 10.6182271 49.7576679, 10.6181466 49.7576192, 10.6181031 49.7575762, 10.6180602 49.757518, 10.6178484 49.7569515)",Pfarrer-Weißenberger-Straße,,,
104702836,,,residential,,False,True,44.685,"LINESTRING (10.6185927 49.7577226, 10.6189372 49.7577291, 10.6192137 49.7577146)",Pfarrer-Weißenberger-Straße,,,
28545267,,,residential,30,False,False,63.09,"LINESTRING (10.6175488 49.7570315, 10.6175365 49.75696, 10.6174963 49.7567963, 10.6175142 49.7564668)",Schlüsselbergerstraße,,,
28768589,,St 2260,unclassified,30,False,False,23.297,"LINESTRING (10.6175488 49.7570315, 10.6176983 49.7569885, 10.6178484 49.7569515)",Marktplatz,6,,
"[104835808, 104835779, 104835747, 962638211, 180242633, 104835758]",,St 2260,unclassified,30,False,True,57.952000000000005,"LINESTRING (10.6175488 49.7570315, 10.6174551 49.7570646, 10.6173688 49.7571134, 10.6172523 49.7571571, 10.6171323 49.7571885, 10.6171168 49.7571929, 10.6169814 49.757234, 10.6169077 49.7572556, 10.6168377 49.7572703)",Marktplatz,6,,building_passage
28545267,,,residential,30,False,False,62.417,"LINESTRING (10.6175142 49.7564668, 10.6183699 49.7563694)",Schlüsselbergerstraße,,,
28545268,,,residential,30,False,False,33.122,"LINESTRING (10.6175142 49.7564668, 10.6174373 49.7561731)",Schlüsselbergerstraße,,,
28545267,,,residential,30,False,True,63.09,"LINESTRING (10.6175142 49.7564668, 10.6174963 49.7567963, 10.6175365 49.75696, 10.6175488 49.7570315)",Schlüsselbergerstraße,,,
28545267,,,residential,30,False,True,62.417,"LINESTRING (10.6183699 49.7563694, 10.6175142 49.7564668)",Schlüsselbergerstraße,,,
28545272,,,residential,30,False,False,51.557,"LINESTRING (10.6183699 49.7563694, 10.6184624 49.7568292)",Dotzlerstraße,,,
28545267,,,residential,30,False,False,73.83600000000001,"LINESTRING (10.6183699 49.7563694, 10.618843 49.7563192, 10.619382 49.7562539)",Schlüsselbergerstraße,,,
28545272,,,residential,30,False,True,44.674,"LINESTRING (10.6183699 49.7563694, 10.6183078 49.7561944, 10.6182505 49.7560477, 10.6182534 49.7559768)",Dotzlerstraße,,,
28545267,,,residential,30,False,True,73.83600000000001,"LINESTRING (10.619382 49.7562539, 10.618843 49.7563192, 10.6183699 49.7563694)",Schlüsselbergerstraße,,,
28545269,,,residential,30,False,False,34.822,"LINESTRING (10.619382 49.7562539, 10.6193311 49.7562086, 10.6192411 49.7560349, 10.619228 49.7560046, 10.6191776 49.7559772)",Marienstraße,,,
