osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,bridge
"[435776643, 435776644, 430604053, 430604054, 430604057, 430604058]","['2', '3']",B 104,Poggestraße,primary,50,False,True,89.45,"LINESTRING (12.5678024 53.7752851, 12.5679324 53.7752191, 12.568073 53.7751319, 12.5682602 53.7750042, 12.5685457 53.7747874, 12.5685997 53.7747455, 12.5686883 53.7746768)",,
26678361,,,Am Güterbahnhof,residential,,False,False,494.798,"LINESTRING (12.5763077 53.7690827, 12.5760836 53.7688346, 12.575957 53.7685616, 12.5753644 53.7683534, 12.5746073 53.7680588, 12.5735575 53.7675359, 12.5720313 53.7669871, 12.5716826 53.7670872, 12.5704777 53.7675435)",,
"[431560600, 12192318]",2,B 104,"['Bahnhofstraße', 'Niels-Stensen-Straße']",primary,50,False,False,192.55200000000002,"LINESTRING (12.5763077 53.7690827, 12.5766365 53.7689562, 12.5769391 53.7688398, 12.5770539 53.7687956, 12.5772182 53.7687398, 12.5773905 53.7686989, 12.5776477 53.7686846, 12.5778262 53.768713, 12.5779826 53.7687527, 12.5781033 53.7688012, 12.5781892 53.7688558, 12.5782804 53.7689398, 12.5783931 53.7692071, 12.5784311 53.7692891)",,
"[431560600, 431560598, 431560599]",2,B 104,Niels-Stensen-Straße,primary,50,False,True,135.814,"LINESTRING (12.5763077 53.7690827, 12.5760702 53.7691757, 12.5753992 53.7694294, 12.5749548 53.7696033, 12.5747129 53.7696979, 12.5745778 53.7697508)",,
"[429453856, 23917396, 429453860]","['2', '3']",K 50,Malchiner Straße,tertiary,50,False,False,53.864000000000004,"LINESTRING (12.5794526 53.7708619, 12.5792993 53.7709135, 12.5788715 53.7710622, 12.5787434 53.7711047)",,
"[12192318, 429453854, 429453855]","['2', '3']",B 104,Bahnhofstraße,primary,50,False,True,187.37499999999997,"LINESTRING (12.5794526 53.7708619, 12.5793853 53.7707511, 12.5793389 53.7706746, 12.5792505 53.7705302, 12.579158 53.7703742, 12.5791067 53.7702915, 12.5787552 53.7697439, 12.5784311 53.7692891)",,
"[429453857, 429453858, 4180554]",2,B 104,Malchiner Straße,primary,50,False,False,156.85500000000002,"LINESTRING (12.5794526 53.7708619, 12.579571 53.7708247, 12.5799101 53.7707181, 12.5802463 53.7706125, 12.5815605 53.7702002)",,
4180554,2,B 104,Malchiner Straße,primary,50,False,False,79.3,"LINESTRING (12.5815605 53.7702002, 12.5826105 53.7698488)",,
"[429453857, 4180554, 429453858]",2,B 104,Malchiner Straße,primary,50,False,True,156.85500000000002,"LINESTRING (12.5815605 53.7702002, 12.5802463 53.7706125, 12.5799101 53.7707181, 12.579571 53.7708247, 12.5794526 53.7708619)",,
26678199,,,Mittelweg,residential,,False,True,61.038,"LINESTRING (12.5815605 53.7702002, 12.5816167 53.7702581, 12.5820225 53.7706764)",,
430608859,3,B 104,Poggestraße,primary,50,False,False,2.179,"LINESTRING (12.5732847 53.7702298, 12.5733128 53.7702194)",,
"[12192080, 430608857, 430608858, 430608859, 430607805]",3,B 104,Poggestraße,primary,50,False,True,60.084,"LINESTRING (12.5732847 53.7702298, 12.5731085 53.770295, 12.5730032 53.770335, 12.5729369 53.7703586, 12.5727573 53.7704227, 12.5726304 53.770468, 12.5725142 53.77052)",,
"[507986297, 23917388]",,,Warener Straße,residential,"['50', '30']",True,False,195.305,"LINESTRING (12.5732847 53.7702298, 12.5733847 53.7703313, 12.5737575 53.770736, 12.5741013 53.771117, 12.5744994 53.7715434, 12.5747123 53.7717702)",,
