osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,access
4857150,Allmelingstraße,tertiary,50,False,False,145.059,K 11,"LINESTRING (10.4188809 53.0285545, 10.418996 53.0285572, 10.4207903 53.028735, 10.4210228 53.0287573)",2,
10437079,Bahnhofstraße,secondary,50,False,False,129.02,L 233,"LINESTRING (10.4188809 53.0285545, 10.4186791 53.0290263, 10.4185474 53.0293084, 10.4185247 53.0293529, 10.418467 53.0294657, 10.4183502 53.0296695)",2,
457298341,Hauptstraße,secondary,50,False,True,102.667,L 250,"LINESTRING (10.4188809 53.0285545, 10.4187495 53.0285568, 10.4180981 53.0286043, 10.4173544 53.0286501)",2,
"[615998211, 191416940]",Bahnhofstraße,secondary,50,False,False,120.12,L 233,"LINESTRING (10.4188809 53.0285545, 10.4191059 53.0280209, 10.4192289 53.0277339, 10.4193225 53.0275074)","['2', '3']",
28648123,Georg-Marwede-Straße,residential,30,False,True,7.613,,"LINESTRING (10.4181137 53.0233329, 10.4181657 53.023272)",,
172929177,Schreberstraße,residential,30,False,False,95.944,,"LINESTRING (10.4181137 53.0233329, 10.416711 53.0231522)",,
28648123,Georg-Marwede-Straße,residential,30,False,False,171.084,,"LINESTRING (10.4181137 53.0233329, 10.4174292 53.0241406, 10.4170239 53.0246189, 10.4170002 53.024713)",,
28648123,Georg-Marwede-Straße,residential,30,False,True,171.084,,"LINESTRING (10.4170002 53.024713, 10.4170239 53.0246189, 10.4174292 53.0241406, 10.4181137 53.0233329)",,
28648586,Sprengelstraße,residential,30,False,True,43.116,,"LINESTRING (10.4170002 53.024713, 10.4168093 53.0247133, 10.4165263 53.0247237, 10.4163564 53.0247172)",,
1103749038,Sprengelstraße,residential,30,False,False,52.254,,"LINESTRING (10.4170002 53.024713, 10.4172277 53.0247617, 10.4176964 53.0249228)",,
28648123,Georg-Marwede-Straße,residential,30,False,False,7.613,,"LINESTRING (10.4181657 53.023272, 10.4181137 53.0233329)",,
912563952,Obere Schreberstraße,residential,30,False,False,78.136,,"LINESTRING (10.4181657 53.023272, 10.4192028 53.0235955)",,
46954609,Koppelring,residential,30,False,True,169.417,,"LINESTRING (10.420765 53.024084, 10.4208609 53.0241001, 10.4232048 53.0244937)",,
172929180,Obere Schreberstraße,residential,30,True,False,117.76000000000002,,"LINESTRING (10.420765 53.024084, 10.4207045 53.0240651, 10.4198302 53.0237914, 10.4192028 53.0235955)",,
191416940,Bahnhofstraße,secondary,50,False,True,193.364,L 233,"LINESTRING (10.420765 53.024084, 10.4203911 53.0249252, 10.4202914 53.0251803, 10.4202709 53.0252327, 10.4202144 53.0253735, 10.4200553 53.0257696)",2,
172929166,Am Fünftdiemenland,residential,30,False,False,21.042,,"LINESTRING (10.4154356 53.0231796, 10.4155993 53.023018)",,
172929166,Am Fünftdiemenland,residential,30,False,True,87.5,,"LINESTRING (10.4154356 53.0231796, 10.4151566 53.0235873, 10.4149357 53.0239068)",,
28648586,Sprengelstraße,residential,30,False,False,85.738,,"LINESTRING (10.411854 53.0244532, 10.4131313 53.0243876)",,
28648586,Sprengelstraße,residential,30,False,True,73.686,,"LINESTRING (10.411854 53.0244532, 10.4107773 53.0245937)",,
48372626,Albrecht-Thaer-Weg,residential,,False,True,96.658,,"LINESTRING (10.411854 53.0244532, 10.4121479 53.0236021)",,
48372626,Albrecht-Thaer-Weg,residential,,False,False,175.40699999999998,,"LINESTRING (10.411854 53.0244532, 10.4115199 53.0253778, 10.4115217 53.0255239, 10.4115881 53.0256581, 10.4118904 53.0259515)",,
28648586,Sprengelstraße,residential,30,False,False,38.051,,"LINESTRING (10.4157942 53.0246647, 10.4163564 53.0247172)",,
28648586,Sprengelstraße,residential,30,False,True,82.881,,"LINESTRING (10.4157942 53.0246647, 10.4145894 53.0244902)",,
172929178,Carl-Hincke-Straße,residential,,False,False,179.01100000000002,,"LINESTRING (10.4157942 53.0246647, 10.4162724 53.0238758, 10.4163328 53.0237761, 10.416711 53.0231522)",,
191416940,Bahnhofstraße,secondary,50,False,False,193.364,L 233,"LINESTRING (10.4200553 53.0257696, 10.4202144 53.0253735, 10.4202709 53.0252327, 10.4202914 53.0251803, 10.4203911 53.0249252, 10.420765 53.024084)",2,
191416940,Bahnhofstraße,secondary,50,False,True,171.46500000000003,L 233,"LINESTRING (10.4200553 53.0257696, 10.4198692 53.0262108, 10.4197958 53.0263849, 10.4196367 53.0267623, 10.4196149 53.0268139, 10.4195152 53.0270503, 10.419425 53.0272643)",2,
205436550,Danziger Straße,residential,30,False,True,160.279,,"LINESTRING (10.4200553 53.0257696, 10.4201295 53.0257813, 10.4223738 53.0261345)",,
1103749038,Sprengelstraße,residential,30,False,True,95.07000000000001,,"LINESTRING (10.4200553 53.0257696, 10.4199669 53.0256907, 10.4190997 53.0253918, 10.4188691 53.0253147)",,
172929177,Schreberstraße,residential,30,False,False,75.837,,"LINESTRING (10.416711 53.0231522, 10.4155993 53.023018)",,
172929177,Schreberstraße,residential,30,False,True,95.944,,"LINESTRING (10.416711 53.0231522, 10.4181137 53.0233329)",,
172929178,Carl-Hincke-Straße,residential,,False,True,179.011,,"LINESTRING (10.416711 53.0231522, 10.4163328 53.0237761, 10.4162724 53.0238758, 10.4157942 53.0246647)",,
172929166,Am Fünftdiemenland,residential,30,False,False,58.931,,"LINESTRING (10.4111632 53.0262508, 10.4118904 53.0259515)",,
28648126,Celler Straße,residential,50,False,False,241.93400000000003,,"LINESTRING (10.4111632 53.0262508, 10.4114409 53.0265903, 10.4116085 53.0268193, 10.4117346 53.0270194, 10.412022 53.0275704, 10.4123872 53.0282935)",,
457298341,Hauptstraße,secondary,50,False,True,4.435,L 250,"LINESTRING (10.4173544 53.0286501, 10.4172885 53.0286546)",2,
808401531,Weinbergstraße,residential,30,True,False,98.4,,"LINESTRING (10.4173544 53.0286501, 10.4171628 53.0277727)",,
457298341,Hauptstraße,secondary,50,False,False,102.667,L 250,"LINESTRING (10.4173544 53.0286501, 10.4180981 53.0286043, 10.4187495 53.0285568, 10.4188809 53.0285545)",2,
43377402,Weinbergstraße,residential,30,False,True,198.751,,"LINESTRING (10.4169744 53.0266566, 10.4169957 53.0265943, 10.4176964 53.0249228)",,
172929170,Am Weinberg,residential,30,False,True,115.08099999999999,,"LINESTRING (10.4169744 53.0266566, 10.4168858 53.0266065, 10.4168244 53.0265689, 10.4157582 53.0259245)",,
808401533,Weinbergstraße,residential,30,False,False,124.813,,"LINESTRING (10.4169744 53.0266566, 10.4169726 53.0267479, 10.4171628 53.0277727)",,
172929170,Am Weinberg,residential,30,False,False,138.822,,"LINESTRING (10.4142322 53.0250782, 10.4157582 53.0259245)",,
172929166,Am Fünftdiemenland,residential,30,False,False,70.168,,"LINESTRING (10.4142322 53.0250782, 10.4143229 53.0250085, 10.4145894 53.0244902)",,
172929166,Am Fünftdiemenland,residential,30,False,True,88.183,,"LINESTRING (10.4142322 53.0250782, 10.4137597 53.0252448, 10.4134102 53.0253649, 10.4132189 53.0254307, 10.4130904 53.0254748)",,
172929170,Am Weinberg,residential,30,False,True,138.822,,"LINESTRING (10.4157582 53.0259245, 10.4142322 53.0250782)",,
172929172,Von-Düring-Weg,residential,30,False,False,140.08,,"LINESTRING (10.4157582 53.0259245, 10.4163564 53.0247172)",,
172929170,Am Weinberg,residential,30,False,False,115.08099999999999,,"LINESTRING (10.4157582 53.0259245, 10.4168244 53.0265689, 10.4168858 53.0266065, 10.4169744 53.0266566)",,
28648586,Sprengelstraße,residential,30,False,True,38.051,,"LINESTRING (10.4163564 53.0247172, 10.4157942 53.0246647)",,
172929172,Von-Düring-Weg,residential,30,False,True,140.08,,"LINESTRING (10.4163564 53.0247172, 10.4157582 53.0259245)",,
28648586,Sprengelstraße,residential,30,False,False,43.116,,"LINESTRING (10.4163564 53.0247172, 10.4165263 53.0247237, 10.4168093 53.0247133, 10.4170002 53.024713)",,
964681888,Celler Straße,residential,50,False,True,11.848,,"LINESTRING (10.412439 53.0283954, 10.4123872 53.0282935)",,
808401532,Uelzener Straße,residential,30,False,True,180.13500000000002,,"LINESTRING (10.412439 53.0283954, 10.4127759 53.0283312, 10.4128387 53.0283192, 10.4130607 53.0282906, 10.413275 53.0282629, 10.4135202 53.0282282, 10.4137409 53.028182, 10.4145539 53.0279585, 10.4147762 53.0279203, 10.4149928 53.0279093)",,yes
964681888,Celler Straße,residential,50,False,False,53.751999999999995,,"LINESTRING (10.412439 53.0283954, 10.4124638 53.0285475, 10.4124715 53.0285944, 10.4124983 53.0287672, 10.4125453 53.0288734)",,
193000022,Hauptstraße,secondary,50,False,False,36.345,L 250,"LINESTRING (10.4151245 53.028787, 10.4156661 53.0287598)",2,
193000022,Hauptstraße,secondary,50,False,True,6.865,L 250,"LINESTRING (10.4151245 53.028787, 10.4150221 53.0287913)",2,
191955412,Molkereistraße,residential,30,False,False,97.99199999999999,,"LINESTRING (10.4151245 53.028787, 10.4150819 53.0285033, 10.4149928 53.0279093)",,
191955412,Molkereistraße,residential,30,False,True,97.99199999999999,,"LINESTRING (10.4149928 53.0279093, 10.4150819 53.0285033, 10.4151245 53.028787)",,
808401532,Uelzener Straße,residential,30,False,False,180.135,,"LINESTRING (10.4149928 53.0279093, 10.4147762 53.0279203, 10.4145539 53.0279585, 10.4137409 53.028182, 10.4135202 53.0282282, 10.413275 53.0282629, 10.4130607 53.0282906, 10.4128387 53.0283192, 10.4127759 53.0283312, 10.412439 53.0283954)",,yes
808401532,Uelzener Straße,residential,30,False,True,78.351,,"LINESTRING (10.4149928 53.0279093, 10.4155084 53.0279558, 10.4156631 53.0279627, 10.4158313 53.0279556, 10.4161507 53.0279149)",,yes
28648586,Sprengelstraße,residential,30,False,False,82.881,,"LINESTRING (10.4145894 53.0244902, 10.4157942 53.0246647)",,
172929166,Am Fünftdiemenland,residential,30,False,False,68.882,,"LINESTRING (10.4145894 53.0244902, 10.4149357 53.0239068)",,
28648586,Sprengelstraße,residential,30,False,True,98.55900000000001,,"LINESTRING (10.4145894 53.0244902, 10.41436 53.0244488, 10.4140771 53.0244221, 10.4136323 53.0243994, 10.4131313 53.0243876)",,
172929166,Am Fünftdiemenland,residential,30,False,True,70.168,,"LINESTRING (10.4145894 53.0244902, 10.4143229 53.0250085, 10.4142322 53.0250782)",,
10437079,Bahnhofstraße,secondary,50,False,False,92.659,L 233,"LINESTRING (10.4181995 53.0299387, 10.4180852 53.0301146, 10.4180431 53.030177, 10.4178875 53.0304331, 10.4177991 53.0305894, 10.4177482 53.0306634, 10.4176882 53.0307104)",2,
10437079,Bahnhofstraße,secondary,50,False,True,31.586,L 233,"LINESTRING (10.4181995 53.0299387, 10.4182911 53.0297715, 10.4183502 53.0296695)",2,
1126460414,Stadionstraße,residential,30,False,False,39.693,,"LINESTRING (10.4181995 53.0299387, 10.41832 53.0299522, 10.4184321 53.0299609, 10.4187899 53.029967)",,
43363660,Stadionstraße,residential,30,False,False,112.964,,"LINESTRING (10.4187899 53.029967, 10.4189056 53.029987, 10.419265 53.0300878, 10.4201218 53.0303351, 10.4202558 53.0304415)",,
270582490,Mittelweg,residential,30,False,True,201.396,,"LINESTRING (10.4187899 53.029967, 10.4188268 53.0299216, 10.4191621 53.0297386, 10.4210228 53.0287573)",,
1126460414,Stadionstraße,residential,30,False,True,39.693,,"LINESTRING (10.4187899 53.029967, 10.4184321 53.0299609, 10.41832 53.0299522, 10.4181995 53.0299387)",,
270582477,Allmelingstraße,tertiary,50,False,True,231.906,K 11,"LINESTRING (10.4245882 53.028934, 10.4244467 53.0289478, 10.4240644 53.0289675, 10.4238247 53.02897, 10.4236507 53.0289649, 10.4235599 53.0289623, 10.4211456 53.0287676)",,
"[1126238264, 43363657, 673897988]",Fischerstraße,residential,30,False,False,279.26,,"LINESTRING (10.4245882 53.028934, 10.4245319 53.0291301, 10.4244893 53.0291812, 10.4243579 53.0292268, 10.4237523 53.0294084, 10.4233312 53.0295347, 10.4211378 53.0301926)",,
43363657,Fischerstraße,residential,30,False,True,41.325,,"LINESTRING (10.4205854 53.0303592, 10.4211378 53.0301926)",,
307029914,Fischerstraße,residential,30,False,False,23.865,,"LINESTRING (10.4205854 53.0303592, 10.4202558 53.0304415)",,
43363658,Mittelweg,residential,30,False,True,164.685,,"LINESTRING (10.4210228 53.0287573, 10.4228827 53.0277866)",,
270582477,Allmelingstraße,tertiary,50,False,False,8.292,K 11,"LINESTRING (10.4210228 53.0287573, 10.4211456 53.0287676)",,
4857150,Allmelingstraße,tertiary,50,False,True,145.059,K 11,"LINESTRING (10.4210228 53.0287573, 10.4207903 53.028735, 10.418996 53.0285572, 10.4188809 53.0285545)",2,
270582490,Mittelweg,residential,30,False,False,201.396,,"LINESTRING (10.4210228 53.0287573, 10.4191621 53.0297386, 10.4188268 53.0299216, 10.4187899 53.029967)",,
43363657,Fischerstraße,residential,30,False,False,41.325,,"LINESTRING (10.4211378 53.0301926, 10.4205854 53.0303592)",,
43363659,Lutherstraße,residential,30,False,True,158.454,,"LINESTRING (10.4211378 53.0301926, 10.4211456 53.0287676)",,
"[1126238264, 43363657, 673897988]",Fischerstraße,residential,30,False,True,279.26,,"LINESTRING (10.4211378 53.0301926, 10.4233312 53.0295347, 10.4237523 53.0294084, 10.4243579 53.0292268, 10.4244893 53.0291812, 10.4245319 53.0291301, 10.4245882 53.028934)",,
191416940,Bahnhofstraße,secondary,50,False,True,27.887,L 233,"LINESTRING (10.419425 53.0272643, 10.4193225 53.0275074)",2,
43371290,Wilhelm-Sander-Straße,residential,30,False,True,159.982,,"LINESTRING (10.419425 53.0272643, 10.4195017 53.0272758, 10.4195738 53.0272867, 10.4217456 53.0276137)",,
191416940,Bahnhofstraße,secondary,50,False,False,171.465,L 233,"LINESTRING (10.419425 53.0272643, 10.4195152 53.0270503, 10.4196149 53.0268139, 10.4196367 53.0267623, 10.4197958 53.0263849, 10.4198692 53.0262108, 10.4200553 53.0257696)",2,
"[95142360, 307029913, 1126340843]",Domänenplatz,residential,30,False,False,307.444,,"LINESTRING (10.4159607 53.0305711, 10.4158216 53.0306408, 10.4157626 53.0306513, 10.4154477 53.0306763, 10.4153898 53.0306855, 10.4152231 53.030737, 10.4151185 53.0308069, 10.4150629 53.0308818, 10.4150686 53.030961, 10.4151919 53.0311828, 10.4152047 53.0312159, 10.4151861 53.0312509, 10.4150938 53.0312898, 10.4143771 53.0313938, 10.4143023 53.0314042, 10.4141554 53.0314246, 10.4138538 53.0314643, 10.4124865 53.0316533, 10.4124192 53.0316644)",,
229209975,Lüneburger Straße,residential,30,False,False,81.093,,"LINESTRING (10.4159607 53.0305711, 10.41608 53.0306266, 10.4162215 53.0306947, 10.4167718 53.0309707, 10.4169211 53.0310116)",,
307029917,Lüneburger Straße,residential,30,True,False,92.25200000000001,,"LINESTRING (10.4159607 53.0305711, 10.4159113 53.0305467, 10.4155911 53.0303845, 10.4149052 53.0300369)",,
43363658,Mittelweg,residential,30,False,False,164.685,,"LINESTRING (10.4228827 53.0277866, 10.4210228 53.0287573)",,
43371290,Wilhelm-Sander-Straße,residential,30,False,False,78.437,,"LINESTRING (10.4228827 53.0277866, 10.4217456 53.0276137)",,
43363658,Mittelweg,residential,30,False,True,172.635,,"LINESTRING (10.4228827 53.0277866, 10.4243776 53.0269836, 10.424808 53.0267524)",,
10437079,Bahnhofstraße,secondary,50,False,False,31.586,L 233,"LINESTRING (10.4183502 53.0296695, 10.4182911 53.0297715, 10.4181995 53.0299387)",2,
10437079,Bahnhofstraße,secondary,50,False,True,129.01999999999998,L 233,"LINESTRING (10.4183502 53.0296695, 10.418467 53.0294657, 10.4185247 53.0293529, 10.4185474 53.0293084, 10.4186791 53.0290263, 10.4188809 53.0285545)",2,
307029924,Weinbergstraße,residential,30,False,True,44.744,,"LINESTRING (10.4183502 53.0296695, 10.4182396 53.0296359, 10.4181184 53.0295858, 10.417874 53.0293968)",,
46954609,Koppelring,residential,30,False,False,71.16,,"LINESTRING (10.423299 53.0228949, 10.4243448 53.0230126)",,
46953932,Weizenkamp,residential,30,False,False,308.031,,"LINESTRING (10.423299 53.0228949, 10.4237253 53.0219449, 10.4238004 53.0219255, 10.42436 53.022005, 10.4249055 53.0220933, 10.4250175 53.0221248, 10.4250699 53.0221731, 10.4250986 53.0222224, 10.4251311 53.0223633, 10.4251594 53.0226255, 10.4250022 53.0229983, 10.4249706 53.0230734)",,
46954611,Roggenkamp,residential,30,False,False,95.155,,"LINESTRING (10.423299 53.0228949, 10.4231924 53.0232169, 10.4228889 53.0235752, 10.4228685 53.0236999)",,
46954611,Roggenkamp,residential,30,False,True,95.155,,"LINESTRING (10.4228685 53.0236999, 10.4228889 53.0235752, 10.4231924 53.0232169, 10.423299 53.0228949)",,
46954609,Koppelring,residential,30,False,False,42.398,,"LINESTRING (10.4243448 53.0230126, 10.4249706 53.0230734)",,
46954609,Koppelring,residential,30,False,True,71.16,,"LINESTRING (10.4243448 53.0230126, 10.423299 53.0228949)",,
46953931,Haferkamp,residential,30,False,False,90.58800000000001,,"LINESTRING (10.4243448 53.0230126, 10.4242153 53.0233582, 10.4241721 53.0235099, 10.4241814 53.0236161, 10.4241941 53.0237259, 10.4241644 53.0238142)",,
46953931,Haferkamp,residential,30,False,True,90.58800000000001,,"LINESTRING (10.4241644 53.0238142, 10.4241941 53.0237259, 10.4241814 53.0236161, 10.4241721 53.0235099, 10.4242153 53.0233582, 10.4243448 53.0230126)",,
46954609,Koppelring,residential,30,False,True,42.398,,"LINESTRING (10.4249706 53.0230734, 10.4243448 53.0230126)",,
46953932,Weizenkamp,residential,30,False,True,308.03099999999995,,"LINESTRING (10.4249706 53.0230734, 10.4250022 53.0229983, 10.4251594 53.0226255, 10.4251311 53.0223633, 10.4250986 53.0222224, 10.4250699 53.0221731, 10.4250175 53.0221248, 10.4249055 53.0220933, 10.42436 53.022005, 10.4238004 53.0219255, 10.4237253 53.0219449, 10.423299 53.0228949)",,
46954609,Koppelring,residential,30,False,False,301.41600000000005,,"LINESTRING (10.4249706 53.0230734, 10.4250945 53.0230954, 10.4252149 53.0231392, 10.4252587 53.0231776, 10.4252791 53.0232301, 10.4253352 53.0234658, 10.4254946 53.0242008, 10.4254761 53.0242709, 10.4253889 53.0243211, 10.4232048 53.0244937)",,
46953933,Stettiner Straße,residential,30,False,False,76.934,,"LINESTRING (10.4232048 53.0244937, 10.4229358 53.0251664)",,
46954609,Koppelring,residential,30,False,False,169.417,,"LINESTRING (10.4232048 53.0244937, 10.4208609 53.0241001, 10.420765 53.024084)",,
46954609,Koppelring,residential,30,False,True,301.416,,"LINESTRING (10.4232048 53.0244937, 10.4253889 53.0243211, 10.4254761 53.0242709, 10.4254946 53.0242008, 10.4253352 53.0234658, 10.4252791 53.0232301, 10.4252587 53.0231776, 10.4252149 53.0231392, 10.4250945 53.0230954, 10.4249706 53.0230734)",,
46953933,Stettiner Straße,residential,30,False,True,76.934,,"LINESTRING (10.4229358 53.0251664, 10.4232048 53.0244937)",,
54155752,Stettiner Straße,residential,30,False,False,37.395,,"LINESTRING (10.4229358 53.0251664, 10.4223949 53.0250812)",,
46953933,Stettiner Straße,residential,30,False,False,115.6,,"LINESTRING (10.4229358 53.0251664, 10.4228362 53.0254072, 10.4227247 53.0254812, 10.4226409 53.0255491, 10.4223738 53.0261345)",,
54155752,Stettiner Straße,residential,30,False,True,37.395,,"LINESTRING (10.4223949 53.0250812, 10.4229358 53.0251664)",,
46953933,Stettiner Straße,residential,30,False,True,115.60000000000001,,"LINESTRING (10.4223738 53.0261345, 10.4226409 53.0255491, 10.4227247 53.0254812, 10.4228362 53.0254072, 10.4229358 53.0251664)",,
48370841,Breslauer Straße,residential,30,False,True,169.761,,"LINESTRING (10.4223738 53.0261345, 10.4220724 53.0268442, 10.4219759 53.0270714, 10.4217456 53.0276137)",,
172929203,Königsberger Straße,residential,30,False,True,183.35399999999998,,"LINESTRING (10.4223738 53.0261345, 10.4239697 53.0263236, 10.4242338 53.0264043, 10.424423 53.0264896, 10.424808 53.0267524)",,
205436550,Danziger Straße,residential,30,False,False,160.279,,"LINESTRING (10.4223738 53.0261345, 10.4201295 53.0257813, 10.4200553 53.0257696)",,
43371290,Wilhelm-Sander-Straße,residential,30,False,True,78.437,,"LINESTRING (10.4217456 53.0276137, 10.4228827 53.0277866)",,
43371290,Wilhelm-Sander-Straße,residential,30,False,False,159.982,,"LINESTRING (10.4217456 53.0276137, 10.4195738 53.0272867, 10.4195017 53.0272758, 10.419425 53.0272643)",,
48370841,Breslauer Straße,residential,30,False,False,169.761,,"LINESTRING (10.4217456 53.0276137, 10.4219759 53.0270714, 10.4220724 53.0268442, 10.4223738 53.0261345)",,
48372624,Max-Eyth-Weg,residential,,False,False,71.365,,"LINESTRING (10.4133651 53.0237614, 10.4131313 53.0243876)",,
48372635,Von-Thünen-Weg,residential,,True,False,83.31400000000001,,"LINESTRING (10.4133651 53.0237614, 10.4131418 53.0237323, 10.4126983 53.0236744, 10.4121756 53.0236062, 10.4121479 53.0236021)",,
28648586,Sprengelstraße,residential,30,False,True,85.738,,"LINESTRING (10.4131313 53.0243876, 10.411854 53.0244532)",,
48372624,Max-Eyth-Weg,residential,,False,True,71.365,,"LINESTRING (10.4131313 53.0243876, 10.4133651 53.0237614)",,
28648586,Sprengelstraße,residential,30,False,False,98.559,,"LINESTRING (10.4131313 53.0243876, 10.4136323 53.0243994, 10.4140771 53.0244221, 10.41436 53.0244488, 10.4145894 53.0244902)",,
48372624,Max-Eyth-Weg,residential,,False,False,127.36999999999999,,"LINESTRING (10.4131313 53.0243876, 10.4128355 53.0251757, 10.4128638 53.0252351, 10.4130904 53.0254748)",,
48372624,Max-Eyth-Weg,residential,,False,True,127.37,,"LINESTRING (10.4130904 53.0254748, 10.4128638 53.0252351, 10.4128355 53.0251757, 10.4131313 53.0243876)",,
172929166,Am Fünftdiemenland,residential,30,False,False,88.18299999999999,,"LINESTRING (10.4130904 53.0254748, 10.4132189 53.0254307, 10.4134102 53.0253649, 10.4137597 53.0252448, 10.4142322 53.0250782)",,
172929166,Am Fünftdiemenland,residential,30,False,True,96.19600000000001,,"LINESTRING (10.4130904 53.0254748, 10.4130326 53.0254969, 10.4124843 53.0257062, 10.4123458 53.0257634, 10.4118904 53.0259515)",,
48372625,Justus-von-Liebig-Weg,residential,,False,False,127.442,,"LINESTRING (10.4111045 53.0234655, 10.4107782 53.0245319, 10.4107773 53.0245937)",,
28648586,Sprengelstraße,residential,30,False,False,73.686,,"LINESTRING (10.4107773 53.0245937, 10.411854 53.0244532)",,
48372625,Justus-von-Liebig-Weg,residential,,False,True,127.442,,"LINESTRING (10.4107773 53.0245937, 10.4107782 53.0245319, 10.4111045 53.0234655)",,
48372626,Albrecht-Thaer-Weg,residential,,False,False,96.658,,"LINESTRING (10.4121479 53.0236021, 10.411854 53.0244532)",,
48372635,Von-Thünen-Weg,residential,,True,False,71.419,,"LINESTRING (10.4121479 53.0236021, 10.4111045 53.0234655)",,
172929166,Am Fünftdiemenland,residential,30,False,True,58.931,,"LINESTRING (10.4118904 53.0259515, 10.4111632 53.0262508)",,
48372626,Albrecht-Thaer-Weg,residential,,False,True,175.40699999999998,,"LINESTRING (10.4118904 53.0259515, 10.4115881 53.0256581, 10.4115217 53.0255239, 10.4115199 53.0253778, 10.411854 53.0244532)",,
172929166,Am Fünftdiemenland,residential,30,False,False,96.19600000000001,,"LINESTRING (10.4118904 53.0259515, 10.4123458 53.0257634, 10.4124843 53.0257062, 10.4130326 53.0254969, 10.4130904 53.0254748)",,
172929166,Am Fünftdiemenland,residential,30,False,True,68.882,,"LINESTRING (10.4149357 53.0239068, 10.4145894 53.0244902)",,
48372635,Von-Thünen-Weg,residential,,True,False,106.286,,"LINESTRING (10.4149357 53.0239068, 10.4144693 53.0238676, 10.4142007 53.0238423, 10.4140206 53.0238249, 10.4136 53.0237842, 10.4133651 53.0237614)",,
172929166,Am Fünftdiemenland,residential,30,False,False,87.5,,"LINESTRING (10.4149357 53.0239068, 10.4151566 53.0235873, 10.4154356 53.0231796)",,
54419150,Hornstraße,residential,30,False,False,67.524,,"LINESTRING (10.4149052 53.0300369, 10.4154441 53.0295955, 10.4155211 53.0295579)",,
"[43371288, 307029915]",Lüneburger Straße,residential,30,True,False,211.91500000000002,,"LINESTRING (10.4149052 53.0300369, 10.4143329 53.0297818, 10.4142501 53.0297489, 10.4140998 53.0296955, 10.4139358 53.0296462, 10.4136502 53.0295779, 10.4131527 53.029447, 10.413125 53.0294391, 10.4130267 53.0293963, 10.4129492 53.0293366, 10.4125936 53.028952, 10.4125453 53.0288734)",,
373746841,Weinbergstraße,residential,30,False,True,34.465,,"LINESTRING (10.417874 53.0293968, 10.4175854 53.02914)",,
54419150,Hornstraße,residential,30,False,True,158.504,,"LINESTRING (10.417874 53.0293968, 10.4156369 53.0295367, 10.4155211 53.0295579)",,
307029924,Weinbergstraße,residential,30,False,False,44.744,,"LINESTRING (10.417874 53.0293968, 10.4181184 53.0295858, 10.4182396 53.0296359, 10.4183502 53.0296695)",,
