osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,junction
28256389,L 267,Wied-Runkel-Straße,secondary,False,True,182.16,"LINESTRING (7.6593698 50.5479092, 7.6593415 50.5479457, 7.6593384 50.5479976, 7.6593985 50.548134, 7.6594971 50.5483088, 7.6595772 50.5485599, 7.6596226 50.548933, 7.6596314 50.5495208)",,,,
28399435,L 267,Obertorstraße,secondary,False,False,101.213,"LINESTRING (7.6593698 50.5479092, 7.6592668 50.5478313, 7.6591419 50.547736, 7.6590738 50.5476019, 7.659051 50.5475545, 7.6589429 50.5473511, 7.6588608 50.5471966, 7.6588655 50.5471306, 7.6589247 50.5470974)",,,,
28803760,,Hanallee,residential,False,False,196.817,"LINESTRING (7.6593698 50.5479092, 7.6592008 50.5479237, 7.6580183 50.5486115, 7.657309 50.5490701)",,,,
35868722,K 153,Hachenburger Straße,tertiary,False,False,150.343,"LINESTRING (7.6593698 50.5479092, 7.6594377 50.5478766, 7.6595233 50.547864, 7.6596845 50.5478844, 7.6598736 50.5479281, 7.6612841 50.5483934)",,,,
28399435,L 267,Obertorstraße,secondary,False,True,101.213,"LINESTRING (7.6589247 50.5470974, 7.6588655 50.5471306, 7.6588608 50.5471966, 7.6589429 50.5473511, 7.659051 50.5475545, 7.6590738 50.5476019, 7.6591419 50.547736, 7.6592668 50.5478313, 7.6593698 50.5479092)",,,,
160896964,L 267,Johanniterstraße,secondary,False,False,107.978,"LINESTRING (7.6589247 50.5470974, 7.6590505 50.5470986, 7.6604406 50.5472162)",,,,
160896972,,Obertorstraße,residential,False,True,75.582,"LINESTRING (7.6589247 50.5470974, 7.6589003 50.5469997, 7.6588295 50.546753, 7.6587828 50.5464243)",,,,
451647060,,Hauptstraße,living_street,False,True,35.309,"LINESTRING (7.6589247 50.5470974, 7.6587471 50.5470837, 7.6584272 50.5470684)",,,,
28399466,,Ackerstraße,living_street,False,False,148.496,"LINESTRING (7.6587828 50.5464243, 7.6602525 50.5465156, 7.6604501 50.5468923)",,,,
160896972,,Obertorstraße,residential,False,False,75.582,"LINESTRING (7.6587828 50.5464243, 7.6588295 50.546753, 7.6589003 50.5469997, 7.6589247 50.5470974)",,,,
451647058,,Brückenstraße,residential,False,True,23.542,"LINESTRING (7.6587828 50.5464243, 7.6587882 50.546383, 7.6587961 50.5462128)",,,,
164472521,,Gymnasialstraße,residential,False,False,42.591,"LINESTRING (7.6629664 50.5474146, 7.6633927 50.5471438)",,,,
939354236,L 267,Johanniterstraße,secondary,False,False,27.736,"LINESTRING (7.6629664 50.5474146, 7.6633585 50.5474028)",,,,
160896964,L 267,Johanniterstraße,secondary,False,True,180.135,"LINESTRING (7.6629664 50.5474146, 7.6628096 50.5474216, 7.6625758 50.5474157, 7.6621951 50.5473828, 7.6617473 50.5473382, 7.6613667 50.5473003, 7.6604406 50.5472162)",,,,
164472521,,Gymnasialstraße,residential,False,True,42.591,"LINESTRING (7.6633927 50.5471438, 7.6629664 50.5474146)",,,,
28420229,,Schulstraße,living_street,True,False,82.808,"LINESTRING (7.6633927 50.5471438, 7.6627463 50.5467801, 7.662516 50.5466496)",,,,
35106693,,Schützweg,residential,False,False,81.419,"LINESTRING (7.6519797 50.5461023, 7.6531016 50.5462693)",,,,
217945147,K 120,Poststraße,tertiary,False,True,101.302,"LINESTRING (7.6519797 50.5461023, 7.6527115 50.5453189)",,,,
