osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,access
1135226304,3,B 101,Hauptstraße,primary,50,6,False,True,11.568,"LINESTRING (13.3220599 50.8672912, 13.322056 50.8673952)",
24597025,1,,Gartenstraße,residential,50,3,True,False,56.876,"LINESTRING (13.3220599 50.8672912, 13.322252 50.8672838, 13.3228655 50.8672368)",
"[822257936, 4768163]",,S 206,Wiesenstraße,secondary,50,,True,False,79.55699999999999,"LINESTRING (13.3205759 50.8675085, 13.3206812 50.8674955, 13.3208886 50.8674623, 13.3210007 50.8674411, 13.3211898 50.8674048, 13.3212681 50.8673902, 13.3216836 50.8673766)",
77081417,,,August-Bebel-Straße,residential,30,4,False,True,85.26700000000001,"LINESTRING (13.3205759 50.8675085, 13.3205725 50.8677843, 13.3205377 50.8679437, 13.3205495 50.8680642, 13.3205733 50.8681136, 13.3205891 50.8681463, 13.3206506 50.8682636)",
77081419,,,August-Bebel-Straße,residential,30,4,True,False,33.425,"LINESTRING (13.3205759 50.8675085, 13.3205893 50.8674694, 13.3205974 50.8673689, 13.3205697 50.8672099)",
24614041,,S 206,St. Michaeliser Straße,secondary,50,,False,True,10.74,"LINESTRING (13.3187232 50.8676405, 13.3188753 50.8676512)",
24836874,,,,unclassified,,,False,True,4.35,"LINESTRING (13.3187232 50.8676405, 13.3187467 50.8676043)",
28310968,,S 206,St. Michaeliser Straße,secondary,50,,False,False,72.94800000000001,"LINESTRING (13.3187232 50.8676405, 13.3182646 50.8675668, 13.3177133 50.8674852)",
5250698,1,S 206,Wettinstraße,secondary,50,,True,False,161.171,"LINESTRING (13.3261173 50.87057, 13.3261126 50.8705857, 13.3261026 50.8705986, 13.3260765 50.8706143, 13.3252439 50.8708791, 13.325042 50.8709425, 13.3240981 50.8712396)",
758437340,2,K 7731,Zuger Straße,tertiary,50,6,False,False,435.5,"LINESTRING (13.3261173 50.87057, 13.3261715 50.8705767, 13.3262165 50.8705957, 13.3263472 50.8706937, 13.3264015 50.8707229, 13.3265119 50.8707823, 13.3268048 50.8709399, 13.3271878 50.8711446, 13.3276198 50.8713316, 13.3282719 50.8715987, 13.3282975 50.8716094, 13.3283419 50.8716278, 13.3298482 50.8722286, 13.3308557 50.8725821, 13.3308855 50.8725919, 13.3312726 50.8727203)",
24442818,,,Stadtgutweg,residential,30,,True,False,161.57999999999998,"LINESTRING (13.322173 50.8716242, 13.3221327 50.8715728, 13.3221237 50.8715613, 13.3218442 50.8712185, 13.3217709 50.8711154, 13.3215657 50.8708533, 13.3212694 50.8705391, 13.3211988 50.8704539, 13.3211225 50.8703328)",
"[24615104, 24502137, 32393572]",,,"['Jahnstraße', 'Turnerstraße']",residential,50,5,False,False,287.096,"LINESTRING (13.322173 50.8716242, 13.3220487 50.8716424, 13.3214237 50.8717473, 13.3212407 50.8717783, 13.3207757 50.8718588, 13.3203982 50.87193, 13.3203297 50.8719389, 13.3202536 50.8719523, 13.3201054 50.8719723, 13.3200137 50.8719679, 13.3199572 50.8719456, 13.3199114 50.8719233, 13.3198408 50.8718476, 13.3197534 50.8717138, 13.3196633 50.871592, 13.3195124 50.8714023, 13.3194187 50.8712537, 13.3194422 50.8711019, 13.3194336 50.8708991)",
24615105,2,,Turnerstraße,residential,50,,False,True,12.989,"LINESTRING (13.322173 50.8716242, 13.3222399 50.8716179, 13.3223561 50.871607)",
32393572,,,Jahnstraße,residential,50,5,False,True,11.114,"LINESTRING (13.3194033 50.870801, 13.3194336 50.8708991)",
24442817,,,Brückenstraße,residential,30,5,False,False,98.738,"LINESTRING (13.3194033 50.870801, 13.3197103 50.8706632, 13.3200592 50.8705133, 13.3203228 50.8704142, 13.3205876 50.8703233)",
32387577,,,Jahnstraße,residential,50,5,False,False,158.02899999999997,"LINESTRING (13.3194033 50.870801, 13.3192824 50.8706401, 13.3190382 50.8704373, 13.3188446 50.8703112, 13.3187852 50.8702725, 13.3186393 50.8700993, 13.3185077 50.8699252, 13.3184586 50.8698606, 13.3184038 50.869775, 13.3183114 50.8696305, 13.3182796 50.8695846)",
24442817,,,Brückenstraße,residential,30,5,False,True,21.305,"LINESTRING (13.3208404 50.8702172, 13.3205876 50.8703233)",
