osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,width,tunnel,junction
1117522430,Scheyerer Straße,tertiary,50,False,False,31.777,"LINESTRING (11.5039223 48.5286533, 11.5041715 48.5287361, 11.5043056 48.5287845)",,,,,,
738969450,Münchener Straße,tertiary,50,False,False,46.03,"LINESTRING (11.5094916 48.5283273, 11.5096244 48.5282729, 11.509915 48.5281539, 11.5100224 48.5281087)",,,,,,
"[1107798374, 28157967, 28157968, 400016115, 38322269]",Münchener Straße,tertiary,50,False,True,69.644,"LINESTRING (11.5094916 48.5283273, 11.5094326 48.5283524, 11.5093467 48.5283876, 11.5092919 48.5284111, 11.5090867 48.5285165, 11.5090032 48.5285623, 11.5089726 48.5285827, 11.508933 48.5286156, 11.5088942 48.5286533, 11.5088572 48.5286907, 11.5088281 48.5287365, 11.5088228 48.5287512)",2,,yes,,,
738969450,Münchener Straße,tertiary,50,False,False,33.007000000000005,"LINESTRING (11.5100224 48.5281087, 11.510086 48.5280805, 11.5101915 48.5280337, 11.5102798 48.5279944, 11.5103947 48.5279434)",,,,,,
738969450,Münchener Straße,tertiary,50,False,True,46.03,"LINESTRING (11.5100224 48.5281087, 11.509915 48.5281539, 11.5096244 48.5282729, 11.5094916 48.5283273)",,,,,,
"[807371090, 4265959]",Münchener Vormarkt,residential,"['50', '30']",True,False,185.19299999999998,"LINESTRING (11.5100224 48.5281087, 11.5099703 48.5280654, 11.5098131 48.5279349, 11.5096692 48.5278217, 11.5095292 48.5277301, 11.5094103 48.5276643, 11.5092616 48.5276079, 11.5091392 48.5275646, 11.5090768 48.527544, 11.5090078 48.5275253, 11.5088332 48.5274789, 11.5087168 48.527448, 11.5084139 48.5273692, 11.508269 48.5273409, 11.5081426 48.5273231, 11.5080291 48.52731, 11.5079142 48.5273054)",,,,,,
4439637,Professor-Stock-Straße,living_street,10,True,False,58.504000000000005,"LINESTRING (11.510661 48.5278841, 11.5107564 48.5280006, 11.5108864 48.5281225, 11.5109933 48.5282261, 11.5110778 48.528331)",1,,,,,
738969451,Moosburger Straße,tertiary,50,False,True,9.562999999999999,"LINESTRING (11.510661 48.5278841, 11.5106147 48.5278926, 11.5105736 48.5278965, 11.5105333 48.5278971)",,,,,,
"[957183468, 824521477, 4246383]",Moosburger Straße,tertiary,50,False,False,130.179,"LINESTRING (11.510661 48.5278841, 11.510749 48.5278607, 11.5111942 48.5277101, 11.5112142 48.5277035, 11.5112605 48.5276886, 11.5115822 48.5275848, 11.5120109 48.5274326, 11.5120577 48.527416, 11.5122369 48.5273545)","['2', '3']",,,,,
"[370883488, 28565851, 4246400]",Kapellenweg,residential,30,False,True,93.37200000000001,"LINESTRING (11.5042752 48.52545, 11.5042895 48.5255186, 11.5042953 48.5255636, 11.5043037 48.5256016, 11.5043645 48.5257487, 11.5043774 48.5257777, 11.5043948 48.5258164, 11.5044426 48.5259096, 11.5044903 48.5260089, 11.5045773 48.5262636)",,,yes,,,
4438819,Draht,residential,,False,True,30.805999999999997,"LINESTRING (11.5050439 48.5270102, 11.5050746 48.5269945, 11.505101 48.5269842, 11.5051292 48.526975, 11.505155 48.5269703, 11.5053175 48.5269466, 11.5053769 48.5269414, 11.5054412 48.526939)",,,,,,
53339157,Draht,residential,30,False,True,15.628,"LINESTRING (11.5050439 48.5270102, 11.5050343 48.5269939, 11.5050294 48.5269768, 11.5050216 48.5269386, 11.5050204 48.5268715)",,,,,,
"[4246401, 80438653]",Draht,residential,30,False,False,209.652,"LINESTRING (11.5050439 48.5270102, 11.5047732 48.5271629, 11.5047416 48.5271845, 11.5046843 48.5272369, 11.5046338 48.5272847, 11.5045828 48.5273461, 11.5045375 48.5274123, 11.5044867 48.5275131, 11.5043958 48.5276612, 11.504285 48.5278294, 11.5040888 48.5281275, 11.5040638 48.5281642, 11.5038827 48.5284093, 11.5039127 48.5284335, 11.5039337 48.5284538, 11.5039529 48.5284784, 11.5039657 48.5285017, 11.5039709 48.5285345, 11.5039674 48.5285777, 11.5039565 48.528603, 11.5039223 48.5286533)",,,,,,
4246400,Kapellenweg,residential,30,False,False,78.63900000000001,"LINESTRING (11.5050204 48.5268715, 11.5050196 48.5268206, 11.5050215 48.5266733, 11.5050117 48.5266478, 11.5049889 48.5266222, 11.5049339 48.5265837, 11.5048632 48.5265381, 11.5047688 48.5264665, 11.5046862 48.5263896, 11.5046311 48.5263258, 11.5045773 48.5262636)",,,,,,
4438818,Draht,residential,30,False,False,32.207,"LINESTRING (11.5050204 48.5268715, 11.5052809 48.5268969, 11.5053301 48.5269029, 11.5053679 48.5269124, 11.5054034 48.5269255, 11.5054412 48.526939)",,,,,,
53339157,Draht,residential,30,False,False,15.628,"LINESTRING (11.5050204 48.5268715, 11.5050216 48.5269386, 11.5050294 48.5269768, 11.5050343 48.5269939, 11.5050439 48.5270102)",,,,,,
1102361381,Hohenwarter Straße,tertiary,30,False,True,25.525,"LINESTRING (11.503937 48.5298261, 11.5035931 48.5298549)",,,,,,
32860057,Kellerstraße,tertiary,50,False,False,268.507,"LINESTRING (11.503937 48.5298261, 11.503948 48.5298628, 11.5039599 48.5298949, 11.5039747 48.5299283, 11.5039905 48.5299584, 11.5040726 48.5301077, 11.5042594 48.5304527, 11.5043216 48.530567, 11.5043385 48.5305975, 11.5044604 48.5308164, 11.5045467 48.5309682, 11.5046472 48.5311413, 11.5047741 48.5313473, 11.5048088 48.5313965, 11.5048557 48.5314632, 11.5049469 48.5315808, 11.5050105 48.5316541, 11.5050662 48.5317103, 11.5051194 48.5317614, 11.505199 48.5318354, 11.5052166 48.5318518, 11.505322 48.5319499, 11.5053618 48.531984, 11.5054069 48.5320195)",,,,,,
435115775,Kellerstraße,tertiary,50,False,True,24.909,"LINESTRING (11.503937 48.5298261, 11.503931 48.5297943, 11.5039268 48.529753, 11.5039256 48.529712, 11.503928 48.5296759, 11.503934 48.5296397, 11.5039424 48.5296031)",3,,,,,
"[4792268, 524888142]",Poststraße,residential,50,False,False,151.273,"LINESTRING (11.5099735 48.5299761, 11.510369 48.5299255, 11.5105744 48.5298992, 11.5113194 48.5298037, 11.5112777 48.5293928, 11.5112705 48.5293523)",,,,,,
"[623088539, 505369902]",Stadtgraben,tertiary,30,False,False,98.57700000000001,"LINESTRING (11.5099735 48.5299761, 11.5100194 48.5301104, 11.5101401 48.5304629, 11.5101431 48.5304728, 11.5101588 48.5305181, 11.5101746 48.5305675, 11.5102078 48.5306675, 11.510239 48.5307665, 11.5102427 48.5307966, 11.5102404 48.5308176, 11.5102318 48.5308425)",,,,,,
"[1004458452, 505369902, 70669935]",Stadtgraben,tertiary,"['50', '30']",False,True,124.384,"LINESTRING (11.5099735 48.5299761, 11.5099092 48.5297708, 11.5098916 48.5297109, 11.509837 48.529525, 11.5098226 48.5294791, 11.509798 48.5294264, 11.5097556 48.5293678, 11.5096729 48.5293063, 11.5095829 48.5292425, 11.509482 48.5291777, 11.5094524 48.5291553, 11.5092408 48.529014)",2,,,,,
4439612,Am Schwarzbach,residential,30,True,False,171.434,"LINESTRING (11.5079142 48.5273054, 11.5079537 48.5274003, 11.5079824 48.5274586, 11.5080157 48.5275126, 11.5080457 48.5275516, 11.5080813 48.5275915, 11.508166 48.5276832, 11.5082355 48.5277493, 11.5083037 48.527818, 11.5083778 48.5278901, 11.5084174 48.5279261, 11.5084559 48.5279601, 11.5084935 48.5279922, 11.5085419 48.5280236, 11.5085904 48.5280518, 11.5086418 48.5280773, 11.5087327 48.5281192, 11.5088227 48.5281519, 11.5090174 48.5282115, 11.5092043 48.5282626, 11.509317 48.5282888, 11.5094475 48.5283169, 11.5094916 48.5283273)",,,,,,
"[400016352, 1107798375, 227943565, 635581458, 635581459]",Münchener Vormarkt,residential,50,False,True,76.59400000000001,"LINESTRING (11.5079142 48.5273054, 11.5078335 48.5273149, 11.5078062 48.5273194, 11.50775 48.5273291, 11.5076015 48.5273549, 11.5075727 48.5273598, 11.5075328 48.5273675, 11.5074893 48.5273806, 11.5074092 48.5274192, 11.5072599 48.5274991, 11.5070247 48.5276311)",,,yes,,,
4438818,Draht,residential,30,False,True,30.017,"LINESTRING (11.5070247 48.5276311, 11.506685 48.5274819)",,,,,,
4265960,Münchener Vormarkt,residential,50,False,True,23.1,"LINESTRING (11.5070247 48.5276311, 11.5068482 48.5277259, 11.5067829 48.5277634)",2,,,,,
"[400016352, 1107798375, 227943565, 635581458, 635581459]",Münchener Vormarkt,residential,50,False,False,76.59400000000001,"LINESTRING (11.5070247 48.5276311, 11.5072599 48.5274991, 11.5074092 48.5274192, 11.5074893 48.5273806, 11.5075328 48.5273675, 11.5075727 48.5273598, 11.5076015 48.5273549, 11.50775 48.5273291, 11.5078062 48.5273194, 11.5078335 48.5273149, 11.5079142 48.5273054)",,,yes,,,
32860057,Kellerstraße,tertiary,50,False,True,268.507,"LINESTRING (11.5054069 48.5320195, 11.5053618 48.531984, 11.505322 48.5319499, 11.5052166 48.5318518, 11.505199 48.5318354, 11.5051194 48.5317614, 11.5050662 48.5317103, 11.5050105 48.5316541, 11.5049469 48.5315808, 11.5048557 48.5314632, 11.5048088 48.5313965, 11.5047741 48.5313473, 11.5046472 48.5311413, 11.5045467 48.5309682, 11.5044604 48.5308164, 11.5043385 48.5305975, 11.5043216 48.530567, 11.5042594 48.5304527, 11.5040726 48.5301077, 11.5039905 48.5299584, 11.5039747 48.5299283, 11.5039599 48.5298949, 11.503948 48.5298628, 11.503937 48.5298261)",,,,,,
334712897,Kellerstraße,tertiary,50,False,False,14.970999999999998,"LINESTRING (11.5054069 48.5320195, 11.5054437 48.5320418, 11.5054837 48.5320529, 11.505515 48.5320562, 11.5055529 48.5320546, 11.5055911 48.5320459)",,,,,,
1192929462,Gritschstraße,residential,30,False,False,45.138,"LINESTRING (11.5054069 48.5320195, 11.5053505 48.5320653, 11.5053264 48.5320811, 11.5052969 48.5320969, 11.5052406 48.5321173, 11.5051748 48.5321364, 11.505086 48.5321577, 11.504927 48.5321959, 11.5048771 48.5322063)",2,,,,,
4262567,Ingolstädter Straße,tertiary,50,False,True,116.245,"LINESTRING (11.5077004 48.5325923, 11.5076831 48.5325509, 11.5076467 48.5324661, 11.5076154 48.5323888, 11.5075938 48.5323278, 11.5075515 48.5322095, 11.5074832 48.5320116, 11.5074541 48.531927, 11.5074055 48.5318037, 11.5073527 48.5316845, 11.5073305 48.5316434, 11.5073037 48.5316174, 11.5072839 48.5316091, 11.5072578 48.5316042)",,,,,,
4792128,Spitalstraße,residential,30,True,False,115.97800000000001,"LINESTRING (11.5077004 48.5325923, 11.5077919 48.5325786, 11.508033 48.532542, 11.5083037 48.5325217, 11.5084379 48.532515, 11.5085697 48.5325107, 11.5088885 48.5325154, 11.5091006 48.5325189, 11.5091721 48.5325216, 11.5092637 48.5325291)",1,,,,,
376968909,Türltorstraße,tertiary,30,False,False,6.565,"LINESTRING (11.5092637 48.5325291, 11.5092575 48.532588)",,,,,,
4262586,Türltorstraße,tertiary,30,False,True,165.06800000000004,"LINESTRING (11.5092637 48.5325291, 11.5092625 48.5324913, 11.5092501 48.5324307, 11.5092133 48.5322312, 11.5091968 48.5321321, 11.5091928 48.532026, 11.5091968 48.5319173, 11.5091988 48.5318558, 11.5092069 48.5317776, 11.5092096 48.5317236, 11.5092164 48.5316569, 11.5092191 48.5315898, 11.5092264 48.5314152, 11.5092294 48.5313314, 11.5092343 48.5312444, 11.5092521 48.5310875, 11.5092539 48.531072, 11.5092576 48.5310602, 11.5092635 48.5310493)",,,,,,
376968909,Türltorstraße,tertiary,30,False,True,6.565,"LINESTRING (11.5092575 48.532588, 11.5092637 48.5325291)",,,,,,
22735154,Weiherer Straße,tertiary,50,False,True,147.654,"LINESTRING (11.5092575 48.532588, 11.5093442 48.5325947, 11.5094475 48.5326121, 11.5094975 48.532622, 11.5095621 48.5326373, 11.5096263 48.5326545, 11.5096981 48.5326738, 11.5098158 48.532704, 11.5099542 48.5327367, 11.5100214 48.5327504, 11.5100876 48.5327622, 11.5101558 48.5327734, 11.5102206 48.5327821, 11.5104114 48.5328057, 11.5106094 48.532827, 11.5109116 48.532864, 11.5112006 48.5328977)",,,,6,,
"[972074156, 80438655]","['Scheyerer Straße', 'Hauptplatz']",residential,20,False,False,138.05500000000004,"LINESTRING (11.5047705 48.5291735, 11.5048707 48.529332, 11.5050631 48.5296453, 11.505081 48.5296728, 11.5051987 48.5298482, 11.5052353 48.5299027, 11.5052719 48.5299566, 11.5052967 48.5299877, 11.5053223 48.5300037, 11.505347 48.530011, 11.5053817 48.5300177, 11.5054355 48.5300171, 11.5054858 48.5300104, 11.5057084 48.5299713, 11.5058083 48.5299538)",,,,,,
"[1192946165, 80438655]",Scheyerer Straße,residential,"['20', '50']",False,True,38.269,"LINESTRING (11.5047705 48.5291735, 11.5046657 48.5290304, 11.5046278 48.5289894, 11.5046001 48.5289683, 11.5044802 48.5288935)",,,,,,
399934129,Auenstraße,residential,20,False,False,94.721,"LINESTRING (11.5047705 48.5291735, 11.5048111 48.5291618, 11.5048582 48.5291534, 11.5049115 48.5291536, 11.504996 48.5291579, 11.5050698 48.5291668, 11.5051407 48.5291756, 11.5052232 48.5291818, 11.5053058 48.529181, 11.5053622 48.5291775, 11.5054018 48.5291727, 11.5055347 48.529151, 11.5056768 48.5291297, 11.5058896 48.5290987, 11.5059489 48.529089, 11.5060305 48.5290759)",,,,,,
"[972074156, 80438655]","['Scheyerer Straße', 'Hauptplatz']",residential,20,False,True,138.05499999999998,"LINESTRING (11.5058083 48.5299538, 11.5057084 48.5299713, 11.5054858 48.5300104, 11.5054355 48.5300171, 11.5053817 48.5300177, 11.505347 48.530011, 11.5053223 48.5300037, 11.5052967 48.5299877, 11.5052719 48.5299566, 11.5052353 48.5299027, 11.5051987 48.5298482, 11.505081 48.5296728, 11.5050631 48.5296453, 11.5048707 48.529332, 11.5047705 48.5291735)",,,,,,
"[241400545, 1177313986, 625591299, 4262566, 1191851272, 975299959]","['Hauptplatz', 'Ingolstädter Straße']",residential,20,False,False,141.29699999999997,"LINESTRING (11.5058083 48.5299538, 11.5061137 48.5298995, 11.5065453 48.5298242, 11.5066259 48.529811, 11.5066622 48.5298067, 11.506685 48.5298064, 11.5067049 48.5298082, 11.5067283 48.5298149, 11.5067446 48.5298229, 11.5067574 48.5298333, 11.5067681 48.5298459, 11.5067718 48.5298503, 11.5067805 48.5298696, 11.5067962 48.5299316, 11.506814 48.5300404, 11.5068168 48.5300671, 11.5068189 48.5300865, 11.5068282 48.5301739, 11.5068364 48.5302964, 11.506845 48.5304421)",,,,,,
32860905,Ingolstädter Straße,residential,20,False,False,37.705000000000005,"LINESTRING (11.506845 48.5304421, 11.5068736 48.5305821, 11.5068898 48.530652, 11.5069096 48.530722, 11.5069192 48.5307518, 11.5069288 48.5307764)",,,,,,
"[628555096, 395028545, 625723307]",Hofberg,"['residential', 'living_street']",20,True,False,124.456,"LINESTRING (11.506845 48.5304421, 11.5067052 48.530458, 11.5065985 48.5304715, 11.5063305 48.5305073, 11.5061891 48.5305217, 11.506126 48.5305262, 11.5060932 48.5305271, 11.5060715 48.5305236, 11.5060502 48.5305103, 11.5060349 48.5304895, 11.505937 48.5302843, 11.5058822 48.5301419, 11.5058682 48.5301054, 11.5058414 48.5300371, 11.5058083 48.5299538)",,,,,,
"[241400545, 1177313986, 625591299, 4262566, 1191851272, 975299959]","['Hauptplatz', 'Ingolstädter Straße']",residential,20,False,True,141.29700000000003,"LINESTRING (11.506845 48.5304421, 11.5068364 48.5302964, 11.5068282 48.5301739, 11.5068189 48.5300865, 11.5068168 48.5300671, 11.506814 48.5300404, 11.5067962 48.5299316, 11.5067805 48.5298696, 11.5067718 48.5298503, 11.5067681 48.5298459, 11.5067574 48.5298333, 11.5067446 48.5298229, 11.5067283 48.5298149, 11.5067049 48.5298082, 11.506685 48.5298064, 11.5066622 48.5298067, 11.5066259 48.529811, 11.5065453 48.5298242, 11.5061137 48.5298995, 11.5058083 48.5299538)",,,,,,
4351918,Löwenstraße,residential,30,False,True,168.999,"LINESTRING (11.5069288 48.5307764, 11.5076672 48.5306947, 11.5078169 48.5306768, 11.5078496 48.530673, 11.5081216 48.5306443, 11.5084521 48.5306108, 11.5085752 48.530601, 11.5091977 48.5305495)",,,,,,
4792185,Löwenstraße,residential,30,False,False,101.10199999999999,"LINESTRING (11.5069288 48.5307764, 11.506795 48.5308015, 11.5056059 48.5310198)",,,,,,
"[1177311024, 32860905]",Ingolstädter Straße,residential,20,False,False,44.936,"LINESTRING (11.5069288 48.5307764, 11.5069402 48.5308038, 11.506954 48.5308325, 11.5070084 48.5309412, 11.5070368 48.5309953, 11.5070596 48.5310348, 11.5071013 48.5311049, 11.5071384 48.5311554)",,,,,,
32860905,Ingolstädter Straße,residential,20,False,True,37.705,"LINESTRING (11.5069288 48.5307764, 11.5069192 48.5307518, 11.5069096 48.530722, 11.5068898 48.530652, 11.5068736 48.5305821, 11.506845 48.5304421)",,,,,,
4340416,Riederweg,living_street,10,True,False,153.126,"LINESTRING (11.5072353 48.5313534, 11.5092635 48.5310493)",,,,,,
1177311024,Ingolstädter Straße,residential,20,False,False,28.189,"LINESTRING (11.5072353 48.5313534, 11.5072628 48.5314316, 11.5072687 48.5314652, 11.5072711 48.5314941, 11.5072578 48.5316042)",,,,,,
1177311024,Ingolstädter Straße,residential,20,False,True,23.154,"LINESTRING (11.5072353 48.5313534, 11.50719 48.5312508, 11.5071384 48.5311554)",,,,,,
28151862,Auenstraße,living_street,10,False,False,77.284,"LINESTRING (11.5060305 48.5290759, 11.5060272 48.5289983, 11.50603 48.5289332, 11.5060444 48.5288463, 11.5060477 48.5288314, 11.5061475 48.5283865)",,,,,,
386398218,Auenstraße,living_street,10,False,False,61.66,"LINESTRING (11.5060305 48.5290759, 11.5062526 48.5290526, 11.5063397 48.529046, 11.5064365 48.5290429, 11.5068639 48.5290564)",,,,,,
399934129,Auenstraße,residential,20,False,True,94.72099999999999,"LINESTRING (11.5060305 48.5290759, 11.5059489 48.529089, 11.5058896 48.5290987, 11.5056768 48.5291297, 11.5055347 48.529151, 11.5054018 48.5291727, 11.5053622 48.5291775, 11.5053058 48.529181, 11.5052232 48.5291818, 11.5051407 48.5291756, 11.5050698 48.5291668, 11.504996 48.5291579, 11.5049115 48.5291536, 11.5048582 48.5291534, 11.5048111 48.5291618, 11.5047705 48.5291735)",,,,,,
4262668,Platzl,living_street,10,False,True,48.29399999999999,"LINESTRING (11.5068639 48.5290564, 11.5069093 48.5289987, 11.5069565 48.5288731, 11.507029 48.5286907, 11.5070324 48.5286765, 11.5070337 48.5286632, 11.5070331 48.5286397)",,,,,,
386398218,Auenstraße,living_street,10,False,False,78.39099999999999,"LINESTRING (11.5068639 48.5290564, 11.5075291 48.5290797, 11.5075375 48.5290787, 11.5075452 48.5290764, 11.5075496 48.5290742, 11.5075539 48.5290695, 11.5075563 48.529064, 11.5076333 48.5288318)",,,,,,
386398218,Auenstraße,living_street,10,False,True,61.66000000000001,"LINESTRING (11.5068639 48.5290564, 11.5064365 48.5290429, 11.5063397 48.529046, 11.5062526 48.5290526, 11.5060305 48.5290759)",,,,,,
4445593,Gritschstraße,residential,30,False,False,34.373000000000005,"LINESTRING (11.5048771 48.5322063, 11.5047085 48.5322375, 11.5044328 48.5323007)",,,,,,
4994842,Schützenstraße,residential,30,False,True,89.36,"LINESTRING (11.5048771 48.5322063, 11.5049517 48.5323192, 11.5049684 48.5323443, 11.5049888 48.5323708, 11.5050369 48.5324196, 11.5050829 48.5324635, 11.5051346 48.5325069, 11.5053067 48.5326157, 11.5053876 48.5326756, 11.5055001 48.532793, 11.5055593 48.5328619)",,,,,,
1192929462,Gritschstraße,residential,30,False,True,45.138,"LINESTRING (11.5048771 48.5322063, 11.504927 48.5321959, 11.505086 48.5321577, 11.5051748 48.5321364, 11.5052406 48.5321173, 11.5052969 48.5320969, 11.5053264 48.5320811, 11.5053505 48.5320653, 11.5054069 48.5320195)",2,,,,,
4438818,Draht,residential,30,False,False,110.50099999999999,"LINESTRING (11.5054412 48.526939, 11.5054724 48.5269494, 11.5055264 48.52697, 11.5057337 48.5270699, 11.5059029 48.5271715, 11.5060467 48.5272415, 11.5061232 48.5272721, 11.5061903 48.5272964, 11.5062837 48.5273146, 11.5064163 48.5273521, 11.5064865 48.5273835, 11.5065527 48.5274156, 11.5066209 48.527449, 11.506685 48.5274819)",,,,,,
4438818,Draht,residential,30,False,True,32.207,"LINESTRING (11.5054412 48.526939, 11.5054034 48.5269255, 11.5053679 48.5269124, 11.5053301 48.5269029, 11.5052809 48.5268969, 11.5050204 48.5268715)",,,,,,
4438819,Draht,residential,,False,False,30.806000000000004,"LINESTRING (11.5054412 48.526939, 11.5053769 48.5269414, 11.5053175 48.5269466, 11.505155 48.5269703, 11.5051292 48.526975, 11.505101 48.5269842, 11.5050746 48.5269945, 11.5050439 48.5270102)",,,,,,
"[944180337, 32862010, 957183469, 944180335]",Moosburger Straße,tertiary,"['50', '30']",False,True,116.974,"LINESTRING (11.5136517 48.5268829, 11.5135604 48.5268992, 11.5134178 48.5269331, 11.5132833 48.5269708, 11.5131532 48.5270134, 11.5129551 48.527086, 11.5128637 48.5271197, 11.5124521 48.5272762, 11.5124008 48.5272957, 11.5122369 48.5273545)","['2', '3']",,,,,
"[945014440, 810324790, 810324791]",Am Rain,residential,30,False,True,121.79299999999998,"LINESTRING (11.5136517 48.5268829, 11.5136386 48.526852, 11.5136112 48.5267688, 11.5135833 48.5267196, 11.5135554 48.5266867, 11.5134949 48.5266389, 11.5134202 48.5265811, 11.5133825 48.526549, 11.5132739 48.5264496, 11.5132004 48.5263737, 11.5131366 48.526301, 11.5130911 48.5262282, 11.5130532 48.5261581, 11.5130386 48.5261035, 11.5130314 48.5260809, 11.5130212 48.5260492, 11.5129995 48.5259024)",,,,,,
961567324,Moosburger Straße,tertiary,30,False,False,102.92,"LINESTRING (11.5136517 48.5268829, 11.5137338 48.5268693, 11.5138389 48.5268557, 11.5139627 48.5268426, 11.5140309 48.5268399, 11.5146317 48.5268209, 11.5148396 48.5268118, 11.5148757 48.5268099, 11.5149925 48.5268036, 11.5150413 48.526801)",,,,,,
4351918,Löwenstraße,residential,30,False,False,168.999,"LINESTRING (11.5091977 48.5305495, 11.5085752 48.530601, 11.5084521 48.5306108, 11.5081216 48.5306443, 11.5078496 48.530673, 11.5078169 48.5306768, 11.5076672 48.5306947, 11.5069288 48.5307764)",,,,,,
"[70669929, 1163956770, 70669941, 62289142]",Frauenstraße,residential,30,True,False,173.775,"LINESTRING (11.5091977 48.5305495, 11.5090827 48.5300055, 11.5090674 48.5299085, 11.5090618 48.5298685, 11.5090483 48.5297727, 11.5090362 48.5296035, 11.5090345 48.5294934, 11.5090348 48.5294615, 11.5090507 48.5294081, 11.5091224 48.5292662, 11.5091769 48.5291502, 11.5092408 48.529014)",,,,,,
