osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref,maxspeed,width
167053058,Hirschrodaer Straße,tertiary,False,True,148.731,"LINESTRING (11.6837656 51.2212568, 11.6837358 51.2212953, 11.6837249 51.2213434, 11.6837278 51.221415, 11.6837585 51.222013, 11.683745 51.2225892)",,,,,
"[339022705, 1217262478, 321689510]",Ladestraße,residential,False,True,347.26300000000003,"LINESTRING (11.6837656 51.2212568, 11.6836891 51.2212149, 11.6835888 51.2211848, 11.6834882 51.2211701, 11.6834035 51.2211639, 11.6833094 51.2211656, 11.6832162 51.2211775, 11.6831214 51.2211975, 11.6820567 51.2215171, 11.6813033 51.2217408, 11.6808493 51.2218871, 11.6806915 51.2219407, 11.6795468 51.2223565, 11.679423 51.222434, 11.6793875 51.2224877)",,,,,
"[444052365, 444052366, 251401175]",Hirschrodaer Straße,tertiary,False,True,407.896,"LINESTRING (11.6837656 51.2212568, 11.683812 51.2212253, 11.6838889 51.2211976, 11.6839711 51.2211769, 11.6850964 51.2209297, 11.6852917 51.2208849, 11.6854097 51.2208256, 11.6854638 51.2207711, 11.685487 51.2207045, 11.6854947 51.2206246, 11.6854497 51.2205165, 11.6852066 51.2200857, 11.6851462 51.2200516, 11.6850906 51.2200203, 11.6849833 51.2200085, 11.6848546 51.2200165, 11.6846964 51.2200594, 11.684486 51.2201656, 11.684152 51.2203153, 11.6839979 51.2203316, 11.6838931 51.2203115, 11.6838245 51.220277, 11.6837622 51.2202238, 11.6836966 51.2201313, 11.6836869 51.2199636, 11.6836802 51.219847, 11.6836783 51.2195403)",2,,,,
167053052,An der Appel,residential,False,False,238.505,"LINESTRING (11.6793875 51.2224877, 11.6796246 51.222491, 11.679991 51.2225025, 11.6805694 51.2225579, 11.6810363 51.2226226, 11.6811957 51.222649, 11.6816929 51.2227295, 11.6819227 51.2227617, 11.6822021 51.2228009, 11.6825466 51.222864, 11.6826665 51.2228742, 11.6827414 51.2228623)",,,,,
"[339022705, 321689510, 1217262478]",Ladestraße,residential,False,False,347.263,"LINESTRING (11.6793875 51.2224877, 11.679423 51.222434, 11.6795468 51.2223565, 11.6806915 51.2219407, 11.6808493 51.2218871, 11.6813033 51.2217408, 11.6820567 51.2215171, 11.6831214 51.2211975, 11.6832162 51.2211775, 11.6833094 51.2211656, 11.6834035 51.2211639, 11.6834882 51.2211701, 11.6835888 51.2211848, 11.6836891 51.2212149, 11.6837656 51.2212568)",,,,,
"[585534163, 167053042, 600323371, 1217262478]","['Bahnhofstraße', 'Ladestraße']",residential,False,True,41.716,"LINESTRING (11.6793875 51.2224877, 11.6793715 51.2225328, 11.67936 51.2226559, 11.6793559 51.2227835, 11.6793653 51.2228613)",2,yes,,,
167053052,An der Appel,residential,False,True,150.15599999999998,"LINESTRING (11.683745 51.2225892, 11.6836018 51.2225544, 11.6834309 51.222449, 11.6830914 51.2222379, 11.6830069 51.2222124, 11.6829389 51.2222106, 11.6828667 51.2222286, 11.6828245 51.2222695, 11.6828176 51.222319, 11.6828027 51.2227915, 11.6827795 51.2228401, 11.6827414 51.2228623)",,,,,
167053058,Hirschrodaer Straße,tertiary,False,False,148.731,"LINESTRING (11.683745 51.2225892, 11.6837585 51.222013, 11.6837278 51.221415, 11.6837249 51.2213434, 11.6837358 51.2212953, 11.6837656 51.2212568)",,,,,
167053058,Hirschrodaer Straße,tertiary,False,True,80.152,"LINESTRING (11.683745 51.2225892, 11.6837496 51.2231242, 11.6837471 51.2232219, 11.6837588 51.2233097)",,,,,
167053052,An der Appel,residential,False,False,150.156,"LINESTRING (11.6827414 51.2228623, 11.6827795 51.2228401, 11.6828027 51.2227915, 11.6828176 51.222319, 11.6828245 51.2222695, 11.6828667 51.2222286, 11.6829389 51.2222106, 11.6830069 51.2222124, 11.6830914 51.2222379, 11.6834309 51.222449, 11.6836018 51.2225544, 11.683745 51.2225892)",,,,,
167053052,An der Appel,residential,False,True,238.505,"LINESTRING (11.6827414 51.2228623, 11.6826665 51.2228742, 11.6825466 51.222864, 11.6822021 51.2228009, 11.6819227 51.2227617, 11.6816929 51.2227295, 11.6811957 51.222649, 11.6810363 51.2226226, 11.6805694 51.2225579, 11.679991 51.2225025, 11.6796246 51.222491, 11.6793875 51.2224877)",,,,,
662374588,Untergraben,residential,False,False,31.743,"LINESTRING (11.6827414 51.2228623, 11.6828145 51.2229093, 11.6831424 51.2229878)",,,,,
167053039,Glockenmuseumstraße,residential,False,False,354.02700000000004,"LINESTRING (11.6837588 51.2233097, 11.6838891 51.2233717, 11.6839898 51.2234118, 11.6842077 51.2234775, 11.6846706 51.2235703, 11.6850519 51.2236181, 11.685613 51.2236522, 11.686027 51.2236488, 11.686392 51.2236113, 11.6872418 51.2235123, 11.688274 51.2233879, 11.6886894 51.2233457)",,,,,
167053058,Hirschrodaer Straße,tertiary,False,False,80.152,"LINESTRING (11.6837588 51.2233097, 11.6837471 51.2232219, 11.6837496 51.2231242, 11.683745 51.2225892)",,,,,
"[321689508, 167053036, 351624407]","['Naumburger Straße', 'Untere Hauptstraße']",primary,False,True,47.39,"LINESTRING (11.6837588 51.2233097, 11.6836656 51.2233523, 11.6835415 51.2234317, 11.6834111 51.2235129, 11.6832618 51.2235998)",2,yes,B 176,50,
167053039,Glockenmuseumstraße,residential,False,True,354.027,"LINESTRING (11.6886894 51.2233457, 11.688274 51.2233879, 11.6872418 51.2235123, 11.686392 51.2236113, 11.686027 51.2236488, 11.685613 51.2236522, 11.6850519 51.2236181, 11.6846706 51.2235703, 11.6842077 51.2234775, 11.6839898 51.2234118, 11.6838891 51.2233717, 11.6837588 51.2233097)",,,,,
"[167053057, 585534161]","['Bahnhofstraße', 'Markt']",residential,False,False,84.393,"LINESTRING (11.6793189 51.223617, 11.679365 51.2234833, 11.6793632 51.2233722, 11.6793647 51.223269, 11.6793652 51.2232308, 11.6793731 51.2229988, 11.6793647 51.2228784, 11.6793653 51.2228613)",2,,,,
167170488,Markt,primary,False,False,74.527,"LINESTRING (11.6793189 51.223617, 11.6800837 51.223655, 11.6803854 51.2236724)",2,,B 176,,
347521381,Obere Hauptstraße,primary,False,True,201.703,"LINESTRING (11.6793189 51.223617, 11.6781653 51.2235366, 11.6777743 51.2235301, 11.6774393 51.2235403, 11.6771023 51.2235732, 11.6767359 51.2236452, 11.6764727 51.2237121)",2,,B 176,,
167053041,Herrenstraße,residential,True,False,12.361,"LINESTRING (11.6803854 51.2236724, 11.6804592 51.2237735)",,,,,
167170488,Markt,primary,False,True,74.527,"LINESTRING (11.6803854 51.2236724, 11.6800837 51.223655, 11.6793189 51.223617)",2,,B 176,,
351624407,Untere Hauptstraße,primary,False,False,100.627,"LINESTRING (11.6803854 51.2236724, 11.6809239 51.223706, 11.6814082 51.2237284, 11.6818264 51.2237285)",2,,B 176,,
167053033,Hallesche Straße,secondary,True,False,107.28800000000001,"LINESTRING (11.6764727 51.2237121, 11.6765492 51.2238297, 11.6766807 51.2239201, 11.6768498 51.223975, 11.6771519 51.2241029, 11.6773329 51.2241817, 11.677386 51.2242176, 11.6775017 51.2243554, 11.6775115 51.2243799)",1,,L 209,,5.5
167170487,Obere Hauptstraße,primary,False,True,31.923,"LINESTRING (11.6764727 51.2237121, 11.6762631 51.2237592, 11.6760355 51.2237976)",2,,B 176,,
347521381,Obere Hauptstraße,primary,False,False,201.70299999999997,"LINESTRING (11.6764727 51.2237121, 11.6767359 51.2236452, 11.6771023 51.2235732, 11.6774393 51.2235403, 11.6777743 51.2235301, 11.6781653 51.2235366, 11.6793189 51.223617)",2,,B 176,,
167170487,Obere Hauptstraße,primary,False,True,13.496,"LINESTRING (11.6760355 51.2237976, 11.6758446 51.2238185)",2,,B 176,,
167053037,Kiethstraße,residential,False,False,157.76,"LINESTRING (11.6760355 51.2237976, 11.6761303 51.2239691, 11.6761812 51.2241197, 11.6762141 51.2242588, 11.6762545 51.2244759, 11.6763008 51.2246966, 11.6763156 51.2247488, 11.6763316 51.2248052, 11.676372 51.2249234, 11.6763913 51.2250162, 11.6764227 51.2251919)",,,,,
167170487,Obere Hauptstraße,primary,False,False,31.923,"LINESTRING (11.6760355 51.2237976, 11.6762631 51.2237592, 11.6764727 51.2237121)",2,,B 176,,
876475896,Untere Hauptstraße,living_street,False,False,20.679,"LINESTRING (11.6806132 51.2239702, 11.6806464 51.2237854)",,,,,
"[239918384, 167053041]","['Herrenstraße', 'Mühlstraße']",residential,True,False,193.463,"LINESTRING (11.6806132 51.2239702, 11.6806052 51.2241278, 11.6805856 51.2242583, 11.6805097 51.2245049, 11.6805343 51.2246398, 11.6805418 51.2247194, 11.6805354 51.2248132, 11.6805005 51.2249566, 11.680477 51.2250644, 11.6803881 51.225226, 11.6802908 51.2252568, 11.6800745 51.2252295, 11.6797786 51.2251961, 11.679672 51.2251719)",,,,,
167053038,Kleine Salzstraße,residential,False,True,114.578,"LINESTRING (11.679138 51.2243383, 11.6789077 51.2243555, 11.678753 51.22436, 11.6785821 51.2243483, 11.6783474 51.2243225, 11.6782169 51.224311, 11.6780822 51.2243097, 11.6779639 51.2243217, 11.6778612 51.2243362, 11.6777094 51.2243582, 11.6775115 51.2243799)",,,,,
"[365513421, 351624406]",Große Salzstraße,secondary,True,False,81.381,"LINESTRING (11.679138 51.2243383, 11.6791418 51.224209, 11.6791769 51.2240496, 11.6793189 51.223617)","['2', '1']",,L 209,,5.5
167053033,Hallesche Straße,secondary,True,False,102.732,"LINESTRING (11.6775115 51.2243799, 11.6775779 51.2244964, 11.6776275 51.2245744, 11.6776909 51.2246263, 11.6777915 51.2246857, 11.6778484 51.2247237, 11.6779038 51.2247786, 11.6779737 51.2249384, 11.6779973 51.225054, 11.678011 51.2252188)",1,,L 209,,5.5
167053038,Kleine Salzstraße,residential,False,False,114.57799999999999,"LINESTRING (11.6775115 51.2243799, 11.6777094 51.2243582, 11.6778612 51.2243362, 11.6779639 51.2243217, 11.6780822 51.2243097, 11.6782169 51.224311, 11.6783474 51.2243225, 11.6785821 51.2243483, 11.678753 51.22436, 11.6789077 51.2243555, 11.679138 51.2243383)",,,,,
"[315489162, 167053051]",Siedegarten,residential,False,True,141.72899999999998,"LINESTRING (11.6751163 51.2249885, 11.6751009 51.2250355, 11.675099 51.2253214, 11.6751298 51.2253515, 11.6751959 51.22539, 11.6753476 51.2253944, 11.6755239 51.2253788, 11.6760208 51.2253241, 11.6762923 51.2252972, 11.6763525 51.22529, 11.6764008 51.2252695, 11.6764227 51.2251919)",,,,,
351624406,Große Salzstraße,secondary,True,False,101.529,"LINESTRING (11.679672 51.2251719, 11.6796845 51.2251228, 11.6796724 51.2250772, 11.6796459 51.2249888, 11.679579 51.2249007, 11.6794469 51.2247719, 11.6793216 51.2246423, 11.6792126 51.224458, 11.679138 51.2243383)",1,,L 209,,5.5
167053034,Hallesche Straße,secondary,True,False,25.295,"LINESTRING (11.678011 51.2252188, 11.6780778 51.2254424)",1,,L 209,,5.5
167053055,Kiethstraße,residential,False,False,111.86600000000001,"LINESTRING (11.678011 51.2252188, 11.6777768 51.2252432, 11.6774008 51.2252805, 11.677151 51.2252583, 11.676698 51.2252189, 11.6764227 51.2251919)",,,,,
167053037,Kiethstraße,residential,False,True,157.76,"LINESTRING (11.6764227 51.2251919, 11.6763913 51.2250162, 11.676372 51.2249234, 11.6763316 51.2248052, 11.6763156 51.2247488, 11.6763008 51.2246966, 11.6762545 51.2244759, 11.6762141 51.2242588, 11.6761812 51.2241197, 11.6761303 51.2239691, 11.6760355 51.2237976)",,,,,
"[315489162, 167053051]",Siedegarten,residential,False,False,141.729,"LINESTRING (11.6764227 51.2251919, 11.6764008 51.2252695, 11.6763525 51.22529, 11.6762923 51.2252972, 11.6760208 51.2253241, 11.6755239 51.2253788, 11.6753476 51.2253944, 11.6751959 51.22539, 11.6751298 51.2253515, 11.675099 51.2253214, 11.6751009 51.2250355, 11.6751163 51.2249885)",,,,,
167053055,Kiethstraße,residential,False,True,111.86600000000001,"LINESTRING (11.6764227 51.2251919, 11.676698 51.2252189, 11.677151 51.2252583, 11.6774008 51.2252805, 11.6777768 51.2252432, 11.678011 51.2252188)",,,,,
167053035,Große Salzstraße,secondary,True,False,118.67599999999999,"LINESTRING (11.6780778 51.2254424, 11.6782174 51.2254429, 11.6785071 51.2254473, 11.6786771 51.2254406, 11.6787649 51.2254262, 11.6788527 51.2253997, 11.6789632 51.2253381, 11.6791395 51.2252853, 11.6793681 51.2252511, 11.6795068 51.2252323, 11.6796187 51.2252064, 11.679672 51.2251719)",1,,L 209,,5.5
"[585534164, 167408485]","['Untere Stadtmauer', 'Thomaeplatz']",living_street,True,False,288.862,"LINESTRING (11.6832618 51.2235998, 11.6830023 51.223479, 11.6827516 51.2233878, 11.6823714 51.223264, 11.6818708 51.2231507, 11.6814645 51.2230596, 11.6810782 51.2229844, 11.6805663 51.2229012, 11.6802159 51.222866, 11.6797751 51.2228398, 11.6793653 51.2228613)",,,,,5
"[321689508, 167053036, 351624407]","['Naumburger Straße', 'Untere Hauptstraße']",primary,False,False,47.39,"LINESTRING (11.6832618 51.2235998, 11.6834111 51.2235129, 11.6835415 51.2234317, 11.6836656 51.2233523, 11.6837588 51.2233097)",2,yes,B 176,50,
351624407,Untere Hauptstraße,primary,False,True,16.965,"LINESTRING (11.6832618 51.2235998, 11.6831611 51.2236545, 11.6830591 51.2236808)",2,,B 176,,
167409230,Bäckergasse,residential,False,False,15.195,"LINESTRING (11.6830591 51.2236808, 11.6830971 51.2237506, 11.6830953 51.2238135)",,,,,
351624407,Untere Hauptstraße,primary,False,False,16.965,"LINESTRING (11.6830591 51.2236808, 11.6831611 51.2236545, 11.6832618 51.2235998)",2,,B 176,,
351624407,Untere Hauptstraße,primary,False,True,86.154,"LINESTRING (11.6830591 51.2236808, 11.6828981 51.2236996, 11.6826769 51.2236959, 11.6823345 51.2237095, 11.6818264 51.2237285)",2,,B 176,,
167409236,Obere Krautgasse,residential,False,False,12.498,"LINESTRING (11.6818264 51.2237285, 11.6818262 51.2238409)",,,,,
351624407,Untere Hauptstraße,primary,False,False,86.154,"LINESTRING (11.6818264 51.2237285, 11.6823345 51.2237095, 11.6826769 51.2236959, 11.6828981 51.2236996, 11.6830591 51.2236808)",2,,B 176,,
351624407,Untere Hauptstraße,primary,False,True,100.62700000000001,"LINESTRING (11.6818264 51.2237285, 11.6814082 51.2237284, 11.6809239 51.223706, 11.6803854 51.2236724)",2,,B 176,,
167170487,Obere Hauptstraße,primary,False,False,25.122999999999998,"LINESTRING (11.6754846 51.2238184, 11.6756819 51.2238257, 11.6758446 51.2238185)",2,,B 176,,
167170487,Obere Hauptstraße,primary,False,False,13.496,"LINESTRING (11.6758446 51.2238185, 11.6760355 51.2237976)",2,,B 176,,
167170487,Obere Hauptstraße,primary,False,True,25.122999999999998,"LINESTRING (11.6758446 51.2238185, 11.6756819 51.2238257, 11.6754846 51.2238184)",2,,B 176,,
585534162,Obere Stadtmauer,living_street,False,True,279.93600000000004,"LINESTRING (11.6758446 51.2238185, 11.6758245 51.2237582, 11.6758691 51.2236637, 11.6759265 51.2236078, 11.6761187 51.2235113, 11.6764774 51.2234233, 11.6768585 51.2233337, 11.6771071 51.2232753, 11.6777376 51.2231481, 11.6784942 51.2230043, 11.6791609 51.2228902, 11.6793653 51.2228613)",,,,,
167408477,,unclassified,False,True,502.002,"LINESTRING (11.6836783 51.2195403, 11.6830417 51.219564, 11.6822735 51.2195934, 11.6793304 51.2196227, 11.6778991 51.2196665, 11.6775362 51.2197108, 11.6773645 51.2197381, 11.6771258 51.2197437, 11.6764876 51.2197348)",,,,,
"[444052365, 444052366, 251401175]",Hirschrodaer Straße,tertiary,False,False,407.8960000000001,"LINESTRING (11.6836783 51.2195403, 11.6836802 51.219847, 11.6836869 51.2199636, 11.6836966 51.2201313, 11.6837622 51.2202238, 11.6838245 51.220277, 11.6838931 51.2203115, 11.6839979 51.2203316, 11.684152 51.2203153, 11.684486 51.2201656, 11.6846964 51.2200594, 11.6848546 51.2200165, 11.6849833 51.2200085, 11.6850906 51.2200203, 11.6851462 51.2200516, 11.6852066 51.2200857, 11.6854497 51.2205165, 11.6854947 51.2206246, 11.685487 51.2207045, 11.6854638 51.2207711, 11.6854097 51.2208256, 11.6852917 51.2208849, 11.6850964 51.2209297, 11.6839711 51.2211769, 11.6838889 51.2211976, 11.683812 51.2212253, 11.6837656 51.2212568)",2,,,,
167408477,,unclassified,False,False,9.663,"LINESTRING (11.6764146 51.2196609, 11.6764876 51.2197348)",,,,,
239919859,Kastanienring,residential,False,False,13.169,"LINESTRING (11.6764146 51.2196609, 11.6763531 51.2196905, 11.6762781 51.2197422)",,,,30,
167408477,,unclassified,False,True,9.663,"LINESTRING (11.6764876 51.2197348, 11.6764146 51.2196609)",,,,,
455806847,,unclassified,False,False,14.614,"LINESTRING (11.6764876 51.2197348, 11.6762781 51.2197422)",,,,,
167408477,,unclassified,False,False,502.002,"LINESTRING (11.6764876 51.2197348, 11.6771258 51.2197437, 11.6773645 51.2197381, 11.6775362 51.2197108, 11.6778991 51.2196665, 11.6793304 51.2196227, 11.6822735 51.2195934, 11.6830417 51.219564, 11.6836783 51.2195403)",,,,,
455806847,,unclassified,False,True,14.614,"LINESTRING (11.6762781 51.2197422, 11.6764876 51.2197348)",,,,,
239919859,Kastanienring,residential,False,True,13.169,"LINESTRING (11.6762781 51.2197422, 11.6763531 51.2196905, 11.6764146 51.2196609)",,,,30,
"[585534161, 167053057]","['Bahnhofstraße', 'Markt']",residential,False,True,84.393,"LINESTRING (11.6793653 51.2228613, 11.6793647 51.2228784, 11.6793731 51.2229988, 11.6793652 51.2232308, 11.6793647 51.223269, 11.6793632 51.2233722, 11.679365 51.2234833, 11.6793189 51.223617)",2,,,,
585534162,Obere Stadtmauer,living_street,False,False,279.93600000000004,"LINESTRING (11.6793653 51.2228613, 11.6791609 51.2228902, 11.6784942 51.2230043, 11.6777376 51.2231481, 11.6771071 51.2232753, 11.6768585 51.2233337, 11.6764774 51.2234233, 11.6761187 51.2235113, 11.6759265 51.2236078, 11.6758691 51.2236637, 11.6758245 51.2237582, 11.6758446 51.2238185)",,,,,
"[600323371, 167053042, 585534163, 1217262478]","['Bahnhofstraße', 'Ladestraße']",residential,False,False,41.716,"LINESTRING (11.6793653 51.2228613, 11.6793559 51.2227835, 11.67936 51.2226559, 11.6793715 51.2225328, 11.6793875 51.2224877)",2,yes,,,
167409230,Bäckergasse,residential,False,False,53.746,"LINESTRING (11.6830953 51.2238135, 11.6830878 51.2238645, 11.6830393 51.2241621, 11.6830088 51.2242937)",,,,,
"[167409232, 167409233]","['Gartenstraße', 'Untere Krautgasse']",residential,True,False,334.673,"LINESTRING (11.6830953 51.2238135, 11.6832493 51.223842, 11.6834593 51.2238727, 11.684156 51.2239429, 11.6845166 51.2239823, 11.6846951 51.2240108, 11.6848265 51.22405, 11.684909 51.2240854, 11.6849507 51.2241161, 11.684958 51.2241533, 11.6849356 51.2246284, 11.6848772 51.2246171, 11.6846682 51.2246064, 11.6841667 51.2246014, 11.6840685 51.224594, 11.6839635 51.2245655, 11.6837534 51.2244778, 11.6835504 51.2244055, 11.6833438 51.2243441, 11.6831478 51.2243134, 11.6830088 51.2242937)",,,,,
167409230,Bäckergasse,residential,False,True,15.195,"LINESTRING (11.6830953 51.2238135, 11.6830971 51.2237506, 11.6830591 51.2236808)",,,,,
167409236,Obere Krautgasse,residential,False,True,15.323,"LINESTRING (11.6818258 51.2239787, 11.6818262 51.2238409)",,,,,
167409236,Obere Krautgasse,residential,False,False,158.32999999999998,"LINESTRING (11.6818258 51.2239787, 11.6817593 51.224108, 11.6816998 51.2242155, 11.6816542 51.2243097, 11.6816087 51.2243733, 11.6815527 51.2244544, 11.6815142 51.2245399, 11.6815002 51.2246561, 11.6814932 51.2248447, 11.6815037 51.2249083, 11.6815422 51.2249499, 11.6816788 51.225053, 11.6817593 51.2251275, 11.6817908 51.2251845, 11.6818048 51.2252481, 11.6818052 51.2253114)",,,,,
239918380,Untere Krautgasse,residential,False,True,92.174,"LINESTRING (11.6818258 51.2239787, 11.6821816 51.2241643, 11.6822691 51.2241994, 11.6823601 51.2242213, 11.6824966 51.224241, 11.6830088 51.2242937)",,,,,
167409230,Bäckergasse,residential,False,True,53.746,"LINESTRING (11.6830088 51.2242937, 11.6830393 51.2241621, 11.6830878 51.2238645, 11.6830953 51.2238135)",,,,,
239918380,Untere Krautgasse,residential,False,False,92.174,"LINESTRING (11.6830088 51.2242937, 11.6824966 51.224241, 11.6823601 51.2242213, 11.6822691 51.2241994, 11.6821816 51.2241643, 11.6818258 51.2239787)",,,,,
239918382,Töpfergasse,residential,False,False,116.352,"LINESTRING (11.6830088 51.2242937, 11.6829762 51.2243945, 11.6829692 51.2244559, 11.6829867 51.2246729, 11.6830234 51.2253372)",,,,,
167409236,Obere Krautgasse,residential,False,True,158.33,"LINESTRING (11.6818052 51.2253114, 11.6818048 51.2252481, 11.6817908 51.2251845, 11.6817593 51.2251275, 11.6816788 51.225053, 11.6815422 51.2249499, 11.6815037 51.2249083, 11.6814932 51.2248447, 11.6815002 51.2246561, 11.6815142 51.2245399, 11.6815527 51.2244544, 11.6816087 51.2243733, 11.6816542 51.2243097, 11.6816998 51.2242155, 11.6817593 51.224108, 11.6818258 51.2239787)",,,,,
239918382,Töpfergasse,residential,False,True,116.352,"LINESTRING (11.6830234 51.2253372, 11.6829867 51.2246729, 11.6829692 51.2244559, 11.6829762 51.2243945, 11.6830088 51.2242937)",,,,,
218458480,Untere Hauptstraße,living_street,False,True,13.103,"LINESTRING (11.6804592 51.2237735, 11.6806464 51.2237854)",,,,,
167053041,Herrenstraße,residential,True,False,24.363,"LINESTRING (11.6804592 51.2237735, 11.6804974 51.223826, 11.6806132 51.2239702)",,,,,
218458480,Untere Hauptstraße,living_street,False,False,13.103,"LINESTRING (11.6806464 51.2237854, 11.6804592 51.2237735)",,,,,
876475896,Untere Hauptstraße,living_street,False,True,20.679,"LINESTRING (11.6806464 51.2237854, 11.6806132 51.2239702)",,,,,
218458459,Untere Hauptstraße,living_street,False,False,82.527,"LINESTRING (11.6806464 51.2237854, 11.6811491 51.2238005, 11.6815235 51.2238375, 11.6818262 51.2238409)",,,,,
167409236,Obere Krautgasse,residential,False,False,15.323,"LINESTRING (11.6818262 51.2238409, 11.6818258 51.2239787)",,,,,
167409236,Obere Krautgasse,residential,False,True,12.498,"LINESTRING (11.6818262 51.2238409, 11.6818264 51.2237285)",,,,,
218458459,Untere Hauptstraße,living_street,False,True,82.527,"LINESTRING (11.6818262 51.2238409, 11.6815235 51.2238375, 11.6811491 51.2238005, 11.6806464 51.2237854)",,,,,
662374588,Untergraben,residential,False,True,31.743,"LINESTRING (11.6831424 51.2229878, 11.6828145 51.2229093, 11.6827414 51.2228623)",,,,,
