osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge,lanes,junction
43362351,K 7127,Schluckstraße,tertiary,50,False,False,222.99600000000004,"LINESTRING (8.8093574 48.2842175, 8.8093638 48.2843774, 8.809207 48.2845552, 8.8085493 48.2850512, 8.8082646 48.2852835, 8.8080394 48.285524, 8.8078011 48.2858855)",,,,
26214144,K 7128,Bachstraße,tertiary,50,False,True,54.7,"LINESTRING (8.8076987 48.2860341, 8.8084033 48.286183)",,,,
"[353152089, 43756282, 353152092]",K 7127,,tertiary,50,False,True,18.178,"LINESTRING (8.8076987 48.2860341, 8.8077291 48.28599, 8.8077816 48.2859138, 8.8078011 48.2858855)",,yes,,
35585628,,,secondary,,True,False,20.907,"LINESTRING (8.8093936 48.2921265, 8.8093427 48.2921102, 8.809301 48.2920848, 8.809272 48.2920525, 8.8092581 48.2920161, 8.8092605 48.2919785)",,,1,roundabout
35585628,,,secondary,,True,False,26.877,"LINESTRING (8.8092605 48.2919785, 8.8092809 48.2919406, 8.8093178 48.2919086, 8.8093676 48.2918857, 8.8094256 48.2918741, 8.8094861 48.2918749, 8.8095434 48.2918879)",,,1,roundabout
35585628,,,secondary,,True,False,18.268,"LINESTRING (8.8095434 48.2918879, 8.8095927 48.2919126, 8.809628 48.2919463, 8.8096457 48.2919857, 8.809644 48.2920267)",,,1,roundabout
41078342,L 415,Brückenstraße,secondary,30,False,True,24.727,"LINESTRING (8.8095434 48.2918879, 8.8095641 48.2918042, 8.8096139 48.2916707)",,,,
35585628,,,secondary,,True,False,24.287000000000003,"LINESTRING (8.809644 48.2920267, 8.8096212 48.2920677, 8.8095793 48.2921013, 8.8095229 48.2921237, 8.8094586 48.2921325, 8.8093936 48.2921265)",,,1,roundabout
35585637,,Ruomser Straße,residential,,False,False,84.732,"LINESTRING (8.809644 48.2920267, 8.810306 48.2921064, 8.8105384 48.2921508, 8.8107444 48.29222)",,,,
35585638,,Am Mühlegraben,residential,,False,True,194.91299999999998,"LINESTRING (8.8135949 48.2929676, 8.8131184 48.292827, 8.8125519 48.2926602, 8.8123845 48.2926326, 8.8118427 48.2926173, 8.8113303 48.2924871, 8.811227 48.2924756, 8.8111018 48.2924844)",,,,
40881653,,,residential,,False,False,42.747,"LINESTRING (8.8135949 48.2929676, 8.8138098 48.2927747, 8.813919 48.29265)",,,,
35585637,,Ruomser Straße,residential,,False,False,50.554,"LINESTRING (8.8111018 48.2924844, 8.8111331 48.2925781, 8.8112099 48.2929331)",,,,
35585637,,Ruomser Straße,residential,,False,True,39.783,"LINESTRING (8.8111018 48.2924844, 8.8109814 48.2923665, 8.8107444 48.29222)",,,,
35585638,,Am Mühlegraben,residential,,False,False,194.913,"LINESTRING (8.8111018 48.2924844, 8.811227 48.2924756, 8.8113303 48.2924871, 8.8118427 48.2926173, 8.8123845 48.2926326, 8.8125519 48.2926602, 8.8131184 48.292827, 8.8135949 48.2929676)",,,,
36925777,,Gildastraße,residential,,False,False,67.932,"LINESTRING (8.8085649 48.288612, 8.8084454 48.2886388, 8.8083351 48.2886986, 8.8080238 48.2890781)",,,,
36925779,,Schäferstraße,residential,,False,False,21.298000000000002,"LINESTRING (8.8085649 48.288612, 8.8085486 48.2885135, 8.8085673 48.2884219)",,,,
36925779,,Schäferstraße,residential,,False,True,35.387,"LINESTRING (8.8085649 48.288612, 8.8087538 48.2887013, 8.8089511 48.2887997)",,,,
36925777,,Gildastraße,residential,,False,False,26.088,"LINESTRING (8.8072503 48.2898778, 8.8070323 48.2900622)",,,,
36925777,,Gildastraße,residential,,False,True,46.658,"LINESTRING (8.8072503 48.2898778, 8.8076127 48.2895344)",,,,
36925778,,Beinlenstraße,residential,,False,True,55.464,"LINESTRING (8.8072503 48.2898778, 8.8079626 48.2900333)",,,,
36925778,,Beinlenstraße,residential,,False,False,74.442,"LINESTRING (8.8094209 48.2904399, 8.8084935 48.2901802)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,False,59.638999999999996,"LINESTRING (8.8094209 48.2904399, 8.8092641 48.2906187, 8.8091041 48.2908164, 8.8090768 48.2909196)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,True,82.608,"LINESTRING (8.8094209 48.2904399, 8.8097344 48.2901261, 8.8099676 48.2897945)",,,,
37253821,K 7124,Ostdorfer Straße,tertiary,50,False,False,71.47200000000001,"LINESTRING (8.8183506 48.2884616, 8.818383 48.2885194, 8.8185134 48.2887518, 8.8187836 48.2890321)",,,,
37253821,K 7124,Ostdorfer Straße,tertiary,50,False,True,101.265,"LINESTRING (8.8183506 48.2884616, 8.8182151 48.288297, 8.8181836 48.2882588, 8.8176746 48.2879656, 8.8175771 48.2878798, 8.817539 48.2877585)",,,,
37253821,K 7124,Ostdorfer Straße,tertiary,50,False,False,113.42599999999999,"LINESTRING (8.8187836 48.2890321, 8.8193691 48.2894746, 8.8197141 48.2898388)",,,,
37253821,K 7124,Ostdorfer Straße,tertiary,50,False,True,71.472,"LINESTRING (8.8187836 48.2890321, 8.8185134 48.2887518, 8.818383 48.2885194, 8.8183506 48.2884616)",,,,
41078322,,Unterer Ellenberg,residential,,False,True,342.228,"LINESTRING (8.8187836 48.2890321, 8.8184545 48.2890312, 8.8179818 48.2889646, 8.8175121 48.2888984, 8.8170107 48.2888807, 8.816587 48.2889427, 8.8164828 48.2889954, 8.8162027 48.2892176, 8.8161488 48.2893862, 8.8162505 48.2898466, 8.816324 48.290099, 8.8162387 48.2902492, 8.8160499 48.2903524)",,,,
37253821,K 7124,Ostdorfer Straße,tertiary,50,False,True,14.699,"LINESTRING (8.8198201 48.2899506, 8.8197141 48.2898388)",,,,
37253821,K 7124,Ostdorfer Straße,tertiary,50,False,False,70.672,"LINESTRING (8.8198201 48.2899506, 8.820161 48.2904096, 8.8202066 48.2905294)",,,,
41078323,,Oberer Ellenberg,residential,,False,False,265.512,"LINESTRING (8.8198201 48.2899506, 8.8196667 48.2899788, 8.8194717 48.2899591, 8.818813 48.2896961, 8.8181842 48.2895143, 8.8179235 48.2895015, 8.8179052 48.2895006, 8.8177188 48.2894914, 8.8173051 48.2895201, 8.8171241 48.2896118, 8.8170896 48.2897839, 8.8172082 48.2900433)",,,,
37253821,K 7124,Ostdorfer Straße,tertiary,50,False,True,62.567,"LINESTRING (8.8201845 48.2910883, 8.8202293 48.2909212, 8.8202382 48.2907401, 8.8202066 48.2905294)",,,,
41078324,,Auf dem Kapf,residential,,False,False,262.699,"LINESTRING (8.8201845 48.2910883, 8.8190598 48.2904224, 8.8183997 48.2901583, 8.8177629 48.2899795, 8.8176287 48.2899569, 8.8174971 48.2899623, 8.8172082 48.2900433)",,,,
40881653,,,residential,,False,True,42.747,"LINESTRING (8.813919 48.29265, 8.8138098 48.2927747, 8.8135949 48.2929676)",,,,
40881655,,Weidenstraße,residential,,False,True,86.20000000000002,"LINESTRING (8.813919 48.29265, 8.8138915 48.2925618, 8.8131987 48.292143, 8.8131554 48.2920877)",,,,
40881655,,Weidenstraße,residential,,False,False,86.2,"LINESTRING (8.8131554 48.2920877, 8.8131987 48.292143, 8.8138915 48.2925618, 8.813919 48.29265)",,,,
40881655,,Weidenstraße,residential,,False,True,351.794,"LINESTRING (8.8131554 48.2920877, 8.8130211 48.2920692, 8.8126848 48.2919072, 8.8124599 48.2917161, 8.8124263 48.291652, 8.8124013 48.2916043, 8.8123702 48.2915449, 8.8115608 48.2909253, 8.8103667 48.2900378, 8.8099676 48.2897945)",,,,
"[353154090, 353154091, 169446950]",,Böcklerstraße,residential,,False,False,242.25,"LINESTRING (8.8131554 48.2920877, 8.8131757 48.2920238, 8.8132361 48.2919301, 8.8137043 48.2916621, 8.8137798 48.2915482, 8.8137647 48.291431, 8.8137849 48.2913372, 8.8138906 48.2912434, 8.8141441 48.2911353, 8.8142348 48.2910966, 8.8143706 48.2910387, 8.8146628 48.290914, 8.8153556 48.2906405)",,yes,,
353154091,,Böcklerstraße,residential,,False,False,60.538,"LINESTRING (8.8153556 48.2906405, 8.8160499 48.2903524)",,,,
40881654,,Kolpingstraße,residential,,False,False,352.914,"LINESTRING (8.8153556 48.2906405, 8.8155653 48.2908668, 8.8155998 48.2910779, 8.8156343 48.2912109, 8.8158756 48.2914403, 8.8165927 48.291922, 8.8174685 48.2927249, 8.8177167 48.2928809, 8.8180822 48.2930047, 8.8182432 48.2930321)",,,,
41078338,,Kettlerstraße,residential,,False,False,140.153,"LINESTRING (8.8153556 48.2906405, 8.8150268 48.2902864, 8.8148572 48.2901849, 8.8146273 48.2901392, 8.8145075 48.2901439, 8.8140941 48.2901601, 8.813848 48.2902283)",,,,
"[353154090, 353154091, 169446950]",,Böcklerstraße,residential,,False,True,242.25,"LINESTRING (8.8153556 48.2906405, 8.8146628 48.290914, 8.8143706 48.2910387, 8.8142348 48.2910966, 8.8141441 48.2911353, 8.8138906 48.2912434, 8.8137849 48.2913372, 8.8137647 48.291431, 8.8137798 48.2915482, 8.8137043 48.2916621, 8.8132361 48.2919301, 8.8131757 48.2920238, 8.8131554 48.2920877)",,yes,,
41078338,,Kettlerstraße,residential,,False,True,140.153,"LINESTRING (8.813848 48.2902283, 8.8140941 48.2901601, 8.8145075 48.2901439, 8.8146273 48.2901392, 8.8148572 48.2901849, 8.8150268 48.2902864, 8.8153556 48.2906405)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,True,7.48,"LINESTRING (8.8099676 48.2897945, 8.8099973 48.2897302)",,,,
40881655,,Weidenstraße,residential,,False,False,351.7939999999999,"LINESTRING (8.8099676 48.2897945, 8.8103667 48.2900378, 8.8115608 48.2909253, 8.8123702 48.2915449, 8.8124013 48.2916043, 8.8124263 48.291652, 8.8124599 48.2917161, 8.8126848 48.2919072, 8.8130211 48.2920692, 8.8131554 48.2920877)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,False,82.608,"LINESTRING (8.8099676 48.2897945, 8.8097344 48.2901261, 8.8094209 48.2904399)",,,,
25860573,,Untere Bachstraße,residential,,False,False,66.145,"LINESTRING (8.8124611 48.2896071, 8.8123926 48.2893265, 8.812219 48.2890382)",,,,
25860573,,Untere Bachstraße,residential,,False,True,47.977000000000004,"LINESTRING (8.8124611 48.2896071, 8.8126663 48.2897521, 8.8128 48.2899667)",,,,
40881658,,Froschstraße,residential,,False,True,165.014,"LINESTRING (8.8124611 48.2896071, 8.8123347 48.2896554, 8.8121188 48.2896663, 8.8118902 48.2896062, 8.8111981 48.2893536, 8.8108772 48.2892293, 8.810422 48.2892802)",,,,
25860573,,Untere Bachstraße,residential,,False,False,47.977000000000004,"LINESTRING (8.8128 48.2899667, 8.8126663 48.2897521, 8.8124611 48.2896071)",,,,
40881656,,Hindenburgplatz,residential,,True,False,33.604,"LINESTRING (8.8100297 48.2891279, 8.810422 48.2892802)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,True,5.422,"LINESTRING (8.8100297 48.2891279, 8.8100152 48.2890801)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,False,38.071,"LINESTRING (8.8100297 48.2891279, 8.8100624 48.289298, 8.8100624 48.2894689)",,,,
40881657,,Hindenburgplatz,residential,,False,False,34.298,"LINESTRING (8.810422 48.2892802, 8.8103037 48.2893706, 8.8101774 48.2894285, 8.8100624 48.2894689)",,,,
40881658,,Froschstraße,residential,,False,False,165.014,"LINESTRING (8.810422 48.2892802, 8.8108772 48.2892293, 8.8111981 48.2893536, 8.8118902 48.2896062, 8.8121188 48.2896663, 8.8123347 48.2896554, 8.8124611 48.2896071)",,,,
40881657,,Hindenburgplatz,residential,,False,True,34.298,"LINESTRING (8.8100624 48.2894689, 8.8101774 48.2894285, 8.8103037 48.2893706, 8.810422 48.2892802)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,False,29.511000000000003,"LINESTRING (8.8100624 48.2894689, 8.8100472 48.2895808, 8.8099973 48.2897302)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,True,38.071,"LINESTRING (8.8100624 48.2894689, 8.8100624 48.289298, 8.8100297 48.2891279)",,,,
40881661,,Zelterstraße,residential,,False,False,54.061,"LINESTRING (8.8074899 48.2911504, 8.8079132 48.2907541)",,,,
41078330,,Schafbrunnenstraße,residential,,False,False,71.607,"LINESTRING (8.8074899 48.2911504, 8.8083866 48.2913928)",,,,
36925778,,Beinlenstraße,residential,,False,False,42.54,"LINESTRING (8.8084935 48.2901802, 8.8079626 48.2900333)",,,,
36925778,,Beinlenstraße,residential,,False,True,74.442,"LINESTRING (8.8084935 48.2901802, 8.8094209 48.2904399)",,,,
40881661,,Zelterstraße,residential,,False,True,76.913,"LINESTRING (8.8084935 48.2901802, 8.8079132 48.2907541)",,,,
40881661,,Zelterstraße,residential,,False,False,76.913,"LINESTRING (8.8079132 48.2907541, 8.8084935 48.2901802)",,,,
40881661,,Zelterstraße,residential,,False,True,54.061,"LINESTRING (8.8079132 48.2907541, 8.8074899 48.2911504)",,,,
36925777,,Gildastraße,residential,,False,False,59.315,"LINESTRING (8.8080238 48.2890781, 8.8078318 48.2893291, 8.8076127 48.2895344)",,,,
36925777,,Gildastraße,residential,,False,True,67.932,"LINESTRING (8.8080238 48.2890781, 8.8083351 48.2886986, 8.8084454 48.2886388, 8.8085649 48.288612)",,,,
"[43363974, 40881663]",,"['Grabenstraße', 'Silcherstraße']",residential,,False,False,134.246,"LINESTRING (8.8080238 48.2890781, 8.8085284 48.2893741, 8.8082215 48.2897016, 8.8079626 48.2900333)",,,,
36925778,,Beinlenstraße,residential,,False,False,55.464,"LINESTRING (8.8079626 48.2900333, 8.8072503 48.2898778)",,,,
36925778,,Beinlenstraße,residential,,False,True,42.54,"LINESTRING (8.8079626 48.2900333, 8.8084935 48.2901802)",,,,
"[43363974, 40881663]",,"['Grabenstraße', 'Silcherstraße']",residential,,False,True,134.246,"LINESTRING (8.8079626 48.2900333, 8.8082215 48.2897016, 8.8085284 48.2893741, 8.8080238 48.2890781)",,,,
36925777,,Gildastraße,residential,,False,False,46.658,"LINESTRING (8.8076127 48.2895344, 8.8072503 48.2898778)",,,,
36925777,,Gildastraße,residential,,False,True,59.315,"LINESTRING (8.8076127 48.2895344, 8.8078318 48.2893291, 8.8080238 48.2890781)",,,,
36925777,,Gildastraße,residential,,False,True,26.088,"LINESTRING (8.8070323 48.2900622, 8.8072503 48.2898778)",,,,
26214144,K 7128,Bachstraße,tertiary,50,False,False,68.237,"LINESTRING (8.8099159 48.2868526, 8.8095598 48.2866414, 8.8092 48.2864669)",,,,
26214144,K 7128,Bachstraße,tertiary,50,False,True,170.608,"LINESTRING (8.8099159 48.2868526, 8.8107998 48.2873462, 8.8111782 48.2876335, 8.8115581 48.2879232)",,,,
40881687,,Preßstraße,residential,,False,False,47.469,"LINESTRING (8.8099159 48.2868526, 8.8098793 48.2869108, 8.8095751 48.2872131)",,,,
"[40881669, 353152091, 353152093]",,,residential,,False,True,18.459000000000003,"LINESTRING (8.8099159 48.2868526, 8.8099821 48.2868007, 8.8100336 48.2867541, 8.8100695 48.2867219)",,yes,,
40881670,,Olgastraße,residential,,False,True,51.872,"LINESTRING (8.808844 48.2876625, 8.8093245 48.2880022)",,,,
40881687,,Preßstraße,residential,,False,False,2.23,"LINESTRING (8.808844 48.2876625, 8.8088202 48.2876502)",,,,
40881687,,Preßstraße,residential,,False,True,73.886,"LINESTRING (8.808844 48.2876625, 8.8092427 48.2874541, 8.8095751 48.2872131)",,,,
36925779,,Schäferstraße,residential,,False,True,65.161,"LINESTRING (8.8082241 48.2878906, 8.8085075 48.2882142, 8.8085673 48.2884219)",,,,
40881687,,Preßstraße,residential,,False,True,51.938,"LINESTRING (8.8082241 48.2878906, 8.8083328 48.287843, 8.8085411 48.2877886, 8.8088202 48.2876502)",,,,
40881671,,Gartenstraße,residential,,False,True,72.915,"LINESTRING (8.8085673 48.2884219, 8.8093245 48.2880022)",,,,
36925779,,Schäferstraße,residential,,False,False,65.161,"LINESTRING (8.8085673 48.2884219, 8.8085075 48.2882142, 8.8082241 48.2878906)",,,,
36925779,,Schäferstraße,residential,,False,True,21.298000000000002,"LINESTRING (8.8085673 48.2884219, 8.8085486 48.2885135, 8.8085649 48.288612)",,,,
40881670,,Olgastraße,residential,,False,False,51.141,"LINESTRING (8.8101642 48.2886946, 8.8097386 48.2883322)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,False,45.823,"LINESTRING (8.8101642 48.2886946, 8.8100343 48.2888377, 8.81 48.2889612, 8.8100152 48.2890801)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,True,134.187,"LINESTRING (8.8101642 48.2886946, 8.8110781 48.2882088, 8.8115581 48.2879232)",,,,
40881670,,Olgastraße,residential,,False,False,51.872,"LINESTRING (8.8093245 48.2880022, 8.808844 48.2876625)",,,,
40881670,,Olgastraße,residential,,False,True,47.804,"LINESTRING (8.8093245 48.2880022, 8.8097386 48.2883322)",,,,
40881671,,Gartenstraße,residential,,False,False,72.915,"LINESTRING (8.8093245 48.2880022, 8.8085673 48.2884219)",,,,
40881671,,Gartenstraße,residential,,False,True,71.251,"LINESTRING (8.8093245 48.2880022, 8.8096713 48.2877827, 8.8100223 48.2875606)",,,,
40881672,,Rosenstraße,residential,,False,True,50.871,"LINESTRING (8.8100223 48.2875606, 8.8095751 48.2872131)",,,,
40881671,,Gartenstraße,residential,,False,False,71.251,"LINESTRING (8.8100223 48.2875606, 8.8096713 48.2877827, 8.8093245 48.2880022)",,,,
40881672,,Rosenstraße,residential,,False,False,121.19300000000001,"LINESTRING (8.8100223 48.2875606, 8.8104532 48.2878812, 8.810442 48.2879091, 8.8097386 48.2883322)",,,,
40881672,,Rosenstraße,residential,,False,False,50.871,"LINESTRING (8.8095751 48.2872131, 8.8100223 48.2875606)",,,,
40881687,,Preßstraße,residential,,False,False,73.886,"LINESTRING (8.8095751 48.2872131, 8.8092427 48.2874541, 8.808844 48.2876625)",,,,
40881687,,Preßstraße,residential,,False,True,47.469,"LINESTRING (8.8095751 48.2872131, 8.8098793 48.2869108, 8.8099159 48.2868526)",,,,
40881670,,Olgastraße,residential,,False,False,47.804,"LINESTRING (8.8097386 48.2883322, 8.8093245 48.2880022)",,,,
40881670,,Olgastraße,residential,,False,True,51.141,"LINESTRING (8.8097386 48.2883322, 8.8101642 48.2886946)",,,,
40881672,,Rosenstraße,residential,,False,False,78.084,"LINESTRING (8.8097386 48.2883322, 8.8089511 48.2887997)",,,,
40881672,,Rosenstraße,residential,,False,True,121.19300000000001,"LINESTRING (8.8097386 48.2883322, 8.810442 48.2879091, 8.8104532 48.2878812, 8.8100223 48.2875606)",,,,
40881672,,Rosenstraße,residential,,False,True,78.084,"LINESTRING (8.8089511 48.2887997, 8.8097386 48.2883322)",,,,
36925779,,Schäferstraße,residential,,False,False,35.387,"LINESTRING (8.8089511 48.2887997, 8.8087538 48.2887013, 8.8085649 48.288612)",,,,
36925779,,Schäferstraße,residential,,False,True,85.95,"LINESTRING (8.8089511 48.2887997, 8.809244 48.2889237, 8.8094895 48.2889961, 8.8097203 48.289059, 8.8100152 48.2890801)",,,,
40881687,,Preßstraße,residential,,False,True,2.23,"LINESTRING (8.8088202 48.2876502, 8.808844 48.2876625)",,,,
40881687,,Preßstraße,residential,,False,False,51.938,"LINESTRING (8.8088202 48.2876502, 8.8085411 48.2877886, 8.8083328 48.287843, 8.8082241 48.2878906)",,,,
40944850,,Bachstraße,residential,,False,False,67.833,"LINESTRING (8.8078011 48.2858855, 8.806911 48.2857394)",,,,
40944850,,Bachstraße,residential,,False,True,35.312,"LINESTRING (8.8078011 48.2858855, 8.8082706 48.2859425)",,,,
43362351,K 7127,Schluckstraße,tertiary,50,False,True,222.99599999999998,"LINESTRING (8.8078011 48.2858855, 8.8080394 48.285524, 8.8082646 48.2852835, 8.8085493 48.2850512, 8.809207 48.2845552, 8.8093638 48.2843774, 8.8093574 48.2842175)",,,,
"[353152089, 43756282, 353152092]",K 7127,,tertiary,50,False,False,18.177999999999997,"LINESTRING (8.8078011 48.2858855, 8.8077816 48.2859138, 8.8077291 48.28599, 8.8076987 48.2860341)",,yes,,
40944850,,Bachstraße,residential,,False,False,35.312,"LINESTRING (8.8082706 48.2859425, 8.8078011 48.2858855)",,,,
40881682,,Bachstraße,residential,,False,True,89.96,"LINESTRING (8.8082706 48.2859425, 8.8083411 48.2860294, 8.8092903 48.2863543)",no,,,
40881692,,Lindenstraße,residential,30,False,False,160.78199999999998,"LINESTRING (8.8082706 48.2859425, 8.8086646 48.2859488, 8.8093329 48.2858427, 8.8103972 48.2860048)",,,,
40881682,,Bachstraße,residential,,False,False,89.96,"LINESTRING (8.8092903 48.2863543, 8.8083411 48.2860294, 8.8082706 48.2859425)",no,,,
40881682,,Bachstraße,residential,,False,True,70.712,"LINESTRING (8.8092903 48.2863543, 8.8095896 48.286483, 8.8100695 48.2867219)",no,,,
"[353152090, 40881685, 353152094]",,,residential,,False,False,14.192,"LINESTRING (8.8092903 48.2863543, 8.8092689 48.2863809, 8.8092254 48.2864352, 8.8092 48.2864669)",no,yes,,
"[353152091, 353152093, 40881669]",,,residential,,False,False,18.459,"LINESTRING (8.8100695 48.2867219, 8.8100336 48.2867541, 8.8099821 48.2868007, 8.8099159 48.2868526)",,yes,,
40881682,,Bachstraße,residential,,False,False,70.712,"LINESTRING (8.8100695 48.2867219, 8.8095896 48.286483, 8.8092903 48.2863543)",no,,,
40881684,,Bachstraße,residential,,False,False,173.712,"LINESTRING (8.8100695 48.2867219, 8.8113361 48.287536, 8.8117581 48.2878073)",,,,
40881688,,Schaalstraße,residential,30,False,True,83.399,"LINESTRING (8.8100695 48.2867219, 8.8101414 48.2866002, 8.8103972 48.2860048)",,,,
41078342,L 415,Brückenstraße,secondary,30,False,False,19.623,"LINESTRING (8.8117581 48.2878073, 8.8115581 48.2879232)",,,,
40881684,,Bachstraße,residential,,False,True,173.712,"LINESTRING (8.8117581 48.2878073, 8.8113361 48.287536, 8.8100695 48.2867219)",,,,
1206549135,L 415,Brückenstraße,secondary,30,False,True,32.533,"LINESTRING (8.8117581 48.2878073, 8.8119286 48.2877601, 8.8119518 48.2877535, 8.8121811 48.2877434)",,,,
40881688,,Schaalstraße,residential,30,False,True,51.604,"LINESTRING (8.8103972 48.2860048, 8.8105411 48.2855507)",,,,
40881692,,Lindenstraße,residential,30,False,False,55.18,"LINESTRING (8.8103972 48.2860048, 8.8110727 48.2862151)",,,,
40881688,,Schaalstraße,residential,30,False,False,83.399,"LINESTRING (8.8103972 48.2860048, 8.8101414 48.2866002, 8.8100695 48.2867219)",,,,
40881692,,Lindenstraße,residential,30,False,True,160.78199999999998,"LINESTRING (8.8103972 48.2860048, 8.8093329 48.2858427, 8.8086646 48.2859488, 8.8082706 48.2859425)",,,,
40881688,,Schaalstraße,residential,30,False,False,51.604,"LINESTRING (8.8105411 48.2855507, 8.8103972 48.2860048)",,,,
40881691,,Marienstraße,residential,,False,False,69.832,"LINESTRING (8.8105411 48.2855507, 8.8096645 48.285318)",,,,
40881688,,Schaalstraße,residential,30,False,True,177.808,"LINESTRING (8.8105411 48.2855507, 8.8105407 48.285381, 8.8105065 48.2852477, 8.8104278 48.2851061, 8.8098867 48.2845781, 8.8093574 48.2842175)",,,,
40881691,,Marienstraße,residential,,False,True,69.832,"LINESTRING (8.8096645 48.285318, 8.8105411 48.2855507)",,,,
40881692,,Lindenstraße,residential,30,False,True,67.141,"LINESTRING (8.8127953 48.2868615, 8.8120002 48.2865705)",,,,
40881705,,Schloßstraße,residential,30,False,True,60.119,"LINESTRING (8.8127953 48.2868615, 8.8124272 48.2873435)",,,,
1082058475,,Schloßstraße,residential,30,False,False,53.245,"LINESTRING (8.8127953 48.2868615, 8.8130003 48.2864025)",,,,
1082058475,,Schloßstraße,residential,30,False,True,53.245,"LINESTRING (8.8130003 48.2864025, 8.8127953 48.2868615)",,,,
1206549136,,Schloßstraße,residential,30,False,False,23.68,"LINESTRING (8.8130003 48.2864025, 8.8133202 48.2864089)",,,,
"[372571139, 43362349]",,Alleenstraße,residential,30,False,False,227.53300000000002,"LINESTRING (8.8130003 48.2864025, 8.8131422 48.285819, 8.8131553 48.2857815, 8.8139363 48.2844636)",,,,
