osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,junction,ref,tunnel,width
33155892,Jahnweg,residential,False,False,24.197000000000003,,"LINESTRING (9.2593833 47.9205445, 9.2594972 47.9205444, 9.2596069 47.9205632, 9.2596939 47.9205928)",30,,,,
33155925,Kasernenstraße,unclassified,False,False,54.216,,"LINESTRING (9.2593833 47.9205445, 9.2591538 47.9209005, 9.2591065 47.9209951)",50,,,,
33155925,Kasernenstraße,unclassified,False,True,54.216,,"LINESTRING (9.2591065 47.9209951, 9.2591538 47.9209005, 9.2593833 47.9205445)",50,,,,
180761092,Am Stadtgarten,residential,False,False,141.023,,"LINESTRING (9.2591065 47.9209951, 9.259019 47.9209174, 9.2588772 47.9209011, 9.2586116 47.9209861, 9.2583455 47.9211058, 9.2582699 47.9211433, 9.257682 47.9214353, 9.2575534 47.9215021)",30,,,,
627031925,Kasernenstraße,unclassified,False,False,148.139,,"LINESTRING (9.2591065 47.9209951, 9.2588958 47.9214974, 9.2588462 47.9217898, 9.2588178 47.9219568, 9.2588306 47.9223048)",50,,,,
26938618,Konrad-Heilig-Straße,secondary,False,True,100.002,2,"LINESTRING (9.2588294 47.9226763, 9.258622 47.9226291, 9.2583509 47.9226347, 9.2582964 47.9226424, 9.2575179 47.9227539)",50,,L 268,,
33155926,Kasernenstraße,unclassified,False,True,41.931,,"LINESTRING (9.2588294 47.9226763, 9.2588722 47.9225759, 9.2588509 47.9224787, 9.2588306 47.9223048)",,,,,
535545573,Konrad-Heilig-Straße,secondary,False,False,59.351,3,"LINESTRING (9.2588294 47.9226763, 9.2589843 47.9227748, 9.2591716 47.9229176, 9.259274 47.9229759, 9.2594281 47.9230152)",50,,L 268,,
26374677,Ostracher Straße,residential,False,False,112.519,,"LINESTRING (9.2614639 47.9269404, 9.2613255 47.9270847, 9.2606701 47.9278012)",,,,,
462965952,Friedhofstraße,tertiary,False,True,58.53,2,"LINESTRING (9.2614639 47.9269404, 9.2610658 47.9266769, 9.2608992 47.9265746)",,,,,
462965953,Heiligenberger Straße,residential,False,True,13.468,,"LINESTRING (9.2594281 47.9230152, 9.2594059 47.9231354)",30,,,,
27844408,Heiligenberger Straße,secondary,False,False,173.234,2,"LINESTRING (9.2594281 47.9230152, 9.2595679 47.9230176, 9.2597109 47.9230063, 9.2600689 47.9229265, 9.2604426 47.9228074, 9.2607617 47.9227023, 9.2608766 47.9226636, 9.2610592 47.9226012, 9.2613416 47.9224675, 9.2614859 47.9223607)",50,,L 268,,
535545573,Konrad-Heilig-Straße,secondary,False,True,59.351,3,"LINESTRING (9.2594281 47.9230152, 9.259274 47.9229759, 9.2591716 47.9229176, 9.2589843 47.9227748, 9.2588294 47.9226763)",50,,L 268,,
26938586,Zum Eichberg,residential,False,False,194.992,,"LINESTRING (9.2624681 47.925538, 9.2624935 47.9256256, 9.2624843 47.9257009, 9.262418 47.9257779, 9.2623548 47.9258346, 9.2623131 47.925872, 9.2621351 47.9259784, 9.2620108 47.9260226, 9.2618331 47.9260744, 9.2615774 47.9261364, 9.2605002 47.9263156, 9.2604362 47.9263741)",,,,,
179089549,Gartenstraße,residential,False,False,326.99600000000004,,"LINESTRING (9.2624681 47.925538, 9.2624343 47.9254831, 9.2623992 47.9254485, 9.2622903 47.9253786, 9.2620352 47.9252325, 9.2614299 47.9249, 9.2612648 47.9248132, 9.2609997 47.9246636, 9.2605381 47.9243593, 9.2603082 47.9241767, 9.2600308 47.9239237, 9.2599598 47.9238552, 9.2597979 47.9236667, 9.2595777 47.9233731)",30,,,,
26558659,Bergwaldstraße,residential,False,False,23.775,,"LINESTRING (9.2527827 47.9226088, 9.2527033 47.9226618, 9.2526273 47.9226811, 9.2525016 47.9226825)",30,,,,
27844409,Aftholderberger Straße,tertiary,False,False,323.6,,"LINESTRING (9.2527827 47.9226088, 9.2527185 47.9225598, 9.2526075 47.9224419, 9.2525623 47.9223663, 9.2525515 47.9222267, 9.2526272 47.9215661, 9.2526278 47.9215618, 9.252553 47.9210949, 9.2524143 47.9208898, 9.2522506 47.9207011, 9.2518509 47.9204465, 9.2517418 47.920377, 9.2516017 47.9203028, 9.25125 47.9200948)",50,,K 8269,,
616267641,Bergwaldstraße,tertiary,False,True,123.87899999999999,,"LINESTRING (9.2527827 47.9226088, 9.2528096 47.9226223, 9.2529666 47.9226559, 9.253094 47.9226658, 9.2532187 47.9226598, 9.2534963 47.9226014, 9.2537968 47.9225274, 9.2539614 47.9225005, 9.2541294 47.9224888, 9.2543036 47.9225053, 9.2543823 47.9225275)",50,,K 8269,,
27844409,Aftholderberger Straße,tertiary,False,True,323.5999999999999,,"LINESTRING (9.25125 47.9200948, 9.2516017 47.9203028, 9.2517418 47.920377, 9.2518509 47.9204465, 9.2522506 47.9207011, 9.2524143 47.9208898, 9.252553 47.9210949, 9.2526278 47.9215618, 9.2526272 47.9215661, 9.2525515 47.9222267, 9.2525623 47.9223663, 9.2526075 47.9224419, 9.2527185 47.9225598, 9.2527827 47.9226088)",50,,K 8269,,
89697291,Buchenwasen,residential,False,False,18.106,,"LINESTRING (9.25125 47.9200948, 9.2511106 47.9201674, 9.2510618 47.9201976)",30,,,,
26938618,Konrad-Heilig-Straße,secondary,False,False,115.119,2,"LINESTRING (9.2549996 47.923058, 9.2551391 47.9230354, 9.2565215 47.9228813)",50,,L 268,,
467911561,,secondary,True,False,17.945,1,"LINESTRING (9.2549996 47.923058, 9.2549948 47.9230982, 9.2549702 47.9231351, 9.2549288 47.9231643, 9.2548752 47.9231827)",50,roundabout,,,
26375215,Bergwaldstraße,tertiary,False,True,34.933,,"LINESTRING (9.2546199 47.9226591, 9.254679 47.9227443, 9.2547131 47.9228339, 9.2547322 47.9228981, 9.2547502 47.9229592)",50,,K 8269,,
627031928,Am Stadtgarten,residential,False,True,163.17900000000003,,"LINESTRING (9.2546199 47.9226591, 9.2547591 47.922604, 9.2548647 47.9225639, 9.2548974 47.9225471, 9.2552091 47.9223995, 9.2553524 47.9223316, 9.2554458 47.9222772, 9.2556064 47.9222104, 9.2557268 47.9221638, 9.2560299 47.922077, 9.2564975 47.9219141)",30,,,,
627031929,Bergwaldstraße,tertiary,False,False,23.034,,"LINESTRING (9.2546199 47.9226591, 9.2545034 47.9225845, 9.2543823 47.9225275)",50,,K 8269,,
29343534,Martin-Schneller-Straße,tertiary,False,True,48.772,,"LINESTRING (9.2572031 47.9284441, 9.257243 47.9280063)",50,,,,
33155926,Kasernenstraße,unclassified,False,False,41.931,,"LINESTRING (9.2588306 47.9223048, 9.2588509 47.9224787, 9.2588722 47.9225759, 9.2588294 47.9226763)",,,,,
168615150,Jahnweg,residential,True,False,166.68200000000002,,"LINESTRING (9.2588306 47.9223048, 9.2589997 47.9222668, 9.2591928 47.9221518, 9.2595362 47.9219217, 9.2602121 47.9214903, 9.2602764 47.9213968, 9.2602745 47.9213082, 9.2602483 47.9212468)",30,,,,
627031925,Kasernenstraße,unclassified,False,True,148.139,,"LINESTRING (9.2588306 47.9223048, 9.2588178 47.9219568, 9.2588462 47.9217898, 9.2588958 47.9214974, 9.2591065 47.9209951)",50,,,,
28569095,Melanchthonweg,residential,False,False,121.643,,"LINESTRING (9.2543823 47.9225275, 9.2543887 47.922505, 9.2544117 47.9224114, 9.2543745 47.9222839, 9.2543736 47.9221525, 9.2543971 47.9220214, 9.2544076 47.9219631, 9.2544329 47.9218826, 9.2544552 47.9218117, 9.2544627 47.9217879, 9.2544956 47.9216441, 9.2544263 47.92145)",30,,,,
616267641,Bergwaldstraße,tertiary,False,False,123.879,,"LINESTRING (9.2543823 47.9225275, 9.2543036 47.9225053, 9.2541294 47.9224888, 9.2539614 47.9225005, 9.2537968 47.9225274, 9.2534963 47.9226014, 9.2532187 47.9226598, 9.253094 47.9226658, 9.2529666 47.9226559, 9.2528096 47.9226223, 9.2527827 47.9226088)",50,,K 8269,,
627031929,Bergwaldstraße,tertiary,False,True,23.034,,"LINESTRING (9.2543823 47.9225275, 9.2545034 47.9225845, 9.2546199 47.9226591)",50,,K 8269,,
28569095,Melanchthonweg,residential,False,False,173.59900000000002,,"LINESTRING (9.2544263 47.92145, 9.2543233 47.9212997, 9.2542904 47.9212517, 9.2537501 47.920463, 9.2536499 47.9202536, 9.2535767 47.9200031)",30,,,,
28569095,Melanchthonweg,residential,False,True,121.643,,"LINESTRING (9.2544263 47.92145, 9.2544956 47.9216441, 9.2544627 47.9217879, 9.2544552 47.9218117, 9.2544329 47.9218826, 9.2544076 47.9219631, 9.2543971 47.9220214, 9.2543736 47.9221525, 9.2543745 47.9222839, 9.2544117 47.9224114, 9.2543887 47.922505, 9.2543823 47.9225275)",30,,,,
205894539,Am Pfarröschle,residential,False,False,76.931,,"LINESTRING (9.2544263 47.92145, 9.2540506 47.921518, 9.2538775 47.9215493, 9.2538004 47.9215415, 9.2537463 47.9215085, 9.2535986 47.9213237)",30,,,,
27807239,Museumsgasse,residential,False,False,85.282,,"LINESTRING (9.2567997 47.9264148, 9.2567886 47.9263504, 9.2567869 47.9262732, 9.2567464 47.9261275, 9.2567343 47.9260222, 9.2567747 47.925863, 9.2568179 47.9257335, 9.2568406 47.9256581)",,,,,
627031895,Adolf-Kolping-Straße,tertiary,False,False,278.2919999999999,,"LINESTRING (9.2567997 47.9264148, 9.2566876 47.9264633, 9.2564639 47.9265973, 9.2562593 47.9267346, 9.255939 47.9270216, 9.255844 47.927149, 9.2557962 47.9272265, 9.2557649 47.9273351, 9.2557828 47.9274681, 9.2558452 47.9275733, 9.255946 47.9277339, 9.2559594 47.9277898, 9.2559427 47.9278655, 9.2558766 47.9279295, 9.2558133 47.9279624, 9.2557463 47.9279837, 9.2556533 47.9279947, 9.2555541 47.927994, 9.2554571 47.9279704, 9.2553668 47.9279297, 9.2553018 47.9278744, 9.2552441 47.9278074, 9.255199 47.9277284, 9.2551867 47.9276453)",50,,,,
627031895,Adolf-Kolping-Straße,tertiary,False,True,69.17999999999999,,"LINESTRING (9.2567997 47.9264148, 9.2569977 47.9263884, 9.257113 47.9263942, 9.2573061 47.9264356, 9.2574461 47.9264658, 9.2576181 47.9264845, 9.257705 47.9264841)",50,,,,
9805330,Martin-Schneller-Straße,tertiary,True,False,14.683,,"LINESTRING (9.2578935 47.9266671, 9.2577799 47.926775)",,,,,
27807230,Pfarrhofgasse,residential,True,False,50.650000000000006,,"LINESTRING (9.2582227 47.9256188, 9.2580887 47.9256715, 9.2578688 47.9256834, 9.2575659 47.9256989)",,,,,
27844403,Hauptstraße,residential,False,True,68.138,,"LINESTRING (9.2582227 47.9256188, 9.2577871 47.9254126, 9.2574609 47.9252805)",,,,,
27844407,Am oberen Tor,residential,False,False,38.796,,"LINESTRING (9.2582227 47.9256188, 9.2584796 47.9257267, 9.2586431 47.9258228)",,,,,
627031900,An der Mauer,residential,False,True,32.814,,"LINESTRING (9.2582227 47.9256188, 9.2584076 47.925477, 9.2584996 47.9253898)",30,,,,
27807230,Pfarrhofgasse,residential,True,False,54.664,,"LINESTRING (9.2575659 47.9256989, 9.2574182 47.9257091, 9.2571754 47.9257034, 9.2570184 47.9256893, 9.2568406 47.9256581)",,,,,
27807231,Pfarrhofgasse,residential,False,False,63.709999999999994,,"LINESTRING (9.2575659 47.9256989, 9.2575009 47.9256539, 9.2574535 47.9256098, 9.2573832 47.9255595, 9.2573102 47.9254912, 9.2572263 47.9254142, 9.2572273 47.9253465, 9.2572555 47.9252937, 9.2573211 47.9252222)",,,,,
27807230,Pfarrhofgasse,residential,True,False,88.32,,"LINESTRING (9.2568406 47.9256581, 9.2566844 47.9256055, 9.2564652 47.925528, 9.2562067 47.9254338, 9.2560934 47.9253843, 9.2560077 47.9253297, 9.2558611 47.9252244)",,,,,
27807239,Museumsgasse,residential,False,True,85.28200000000001,,"LINESTRING (9.2568406 47.9256581, 9.2568179 47.9257335, 9.2567747 47.925863, 9.2567343 47.9260222, 9.2567464 47.9261275, 9.2567869 47.9262732, 9.2567886 47.9263504, 9.2567997 47.9264148)",,,,,
27807247,Kirchplatz,residential,False,False,32.316,,"LINESTRING (9.2558611 47.9252244, 9.2556367 47.9249757)",,,,,
"[27807250, 27807253]",Pfleghofgraben,residential,False,False,89.775,,"LINESTRING (9.2558611 47.9252244, 9.255569 47.925399, 9.2554534 47.9254502, 9.2551908 47.9255241, 9.2550625 47.9256556, 9.2549738 47.9256879, 9.254922 47.9256995)",,,,,
76273883,Andreas-Rogg-Gasse,residential,True,False,69.945,,"LINESTRING (9.2558611 47.9252244, 9.256522 47.9249589, 9.2566667 47.9249015)",,,,,
27844403,Hauptstraße,residential,False,False,12.269,,"LINESTRING (9.2573211 47.9252222, 9.2574609 47.9252805)",,,,,
27807231,Pfarrhofgasse,residential,False,True,63.71,,"LINESTRING (9.2573211 47.9252222, 9.2572555 47.9252937, 9.2572273 47.9253465, 9.2572263 47.9254142, 9.2573102 47.9254912, 9.2573832 47.9255595, 9.2574535 47.9256098, 9.2575009 47.9256539, 9.2575659 47.9256989)",,,,,
27844403,Hauptstraße,residential,False,True,60.421,,"LINESTRING (9.2573211 47.9252222, 9.2571542 47.9251369, 9.2570557 47.925093, 9.2566667 47.9249015)",,,,,
27844403,Hauptstraße,residential,False,True,12.269,,"LINESTRING (9.2574609 47.9252805, 9.2573211 47.9252222)",,,,,
27807236,Lammgasse,residential,False,False,67.103,,"LINESTRING (9.2574609 47.9252805, 9.2575972 47.9251387, 9.2577435 47.9249982, 9.2579014 47.9248818, 9.2579989 47.9247981)",,,,,
27844403,Hauptstraße,residential,False,False,68.138,,"LINESTRING (9.2574609 47.9252805, 9.2577871 47.9254126, 9.2582227 47.9256188)",,,,,
27807236,Lammgasse,residential,False,True,67.103,,"LINESTRING (9.2579989 47.9247981, 9.2579014 47.9248818, 9.2577435 47.9249982, 9.2575972 47.9251387, 9.2574609 47.9252805)",,,,,
152036797,Alte Postgasse,residential,True,False,75.711,,"LINESTRING (9.2579989 47.9247981, 9.2580631 47.9248552, 9.2584996 47.9253898)",30,,,,
27807242,Am Schützenbühl,residential,False,True,44.946,,"LINESTRING (9.2553556 47.9260786, 9.2552431 47.926345, 9.2551925 47.9263939, 9.2551056 47.9264287)",,,,,
27807247,Kirchplatz,residential,False,True,32.316,,"LINESTRING (9.2556367 47.9249757, 9.2558611 47.9252244)",,,,,
"[27807248, 33155936, 27844405, 27807246]",Kirchplatz,residential,True,False,185.476,,"LINESTRING (9.2556367 47.9249757, 9.2554608 47.9249485, 9.2552713 47.9249356, 9.2552409 47.9249193, 9.2552259 47.9248792, 9.2552257 47.92482, 9.2552292 47.9247017, 9.2553614 47.9244682, 9.2553888 47.924469, 9.2554294 47.9244702, 9.255586 47.924527, 9.2559783 47.9247361, 9.256027 47.9247814, 9.2560431 47.9248119, 9.2560365 47.9248465, 9.2560205 47.9248613, 9.255988 47.9248789, 9.2557286 47.92495, 9.2556367 47.9249757)",,,,,
"[27807250, 27807253]",Pfleghofgraben,residential,False,True,89.77499999999999,,"LINESTRING (9.254922 47.9256995, 9.2549738 47.9256879, 9.2550625 47.9256556, 9.2551908 47.9255241, 9.2554534 47.9254502, 9.255569 47.925399, 9.2558611 47.9252244)",,,,,
27807251,Pfleghofgraben,residential,False,False,35.143,,"LINESTRING (9.2547147 47.9256587, 9.2544696 47.9255926, 9.2542753 47.9255439)",,,,,
27807261,Hauptstraße,living_street,False,False,3.594,,"LINESTRING (9.2542753 47.9255439, 9.2543004 47.9255163)",,,,,
27807251,Pfleghofgraben,residential,False,True,35.143,,"LINESTRING (9.2542753 47.9255439, 9.2544696 47.9255926, 9.2547147 47.9256587)",,,,,
27807261,Hauptstraße,living_street,False,True,42.65,,"LINESTRING (9.2542753 47.9255439, 9.2541335 47.9257252, 9.2539902 47.9258761)",,,,,
33155933,Roßmarktgasse,residential,False,False,59.4,,"LINESTRING (9.2559953 47.9238712, 9.2566993 47.9236206)",30,,,,
"[33155882, 1250509466]",Roßmarktgasse,residential,False,True,58.548,,"LINESTRING (9.2559953 47.9238712, 9.255886 47.9239767, 9.2558652 47.9240749, 9.2558686 47.9241889, 9.2559217 47.9243052, 9.2558276 47.9243104)",,,,,
33155931,Winkelgasse,residential,False,True,108.181,,"LINESTRING (9.2559953 47.9238712, 9.2556457 47.923408, 9.2555091 47.9233472, 9.2553199 47.9233495, 9.255159 47.9233675, 9.255004 47.9233964)",30,,,,
27807258,Am Stadtweiher,residential,False,False,39.968999999999994,,"LINESTRING (9.2536014 47.9234481, 9.2536873 47.9235815, 9.2537951 47.9237831)",,,,,
"[460177233, 1247801559]",Franz-Xaver-Heilig-Straße,secondary,False,False,87.286,2,"LINESTRING (9.2536014 47.9234481, 9.2545633 47.9231789, 9.2546774 47.9231386)",50,,L 268,,
460177233,Franz-Xaver-Heilig-Straße,secondary,False,True,159.695,2,"LINESTRING (9.2536014 47.9234481, 9.2520353 47.9238864, 9.2520218 47.9238912, 9.2516203 47.9239956)",50,,L 268,,
"[27807258, 27807259]",Am Stadtweiher,residential,False,False,41.503,,"LINESTRING (9.2537951 47.9237831, 9.2539567 47.9238484, 9.2541472 47.9238856, 9.2543093 47.9239196)",,,,building_passage,
27807258,Am Stadtweiher,residential,False,True,39.968999999999994,,"LINESTRING (9.2537951 47.9237831, 9.2536873 47.9235815, 9.2536014 47.9234481)",,,,,
171943923,Am Stadtweiher,residential,False,True,182.427,,"LINESTRING (9.2537951 47.9237831, 9.2536939 47.9239232, 9.2534543 47.9245992, 9.2533824 47.924802, 9.2532166 47.9252801, 9.25319 47.9253203, 9.2531438 47.9253555)",30,,,,
"[27807258, 27807259]",Am Stadtweiher,residential,False,True,41.503,,"LINESTRING (9.2543093 47.9239196, 9.2541472 47.9238856, 9.2539567 47.9238484, 9.2537951 47.9237831)",,,,building_passage,
26558654,Bahnhofstraße,tertiary,False,True,9.293,,"LINESTRING (9.2539902 47.9258761, 9.2540255 47.9259099, 9.2540715 47.9259389)",,,,,
27807261,Hauptstraße,living_street,False,False,42.65,,"LINESTRING (9.2539902 47.9258761, 9.2541335 47.9257252, 9.2542753 47.9255439)",,,,,
120104918,Bahnhofstraße,tertiary,False,False,87.03899999999999,,"LINESTRING (9.2539902 47.9258761, 9.2539466 47.9258272, 9.2538974 47.9257723, 9.2537795 47.9256697, 9.2537093 47.9256136, 9.2536125 47.9255587, 9.2531438 47.9253555)",50,,,,
27807261,Hauptstraße,living_street,False,True,3.594,,"LINESTRING (9.2543004 47.9255163, 9.2542753 47.9255439)",,,,,
27807262,Uttengasse,living_street,False,False,271.28000000000003,,"LINESTRING (9.2543004 47.9255163, 9.2541338 47.9254241, 9.2540787 47.9253862, 9.2540519 47.9253425, 9.2542074 47.9250414, 9.2542112 47.9249889, 9.2541763 47.9249578, 9.2540888 47.924884, 9.2540875 47.9248211, 9.2541227 47.9246856, 9.2541335 47.9246353, 9.2541425 47.9246023, 9.2543278 47.9239806, 9.2543492 47.9239281, 9.2543744 47.9238912, 9.2544386 47.9238018, 9.2545357 47.9236697, 9.2546095 47.9235803, 9.2547572 47.9234774, 9.2549359 47.9234094, 9.255004 47.9233964)",,,,,
50329162,Hauptstraße,living_street,True,False,178.63899999999998,,"LINESTRING (9.2543004 47.9255163, 9.2545754 47.9250706, 9.2547856 47.9247495, 9.2550684 47.9243374, 9.2551839 47.9242363, 9.2553146 47.9241862, 9.255434 47.9241412)",,,,,
9810653,Am alten Spital,residential,False,True,25.633,,"LINESTRING (9.255004 47.9233964, 9.2549339 47.9232862, 9.2548752 47.9231827)",,,,,
27807262,Uttengasse,living_street,False,True,271.28000000000003,,"LINESTRING (9.255004 47.9233964, 9.2549359 47.9234094, 9.2547572 47.9234774, 9.2546095 47.9235803, 9.2545357 47.9236697, 9.2544386 47.9238018, 9.2543744 47.9238912, 9.2543492 47.9239281, 9.2543278 47.9239806, 9.2541425 47.9246023, 9.2541335 47.9246353, 9.2541227 47.9246856, 9.2540875 47.9248211, 9.2540888 47.924884, 9.2541763 47.9249578, 9.2542112 47.9249889, 9.2542074 47.9250414, 9.2540519 47.9253425, 9.2540787 47.9253862, 9.2541338 47.9254241, 9.2543004 47.9255163)",,,,,
33155931,Winkelgasse,residential,False,False,108.18100000000001,,"LINESTRING (9.255004 47.9233964, 9.255159 47.9233675, 9.2553199 47.9233495, 9.2555091 47.9233472, 9.2556457 47.923408, 9.2559953 47.9238712)",30,,,,
616267640,Am alten Spital,residential,False,False,59.254,,"LINESTRING (9.255004 47.9233964, 9.2550849 47.9235784, 9.2551572 47.9237045, 9.2551713 47.9237369, 9.2552058 47.9238195, 9.2552439 47.9239041)",,,,,
"[27994936, 1247801558]",Theuerbach,residential,False,True,55.26,,"LINESTRING (9.2513804 47.9235289, 9.2514616 47.923619, 9.2515113 47.9237243, 9.251578 47.9238655, 9.2516203 47.9239956)",,,,,
460177234,Theuerbach,residential,False,False,55.79,,"LINESTRING (9.2513804 47.9235289, 9.251095 47.9233423, 9.250928 47.9231362)",,,,,
460177234,Theuerbach,residential,False,False,37.164,,"LINESTRING (9.250928 47.9231362, 9.2508499 47.9228061)",,,,,
460177234,Theuerbach,residential,False,True,55.79,,"LINESTRING (9.250928 47.9231362, 9.251095 47.9233423, 9.2513804 47.9235289)",,,,,
627031891,Bei der Lehmgrube,residential,False,True,75.786,,"LINESTRING (9.2503013 47.9277152, 9.2493215 47.9278982)",,,,,
29145051,Ochsensteige,residential,False,True,80.05799999999999,,"LINESTRING (9.2503013 47.9277152, 9.250437 47.928069, 9.2504698 47.9282621, 9.2504644 47.9284224)",,,,,
29343539,Ochsensteige,residential,False,False,90.373,,"LINESTRING (9.2503013 47.9277152, 9.2504457 47.9276813, 9.2514375 47.9274308)",,,,,
29343538,Kellerweg,residential,False,True,52.84,,"LINESTRING (9.2514375 47.9274308, 9.2513078 47.927234, 9.2511715 47.9269905)",30,,,,
29343539,Ochsensteige,residential,False,True,90.373,,"LINESTRING (9.2514375 47.9274308, 9.2504457 47.9276813, 9.2503013 47.9277152)",,,,,
