osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,width,access
"[26562148, 1178797100, 563422982]",,Brüderstraße,residential,30,False,True,149.151,,"LINESTRING (7.2170044 51.4773821, 7.2171272 51.4775258, 7.2172723 51.4776826, 7.2174329 51.4778097, 7.2175627 51.477906, 7.2176151 51.4779449, 7.217809 51.4780769, 7.2180048 51.4781889, 7.2182295 51.4783174, 7.2182838 51.478346, 7.2183248 51.4783777, 7.2183636 51.4784094)",,
221639339,1,Südring,primary,50,False,True,10.879,,"LINESTRING (7.2188549 51.4785327, 7.218859 51.4786305)",,
221639350,2,Südring,primary,50,True,False,58.429,B 226,"LINESTRING (7.2188549 51.4785327, 7.2190472 51.4785236, 7.219294 51.4785183, 7.2196979 51.4785182)",,
24769843,,Bongardstraße,residential,20,False,False,326.78200000000004,,"LINESTRING (7.2200627 51.4812417, 7.2199711 51.4814172, 7.2199105 51.4815003, 7.2197589 51.4816619, 7.2197051 51.4817086, 7.2195157 51.4818184, 7.2193817 51.481896, 7.219024 51.4819895, 7.2188067 51.482008, 7.2187132 51.4820177, 7.2186055 51.4820275, 7.2181923 51.4820266, 7.2178897 51.4820101, 7.2176985 51.4819962, 7.2172625 51.4819658, 7.216989 51.4819493, 7.2168931 51.4819436, 7.2167136 51.4819303, 7.2163687 51.4819084, 7.2163078 51.4819047, 7.216296 51.481904, 7.2161922 51.4818967, 7.2161 51.4818902, 7.2159874 51.4818807)",5,
45556322,,Massenbergstraße,residential,20,False,True,174.208,,"LINESTRING (7.2200627 51.4812417, 7.2202323 51.480927, 7.2202666 51.4808542, 7.2202986 51.480804, 7.2205221 51.4806431, 7.2206093 51.4806125, 7.2207136 51.4805905, 7.2208297 51.4805642, 7.2216153 51.4803802, 7.221777 51.4803408, 7.2218583 51.4803238)",,
"[691475891, 454553013, 24861143]",,Bleichstraße,residential,30,False,True,98.32300000000001,,"LINESTRING (7.2200627 51.4812417, 7.2201143 51.481251, 7.2202956 51.4812857, 7.2203071 51.481288, 7.2205137 51.4813353, 7.2207406 51.4814249, 7.220807 51.4814754, 7.22088 51.481547, 7.2209514 51.4816259, 7.221115 51.4817744)",,
"[4517146, 80467349, 350437706, 911023118]","['2', '1']",Massenbergstraße,residential,20,True,False,114.578,,"LINESTRING (7.2218583 51.4803238, 7.2219175 51.4802515, 7.222027 51.480192, 7.2221205 51.4801708, 7.2225225 51.4800759, 7.2226927 51.4800429, 7.2227581 51.4800314, 7.2228598 51.4800383, 7.2229956 51.4800241, 7.2231445 51.479988, 7.2231843 51.4799783, 7.2232241 51.4799687, 7.2233374 51.479948)",,
45556322,,Massenbergstraße,residential,20,False,False,174.208,,"LINESTRING (7.2218583 51.4803238, 7.221777 51.4803408, 7.2216153 51.4803802, 7.2208297 51.4805642, 7.2207136 51.4805905, 7.2206093 51.4806125, 7.2205221 51.4806431, 7.2202986 51.480804, 7.2202666 51.4808542, 7.2202323 51.480927, 7.2200627 51.4812417)",,
24859583,,Franzstraße,residential,20,True,False,109.967,,"LINESTRING (7.2171454 51.4841239, 7.2172112 51.4841682, 7.2176484 51.4844621, 7.2179115 51.4846322, 7.2181549 51.4847895, 7.2182367 51.4848423)",,
921866620,,Brückstraße,residential,20,True,False,51.029,,"LINESTRING (7.2171454 51.4841239, 7.217223 51.4840878, 7.21767 51.4838025)",,
222517949,3,Nordring,primary,50,True,False,51.25,B 226,"LINESTRING (7.2182367 51.4848423, 7.2185855 51.4846904, 7.2186433 51.4846648, 7.2188456 51.4845803)",,
25933161,2,Ostring,primary,50,False,True,9.421,,"LINESTRING (7.22474 51.4812253, 7.2246078 51.4812453)",,
"[758515347, 93943958, 1178803799]",,Moritz-Fiege-Straße,residential,30,False,False,137.86800000000002,,"LINESTRING (7.22474 51.4812253, 7.2248431 51.4812098, 7.2249102 51.4811997, 7.2252623 51.4811465, 7.2253352 51.4811355, 7.2257902 51.4810668, 7.2258751 51.481054, 7.2266749 51.4809333)",,
"[221630506, 221630507]","['2', '3']",Ostring,primary,50,True,False,74.493,B 226,"LINESTRING (7.22474 51.4812253, 7.2248014 51.4813701, 7.2249162 51.4816498, 7.225017 51.4818726)",,
"[871834108, 221628254]",2,Große Beckstraße,residential,20,True,False,41.507999999999996,,"LINESTRING (7.2209882 51.4832403, 7.2212495 51.4833514, 7.2214478 51.4834309, 7.2214881 51.4834462)",,
221628258,3,Nordring,primary,50,True,False,5.967,B 226,"LINESTRING (7.2215931 51.483498, 7.2216487 51.483457)",,
25942729,,Gerberstraße,residential,20,False,True,111.53200000000001,,"LINESTRING (7.2199798 51.4836749, 7.2197179 51.483617, 7.2196281 51.4835972, 7.2194881 51.4835662, 7.2192619 51.4835167, 7.2190378 51.4834676, 7.2189455 51.4834322, 7.2186231 51.4832506, 7.2185723 51.483222)",,
90116726,,Gerberstraße,residential,20,True,False,86.63199999999999,,"LINESTRING (7.2199798 51.4836749, 7.2201004 51.4836524, 7.2208157 51.4833882, 7.2209433 51.4832778, 7.2209882 51.4832403)",,
25942729,,Gerberstraße,residential,20,False,False,111.532,,"LINESTRING (7.2185723 51.483222, 7.2186231 51.4832506, 7.2189455 51.4834322, 7.2190378 51.4834676, 7.2192619 51.4835167, 7.2194881 51.4835662, 7.2196281 51.4835972, 7.2197179 51.483617, 7.2199798 51.4836749)",,
189994314,1,Brückstraße,residential,20,True,False,97.991,,"LINESTRING (7.2185723 51.483222, 7.2187106 51.4831328, 7.2187942 51.4830788, 7.2192223 51.4828025, 7.219344 51.482724, 7.2195037 51.4826209, 7.2195391 51.4825806)",,
"[94521281, 489403571, 375608689, 221639350]","['2', '3']",Südring,primary,50,True,False,111.74000000000001,B 226,"LINESTRING (7.2196979 51.4785182, 7.2200735 51.4785353, 7.2201716 51.4785449, 7.2202783 51.4785564, 7.2204775 51.4785829, 7.220665 51.4786096, 7.2208356 51.4786467, 7.2210685 51.478707, 7.2211297 51.4787229, 7.2212505 51.4787591)",,
26562148,,Brüderstraße,residential,30,False,False,15.843000000000002,,"LINESTRING (7.2183894 51.4785507, 7.2183797 51.4784719, 7.2183746 51.4784384, 7.2183636 51.4784094)",,
221639345,3,Südring,primary,50,True,False,32.3,B 226,"LINESTRING (7.2183894 51.4785507, 7.2186161 51.4785419, 7.2187013 51.4785394, 7.2188549 51.4785327)",,
351580933,,Lorenz-Rebbert-Allee,residential,30,False,True,44.756,,"LINESTRING (7.2264963 51.4858233, 7.2264862 51.4858597, 7.2264953 51.4860119, 7.2264965 51.4860321, 7.2265081 51.486225)",,
221640226,1,Humboldtstraße,residential,50,True,False,23.767,,"LINESTRING (7.2142014 51.4789792, 7.2142952 51.4787736)",,
96839107,2,Südring,primary,50,True,False,18.937,B 226,"LINESTRING (7.2142014 51.4789792, 7.2142929 51.4789138, 7.2143907 51.4788566)",,
30654200,2,Universitätsstraße,secondary,50,True,False,48.974000000000004,K 3,"LINESTRING (7.2217884 51.4784613, 7.2215999 51.4785826, 7.2214783 51.4786855, 7.2214332 51.4787244, 7.2213373 51.4787994)",,
"[532683920, 109917313, 346359226, 577434583]",2,Universitätsstraße,secondary,50,True,False,54.884,K 3,"LINESTRING (7.2217884 51.4784613, 7.2217069 51.4785959, 7.2216281 51.4787251, 7.2216067 51.4787749, 7.2215976 51.478822, 7.2216011 51.4788701, 7.2216155 51.4789049, 7.2216344 51.4789308)",,
80467339,2,Kurt-Schumacher-Platz,primary,50,True,False,6.884,B 226,"LINESTRING (7.2233374 51.479948, 7.2234328 51.4799306)",,
"[80042905, 80045259, 4429839]","['4', '2']",Kurt-Schumacher-Platz,primary,50,True,False,188.15200000000002,B 226,"LINESTRING (7.2233374 51.479948, 7.2232688 51.479896, 7.2231667 51.4798273, 7.2224681 51.479498, 7.2222906 51.4794143, 7.2221489 51.4793475, 7.2219757 51.4792659, 7.2218901 51.4792256, 7.2212927 51.4789456, 7.2212042 51.478905)",,
"[346898690, 80864445]",2,Hans-Böckler-Straße,residential,20,True,False,39.673,,"LINESTRING (7.2158575 51.4843767, 7.2159219 51.4844639, 7.2159425 51.4845419, 7.2159482 51.4845746, 7.2159534 51.4846041, 7.2159755 51.4847225)",,
"[4517147, 577425513, 695661411]",2,Hans-Böckler-Straße,"['residential', 'unclassified']",20,False,True,283.192,,"LINESTRING (7.2158575 51.4843767, 7.2158389 51.4843235, 7.2157967 51.4842026, 7.215764 51.4841146, 7.2157285 51.4840238, 7.2156249 51.4837628, 7.2156023 51.4837081, 7.2155907 51.4836465, 7.2155802 51.4835909, 7.2155795 51.4835872, 7.2155698 51.4834807, 7.2155689 51.4834709, 7.215576 51.4833919, 7.2156027 51.4832763, 7.2156495 51.4831571, 7.2157013 51.4830378, 7.2159142 51.482548, 7.2159225 51.4825229, 7.2159936 51.4820884, 7.2160112 51.4819871, 7.2159874 51.4818807)",7,
80864867,1,Brückstraße,residential,50,True,False,106.01,,"LINESTRING (7.215896 51.4848459, 7.2158567 51.4848809, 7.2157695 51.4849305, 7.2149309 51.485349, 7.2148686 51.4853801, 7.2147205 51.485454)",,
"[517410800, 517410803, 379990951]","['2', '1']",Hans-Böckler-Straße,residential,50,True,False,12.689,,"LINESTRING (7.215896 51.4848459, 7.2158465 51.4848027, 7.21581 51.4847731, 7.2157895 51.4847531)",,
"[80864865, 517410805, 517410799]",1,Brückstraße,residential,50,True,False,13.378,,"LINESTRING (7.2157895 51.4847531, 7.2158312 51.4847451, 7.215896 51.4847398, 7.2159755 51.4847225)",,
"[298330810, 298330809, 80864866]","['2', '1']",Hans-Böckler-Straße,residential,20,True,False,42.858,,"LINESTRING (7.2157895 51.4847531, 7.2158127 51.4847306, 7.215836 51.4846925, 7.2158554 51.484615, 7.2158604 51.48457, 7.2158492 51.4844841, 7.2158432 51.484438, 7.2158575 51.4843767)",,
"[686671178, 80138579, 222517653]","['2', '1']",Hans-Böckler-Straße,residential,50,True,False,111.27600000000001,,"LINESTRING (7.2159755 51.4847225, 7.2160764 51.4848629, 7.2161375 51.4849311, 7.2161876 51.4849872, 7.2163465 51.4851706, 7.2164331 51.4852685, 7.2165375 51.4853684, 7.2166587 51.4854419, 7.2167397 51.4854773, 7.2167797 51.4854947, 7.2168636 51.4855381)",,
"[80864440, 921866618, 189994315]",,Brückstraße,residential,20,True,False,104.84900000000002,,"LINESTRING (7.2159755 51.4847225, 7.2161934 51.4846124, 7.2162305 51.4845937, 7.2162868 51.4845652, 7.2163274 51.4845447, 7.2167615 51.4843247, 7.2171454 51.4841239)",,
80864443,2,Brückstraße,residential,50,True,False,14.817,,"LINESTRING (7.2159755 51.4847225, 7.2159395 51.4847902, 7.215896 51.4848459)",,
221628252,1,Große Beckstraße,residential,20,True,False,9.276,,"LINESTRING (7.2214881 51.4834462, 7.2215931 51.483498)",,
221628255,1,Große Beckstraße,residential,20,True,False,11.186,,"LINESTRING (7.2214881 51.4834462, 7.2216487 51.483457)",,
80890263,3,Luisenstraße,residential,,False,False,83.24799999999999,,"LINESTRING (7.218931 51.4795036, 7.21889 51.4790218, 7.2188725 51.4787869, 7.2188702 51.4787559)",,
"[25942731, 1031386918]",,Kanalstraße,residential,30,False,True,28.604,,"LINESTRING (7.216256 51.4856856, 7.216417 51.4856133, 7.2164707 51.485591, 7.2165955 51.4855391)",,
221640225,1,Humboldtstraße,residential,50,True,False,11.354,,"LINESTRING (7.2143907 51.4788566, 7.2142952 51.4787736)",,
"[221639346, 221640229, 375608383]","['2', '3']",Südring,primary,50,True,False,82.53399999999999,B 226,"LINESTRING (7.2143907 51.4788566, 7.2145333 51.478803, 7.2146395 51.4787828, 7.214755 51.4787635, 7.2152202 51.4787089, 7.2152871 51.478701, 7.2155369 51.4786757)",,
"[376890300, 448918836]",1,Humboldtstraße,residential,30,True,False,101.64,,"LINESTRING (7.2142952 51.4787736, 7.2142687 51.4785492, 7.2142519 51.4784067, 7.2141875 51.477862)",,
96839106,1,Humboldtstraße,residential,50,True,False,17.901,,"LINESTRING (7.214597 51.4789536, 7.2143907 51.4788566)",,
221640228,1,Rottstraße,tertiary,50,True,False,44.81099999999999,,"LINESTRING (7.214597 51.4789536, 7.2144211 51.4789423, 7.2143125 51.4789794, 7.2140736 51.4791356)",,
221640230,2,Westring,primary,50,True,False,80.351,B 226,"LINESTRING (7.214597 51.4789536, 7.2144193 51.4789883, 7.2143506 51.4790273, 7.2142868 51.4790686, 7.2142371 51.479122, 7.2142015 51.4791766, 7.2141643 51.4792559, 7.2141169 51.479391, 7.2140548 51.4795358)",,
221620044,2,Westring,primary,50,True,False,10.166,B 226,"LINESTRING (7.2127641 51.481475, 7.2127756 51.481452, 7.212789 51.4814279, 7.212812 51.4813886)",,
93486916,3,Westring,secondary,50,True,False,15.999,L 654,"LINESTRING (7.212812 51.4813886, 7.2129929 51.4814781)",,
"[298323920, 299039113]",2,Westring,primary,50,True,False,111.44600000000001,B 226,"LINESTRING (7.212812 51.4813886, 7.2128569 51.4812941, 7.2130849 51.4808828, 7.2132327 51.4806286, 7.2132672 51.4805693, 7.2132806 51.4805463, 7.2133383 51.4804416)",,
93939228,2,Castroper Straße,secondary,50,True,False,85.201,L 654,"LINESTRING (7.2221083 51.4835863, 7.2222588 51.4836498, 7.2225474 51.4837408, 7.2227207 51.4837955, 7.2229804 51.483866, 7.2232021 51.4839346)",,
96847853,2,Schwanenmarkt,primary,50,True,False,38.099000000000004,B 226,"LINESTRING (7.2222001 51.4832345, 7.2221181 51.4832808, 7.2220193 51.4833495, 7.2219561 51.4833953, 7.2219235 51.4834187, 7.2218338 51.4834894)",,
221628262,1,Castroper Straße,primary,50,True,False,42.499,,"LINESTRING (7.2222001 51.4832345, 7.2221494 51.483323, 7.2221012 51.4833594, 7.2220684 51.4834018, 7.2220593 51.4834429, 7.2220525 51.4834732, 7.2220529 51.4835232, 7.2221083 51.4835863)",,
"[128196098, 378517765]",2,Castroper Straße,secondary,50,True,False,218.21400000000003,L 654,"LINESTRING (7.2232021 51.4839346, 7.2234216 51.4839958, 7.2237966 51.4840839, 7.2238695 51.484101, 7.2241859 51.4841612, 7.2244254 51.484201, 7.2245058 51.4842143, 7.2253934 51.4843381, 7.2254088 51.4843402, 7.2260465 51.4844121, 7.2262092 51.4844811)",,
222361838,1,Blumenstraße,residential,,True,False,26.68,,"LINESTRING (7.2232021 51.4839346, 7.2232459 51.4838425, 7.2232875 51.48376, 7.2233371 51.4837116)",,
123802947,1,Blumenstraße,residential,,True,False,12.413,,"LINESTRING (7.2233371 51.4837116, 7.2233484 51.4836919, 7.2233801 51.4836718, 7.2234238 51.4836635, 7.2234555 51.4836661, 7.2234762 51.483672)",,
93941590,2,Josef-Neuberger-Straße,unclassified,,True,False,35.175,,"LINESTRING (7.225663 51.4824985, 7.225418 51.4825508, 7.2253432 51.4825605, 7.2251708 51.482556)",,
221636498,2,Kurt-Schumacher-Platz,primary,50,True,False,16.537,,"LINESTRING (7.2212042 51.478905, 7.2212505 51.4787591)",,
"[221636497, 221636502]",2,Südring,primary,50,True,False,62.262,B 226,"LINESTRING (7.2212042 51.478905, 7.221047 51.478836, 7.2209729 51.4788085, 7.2208752 51.4787762, 7.2207694 51.4787462, 7.2206831 51.4787262, 7.220591 51.4787073, 7.2203929 51.4786756)",,
96845857,2,Kurt-Schumacher-Platz,primary,50,True,False,9.467,B 226,"LINESTRING (7.2237863 51.4799386, 7.223655 51.4799623)",,
86530278,2,Ostring,primary,50,True,False,48.964000000000006,B 226,"LINESTRING (7.2237863 51.4799386, 7.223954 51.4799927, 7.2240746 51.4800577, 7.2241137 51.4800859, 7.224148 51.4801179, 7.2241895 51.4801646, 7.224254 51.4802499)",,
96845855,2,Kurt-Schumacher-Platz,primary,50,True,False,7.797,B 226,"LINESTRING (7.223655 51.4799623, 7.2236401 51.4798928)",,
217436920,2,Kurt-Schumacher-Platz,primary,50,True,False,17.625,B 226,"LINESTRING (7.223655 51.4799623, 7.2235492 51.4799817, 7.2234115 51.4800084)",,
221636503,2,Kurt-Schumacher-Platz,primary,50,True,False,7.498,B 226,"LINESTRING (7.2212505 51.4787591, 7.2213373 51.4787994)",,
96843231,2,Kurt-Schumacher-Platz,primary,50,True,False,14.928,,"LINESTRING (7.2213373 51.4787994, 7.2212042 51.478905)",,
221636505,2,Kurt-Schumacher-Platz,primary,50,True,False,25.241,B 226,"LINESTRING (7.2213373 51.4787994, 7.2214871 51.4788628, 7.2216344 51.4789308)",,
96839112,2,Rottstraße,tertiary,50,True,False,73.485,,"LINESTRING (7.2132058 51.4791921, 7.2135883 51.4791132, 7.2138917 51.4790733, 7.2139413 51.4790669, 7.2140809 51.479031, 7.2142014 51.4789792)",,
221639342,3,Südring,primary,50,True,False,10.901,B 226,"LINESTRING (7.2155369 51.4786757, 7.2156927 51.4786617)",,
"[80727144, 575485008, 1191362973, 1191362974]","['2', '1']",Viktoriastraße,primary,50,True,False,97.833,L 551,"LINESTRING (7.2155369 51.4786757, 7.2155039 51.4785208, 7.2154783 51.4782617, 7.215468 51.4779882, 7.2154505 51.4777981)",,
"[8065664, 93949291]",,"['Prümerstraße', 'Windmühlenstraße']",residential,30,False,True,60.795,,"LINESTRING (7.2137969 51.484335, 7.2136811 51.4842802, 7.2136081 51.4843077, 7.2133667 51.4844466, 7.213237 51.4845272, 7.2131412 51.4845867)",,
347319262,,Prümerstraße,residential,30,True,False,124.234,,"LINESTRING (7.2137969 51.484335, 7.2140486 51.484562, 7.2144455 51.48492, 7.2147657 51.4852103, 7.2148149 51.485255)",,
123802947,1,Blumenstraße,residential,,True,False,27.322,,"LINESTRING (7.2234762 51.483672, 7.2235023 51.4836871, 7.2235163 51.4837049, 7.2235194 51.483715, 7.2235143 51.4837405, 7.2234913 51.4837623, 7.2234647 51.4837733, 7.2234413 51.4837775, 7.2234022 51.4837758, 7.223364 51.483762, 7.2233397 51.4837372, 7.2233371 51.4837116)",,
1144365652,,Blumenstraße,residential,30,False,True,199.67399999999998,,"LINESTRING (7.2234762 51.483672, 7.2235253 51.4836441, 7.2236159 51.4835971, 7.2236777 51.4835877, 7.2239491 51.483604, 7.2245613 51.4836407, 7.2249452 51.4836385, 7.2257203 51.4835905, 7.2263031 51.4835586)",,
96847852,1,Bleichstraße,residential,50,True,False,10.574,,"LINESTRING (7.2228907 51.4830237, 7.2227944 51.4829499)",,
"[129014385, 221629003]","['2', '3']",Schwanenmarkt,primary,50,True,False,53.685,B 226,"LINESTRING (7.2228907 51.4830237, 7.2226319 51.4830759, 7.2225331 51.4831014, 7.2224036 51.4831469, 7.222288 51.4831927, 7.2222001 51.4832345)",,
221628259,1,Nordring,secondary,50,True,False,13.314,L 654,"LINESTRING (7.2216487 51.483457, 7.2218338 51.4834894)",,
"[375606958, 57182758]",2,Schwanenmarkt,primary,50,True,False,58.108000000000004,B 226,"LINESTRING (7.2216487 51.483457, 7.2218023 51.483354, 7.221908 51.4832844, 7.2220026 51.4832317, 7.2220972 51.4831837, 7.2221511 51.4831612, 7.2221985 51.4831413, 7.2222683 51.4831073)",,
221628257,2,Nordring,primary,50,True,False,8.407,B 226,"LINESTRING (7.2218338 51.4834894, 7.2217517 51.4835451)",,
221628249,1,Castroper Straße,secondary,50,True,False,21.953,L 654,"LINESTRING (7.2218338 51.4834894, 7.2219588 51.4835226, 7.2221083 51.4835863)",,
221628256,1,Nordring,secondary,50,True,False,12.167,L 654,"LINESTRING (7.2217517 51.4835451, 7.2215931 51.483498)",,
"[221628260, 221628261]","['2', '3']",Nordring,primary,50,True,False,85.686,B 226,"LINESTRING (7.2217517 51.4835451, 7.2216037 51.4836628, 7.2214369 51.4837703, 7.2213149 51.483835, 7.2212065 51.4838917, 7.221083 51.4839434, 7.2208186 51.4840402)",,
532685376,2,Bleichstraße,residential,50,True,False,10.08,,"LINESTRING (7.2228823 51.4829332, 7.2228907 51.4830237)",,
"[221629001, 221629867]","['2', '3']",Ostring,primary,50,True,False,160.538,B 226,"LINESTRING (7.2228823 51.4829332, 7.2231546 51.4828864, 7.2238065 51.4827839, 7.2238268 51.4827808, 7.2242096 51.4827219, 7.2247332 51.4826403, 7.2248761 51.4826074, 7.224958 51.4825687, 7.2250183 51.4825192, 7.2250394 51.4824885)",,
221629866,2,Ostring,primary,50,True,False,10.695,B 226,"LINESTRING (7.2252148 51.4824639, 7.2251955 51.4825116, 7.2251708 51.482556)",,
221629871,1,Josef-Neuberger-Straße,unclassified,,True,False,31.433,,"LINESTRING (7.2252148 51.4824639, 7.2253311 51.4824851, 7.225468 51.4824875, 7.225663 51.4824985)",,
221629869,1,Ostring,primary,50,True,False,12.45,,"LINESTRING (7.2250394 51.4824885, 7.2252148 51.4824639)",,
221629865,2,Ostring,primary,50,True,False,58.99,B 226,"LINESTRING (7.2250394 51.4824885, 7.2250628 51.4824426, 7.2250711 51.4823951, 7.2250667 51.4823475, 7.2249053 51.4819739)",,
221629870,1,Ostring,primary,50,True,False,11.795,,"LINESTRING (7.2251708 51.482556, 7.2250394 51.4824885)",,
"[375605241, 221629002, 221629868]","['2', '3']",Ostring,primary,50,True,False,169.85699999999997,B 226,"LINESTRING (7.2251708 51.482556, 7.2251452 51.4825968, 7.2250924 51.4826428, 7.2250237 51.4826719, 7.2248983 51.4827075, 7.2247284 51.4827368, 7.2237582 51.4828906, 7.2233224 51.4829548, 7.2231052 51.4829895, 7.2228907 51.4830237)",,
93943956,1,Ostring,primary,50,True,False,13.664,,"LINESTRING (7.225017 51.4818726, 7.2249053 51.4819739)",,
"[758558108, 221630509]",2,Ostring,primary,50,True,False,67.40299999999999,B 226,"LINESTRING (7.225017 51.4818726, 7.2251999 51.4823494, 7.2252114 51.4823795, 7.2252211 51.4824217, 7.2252148 51.4824639)",,
221635317,1,Kurt-Schumacher-Platz,primary,50,True,False,8.776,,"LINESTRING (7.2234328 51.4799306, 7.2234115 51.4800084)",,
221635319,2,Kurt-Schumacher-Platz,primary,50,True,False,14.958,B 226,"LINESTRING (7.2234328 51.4799306, 7.2236401 51.4798928)",,
221639356,1,Marienplatz,residential,50,True,False,12.878,,"LINESTRING (7.2155506 51.4777005, 7.2154505 51.4777981)",,
"[221639353, 221639355, 575485004]","['4', '3']",Viktoriastraße,primary,50,True,False,107.36200000000001,L 551,"LINESTRING (7.2155506 51.4777005, 7.2155595 51.4777654, 7.2156083 51.4781223, 7.2156513 51.4784649, 7.2156574 51.478512, 7.2156927 51.4786617)",,
221639347,1,Südring,primary,50,True,False,22.144999999999996,,"LINESTRING (7.2199424 51.4786342, 7.2197836 51.4785818, 7.2197418 51.4785664, 7.2197123 51.4785474, 7.2196979 51.4785182)",,
"[454633474, 221639349]","['2', '3']",Südring,primary,50,True,False,75.173,B 226,"LINESTRING (7.2199424 51.4786342, 7.2197922 51.4786229, 7.2197677 51.478622, 7.2192631 51.4786157, 7.2191217 51.4786187, 7.2190442 51.4786203, 7.218859 51.4786305)",,
"[904513360, 904513363, 221640227]",1,Rottstraße,tertiary,50,True,False,60.653000000000006,,"LINESTRING (7.2140736 51.4791356, 7.2138792 51.4791568, 7.2137041 51.4791513, 7.2135676 51.4791692, 7.2132058 51.4791921)",,
221640232,3,Westring,primary,50,True,False,19.572,B 226,"LINESTRING (7.2140736 51.4791356, 7.2141149 51.4790704, 7.2142014 51.4789792)",,
96852998,,Blumenstraße,residential,30,True,False,16.843,,"LINESTRING (7.2233019 51.48406, 7.2232047 51.4840027, 7.2232021 51.4839346)",,
"[222361841, 375606953, 124696445]","['3', '1']",Castroper Straße,secondary,50,True,False,121.903,L 654,"LINESTRING (7.2233019 51.48406, 7.2230358 51.4839909, 7.2225328 51.4837909, 7.2219444 51.4836016, 7.2218927 51.4835846, 7.2217517 51.4835451)",,
"[26562148, 1178797100, 563422982]",,Brüderstraße,residential,30,False,False,149.15099999999998,,"LINESTRING (7.2183636 51.4784094, 7.2183248 51.4783777, 7.2182838 51.478346, 7.2182295 51.4783174, 7.2180048 51.4781889, 7.217809 51.4780769, 7.2176151 51.4779449, 7.2175627 51.477906, 7.2174329 51.4778097, 7.2172723 51.4776826, 7.2171272 51.4775258, 7.2170044 51.4773821)",,
26562148,,Brüderstraße,residential,30,False,True,15.843,,"LINESTRING (7.2183636 51.4784094, 7.2183746 51.4784384, 7.2183797 51.4784719, 7.2183894 51.4785507)",,
"[24502753, 957935242]",,Hellweg,residential,50,True,False,144.717,,"LINESTRING (7.2188702 51.4787559, 7.2190774 51.4788122, 7.2193392 51.4789032, 7.2195613 51.4789857, 7.2196541 51.4789993, 7.2198793 51.4790098, 7.2201916 51.4790263, 7.2202664 51.4790232, 7.2203148 51.4790089, 7.2203398 51.4789595, 7.2203805 51.4787356, 7.2203929 51.4786756)",,
80890263,3,Luisenstraße,residential,,False,True,83.248,,"LINESTRING (7.2188702 51.4787559, 7.2188725 51.4787869, 7.21889 51.4790218, 7.218931 51.4795036)",,
957935309,3,Luisenstraße,residential,,False,False,13.965,,"LINESTRING (7.2188702 51.4787559, 7.2188675 51.478722, 7.218859 51.4786305)",,
349911335,,Am Kortländer,residential,30,False,False,22.261000000000003,,"LINESTRING (7.2137927 51.4855975, 7.2139168 51.4856327, 7.2139615 51.485664, 7.2140399 51.4857188)",,
25942732,2,Dorstener Straße,residential,50,False,True,16.481,,"LINESTRING (7.2140399 51.4857188, 7.2140547 51.4857108, 7.2141056 51.4856833, 7.2142215 51.485623)",,
349911335,,Am Kortländer,residential,30,False,True,22.261,,"LINESTRING (7.2140399 51.4857188, 7.2139615 51.485664, 7.2139168 51.4856327, 7.2137927 51.4855975)",,
534596408,3,Kurt-Schumacher-Platz,primary,50,True,False,25.937,B 226,"LINESTRING (7.2233256 51.4797666, 7.2234716 51.4798306, 7.223569 51.479869, 7.2236401 51.4798928)",,
534596409,1,Kurt-Schumacher-Platz,primary,50,True,False,19.791,,"LINESTRING (7.2233256 51.4797666, 7.2233962 51.4798543, 7.2234106 51.4798744, 7.2234328 51.4799306)",,
"[758515347, 93943958, 1178803799]",,Moritz-Fiege-Straße,residential,30,False,True,137.868,,"LINESTRING (7.2266749 51.4809333, 7.2258751 51.481054, 7.2257902 51.4810668, 7.2253352 51.4811355, 7.2252623 51.4811465, 7.2249102 51.4811997, 7.2248431 51.4812098, 7.22474 51.4812253)",,
