osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry
"[262420048, 144692294]","['2', '3']",L 134,Blumenthaler Straße,secondary,50,False,False,255.019,"LINESTRING (8.5940216 53.2253081, 8.5939692 53.225057, 8.593946 53.2249456, 8.59392 53.2248212, 8.5938339 53.2244875, 8.5938272 53.2244609, 8.5937966 53.2243395, 8.5937915 53.2243195, 8.5937846 53.2242921, 8.5936274 53.2237452, 8.5935563 53.2235802, 8.5935159 53.2234866, 8.5935087 53.2234697, 8.5934805 53.2234044, 8.5932479 53.2230718)"
"[262420049, 144692298]",3,L 134,Heidkamp,secondary,50,False,False,188.07200000000003,"LINESTRING (8.5940216 53.2253081, 8.5941347 53.2257637, 8.5941832 53.2259853, 8.5942199 53.2261535, 8.5942955 53.2264581, 8.5943183 53.2265501, 8.5943199 53.2265564, 8.5943842 53.2268514, 8.5944129 53.2269831)"
"[440754481, 440754482, 144692300, 262420047]","['2', '3']",K 1,Hospitalstraße,tertiary,50,False,False,185.189,"LINESTRING (8.5940216 53.2253081, 8.5932195 53.2252898, 8.5931915 53.2252892, 8.5931447 53.2252878, 8.5929983 53.2252884, 8.5928716 53.225289, 8.5928378 53.2252883, 8.5926554 53.2252848, 8.5925852 53.2252834, 8.592473 53.2252765, 8.5922393 53.2252622, 8.5919051 53.2252198, 8.5916207 53.2251551, 8.5914854 53.2251113, 8.5913291 53.2250392)"
"[958849953, 958849954, 262420044, 262420046]","['2', '3']",L 149,Langenberg,secondary,50,False,True,154.905,"LINESTRING (8.5940216 53.2253081, 8.5946355 53.2253247, 8.5950841 53.2253536, 8.5953189 53.2253744, 8.5956157 53.2254011, 8.5961036 53.2254522, 8.5963236 53.2254891)"
25751707,,,Trenthöper Weg,residential,30,False,True,21.061,"LINESTRING (8.5932479 53.2230718, 8.5935259 53.2229814)"
262420048,2,L 134,Blumenthaler Straße,secondary,50,False,False,136.562,"LINESTRING (8.5932479 53.2230718, 8.5927888 53.2226467, 8.5926364 53.2225056, 8.5921964 53.2220981, 8.5921301 53.2220421)"
"[262420048, 144692294]","['2', '3']",L 134,Blumenthaler Straße,secondary,50,False,True,255.019,"LINESTRING (8.5932479 53.2230718, 8.5934805 53.2234044, 8.5935087 53.2234697, 8.5935159 53.2234866, 8.5935563 53.2235802, 8.5936274 53.2237452, 8.5937846 53.2242921, 8.5937915 53.2243195, 8.5937966 53.2243395, 8.5938272 53.2244609, 8.5938339 53.2244875, 8.59392 53.2248212, 8.593946 53.2249456, 8.5939692 53.225057, 8.5940216 53.2253081)"
25891027,,,Danziger Straße,residential,30,False,True,417.81199999999995,"LINESTRING (8.5881845 53.2288595, 8.5898639 53.2289947, 8.5899793 53.2289947, 8.5900645 53.2289873, 8.5901496 53.2289551, 8.5902404 53.2288916, 8.5903523 53.2287626, 8.5904391 53.2285904, 8.5904805 53.2284632, 8.5904996 53.2282914, 8.5904863 53.2281469, 8.590433 53.2280138, 8.5903835 53.2278973, 8.5903624 53.227806, 8.5903646 53.2277222, 8.5903741 53.2276271, 8.5903998 53.2275326, 8.5904356 53.2274389, 8.5907731 53.2269521, 8.590833 53.2268474, 8.5908539 53.226738, 8.5908241 53.2264998)"
144692301,,,Ostlandstraße,unclassified,50,False,True,129.322,"LINESTRING (8.5881845 53.2288595, 8.5886119 53.2295619, 8.5887503 53.2297916, 8.588848 53.2299526)"
"[737429408, 915577003, 915577004, 915577005, 737429403]",,,Ostlandstraße,unclassified,30,False,False,202.92,"LINESTRING (8.5881845 53.2288595, 8.5881346 53.2286813, 8.588145 53.2285194, 8.5881734 53.2283498, 8.5882194 53.2282078, 8.5882794 53.2280303, 8.5882803 53.228028, 8.5882939 53.2279873, 8.5883235 53.2279002, 8.5883725 53.2277452, 8.5884293 53.2276128, 8.5885046 53.2274082, 8.5886296 53.227067)"
25891123,,,Allensteiner Weg,residential,,False,True,38.309,"LINESTRING (8.588004 53.2253329, 8.5879597 53.2256764)"
1231893054,,,Posener Straße,residential,30,False,False,38.584,"LINESTRING (8.588004 53.2253329, 8.5885829 53.22535)"
398158441,,,Allensteiner Weg,residential,30,False,True,30.67,"LINESTRING (8.587566 53.2267519, 8.5875846 53.2264763)"
398158613,,,Stettiner Straße,residential,30,False,False,80.35900000000001,"LINESTRING (8.587566 53.2267519, 8.5886589 53.2268187, 8.5887566 53.2268471)"
32965441,,K 1,Hospitalstraße,tertiary,,False,True,69.628,"LINESTRING (8.5886023 53.2239265, 8.5887965 53.2239253, 8.5890485 53.2239238, 8.5893517 53.2239341, 8.5896411 53.2239713)"
141681111,,,Stettiner Straße,residential,30,False,False,79.781,"LINESTRING (8.5886023 53.2239265, 8.5884705 53.2240967, 8.5879106 53.2244334, 8.5878852 53.224459, 8.5878799 53.2244838)"
231281285,,,Ostlandstraße,unclassified,50,False,False,49.716,"LINESTRING (8.5887566 53.2268471, 8.5890869 53.2264461)"
1231893053,,,Ostlandstraße,unclassified,50,False,True,25.872,"LINESTRING (8.5887566 53.2268471, 8.5886296 53.227067)"
398158613,,,Stettiner Straße,residential,30,False,True,80.35900000000001,"LINESTRING (8.5887566 53.2268471, 8.5886589 53.2268187, 8.587566 53.2267519)"
143904942,,,Friedländer Weg,residential,,False,True,128.62699999999998,"LINESTRING (8.5895067 53.2231057, 8.5896901 53.2230306, 8.5911013 53.2224525)"
1231893059,,,Waldweg,residential,,False,False,103.499,"LINESTRING (8.5895067 53.2231057, 8.5897805 53.2233556, 8.5898212 53.2234525, 8.589817 53.2235421, 8.5897877 53.2236492, 8.5896653 53.223918, 8.5896411 53.2239713)"
"[25450952, 1231893060]",,,Waldweg,residential,,False,True,68.468,"LINESTRING (8.5895067 53.2231057, 8.5894878 53.2230888, 8.5894443 53.2230501, 8.5891015 53.2227498, 8.588933 53.2225947)"
25450952,,,Waldweg,residential,,False,True,72.93,"LINESTRING (8.588933 53.2225947, 8.5883198 53.2220512)"
143904941,,,Elbinger Weg,residential,,False,True,128.695,"LINESTRING (8.588933 53.2225947, 8.5906008 53.2220095)"
"[25450952, 1231893060]",,,Waldweg,residential,,False,False,68.468,"LINESTRING (8.588933 53.2225947, 8.5891015 53.2227498, 8.5894443 53.2230501, 8.5894878 53.2230888, 8.5895067 53.2231057)"
25450952,,,Waldweg,residential,,False,False,72.93,"LINESTRING (8.5883198 53.2220512, 8.588933 53.2225947)"
25450952,,,Waldweg,residential,,False,True,96.333,"LINESTRING (8.5883198 53.2220512, 8.5881524 53.221896, 8.5879658 53.2217333, 8.5875078 53.2213342)"
143904962,,,Trakehner Weg,residential,,False,False,71.991,"LINESTRING (8.5883198 53.2220512, 8.5889702 53.2218068, 8.5891209 53.2217703, 8.5892051 53.2217607, 8.5892699 53.221765)"
25899747,,,Tannenberger Weg,residential,,False,False,237.83100000000002,"LINESTRING (8.5925012 53.2243679, 8.5925398 53.2242445, 8.592457 53.2240065, 8.5923088 53.2236814, 8.5922334 53.2235141, 8.5918317 53.2231081, 8.5911013 53.2224525)"
1231893061,2,L 134,Blumenthaler Straße,secondary,50,False,True,16.297,"LINESTRING (8.5919952 53.2219198, 8.5921301 53.2220421)"
