osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
"[171742744, 8010531]",2,Dr.-Rudolf-Schick-Straße,tertiary,"['50', '30']",False,False,277.082,"LINESTRING (9.3720597 49.5808597, 9.3720093 49.5808549, 9.3719425 49.5808412, 9.3718845 49.5808199, 9.3718468 49.580804, 9.3717921 49.5807664, 9.3717592 49.5807316, 9.3716701 49.580591, 9.3716348 49.5805382, 9.371565 49.580477, 9.3714963 49.5804326, 9.3714327 49.5803995, 9.3709217 49.5801337, 9.3703032 49.5798173, 9.3697043 49.5795539, 9.3693985 49.579379, 9.3691774 49.5792737)",,
8167765,2,Würzburger Straße,tertiary,30,False,False,36.315,"LINESTRING (9.3720597 49.5808597, 9.3721281 49.5808534, 9.3722098 49.5808358, 9.3722698 49.5808134, 9.3723861 49.5807503, 9.372434 49.580734, 9.3725042 49.5807198)",,
"[159973121, 108232967]",,Untere Vorstadtstraße,residential,"['50', '30']",False,False,176.019,"LINESTRING (9.3720597 49.5808597, 9.3720405 49.5809053, 9.3719946 49.5809697, 9.3719468 49.581018, 9.3716733 49.5812423, 9.371147 49.5816551, 9.370784 49.5818445, 9.3703879 49.5819652)",,
23819504,,Friedrich-Ebert-Straße,residential,,False,True,116.70500000000001,"LINESTRING (9.367824 49.581353, 9.3670443 49.5813983, 9.3662117 49.5814467)",,
29384712,,Adolf-Kolping-Straße,residential,,False,False,135.81199999999998,"LINESTRING (9.367824 49.581353, 9.3678592 49.5814219, 9.3679937 49.5816852, 9.3681347 49.5819789, 9.3681407 49.5819914, 9.368152 49.5820149, 9.3683549 49.5824374, 9.3683971 49.5824833, 9.3684325 49.5825029)",,
874060387,,Adolf-Kolping-Straße,residential,,False,True,149.306,"LINESTRING (9.367824 49.581353, 9.367488 49.5806256, 9.3672299 49.5800667)",,
23775466,,Keimstraße,residential,10,False,True,165.737,"LINESTRING (9.3662117 49.5814467, 9.3662396 49.5815451, 9.3664591 49.5824629, 9.3664923 49.5826018, 9.366554 49.5828598, 9.3665384 49.582919)",,
23819504,,Friedrich-Ebert-Straße,residential,,False,False,116.70500000000001,"LINESTRING (9.3662117 49.5814467, 9.3670443 49.5813983, 9.367824 49.581353)",,
23819504,,Friedrich-Ebert-Straße,residential,,False,True,125.728,"LINESTRING (9.3662117 49.5814467, 9.3660701 49.581458, 9.3649678 49.5815431, 9.3644801 49.5815808)",,
"[171863490, 165585475, 165585477]",,Keimstraße,residential,10,False,False,90.426,"LINESTRING (9.3662117 49.5814467, 9.3661783 49.5812652, 9.366156 49.5811967, 9.3661298 49.5811175, 9.3660925 49.5810044, 9.3660485 49.5808712, 9.3660275 49.5808077, 9.3659858 49.5806813, 9.3659816 49.5806688, 9.365975 49.5806487)",,
29384718,,Obere Vorstadtstraße,residential,20,False,True,84.682,"LINESTRING (9.3665384 49.582919, 9.3677049 49.5828296)",,
23775466,,Keimstraße,residential,10,False,False,165.737,"LINESTRING (9.3665384 49.582919, 9.366554 49.5828598, 9.3664923 49.5826018, 9.3664591 49.5824629, 9.3662396 49.5815451, 9.3662117 49.5814467)",,
611626199,,Obere Vorstadtstraße,residential,,False,True,20.229,"LINESTRING (9.3665384 49.582919, 9.3664605 49.5829439, 9.3662702 49.5829675)",,
611626199,,Obere Vorstadtstraße,residential,,False,True,84.611,"LINESTRING (9.363222 49.5834199, 9.3620484 49.5834132)",,
29247959,,Blumenstraße,residential,30,False,True,353.645,"LINESTRING (9.363222 49.5834199, 9.3632574 49.583812, 9.3632047 49.5840293, 9.3631162 49.5843167, 9.3631009 49.5843665, 9.3630529 49.5844681, 9.3630095 49.5845598, 9.3629008 49.5847457, 9.3626872 49.584866, 9.3619868 49.5851914, 9.361877 49.5852266, 9.3616218 49.5853085, 9.3611623 49.5854296, 9.3609284 49.5854929, 9.3607019 49.5855952, 9.3605299 49.5856983)",,
611626199,,Obere Vorstadtstraße,residential,,False,False,52.506,"LINESTRING (9.363222 49.5834199, 9.3637041 49.5834149, 9.36395 49.5834076)",,
23775472,,Burgstraße,residential,20,False,True,24.897,"LINESTRING (9.3676168 49.5830461, 9.3677049 49.5828296)",,
31337729,,Am Plan,residential,20,False,True,60.697,"LINESTRING (9.3676168 49.5830461, 9.3683011 49.5833641)",,
23775472,,Burgstraße,residential,20,False,False,126.13,"LINESTRING (9.3676168 49.5830461, 9.3675449 49.5831715, 9.3674672 49.5833639, 9.3674092 49.5834566, 9.36733 49.5835631, 9.3669158 49.5838198, 9.3666495 49.5839426)",,
23775472,,Burgstraße,residential,20,False,False,24.897,"LINESTRING (9.3677049 49.5828296, 9.3676168 49.5830461)",,
29384718,,Obere Vorstadtstraße,residential,20,False,False,84.682,"LINESTRING (9.3677049 49.5828296, 9.3665384 49.582919)",,
29384718,,Obere Vorstadtstraße,residential,20,False,True,64.186,"LINESTRING (9.3677049 49.5828296, 9.367934 49.5827214, 9.3683067 49.5825754, 9.368378 49.5825484, 9.3684325 49.5825029)",,
39837264,,Hauptstraße,residential,20,False,True,29.412,"LINESTRING (9.3675923 49.5840979, 9.3678306 49.5838832)",,
192282072,,Rathausgasse,residential,,False,True,39.619,"LINESTRING (9.3675923 49.5840979, 9.3680102 49.5843293)",,
30138421,,Klosterstraße,residential,20,False,True,71.547,"LINESTRING (9.3675923 49.5840979, 9.3674279 49.5840453, 9.367231 49.5840425, 9.3670266 49.5840432, 9.3666495 49.5839426)",,
"[39837264, 1005630717]",,Hauptstraße,residential,20,False,False,154.414,"LINESTRING (9.3675923 49.5840979, 9.3674551 49.5842769, 9.3672685 49.5844167, 9.3672284 49.5845639, 9.3672094 49.584618, 9.3671441 49.5847716, 9.3670756 49.5848678, 9.3669939 49.5849327, 9.3666679 49.5851145, 9.3665528 49.5852685)",,
30138420,,Hauptstraße,residential,,False,True,69.526,"LINESTRING (9.3661572 49.5859951, 9.3664894 49.5854081)",,
23819505,,Miltenberger Straße,residential,,False,False,104.4,"LINESTRING (9.3661572 49.5859951, 9.3661282 49.5860403, 9.3658857 49.5864191, 9.3657929 49.5865719, 9.36566 49.5867907, 9.3656486 49.5868708)",,
"[31337720, 126500608]",,"['Hauptstraße', 'Breites Gäßchen']",residential,30,False,False,195.108,"LINESTRING (9.3661572 49.5859951, 9.3665327 49.58609, 9.3667691 49.5861862, 9.3669079 49.5862427, 9.3670765 49.5863113, 9.3671049 49.5863228, 9.3671524 49.5863422, 9.3673084 49.5864056, 9.3676794 49.5865415, 9.3678007 49.5865756, 9.3679536 49.5866026, 9.3681974 49.5861974)",,
30138420,,Hauptstraße,residential,,False,False,69.526,"LINESTRING (9.3664894 49.5854081, 9.3661572 49.5859951)",,
30138420,,Hauptstraße,residential,,False,True,16.182,"LINESTRING (9.3664894 49.5854081, 9.3665528 49.5852685)",,
126500620,,Manggasse,residential,30,False,True,52.349999999999994,"LINESTRING (9.3664894 49.5854081, 9.3667216 49.5854888, 9.3667544 49.5855717, 9.3668009 49.5856329, 9.3670009 49.5857004)",,
171463888,,Schachleiterstraße,residential,,False,True,13.172,"LINESTRING (9.3620484 49.5834132, 9.3620661 49.5832953)",,
178705478,,Hornbacher Straße,residential,,False,True,72.381,"LINESTRING (9.3620484 49.5834132, 9.3610511 49.5834883)",,
611626199,,Obere Vorstadtstraße,residential,,False,False,84.611,"LINESTRING (9.3620484 49.5834132, 9.363222 49.5834199)",,
1005624294,,Schachleiterstraße,residential,,False,False,99.508,"LINESTRING (9.3619735 49.5808728, 9.362195 49.5817561)",,
171463889,,Hildenbrandstraße,residential,,False,False,141.90800000000002,"LINESTRING (9.3619735 49.5808728, 9.3624539 49.5808466, 9.3627242 49.5808319, 9.3631645 49.5808079, 9.3639349 49.5807659)",,
171463890,,Schachleiterstraße,residential,,False,True,108.67699999999999,"LINESTRING (9.3619735 49.5808728, 9.3618744 49.5803293, 9.3617965 49.5799022)",,
"[747122394, 165585476]",,Keimstraße,residential,,False,False,182.58800000000002,"LINESTRING (9.365975 49.5806487, 9.3656714 49.5798197, 9.3655526 49.5794953, 9.3654624 49.579249, 9.3654338 49.5791702, 9.3653861 49.5790517)",,
"[171863490, 165585475, 165585477]",,Keimstraße,residential,10,False,True,90.426,"LINESTRING (9.365975 49.5806487, 9.3659816 49.5806688, 9.3659858 49.5806813, 9.3660275 49.5808077, 9.3660485 49.5808712, 9.3660925 49.5810044, 9.3661298 49.5811175, 9.366156 49.5811967, 9.3661783 49.5812652, 9.3662117 49.5814467)",,
1005624293,,Hildenbrandstraße,residential,,False,True,147.66,"LINESTRING (9.365975 49.5806487, 9.3650689 49.5807008, 9.3648321 49.5807144, 9.3639349 49.5807659)",,
29244184,,Ostpreussenstraße,residential,,False,False,88.158,"LINESTRING (9.362195 49.5817561, 9.3609773 49.5818285)",,
1005624294,,Schachleiterstraße,residential,,False,True,99.508,"LINESTRING (9.362195 49.5817561, 9.3619735 49.5808728)",,
171463888,,Schachleiterstraße,residential,,False,False,171.468,"LINESTRING (9.362195 49.5817561, 9.3621695 49.5819647, 9.3620916 49.5826004, 9.3620747 49.5830601, 9.3620661 49.5832953)",,
1005624292,,Friedrich-Ebert-Straße,residential,,False,False,85.508,"LINESTRING (9.362195 49.5817561, 9.3623177 49.5817417, 9.363371 49.5816571)",,
