osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,width,geometry,bridge,junction,access
48490988,,,Hauptstraße,residential,30,False,False,45.757999999999996,,"LINESTRING (7.6497375 51.0213211, 7.6496903 51.0214077, 7.649647 51.0215106, 7.6495607 51.0217171)",,,
"[1069128762, 28965343]",,,Wallstraße,residential,30,False,False,163.821,,"LINESTRING (7.6497375 51.0213211, 7.6496498 51.021307, 7.6495531 51.0213065, 7.64939 51.0213087, 7.6492864 51.0213149, 7.6492225 51.0213257, 7.6491655 51.0213475, 7.6491116 51.0213717, 7.6490655 51.0213942, 7.649026 51.0214276, 7.6489882 51.0214735, 7.6489335 51.0216128, 7.6489083 51.0217387, 7.6488949 51.0218466, 7.6488543 51.0221108, 7.6488298 51.0223985)",,,
107040571,,,Wallstraße,residential,30,False,False,40.023,,"LINESTRING (7.6488148 51.0228296, 7.649387 51.0228263)",,,
1076322640,,,Wallstraße,residential,30,False,False,24.709,,"LINESTRING (7.6488148 51.0228296, 7.6487994 51.0230516)",,,
1076322640,,,Wallstraße,residential,30,False,True,47.948,,"LINESTRING (7.6488148 51.0228296, 7.6488298 51.0223985)",,,
1076322640,,,Wallstraße,residential,30,False,True,24.709,,"LINESTRING (7.6487994 51.0230516, 7.6488148 51.0228296)",,,
28965346,,,Kampstraße,residential,30,False,False,120.76099999999998,,"LINESTRING (7.6498273 51.0238812, 7.6499312 51.0239137, 7.650446 51.0244903, 7.6505857 51.0246204, 7.6507282 51.024698, 7.6508282 51.024741)",,,
"[751114955, 888606596]",,,Hauptstraße,residential,30,False,False,78.385,,"LINESTRING (7.6498273 51.0238812, 7.6498259 51.0239523, 7.6498226 51.0241123, 7.6498336 51.0241817, 7.6498205 51.0242234, 7.6497585 51.024254, 7.6496324 51.0243117, 7.649481 51.0243697, 7.6493468 51.0244277)",,,
888606596,,,Hauptstraße,residential,30,False,True,67.309,,"LINESTRING (7.6498273 51.0238812, 7.6496555 51.0235662, 7.6495228 51.023307)",,,
107040571,,,Wallstraße,residential,30,False,True,40.023,,"LINESTRING (7.649387 51.0228263, 7.6488148 51.0228296)",,,
1076322641,,,Hauptstraße,residential,30,False,False,23.27,,"LINESTRING (7.649387 51.0228263, 7.649419 51.0230346)",,,
1076322641,,,Hauptstraße,residential,30,False,True,49.185,,"LINESTRING (7.649387 51.0228263, 7.6493828 51.0227908, 7.6493269 51.0224783, 7.6493323 51.0223861)",,,
60209016,1,,Talstraße,residential,50,True,False,18.014,,"LINESTRING (7.6542607 51.0248281, 7.6542469 51.0248676, 7.6542033 51.0248975, 7.6541418 51.0249095, 7.654079 51.0249006)",,roundabout,
35328050,,,Kirchstraße,residential,30,False,False,28.59,2.5,"LINESTRING (7.6495607 51.0217171, 7.6497665 51.0217541, 7.6499484 51.0217978)",,,
48490988,,,Hauptstraße,residential,30,False,False,76.158,,"LINESTRING (7.6495607 51.0217171, 7.6495231 51.0217925, 7.6494442 51.0219954, 7.6493847 51.0222098, 7.6493323 51.0223861)",,,
48490988,,,Hauptstraße,residential,30,False,True,45.758,,"LINESTRING (7.6495607 51.0217171, 7.649647 51.0215106, 7.6496903 51.0214077, 7.6497375 51.0213211)",,,
35328050,,,Kirchstraße,residential,30,False,True,28.59,2.5,"LINESTRING (7.6499484 51.0217978, 7.6497665 51.0217541, 7.6495607 51.0217171)",,,
47647527,,,Kirchstraße,residential,30,True,False,165.43199999999996,2.5,"LINESTRING (7.6499484 51.0217978, 7.6499914 51.0218172, 7.6500137 51.0218372, 7.6500412 51.0218872, 7.6500203 51.0219353, 7.6499955 51.021966, 7.6499522 51.0219876, 7.6498996 51.0220133, 7.6498673 51.022046, 7.6498531 51.0221255, 7.6498606 51.022253, 7.6498642 51.0224682, 7.6498893 51.0225709, 7.6498829 51.0227708, 7.6498411 51.0228944, 7.6498017 51.0229561, 7.6496979 51.0230001, 7.6495549 51.0230256, 7.649419 51.0230346)",,,
95828065,2,B 55,Kölner Straße,primary,50,False,False,23.72,,"LINESTRING (7.6546111 51.020646, 7.6549254 51.0207261)",,,
35328054,,,Leopold-Krawinkel-Straße,residential,30,False,False,46.869,,"LINESTRING (7.6546111 51.020646, 7.6544489 51.0209151, 7.6543443 51.0210315)",,,
95828065,2,B 55,Kölner Straße,primary,50,False,True,81.561,,"LINESTRING (7.6546111 51.020646, 7.6543426 51.0205906, 7.653489 51.0204473)",,,
35328054,,,Leopold-Krawinkel-Straße,residential,30,False,False,41.677,,"LINESTRING (7.6542805 51.0212872, 7.6542847 51.021662)",,,
76351467,,,Leopold-Krawinkel-Straße,residential,10,False,False,55.16,,"LINESTRING (7.6542805 51.0212872, 7.6534926 51.021266)",,,
35328054,,,Leopold-Krawinkel-Straße,residential,30,False,True,29.065,,"LINESTRING (7.6542805 51.0212872, 7.6543018 51.0210974, 7.6543443 51.0210315)",,,
35328054,,,Leopold-Krawinkel-Straße,residential,30,False,True,29.345,,"LINESTRING (7.654282 51.0219259, 7.6542847 51.021662)",,,
47575688,,,Burstenweg,residential,30,False,False,40.592,,"LINESTRING (7.654282 51.0219259, 7.6548595 51.021962)",,,
47643072,,,Burstenweg,residential,30,True,False,52.403999999999996,,"LINESTRING (7.654282 51.0219259, 7.6538349 51.0219343, 7.653537 51.0219652)",,,
47575688,,,Burstenweg,residential,30,False,True,40.592,,"LINESTRING (7.6548595 51.021962, 7.654282 51.0219259)",,,
35328056,,,Jahnstraße,residential,30,False,False,68.753,,"LINESTRING (7.6548595 51.021962, 7.6546884 51.0224398, 7.6546435 51.0225652)",,,
47643072,,,Burstenweg,residential,30,True,False,164.82599999999996,,"LINESTRING (7.653537 51.0219652, 7.6533249 51.0219863, 7.6529676 51.022009, 7.6526709 51.0220128, 7.6524989 51.0220135, 7.6523821 51.0220303, 7.6518636 51.0223127, 7.651719 51.0224047, 7.6516129 51.0224516, 7.6514451 51.0224254)",,,
"[361806824, 73538189]",,,Burstenweg,residential,30,True,False,138.83100000000002,,"LINESTRING (7.653537 51.0219652, 7.6535677 51.0223221, 7.6535714 51.0225382, 7.6536009 51.0225403, 7.6543833 51.0225558, 7.6546435 51.0225652)",,,
"[169700233, 345054269]",2,,Südring,secondary,50,False,"[False, True]",170.529,,"LINESTRING (7.6551171 51.0182847, 7.655184 51.0181284, 7.65531 51.0179001, 7.655418 51.0176262, 7.6554306 51.0173837, 7.6553555 51.0171913, 7.6552479 51.0170121, 7.6550683 51.0168285)",,,
169700233,,,Südring,secondary,50,False,True,106.939,,"LINESTRING (7.6551171 51.0182847, 7.6550436 51.0185751, 7.6550274 51.0188033, 7.6550274 51.0188545, 7.6550282 51.0189212, 7.6550327 51.0189435, 7.6550636 51.0190979, 7.6550711 51.019125, 7.6551155 51.0192373)",,,
47861330,,,In der Fuhr,residential,30,True,False,111.118,3,"LINESTRING (7.6432595 51.0199328, 7.6431848 51.0197618, 7.6429317 51.0193601, 7.642811 51.0191684, 7.6427616 51.0190738, 7.6427629 51.0189897)",,,
292600312,2,B 55,Kölner Straße,primary,50,False,False,19.602,,"LINESTRING (7.6457773 51.0201836, 7.6460546 51.0202091)",,,
47861328,,,Herweg,residential,30,True,False,196.55700000000002,3,"LINESTRING (7.6457773 51.0201836, 7.645728 51.0202763, 7.645668 51.020296, 7.6455336 51.0203239, 7.6453106 51.0203608, 7.645188 51.020378, 7.6449429 51.0203865, 7.6447849 51.0203633, 7.6446362 51.0203231, 7.6441014 51.0201171, 7.6435806 51.0199883, 7.6432595 51.0199328)",,,
"[292600312, 768589427]","['2', '3']",B 55,Kölner Straße,primary,50,False,True,226.24300000000002,,"LINESTRING (7.6457773 51.0201836, 7.6455301 51.0201465, 7.6453175 51.020099, 7.6451805 51.0200494, 7.6449991 51.0199738, 7.6449458 51.0199516, 7.6445392 51.0197695, 7.6442357 51.0196367, 7.6440033 51.0195351, 7.643553 51.0193387, 7.6434847 51.0193089, 7.6430478 51.0191177)",,,
412135662,,,Steilweg,residential,30,False,True,64.078,3,"LINESTRING (7.6459789 51.0207834, 7.6460546 51.0202091)",,,
52032523,,,Wilhelmstraße,residential,30,False,False,158.107,,"LINESTRING (7.6459789 51.0207834, 7.6465182 51.020768, 7.646806 51.0207184, 7.6469642 51.0207195, 7.6472721 51.0207232, 7.6474477 51.0207327, 7.6475323 51.0207439, 7.6476543 51.020806, 7.6477532 51.0208534, 7.6478767 51.0208889, 7.6479989 51.0209223, 7.6481291 51.0209595)",,,destination
412135662,,,Steilweg,residential,30,False,False,93.697,3,"LINESTRING (7.6459789 51.0207834, 7.6459796 51.0210031, 7.6459815 51.0211842, 7.6459848 51.0214938, 7.6461854 51.0215333)",,,
77179816,,,Auf dem Stein,residential,30,False,False,165.50900000000001,,"LINESTRING (7.6445408 51.0218765, 7.6446672 51.0219086, 7.6450496 51.021965, 7.6454011 51.0220767, 7.6458134 51.0222026, 7.646046 51.0222427, 7.6467761 51.0223325)",,,
412135662,,,Steilweg,residential,30,False,True,93.697,3,"LINESTRING (7.6461854 51.0215333, 7.6459848 51.0214938, 7.6459815 51.0211842, 7.6459796 51.0210031, 7.6459789 51.0207834)",,,
52032523,,,Wilhelmstraße,residential,30,False,True,158.10700000000003,,"LINESTRING (7.6481291 51.0209595, 7.6479989 51.0209223, 7.6478767 51.0208889, 7.6477532 51.0208534, 7.6476543 51.020806, 7.6475323 51.0207439, 7.6474477 51.0207327, 7.6472721 51.0207232, 7.6469642 51.0207195, 7.646806 51.0207184, 7.6465182 51.020768, 7.6459789 51.0207834)",,,destination
793241881,2,K 23,Im Stadtgraben,tertiary,50,False,False,16.442,,"LINESTRING (7.6481291 51.0209595, 7.6481527 51.0209406, 7.648262 51.0208376)",,,
"[793241881, 25897931]",2,K 23,Im Stadtgraben,tertiary,50,False,True,241.927,,"LINESTRING (7.6481291 51.0209595, 7.6480301 51.0210858, 7.647826 51.0214739, 7.6478056 51.0215111, 7.6477578 51.0215999, 7.647712 51.0216907, 7.6476789 51.0217676, 7.6476411 51.021869, 7.647624 51.0219284, 7.647573 51.0222412, 7.6475396 51.0225265, 7.6474742 51.023078)",,,
47861333,,,Steinstraße,residential,30,False,False,149.246,,"LINESTRING (7.6467761 51.0223325, 7.6467993 51.0222335, 7.646837 51.0220723, 7.6468457 51.022035, 7.6468958 51.0219253, 7.64695 51.0218336, 7.646965 51.0218121, 7.6471333 51.0217172, 7.6472298 51.0216629, 7.6472689 51.0216193, 7.6473211 51.0214231, 7.6473405 51.021344, 7.6473174 51.0212798, 7.6472837 51.0212679, 7.6472167 51.0212578, 7.6470293 51.0212357)",,,
47861333,,,Steinstraße,residential,30,False,True,161.88299999999998,,"LINESTRING (7.6467761 51.0223325, 7.6467608 51.0224558, 7.646745 51.0225835, 7.6467407 51.0226179, 7.6466932 51.0227663, 7.6466699 51.0228392, 7.6466639 51.022861, 7.6466584 51.0228771, 7.6466263 51.022972, 7.6466307 51.0231186, 7.6466436 51.0231976, 7.6466808 51.0233888, 7.6466929 51.0234566, 7.6467017 51.0235056, 7.6467372 51.0236537, 7.6467422 51.0237372, 7.6467426 51.0237759)",,,
77179816,,,Auf dem Stein,residential,30,False,True,165.509,,"LINESTRING (7.6467761 51.0223325, 7.646046 51.0222427, 7.6458134 51.0222026, 7.6454011 51.0220767, 7.6450496 51.021965, 7.6446672 51.0219086, 7.6445408 51.0218765)",,,
"[793241881, 25897931]",2,K 23,Im Stadtgraben,tertiary,50,False,False,241.927,,"LINESTRING (7.6474742 51.023078, 7.6475396 51.0225265, 7.647573 51.0222412, 7.647624 51.0219284, 7.6476411 51.021869, 7.6476789 51.0217676, 7.647712 51.0216907, 7.6477578 51.0215999, 7.6478056 51.0215111, 7.647826 51.0214739, 7.6480301 51.0210858, 7.6481291 51.0209595)",,,
25897931,2,K 23,Im Stadtgraben,tertiary,50,False,True,104.893,,"LINESTRING (7.6474742 51.023078, 7.64744 51.0234427, 7.64738 51.0235789, 7.647273 51.0237134, 7.646967 51.0239253)",,,
47861332,,,Am alten Friedhof,residential,30,False,True,146.302,2,"LINESTRING (7.6474742 51.023078, 7.6478965 51.0230898, 7.6481977 51.023136, 7.6483566 51.0231811, 7.6486345 51.0232254, 7.6487134 51.0232339, 7.6489843 51.0232633, 7.6492859 51.0232846, 7.6495228 51.023307)",,,destination
47861337,,,Hauptstraße,residential,30,False,False,35.174,2.3,"LINESTRING (7.6488298 51.0223985, 7.6493323 51.0223861)",,,
1076322640,,,Wallstraße,residential,30,False,False,47.948,,"LINESTRING (7.6488298 51.0223985, 7.6488148 51.0228296)",,,
"[1069128762, 28965343]",,,Wallstraße,residential,30,False,True,163.821,,"LINESTRING (7.6488298 51.0223985, 7.6488543 51.0221108, 7.6488949 51.0218466, 7.6489083 51.0217387, 7.6489335 51.0216128, 7.6489882 51.0214735, 7.649026 51.0214276, 7.6490655 51.0213942, 7.6491116 51.0213717, 7.6491655 51.0213475, 7.6492225 51.0213257, 7.6492864 51.0213149, 7.64939 51.0213087, 7.6495531 51.0213065, 7.6496498 51.021307, 7.6497375 51.0213211)",,,
47861337,,,Hauptstraße,residential,30,False,True,35.174,2.3,"LINESTRING (7.6493323 51.0223861, 7.6488298 51.0223985)",,,
48490988,,,Hauptstraße,residential,30,False,True,76.15800000000002,,"LINESTRING (7.6493323 51.0223861, 7.6493847 51.0222098, 7.6494442 51.0219954, 7.6495231 51.0217925, 7.6495607 51.0217171)",,,
1076322641,,,Hauptstraße,residential,30,False,False,49.185,,"LINESTRING (7.6493323 51.0223861, 7.6493269 51.0224783, 7.6493828 51.0227908, 7.649387 51.0228263)",,,
52113385,,,Stentenbergstraße,residential,30,False,False,22.854,,"LINESTRING (7.6467426 51.0237759, 7.646967 51.0239253)",,,
47861333,,,Steinstraße,residential,30,False,False,161.883,,"LINESTRING (7.6467426 51.0237759, 7.6467422 51.0237372, 7.6467372 51.0236537, 7.6467017 51.0235056, 7.6466929 51.0234566, 7.6466808 51.0233888, 7.6466436 51.0231976, 7.6466307 51.0231186, 7.6466263 51.022972, 7.6466584 51.0228771, 7.6466639 51.022861, 7.6466699 51.0228392, 7.6466932 51.0227663, 7.6467407 51.0226179, 7.646745 51.0225835, 7.6467608 51.0224558, 7.6467761 51.0223325)",,,
52113385,,,Stentenbergstraße,residential,30,False,True,202.57799999999997,,"LINESTRING (7.6467426 51.0237759, 7.6462665 51.0234941, 7.6461002 51.0233957, 7.6456224 51.0231725, 7.6452333 51.0230629, 7.6448934 51.0229591, 7.6448737 51.0229531, 7.6443457 51.0227832)",,,
47861332,,,Am alten Friedhof,residential,30,False,False,146.302,2,"LINESTRING (7.6495228 51.023307, 7.6492859 51.0232846, 7.6489843 51.0232633, 7.6487134 51.0232339, 7.6486345 51.0232254, 7.6483566 51.0231811, 7.6481977 51.023136, 7.6478965 51.0230898, 7.6474742 51.023078)",,,destination
48491525,,,Burgstraße,residential,50,False,True,272.55400000000003,2.5,"LINESTRING (7.6495228 51.023307, 7.6498122 51.0232399, 7.6500047 51.0231958, 7.6500529 51.0231451, 7.6500755 51.0230783, 7.6500896 51.0230306, 7.6500701 51.0229242, 7.6500391 51.0228616, 7.6500445 51.0227676, 7.6500531 51.0226955, 7.6500953 51.0226136, 7.6501744 51.0224861, 7.6502602 51.0223901, 7.6503503 51.0223015, 7.650605 51.0220965, 7.6507275 51.0219732, 7.6507672 51.0219212, 7.6508463 51.0217879, 7.6508467 51.0217117, 7.6508808 51.0216126, 7.6509945 51.0214456, 7.6510327 51.0213894, 7.6510389 51.0213078, 7.6510352 51.0212404)",,,
888606596,,,Hauptstraße,residential,30,False,False,67.309,,"LINESTRING (7.6495228 51.023307, 7.6496555 51.0235662, 7.6498273 51.0238812)",,,
"[1076322641, 888606596]",,,Hauptstraße,residential,30,False,True,31.239,,"LINESTRING (7.6495228 51.023307, 7.6494759 51.0231969, 7.6494281 51.0230963, 7.649419 51.0230346)",,,
28965346,,,Kampstraße,residential,30,False,True,120.76100000000001,,"LINESTRING (7.6508282 51.024741, 7.6507282 51.024698, 7.6505857 51.0246204, 7.650446 51.0244903, 7.6499312 51.0239137, 7.6498273 51.0238812)",,,
47861336,,,Hohler Weg,residential,30,False,True,124.231,3,"LINESTRING (7.6508282 51.024741, 7.6509981 51.024623, 7.6511751 51.0245451, 7.651444 51.0244494, 7.6517139 51.0243356, 7.6518263 51.0242882, 7.652012 51.0241764, 7.6521912 51.0240404)",,,
47861336,,,Hohler Weg,residential,30,False,False,124.23099999999998,3,"LINESTRING (7.6521912 51.0240404, 7.652012 51.0241764, 7.6518263 51.0242882, 7.6517139 51.0243356, 7.651444 51.0244494, 7.6511751 51.0245451, 7.6509981 51.024623, 7.6508282 51.024741)",,,
285018503,,,Talstraße,residential,50,False,False,155.37900000000002,,"LINESTRING (7.6521912 51.0240404, 7.6528964 51.024316, 7.6537192 51.0245756, 7.6540847 51.0247623)",,,
285018503,,,Talstraße,residential,50,False,True,49.327,,"LINESTRING (7.6521912 51.0240404, 7.6517849 51.0238336, 7.6516966 51.0237853, 7.6516558 51.023753)",,,
47861342,,,Steinstraße,residential,30,False,False,119.158,,"LINESTRING (7.6482365 51.0246385, 7.6481101 51.0245848, 7.647932 51.0244842, 7.647835 51.0244294, 7.6475133 51.0242438, 7.6473946 51.0241753, 7.646967 51.0239253)",,,
47861342,,,Steinstraße,residential,30,False,True,82.52600000000001,,"LINESTRING (7.6482365 51.0246385, 7.6485634 51.0246278, 7.6489428 51.0245675, 7.6491532 51.0244933, 7.6492653 51.0244523, 7.6493468 51.0244277)",,,
48491526,,,Hauptstraße,residential,30,False,True,81.428,2.8,"LINESTRING (7.6489346 51.0250579, 7.6491214 51.0249012, 7.6492331 51.0247953, 7.6492738 51.0247567, 7.6494111 51.0245335, 7.6494165 51.0244727, 7.6493468 51.0244277)",,,
47861342,,,Steinstraße,residential,30,False,False,82.526,,"LINESTRING (7.6493468 51.0244277, 7.6492653 51.0244523, 7.6491532 51.0244933, 7.6489428 51.0245675, 7.6485634 51.0246278, 7.6482365 51.0246385)",,,
48491526,,,Hauptstraße,residential,30,False,False,81.428,2.8,"LINESTRING (7.6493468 51.0244277, 7.6494165 51.0244727, 7.6494111 51.0245335, 7.6492738 51.0247567, 7.6492331 51.0247953, 7.6491214 51.0249012, 7.6489346 51.0250579)",,,
"[751114955, 888606596]",,,Hauptstraße,residential,30,False,True,78.385,,"LINESTRING (7.6493468 51.0244277, 7.649481 51.0243697, 7.6496324 51.0243117, 7.6497585 51.024254, 7.6498205 51.0242234, 7.6498336 51.0241817, 7.6498226 51.0241123, 7.6498259 51.0239523, 7.6498273 51.0238812)",,,
268373487,,,Friedhofstraße,residential,30,False,True,117.525,4,"LINESTRING (7.6446342 51.0163921, 7.6447133 51.0164169, 7.6450329 51.0165657, 7.6455899 51.0167333, 7.6459154 51.0168464, 7.6460908 51.0169129)",,,
51737213,,,Enneststraße,residential,30,False,False,71.13,4,"LINESTRING (7.6460908 51.0169129, 7.6466354 51.0163727)",,,
51921260,,,Friedhofstraße,residential,30,False,True,105.65,4,"LINESTRING (7.6460908 51.0169129, 7.6464295 51.0170973, 7.6467437 51.0172565, 7.6471228 51.0174537, 7.6472474 51.0175237)",,,
268373487,,,Friedhofstraße,residential,30,False,False,117.52499999999999,4,"LINESTRING (7.6460908 51.0169129, 7.6459154 51.0168464, 7.6455899 51.0167333, 7.6450329 51.0165657, 7.6447133 51.0164169, 7.6446342 51.0163921)",,,
51737213,,,Enneststraße,residential,30,False,True,71.13,4,"LINESTRING (7.6466354 51.0163727, 7.6460908 51.0169129)",,,
51774374,,,Weststraße,residential,30,False,True,7.5,3,"LINESTRING (7.6472474 51.0175237, 7.6473401 51.0174898)",,,
