osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,bridge
470761247,3,St 2550,Brückenstraße,secondary,50,False,False,26.101,"LINESTRING (12.5312647 48.2377077, 12.5309295 48.2377802)",,
839720752,3,St 2550,Brückenstraße,secondary,50,False,True,21.782,"LINESTRING (12.5312647 48.2377077, 12.5315468 48.2376523)",,
27191127,1,St 2092,Innstraße,secondary_link,50,True,False,25.795,"LINESTRING (12.5207428 48.2405004, 12.5206588 48.2406587, 12.5206404 48.2407216)",,
"[126797115, 221877173]","['2', '3']",St 2550,Innstraße,secondary,50,False,False,159.77899999999997,"LINESTRING (12.5207428 48.2405004, 12.5208145 48.2404385, 12.5208733 48.2403877, 12.521073 48.2402156, 12.52141 48.2399021, 12.5214411 48.2398732, 12.5216311 48.239688, 12.5218415 48.2394989, 12.5219224 48.2394369, 12.5220343 48.2393504)",,
221877884,2,St 2550,Innstraße,secondary,50,False,True,47.306,"LINESTRING (12.5207428 48.2405004, 12.5206505 48.2405691, 12.5204289 48.240734, 12.5203549 48.240794, 12.5203222 48.2408205)",,
206680065,3,St 2550,,secondary,50,False,False,25.737000000000002,"LINESTRING (12.520091 48.2409933, 12.5201655 48.2409376, 12.5203222 48.2408205)",,
27546037,,,Krankenhausberg,residential,30,True,False,226.322,"LINESTRING (12.5290265 48.243528, 12.5283019 48.243024, 12.5280551 48.2428469, 12.5279748 48.2427956, 12.5279156 48.2427647, 12.5278446 48.2427359, 12.5277752 48.2427157, 12.5276822 48.2426909, 12.5275858 48.2426723, 12.5275139 48.2426577, 12.5274252 48.2426355, 12.5273245 48.2426013, 12.5272707 48.2425829, 12.5272222 48.2425664, 12.527081 48.2425056, 12.5268401 48.2423919, 12.5266539 48.2422927)",,
27212832,,,Ledererstraße,living_street,20,True,False,61.508,"LINESTRING (12.5266539 48.2422927, 12.5260429 48.241918)",,
24922505,,,Am Stadtwall,unclassified,30,False,False,151.20999999999998,"LINESTRING (12.5266539 48.2422927, 12.5266069 48.2423256, 12.5265516 48.2423643, 12.5264899 48.2424076, 12.5264053 48.2424775, 12.5263045 48.2425766, 12.5259779 48.24299, 12.5257834 48.2432353, 12.5255879 48.2434456)",,
1054090653,,,Am Stadtwall,unclassified,30,False,True,249.983,"LINESTRING (12.5266539 48.2422927, 12.5266943 48.242264, 12.5268789 48.2421328, 12.5269237 48.2421007, 12.5272509 48.2418931, 12.5275937 48.2416707, 12.5276805 48.2416054, 12.5282346 48.2411453, 12.5282479 48.2411291, 12.5283836 48.2410412, 12.5284648 48.2409992, 12.5285435 48.2409693, 12.5286805 48.2409322, 12.5287622 48.2409116, 12.5288766 48.2408828, 12.5290351 48.2408515, 12.5291344 48.2408414)",,
41985200,,,Stadtplatz,unclassified,20,True,False,66.846,"LINESTRING (12.5249734 48.2411244, 12.5253946 48.2408951, 12.525658 48.240733)",,
24922488,,,Weißgerberstraße,residential,20,True,False,131.52,"LINESTRING (12.5224681 48.243023, 12.5224863 48.2430476, 12.522524 48.2430682, 12.5225827 48.2431002, 12.5227521 48.2431798, 12.522908 48.2432429, 12.523035 48.2432837, 12.5230791 48.2432978, 12.5232704 48.2433415, 12.5234347 48.2433617, 12.5236018 48.2433684, 12.5236972 48.2433658, 12.5237461 48.2433614, 12.5238275 48.2433506, 12.5239148 48.2433296, 12.5240699 48.2432783)",,
25667711,,,Stadtplatz,unclassified,20,True,False,76.069,"LINESTRING (12.5224681 48.243023, 12.5225157 48.2430066, 12.5225668 48.2429599, 12.5228841 48.242607, 12.5230276 48.2424553)",,
"[215470516, 41985199]",,,Katharinenplatz,unclassified,50,False,False,68.347,"LINESTRING (12.5210865 48.2428902, 12.5207953 48.2428067, 12.5207539 48.2427948, 12.5207188 48.2427866, 12.5203654 48.2426894, 12.5202248 48.2426803)",,
43041617,,,Am Stadtwall,unclassified,30,False,True,85.22,"LINESTRING (12.5210865 48.2428902, 12.5210546 48.2429602, 12.5210384 48.2430186, 12.5210303 48.2430859, 12.521033 48.2431288, 12.5210478 48.2431766, 12.5210652 48.2432083, 12.521095 48.2432548, 12.5211557 48.2433069, 12.521209 48.2433377, 12.5215671 48.2434793)",,
110650420,,,Luitpoldallee,unclassified,30,False,False,156.46499999999997,"LINESTRING (12.5210865 48.2428902, 12.5213477 48.2424978, 12.5214362 48.2423753, 12.5215091 48.2422829, 12.5216012 48.2421836, 12.5216268 48.2421598, 12.5219535 48.2418774, 12.522169 48.2416912)",,
"[26484120, 122769129, 122769131]",,,"['Katharinenplatz', 'Stadtplatz']",unclassified,20,True,False,103.991,"LINESTRING (12.5210865 48.2428902, 12.52134 48.2429323, 12.5216323 48.2429843, 12.5218509 48.2430057, 12.5219515 48.2430066, 12.5221247 48.2430111, 12.5221651 48.2430092, 12.5222878 48.2430118, 12.5223352 48.2430174, 12.5223662 48.2430195, 12.5224347 48.2430263, 12.5224681 48.243023)",building_passage,
110650420,,,Luitpoldallee,unclassified,30,False,False,149.721,"LINESTRING (12.522169 48.2416912, 12.5223499 48.2415487, 12.5225835 48.2413648, 12.5226829 48.2412832, 12.5228011 48.2411894, 12.5228816 48.2411202, 12.5230838 48.2409399, 12.5231003 48.2409247, 12.5231616 48.2408706, 12.5232136 48.2408246, 12.5233635 48.2406922, 12.5234275 48.240638)",,
110650420,,,Luitpoldallee,unclassified,30,False,True,156.46499999999997,"LINESTRING (12.522169 48.2416912, 12.5219535 48.2418774, 12.5216268 48.2421598, 12.5216012 48.2421836, 12.5215091 48.2422829, 12.5214362 48.2423753, 12.5213477 48.2424978, 12.5210865 48.2428902)",,
216401927,,,Leopoldstraße,residential,50,False,True,60.58800000000001,"LINESTRING (12.522169 48.2416912, 12.5220646 48.2416325, 12.5219593 48.2415733, 12.5217584 48.2414585, 12.5216744 48.2414134, 12.5216526 48.2413985, 12.5216371 48.2413822, 12.5216203 48.2413593, 12.5216112 48.2413393, 12.5216043 48.2413122)",,
215460462,1,,Leopoldstraße,residential,50,True,False,31.439999999999998,"LINESTRING (12.520882 48.2408804, 12.5209947 48.2409246, 12.521085 48.2409554, 12.521254 48.2410165)",,
27190910,,,Am Stadtwall,residential,30,False,False,30.226999999999997,"LINESTRING (12.5215671 48.2434793, 12.5216116 48.2434272, 12.5216399 48.2433931, 12.5216534 48.2433599, 12.5216514 48.243317, 12.5216305 48.2432224)",,
43041617,,,Am Stadtwall,unclassified,30,False,False,85.22,"LINESTRING (12.5215671 48.2434793, 12.521209 48.2433377, 12.5211557 48.2433069, 12.521095 48.2432548, 12.5210652 48.2432083, 12.5210478 48.2431766, 12.521033 48.2431288, 12.5210303 48.2430859, 12.5210384 48.2430186, 12.5210546 48.2429602, 12.5210865 48.2428902)",,
43041617,,,Am Stadtwall,unclassified,30,False,True,18.7,"LINESTRING (12.5215671 48.2434793, 12.521603 48.2434922, 12.5217874 48.2435615)",,
106255843,1,St 2092,Trostberger Straße,secondary,50,True,False,9.68,"LINESTRING (12.5311322 48.2374184, 12.5311761 48.2375004)",,
27449623,,,Lohmühlstraße,residential,,False,False,47.129999999999995,"LINESTRING (12.5311322 48.2374184, 12.5312486 48.2373818, 12.5314221 48.2373103, 12.5316736 48.237197)",,
273124248,,,Trostberger Straße,residential,,False,True,86.31299999999999,"LINESTRING (12.5311322 48.2374184, 12.5310028 48.2374355, 12.5307003 48.2374984, 12.5300242 48.2376566)",,
1054090654,,,Ahamer Straße,tertiary,30,False,True,42.298,"LINESTRING (12.5288734 48.2438915, 12.5293987 48.2437421)",,
