osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,bridge,junction
84841258,Karl-Baurichter-Straße,residential,30,False,False,104.109,,"LINESTRING (9.8375186 52.983316, 9.837151 52.9830937, 9.837017 52.9829973, 9.8368958 52.9828811, 9.8364347 52.9826871, 9.8364062 52.982675)",,,
292890851,André-Lütjens-Straße,residential,50,False,False,16.130000000000003,2,"LINESTRING (9.8375186 52.983316, 9.8376262 52.9832799, 9.837741 52.9832641)",,,
493359665,André-Lütjens-Straße,residential,50,False,True,51.961,3,"LINESTRING (9.8375186 52.983316, 9.8374535 52.9833712, 9.8372518 52.9836827, 9.8372124 52.9837435)",,,
"[292890851, 401291687]",André-Lütjens-Straße,residential,50,False,False,107.813,2,"LINESTRING (9.837741 52.9832641, 9.8381573 52.9833073, 9.8391127 52.9834759, 9.8393022 52.9834961)",,,
292890851,André-Lütjens-Straße,residential,50,False,True,16.130000000000003,2,"LINESTRING (9.837741 52.9832641, 9.8376262 52.9832799, 9.8375186 52.983316)",,,
"[1149639939, 84841260]",Am Sandberg,residential,30,False,False,134.061,,"LINESTRING (9.837741 52.9832641, 9.8377991 52.9831409, 9.8379544 52.9830502, 9.8382402 52.9829074, 9.838462 52.9828355, 9.8385386 52.9827291, 9.838513 52.9822733)",,,
1172096091,Scheibenstraße,residential,30,False,True,9.278,,"LINESTRING (9.8397908 52.9896016, 9.839718 52.9896726)",,,
24537477,Mühlenstraße,residential,30,False,False,77.388,,"LINESTRING (9.8397908 52.9896016, 9.8398662 52.9895191, 9.8398983 52.9894747, 9.8399159 52.9894431, 9.8399242 52.9894282, 9.8399386 52.9893682, 9.8399351 52.9891742, 9.8399335 52.9890917, 9.8399305 52.9889245)",,,
24551884,Rosenstraße,residential,30,True,False,101.684,,"LINESTRING (9.8397908 52.9896016, 9.8394344 52.9894543, 9.8387156 52.9889636)",,,
74213324,Alter Badeweg,residential,30,False,False,117.652,,"LINESTRING (9.8397908 52.9896016, 9.8398684 52.9896148, 9.8400196 52.9896406, 9.8405606 52.9897077, 9.8409212 52.9897512, 9.8413088 52.9898298, 9.8414671 52.9898939)",,,
231984073,Unter den Linden,secondary,50,False,True,13.854,2,"LINESTRING (9.8365841 52.9885967, 9.8365398 52.9887184)",K 1,,
376583671,Poststraße,secondary,50,False,False,59.06,2,"LINESTRING (9.8365841 52.9885967, 9.8366448 52.9884596, 9.8367285 52.9882985, 9.8368109 52.988163, 9.8368545 52.9880915)",K 1,,
24538703,Rosenstraße,residential,30,True,False,64.665,,"LINESTRING (9.8368545 52.9880915, 9.8369798 52.9881246, 9.8376849 52.9883873)",,,
"[481359594, 61291557]",Poststraße,secondary,50,False,False,79.374,3,"LINESTRING (9.8368545 52.9880915, 9.8368745 52.9880606, 9.8369008 52.9880244, 9.8369684 52.9879315, 9.8371035 52.9877754, 9.8372742 52.9875915, 9.8374023 52.9874593)",K 1,,
376583671,Poststraße,secondary,50,False,True,59.06,2,"LINESTRING (9.8368545 52.9880915, 9.8368109 52.988163, 9.8367285 52.9882985, 9.8366448 52.9884596, 9.8365841 52.9885967)",K 1,,
24551886,Quergasse,residential,30,False,True,55.058,,"LINESTRING (9.8387156 52.9889636, 9.838251 52.9893722)",,,
73103200,Rosenstraße,residential,30,False,True,65.192,,"LINESTRING (9.8387156 52.9889636, 9.8380278 52.9885485)",,,
24551887,Quergasse,residential,30,True,False,84.066,,"LINESTRING (9.8387156 52.9889636, 9.8387986 52.9889096, 9.8393778 52.988935, 9.8399305 52.9889245)",,,
24537477,Mühlenstraße,residential,30,False,True,77.388,,"LINESTRING (9.8399305 52.9889245, 9.8399335 52.9890917, 9.8399351 52.9891742, 9.8399386 52.9893682, 9.8399242 52.9894282, 9.8399159 52.9894431, 9.8398983 52.9894747, 9.8398662 52.9895191, 9.8397908 52.9896016)",,,
"[232222514, 1018729805, 436186958]",Mühlenstraße,residential,30,False,False,254.30900000000003,,"LINESTRING (9.8399305 52.9889245, 9.8399225 52.988355, 9.8399011 52.9881735, 9.8398177 52.9875638, 9.8398034 52.9874897, 9.839772 52.9873272, 9.8397595 52.9872629, 9.8397445 52.9872, 9.8397269 52.9870942, 9.8396687 52.9868358, 9.8396246 52.9866958, 9.8396098 52.9866489)",,,
490942829,Winsener Straße,secondary,50,False,False,62.343999999999994,3,"LINESTRING (9.8444218 52.9883203, 9.8444193 52.9882027, 9.8444263 52.9881163, 9.8444622 52.9877604)",K 2,,
"[1174863394, 1174863395, 1174863396, 1174863397, 818679946, 24540118]",Achtergang,residential,30,False,True,254.14300000000003,,"LINESTRING (9.8444218 52.9883203, 9.8443569 52.9883181, 9.844309 52.9883165, 9.843679 52.9882198, 9.8436521 52.9882077, 9.843636 52.9881855, 9.843635 52.9881536, 9.8436396 52.9881101, 9.843678 52.9877505, 9.8437044 52.9875028, 9.8435709 52.9874961, 9.8433125 52.9874832, 9.8430457 52.98747, 9.8430137 52.9874631, 9.8429886 52.9874518, 9.8429748 52.9874383, 9.8429668 52.9874197, 9.8429663 52.9873909, 9.8429788 52.9873007, 9.8429943 52.9871892, 9.8429815 52.987123, 9.8430134 52.9868559, 9.8430142 52.9868489, 9.8430205 52.9867963)",,,
818688369,Winsener Straße,secondary,50,False,True,26.144,2,"LINESTRING (9.8444218 52.9883203, 9.8444392 52.9884247, 9.8444502 52.9884597, 9.8444852 52.9885519)",K 2,,
24551885,Schützenstraße,residential,30,False,True,44.249,,"LINESTRING (9.838251 52.9893722, 9.837659 52.9891951)",,,
24551886,Quergasse,residential,30,False,False,55.058,,"LINESTRING (9.838251 52.9893722, 9.8387156 52.9889636)",,,
24551885,Schützenstraße,residential,30,False,False,127.682,,"LINESTRING (9.838251 52.9893722, 9.8389046 52.9895805, 9.8389369 52.9896421, 9.8387492 52.989859, 9.8387522 52.98991, 9.8390448 52.9902042)",,,
24551885,Schützenstraße,residential,30,False,True,127.68200000000002,,"LINESTRING (9.8390448 52.9902042, 9.8387522 52.98991, 9.8387492 52.989859, 9.8389369 52.9896421, 9.8389046 52.9895805, 9.838251 52.9893722)",,,
61280253,Scheibenstraße,residential,30,False,False,78.272,,"LINESTRING (9.8390448 52.9902042, 9.8392651 52.9901293, 9.8394276 52.9900689, 9.8394674 52.9900294, 9.8394947 52.9899817, 9.8395275 52.9898998, 9.8395443 52.989861, 9.8395668 52.98983, 9.839718 52.9896726)",,,
23431048,Rühberg,unclassified,50,False,False,10.322,,"LINESTRING (9.8360832 52.9839459, 9.8360912 52.9840386)",,,
23431048,Rühberg,unclassified,50,False,True,60.79599999999999,,"LINESTRING (9.8360832 52.9839459, 9.8360835 52.9838956, 9.8361044 52.9837846, 9.8361587 52.983681, 9.8362212 52.9835999, 9.8362978 52.9835411, 9.8363397 52.983511, 9.8364163 52.9834548)",,,
287556542,Feldstraße,living_street,,False,True,37.679,,"LINESTRING (9.8360832 52.9839459, 9.8361559 52.983936, 9.8366322 52.9838712)",,,
272170605,,primary_link,50,True,False,36.963,1,"LINESTRING (9.8379282 52.9868043, 9.83795 52.9868097, 9.8379992 52.9868701, 9.8380495 52.9869058, 9.8381434 52.9869368, 9.8382388 52.986957, 9.8383687 52.9869667)",,,
390320666,Am Alten Stadtgraben,secondary,50,False,False,40.113,3,"LINESTRING (9.8379282 52.9868043, 9.8378691 52.9869266, 9.8377081 52.9871389)",L 163,,
"[473641088, 1164654696, 152904335, 61131440, 23431058, 392837406, 61131455]",Am Alten Stadtgraben,secondary,50,False,True,265.84899999999993,"['2', '3']","LINESTRING (9.8379282 52.9868043, 9.8379845 52.9865273, 9.8380037 52.9862525, 9.8380778 52.9853034, 9.8380843 52.9852203, 9.8380954 52.9850783, 9.8381043 52.984964, 9.8381199 52.9847646, 9.8381222 52.9846612, 9.8381168 52.9845857, 9.8381116 52.9845535, 9.8381009 52.9845058, 9.8380893 52.984468, 9.8380688 52.9844203)",L 163,yes,
"[954560544, 61280274, 147609503]",Bornemannstraße,residential,30,False,False,186.328,,"LINESTRING (9.8428556 52.9902886, 9.8432188 52.9899222, 9.8435238 52.9897018, 9.8438028 52.9894967, 9.8440125 52.9893379, 9.8441352 52.9892792, 9.8442268 52.9892078, 9.8443369 52.9891248, 9.8444849 52.9890633, 9.8446311 52.9890271)",,,
"[24530762, 147609620, 147609623, 1172096090, 1264463995, 147609503]","['Bornemannstraße', 'Mühlenweg']",residential,30,False,True,326.1869999999999,,"LINESTRING (9.8428556 52.9902886, 9.8425806 52.9904976, 9.8424599 52.9905509, 9.8422079 52.9907505, 9.8419797 52.9909755, 9.8419291 52.9910122, 9.8418322 52.9910506, 9.8417584 52.9910631, 9.8416927 52.9910602, 9.8416123 52.9910489, 9.8415128 52.991011, 9.841138 52.9907051, 9.8409809 52.9905898, 9.8407947 52.990474, 9.840677 52.9903897, 9.8406242 52.9903554, 9.8405099 52.9902828, 9.840294 52.9901706, 9.8401833 52.9901024, 9.8400834 52.9900314, 9.8400201 52.9899761, 9.8399779 52.9899149, 9.8399238 52.9898219, 9.8398863 52.9897678, 9.8398326 52.9897234, 9.839718 52.9896726)",,yes,
30147438,Lohengaustraße,residential,30,False,False,77.674,,"LINESTRING (9.8440918 52.9827643, 9.8446192 52.9821421)",,,
30147438,Lohengaustraße,residential,30,False,True,77.163,,"LINESTRING (9.8440918 52.9827643, 9.8434575 52.9832598, 9.8433695 52.983303)",,,
86251778,Kampstraße,residential,30,False,False,152.705,,"LINESTRING (9.8440918 52.9827643, 9.8456424 52.9832933, 9.8461207 52.9833785)",,,
231984073,Unter den Linden,secondary,50,False,False,152.345,2,"LINESTRING (9.8362287 52.9900753, 9.8362548 52.9899504, 9.8363561 52.9894664, 9.836419 52.9891712, 9.8364547 52.9890038, 9.8365398 52.9887184)",K 1,,
73103200,Rosenstraße,residential,30,False,False,65.192,,"LINESTRING (9.8380278 52.9885485, 9.8387156 52.9889636)",,,
61131454,Rühberg,unclassified,50,False,True,138.198,,"LINESTRING (9.836108 52.9867375, 9.8361073 52.9866519, 9.8361204 52.9859851, 9.836119 52.9854947)",,,
94505790,Rühberg,unclassified,50,False,False,57.785000000000004,,"LINESTRING (9.836108 52.9867375, 9.8361551 52.9868553, 9.8363451 52.9871923, 9.8363475 52.9872349)",,,
"[473641088, 1164654696, 152904335, 61131440, 23431058, 392837406, 61131455]",Am Alten Stadtgraben,secondary,50,False,False,265.849,"['2', '3']","LINESTRING (9.8380688 52.9844203, 9.8380893 52.984468, 9.8381009 52.9845058, 9.8381116 52.9845535, 9.8381168 52.9845857, 9.8381222 52.9846612, 9.8381199 52.9847646, 9.8381043 52.984964, 9.8380954 52.9850783, 9.8380843 52.9852203, 9.8380778 52.9853034, 9.8380037 52.9862525, 9.8379845 52.9865273, 9.8379282 52.9868043)",L 163,yes,
"[160935017, 232301636]",Walsroder Straße,secondary,50,False,True,97.112,3,"LINESTRING (9.8380688 52.9844203, 9.8380192 52.9843288, 9.8379235 52.9841902, 9.8377799 52.9840462, 9.8375836 52.9839105, 9.8373952 52.9838218, 9.8373515 52.9838012, 9.8372124 52.9837435)",L 163,,
"[1264131600, 32542317]",Georges-Lemoine-Platz,residential,,False,False,44.463,,"LINESTRING (9.8380688 52.9844203, 9.8382238 52.9843855, 9.8382967 52.9843556, 9.8385601 52.984166)",,,
24538703,Rosenstraße,residential,30,True,False,29.127,,"LINESTRING (9.8376849 52.9883873, 9.8377331 52.9884081, 9.8380278 52.9885485)",,,
32542387,Schmiedegasse,residential,50,False,False,103.95799999999997,,"LINESTRING (9.8376849 52.9883873, 9.8373886 52.9886055, 9.8373409 52.9886089, 9.8369476 52.9884698, 9.8367509 52.9885974, 9.836697 52.9886263, 9.8365398 52.9887184)",,,
231984073,Unter den Linden,secondary,50,False,False,13.854,2,"LINESTRING (9.8365398 52.9887184, 9.8365841 52.9885967)",K 1,,
24551885,Schützenstraße,residential,30,False,False,93.947,,"LINESTRING (9.8365398 52.9887184, 9.8366502 52.9887273, 9.8367333 52.9887458, 9.8368156 52.9887752, 9.8372278 52.9890443, 9.8374334 52.9891276, 9.837659 52.9891951)",,,
32542387,Schmiedegasse,residential,50,False,True,103.958,,"LINESTRING (9.8365398 52.9887184, 9.836697 52.9886263, 9.8367509 52.9885974, 9.8369476 52.9884698, 9.8373409 52.9886089, 9.8373886 52.9886055, 9.8376849 52.9883873)",,,
231984073,Unter den Linden,secondary,50,False,True,152.345,2,"LINESTRING (9.8365398 52.9887184, 9.8364547 52.9890038, 9.836419 52.9891712, 9.8363561 52.9894664, 9.8362548 52.9899504, 9.8362287 52.9900753)",K 1,,
24551885,Schützenstraße,residential,30,False,False,44.249,,"LINESTRING (9.837659 52.9891951, 9.838251 52.9893722)",,,
24551885,Schützenstraße,residential,30,False,True,93.947,,"LINESTRING (9.837659 52.9891951, 9.8374334 52.9891276, 9.8372278 52.9890443, 9.8368156 52.9887752, 9.8367333 52.9887458, 9.8366502 52.9887273, 9.8365398 52.9887184)",,,
1214872151,Böningweg,residential,30,False,False,91.641,,"LINESTRING (9.8481425 52.9884202, 9.8494807 52.9882462)",,,
1214872151,Böningweg,residential,30,False,True,63.227,,"LINESTRING (9.8481425 52.9884202, 9.8472211 52.9885454)",,,
32972612,Böningweg,residential,,False,False,62.038000000000004,,"LINESTRING (9.8481425 52.9884202, 9.8482636 52.9887898, 9.8482622 52.988971)",,,
32972612,Böningweg,residential,,False,True,62.038000000000004,,"LINESTRING (9.8482622 52.988971, 9.8482636 52.9887898, 9.8481425 52.9884202)",,,
32972613,Martin-Luther-Straße,residential,30,False,False,87.876,,"LINESTRING (9.8472211 52.9885454, 9.8472834 52.987756)",,,
1214872151,Böningweg,residential,30,False,False,63.227,,"LINESTRING (9.8472211 52.9885454, 9.8481425 52.9884202)",,,
"[818679943, 15022111]",Böningweg,residential,30,False,True,157.343,,"LINESTRING (9.8472211 52.9885454, 9.845611 52.9888365, 9.8453167 52.9888848, 9.8450633 52.9889343, 9.8449703 52.988953)",,,
32972613,Martin-Luther-Straße,residential,30,False,True,87.876,,"LINESTRING (9.8472834 52.987756, 9.8472211 52.9885454)",,,
32972613,Martin-Luther-Straße,residential,30,False,False,49.538,,"LINESTRING (9.8472834 52.987756, 9.8473039 52.9874956, 9.8473185 52.987311)",,,
32972614,Neue Gärten,residential,30,False,False,188.846,,"LINESTRING (9.8472834 52.987756, 9.8445466 52.9877602, 9.8444622 52.9877604)",,,
32972614,Neue Gärten,residential,30,False,True,188.846,,"LINESTRING (9.8444622 52.9877604, 9.8445466 52.9877602, 9.8472834 52.987756)",,,
490942829,Winsener Straße,secondary,50,False,True,62.343999999999994,3,"LINESTRING (9.8444622 52.9877604, 9.8444263 52.9881163, 9.8444193 52.9882027, 9.8444218 52.9883203)",K 2,,
"[493353209, 493353212]",Winsener Straße,secondary,50,False,False,99.597,3,"LINESTRING (9.8444622 52.9877604, 9.8445325 52.9872492, 9.8445443 52.9871631, 9.8445598 52.9870492, 9.8445701 52.986983, 9.8445895 52.986868)",K 2,,
1214872151,Böningweg,residential,30,False,True,91.641,,"LINESTRING (9.8494807 52.9882462, 9.8481425 52.9884202)",,,
33182592,von-Bodelschwingh-Straße,residential,30,False,False,59.370000000000005,,"LINESTRING (9.8494807 52.9882462, 9.8494693 52.9881782, 9.8495677 52.9877972, 9.8495771 52.9877174)",,,
1214872150,Böningweg,residential,30,False,False,73.53800000000001,,"LINESTRING (9.8494807 52.9882462, 9.8497514 52.988221, 9.8505711 52.9881664)",,,
66894713,von-Bodelschwingh-Straße,residential,,False,False,37.407,,"LINESTRING (9.8495771 52.9877174, 9.85013 52.9877663)",,,
33182592,von-Bodelschwingh-Straße,residential,30,False,False,78.925,,"LINESTRING (9.8495771 52.9877174, 9.8495891 52.9874452, 9.8495853 52.9873915, 9.8495737 52.987341, 9.8495484 52.9872877, 9.8494097 52.9870914, 9.8493892 52.9870286)",,,
33182592,von-Bodelschwingh-Straße,residential,30,False,True,59.370000000000005,,"LINESTRING (9.8495771 52.9877174, 9.8495677 52.9877972, 9.8494693 52.9881782, 9.8494807 52.9882462)",,,
"[33182593, 1214872147]",Wilhelm-Leuschner-Weg,"['residential', 'living_street']",30,False,False,121.45899999999999,,"LINESTRING (9.8505711 52.9881664, 9.8505903 52.9884363, 9.8506368 52.9888672, 9.850639 52.988887, 9.8504063 52.9890456, 9.8503462 52.989065, 9.8501545 52.9890889)",,,
1214872150,Böningweg,residential,30,False,True,73.53800000000001,,"LINESTRING (9.8505711 52.9881664, 9.8497514 52.988221, 9.8494807 52.9882462)",,,
"[33182593, 1214872147]",Wilhelm-Leuschner-Weg,"['living_street', 'residential']",30,False,True,121.459,,"LINESTRING (9.8501545 52.9890889, 9.8503462 52.989065, 9.8504063 52.9890456, 9.850639 52.988887, 9.8506368 52.9888672, 9.8505903 52.9884363, 9.8505711 52.9881664)",,,
66894721,Wilhelm-Leuschner-Weg,living_street,,False,False,10.328999999999999,,"LINESTRING (9.8501545 52.9890889, 9.8501553 52.9891121, 9.8501413 52.9891337, 9.8501145 52.9891505, 9.8500791 52.9891597)",,,
66894721,Wilhelm-Leuschner-Weg,living_street,,False,True,23.632,,"LINESTRING (9.8501545 52.9890889, 9.8501313 52.9890619, 9.850089 52.9890454, 9.8500387 52.9890436, 9.8499935 52.989057, 9.8499652 52.9890821, 9.8499613 52.9891124, 9.8499828 52.9891399)",,,
66894721,Wilhelm-Leuschner-Weg,living_street,,False,False,7.073,,"LINESTRING (9.8500791 52.9891597, 9.8500263 52.9891579, 9.8499828 52.9891399)",,,
66894721,Wilhelm-Leuschner-Weg,living_street,,False,True,10.328999999999999,,"LINESTRING (9.8500791 52.9891597, 9.8501145 52.9891505, 9.8501413 52.9891337, 9.8501553 52.9891121, 9.8501545 52.9890889)",,,
252898971,Wilhelm-Leuschner-Weg,living_street,,False,False,48.552,,"LINESTRING (9.8500791 52.9891597, 9.850086 52.9892398, 9.8500773 52.9892548, 9.8496825 52.9894987)",,,
252898971,Wilhelm-Leuschner-Weg,living_street,,False,True,48.55200000000001,,"LINESTRING (9.8496825 52.9894987, 9.8500773 52.9892548, 9.850086 52.9892398, 9.8500791 52.9891597)",,,
"[1207778376, 1207778377, 23431049]",Blumenstraße,residential,,False,True,120.89999999999999,,"LINESTRING (9.8378452 52.9851911, 9.837749 52.9852101, 9.8373661 52.9852859, 9.8372574 52.9853074, 9.8365495 52.9854475, 9.8363387 52.9854892, 9.8362301 52.9854952, 9.8361883 52.9854964, 9.836119 52.9854947)",,,
66894713,von-Bodelschwingh-Straße,residential,,False,True,37.407,,"LINESTRING (9.85013 52.9877663, 9.8495771 52.9877174)",,,
66894714,Wilhelm-Leuschner-Weg,living_street,,False,True,50.972,,"LINESTRING (9.8499828 52.9891399, 9.8499043 52.9891575, 9.8494222 52.9890543, 9.8492562 52.9890513)",,,
66894721,Wilhelm-Leuschner-Weg,living_street,,False,False,23.632,,"LINESTRING (9.8499828 52.9891399, 9.8499613 52.9891124, 9.8499652 52.9890821, 9.8499935 52.989057, 9.8500387 52.9890436, 9.850089 52.9890454, 9.8501313 52.9890619, 9.8501545 52.9890889)",,,
66894721,Wilhelm-Leuschner-Weg,living_street,,False,True,7.073,,"LINESTRING (9.8499828 52.9891399, 9.8500263 52.9891579, 9.8500791 52.9891597)",,,
32972613,Martin-Luther-Straße,residential,30,False,False,34.910000000000004,,"LINESTRING (9.8473185 52.987311, 9.8473387 52.9870556, 9.8473433 52.9869974)",,,
32972613,Martin-Luther-Straße,residential,30,False,True,49.538,,"LINESTRING (9.8473185 52.987311, 9.8473039 52.9874956, 9.8472834 52.987756)",,,
"[1222064728, 66894715]",Bugenhagenweg,residential,,True,False,161.35500000000002,,"LINESTRING (9.8473185 52.987311, 9.8474233 52.9873192, 9.8491884 52.9877544, 9.8494752 52.9877124, 9.8495771 52.9877174)",,,
66894714,Wilhelm-Leuschner-Weg,living_street,,False,False,50.972,,"LINESTRING (9.8492562 52.9890513, 9.8494222 52.9890543, 9.8499043 52.9891575, 9.8499828 52.9891399)",,,
818688369,Winsener Straße,secondary,50,False,False,26.144,2,"LINESTRING (9.8444852 52.9885519, 9.8444502 52.9884597, 9.8444392 52.9884247, 9.8444218 52.9883203)",K 2,,
875479986,Winsener Straße,secondary,50,True,False,43.725,1,"LINESTRING (9.8444852 52.9885519, 9.8445862 52.9886707, 9.8446873 52.988767, 9.8448206 52.9888888)",K 2,,
84841258,Karl-Baurichter-Straße,residential,30,False,True,25.197,,"LINESTRING (9.8361681 52.9824995, 9.8364062 52.982675)",,,
84841259,Karl-Baurichter-Straße,living_street,30,False,True,152.629,,"LINESTRING (9.838513 52.9822733, 9.8380978 52.9822988, 9.8374746 52.9824801, 9.8371439 52.9824414, 9.8364062 52.982675)",,,
84841260,Am Sandberg,residential,30,False,False,97.425,,"LINESTRING (9.838513 52.9822733, 9.8387615 52.982276, 9.8398786 52.982302, 9.8399593 52.9823243)",,,
"[1149639939, 84841260]",Am Sandberg,residential,30,False,True,134.061,,"LINESTRING (9.838513 52.9822733, 9.8385386 52.9827291, 9.838462 52.9828355, 9.8382402 52.9829074, 9.8379544 52.9830502, 9.8377991 52.9831409, 9.837741 52.9832641)",,,
84841258,Karl-Baurichter-Straße,residential,30,False,False,25.197,,"LINESTRING (9.8364062 52.982675, 9.8361681 52.9824995)",,,
84841258,Karl-Baurichter-Straße,residential,30,False,True,104.10900000000001,,"LINESTRING (9.8364062 52.982675, 9.8364347 52.9826871, 9.8368958 52.9828811, 9.837017 52.9829973, 9.837151 52.9830937, 9.8375186 52.983316)",,,
84841259,Karl-Baurichter-Straße,living_street,30,False,False,152.629,,"LINESTRING (9.8364062 52.982675, 9.8371439 52.9824414, 9.8374746 52.9824801, 9.8380978 52.9822988, 9.838513 52.9822733)",,,
84841260,Am Sandberg,residential,30,False,True,97.425,,"LINESTRING (9.8399593 52.9823243, 9.8398786 52.982302, 9.8387615 52.982276, 9.838513 52.9822733)",,,
232301640,Celler Straße,secondary,50,False,True,76.303,2,"LINESTRING (9.8461207 52.9833785, 9.8464165 52.9827158)",,,
86251778,Kampstraße,residential,30,False,True,152.705,,"LINESTRING (9.8461207 52.9833785, 9.8456424 52.9832933, 9.8440918 52.9827643)",,,
"[232301640, 249775622]",Celler Straße,secondary,50,False,False,79.84700000000001,"['2', '3']","LINESTRING (9.8461207 52.9833785, 9.8460902 52.9834453, 9.8459004 52.9838769, 9.8458144 52.9840725)",,,
"[86251777, 30147438]","['Lohengaustraße', 'Auf den Helln']",residential,30,False,True,227.174,,"LINESTRING (9.8468499 52.981733, 9.8454519 52.9812509, 9.8453432 52.981243, 9.8452721 52.9812703, 9.8447975 52.9819084, 9.8446192 52.9821421)",,,
"[144147517, 507745383]",Celler Straße,secondary,50,False,False,113.069,2,"LINESTRING (9.8468499 52.981733, 9.8466143 52.9822672, 9.8464165 52.9827158)",,,
15022135,Eduard-Röders-Straße,residential,30,False,False,136.187,,"LINESTRING (9.8464165 52.9827158, 9.8446192 52.9821421)",,,
232301640,Celler Straße,secondary,50,False,False,76.303,2,"LINESTRING (9.8464165 52.9827158, 9.8461207 52.9833785)",,,
"[144147517, 507745383]",Celler Straße,secondary,50,False,True,113.069,2,"LINESTRING (9.8464165 52.9827158, 9.8466143 52.9822672, 9.8468499 52.981733)",,,
147609656,Trift,residential,30,False,False,99.706,,"LINESTRING (9.8464165 52.9827158, 9.8465133 52.9827303, 9.8473298 52.9828522, 9.8476742 52.9829094, 9.8478596 52.9829373)",,,
147609560,Freudenthalstraße,residential,30,False,False,119.77,,"LINESTRING (9.8478596 52.9829373, 9.8480304 52.9840095)",,,
147609656,Trift,residential,30,False,True,99.70599999999999,,"LINESTRING (9.8478596 52.9829373, 9.8476742 52.9829094, 9.8473298 52.9828522, 9.8465133 52.9827303, 9.8464165 52.9827158)",,,
977646233,Trift,residential,30,False,False,105.503,,"LINESTRING (9.8478596 52.9829373, 9.8486474 52.9830502, 9.8490205 52.9830765, 9.8494099 52.9830941)",,,
147609588,Heidlandstraße,residential,30,False,False,96.894,,"LINESTRING (9.8494099 52.9830941, 9.8493727 52.9839652)",,,
977646233,Trift,residential,30,False,True,105.503,,"LINESTRING (9.8494099 52.9830941, 9.8490205 52.9830765, 9.8486474 52.9830502, 9.8478596 52.9829373)",,,
15065547,Böhmheide,residential,30,False,False,159.037,,"LINESTRING (9.8433695 52.983303, 9.845361 52.9840828)",,,
30147438,Lohengaustraße,residential,30,False,False,77.163,,"LINESTRING (9.8433695 52.983303, 9.8434575 52.9832598, 9.8440918 52.9827643)",,,
147609515,Böhmheide,residential,30,False,True,118.348,,"LINESTRING (9.8433695 52.983303, 9.842521 52.9837293, 9.8421301 52.983953, 9.8420549 52.9840119)",,,
147609588,Heidlandstraße,residential,30,False,True,96.894,,"LINESTRING (9.8493727 52.9839652, 9.8494099 52.9830941)",,,
478051887,Reinickendorfer Straße,residential,30,False,True,89.993,2,"LINESTRING (9.8493727 52.9839652, 9.8480304 52.9840095)",,,
