osmid,lanes,name,highway,width,oneway,reversed,length,ref,maxspeed,geometry,bridge
"[26149552, 817701187]",,Am Bahnhof,residential,,False,False,149.598,,,"LINESTRING (12.6038373 51.0167797, 12.6038832 51.0168827, 12.6039855 51.0169979, 12.6034815 51.0171588, 12.6032907 51.0172789, 12.6027031 51.0173611, 12.6024517 51.0173963, 12.6024383 51.0173568)",
"[817701186, 456150316, 456150317]",2,Friedensstraße,tertiary,"['4.5', '5.0']",False,False,108.20600000000002,K 7936,,"LINESTRING (12.6038373 51.0167797, 12.6039793 51.0167548, 12.6041441 51.0167398, 12.6042674 51.016742, 12.604374 51.0167494, 12.6044693 51.0167703, 12.6045471 51.0167972, 12.6046854 51.0168818, 12.6048253 51.016997, 12.6049776 51.0171217, 12.6050902 51.0171733)",
821973216,2,Friedensstraße,tertiary,5.0,False,True,98.027,K 7936,,"LINESTRING (12.6038373 51.0167797, 12.6032024 51.0169292, 12.6028301 51.0169888, 12.6024986 51.0170342)",
30602115,,Am Bahnhof,residential,,True,False,34.164,,,"LINESTRING (12.6024383 51.0173568, 12.6023388 51.017056)",
"[26149552, 817701187]",,Am Bahnhof,residential,,False,True,149.598,,,"LINESTRING (12.6024383 51.0173568, 12.6024517 51.0173963, 12.6027031 51.0173611, 12.6032907 51.0172789, 12.6034815 51.0171588, 12.6039855 51.0169979, 12.6038832 51.0168827, 12.6038373 51.0167797)",
30647547,,Steingasse,residential,,False,False,7.208,,,"LINESTRING (12.6075112 51.0168224, 12.6075175 51.0167577)",
26149576,2,Steingasse,tertiary,4.5,False,False,176.12699999999998,K 7940,50,"LINESTRING (12.6075112 51.0168224, 12.6074145 51.0168257, 12.6073168 51.0168509, 12.6065475 51.0170319, 12.6063634 51.0170736, 12.6061492 51.0171092, 12.6058725 51.0171406, 12.6055256 51.017195, 12.6054258 51.0171993, 12.6050902 51.0171733)",
26150107,2,Narsdorfer Straße,tertiary,5.0,False,True,61.189,K 7940,,"LINESTRING (12.6075112 51.0168224, 12.6076524 51.0168722, 12.6080394 51.0171401, 12.6081652 51.0171749)",
30601266,1,Töpferstraße,residential,4.0,False,False,7.317,,30,"LINESTRING (12.5984081 51.0172414, 12.5983709 51.0173029)",
934987732,2,Gnandsteiner Straße,tertiary,4.5,False,False,112.15,K 7940,50,"LINESTRING (12.5984081 51.0172414, 12.5986181 51.0172379, 12.5988724 51.0172195, 12.5992982 51.0171631, 12.5994268 51.0171365, 12.5997598 51.0170677, 12.5999599 51.0170162)",
26150107,2,Narsdorfer Straße,tertiary,5.0,False,False,61.189,K 7940,,"LINESTRING (12.6081652 51.0171749, 12.6080394 51.0171401, 12.6076524 51.0168722, 12.6075112 51.0168224)",
30647439,,Karl-Marx-Straße,residential,,False,True,32.272000000000006,,30,"LINESTRING (12.6081652 51.0171749, 12.6081418 51.0172444, 12.6080822 51.0173061, 12.6079274 51.0174162)",
30601261,1,Pestalozzistraße,residential,,False,False,111.06299999999999,,,"LINESTRING (12.6019731 51.0196456, 12.6021321 51.0196335, 12.6024872 51.019572, 12.6026197 51.0195501, 12.6027547 51.0195472, 12.6028996 51.0195474, 12.6030569 51.0195782, 12.6032713 51.0196474, 12.6034497 51.0197452)",
30601262,,Burggasse,residential,,False,True,149.04899999999998,,,"LINESTRING (12.6019731 51.0196456, 12.6019982 51.0195486, 12.6020858 51.0193561, 12.6021191 51.01925, 12.6021377 51.0191444, 12.6021989 51.0190509, 12.6022746 51.0189221, 12.6024113 51.0187412, 12.6025168 51.0186759, 12.6028289 51.0185371, 12.6028914 51.0184983)",
30621828,,An der Burg,residential,,False,True,61.601,,,"LINESTRING (12.6019731 51.0196456, 12.601703 51.0195694, 12.6016209 51.0195461, 12.6013791 51.019432, 12.6012166 51.0193673)",
30601262,,Burggasse,residential,,False,False,149.049,,,"LINESTRING (12.6028914 51.0184983, 12.6028289 51.0185371, 12.6025168 51.0186759, 12.6024113 51.0187412, 12.6022746 51.0189221, 12.6021989 51.0190509, 12.6021377 51.0191444, 12.6021191 51.01925, 12.6020858 51.0193561, 12.6019982 51.0195486, 12.6019731 51.0196456)",
30601264,,Schleifgasse,residential,,False,True,25.897000000000002,,,"LINESTRING (12.6028914 51.0184983, 12.6030719 51.0186321, 12.6031608 51.0186451)",
30602117,1,An der Mittelmühle,residential,4.0,False,False,155.716,,30,"LINESTRING (12.6028914 51.0184983, 12.6030302 51.0184852, 12.6031429 51.0184572, 12.6032278 51.0183988, 12.6034072 51.018241, 12.6036502 51.0180597, 12.6037869 51.0179771, 12.6038968 51.017904, 12.6039571 51.0178686, 12.6040304 51.0178407, 12.6041477 51.0178211, 12.604348 51.0178343, 12.6046561 51.017869)",
30602120,1,Töpferplatz,residential,4.0,False,True,15.727,,,"LINESTRING (12.6028914 51.0184983, 12.6027886 51.0184732, 12.602704 51.0184246)",
30601264,,Schleifgasse,residential,,False,False,25.897000000000002,,,"LINESTRING (12.6031608 51.0186451, 12.6030719 51.0186321, 12.6028914 51.0184983)",
30621826,1,Schleifgasse,residential,,False,True,58.789,,,"LINESTRING (12.6035769 51.0192241, 12.6035282 51.0193218, 12.6034951 51.0195282, 12.6034497 51.0197452)",
30601261,1,Pestalozzistraße,residential,,False,True,111.063,,,"LINESTRING (12.6034497 51.0197452, 12.6032713 51.0196474, 12.6030569 51.0195782, 12.6028996 51.0195474, 12.6027547 51.0195472, 12.6026197 51.0195501, 12.6024872 51.019572, 12.6021321 51.0196335, 12.6019731 51.0196456)",
30621826,1,Schleifgasse,residential,,False,False,58.788999999999994,,,"LINESTRING (12.6034497 51.0197452, 12.6034951 51.0195282, 12.6035282 51.0193218, 12.6035769 51.0192241)",
"[111842209, 228171837]",,Pestalozzistraße,residential,,False,"[False, True]",108.775,,30,"LINESTRING (12.6034497 51.0197452, 12.6034783 51.0197787, 12.6035459 51.0197787, 12.6037211 51.0197596, 12.6038453 51.0197791, 12.6041342 51.0199001, 12.6046217 51.0201532, 12.6047472 51.0201951)",
30602118,1,Baumgartenstraße,residential,4.0,False,True,246.07900000000004,,,"LINESTRING (12.602704 51.0184246, 12.602636 51.0183746, 12.6025025 51.0182402, 12.6023734 51.0180418, 12.6023366 51.0179829, 12.60231 51.0179583, 12.6022555 51.0179299, 12.602202 51.0179217, 12.6021342 51.0179273, 12.6016518 51.0180097, 12.6016288 51.0180154, 12.6014816 51.0180517, 12.6013391 51.018118, 12.6012045 51.0181987, 12.6010565 51.0182841, 12.6009013 51.0183365, 12.6006911 51.0183715, 12.6005129 51.0184163, 12.6002908 51.0185005, 12.6000497 51.0186147, 12.5999976 51.0186571)",
"[228635165, 430660165, 430660166]",1,Töpferstraße,residential,4.5,False,True,211.63500000000002,,30,"LINESTRING (12.602704 51.0184246, 12.6023755 51.0185231, 12.6020206 51.0187182, 12.601738 51.0188492, 12.6015833 51.0188831, 12.6014262 51.0189093, 12.6012278 51.0189278, 12.6010788 51.0189267, 12.6008812 51.0188839, 12.6006196 51.0188184, 12.6002548 51.0187267, 12.5999976 51.0186571)",
30602120,1,Töpferplatz,residential,4.0,False,False,15.727,,,"LINESTRING (12.602704 51.0184246, 12.6027886 51.0184732, 12.6028914 51.0184983)",
30601266,1,Töpferstraße,residential,4.0,False,True,7.317,,30,"LINESTRING (12.5983709 51.0173029, 12.5984081 51.0172414)",
"[30601266, 228635166, 430660167]",1,Töpferstraße,residential,4.0,False,False,163.819,,30,"LINESTRING (12.5983709 51.0173029, 12.5984059 51.0173657, 12.5985001 51.0174652, 12.5986261 51.017578, 12.5987784 51.0177505, 12.5988399 51.0178028, 12.5989994 51.0179224, 12.5991991 51.0180375, 12.5992469 51.0180876, 12.5992521 51.0181453, 12.5992469 51.0182162, 12.599211 51.0183806, 12.5991995 51.0184375, 12.5992101 51.0184757, 12.5992247 51.0185003, 12.5992518 51.0185339, 12.5993153 51.0185655)",yes
"[30601267, 30601268, 30601270]",1,"['Töpferstraße', 'Hainmühle']",residential,,False,False,43.563,,30,"LINESTRING (12.5983709 51.0173029, 12.5980794 51.0173713, 12.5979815 51.0174831, 12.5979682 51.017551)",
430660167,1,Töpferstraße,residential,4.0,False,False,10.409,,30,"LINESTRING (12.5993153 51.0185655, 12.5994404 51.0186162)",
"[30634241, 462870132, 462870133, 430660078]",2,Am Bahndamm,residential,,False,False,260.55899999999997,,30,"LINESTRING (12.5993153 51.0185655, 12.599246 51.0186901, 12.599181 51.018822, 12.5991071 51.0190884, 12.5991116 51.0191923, 12.5991198 51.0193323, 12.5991292 51.0195369, 12.5992041 51.0206413, 12.5992087 51.0208899)",yes
"[30601266, 228635166, 430660167]",1,Töpferstraße,residential,4.0,False,True,163.819,,30,"LINESTRING (12.5993153 51.0185655, 12.5992518 51.0185339, 12.5992247 51.0185003, 12.5992101 51.0184757, 12.5991995 51.0184375, 12.599211 51.0183806, 12.5992469 51.0182162, 12.5992521 51.0181453, 12.5992469 51.0180876, 12.5991991 51.0180375, 12.5989994 51.0179224, 12.5988399 51.0178028, 12.5987784 51.0177505, 12.5986261 51.017578, 12.5985001 51.0174652, 12.5984059 51.0173657, 12.5983709 51.0173029)",yes
430660167,1,Töpferstraße,residential,4.0,False,True,10.409,,30,"LINESTRING (12.5994404 51.0186162, 12.5993153 51.0185655)",
30621830,1,Julius-Mosen-Weg,residential,,False,False,470.3059999999999,,,"LINESTRING (12.5994404 51.0186162, 12.599402 51.0187073, 12.5992922 51.0189371, 12.5992343 51.019097, 12.5992316 51.0191846, 12.5992655 51.0192726, 12.5995264 51.0194932, 12.5997397 51.0196451, 12.6000554 51.0198699, 12.6001642 51.0199632, 12.6002237 51.0201102, 12.6002552 51.0202384, 12.6002279 51.0203754, 12.6001609 51.0205239, 12.5997574 51.0209633, 12.5996974 51.02109, 12.5998168 51.021258, 12.5998522 51.0213785, 12.5998849 51.0214957, 12.6000197 51.0216064, 12.6007702 51.0220395, 12.6010132 51.0222255)",
"[228635165, 430660167]",1,Töpferstraße,residential,"['4.5', '4.0']",False,False,39.369,,30,"LINESTRING (12.5994404 51.0186162, 12.5998123 51.0186299, 12.5999976 51.0186571)",
30601270,1,Hainmühle,residential,,False,False,69.083,,30,"LINESTRING (12.5979682 51.017551, 12.5978858 51.0176951, 12.5979217 51.0177814, 12.5980476 51.0177943, 12.5980916 51.0177762, 12.5981289 51.0177085, 12.5980733 51.0176071, 12.5979682 51.017551)",
30601270,1,Hainmühle,residential,,False,True,69.083,,30,"LINESTRING (12.5979682 51.017551, 12.5980733 51.0176071, 12.5981289 51.0177085, 12.5980916 51.0177762, 12.5980476 51.0177943, 12.5979217 51.0177814, 12.5978858 51.0176951, 12.5979682 51.017551)",
"[30601267, 30601268, 30601270]",1,"['Töpferstraße', 'Hainmühle']",residential,,False,True,43.563,,30,"LINESTRING (12.5979682 51.017551, 12.5979815 51.0174831, 12.5980794 51.0173713, 12.5983709 51.0173029)",
30602110,,An der Scheibe,residential,,False,False,164.828,,,"LINESTRING (12.5997973 51.0169133, 12.5995846 51.0168298, 12.5995196 51.0167857, 12.5993885 51.0166968, 12.5991607 51.0166086, 12.5987697 51.0164678, 12.5981569 51.0162588, 12.5979744 51.0161576, 12.5978637 51.0160859)",
821973217,2,Schulstraße,tertiary,5.0,False,False,16.432,K 7936,,"LINESTRING (12.5997973 51.0169133, 12.5998352 51.0169536, 12.5998869 51.0169865, 12.5999599 51.0170162)",
821973217,2,Schulstraße,tertiary,5.0,False,True,249.31,K 7936,,"LINESTRING (12.5997973 51.0169133, 12.5996124 51.0166836, 12.59943 51.0164276, 12.5992879 51.0162138, 12.5991788 51.015949, 12.5990201 51.0154733, 12.5987941 51.0147749)",
30602110,,An der Scheibe,residential,,False,True,164.82800000000003,,,"LINESTRING (12.5978637 51.0160859, 12.5979744 51.0161576, 12.5981569 51.0162588, 12.5987697 51.0164678, 12.5991607 51.0166086, 12.5993885 51.0166968, 12.5995196 51.0167857, 12.5995846 51.0168298, 12.5997973 51.0169133)",
30602111,,An der Scheibe,residential,,False,False,29.776,,,"LINESTRING (12.5978637 51.0160859, 12.5978809 51.0159692, 12.597967 51.0158287)",
30602113,,An der Scheibe,residential,,False,False,27.955,,,"LINESTRING (12.597967 51.0158287, 12.5975708 51.0157959)",
30602111,,An der Scheibe,residential,,False,False,29.107,,,"LINESTRING (12.597967 51.0158287, 12.5983079 51.0158524, 12.5983347 51.0158096)",
30602111,,An der Scheibe,residential,,False,True,29.776,,,"LINESTRING (12.597967 51.0158287, 12.5978809 51.0159692, 12.5978637 51.0160859)",
30602111,,An der Scheibe,residential,,False,True,29.107,,,"LINESTRING (12.5983347 51.0158096, 12.5983079 51.0158524, 12.597967 51.0158287)",
30602113,,An der Scheibe,residential,,False,True,27.955,,,"LINESTRING (12.5975708 51.0157959, 12.597967 51.0158287)",
30602117,1,An der Mittelmühle,residential,4.0,False,True,155.716,,30,"LINESTRING (12.6046561 51.017869, 12.604348 51.0178343, 12.6041477 51.0178211, 12.6040304 51.0178407, 12.6039571 51.0178686, 12.6038968 51.017904, 12.6037869 51.0179771, 12.6036502 51.0180597, 12.6034072 51.018241, 12.6032278 51.0183988, 12.6031429 51.0184572, 12.6030302 51.0184852, 12.6028914 51.0184983)",
75411546,2,Kohrener Markt,tertiary,,False,False,71.354,K 7936,50,"LINESTRING (12.6046561 51.017869, 12.6045697 51.0181898, 12.6045344 51.0183834, 12.6045036 51.0185033)",
"[75411546, 75411547, 26149583]",2,Kohrener Markt,tertiary,,False,True,83.70499999999998,K 7936,50,"LINESTRING (12.6046561 51.017869, 12.6047615 51.0176113, 12.6048328 51.0175037, 12.6049384 51.0173545, 12.6050175 51.0172899, 12.6050902 51.0171733)",yes
30621828,,An der Burg,residential,,False,False,61.601,,,"LINESTRING (12.6012166 51.0193673, 12.6013791 51.019432, 12.6016209 51.0195461, 12.601703 51.0195694, 12.6019731 51.0196456)",
30621830,1,Julius-Mosen-Weg,residential,,False,True,470.3059999999999,,,"LINESTRING (12.6010132 51.0222255, 12.6007702 51.0220395, 12.6000197 51.0216064, 12.5998849 51.0214957, 12.5998522 51.0213785, 12.5998168 51.021258, 12.5996974 51.02109, 12.5997574 51.0209633, 12.6001609 51.0205239, 12.6002279 51.0203754, 12.6002552 51.0202384, 12.6002237 51.0201102, 12.6001642 51.0199632, 12.6000554 51.0198699, 12.5997397 51.0196451, 12.5995264 51.0194932, 12.5992655 51.0192726, 12.5992316 51.0191846, 12.5992343 51.019097, 12.5992922 51.0189371, 12.599402 51.0187073, 12.5994404 51.0186162)",
30634253,1,Kellergasse,residential,,True,False,160.62199999999999,,30,"LINESTRING (12.6053016 51.0199935, 12.605411 51.0199317, 12.605551 51.0198667, 12.6057626 51.0197786, 12.6058737 51.0196916, 12.6059808 51.0195957, 12.6060589 51.0195171, 12.6061167 51.0194389, 12.6061318 51.0193073, 12.6061545 51.0191328, 12.6061629 51.0190312, 12.6062342 51.018864, 12.6062043 51.0188164, 12.6061763 51.0187781)",
111842207,,Terpitzer Weg,unclassified,,False,True,38.239,,30,"LINESTRING (12.6053016 51.0199935, 12.6052659 51.0200072, 12.6050436 51.0201173, 12.6048785 51.0202106)",
26149599,2,Rochlitzer Straße,unclassified,4.5,False,True,9.344,,,"LINESTRING (12.6048785 51.0202106, 12.6047472 51.0201951)",
"[691634191, 26149599]","['2', '1']",Rochlitzer Straße,unclassified,"['4.5', '4.0']",False,False,322.8599999999999,,,"LINESTRING (12.6048785 51.0202106, 12.6050988 51.0203067, 12.6056162 51.020525, 12.6061417 51.0207303, 12.6064333 51.0208381, 12.6065899 51.0208929, 12.6068976 51.0209911, 12.6073333 51.0211102, 12.607523 51.0211766, 12.6076488 51.0212271, 12.6078841 51.0213237, 12.6080401 51.0213958, 12.6082193 51.0214938, 12.608364 51.021586, 12.6084673 51.0216504, 12.6085776 51.0217339, 12.6086419 51.0218159, 12.6086509 51.0218278)",
111842207,,Terpitzer Weg,unclassified,,False,False,38.239,,30,"LINESTRING (12.6048785 51.0202106, 12.6050436 51.0201173, 12.6052659 51.0200072, 12.6053016 51.0199935)",
"[30634248, 87113129, 462644070]",2,Kohrener Markt,tertiary,5.0,False,False,170.973,K 7936,50,"LINESTRING (12.6044334 51.018802, 12.6044284 51.0188203, 12.6043653 51.0191659, 12.6043229 51.0193201, 12.6042023 51.0196207, 12.604195 51.0196669, 12.6042023 51.0197271, 12.6042516 51.0198034, 12.6043433 51.019878, 12.6044746 51.0199566, 12.6046549 51.0200645, 12.6047286 51.020117, 12.6047508 51.0201565, 12.6047472 51.0201951)",
30634251,1,Kohrener Markt,tertiary,,True,False,35.504999999999995,K 7936,50,"LINESTRING (12.6044334 51.018802, 12.6043918 51.0186911, 12.60442 51.0185809, 12.6045036 51.0185033)",
30634252,1,Kohrener Markt,tertiary,,True,False,5.418,K 7936,50,"LINESTRING (12.6045036 51.0185033, 12.6045296 51.0185492)",
75411546,2,Kohrener Markt,tertiary,,False,True,71.354,K 7936,50,"LINESTRING (12.6045036 51.0185033, 12.6045344 51.0183834, 12.6045697 51.0181898, 12.6046561 51.017869)",
30634257,,Kellergasse,residential,,False,False,11.223,,30,"LINESTRING (12.6061763 51.0187781, 12.6061804 51.0186772)",
30634259,,Karl-Marx-Straße,residential,,False,True,13.824,,30,"LINESTRING (12.6064587 51.018087, 12.6062711 51.0181261)",
75044020,1,Karl-Marx-Straße,residential,5,False,False,41.595,,30,"LINESTRING (12.6064587 51.018087, 12.6066261 51.018, 12.6069172 51.0178488)",
75044020,1,Karl-Marx-Straße,residential,5,False,True,68.89,,30,"LINESTRING (12.6064587 51.018087, 12.6063912 51.0183104, 12.6062826 51.018549, 12.6062401 51.0186161, 12.6061804 51.0186772)",
30634259,,Karl-Marx-Straße,residential,,False,False,13.824,,30,"LINESTRING (12.6062711 51.0181261, 12.6064587 51.018087)",
30634257,,Kellergasse,residential,,False,True,11.223,,30,"LINESTRING (12.6061804 51.0186772, 12.6061763 51.0187781)",
75044020,1,Karl-Marx-Straße,residential,5,False,False,68.89,,30,"LINESTRING (12.6061804 51.0186772, 12.6062401 51.0186161, 12.6062826 51.018549, 12.6063912 51.0183104, 12.6064587 51.018087)",
"[131417867, 75044031]",1,Karl-Marx-Straße,residential,5,False,True,125.40100000000001,,30,"LINESTRING (12.6061804 51.0186772, 12.6060943 51.0187142, 12.6059725 51.0187577, 12.6058385 51.0187883, 12.6055811 51.0187938, 12.6053547 51.0187855, 12.6050632 51.0186682, 12.6049235 51.0186172, 12.6047849 51.018572, 12.6045296 51.0185492)",
30647437,1,Karl-Marx-Straße,residential,5,False,False,105.10099999999998,,30,"LINESTRING (12.6069172 51.0178488, 12.6070695 51.0179629, 12.6071358 51.0179827, 12.6075265 51.0179776, 12.607759 51.0179823, 12.6079632 51.0180034, 12.6080549 51.0180232, 12.6080879 51.0181886)",
"[75044020, 30647438, 30647439]",1,Karl-Marx-Straße,residential,5,False,False,85.771,,30,"LINESTRING (12.6069172 51.0178488, 12.6072105 51.0177359, 12.6075042 51.0176224, 12.6076173 51.0175842, 12.6079274 51.0174162)",yes
75044020,1,Karl-Marx-Straße,residential,5,False,True,41.595,,30,"LINESTRING (12.6069172 51.0178488, 12.6066261 51.018, 12.6064587 51.018087)",
30647437,1,Karl-Marx-Straße,residential,5,False,True,105.101,,30,"LINESTRING (12.6080879 51.0181886, 12.6080549 51.0180232, 12.6079632 51.0180034, 12.607759 51.0179823, 12.6075265 51.0179776, 12.6071358 51.0179827, 12.6070695 51.0179629, 12.6069172 51.0178488)",
30647439,,Karl-Marx-Straße,residential,,False,False,32.272,,30,"LINESTRING (12.6079274 51.0174162, 12.6080822 51.0173061, 12.6081418 51.0172444, 12.6081652 51.0171749)",
"[75044020, 30647438, 30647439]",1,Karl-Marx-Straße,residential,5,False,True,85.771,,30,"LINESTRING (12.6079274 51.0174162, 12.6076173 51.0175842, 12.6075042 51.0176224, 12.6072105 51.0177359, 12.6069172 51.0178488)",yes
30647440,1,Geschwister-Scholl-Weg,residential,2.2,False,False,111.02999999999999,,30,"LINESTRING (12.6079274 51.0174162, 12.6079954 51.0174566, 12.6080986 51.017456, 12.6083719 51.0174265, 12.608783 51.0174673, 12.6088573 51.0174676, 12.6089029 51.017441, 12.6090125 51.0172974, 12.6091317 51.0171192)",
30647440,1,Geschwister-Scholl-Weg,residential,2.2,False,True,21.721,,30,"LINESTRING (12.6091815 51.0169266, 12.6091663 51.0170133, 12.6091317 51.0171192)",
30647440,1,Geschwister-Scholl-Weg,residential,2.2,False,False,21.721,,30,"LINESTRING (12.6091317 51.0171192, 12.6091663 51.0170133, 12.6091815 51.0169266)",
30647440,1,Geschwister-Scholl-Weg,residential,2.2,False,True,111.03,,30,"LINESTRING (12.6091317 51.0171192, 12.6090125 51.0172974, 12.6089029 51.017441, 12.6088573 51.0174676, 12.608783 51.0174673, 12.6083719 51.0174265, 12.6080986 51.017456, 12.6079954 51.0174566, 12.6079274 51.0174162)",
30647547,,Steingasse,residential,,False,True,7.208,,,"LINESTRING (12.6075175 51.0167577, 12.6075112 51.0168224)",
30647549,,Steingasse,residential,,False,False,33.759,,,"LINESTRING (12.6075175 51.0167577, 12.607468 51.0164557)",
86496730,1,Steingasse,residential,3.0,False,False,116.691,,,"LINESTRING (12.6075175 51.0167577, 12.607695 51.0166395, 12.6077986 51.0166042, 12.6082885 51.0166078, 12.6083685 51.0165746, 12.6084145 51.0164905, 12.6085121 51.0161406)",
86496730,1,Steingasse,residential,3.0,False,True,116.691,,,"LINESTRING (12.6085121 51.0161406, 12.6084145 51.0164905, 12.6083685 51.0165746, 12.6082885 51.0166078, 12.6077986 51.0166042, 12.607695 51.0166395, 12.6075175 51.0167577)",
30647549,,Steingasse,residential,,False,True,33.759,,,"LINESTRING (12.607468 51.0164557, 12.6075175 51.0167577)",
30647550,,An der Hirschmauer,residential,,False,False,38.731,,,"LINESTRING (12.607468 51.0164557, 12.6072146 51.016146)",
