osmid,ref,highway,oneway,reversed,length,name,geometry,bridge,maxspeed
230441655,,residential,True,False,23.428,,"LINESTRING (4.3102316 49.5222689, 4.3104044 49.5223872, 4.3104549 49.5224218)",,
154611114,D 926,secondary,False,False,72.294,,"LINESTRING (4.3187866 49.521423, 4.319081 49.5214279, 4.3191837 49.521424, 4.3197699 49.5213291)",,
154611114,D 926,secondary,False,True,113.576,,"LINESTRING (4.3187866 49.521423, 4.3185036 49.5213951, 4.3181808 49.5213363, 4.3176036 49.5212214, 4.3172699 49.5211569)",,
154611130,,residential,False,True,58.98800000000001,Place du Général de Gaulle,"LINESTRING (4.3187866 49.521423, 4.3187775 49.5213854, 4.3187739 49.5213707, 4.3186159 49.5212701, 4.3184836 49.5211819, 4.3183978 49.5211034, 4.3183465 49.5210547, 4.318279 49.5210206)",,
288078228,,residential,False,False,313.697,Rue René Paruitte,"LINESTRING (4.3187866 49.521423, 4.3187638 49.5214481, 4.3186949 49.5215239, 4.3185362 49.5215726, 4.3182354 49.5216231, 4.3179792 49.5216477, 4.317723 49.5216862, 4.3162842 49.522008, 4.3148734 49.5223448, 4.3147743 49.5224016)",,
154352926,,residential,False,False,80.867,Rue de la Bascule,"LINESTRING (4.3097796 49.5214216, 4.309391 49.5207395)",,
154352926,,residential,False,True,99.705,Rue de la Bascule,"LINESTRING (4.3097796 49.5214216, 4.3102316 49.5222689)",,
154352930,,residential,False,True,259.949,Rue Basse,"LINESTRING (4.3097796 49.5214216, 4.3100157 49.521352, 4.3101766 49.5213729, 4.3103912 49.5214355, 4.3105628 49.5215052, 4.3107532 49.5215626, 4.3108592 49.5215757, 4.3109705 49.5215748, 4.3111422 49.5215539, 4.3113997 49.5215191, 4.3116679 49.5214773, 4.3119844 49.5214381, 4.3122258 49.5214286, 4.3125369 49.5214286, 4.3130954 49.5214353, 4.3132558 49.5214564)",,
154611114,D 926,secondary,False,False,113.576,,"LINESTRING (4.3172699 49.5211569, 4.3176036 49.5212214, 4.3181808 49.5213363, 4.3185036 49.5213951, 4.3187866 49.521423)",,
154611114,D 926,secondary,False,True,280.309,,"LINESTRING (4.3172699 49.5211569, 4.3171155 49.521144, 4.317012 49.5211407, 4.3167419 49.5211751, 4.3163479 49.5212263, 4.3158202 49.521309, 4.3152631 49.5214178, 4.3148659 49.5215091, 4.3144619 49.5216073, 4.313973 49.521727, 4.3137837 49.5217716, 4.3135408 49.5217953)",,
154611130,,residential,False,False,77.95399999999998,Place du Général de Gaulle,"LINESTRING (4.3172699 49.5211569, 4.3173223 49.5211204, 4.3173614 49.5210931, 4.3174529 49.5210626, 4.3175602 49.5210347, 4.3179893 49.5209934, 4.3181815 49.5210052, 4.318279 49.5210206)",,
154352930,,residential,False,False,259.94899999999996,Rue Basse,"LINESTRING (4.3132558 49.5214564, 4.3130954 49.5214353, 4.3125369 49.5214286, 4.3122258 49.5214286, 4.3119844 49.5214381, 4.3116679 49.5214773, 4.3113997 49.5215191, 4.3111422 49.5215539, 4.3109705 49.5215748, 4.3108592 49.5215757, 4.3107532 49.5215626, 4.3105628 49.5215052, 4.3103912 49.5214355, 4.3101766 49.5213729, 4.3100157 49.521352, 4.3097796 49.5214216)",,
154352930,,residential,False,True,41.754000000000005,Rue Basse,"LINESTRING (4.3132558 49.5214564, 4.3133569 49.5216025, 4.3134465 49.521778, 4.3134613 49.5218069)",,
"[534131328, 534131329, 534131330]",,residential,False,True,190.10299999999998,Rue du Stade,"LINESTRING (4.3132558 49.5214564, 4.313326 49.5214336, 4.3134094 49.5213554, 4.3134141 49.5212044, 4.3133155 49.5208187, 4.3132824 49.5206997, 4.3132598 49.520635, 4.3131204 49.5202497, 4.3129916 49.519979, 4.3129286 49.5198293)",yes,
154611130,,residential,False,False,58.988,Place du Général de Gaulle,"LINESTRING (4.318279 49.5210206, 4.3183465 49.5210547, 4.3183978 49.5211034, 4.3184836 49.5211819, 4.3186159 49.5212701, 4.3187739 49.5213707, 4.3187775 49.5213854, 4.3187866 49.521423)",,
154611130,,residential,False,True,77.95400000000001,Place du Général de Gaulle,"LINESTRING (4.318279 49.5210206, 4.3181815 49.5210052, 4.3179893 49.5209934, 4.3175602 49.5210347, 4.3174529 49.5210626, 4.3173614 49.5210931, 4.3173223 49.5211204, 4.3172699 49.5211569)",,
154611114,D 926,secondary,False,True,15.883,,"LINESTRING (4.3104549 49.5224218, 4.3102515 49.5224763)",,
154611114,D 926,secondary,False,False,228.59799999999998,,"LINESTRING (4.3104549 49.5224218, 4.3120659 49.5220025, 4.3124913 49.5219122, 4.3132301 49.521838, 4.3134613 49.5218069)",,
154611114,D 926,secondary,False,False,5.329,,"LINESTRING (4.3101842 49.522496, 4.3102515 49.5224763)",,
230441653,,residential,True,False,25.483,,"LINESTRING (4.3101842 49.522496, 4.3102316 49.5222689)",,
154611114,D 926,secondary,False,True,130.375,,"LINESTRING (4.3101842 49.522496, 4.3101114 49.5225201, 4.3085568 49.5230046)",,
154611114,D 926,secondary,False,False,130.375,,"LINESTRING (4.3085568 49.5230046, 4.3101114 49.5225201, 4.3101842 49.522496)",,
288078225,,unclassified,False,False,269.045,Rue des Brebis,"LINESTRING (4.3085568 49.5230046, 4.3085752 49.5230285, 4.3094352 49.5241442, 4.3100244 49.5249761, 4.3100931 49.525112, 4.3101401 49.5251931)",,50
288078225,,unclassified,False,True,269.045,Rue des Brebis,"LINESTRING (4.3101401 49.5251931, 4.3100931 49.525112, 4.3100244 49.5249761, 4.3094352 49.5241442, 4.3085752 49.5230285, 4.3085568 49.5230046)",,50
288078226,,residential,False,True,349.15700000000004,Rue des Élus,"LINESTRING (4.3138951 49.5225758, 4.3130847 49.5227385, 4.3124726 49.5228823, 4.3107459 49.5233396, 4.3106867 49.523341, 4.3106344 49.5233158, 4.310265 49.5225059, 4.3102515 49.5224763)",,
288078227,,residential,False,True,90.477,Rue du Moulin,"LINESTRING (4.3138951 49.5225758, 4.3138739 49.5225292, 4.3135536 49.5218234, 4.3135408 49.5217953)",,
154611114,D 926,secondary,False,True,5.882,,"LINESTRING (4.3135408 49.5217953, 4.3134613 49.5218069)",,
154611114,D 926,secondary,False,False,280.309,,"LINESTRING (4.3135408 49.5217953, 4.3137837 49.5217716, 4.313973 49.521727, 4.3144619 49.5216073, 4.3148659 49.5215091, 4.3152631 49.5214178, 4.3158202 49.521309, 4.3163479 49.5212263, 4.3167419 49.5211751, 4.317012 49.5211407, 4.3171155 49.521144, 4.3172699 49.5211569)",,
288078227,,residential,False,False,90.477,Rue du Moulin,"LINESTRING (4.3135408 49.5217953, 4.3135536 49.5218234, 4.3138739 49.5225292, 4.3138951 49.5225758)",,
288078228,,residential,False,True,313.697,Rue René Paruitte,"LINESTRING (4.3147743 49.5224016, 4.3148734 49.5223448, 4.3162842 49.522008, 4.317723 49.5216862, 4.3179792 49.5216477, 4.3182354 49.5216231, 4.3185362 49.5215726, 4.3186949 49.5215239, 4.3187638 49.5214481, 4.3187866 49.521423)",,
154611114,D 926,secondary,False,True,72.294,,"LINESTRING (4.3197699 49.5213291, 4.3191837 49.521424, 4.319081 49.5214279, 4.3187866 49.521423)",,
