osmid,highway,maxspeed,oneway,reversed,length,lanes,name,geometry,ref,junction,tunnel
35879497,residential,30,False,True,140.478,,Gartenstraße,"LINESTRING (11.4695315 48.2276207, 11.4690742 48.2273157, 11.4682095 48.2267405, 11.4681902 48.2267276)",,,
19213941,residential,30,False,False,71.308,,Lessingstraße,"LINESTRING (11.4670498 48.2291773, 11.4677507 48.2287377)",,,
19214004,residential,30,False,False,219.974,,Hermann-Löns-Straße,"LINESTRING (11.4670498 48.2291773, 11.4691647 48.2305661)",,,
19213941,residential,30,False,True,108.98499999999999,,Lessingstraße,"LINESTRING (11.4670498 48.2291773, 11.466878 48.2292851, 11.4666946 48.2294001, 11.4665138 48.2295135, 11.466336 48.229625, 11.4659786 48.2298492)",,,
19213941,residential,30,False,True,71.308,,Lessingstraße,"LINESTRING (11.4677507 48.2287377, 11.4670498 48.2291773)",,,
19214025,residential,30,False,False,220.075,,Richard-Wagner-Straße,"LINESTRING (11.4677507 48.2287377, 11.4698514 48.2301373)",,,
19213941,residential,30,False,False,104.62299999999999,,Lessingstraße,"LINESTRING (11.4677507 48.2287377, 11.4682853 48.2284024, 11.468779 48.2280927)",,,
19213818,residential,30,False,False,24.276,,Seestraße,"LINESTRING (11.4698514 48.2301373, 11.4700831 48.2299829)",,,
19213818,residential,30,False,True,69.718,,Seestraße,"LINESTRING (11.4698514 48.2301373, 11.4691647 48.2305661)",,,
19214025,residential,30,False,True,220.075,,Richard-Wagner-Straße,"LINESTRING (11.4698514 48.2301373, 11.4677507 48.2287377)",,,
19213941,residential,30,False,False,76.562,,Lessingstraße,"LINESTRING (11.468779 48.2280927, 11.4695315 48.2276207)",,,
19213941,residential,30,False,True,104.62299999999999,,Lessingstraße,"LINESTRING (11.468779 48.2280927, 11.4682853 48.2284024, 11.4677507 48.2287377)",,,
19214039,residential,,False,False,217.235,,Schillerstraße,"LINESTRING (11.468779 48.2280927, 11.4690856 48.2282972, 11.4694875 48.2285583, 11.4698497 48.228801, 11.4702038 48.2290393, 11.4705286 48.2292532, 11.4708563 48.2294717)",,,
19213818,residential,30,False,False,26.011,,Seestraße,"LINESTRING (11.4708563 48.2294717, 11.4711303 48.2293254)",,,
19213818,residential,30,False,True,80.692,,Seestraße,"LINESTRING (11.4708563 48.2294717, 11.4700831 48.2299829)",,,
19214039,residential,,False,True,217.235,,Schillerstraße,"LINESTRING (11.4708563 48.2294717, 11.4705286 48.2292532, 11.4702038 48.2290393, 11.4698497 48.228801, 11.4694875 48.2285583, 11.4690856 48.2282972, 11.468779 48.2280927)",,,
19213818,residential,30,False,False,80.692,,Seestraße,"LINESTRING (11.4700831 48.2299829, 11.4708563 48.2294717)",,,
19213818,residential,30,False,True,24.276,,Seestraße,"LINESTRING (11.4700831 48.2299829, 11.4698514 48.2301373)",,,
19214078,residential,30,False,False,242.175,,Herbststraße,"LINESTRING (11.4700831 48.2299829, 11.4703921 48.2301831, 11.4706582 48.230286, 11.4710788 48.2303546, 11.4716882 48.2303832, 11.473173 48.2304346)",,,
19214078,residential,30,False,True,242.17499999999998,,Herbststraße,"LINESTRING (11.473173 48.2304346, 11.4716882 48.2303832, 11.4710788 48.2303546, 11.4706582 48.230286, 11.4703921 48.2301831, 11.4700831 48.2299829)",,,
993374411,residential,30,False,False,66.07300000000001,,Ostenstraße,"LINESTRING (11.473173 48.2304346, 11.4731995 48.2302315, 11.4732128 48.2301148, 11.4732351 48.2298419)",,,
19213818,residential,30,False,False,58.801,,Seestraße,"LINESTRING (11.4711303 48.2293254, 11.4717091 48.2289635)",,,
19213818,residential,30,False,True,26.011,,Seestraße,"LINESTRING (11.4711303 48.2293254, 11.4708563 48.2294717)",,,
19214106,residential,30,False,False,174.853,,Ballaufstraße,"LINESTRING (11.4711303 48.2293254, 11.4716561 48.2296862, 11.471848 48.2297445, 11.4732351 48.2298419)",,,
19214106,residential,30,False,True,174.853,,Ballaufstraße,"LINESTRING (11.4732351 48.2298419, 11.471848 48.2297445, 11.4716561 48.2296862, 11.4711303 48.2293254)",,,
243814979,residential,30,False,False,42.3,,Ostenstraße,"LINESTRING (11.4732351 48.2298419, 11.473262 48.2296179, 11.4732807 48.2294627)",,,
993374411,residential,30,False,True,66.073,,Ostenstraße,"LINESTRING (11.4732351 48.2298419, 11.4732128 48.2301148, 11.4731995 48.2302315, 11.473173 48.2304346)",,,
"[551733961, 645688326]",residential,30,False,False,63.178,,Gartenstraße,"LINESTRING (11.4725096 48.2292201, 11.4727213 48.229288, 11.4732026 48.229435, 11.4732807 48.2294627)",,,
"[35879497, 551733961]",residential,30,False,True,65.81,,Gartenstraße,"LINESTRING (11.4725096 48.2292201, 11.4722156 48.2291291, 11.4717911 48.2289915, 11.4717674 48.2289842, 11.4717091 48.2289635)",,,
27310114,residential,30,False,False,15.479,,Gerhart-Hauptmann-Straße,"LINESTRING (11.4713922 48.2274946, 11.4715189 48.2276053)",,,
27310114,residential,30,False,True,55.537,,Gerhart-Hauptmann-Straße,"LINESTRING (11.4713922 48.2274946, 11.4713044 48.2274374, 11.4709769 48.2272099, 11.470894 48.2272189, 11.470837 48.2272457)",,,
19214140,residential,30,True,False,78.915,,Schwarzgrabenweg,"LINESTRING (11.4732031 48.2286883, 11.472874 48.2288912, 11.4725732 48.2291323, 11.4725096 48.2292201)",,,
27310114,residential,30,False,False,22.192,,Gerhart-Hauptmann-Straße,"LINESTRING (11.4732031 48.2286883, 11.4732759 48.2287472, 11.47334 48.2287984, 11.4733474 48.2288548)",,,
27310114,residential,30,False,True,77.07499999999999,,Gerhart-Hauptmann-Straße,"LINESTRING (11.4732031 48.2286883, 11.4727439 48.2283763, 11.4725342 48.2282549, 11.4724607 48.2282033)",,,
27310114,residential,30,False,True,22.192,,Gerhart-Hauptmann-Straße,"LINESTRING (11.4733474 48.2288548, 11.47334 48.2287984, 11.4732759 48.2287472, 11.4732031 48.2286883)",,,
28734259,residential,30,False,True,67.782,,Ostenstraße,"LINESTRING (11.4733474 48.2288548, 11.4733261 48.2290901, 11.4732992 48.2292944, 11.473297 48.2293268, 11.4732807 48.2294627)",,,
32450327,residential,,False,True,98.934,,Krenmoosstraße,"LINESTRING (11.4743788 48.2250942, 11.4743267 48.2250361, 11.4740812 48.2248464, 11.47396 48.2247527, 11.4737717 48.2246194, 11.4734993 48.2244265)",,,
28734258,living_street,,False,False,26.136,,Blumenstraße,"LINESTRING (11.4711944 48.2278771, 11.4713739 48.2279803, 11.4713217 48.2280491)",,,
129645682,living_street,,False,True,25.663999999999998,,Blumenstraße,"LINESTRING (11.4711944 48.2278771, 11.4711454 48.2279382, 11.4713217 48.2280491)",,,
28734258,living_street,,False,True,38.669,,Blumenstraße,"LINESTRING (11.4711944 48.2278771, 11.4712607 48.2278092, 11.4715189 48.2276053)",,,
27310114,residential,30,False,True,15.479,,Gerhart-Hauptmann-Straße,"LINESTRING (11.4715189 48.2276053, 11.4713922 48.2274946)",,,
27310114,residential,30,False,False,96.42500000000001,,Gerhart-Hauptmann-Straße,"LINESTRING (11.4715189 48.2276053, 11.4722037 48.228023, 11.4722208 48.228035, 11.4724607 48.2282033)",,,
28734258,living_street,,False,False,38.669,,Blumenstraße,"LINESTRING (11.4715189 48.2276053, 11.4712607 48.2278092, 11.4711944 48.2278771)",,,
35879497,residential,30,False,False,87.306,,Gartenstraße,"LINESTRING (11.470838 48.2284346, 11.4717091 48.2289635)",,,
35879497,residential,30,False,True,95.417,,Gartenstraße,"LINESTRING (11.470838 48.2284346, 11.4698945 48.2278504)",,,
28734258,living_street,,False,True,56.07,,Blumenstraße,"LINESTRING (11.470838 48.2284346, 11.4711241 48.2282182, 11.4712762 48.2281076, 11.4713217 48.2280491)",,,
19223088,residential,30,False,True,91.59100000000001,,Rathausstraße,"LINESTRING (11.4681902 48.2267276, 11.4677821 48.2269903, 11.4676717 48.2270687, 11.4673244 48.2273153)",,,
35879497,residential,30,False,False,140.478,,Gartenstraße,"LINESTRING (11.4681902 48.2267276, 11.4682095 48.2267405, 11.4690742 48.2273157, 11.4695315 48.2276207)",,,
"[35879497, 942221060, 121875476]",residential,30,False,True,122.95599999999999,3,Gartenstraße,"LINESTRING (11.4681902 48.2267276, 11.468072 48.2266487, 11.4677068 48.2264048, 11.4676343 48.2263614, 11.4673667 48.2261825, 11.4671616 48.2260454, 11.4670742 48.225987, 11.4670143 48.2259473)",,,
19223088,residential,30,False,False,91.591,,Rathausstraße,"LINESTRING (11.4673244 48.2273153, 11.4676717 48.2270687, 11.4677821 48.2269903, 11.4681902 48.2267276)",,,
19223088,residential,30,False,True,288.783,,Rathausstraße,"LINESTRING (11.4673244 48.2273153, 11.4672191 48.2274394, 11.4670807 48.2276149, 11.4670619 48.2276558, 11.4669092 48.2277882, 11.466223 48.22821, 11.4661373 48.228266, 11.4659972 48.2283187, 11.465295 48.228746, 11.4646258 48.2291533)",,,
"[28708954, 28709606]",residential,30,False,True,102.18,,Theodor-Storm-Straße,"LINESTRING (11.4673244 48.2273153, 11.4672638 48.2272751, 11.4670048 48.2271036, 11.4665989 48.2268384, 11.4665583 48.2268122, 11.4663352 48.226675)",,,yes
4346819,residential,30,False,True,48.225,,Hochstraße,"LINESTRING (11.4665126 48.2300973, 11.4659786 48.2298492)",,,
24048403,residential,,False,False,87.731,,Rathausstraße,"LINESTRING (11.4726359 48.2249665, 11.4730056 48.2247386, 11.4734993 48.2244265)",,,
32450325,residential,30,False,False,54.714,,Rathausstraße,"LINESTRING (11.4734993 48.2244265, 11.4740633 48.2241088)",,,
24048403,residential,,False,True,87.731,,Rathausstraße,"LINESTRING (11.4734993 48.2244265, 11.4730056 48.2247386, 11.4726359 48.2249665)",,,
32450327,residential,,False,False,98.934,,Krenmoosstraße,"LINESTRING (11.4734993 48.2244265, 11.4737717 48.2246194, 11.47396 48.2247527, 11.4740812 48.2248464, 11.4743267 48.2250361, 11.4743788 48.2250942)",,,
"[32566483, 968808031]",residential,,False,True,202.262,,Krenmoosstraße,"LINESTRING (11.4734993 48.2244265, 11.4733535 48.224316, 11.4729248 48.2239976, 11.4728458 48.2239428, 11.4725027 48.2236955, 11.4724719 48.2236734, 11.4722887 48.223543, 11.4720485 48.2233697, 11.4717743 48.223173, 11.4717207 48.2231316, 11.4716517 48.2230876)",,,
28292620,residential,30,False,False,161.156,,Gärtnerweg,"LINESTRING (11.4725783 48.2230497, 11.4732445 48.2235221, 11.4733172 48.2235737, 11.4740633 48.2241088)",,,
32450325,residential,30,False,True,54.714,,Rathausstraße,"LINESTRING (11.4740633 48.2241088, 11.4734993 48.2244265)",,,
28292620,residential,30,False,True,161.156,,Gärtnerweg,"LINESTRING (11.4740633 48.2241088, 11.4733172 48.2235737, 11.4732445 48.2235221, 11.4725783 48.2230497)",,,
24829004,unclassified,50,True,False,17.567999999999998,,Bayernwerkstraße,"LINESTRING (11.4612239 48.2268188, 11.4612374 48.2268141, 11.4612978 48.2268075, 11.4613623 48.2268148, 11.461422 48.2268381, 11.4614412 48.2268499)",,roundabout,
33328358,unclassified,50,False,True,143.444,,Bayernwerkstraße,"LINESTRING (11.4613739 48.2270528, 11.4614408 48.2271193, 11.4616841 48.2273612, 11.461804 48.2274634, 11.4619415 48.2275799, 11.4623764 48.2279451, 11.4625347 48.2280844)",,,
551733962,unclassified,50,True,False,44.49199999999999,,Bayernwerkstraße,"LINESTRING (11.4613739 48.2270528, 11.4613103 48.2270629, 11.4612495 48.2270589, 11.4611935 48.2270424, 11.4611483 48.227015, 11.4611182 48.2269795, 11.4611065 48.2269395, 11.4611143 48.2268991, 11.4611408 48.2268623, 11.4611833 48.226833, 11.4612239 48.2268188)",,roundabout,
24829004,unclassified,50,True,False,26.851000000000003,,Bayernwerkstraße,"LINESTRING (11.4614412 48.2268499, 11.4614623 48.2268689, 11.4614862 48.2269094, 11.4614884 48.226953, 11.4614685 48.2269945, 11.4614288 48.2270291, 11.4613739 48.2270528)",,roundabout,
24829006,unclassified,50,False,False,223.924,,Nibelungenstraße,"LINESTRING (11.4614412 48.2268499, 11.461534 48.2267915, 11.4624203 48.2262287, 11.4632524 48.2257229, 11.4636508 48.2254758)",,,
24829006,unclassified,50,False,True,223.92399999999998,,Nibelungenstraße,"LINESTRING (11.4636508 48.2254758, 11.4632524 48.2257229, 11.4624203 48.2262287, 11.461534 48.2267915, 11.4614412 48.2268499)",,,
325161263,primary,80,True,False,50.756,3,,"LINESTRING (11.4621688 48.2284853, 11.4626151 48.2283579, 11.4627986 48.2283055)",B 304,,
942221064,primary_link,,True,False,56.407,1,,"LINESTRING (11.4621688 48.2284853, 11.462443 48.2283518, 11.462494 48.228308, 11.4625092 48.2282659, 11.4625218 48.2281766, 11.4625347 48.2280844)",,,
121875469,primary_link,,False,True,8.462,,,"LINESTRING (11.4655737 48.2267525, 11.4656528 48.2268074)",,,
"[32851211, 942221061]",primary,50,True,False,139.347,"['2', '3']",Münchner Straße,"LINESTRING (11.4655737 48.2267525, 11.4657529 48.2266403, 11.4665629 48.226137, 11.4668071 48.2259806, 11.4668478 48.2259544, 11.4669454 48.225895)",B 304,,
27310114,residential,30,False,False,55.537,,Gerhart-Hauptmann-Straße,"LINESTRING (11.470837 48.2272457, 11.470894 48.2272189, 11.4709769 48.2272099, 11.4713044 48.2274374, 11.4713922 48.2274946)",,,
"[28708954, 28709606]",residential,30,False,False,102.18,,Theodor-Storm-Straße,"LINESTRING (11.4663352 48.226675, 11.4665583 48.2268122, 11.4665989 48.2268384, 11.4670048 48.2271036, 11.4672638 48.2272751, 11.4673244 48.2273153)",,,yes
28708953,residential,,False,True,41.006,,Gerhart-Hauptmann-Straße,"LINESTRING (11.4702954 48.2275961, 11.4701556 48.2276843, 11.4698945 48.2278504)",,,
121875475,primary_link,,False,True,9.384,,,"LINESTRING (11.4642217 48.2275945, 11.464307 48.2276569)",,,
32851211,primary,50,True,False,137.099,2,Münchner Straße,"LINESTRING (11.4642217 48.2275945, 11.4645669 48.2273795, 11.4647498 48.2272656, 11.4650492 48.2270792, 11.4655737 48.2267525)",B 304,,
27310114,residential,30,False,False,77.075,,Gerhart-Hauptmann-Straße,"LINESTRING (11.4724607 48.2282033, 11.4725342 48.2282549, 11.4727439 48.2283763, 11.4732031 48.2286883)",,,
27310114,residential,30,False,True,96.42500000000001,,Gerhart-Hauptmann-Straße,"LINESTRING (11.4724607 48.2282033, 11.4722208 48.228035, 11.4722037 48.228023, 11.4715189 48.2276053)",,,
121875469,primary_link,,False,False,8.462,,,"LINESTRING (11.4656528 48.2268074, 11.4655737 48.2267525)",,,
4009549,primary,50,True,False,137.34,2,Münchner Straße,"LINESTRING (11.4656528 48.2268074, 11.4651245 48.2271347, 11.464824 48.2273267, 11.4646446 48.2274412, 11.464307 48.2276569)",B 304,,
"[543408489, 543408490, 290408041]",primary,50,True,False,126.502,"['4', '2', '3']",Münchner Straße,"LINESTRING (11.472906 48.2223159, 11.4726224 48.2224925, 11.4719901 48.222874, 11.4718092 48.2229877, 11.4717734 48.223007, 11.4716517 48.2230876)",B 304,,
290408037,tertiary,,False,False,8.693,,Allacher Straße,"LINESTRING (11.4707154 48.2235664, 11.4707965 48.2236229)",,,
"[942221051, 493188765]",primary,50,True,False,86.544,"['2', '3']",Münchner Straße,"LINESTRING (11.4707154 48.2235664, 11.4712586 48.2232312, 11.4714978 48.2230848, 11.4715727 48.2230377)",B 304,,
"[28303244, 1128098478]",tertiary,50,False,True,161.687,2,Allacher Straße,"LINESTRING (11.4707154 48.2235664, 11.4706673 48.2235311, 11.4705941 48.2234771, 11.4697993 48.2228997, 11.4696206 48.2227681, 11.4694779 48.2226622, 11.4694203 48.2226206, 11.4693981 48.2226042, 11.4693545 48.2225725, 11.4692446 48.2224921)",,,
13930104,residential,,False,False,8.065,,Krenmoosstraße,"LINESTRING (11.4715727 48.2230377, 11.4716517 48.2230876)",,,
121875475,primary_link,,False,False,9.384,,,"LINESTRING (11.464307 48.2276569, 11.4642217 48.2275945)",,,
4009549,primary,50,True,False,75.764,2,Münchner Straße,"LINESTRING (11.464307 48.2276569, 11.4642128 48.2277164, 11.4641912 48.2277282, 11.4635275 48.2280978)",B 304,,
180860177,secondary_link,50,True,False,51.729,1,Bajuwarenstraße,"LINESTRING (11.4735918 48.2222598, 11.4733896 48.2222507, 11.4732715 48.2222558, 11.4732287 48.2222576, 11.472906 48.2223159)",St 2063,,
28734258,living_street,,False,False,56.06999999999999,,Blumenstraße,"LINESTRING (11.4713217 48.2280491, 11.4712762 48.2281076, 11.4711241 48.2282182, 11.470838 48.2284346)",,,
28734258,living_street,,False,True,26.136,,Blumenstraße,"LINESTRING (11.4713217 48.2280491, 11.4713739 48.2279803, 11.4711944 48.2278771)",,,
129645682,living_street,,False,False,25.663999999999998,,Blumenstraße,"LINESTRING (11.4713217 48.2280491, 11.4711454 48.2279382, 11.4711944 48.2278771)",,,
28734259,residential,30,False,False,67.782,,Ostenstraße,"LINESTRING (11.4732807 48.2294627, 11.473297 48.2293268, 11.4732992 48.2292944, 11.4733261 48.2290901, 11.4733474 48.2288548)",,,
243814979,residential,30,False,True,42.3,,Ostenstraße,"LINESTRING (11.4732807 48.2294627, 11.473262 48.2296179, 11.4732351 48.2298419)",,,
"[551733961, 645688326]",residential,30,False,True,63.178,,Gartenstraße,"LINESTRING (11.4732807 48.2294627, 11.4732026 48.229435, 11.4727213 48.229288, 11.4725096 48.2292201)",,,
"[615000360, 942221053, 942221054]",unclassified,,False,True,62.238,3,Pfarrer-Mühlhauser-Straße,"LINESTRING (11.4688408 48.2255812, 11.4686845 48.2254745, 11.468453 48.2253142, 11.4683119 48.2252165, 11.468257 48.2251787)",,,
942221062,primary,50,True,False,56.331,3,Münchner Straße,"LINESTRING (11.4635275 48.2280978, 11.4631538 48.2282798, 11.4631118 48.2283003, 11.4629045 48.2283879)",B 304,,
942221063,primary_link,,True,False,59.801,1,,"LINESTRING (11.4635275 48.2280978, 11.4632216 48.2283839, 11.4631994 48.2284876, 11.4632235 48.2285678)",,,
24775293,residential,,False,False,30.964000000000002,2,Hochstraße,"LINESTRING (11.4632235 48.2285678, 11.4630629 48.22848, 11.4630257 48.2284594, 11.4629045 48.2283879)",,,
"[967604309, 24775293, 967604310]",residential,,False,True,113.819,2,Hochstraße,"LINESTRING (11.4632235 48.2285678, 11.4633329 48.2286276, 11.4637528 48.2288357, 11.4639471 48.2289221, 11.4641129 48.2289959, 11.4644777 48.2291582)",,,
33328358,unclassified,50,False,False,143.444,,Bayernwerkstraße,"LINESTRING (11.4625347 48.2280844, 11.4623764 48.2279451, 11.4619415 48.2275799, 11.461804 48.2274634, 11.4616841 48.2273612, 11.4614408 48.2271193, 11.4613739 48.2270528)",,,
33328358,unclassified,50,False,True,31.424,,Bayernwerkstraße,"LINESTRING (11.4625347 48.2280844, 11.4626654 48.2281998, 11.4626902 48.2282212, 11.4627986 48.2283055)",,,
"[28303244, 1128098478]",tertiary,50,False,False,161.687,2,Allacher Straße,"LINESTRING (11.4692446 48.2224921, 11.4693545 48.2225725, 11.4693981 48.2226042, 11.4694203 48.2226206, 11.4694779 48.2226622, 11.4696206 48.2227681, 11.4697993 48.2228997, 11.4705941 48.2234771, 11.4706673 48.2235311, 11.4707154 48.2235664)",,,
188630463,unclassified,,False,True,8.223,,Pfarrer-Mühlhauser-Straße,"LINESTRING (11.468257 48.2251787, 11.4681799 48.2251255)",,,
"[615000360, 942221053, 942221054]",unclassified,,False,False,62.238,3,Pfarrer-Mühlhauser-Straße,"LINESTRING (11.468257 48.2251787, 11.4683119 48.2252165, 11.468453 48.2253142, 11.4686845 48.2254745, 11.4688408 48.2255812)",,,
"[942221056, 942221057]",primary,50,True,False,125.614,"['2', '3']",Münchner Straße,"LINESTRING (11.468257 48.2251787, 11.4681497 48.2252457, 11.4677996 48.2254643, 11.467752 48.2254942, 11.4676604 48.2255518, 11.4673332 48.2257521, 11.4672785 48.2257856, 11.4670143 48.2259473)",B 304,,
121875478,primary_link,,False,True,7.738,,Gartenstraße,"LINESTRING (11.4670143 48.2259473, 11.4669454 48.225895)",B 304,,
4009549,primary,50,True,False,138.99699999999999,2,Münchner Straße,"LINESTRING (11.4670143 48.2259473, 11.4669194 48.2260046, 11.4665383 48.2262465, 11.4664639 48.2262912, 11.4656528 48.2268074)",B 304,,
"[35879497, 121875476, 942221060]",residential,30,False,False,122.95599999999999,3,Gartenstraße,"LINESTRING (11.4670143 48.2259473, 11.4670742 48.225987, 11.4671616 48.2260454, 11.4673667 48.2261825, 11.4676343 48.2263614, 11.4677068 48.2264048, 11.468072 48.2266487, 11.4681902 48.2267276)",,,
121875478,primary_link,,False,False,7.738,,Gartenstraße,"LINESTRING (11.4669454 48.225895, 11.4670143 48.2259473)",B 304,,
"[942221058, 942221059]",primary,50,True,False,125.238,"['2', '3']",Münchner Straße,"LINESTRING (11.4669454 48.225895, 11.4673951 48.2256126, 11.4674317 48.2255905, 11.4679739 48.2252536, 11.4681394 48.2251507, 11.4681799 48.2251255)",B 304,,
188630463,unclassified,,False,False,8.223,,Pfarrer-Mühlhauser-Straße,"LINESTRING (11.4681799 48.2251255, 11.468257 48.2251787)",,,
493188766,primary,50,True,False,255.61999999999998,2,Münchner Straße,"LINESTRING (11.4681799 48.2251255, 11.4689877 48.2246196, 11.4693965 48.2243636, 11.4701223 48.2239232, 11.4705611 48.2236569, 11.4706398 48.2236105, 11.4707154 48.2235664)",B 304,,
