osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width,bridge,ref,access,lanes,tunnel
102305306,Hauptstraße,tertiary,False,False,86.074,"LINESTRING (7.3279656 50.4987891, 7.3282459 50.4985469, 7.3286696 50.4981578)",50,,,K 15,,,
35030615,Arienheller Straße,residential,False,False,140.618,"LINESTRING (7.3282297 50.5008972, 7.3282248 50.500734, 7.3282213 50.5006155, 7.3282101 50.5004285, 7.328206 50.5003417, 7.3282015 50.500249, 7.3281992 50.5000285, 7.3281918 50.4996329)",30,,,,,,
35030615,Arienheller Straße,residential,False,True,128.019,"LINESTRING (7.3282297 50.5008972, 7.3282388 50.5012573, 7.3281516 50.5020465)",30,,,,,,
35371886,Schwester-Urbitia-Straße,residential,False,False,88.049,"LINESTRING (7.3282297 50.5008972, 7.3281719 50.5008929, 7.3271622 50.5004963)",30,,,,,,
35371886,Schwester-Urbitia-Straße,residential,False,True,88.049,"LINESTRING (7.3271622 50.5004963, 7.3281719 50.5008929, 7.3282297 50.5008972)",30,,,,,,
102305306,Hauptstraße,tertiary,False,False,4.634,"LINESTRING (7.3279213 50.4988198, 7.3279656 50.4987891)",50,,,K 15,,,
39315753,Pfarrer-Volk-Straße,residential,False,False,59.53,"LINESTRING (7.3279213 50.4988198, 7.3275876 50.4986961, 7.327186 50.4985595)",,,,,,,
102305306,Hauptstraße,tertiary,False,True,112.027,"LINESTRING (7.3279213 50.4988198, 7.3275968 50.4991099, 7.3269879 50.4996337)",50,,,K 15,,,
"[39120889, 102305306]",Hauptstraße,tertiary,False,False,124.988,"LINESTRING (7.3259659 50.5005504, 7.326308 50.5002611, 7.3263803 50.5001977, 7.3268599 50.4997519, 7.3269879 50.4996337)",50,,,K 15,,2,
51754468,Arienheller Straße,tertiary,False,False,17.116,"LINESTRING (7.3281664 50.498875, 7.3279656 50.4987891)",30,,,K 1,,,
39118529,Friedrich-Ebert-Straße,residential,False,True,80.51400000000001,"LINESTRING (7.3281664 50.498875, 7.3286637 50.499106, 7.3290795 50.4993073)",30,,,,,,
51754468,Arienheller Straße,tertiary,False,True,84.294,"LINESTRING (7.3281664 50.498875, 7.3281893 50.4995626, 7.3281918 50.4996329)",30,,,K 1,,,
39118523,Maria-Hilf-Straße,residential,False,False,46.988,"LINESTRING (7.3312838 50.4961284, 7.3314252 50.4962055, 7.3315736 50.4963624, 7.3316684 50.4964673)",30,,,,,,
102305306,Hauptstraße,tertiary,False,False,80.554,"LINESTRING (7.3312838 50.4961284, 7.3312787 50.4960559, 7.3312527 50.4956758, 7.3312423 50.4955777, 7.3312338 50.4954047)",50,,,K 15,,,
102305306,Hauptstraße,tertiary,False,True,163.74399999999997,"LINESTRING (7.3312838 50.4961284, 7.3312461 50.4962481, 7.3311782 50.4963622, 7.3310249 50.4964834, 7.3308695 50.4966027, 7.3307303 50.496683, 7.3305134 50.4967988, 7.3301646 50.4970024, 7.3300452 50.4970688, 7.3297891 50.4972111)",50,,,K 15,,,
39118523,Maria-Hilf-Straße,residential,False,False,14.326,"LINESTRING (7.3330244 50.4993826, 7.3331058 50.499421, 7.3331599 50.4994754)",30,,,,,,
39118523,Maria-Hilf-Straße,residential,False,True,348.029,"LINESTRING (7.3330244 50.4993826, 7.3330005 50.499325, 7.3328678 50.4989421, 7.3328478 50.4988078, 7.332848 50.4984239, 7.3328564 50.4982979, 7.332848 50.4981853, 7.332848 50.4980247, 7.3327623 50.4976387, 7.3326056 50.4973636, 7.3323377 50.4971386, 7.3319679 50.4967841, 7.3318618 50.4966823, 7.3316684 50.4964673)",30,,,,,,
39118528,Goethestraße,residential,False,True,8.611,"LINESTRING (7.3330244 50.4993826, 7.3329691 50.499406, 7.3329253 50.4994275)",30,,,,,,
39118523,Maria-Hilf-Straße,residential,False,True,14.326,"LINESTRING (7.3331599 50.4994754, 7.3331058 50.499421, 7.3330244 50.4993826)",30,,,,,,
39118524,Maria-Hilf-Straße,residential,True,False,157.004,"LINESTRING (7.3331599 50.4994754, 7.3332024 50.4995788, 7.3332043 50.499678, 7.3331883 50.4998573, 7.333146 50.5000389, 7.3330497 50.5004286, 7.3329592 50.5007241, 7.3329042 50.5008126, 7.3328898 50.5008638)",30,,,,,,
39118525,Maria-Hilf-Straße,residential,False,False,5.904,"LINESTRING (7.3328898 50.5008638, 7.3328538 50.5009117)",30,,,,,,
39118526,Kolpingstraße,residential,True,False,131.98,"LINESTRING (7.3325243 50.5005827, 7.3325298 50.5005139, 7.3325669 50.5004024, 7.3326661 50.5002239, 7.3327374 50.5000579, 7.3328303 50.4998389, 7.3328767 50.4996416, 7.3329253 50.4994275)",30,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,False,53.721000000000004,"LINESTRING (7.3325243 50.5005827, 7.3324102 50.5004937, 7.3322342 50.5004151, 7.3319071 50.5003136)",30,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,True,43.408,"LINESTRING (7.3325243 50.5005827, 7.3327424 50.5008052, 7.3327909 50.5008588, 7.3328538 50.5009117)",30,,,,,,
39118528,Goethestraße,residential,False,True,86.781,"LINESTRING (7.3329253 50.4994275, 7.3317529 50.4991974)",30,,,,,,
39118528,Goethestraße,residential,False,False,8.611,"LINESTRING (7.3329253 50.4994275, 7.3329691 50.499406, 7.3330244 50.4993826)",30,,,,,,
39118530,Jahnstraße,residential,False,True,93.625,"LINESTRING (7.3297459 50.4985798, 7.3290795 50.4993073)",30,,,,,,
39118528,Goethestraße,residential,False,False,71.67,"LINESTRING (7.3297459 50.4985798, 7.330201 50.4987134, 7.3306423 50.4988786)",30,,,,,,
39118531,Schillerstraße,residential,False,False,101.626,"LINESTRING (7.3306423 50.4988786, 7.3300408 50.4997086)",30,,,,,,
39118528,Goethestraße,residential,False,False,86.271,"LINESTRING (7.3306423 50.4988786, 7.3312658 50.4990768, 7.3317529 50.4991974)",30,,,,,,
39118528,Goethestraße,residential,False,True,71.67,"LINESTRING (7.3306423 50.4988786, 7.330201 50.4987134, 7.3297459 50.4985798)",30,,,,,,
39118528,Goethestraße,residential,False,False,86.781,"LINESTRING (7.3317529 50.4991974, 7.3329253 50.4994275)",30,,,,,,
39118528,Goethestraße,residential,False,True,86.271,"LINESTRING (7.3317529 50.4991974, 7.3312658 50.4990768, 7.3306423 50.4988786)",30,,,,,,
39118532,Pfarrer-Geyermann-Straße,residential,False,True,111.813,"LINESTRING (7.3317529 50.4991974, 7.3316533 50.4994497, 7.3315014 50.4997843, 7.3314334 50.4999128, 7.3313252 50.5000658, 7.33125 50.5001465)",30,,,,,,
39118525,Maria-Hilf-Straße,residential,False,True,5.904,"LINESTRING (7.3328538 50.5009117, 7.3328898 50.5008638)",30,,,,,,
39118525,Maria-Hilf-Straße,residential,False,False,43.934,"LINESTRING (7.3328538 50.5009117, 7.3328684 50.501052, 7.332859 50.5011905, 7.332818 50.5013034)",30,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,False,43.408,"LINESTRING (7.3328538 50.5009117, 7.3327909 50.5008588, 7.3327424 50.5008052, 7.3325243 50.5005827)",30,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,False,50.052,"LINESTRING (7.3319071 50.5003136, 7.33125 50.5001465)",30,,,,,,
178410694,,residential,False,True,70.604,"LINESTRING (7.3319071 50.5003136, 7.3315235 50.5008998)",,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,True,53.721000000000004,"LINESTRING (7.3319071 50.5003136, 7.3322342 50.5004151, 7.3324102 50.5004937, 7.3325243 50.5005827)",30,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,True,50.052,"LINESTRING (7.33125 50.5001465, 7.3319071 50.5003136)",30,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,False,98.50800000000001,"LINESTRING (7.33125 50.5001465, 7.3306075 50.4999359, 7.3300408 50.4997086)",30,,,,,,
39118532,Pfarrer-Geyermann-Straße,residential,False,False,111.813,"LINESTRING (7.33125 50.5001465, 7.3313252 50.5000658, 7.3314334 50.4999128, 7.3315014 50.4997843, 7.3316533 50.4994497, 7.3317529 50.4991974)",30,,,,,,
39118530,Jahnstraße,residential,False,False,93.625,"LINESTRING (7.3290795 50.4993073, 7.3297459 50.4985798)",30,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,False,80.51400000000001,"LINESTRING (7.3290795 50.4993073, 7.3286637 50.499106, 7.3281664 50.498875)",30,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,True,81.369,"LINESTRING (7.3290795 50.4993073, 7.3291599 50.4993465, 7.3295294 50.4995078, 7.3300408 50.4997086)",30,,,,,,
39118531,Schillerstraße,residential,False,True,101.626,"LINESTRING (7.3300408 50.4997086, 7.3306423 50.4988786)",30,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,False,81.369,"LINESTRING (7.3300408 50.4997086, 7.3295294 50.4995078, 7.3291599 50.4993465, 7.3290795 50.4993073)",30,,,,,,
39118529,Friedrich-Ebert-Straße,residential,False,True,98.50800000000001,"LINESTRING (7.3300408 50.4997086, 7.3306075 50.4999359, 7.33125 50.5001465)",30,,,,,,
39118534,Am Hofacker,residential,True,False,163.941,"LINESTRING (7.327186 50.4985595, 7.3268282 50.4988775, 7.3263247 50.4993645, 7.3269879 50.4996337)",,,,,,,
39118541,Bitzerweg,residential,False,True,73.505,"LINESTRING (7.327186 50.4985595, 7.327229 50.4985025, 7.327323 50.4983151, 7.3274983 50.4979298)",,,,,,,
39315753,Pfarrer-Volk-Straße,residential,False,False,139.95600000000002,"LINESTRING (7.327186 50.4985595, 7.3270786 50.4985327, 7.326674 50.4983372, 7.3262539 50.4981717, 7.326043 50.4980576, 7.3255956 50.4978186)",,,,,,,
39315753,Pfarrer-Volk-Straße,residential,False,True,59.53,"LINESTRING (7.327186 50.4985595, 7.3275876 50.4986961, 7.3279213 50.4988198)",,,,,,,
102305306,Hauptstraße,tertiary,False,False,112.027,"LINESTRING (7.3269879 50.4996337, 7.3275968 50.4991099, 7.3279213 50.4988198)",50,,,K 15,,,
"[39120889, 102305306]",Hauptstraße,tertiary,False,True,124.98800000000001,"LINESTRING (7.3269879 50.4996337, 7.3268599 50.4997519, 7.3263803 50.5001977, 7.326308 50.5002611, 7.3259659 50.5005504)",50,,,K 15,,2,
39118540,Bitzerweg,residential,True,False,65.062,"LINESTRING (7.3278762 50.4959142, 7.3278708 50.4961784, 7.327831 50.4963843, 7.3278153 50.4964973)",,,,,,,
39118570,Pfarrer-Volk-Straße,residential,False,False,267.824,"LINESTRING (7.3278762 50.4959142, 7.3277173 50.4960326, 7.3274835 50.4962259, 7.3272476 50.4964142, 7.3264402 50.4969297, 7.3262995 50.4970587, 7.3256738 50.4976979, 7.3255956 50.4978186)",,,,,,,
39118570,Pfarrer-Volk-Straße,residential,False,True,262.818,"LINESTRING (7.3278762 50.4959142, 7.3280443 50.4957393, 7.3281868 50.4955961, 7.3283132 50.4954973, 7.328365 50.4954626, 7.3287171 50.4952271, 7.328842 50.4951436, 7.3295773 50.4946404, 7.3302203 50.494089)",,,,,,,
39118541,Bitzerweg,residential,False,False,73.505,"LINESTRING (7.3274983 50.4979298, 7.327323 50.4983151, 7.327229 50.4985025, 7.327186 50.4985595)",,,,,,,
39118543,Johanna-Löwenherz-Straße,residential,False,False,63.871,"LINESTRING (7.3277255 50.4970048, 7.3285314 50.4972639)",,,,,,,
39118540,Bitzerweg,residential,True,False,105.122,"LINESTRING (7.3277255 50.4970048, 7.3277153 50.4970823, 7.3277236 50.4973856, 7.3277101 50.4974778, 7.3276538 50.4975955, 7.3276393 50.4976258, 7.3274983 50.4979298)",,,,,,,
39118543,Johanna-Löwenherz-Straße,residential,False,True,63.871,"LINESTRING (7.3285314 50.4972639, 7.3277255 50.4970048)",,,,,,,
39118540,Bitzerweg,residential,True,False,56.805,"LINESTRING (7.3278153 50.4964973, 7.3278003 50.4966062, 7.3277406 50.4968903, 7.3277255 50.4970048)",,,,,,,
39118544,Ferdinand-Schmitz-Straße,residential,False,True,160.679,"LINESTRING (7.3278153 50.4964973, 7.3283338 50.4966657, 7.3289234 50.4968993, 7.3297891 50.4972111)",,,,,destination,,
39118548,Friedhofsweg,residential,False,False,162.754,"LINESTRING (7.3312338 50.4954047, 7.3311288 50.4954173, 7.3309627 50.4954729, 7.3304572 50.4956174, 7.3302735 50.4956765, 7.3300883 50.4957433, 7.3299343 50.4958104, 7.3298142 50.4958672, 7.329771 50.4958876, 7.3296588 50.4959597, 7.3294547 50.4961546, 7.3293912 50.4962161)",,,,,,,
102305306,Hauptstraße,tertiary,False,False,25.726,"LINESTRING (7.3312338 50.4954047, 7.3312474 50.4953164, 7.3313296 50.4951837)",50,,,K 15,,,
102305306,Hauptstraße,tertiary,False,True,80.554,"LINESTRING (7.3312338 50.4954047, 7.3312423 50.4955777, 7.3312527 50.4956758, 7.3312787 50.4960559, 7.3312838 50.4961284)",50,,,K 15,,,
39118548,Friedhofsweg,residential,False,True,162.75399999999996,"LINESTRING (7.3293912 50.4962161, 7.3294547 50.4961546, 7.3296588 50.4959597, 7.329771 50.4958876, 7.3298142 50.4958672, 7.3299343 50.4958104, 7.3300883 50.4957433, 7.3302735 50.4956765, 7.3304572 50.4956174, 7.3309627 50.4954729, 7.3311288 50.4954173, 7.3312338 50.4954047)",,,,,,,
39118550,Wilhelmstraße,residential,False,True,140.884,"LINESTRING (7.3307702 50.4943468, 7.3303274 50.4947279, 7.3303363 50.4947468, 7.3303465 50.4947685, 7.3306382 50.4948891, 7.3310432 50.4950649, 7.3313296 50.4951837)",,,,,,,
39118551,Schulstraße,residential,False,False,48.322,"LINESTRING (7.3307702 50.4943468, 7.3304494 50.4941939, 7.3302203 50.494089)",,,,,,,
39118551,Schulstraße,residential,False,True,72.798,"LINESTRING (7.3307702 50.4943468, 7.3309196 50.4944097, 7.3311084 50.4944993, 7.3313194 50.4945909, 7.331384 50.494619, 7.3316169 50.4947187)",,,,,,,
39118551,Schulstraße,residential,False,False,72.798,"LINESTRING (7.3316169 50.4947187, 7.331384 50.494619, 7.3313194 50.4945909, 7.3311084 50.4944993, 7.3309196 50.4944097, 7.3307702 50.4943468)",,,,,,,
102305306,Hauptstraße,tertiary,False,False,57.42,"LINESTRING (7.3316169 50.4947187, 7.3317522 50.4945541, 7.332005 50.494286, 7.3320186 50.4942702)",50,,,K 15,,,
102305306,Hauptstraße,tertiary,False,True,55.569,"LINESTRING (7.3316169 50.4947187, 7.3314546 50.4949671, 7.3313296 50.4951837)",50,,,K 15,,,
"[558773885, 558773886, 39118551]",Schulstraße,residential,False,False,104.779,"LINESTRING (7.3302203 50.494089, 7.3298755 50.4940176, 7.329706 50.4939764, 7.3295519 50.4939411, 7.3293813 50.4938947, 7.3293085 50.4938705, 7.3289454 50.4937533, 7.3288551 50.4937282)",,,,,,,yes
39118551,Schulstraße,residential,False,True,48.322,"LINESTRING (7.3302203 50.494089, 7.3304494 50.4941939, 7.3307702 50.4943468)",,,,,,,
39118570,Pfarrer-Volk-Straße,residential,False,False,262.818,"LINESTRING (7.3302203 50.494089, 7.3295773 50.4946404, 7.328842 50.4951436, 7.3287171 50.4952271, 7.328365 50.4954626, 7.3283132 50.4954973, 7.3281868 50.4955961, 7.3280443 50.4957393, 7.3278762 50.4959142)",,,,,,,
128733319,Vogtstraße,residential,False,True,88.463,"LINESTRING (7.3302203 50.494089, 7.3305889 50.4935342, 7.330714 50.4933581)",30,,,,,,
"[558773885, 558773886, 39118551]",Schulstraße,residential,False,True,104.779,"LINESTRING (7.3288551 50.4937282, 7.3289454 50.4937533, 7.3293085 50.4938705, 7.3293813 50.4938947, 7.3295519 50.4939411, 7.329706 50.4939764, 7.3298755 50.4940176, 7.3302203 50.494089)",,,,,,,yes
128733319,Vogtstraße,residential,False,False,88.463,"LINESTRING (7.330714 50.4933581, 7.3305889 50.4935342, 7.3302203 50.494089)",30,,,,,,
39118552,Wallgasse,residential,True,False,137.89100000000002,"LINESTRING (7.3320186 50.4942702, 7.3317539 50.4940414, 7.3316604 50.49394, 7.3316386 50.4939238, 7.3315601 50.4938807, 7.3313443 50.4937685, 7.3311022 50.493617, 7.3308958 50.4934819, 7.330714 50.4933581)",30,,,,,,
102305306,Hauptstraße,tertiary,False,False,24.335,"LINESTRING (7.3320186 50.4942702, 7.3320842 50.4941928, 7.3322012 50.4940851)",50,,,K 15,,,
102305306,Hauptstraße,tertiary,False,True,57.42,"LINESTRING (7.3320186 50.4942702, 7.332005 50.494286, 7.3317522 50.4945541, 7.3316169 50.4947187)",50,,,K 15,,,
