osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name
111668109,K 8,tertiary,50,roundabout,True,False,15.241999999999999,"LINESTRING (7.3741127 51.7090056, 7.3740464 51.7089857, 7.374001 51.7089496, 7.373986 51.7089049)",
"[161678820, 161678823]",K 8,tertiary,"['50', '30']",,False,True,273.932,"LINESTRING (7.3741127 51.7090056, 7.3741069 51.709085, 7.3740829 51.7094162, 7.3740684 51.709919, 7.3739863 51.7101665, 7.3737998 51.7104435, 7.3735657 51.7107098, 7.3731309 51.7110093, 7.3727902 51.7112092)",Kökelsumer Straße
5133528,,tertiary,50,,False,False,58.177,"LINESTRING (7.374312 51.708907, 7.3744427 51.7089092, 7.3747656 51.7089146, 7.3749835 51.7089208, 7.3751555 51.7089283)",Funnenkampstraße
111668109,K 8,tertiary,50,roundabout,True,False,19.885,"LINESTRING (7.374312 51.708907, 7.3742838 51.708964, 7.3742086 51.7090012, 7.3741127 51.7090056)",
39288711,K 8,tertiary,50,,False,True,97.047,"LINESTRING (7.37419 51.7088094, 7.3742207 51.7087214, 7.3742908 51.708523, 7.3743296 51.708329, 7.3743815 51.7079462)",Eckernkamp
111668109,K 8,tertiary,50,roundabout,True,False,14.654,"LINESTRING (7.37419 51.7088094, 7.3742531 51.7088294, 7.3742965 51.7088641, 7.374312 51.708907)",
111668109,K 8,tertiary,50,roundabout,True,False,19.95,"LINESTRING (7.373986 51.7089049, 7.3740166 51.7088482, 7.3740936 51.7088121, 7.37419 51.7088094)",
37131864,,unclassified,50,,False,False,194.405,"LINESTRING (7.385998 51.7044767, 7.3851104 51.7045891, 7.3850382 51.7045983, 7.3834 51.7048058, 7.3832539 51.704859)",Otto-Hahn-Straße
23659501,,unclassified,50,,False,False,134.723,"LINESTRING (7.3832539 51.704859, 7.3825989 51.7040949, 7.3823398 51.703788)",Kanalstraße
28297596,,unclassified,50,,False,False,375.673,"LINESTRING (7.3832539 51.704859, 7.3833628 51.7049817, 7.3834259 51.7050529, 7.3857569 51.7077061, 7.3858621 51.7078258)",Kanalstraße
37131864,,unclassified,50,,False,True,194.405,"LINESTRING (7.3832539 51.704859, 7.3834 51.7048058, 7.3850382 51.7045983, 7.3851104 51.7045891, 7.385998 51.7044767)",Otto-Hahn-Straße
24863529,K 8,tertiary,30,,False,False,92.305,"LINESTRING (7.3757576 51.7047787, 7.3750135 51.7051743, 7.3748816 51.7052546, 7.3747839 51.705344)",Eckernkamp
110550229,,residential,30,,False,True,98.241,"LINESTRING (7.3757576 51.7047787, 7.37593 51.7046942, 7.3768944 51.7042456)",Hafenstraße
1198060520,K 8,tertiary,50,,False,True,173.25099999999998,"LINESTRING (7.3757576 51.7047787, 7.3752617 51.7044412, 7.3749378 51.7042221, 7.37472 51.7040585, 7.3742497 51.7037119, 7.3741048 51.7036051)",Dattelner Straße
"[23659506, 1198060526]",,residential,30,,False,False,79.96699999999998,"LINESTRING (7.3757576 51.7047787, 7.3759531 51.7049231, 7.3763142 51.7051899, 7.3765064 51.7053281)",Dattelner Straße
23659507,,residential,30,,False,True,111.163,"LINESTRING (7.3788468 51.7069839, 7.3787642 51.7069267, 7.3786493 51.7068313, 7.3785724 51.7067654, 7.3782921 51.7065588, 7.3778586 51.7062593, 7.3778044 51.7062218)",Neustraße
24364676,,residential,30,,False,True,40.405,"LINESTRING (7.3788468 51.7069839, 7.3789266 51.7070423, 7.3793614 51.7071407)",Neustraße
109784086,,residential,30,,False,True,52.428,"LINESTRING (7.3788468 51.7069839, 7.3788037 51.7070772, 7.3787475 51.7071987, 7.3787088 51.7074456)",Neustraße
23659507,,residential,30,,False,False,111.16299999999998,"LINESTRING (7.3778044 51.7062218, 7.3778586 51.7062593, 7.3782921 51.7065588, 7.3785724 51.7067654, 7.3786493 51.7068313, 7.3787642 51.7069267, 7.3788468 51.7069839)",Neustraße
24863494,,residential,30,,False,True,136.68599999999998,"LINESTRING (7.3778044 51.7062218, 7.3779049 51.7062023, 7.3782182 51.7059126, 7.3785684 51.7055043, 7.3786408 51.705492, 7.3790324 51.705625, 7.3790686 51.7056443)",Südwall
37121328,,residential,30,,False,False,158.575,"LINESTRING (7.3778044 51.7062218, 7.3775548 51.7064024, 7.3772977 51.706651, 7.3770218 51.707181, 7.3768773 51.707505)",Westwall
"[1198060523, 108157598]",,residential,30,,False,True,69.295,"LINESTRING (7.3778044 51.7062218, 7.3776129 51.7060931, 7.3772387 51.7058278, 7.377137 51.7057557)",Neustraße
26111522,,residential,30,,False,True,48.476,"LINESTRING (7.3765997 51.7113327, 7.3767818 51.7109116)",Nordstraße
27700665,,residential,30,,False,False,60.94,"LINESTRING (7.3765997 51.7113327, 7.377483 51.711361)",Himmelmannstraße
37156702,,residential,30,,False,False,19.676,"LINESTRING (7.3765997 51.7113327, 7.376315 51.7113465)",Weststraße
37156702,,residential,30,,False,True,91.319,"LINESTRING (7.3727902 51.7112092, 7.3731181 51.7113775, 7.3732729 51.7114395, 7.373408 51.711472, 7.3736949 51.7115218, 7.373958 51.7115656)",Weststraße
"[161678820, 161678823]",K 8,tertiary,"['50', '30']",,False,False,273.932,"LINESTRING (7.3727902 51.7112092, 7.3731309 51.7110093, 7.3735657 51.7107098, 7.3737998 51.7104435, 7.3739863 51.7101665, 7.3740684 51.709919, 7.3740829 51.7094162, 7.3741069 51.709085, 7.3741127 51.7090056)",Kökelsumer Straße
24364675,,residential,30,,False,False,57.07,"LINESTRING (7.3799287 51.7089292, 7.3798808 51.7088091, 7.3796857 51.7084388)",Zur Geest
29074444,,tertiary,50,,False,False,149.98000000000002,"LINESTRING (7.3799287 51.7089292, 7.3811453 51.7087754, 7.381412 51.7087385, 7.3815387 51.7087219, 7.3820608 51.7086578)",Bilholtstraße
37238339,,tertiary,50,,False,True,92.308,"LINESTRING (7.3799287 51.7089292, 7.3786638 51.7090937, 7.3786173 51.7090988)",Bilholtstraße
119205491,,tertiary,50,,False,True,132.837,"LINESTRING (7.3799287 51.7089292, 7.3799774 51.7090542, 7.3800284 51.7091207, 7.3800887 51.7091922, 7.3801222 51.7092379, 7.3804133 51.7097531, 7.380418 51.7097693, 7.380428 51.7098346, 7.380434 51.7098532, 7.3805125 51.7099933, 7.3805324 51.7100585)",Zur Geest
24364675,,residential,30,,False,False,14.818,"LINESTRING (7.3796857 51.7084388, 7.3796221 51.7083115)",Zur Geest
24364675,,residential,30,,False,True,57.07,"LINESTRING (7.3796857 51.7084388, 7.3798808 51.7088091, 7.3799287 51.7089292)",Zur Geest
27700872,,residential,30,,False,True,82.121,"LINESTRING (7.3796857 51.7084388, 7.3803277 51.708317, 7.3805405 51.7082599, 7.3808024 51.7081849)",Ostwall
24364676,,residential,30,,False,False,40.405,"LINESTRING (7.3793614 51.7071407, 7.3789266 51.7070423, 7.3788468 51.7069839)",Neustraße
46492714,,residential,10,,False,True,53.605999999999995,"LINESTRING (7.3793614 51.7071407, 7.3793213 51.7072586, 7.3792116 51.7075733, 7.3792088 51.7076129)",Kirchstraße
529362311,,residential,,,False,True,53.56399999999999,"LINESTRING (7.3793614 51.7071407, 7.3793833 51.7070704, 7.3794916 51.7067932, 7.3795293 51.7066705)",Kirchstraße
110550229,,residential,30,,False,False,98.241,"LINESTRING (7.3768944 51.7042456, 7.37593 51.7046942, 7.3757576 51.7047787)",Hafenstraße
110550229,,residential,30,,False,True,55.50899999999999,"LINESTRING (7.3768944 51.7042456, 7.377194 51.704093, 7.3773544 51.7039735, 7.3774226 51.7038791)",Hafenstraße
530301793,,residential,,,False,False,68.52,"LINESTRING (7.3768944 51.7042456, 7.3773839 51.7045331, 7.3776007 51.7046789)",Wasserburg
24863508,,residential,30,,False,True,123.925,"LINESTRING (7.3776007 51.7046789, 7.377137 51.7057557)",Zur Sängerlinde
24833743,,residential,,,False,False,71.841,"LINESTRING (7.3776007 51.7046789, 7.3778716 51.7048239, 7.3785243 51.7049519)",Wasserburg
530301793,,residential,,,False,True,68.52,"LINESTRING (7.3776007 51.7046789, 7.3773839 51.7045331, 7.3768944 51.7042456)",Wasserburg
24833743,,residential,,,False,True,74.26,"LINESTRING (7.3793949 51.7053455, 7.3785243 51.7049519)",Wasserburg
37130668,,residential,,,False,True,40.118,"LINESTRING (7.3793949 51.7053455, 7.3790686 51.7056443)",Schulstraße
"[59387219, 529125701, 529125702]",,residential,,,True,False,109.032,"LINESTRING (7.3793949 51.7053455, 7.3794793 51.7052735, 7.3795951 51.7051767, 7.3803625 51.7055555, 7.3802395 51.7056414, 7.3801879 51.7056775)",Schulstraße
24833760,,residential,,,False,False,81.15100000000001,"LINESTRING (7.3797185 51.7059502, 7.3797112 51.7059744, 7.3797031 51.7060118, 7.3795677 51.7065302, 7.3795293 51.7066705)",Kirchstraße
37130669,,residential,,,False,True,44.336,"LINESTRING (7.3797185 51.7059502, 7.3801053 51.7057252, 7.3801879 51.7056775)",Kirchstraße
529125703,,residential,30,,False,False,56.24,"LINESTRING (7.3797185 51.7059502, 7.379668 51.7059246, 7.3790686 51.7056443)",Südwall
37130668,,residential,,,False,False,40.118,"LINESTRING (7.3790686 51.7056443, 7.3793949 51.7053455)",Schulstraße
24863494,,residential,30,,False,False,136.686,"LINESTRING (7.3790686 51.7056443, 7.3790324 51.705625, 7.3786408 51.705492, 7.3785684 51.7055043, 7.3782182 51.7059126, 7.3779049 51.7062023, 7.3778044 51.7062218)",Südwall
529125703,,residential,30,,False,True,56.24,"LINESTRING (7.3790686 51.7056443, 7.379668 51.7059246, 7.3797185 51.7059502)",Südwall
24863395,,residential,30,,True,False,172.921,"LINESTRING (7.381582 51.7071522, 7.3813562 51.707187, 7.3803826 51.7074196, 7.3799609 51.7075097, 7.3793916 51.7076313, 7.3792088 51.7076129)",Marktstraße
"[37121289, 48190389]",,residential,30,,False,False,188.54700000000003,"LINESTRING (7.381582 51.7071522, 7.3817364 51.707227, 7.3817913 51.7072485, 7.3818881 51.7072933, 7.3820842 51.7073695, 7.3823519 51.7074685, 7.3826764 51.7075682, 7.3827896 51.7075982, 7.3831546 51.707695, 7.3838515 51.7078278, 7.3839196 51.7078496, 7.3840124 51.7078999)",Oststraße
46492714,,residential,10,,False,False,53.605999999999995,"LINESTRING (7.3792088 51.7076129, 7.3792116 51.7075733, 7.3793213 51.7072586, 7.3793614 51.7071407)",Kirchstraße
"[116063770, 377745378]",,residential,10,,False,True,83.33600000000001,"LINESTRING (7.3792088 51.7076129, 7.3792445 51.7077393, 7.379278 51.7077813, 7.3794705 51.7080031, 7.3795087 51.7080785, 7.3795496 51.7081592, 7.3795737 51.7082053, 7.3796221 51.7083115)",Zur Geest
24833760,,residential,,,False,True,81.151,"LINESTRING (7.3795293 51.7066705, 7.3795677 51.7065302, 7.3797031 51.7060118, 7.3797112 51.7059744, 7.3797185 51.7059502)",Kirchstraße
24863398,,residential,30,,True,False,160.626,"LINESTRING (7.3795293 51.7066705, 7.3805867 51.7066599, 7.381434 51.7070753, 7.381582 51.7071522)",Oststraße
529362311,,residential,,,False,False,53.56399999999999,"LINESTRING (7.3795293 51.7066705, 7.3794916 51.7067932, 7.3793833 51.7070704, 7.3793614 51.7071407)",Kirchstraße
24863387,,tertiary,50,roundabout,True,False,29.488,"LINESTRING (7.384333 51.7079443, 7.384335 51.7079885, 7.3843094 51.7080298, 7.3842602 51.7080617, 7.3841949 51.7080796, 7.3841236 51.7080805, 7.3840573 51.7080643)",
"[28297592, 24863401]",,tertiary,50,,False,False,106.36099999999999,"LINESTRING (7.384333 51.7079443, 7.384447 51.7079221, 7.3847767 51.7078898, 7.3858621 51.7078258)",Selmer Straße
24863390,,residential,30,,False,False,23.913,"LINESTRING (7.3852946 51.7102666, 7.3851819 51.7100632)",Im Selken
24863390,,residential,30,,False,True,99.371,"LINESTRING (7.3852946 51.7102666, 7.3857756 51.7111091)",Im Selken
24863420,,residential,30,,False,False,71.31,"LINESTRING (7.3852946 51.7102666, 7.3843136 51.710471)",Von-Vincke-Straße
24863420,,residential,30,,False,True,74.54,"LINESTRING (7.3811911 51.7111286, 7.3822218 51.7109249)",Von-Vincke-Straße
377745375,,residential,50,,False,False,129.518,"LINESTRING (7.3811911 51.7111286, 7.3797704 51.7114444, 7.3794305 51.7115357)",Von-Vincke-Straße
"[839548273, 119205491, 529528190]",,tertiary,50,,False,False,127.97500000000001,"LINESTRING (7.3811911 51.7111286, 7.3810832 51.710963, 7.3809041 51.7106489, 7.38088 51.7106198, 7.3807874 51.7105409, 7.3807606 51.7105085, 7.3807539 51.7104948, 7.3806922 51.7103889, 7.3806386 51.710292, 7.3805621 51.7101545, 7.3805324 51.7100585)",Zur Geest
24863390,,residential,30,,False,False,51.065,"LINESTRING (7.3851819 51.7100632, 7.384941 51.7096289)",Im Selken
24863390,,residential,30,,False,True,23.913,"LINESTRING (7.3851819 51.7100632, 7.3852946 51.7102666)",Im Selken
24863390,,residential,30,,False,False,55.774,"LINESTRING (7.384941 51.7096289, 7.3846947 51.7091511)",Im Selken
24863390,,residential,30,,False,True,51.065,"LINESTRING (7.384941 51.7096289, 7.3851819 51.7100632)",Im Selken
5133528,,tertiary,50,,False,True,102.60499999999999,"LINESTRING (7.3766373 51.7089561, 7.3764935 51.7089351, 7.3763436 51.7089192, 7.3762311 51.7089153, 7.3761236 51.7089174, 7.3756544 51.7089341, 7.3755141 51.7089352, 7.3753043 51.7089321, 7.3751555 51.7089283)",Funnenkampstraße
23659508,,residential,30,,False,False,18.267,"LINESTRING (7.3766373 51.7089561, 7.3766794 51.7088679, 7.3767438 51.7088076)",Funnenkampstraße
"[825241969, 38316778, 825241967]",,tertiary,50,,False,False,80.618,"LINESTRING (7.3766373 51.7089561, 7.3772141 51.709075, 7.3773704 51.709094, 7.3774284 51.7090974, 7.3775382 51.7091039, 7.3776496 51.7091195, 7.3777622 51.7091454)",Bilholtstraße
23659508,,residential,30,,False,True,18.267,"LINESTRING (7.3767438 51.7088076, 7.3766794 51.7088679, 7.3766373 51.7089561)",Funnenkampstraße
38316777,,residential,30,,False,False,67.05499999999999,"LINESTRING (7.3767438 51.7088076, 7.3771268 51.7086134, 7.3773902 51.7085025, 7.3775326 51.7084575)",Funnenkampstraße
"[825241968, 38316776]",,residential,30,,False,True,150.977,"LINESTRING (7.3767438 51.7088076, 7.3766365 51.708735, 7.3765995 51.7086571, 7.3765671 51.7085066, 7.3765564 51.7084234, 7.3765573 51.7083321, 7.3765798 51.7082136, 7.3766551 51.7080265, 7.3768773 51.707505)",Westwall
24863508,,residential,30,,False,False,123.925,"LINESTRING (7.377137 51.7057557, 7.3776007 51.7046789)",Zur Sängerlinde
"[1198060523, 108157598]",,residential,30,,False,False,69.29499999999999,"LINESTRING (7.377137 51.7057557, 7.3772387 51.7058278, 7.3776129 51.7060931, 7.3778044 51.7062218)",Neustraße
"[23659506, 1198060524, 1198060525]",,residential,30,,False,True,64.411,"LINESTRING (7.377137 51.7057557, 7.3770552 51.7057002, 7.3769407 51.7056226, 7.3766817 51.705447, 7.3765064 51.7053281)",Dattelner Straße
23112363,,living_street,,,False,False,65.156,"LINESTRING (7.3741048 51.7036051, 7.3739094 51.7037203, 7.3734001 51.7039956)",Theodor-Heuss-Weg
1198060520,K 8,tertiary,50,,False,False,173.251,"LINESTRING (7.3741048 51.7036051, 7.3742497 51.7037119, 7.37472 51.7040585, 7.3749378 51.7042221, 7.3752617 51.7044412, 7.3757576 51.7047787)",Dattelner Straße
24833743,,residential,,,False,False,74.26,"LINESTRING (7.3785243 51.7049519, 7.3793949 51.7053455)",Wasserburg
24863521,,residential,,,False,False,68.071,"LINESTRING (7.3785243 51.7049519, 7.3790533 51.7044349)",Wasserburg
24833743,,residential,,,False,True,71.841,"LINESTRING (7.3785243 51.7049519, 7.3778716 51.7048239, 7.3776007 51.7046789)",Wasserburg
24863521,,residential,,,False,True,68.071,"LINESTRING (7.3790533 51.7044349, 7.3785243 51.7049519)",Wasserburg
24863521,,residential,,,False,False,143.284,"LINESTRING (7.3790533 51.7044349, 7.3795188 51.704072, 7.3803658 51.7035836, 7.380489 51.7035072)",Wasserburg
110570523,,living_street,,,False,False,69.518,"LINESTRING (7.3790533 51.7044349, 7.3789451 51.7044072, 7.3788119 51.7043653, 7.3786822 51.7043033, 7.3786501 51.7041933, 7.3786407 51.7039466)",Wasserburg
24863529,K 8,tertiary,30,,False,True,92.305,"LINESTRING (7.3747839 51.705344, 7.3748816 51.7052546, 7.3750135 51.7051743, 7.3757576 51.7047787)",Eckernkamp
39288709,,living_street,,,False,True,76.975,"LINESTRING (7.3747839 51.705344, 7.374683 51.7053297, 7.3744365 51.7053296, 7.3736696 51.70532)",Marie-Curie-Straße
