osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref,width,bridge,access,junction
210181800,False,,Lindenplatz,residential,False,100.124,"LINESTRING (12.1384565 51.0462994, 12.1384567 51.0457503, 12.1384483 51.045399)",50,,,,,
210181800,False,,Lindenplatz,residential,True,65.309,"LINESTRING (12.1384565 51.0462994, 12.1384525 51.0463573, 12.1384365 51.0465871, 12.1384129 51.0468861)",50,,,,,
33641520,False,,Richterstraße,residential,False,36.814,"LINESTRING (12.1384483 51.045399, 12.1379352 51.0453245)",,,,,,
210181800,False,,Lindenplatz,residential,True,100.124,"LINESTRING (12.1384483 51.045399, 12.1384567 51.0457503, 12.1384565 51.0462994)",50,,,,,
23566468,False,,Von-Harnack-Straße,residential,False,88.312,"LINESTRING (12.1411125 51.0511687, 12.1398674 51.051034)",,,,,,
25585567,False,,Pestalozzistraße,residential,False,127.617,"LINESTRING (12.1411125 51.0511687, 12.1409683 51.0523128)",,,,,,
350530054,False,,Pestalozzistraße,residential,True,88.551,"LINESTRING (12.1411125 51.0511687, 12.1411931 51.0507583, 12.1412189 51.0503758)",50,,,,,
23566491,False,,Schillerstraße,residential,False,79.974,"LINESTRING (12.1420686 51.05251, 12.1409683 51.0523128)",,,,,,
1211568638,False,2,Wendischer Berg,primary,False,13.838,"LINESTRING (12.1369384 51.0533949, 12.1368826 51.0532755)",,,,,,
23580278,False,2,Freiligrathstraße,tertiary,True,54.968,"LINESTRING (12.1369384 51.0533949, 12.1371072 51.0533912, 12.1375158 51.0534317, 12.1377148 51.0534595)",50,,,,,
"[25423872, 444287876]",False,2,"['Rahnestraße', 'Braustraße']",primary,False,97.634,"LINESTRING (12.1324618 51.0505588, 12.1327036 51.0505628, 12.1331203 51.0505359, 12.1334443 51.0505148, 12.1337133 51.0504669, 12.133839 51.0504445)",50,B 180,,,,
25423872,False,2,Rahnestraße,primary,True,121.731,"LINESTRING (12.1324618 51.0505588, 12.1323027 51.0505541, 12.1317707 51.050566, 12.1313008 51.0505988, 12.131045 51.0505879, 12.1307277 51.0505587)",50,B 180,,,,
41015169,False,,Baderstraße,residential,False,69.335,"LINESTRING (12.1324618 51.0505588, 12.1324369 51.0503297, 12.1323028 51.0500635, 12.1322191 51.0499616)",,,,,,
25423972,False,,Fischstraße,primary,False,62.453,"LINESTRING (12.1345659 51.0503124, 12.1346151 51.0497516)",30,B 180,,,,
88585309,False,,Michaeliskirchhof,unclassified,False,69.674,"LINESTRING (12.1345659 51.0503124, 12.1346581 51.0503287, 12.1347213 51.0503458, 12.1347693 51.0503873, 12.1347463 51.0508589)",30,,,,,
444287876,False,2,Braustraße,primary,True,53.452000000000005,"LINESTRING (12.1345659 51.0503124, 12.1345013 51.0503464, 12.133839 51.0504445)",50,B 180,,,,
"[25423992, 365542288]",True,"['2', '1']",Domherrenstraße,primary,False,87.299,"LINESTRING (12.1281143 51.0502839, 12.128231 51.0502773, 12.128336 51.0502819, 12.1286642 51.050288, 12.1288209 51.0502847, 12.1289479 51.0502782, 12.1293377 51.0501907)",50,B 180,,,,
443575106,False,2,Schloßstraße,primary,True,99.206,"LINESTRING (12.1281143 51.0502839, 12.1281668 51.0505757, 12.1281968 51.050685, 12.1282201 51.0507433, 12.1282351 51.0507752, 12.1282549 51.0508102, 12.1282759 51.0508406, 12.1283053 51.0508785, 12.128339 51.0509112, 12.1283726 51.0509393, 12.1284862 51.0510301, 12.1285711 51.0511052)",50,B 2,,,,
42370919,True,1,Brühl,residential,False,30.915999999999997,"LINESTRING (12.1293377 51.0501907, 12.1294729 51.0501476, 12.1295824 51.0501255, 12.1296623 51.0501079, 12.1296929 51.0500901, 12.1297048 51.05006)",30,,,,,
194580479,True,1,Domherrenstraße,primary,False,48.585,"LINESTRING (12.1293377 51.0501907, 12.1294208 51.0501837, 12.1295099 51.0501793, 12.1295812 51.0501769, 12.1296535 51.0501833, 12.1298354 51.0502191, 12.1299213 51.0502467, 12.1299983 51.0502764)",50,B 180,,,,
23566491,False,,Schillerstraße,residential,False,103.698,"LINESTRING (12.1409683 51.0523128, 12.1395496 51.0520401)",,,,,,
23566491,False,,Schillerstraße,residential,True,79.974,"LINESTRING (12.1409683 51.0523128, 12.1420686 51.05251)",,,,,,
25585567,False,,Pestalozzistraße,residential,True,127.617,"LINESTRING (12.1409683 51.0523128, 12.1411125 51.0511687)",,,,,,
23566491,False,,Schillerstraße,residential,True,125.657,"LINESTRING (12.1378345 51.0517015, 12.1395496 51.0520401)",,,,,,
25700798,False,,Thomas-Mann-Straße,residential,True,102.002,"LINESTRING (12.1378345 51.0517015, 12.1376074 51.0520462, 12.1374577 51.052287, 12.1374061 51.0523723, 12.1373594 51.0525645)",,,,,,
165722753,True,,Thomas-Mann-Straße,residential,False,108.11699999999999,"LINESTRING (12.1378345 51.0517015, 12.1378897 51.0516443, 12.13797 51.0515612, 12.1381846 51.05134, 12.1383477 51.0511727, 12.1387339 51.0509166)",,,,,,
23566468,False,,Von-Harnack-Straße,residential,True,80.3,"LINESTRING (12.1387339 51.0509166, 12.1396577 51.0510123, 12.1398674 51.051034)",,,,,,
23566468,False,,Von-Harnack-Straße,residential,True,88.312,"LINESTRING (12.1398674 51.051034, 12.1411125 51.0511687)",,,,,,
25716298,False,,Einsteinstraße,residential,False,114.058,"LINESTRING (12.1398674 51.051034, 12.1395496 51.0520401)",,,,,,
23566468,False,,Von-Harnack-Straße,residential,False,80.3,"LINESTRING (12.1398674 51.051034, 12.1396577 51.0510123, 12.1387339 51.0509166)",,,,,,
23566491,False,,Schillerstraße,residential,False,125.657,"LINESTRING (12.1395496 51.0520401, 12.1378345 51.0517015)",,,,,,
23566491,False,,Schillerstraße,residential,True,103.698,"LINESTRING (12.1395496 51.0520401, 12.1409683 51.0523128)",,,,,,
25716298,False,,Einsteinstraße,residential,True,114.058,"LINESTRING (12.1395496 51.0520401, 12.1398674 51.051034)",,,,,,
196878799,False,,Steintorvorstadt,unclassified,True,105.34700000000001,"LINESTRING (12.1293909 51.0461117, 12.1293438 51.0462319, 12.1294386 51.0466099, 12.1295939 51.0470399)",50,,,,,
26469887,False,,Steinsgraben,residential,False,234.491,"LINESTRING (12.1299657 51.0482301, 12.1307702 51.0483061, 12.1314561 51.0483578, 12.1318631 51.0483884, 12.1330831 51.0484248, 12.1332989 51.048402)",30,,,,,
88396012,False,,Brühl,residential,True,21.325,"LINESTRING (12.1299657 51.0482301, 12.1299483 51.0483846, 12.1299441 51.0484214)",30,,,,,
"[699605171, 509463246, 196878795, 26448255]",False,,Steintorvorstadt,unclassified,False,79.289,"LINESTRING (12.1299657 51.0482301, 12.1299612 51.0480133, 12.1299459 51.0478638, 12.1299119 51.0477488, 12.1298965 51.0477053, 12.1298675 51.0476397, 12.1298295 51.0475535, 12.1298192 51.0475269)","['50', '30']",,,yes,,
196878799,False,,Steintorvorstadt,unclassified,False,105.347,"LINESTRING (12.1295939 51.0470399, 12.1294386 51.0466099, 12.1293438 51.0462319, 12.1293909 51.0461117)",50,,,,,
196878799,False,,Steintorvorstadt,unclassified,True,56.397000000000006,"LINESTRING (12.1295939 51.0470399, 12.1296948 51.0472535, 12.1298192 51.0475269)",50,,,,,
26469887,False,,Steinsgraben,residential,True,234.491,"LINESTRING (12.1332989 51.048402, 12.1330831 51.0484248, 12.1318631 51.0483884, 12.1314561 51.0483578, 12.1307702 51.0483061, 12.1299657 51.0482301)",30,,,,,
26469888,False,,Schulstraße,residential,False,115.85,"LINESTRING (12.1332989 51.048402, 12.1332938 51.0485504, 12.1337814 51.0493896)",,,,,,
"[398989898, 90532139]",False,,"['Thomas-Müntzer-Platz', 'Zeppelinstraße']",residential,False,231.381,"LINESTRING (12.1332989 51.048402, 12.1332927 51.0482977, 12.1331047 51.0478867, 12.132999 51.0475746, 12.1329352 51.0472947, 12.1327501 51.0463549)",,,,,,
569941746,False,,Steinsgraben,residential,False,128.031,"LINESTRING (12.1332989 51.048402, 12.1336141 51.0482957, 12.1337438 51.0482479, 12.1341176 51.0481102, 12.1342658 51.048052, 12.1345726 51.0479335, 12.134875 51.0478161)",,,,,,
26469889,False,,Brüderstraße,residential,True,49.726,"LINESTRING (12.1337814 51.0493896, 12.1331265 51.0495642)",,,,,,
26469888,False,,Schulstraße,residential,True,115.85,"LINESTRING (12.1337814 51.0493896, 12.1332938 51.0485504, 12.1332989 51.048402)",,,,,,
26469889,False,,Brüderstraße,residential,False,67.267,"LINESTRING (12.1337814 51.0493896, 12.1343171 51.0492739, 12.1345722 51.0492191, 12.1346984 51.0492163)",,,,,,
88396012,False,,Brühl,residential,False,21.325,"LINESTRING (12.1299441 51.0484214, 12.1299483 51.0483846, 12.1299657 51.0482301)",30,,,,,
88396012,False,,Brühl,residential,True,108.675,"LINESTRING (12.1299441 51.0484214, 12.1299033 51.0485939, 12.1298769 51.0487334, 12.1298122 51.0490194, 12.1297587 51.0492311, 12.1297066 51.0493059, 12.1296383 51.0493705)",30,,,,,
88698458,False,,Rothestraße,residential,False,245.02100000000004,"LINESTRING (12.1299441 51.0484214, 12.1300513 51.0484306, 12.1307273 51.0484885, 12.1309285 51.0485206, 12.131052 51.0485617, 12.1311601 51.0486235, 12.1311866 51.0486436, 12.1312484 51.0486904, 12.131376 51.048805, 12.131408 51.0488337, 12.1315195 51.0489338, 12.1315438 51.0489556, 12.131557 51.0489675, 12.131574 51.0489806, 12.1316588 51.0490458, 12.1316994 51.049077, 12.1317249 51.0490936, 12.131753 51.0491118, 12.1318093 51.0491481, 12.1318504 51.0491747, 12.1318741 51.04919, 12.1320183 51.0492832, 12.1321444 51.0493353, 12.1322033 51.0493596, 12.1323268 51.0494106, 12.1325585 51.0495008, 12.1327437 51.0495764)",,,,,,
25423972,False,,Fischstraße,primary,True,26.509,"LINESTRING (12.1346371 51.0495136, 12.1346151 51.0497516)",30,B 180,,,,
33204943,False,,Altmarkt,living_street,True,95.2,"LINESTRING (12.1346371 51.0495136, 12.1355238 51.0495781, 12.1359898 51.0496129)",,,,,,
"[406501545, 413949814]",False,,Altmarkt,primary,False,33.346000000000004,"LINESTRING (12.1346371 51.0495136, 12.1346566 51.0493923, 12.1346713 51.049323, 12.1346984 51.0492163)",30,B 180,,,,
33204943,False,,Altmarkt,living_street,False,83.56800000000001,"LINESTRING (12.1364025 51.0492333, 12.1364476 51.0492579, 12.1364706 51.0492886, 12.136472 51.0493154, 12.1364892 51.0496521, 12.1359898 51.0496129)",,,,,,
33204943,False,,Altmarkt,living_street,True,93.99199999999999,"LINESTRING (12.1364025 51.0492333, 12.1363305 51.0492117, 12.1355442 51.0491476, 12.1354965 51.0491173, 12.1354102 51.0489871, 12.1353238 51.048888)",,,,,,
88567422,False,,Voigtsstraße,living_street,False,157.65800000000002,"LINESTRING (12.1364025 51.0492333, 12.1365464 51.0492074, 12.1369534 51.0491757, 12.1375685 51.0490606, 12.1378089 51.0489932, 12.1379037 51.0489529, 12.138105 51.0488674, 12.1384971 51.0487516)",,,,,,
33641520,False,,Richterstraße,residential,True,36.814,"LINESTRING (12.1379352 51.0453245, 12.1384483 51.045399)",,,,,,
40422177,False,,Richterstraße,residential,False,26.999,"LINESTRING (12.1379352 51.0453245, 12.1375684 51.0454005)",,,,,,
40422172,False,,Humboldtstraße,residential,False,151.309,"LINESTRING (12.1339874 51.04501, 12.1338847 51.0457651, 12.1338406 51.0460892, 12.133803 51.0463658)",,,,,,
569941746,False,,Steinsgraben,residential,False,36.503,"LINESTRING (12.134875 51.0478161, 12.135324 51.0476485)",,,,,,
40422172,False,,Humboldtstraße,residential,True,178.11800000000002,"LINESTRING (12.134875 51.0478161, 12.1347062 51.0476374, 12.1344006 51.047262, 12.1343366 51.0471835, 12.1342876 51.0471233, 12.1339298 51.046568, 12.133803 51.0463658)",,,,,,
569941746,False,,Steinsgraben,residential,True,128.031,"LINESTRING (12.134875 51.0478161, 12.1345726 51.0479335, 12.1342658 51.048052, 12.1341176 51.0481102, 12.1337438 51.0482479, 12.1336141 51.0482957, 12.1332989 51.048402)",,,,,,
40422179,False,,Robert-Koch-Straße,residential,True,73.615,"LINESTRING (12.133803 51.0463658, 12.1327501 51.0463549)",,,,,,
40422172,False,,Humboldtstraße,residential,False,178.118,"LINESTRING (12.133803 51.0463658, 12.1339298 51.046568, 12.1342876 51.0471233, 12.1343366 51.0471835, 12.1344006 51.047262, 12.1347062 51.0476374, 12.134875 51.0478161)",,,,,,
40422172,False,,Humboldtstraße,residential,True,151.309,"LINESTRING (12.133803 51.0463658, 12.1338406 51.0460892, 12.1338847 51.0457651, 12.1339874 51.04501)",,,,,,
88562064,False,,Lindenplatz,residential,False,28.953,"LINESTRING (12.1380441 51.0463234, 12.1384565 51.0462994)",,,2.5,,,
474076438,False,,Lindenplatz,residential,False,108.116,"LINESTRING (12.1380441 51.0463234, 12.1377977 51.045949, 12.1375684 51.0454005)",,,,,,
40422177,False,,Richterstraße,residential,True,26.999,"LINESTRING (12.1375684 51.0454005, 12.1379352 51.0453245)",,,,,,
40422177,False,,Richterstraße,residential,False,127.082,"LINESTRING (12.1375684 51.0454005, 12.1368431 51.0455272, 12.1363482 51.0456355, 12.1358373 51.0457474)",,,,,,
474076438,False,,Lindenplatz,residential,True,108.116,"LINESTRING (12.1375684 51.0454005, 12.1377977 51.045949, 12.1380441 51.0463234)",,,,,,
40422177,False,,Richterstraße,residential,True,127.082,"LINESTRING (12.1358373 51.0457474, 12.1363482 51.0456355, 12.1368431 51.0455272, 12.1375684 51.0454005)",,,,,,
40422179,False,,Robert-Koch-Straße,residential,False,73.615,"LINESTRING (12.1327501 51.0463549, 12.133803 51.0463658)",,,,,,
"[398989898, 90532139]",False,,"['Thomas-Müntzer-Platz', 'Zeppelinstraße']",residential,True,231.381,"LINESTRING (12.1327501 51.0463549, 12.1329352 51.0472947, 12.132999 51.0475746, 12.1331047 51.0478867, 12.1332927 51.0482977, 12.1332989 51.048402)",,,,,,
26469889,False,,Brüderstraße,residential,False,60.639,"LINESTRING (12.1322191 51.0499616, 12.1326677 51.0497456, 12.1329078 51.04963)",,,,,,
41015169,False,,Baderstraße,residential,True,69.33500000000001,"LINESTRING (12.1322191 51.0499616, 12.1323028 51.0500635, 12.1324369 51.0503297, 12.1324618 51.0505588)",,,,,,
88396016,True,,Messerschmiedestraße,residential,False,99.167,"LINESTRING (12.1322191 51.0499616, 12.1320705 51.0500121, 12.1318883 51.0500491, 12.1314239 51.0500959, 12.1310739 51.0501258, 12.1309943 51.0501326, 12.1308399 51.0501319)",,,,,,
26469889,False,,Brüderstraße,residential,False,16.948,"LINESTRING (12.1329078 51.04963, 12.1331265 51.0495642)",,,,,,
26469889,False,,Brüderstraße,residential,True,60.639,"LINESTRING (12.1329078 51.04963, 12.1326677 51.0497456, 12.1322191 51.0499616)",,,,,,
88698458,False,,Rothestraße,residential,True,12.93,"LINESTRING (12.1329078 51.04963, 12.1328155 51.0496013, 12.1327437 51.0495764)",,,,,,
88396012,False,,Brühl,residential,False,22.526000000000003,"LINESTRING (12.1295165 51.0495572, 12.1295507 51.0494901, 12.1295921 51.0494207, 12.1296093 51.049402, 12.1296383 51.0493705)",30,,,,,
196481835,False,2,Geschwister-Scholl-Straße,tertiary,True,129.227,"LINESTRING (12.1317456 51.053479, 12.130588 51.0533307, 12.1301735 51.0532852, 12.1299301 51.0532601)",50,,,,,
23458413,False,2,August-Bebel-Straße,unclassified,False,125.25299999999999,"LINESTRING (12.1419519 51.0493614, 12.1416796 51.049667, 12.1412411 51.0502188, 12.141214 51.0502815, 12.1412189 51.0503758)",30,,,,,
137154047,False,,Stiftsberg,residential,True,352.40000000000003,"LINESTRING (12.1343582 51.052082, 12.1333627 51.0517792, 12.1327086 51.0515839, 12.1325115 51.0515389, 12.1319849 51.0514186, 12.1319282 51.051407, 12.1313939 51.0512976, 12.1307484 51.0511838, 12.1305127 51.051158, 12.1303246 51.0511292, 12.1301357 51.0510758, 12.1300135 51.0510046, 12.1298474 51.050816)",20,,,,,
"[1211568690, 446887055]",False,,"['Neumarkt', 'Wasserberg']",residential,False,82.768,"LINESTRING (12.1343582 51.052082, 12.1345054 51.0519091, 12.1345776 51.0517791, 12.1346526 51.0516511, 12.1346858 51.0515945, 12.1346965 51.0515128, 12.1347136 51.0513814)",,,,,,
"[1211568690, 82235474]",False,,Wasserberg,residential,True,244.13,"LINESTRING (12.1343582 51.052082, 12.1342863 51.0521986, 12.1343023 51.0522951, 12.1343614 51.0523942, 12.1344284 51.0524625, 12.1346834 51.0526818, 12.1348281 51.0527693, 12.1349949 51.0528283, 12.1353863 51.0529148, 12.1357794 51.0529965, 12.1363322 51.0531206, 12.1367101 51.0532224, 12.1368826 51.0532755)",,,,,,
88567425,False,,Neumarkt,residential,False,89.18699999999998,"LINESTRING (12.1347136 51.0513814, 12.1348357 51.0514285, 12.134908 51.0514722, 12.1349189 51.0515146, 12.1349386 51.0515541, 12.1350008 51.0515954, 12.1351099 51.051618, 12.1357841 51.0517184)",,,,,,
88585316,False,,Luthergasse,unclassified,False,58.277,"LINESTRING (12.1347136 51.0513814, 12.1347618 51.0509457, 12.1347463 51.0508589)",30,,,,,
"[1211568690, 446887055]",False,,"['Wasserberg', 'Neumarkt']",residential,True,82.768,"LINESTRING (12.1347136 51.0513814, 12.1346965 51.0515128, 12.1346858 51.0515945, 12.1346526 51.0516511, 12.1345776 51.0517791, 12.1345054 51.0519091, 12.1343582 51.052082)",,,,,,
443575106,False,2,Schloßstraße,primary,False,99.20599999999999,"LINESTRING (12.1285711 51.0511052, 12.1284862 51.0510301, 12.1283726 51.0509393, 12.128339 51.0509112, 12.1283053 51.0508785, 12.1282759 51.0508406, 12.1282549 51.0508102, 12.1282351 51.0507752, 12.1282201 51.0507433, 12.1281968 51.050685, 12.1281668 51.0505757, 12.1281143 51.0502839)",50,B 2,,,,
"[44676608, 549057554, 549057555, 400943890]",False,"['2', '3']",Badstubenvorstadt,primary,True,197.189,"LINESTRING (12.1285711 51.0511052, 12.128644 51.0511862, 12.1286879 51.0512552, 12.1287088 51.0512973, 12.1287441 51.0514071, 12.1287463 51.051482, 12.1287294 51.0515569, 12.1286605 51.0517097, 12.1286167 51.0518096, 12.1285868 51.0519043, 12.1285439 51.05214, 12.1284643 51.0526664, 12.1284589 51.0527021, 12.1284381 51.0528399)",50,B 2,,yes,,
85417115,True,,Nicolaistraße,residential,False,94.833,"LINESTRING (12.1298474 51.050816, 12.1297806 51.0508314, 12.1297011 51.0508498, 12.1285711 51.0511052)",,,,,,
137154047,False,,Stiftsberg,residential,False,352.40000000000003,"LINESTRING (12.1298474 51.050816, 12.1300135 51.0510046, 12.1301357 51.0510758, 12.1303246 51.0511292, 12.1305127 51.051158, 12.1307484 51.0511838, 12.1313939 51.0512976, 12.1319282 51.051407, 12.1319849 51.0514186, 12.1325115 51.0515389, 12.1327086 51.0515839, 12.1333627 51.0517792, 12.1343582 51.052082)",20,,,,,
522071095,False,2,Altenburger Straße,primary,False,75.396,"LINESTRING (12.1402566 51.0467718, 12.1410306 51.0462996)",50,B 180,,,,
522071095,False,2,Altenburger Straße,primary,True,87.92500000000001,"LINESTRING (12.1402566 51.0467718, 12.1398008 51.0469896, 12.1392536 51.0472489)",50,B 180,,,,
88396018,True,,Nicolaiplatz,residential,False,54.38399999999999,"LINESTRING (12.1299983 51.0502764, 12.1299843 51.0503297, 12.1299881 51.0504263, 12.1299924 51.0505245, 12.1299843 51.0506932, 12.1299405 51.0507591)",,,,,,
194580479,True,1,Domherrenstraße,primary,False,50.251000000000005,"LINESTRING (12.1299983 51.0502764, 12.1300779 51.0503117, 12.1301511 51.0503502, 12.1302736 51.050411, 12.1304032 51.0504633, 12.1305959 51.0505246)",50,B 180,,,,
548779992,False,,Scharrenstraße,residential,False,38.977000000000004,"LINESTRING (12.1321975 51.0496299, 12.1324185 51.049625, 12.1326537 51.0496011, 12.1327437 51.0495764)",30,,,,,
194580479,True,1,Domherrenstraße,primary,False,9.963,"LINESTRING (12.1305959 51.0505246, 12.1307277 51.0505587)",50,B 180,,,,
88396022,False,,Nicolaiplatz,residential,True,40.573,"LINESTRING (12.1305959 51.0505246, 12.130587 51.0504343, 12.1305802 51.0503906, 12.1305613 51.0503498, 12.1305183 51.0502641, 12.1304889 51.0501677)",,,,,,
88396012,False,,Brühl,residential,False,108.675,"LINESTRING (12.1296383 51.0493705, 12.1297066 51.0493059, 12.1297587 51.0492311, 12.1298122 51.0490194, 12.1298769 51.0487334, 12.1299033 51.0485939, 12.1299441 51.0484214)",30,,,,,
88396012,False,,Brühl,residential,True,22.526,"LINESTRING (12.1296383 51.0493705, 12.1296093 51.049402, 12.1295921 51.0494207, 12.1295507 51.0494901, 12.1295165 51.0495572)",30,,,,,
88396021,True,,Scharrenstraße,residential,False,80.29100000000001,"LINESTRING (12.1296383 51.0493705, 12.1297829 51.0494019, 12.1300253 51.0494299, 12.1301478 51.049428, 12.1303813 51.0493895, 12.1306298 51.0493747, 12.1307643 51.0493856)",30,,,,,
88396022,False,,Nicolaiplatz,residential,False,40.573,"LINESTRING (12.1304889 51.0501677, 12.1305183 51.0502641, 12.1305613 51.0503498, 12.1305802 51.0503906, 12.130587 51.0504343, 12.1305959 51.0505246)",,,,,,
88396023,True,1,Nicolaiplatz,residential,False,62.062000000000005,"LINESTRING (12.1304889 51.0501677, 12.1302558 51.0501932, 12.130137 51.0502049, 12.1300361 51.0501984, 12.1299585 51.0501874, 12.1298574 51.0501714, 12.1297335 51.0501162, 12.1297048 51.05006)",,,,,,
25423872,False,2,Rahnestraße,primary,False,121.731,"LINESTRING (12.1307277 51.0505587, 12.131045 51.0505879, 12.1313008 51.0505988, 12.1317707 51.050566, 12.1323027 51.0505541, 12.1324618 51.0505588)",50,B 180,,,,
88396015,True,,Nicolaiplatz,residential,False,59.974999999999994,"LINESTRING (12.1307277 51.0505587, 12.1300667 51.0506994, 12.1300095 51.0507163, 12.1299405 51.0507591)",,,,,,
42370919,True,1,Brühl,residential,False,57.732,"LINESTRING (12.1297048 51.05006, 12.1295587 51.04976, 12.1295201 51.0496492, 12.1295165 51.0495572)",30,,,,,
88396016,True,,Messerschmiedestraße,residential,False,24.856,"LINESTRING (12.1308399 51.0501319, 12.1304889 51.0501677)",,,,,,
88442921,False,,Querstraße,residential,False,83.439,"LINESTRING (12.1308399 51.0501319, 12.1308362 51.0498071, 12.1308355 51.0497465, 12.1308349 51.0496974, 12.1308128 51.0496046, 12.1307715 51.0494911, 12.1307643 51.0493856)",,,,,,
88396015,True,,Nicolaiplatz,residential,False,9.076,"LINESTRING (12.1299405 51.0507591, 12.1298474 51.050816)",,,,,,
"[90628715, 194580798]",False,,"['Ritterstraße', 'Turmstraße']",residential,"[False, True]",368.699,"LINESTRING (12.1299405 51.0507591, 12.1299885 51.0508271, 12.1301138 51.0509575, 12.1301879 51.0509965, 12.1312375 51.0511211, 12.1319881 51.0512321, 12.1326749 51.0513719, 12.1328669 51.0514254, 12.1331265 51.0514977, 12.1335136 51.0516046, 12.1336043 51.0514242, 12.1337119 51.0512091, 12.1338011 51.0508645, 12.1338636 51.0507969)",,,,,,
26469889,False,,Brüderstraße,residential,False,49.726,"LINESTRING (12.1331265 51.0495642, 12.1337814 51.0493896)",,,,,,
26469889,False,,Brüderstraße,residential,True,16.948,"LINESTRING (12.1331265 51.0495642, 12.1329078 51.04963)",,,,,,
88442912,False,,Klosterkirchhof,residential,False,82.346,"LINESTRING (12.1331265 51.0495642, 12.1328874 51.0491326, 12.1324449 51.0491874)",,,,,,
88396021,True,,Scharrenstraße,residential,False,105.226,"LINESTRING (12.1307643 51.0493856, 12.130895 51.0493975, 12.131022 51.0494224, 12.1312024 51.0494617, 12.1313078 51.0494885, 12.1313743 51.0495083, 12.1315567 51.0495746, 12.1317618 51.049614, 12.1318995 51.0496242, 12.1320605 51.0496294, 12.1321975 51.0496299)",30,,,,,
88442921,False,,Querstraße,residential,True,83.439,"LINESTRING (12.1307643 51.0493856, 12.1307715 51.0494911, 12.1308128 51.0496046, 12.1308349 51.0496974, 12.1308355 51.0497465, 12.1308362 51.0498071, 12.1308399 51.0501319)",,,,,,
25423972,False,,Fischstraße,primary,False,26.509,"LINESTRING (12.1346151 51.0497516, 12.1346371 51.0495136)",30,B 180,,,,
25423972,False,,Fischstraße,primary,True,62.453,"LINESTRING (12.1346151 51.0497516, 12.1345659 51.0503124)",30,B 180,,,,
88449445,False,,Roßstraße,residential,True,154.21500000000003,"LINESTRING (12.1346151 51.0497516, 12.134304 51.0497506, 12.1340996 51.0497616, 12.1338099 51.0497993, 12.1336309 51.0498294, 12.1334655 51.0498572, 12.1332206 51.0499018, 12.132975 51.0499529, 12.132872 51.0499691, 12.1324668 51.0500329)",,,,,,
88449445,False,,Roßstraße,residential,False,154.21499999999997,"LINESTRING (12.1324668 51.0500329, 12.132872 51.0499691, 12.132975 51.0499529, 12.1332206 51.0499018, 12.1334655 51.0498572, 12.1336309 51.0498294, 12.1338099 51.0497993, 12.1340996 51.0497616, 12.134304 51.0497506, 12.1346151 51.0497516)",,,,,,
