osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,access,bridge
608971496,Kommenderiestraße,residential,False,True,202.72600000000003,"LINESTRING (8.0493626 52.2683596, 8.0501107 52.2685123, 8.0502182 52.2684991, 8.0505668 52.268566, 8.0506293 52.2685665, 8.0506747 52.26854, 8.0508086 52.268315, 8.050887 52.2681821, 8.0509519 52.2680647, 8.0509515 52.2680247, 8.0509053 52.267998, 8.0505939 52.2679313, 8.0505291 52.2679316, 8.0502964 52.2679723)",30,,,,
38233126,Schloßstraße,residential,False,False,176.23899999999998,"LINESTRING (8.0478438 52.2702583, 8.0477437 52.2702229, 8.047687 52.2702019, 8.0470685 52.2699735, 8.0457926 52.2692993)",30,,,,
258020796,Kolpingstraße,residential,False,False,72.029,"LINESTRING (8.0478438 52.2702583, 8.0478108 52.2702793, 8.0477353 52.2703276, 8.0475417 52.2704616, 8.0473511 52.2705947, 8.0472549 52.2706817, 8.047198 52.2707657)",30,,,,
326513462,Kommenderiestraße,residential,False,True,113.44999999999999,"LINESTRING (8.0478438 52.2702583, 8.04795 52.2701928, 8.0480047 52.2701466, 8.0484245 52.2696457, 8.0486068 52.2694073, 8.0486374 52.2693666)",30,,,,
7764970,Große Rosenstraße,residential,False,True,140.69400000000002,"LINESTRING (8.047198 52.2707657, 8.0472761 52.2707807, 8.0485979 52.2710273, 8.0490068 52.2711087, 8.0491713 52.2711434)",,2,,,
258020796,Kolpingstraße,residential,False,False,88.696,"LINESTRING (8.047198 52.2707657, 8.0470316 52.271085, 8.0469058 52.2712195, 8.0467107 52.2713598, 8.0465785 52.2714529)",30,,,,
258020796,Kolpingstraße,residential,False,True,72.029,"LINESTRING (8.047198 52.2707657, 8.0472549 52.2706817, 8.0473511 52.2705947, 8.0475417 52.2704616, 8.0477353 52.2703276, 8.0478108 52.2702793, 8.0478438 52.2702583)",30,,,,
217423976,Kamp,residential,True,False,21.035,"LINESTRING (8.0439595 52.2748391, 8.0440723 52.2748528, 8.0441785 52.2748477, 8.0442607 52.2748291)",30,1,,destination,
217423982,Kamp,residential,True,False,26.798,"LINESTRING (8.0439595 52.2748391, 8.0440443 52.2748687, 8.0441053 52.2749159, 8.0441313 52.2749734, 8.0441226 52.2750346)",30,1,,,
"[50083940, 7765357, 217423983]","['Kamp', 'Dielingerstraße']",residential,True,False,208.279,"LINESTRING (8.0441226 52.2750346, 8.0440471 52.2751277, 8.0440052 52.2751512, 8.0439387 52.2751704, 8.0438692 52.2751806, 8.0435513 52.2752031, 8.0427581 52.2752582, 8.0424454 52.2753306, 8.0421643 52.275394, 8.0419683 52.2754678, 8.0418069 52.2755643, 8.041601 52.2757582, 8.0415434 52.2758109)",30,2,,,
"[7763870, 37335638]",Schillerstraße,residential,False,True,90.732,"LINESTRING (8.0512642 52.275894, 8.0512021 52.2758476, 8.0510267 52.2757162, 8.0508863 52.2756682, 8.0504486 52.27566, 8.0503262 52.2756577, 8.0501985 52.2756454, 8.0501113 52.2756066)",30,,,,
217468778,Erich-Maria-Remarque-Ring,primary,True,False,45.0,"LINESTRING (8.0512642 52.275894, 8.0513309 52.2758612, 8.0516297 52.2757142, 8.0517827 52.2756428)",50,2,K 6,,
217468778,Erich-Maria-Remarque-Ring,primary,True,False,55.936,"LINESTRING (8.0506249 52.2762103, 8.0512642 52.275894)",50,2,K 6,,
217468756,Erich-Maria-Remarque-Ring,primary_link,True,False,101.34,"LINESTRING (8.0506249 52.2762103, 8.0509804 52.2760869, 8.0516706 52.2757461, 8.0518234 52.2756731)",,,,,
182583072,Berliner Platz,residential,False,True,46.050000000000004,"LINESTRING (8.0527813 52.2760869, 8.0528859 52.2760066, 8.053017 52.2759059, 8.0530799 52.275846, 8.0531158 52.2757968, 8.0531335 52.2757402)",30,,,,
880773968,Wittekindstraße,secondary,True,False,73.49600000000001,"LINESTRING (8.0526507 52.2761805, 8.0523143 52.275994, 8.0520315 52.2758151, 8.0518842 52.2757155)",50,3,K 6,,
254157064,Wittekindstraße,residential,True,False,17.337,"LINESTRING (8.0527844 52.2762428, 8.0527813 52.2760869)",,,,,
486977318,Wittekindstraße,secondary,True,False,11.434,"LINESTRING (8.0527844 52.2762428, 8.0526507 52.2761805)",50,3,K 6,,
7764126,Johannistorwall,primary,False,True,108.552,"LINESTRING (8.0471961 52.267573, 8.0460362 52.2679853, 8.0459719 52.2680096, 8.0458202 52.2680669)",50,4,B 68,,
7764655,Wiesenstraße,residential,False,True,54.495,"LINESTRING (8.0471961 52.267573, 8.0472453 52.2676651, 8.0474451 52.2680388)",30,,,,
279154524,Schloßwall,primary,False,False,4.52,"LINESTRING (8.0419825 52.2699374, 8.0420206 52.2699041)",50,4,B 68,,
"[1007090104, 7765509, 37248071]",Schloßwall,primary,True,False,262.45099999999996,"LINESTRING (8.0419825 52.2699374, 8.041958 52.2700255, 8.0414654 52.2706339, 8.0413627 52.2708218, 8.0413221 52.2709256, 8.0411382 52.2715574, 8.041131 52.271582, 8.041116 52.2716333, 8.040987 52.2720413, 8.0409483 52.2721921)",50,"['2', '3']",B 68,,
"[35921136, 35921137, 7763930]",Schlagvorder Straße,residential,False,True,146.14899999999997,"LINESTRING (8.0542038 52.2734796, 8.0541693 52.2734135, 8.0540225 52.2731318, 8.0540114 52.2731105, 8.0539163 52.2729347, 8.0538867 52.2728821, 8.0538274 52.2727743, 8.0537435 52.2726217, 8.0535564 52.2722928, 8.0535225 52.2722332)",50,3,,,yes
43661351,Schlagvorder Straße,residential,False,False,79.969,"LINESTRING (8.0542038 52.2734796, 8.0542635 52.2735802, 8.0543406 52.2737103, 8.0544293 52.2738647, 8.0544978 52.2739898, 8.0545498 52.2741651)",50,4,,,
"[451602386, 7763924]",Möserstraße,residential,False,True,257.85100000000006,"LINESTRING (8.0542038 52.2734796, 8.0540201 52.2735065, 8.0538056 52.2735379, 8.0525084 52.2737279, 8.0515295 52.2738714, 8.0508011 52.2740136, 8.0505458 52.2740766)",50,"['2', '3']",,,
"[931016455, 181307912, 931016456, 929814264, 7765234, 1239681554, 326513463, 451601816]",Kamp,residential,True,False,348.18600000000004,"LINESTRING (8.0459765 52.2720818, 8.0459056 52.2722447, 8.0456583 52.2725778, 8.0454758 52.2727276, 8.0452694 52.272831, 8.0451299 52.272914, 8.0450577 52.2729845, 8.0450143 52.2730741, 8.0450069 52.2731297, 8.0450179 52.2731957, 8.0450378 52.2732537, 8.0450735 52.2733574, 8.0451742 52.273613, 8.0451989 52.2736788, 8.0452184 52.2738108, 8.0451873 52.2739788, 8.0451539 52.2740283, 8.0450532 52.2741376, 8.0447669 52.274414, 8.0444144 52.2747637, 8.0442607 52.2748291)","['50', '30', '10']","['2', '1']",,destination,
847645327,Lyrastraße,residential,False,False,81.603,"LINESTRING (8.0459765 52.2720818, 8.0460732 52.2720149, 8.0461128 52.2719693, 8.0462535 52.2717738, 8.046419 52.2715781, 8.0464903 52.2715156, 8.0465785 52.2714529)",30,2,,,
"[289026886, 570511276, 1239635642, 1239635643, 1239635644, 1239635645, 1239635646]","['Neuer Graben', 'Neumarkt']",tertiary,False,"[False, True]",204.82600000000002,"LINESTRING (8.0459765 52.2720818, 8.0462088 52.2721259, 8.0466808 52.2722345, 8.0472554 52.2723609, 8.0476352 52.2724584, 8.0480299 52.2725545, 8.0484525 52.2726575, 8.0487113 52.2727178, 8.0487896 52.272736)",30,"['4', '3']",,yes,
"[312053980, 1239635654]",Neuer Graben,tertiary,True,False,180.95899999999997,"LINESTRING (8.0459765 52.2720818, 8.0456227 52.2720666, 8.0454031 52.2720317, 8.045132 52.2720092, 8.044852 52.2720078, 8.0445442 52.2720232, 8.0442952 52.2720358, 8.0440424 52.2720399, 8.043822 52.2720371, 8.0436693 52.2720306, 8.0433316 52.2720104)",50,2,,,
486971405,Wittekindstraße,secondary,True,False,6.272,"LINESTRING (8.0518842 52.2757155, 8.0518234 52.2756731)",50,,K 6,,
292097694,Erich-Maria-Remarque-Ring,primary,True,False,34.534000000000006,"LINESTRING (8.0518842 52.2757155, 8.051732 52.2757941, 8.0514904 52.2759114)",50,2,K 6,,
38087648,Goethering,primary,True,False,40.678,"LINESTRING (8.0524534 52.2754117, 8.0521586 52.2755749, 8.0520091 52.2756565)",50,3,,,
292097695,Kleiststraße,residential,True,False,61.013,"LINESTRING (8.0524534 52.2754117, 8.0525498 52.2754766, 8.0528581 52.2756843, 8.0529855 52.2757271, 8.0531335 52.2757402)",30,,,,
312829333,Goethering,primary,True,False,10.736,"LINESTRING (8.0520091 52.2756565, 8.0518842 52.2757155)",50,3,,,
292097698,,secondary,True,False,71.206,"LINESTRING (8.0520091 52.2756565, 8.052153 52.27575, 8.0523451 52.2758678, 8.0525425 52.275975, 8.0527813 52.2760869)",50,2,K 6,,
312829332,Erich-Maria-Remarque-Ring,primary,True,False,10.936,"LINESTRING (8.0517827 52.2756428, 8.0519053 52.2755792)",50,2,K 6,,
"[1074993473, 1074993474, 312829331, 1075452734]",Wittekindstraße,tertiary,True,False,194.625,"LINESTRING (8.0517827 52.2756428, 8.0516511 52.2755327, 8.0515649 52.2754466, 8.0514609 52.275329, 8.0513295 52.2751677, 8.0512727 52.2750962, 8.0512441 52.2750602, 8.0510766 52.2748474, 8.0510449 52.274806, 8.0505888 52.2742506, 8.0505458 52.2740766)",50,2,,,
494994458,Wittekindstraße,secondary,True,False,11.125,"LINESTRING (8.0519053 52.2755792, 8.0520091 52.2756565)",50,3,,,
292097699,Goethering,primary,True,False,53.727000000000004,"LINESTRING (8.0519053 52.2755792, 8.0520533 52.2755003, 8.0523548 52.2753398, 8.0525326 52.2752927)",50,2,,,
1217026815,Pfaffenstraße,living_street,False,False,23.717,"LINESTRING (8.0518992 52.2701689, 8.05203 52.2699712)",,,,,
7764745,Johannisfreiheit,living_street,False,False,33.772,"LINESTRING (8.0518992 52.2701689, 8.0516504 52.2701147, 8.0515825 52.2701054, 8.0514931 52.2700943, 8.0514226 52.2700873)",,,,,
"[7764745, 7764747, 1217026780, 39468907]",Johannisfreiheit,living_street,False,True,188.203,"LINESTRING (8.0518992 52.2701689, 8.0520621 52.2702075, 8.0521577 52.2702304, 8.0522587 52.27026, 8.0522879 52.270273, 8.0523347 52.2702995, 8.0523714 52.270328, 8.0523939 52.2703569, 8.0524091 52.2703844, 8.052452 52.2704666, 8.0526121 52.2707791, 8.0527149 52.2708509, 8.0529809 52.2710366, 8.0531212 52.2711369, 8.0532475 52.2712228, 8.0532817 52.271244, 8.0533296 52.2712685, 8.053611 52.2714119)",,,,no,
339335925,Neumarkt,residential,False,True,11.716999999999999,"LINESTRING (8.0487896 52.272736, 8.0487387 52.2728143, 8.0487259 52.2728339)",,,,,
"[289026886, 570511276, 1239635642, 1239635643, 1239635644, 1239635645, 1239635646]","['Neuer Graben', 'Neumarkt']",tertiary,False,"[False, True]",204.82600000000002,"LINESTRING (8.0487896 52.272736, 8.0487113 52.2727178, 8.0484525 52.2726575, 8.0480299 52.2725545, 8.0476352 52.2724584, 8.0472554 52.2723609, 8.0466808 52.2722345, 8.0462088 52.2721259, 8.0459765 52.2720818)",30,"['4', '3']",,yes,
"[312253820, 854819861, 847236214]",Neumarkt,tertiary,False,False,72.08200000000001,"LINESTRING (8.0487896 52.272736, 8.0488868 52.27276, 8.0491902 52.2728445, 8.0494047 52.2729109, 8.049477 52.2729504, 8.0495674 52.2730367, 8.0496185 52.2731007)",30,"['4', '5']",,,
530879064,Dielingerstraße,residential,True,False,10.065,"LINESTRING (8.0416096 52.2759057, 8.0414754 52.2758676)",30,,,,
530879053,Dielingerstraße,residential,False,True,53.935,"LINESTRING (8.0416096 52.2759057, 8.0417676 52.2760145, 8.0419174 52.2761202, 8.0421311 52.276271)",30,,,,
310802042,Wittekindstraße,secondary,True,False,4.361,"LINESTRING (8.0518234 52.2756731, 8.0517827 52.2756428)",50,2,K 6,,
312602573,Erich-Maria-Remarque-Ring,primary_link,True,False,13.393,"LINESTRING (8.0518234 52.2756731, 8.0518657 52.2756532, 8.0520091 52.2756565)",,,,,
339335925,Neumarkt,residential,False,False,11.716999999999999,"LINESTRING (8.0487259 52.2728339, 8.0487387 52.2728143, 8.0487896 52.272736)",,,,,
37248039,Schloßwall,primary,True,False,190.71200000000002,"LINESTRING (8.0407723 52.2714683, 8.0407999 52.2714194, 8.0408322 52.2713568, 8.0410041 52.2710602, 8.0413026 52.2706854, 8.0418626 52.2699883, 8.0419825 52.2699374)",50,2,B 68,,
503983514,Am Struckmannshof,residential,False,False,22.195,"LINESTRING (8.0426432 52.2722742, 8.0426139 52.2721484, 8.042601 52.2720763)",30,,,,
530879053,Dielingerstraße,residential,False,False,53.935,"LINESTRING (8.0421311 52.276271, 8.0419174 52.2761202, 8.0417676 52.2760145, 8.0416096 52.2759057)",30,,,,
38233129,Schloßwall,primary,False,False,91.997,"LINESTRING (8.0446694 52.2685011, 8.0456172 52.2681435, 8.0458202 52.2680669)",50,4,B 68,,
1268247956,Schloßwall,primary,True,False,15.815999999999999,"LINESTRING (8.0446694 52.2685011, 8.0445722 52.2685868, 8.0445232 52.26861)",50,2,B 68,,
1217026815,Pfaffenstraße,living_street,False,True,23.717,"LINESTRING (8.05203 52.2699712, 8.0518992 52.2701689)",,,,,
1268247971,Schloßwall,primary,True,False,9.985,"LINESTRING (8.0445232 52.26861, 8.0443831 52.2686367)",50,2,B 68,,
"[1007085285, 38233126]",Schloßstraße,residential,False,True,115.482,"LINESTRING (8.0445232 52.26861, 8.0445698 52.2686356, 8.0445972 52.2686506, 8.0446293 52.2686682, 8.04468 52.2686957, 8.0451729 52.268962, 8.0457926 52.2692993)",30,,,,
