osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,junction,bridge
"[320593251, 26994678]",False,,,An den Gärten,residential,30,True,261.5,"LINESTRING (7.2879018 50.9326927, 7.2878177 50.9326619, 7.2877378 50.9326327, 7.2876348 50.9325949, 7.2875948 50.9325803, 7.2875489 50.9325634, 7.2874507 50.9324594, 7.2870759 50.932329, 7.2869866 50.9322944, 7.2866888 50.9321766, 7.2863073 50.9319959, 7.2861353 50.9319469, 7.2860759 50.9319319, 7.2857344 50.9318456, 7.2855185 50.931845, 7.2853495 50.9318835, 7.2852304 50.9319147, 7.2849892 50.9319785, 7.2847809 50.932042, 7.2846584 50.9320717)",,,
26997522,False,,,Jahnstraße,residential,30,True,108.945,"LINESTRING (7.2868149 50.9308389, 7.2858206 50.9307679, 7.28528 50.9306919)",,,
26997527,False,,,Im Auel,residential,30,False,85.887,"LINESTRING (7.2868149 50.9308389, 7.2866435 50.9309757, 7.2860552 50.931445)",,,
26997527,False,,,Im Auel,residential,30,True,58.252,"LINESTRING (7.2868149 50.9308389, 7.2868526 50.9308046, 7.2871239 50.9305579, 7.2872414 50.9304511, 7.2872876 50.930408)",,,
727680617,False,,,Im Auel,residential,30,False,4.284,"LINESTRING (7.289107 50.9288941, 7.2891049 50.9289326)",,,
240820406,False,,,Am Lölsberger Steg,residential,30,True,47.381,"LINESTRING (7.289107 50.9288941, 7.2888305 50.9287635, 7.2885 50.9287611)",,,
727680617,False,,,Im Auel,residential,30,True,46.908,"LINESTRING (7.289107 50.9288941, 7.2893095 50.9287207, 7.289403 50.9286438, 7.2894445 50.9285373)",,,
26997526,False,,,Cäcilienstraße,residential,30,False,141.274,"LINESTRING (7.290652 50.9297595, 7.289769 50.9304968, 7.2894268 50.9307683)",,,
26997603,False,,,Dr.-Ringens-Straße,residential,30,True,72.50500000000001,"LINESTRING (7.290652 50.9297595, 7.2901765 50.9294411, 7.289967 50.9293171, 7.2899273 50.9292946)",,,
26997524,False,,,Lichtinghagenstraße,residential,30,False,70.14,"LINESTRING (7.2877962 50.9300076, 7.2886055 50.9303787)",,,
26997527,False,,,Im Auel,residential,30,False,4.826,"LINESTRING (7.2877962 50.9300076, 7.2877532 50.9300415)",,,
26997527,False,,,Im Auel,residential,30,True,43.566,"LINESTRING (7.2877962 50.9300076, 7.2881624 50.929691)",,,
26997524,False,,,Lichtinghagenstraße,residential,30,True,9.791,"LINESTRING (7.2894268 50.9307683, 7.2893102 50.9307198)",,,
26997526,False,,,Cäcilienstraße,residential,30,True,141.274,"LINESTRING (7.2894268 50.9307683, 7.289769 50.9304968, 7.290652 50.9297595)",,,
26997525,False,,,Katharinenstraße,residential,30,False,152.029,"LINESTRING (7.2899273 50.9292946, 7.2886055 50.9303787)",,,
26997603,False,,,Dr.-Ringens-Straße,residential,30,False,72.505,"LINESTRING (7.2899273 50.9292946, 7.289967 50.9293171, 7.2901765 50.9294411, 7.290652 50.9297595)",,,
26997603,False,,,Dr.-Ringens-Straße,residential,30,True,71.555,"LINESTRING (7.2899273 50.9292946, 7.2897682 50.9292044, 7.2895967 50.9291189, 7.2892526 50.9289529, 7.2891713 50.9289308, 7.2891049 50.9289326)",,,
26997524,False,,,Lichtinghagenstraße,residential,30,False,62.271,"LINESTRING (7.2886055 50.9303787, 7.2893102 50.9307198)",,,
26997524,False,,,Lichtinghagenstraße,residential,30,True,70.14,"LINESTRING (7.2886055 50.9303787, 7.2877962 50.9300076)",,,
26997525,False,,,Katharinenstraße,residential,30,True,152.029,"LINESTRING (7.2886055 50.9303787, 7.2899273 50.9292946)",,,
26997527,False,,,Im Auel,residential,30,True,85.887,"LINESTRING (7.2860552 50.931445, 7.2866435 50.9309757, 7.2868149 50.9308389)",,,
"[160207536, 26997529]",False,,,Kreuzfahrerstraße,residential,30,False,240.899,"LINESTRING (7.2860552 50.931445, 7.2862407 50.9315087, 7.2875912 50.9319727, 7.2876816 50.9320069, 7.2877454 50.9320274, 7.2878034 50.9320402, 7.2878501 50.9320396, 7.2878886 50.9320309, 7.2879439 50.932, 7.2879967 50.931954, 7.2886742 50.9313313)",,,
"[1112898577, 160207548]",False,,,Im Auel,residential,30,False,148.49,"LINESTRING (7.2860552 50.931445, 7.2856709 50.9313119, 7.2854858 50.9312801, 7.2844388 50.9311235, 7.2843578 50.9311086, 7.2843243 50.9311024, 7.2840375 50.9310643)",,,
26997524,False,,,Lichtinghagenstraße,residential,30,False,9.791,"LINESTRING (7.2893102 50.9307198, 7.2894268 50.9307683)",,,
26997524,False,,,Lichtinghagenstraße,residential,30,True,62.271,"LINESTRING (7.2893102 50.9307198, 7.2886055 50.9303787)",,,
160207536,False,,,Kreuzfahrerstraße,residential,30,True,81.302,"LINESTRING (7.2893102 50.9307198, 7.2886742 50.9313313)",,,
160207536,False,,,Kreuzfahrerstraße,residential,30,False,81.302,"LINESTRING (7.2886742 50.9313313, 7.2893102 50.9307198)",,,
"[160207536, 26997529]",False,,,Kreuzfahrerstraße,residential,30,True,240.89900000000003,"LINESTRING (7.2886742 50.9313313, 7.2879967 50.931954, 7.2879439 50.932, 7.2878886 50.9320309, 7.2878501 50.9320396, 7.2878034 50.9320402, 7.2877454 50.9320274, 7.2876816 50.9320069, 7.2875912 50.9319727, 7.2862407 50.9315087, 7.2860552 50.931445)",,,
26997522,False,,,Jahnstraße,residential,30,False,108.945,"LINESTRING (7.28528 50.9306919, 7.2858206 50.9307679, 7.2868149 50.9308389)",,,
26997522,False,,,Jahnstraße,residential,30,True,110.924,"LINESTRING (7.28528 50.9306919, 7.2845136 50.9305553, 7.2844885 50.9305508, 7.2841134 50.9304792, 7.283829 50.9304242, 7.2837587 50.9304189)",,,
26997537,False,,,Pappelweg,residential,30,False,51.02,"LINESTRING (7.28528 50.9306919, 7.2855696 50.9303849, 7.285652 50.9302975)",,,
26997537,False,,,Pappelweg,residential,30,False,37.977000000000004,"LINESTRING (7.285652 50.9302975, 7.2857278 50.9300838, 7.2857703 50.9299642)",,,
26997537,False,,,Pappelweg,residential,30,True,51.02,"LINESTRING (7.285652 50.9302975, 7.2855696 50.9303849, 7.28528 50.9306919)",,,
26997537,False,,,Pappelweg,residential,30,False,58.086,"LINESTRING (7.2857703 50.9299642, 7.2858047 50.9298688, 7.2858625 50.9297081, 7.2859627 50.9295143, 7.2859946 50.9294621)",,,
26997537,False,,,Pappelweg,residential,30,True,37.977000000000004,"LINESTRING (7.2857703 50.9299642, 7.2857278 50.9300838, 7.285652 50.9302975)",,,
26997539,True,,,Granderathstraße,residential,30,False,145.28900000000002,"LINESTRING (7.2857703 50.9299642, 7.2862339 50.9299929, 7.2863185 50.9299722, 7.2863954 50.9299073, 7.2864886 50.9298907, 7.286713 50.9298969, 7.2872121 50.9299504, 7.2874638 50.9299882, 7.2877532 50.9300415)",,,
26997537,False,,,Pappelweg,residential,30,False,34.402,"LINESTRING (7.2859946 50.9294621, 7.2861639 50.9291717)",,,
26997537,False,,,Pappelweg,residential,30,True,58.08599999999999,"LINESTRING (7.2859946 50.9294621, 7.2859627 50.9295143, 7.2858625 50.9297081, 7.2858047 50.9298688, 7.2857703 50.9299642)",,,
26997537,False,,,Pappelweg,residential,30,True,19.262,"LINESTRING (7.2862625 50.92901, 7.2861639 50.9291717)",,,
26997537,False,,,Pappelweg,residential,30,False,29.163,"LINESTRING (7.2862625 50.92901, 7.2862993 50.9288447, 7.2861531 50.9288202)",,,
26997541,True,,,Fischerstraße,residential,30,False,171.743,"LINESTRING (7.2862625 50.92901, 7.2871086 50.9291619, 7.2871905 50.9291563, 7.2872975 50.9291137, 7.2873584 50.9291051, 7.2876009 50.9291204, 7.2879296 50.929176, 7.2883557 50.9292511, 7.2886084 50.9293161)",,,
26997537,False,,,Pappelweg,residential,30,False,19.262,"LINESTRING (7.2861639 50.9291717, 7.2862625 50.92901)",,,
26997537,False,,,Pappelweg,residential,30,True,34.402,"LINESTRING (7.2861639 50.9291717, 7.2859946 50.9294621)",,,
26997538,False,,,Waschmorgen,residential,30,False,86.214,"LINESTRING (7.2861639 50.9291717, 7.2858916 50.9291335, 7.2849411 50.9291562)",,,
26997538,False,,,Waschmorgen,residential,30,True,86.214,"LINESTRING (7.2849411 50.9291562, 7.2858916 50.9291335, 7.2861639 50.9291717)",,,
26997527,False,,,Im Auel,residential,30,False,43.566,"LINESTRING (7.2881624 50.929691, 7.2877962 50.9300076)",,,
26997527,False,,,Im Auel,residential,30,True,52.104,"LINESTRING (7.2881624 50.929691, 7.2884283 50.9294675, 7.2886084 50.9293161)",,,
26997540,True,,,Schlenkertstraße,residential,30,False,157.909,"LINESTRING (7.2881624 50.929691, 7.2878659 50.9296151, 7.2876162 50.9295774, 7.2872863 50.9295277, 7.2871201 50.9295141, 7.2869278 50.929504, 7.286875 50.9295129, 7.2867482 50.92956, 7.2866823 50.9295676, 7.2859946 50.9294621)",,,
26997527,False,,,Im Auel,residential,30,False,52.104,"LINESTRING (7.2886084 50.9293161, 7.2884283 50.9294675, 7.2881624 50.929691)",,,
26997527,False,,,Im Auel,residential,30,True,55.782000000000004,"LINESTRING (7.2886084 50.9293161, 7.2889516 50.9290126, 7.2890158 50.9289625, 7.2890574 50.9289423, 7.2891049 50.9289326)",,,
26997527,False,,,Im Auel,residential,30,True,52.207,"LINESTRING (7.2872876 50.930408, 7.2877532 50.9300415)",,,
26997527,False,,,Im Auel,residential,30,False,58.252,"LINESTRING (7.2872876 50.930408, 7.2872414 50.9304511, 7.2871239 50.9305579, 7.2868526 50.9308046, 7.2868149 50.9308389)",,,
26997542,True,,,Növerstraße,residential,30,False,115.314,"LINESTRING (7.2872876 50.930408, 7.2863487 50.9303327, 7.285652 50.9302975)",,,
26997543,False,,,Schwimmbadstraße,residential,30,False,144.869,"LINESTRING (7.2841956 50.9298713, 7.28424 50.9294008, 7.2842981 50.9293946, 7.2843868 50.929387, 7.2846984 50.929422, 7.2849232 50.9294435, 7.2853431 50.9294642, 7.2855477 50.9294505)",,,
356949577,False,,,Alter Sportplatz,residential,30,False,90.697,"LINESTRING (7.2841956 50.9298713, 7.2844961 50.9299097, 7.2846233 50.9299586, 7.2846537 50.9299698, 7.2847 50.9299868, 7.2854438 50.9300462)",,,
"[26997496, 356949577]",False,,,Alter Sportplatz,residential,30,True,33.761,"LINESTRING (7.2841956 50.9298713, 7.2840348 50.9298234, 7.2839031 50.9298076, 7.2838067 50.9298076, 7.2837333 50.9298074)",,,
356949577,False,,,Alter Sportplatz,residential,30,True,90.697,"LINESTRING (7.2854438 50.9300462, 7.2847 50.9299868, 7.2846537 50.9299698, 7.2846233 50.9299586, 7.2844961 50.9299097, 7.2841956 50.9298713)",,,
26997543,False,,,Schwimmbadstraße,residential,30,True,144.869,"LINESTRING (7.2855477 50.9294505, 7.2853431 50.9294642, 7.2849232 50.9294435, 7.2846984 50.929422, 7.2843868 50.929387, 7.2842981 50.9293946, 7.28424 50.9294008, 7.2841956 50.9298713)",,,
336488213,False,2,,Ferrenberg,residential,50,False,16.991,"LINESTRING (7.2839561 50.9335805, 7.2839556 50.9337333)",,,
196392418,False,2,,Ferrenberg,residential,50,True,58.699,"LINESTRING (7.2839561 50.9335805, 7.2838231 50.9333455, 7.2836294 50.9330953)",,,
658950941,False,,,Kemenat,residential,30,False,14.761,"LINESTRING (7.2839561 50.9335805, 7.2839861 50.9335744, 7.2840303 50.9335653, 7.2841475 50.9335262)",,,
336488213,False,2,,Ferrenberg,residential,50,True,16.991,"LINESTRING (7.2839556 50.9337333, 7.2839561 50.9335805)",,,
26997561,False,,,Kirchberg,residential,30,False,131.403,"LINESTRING (7.2839556 50.9337333, 7.2837642 50.9337291, 7.2834574 50.9337724, 7.2833595 50.9337866, 7.2828193 50.9338626, 7.282304 50.9339077, 7.2821155 50.9339392)",,,
"[602739529, 26997587]",False,,,Kemenaterberg,residential,30,True,122.49399999999999,"LINESTRING (7.2839556 50.9337333, 7.2840895 50.9337529, 7.2841982 50.9337786, 7.2843093 50.9338494, 7.2844081 50.9339289, 7.2844325 50.9339568, 7.2845401 50.9340795, 7.2846524 50.9342241, 7.2846697 50.9343848, 7.284668 50.9345771, 7.2846791 50.9346315)",,,
26997561,False,,,Kirchberg,residential,30,False,125.25,"LINESTRING (7.281595 50.9340833, 7.2815789 50.9341665, 7.281595 50.9343782, 7.2816061 50.9345304, 7.2815958 50.9347097, 7.2815677 50.9350406, 7.2816031 50.9352066)",,,
26997561,False,,,Kirchberg,residential,30,True,40.75299999999999,"LINESTRING (7.281595 50.9340833, 7.2816565 50.9340413, 7.2817311 50.9340105, 7.2818295 50.933987, 7.2820395 50.9339467, 7.2821155 50.9339392)",,,
26997573,False,,,Am Katzenbach,residential,30,False,202.25099999999998,"LINESTRING (7.281595 50.9340833, 7.2809671 50.9340281, 7.2806092 50.9340052, 7.2804499 50.9340231, 7.2802782 50.9340663, 7.2796407 50.9343746, 7.2792791 50.9346017, 7.2791025 50.9346962)",,,
259635045,False,,,Kastanienweg,residential,,True,49.711,"LINESTRING (7.2816031 50.9352066, 7.2809167 50.9353195)",,,
26997561,False,,,Kirchberg,residential,30,False,57.616,"LINESTRING (7.2816031 50.9352066, 7.2816515 50.9352805, 7.2818489 50.9355821, 7.2819189 50.935685)",,,
26997561,False,,,Kirchberg,residential,30,True,125.25,"LINESTRING (7.2816031 50.9352066, 7.2815677 50.9350406, 7.2815958 50.9347097, 7.2816061 50.9345304, 7.281595 50.9343782, 7.2815789 50.9341665, 7.281595 50.9340833)",,,
26997561,False,,,Kirchberg,residential,30,False,25.425,"LINESTRING (7.2821692 50.9359959, 7.2823809 50.9361816)",,,
26997561,False,,,Kirchberg,residential,30,True,39.005,"LINESTRING (7.2821692 50.9359959, 7.2820481 50.9358871, 7.2819189 50.935685)",,,
26997570,False,,,Tannenweg,residential,30,False,177.821,"LINESTRING (7.2821692 50.9359959, 7.2820015 50.9360138, 7.2817717 50.9359757, 7.2815055 50.935912, 7.2814739 50.9359044, 7.2810588 50.9358396, 7.280653 50.93581, 7.2802135 50.9357998, 7.2796785 50.9357869)",,,
26997561,False,,,Kirchberg,residential,30,True,25.425,"LINESTRING (7.2823809 50.9361816, 7.2821692 50.9359959)",,,
26997570,False,,,Tannenweg,residential,30,True,177.82100000000003,"LINESTRING (7.2796785 50.9357869, 7.2802135 50.9357998, 7.280653 50.93581, 7.2810588 50.9358396, 7.2814739 50.9359044, 7.2815055 50.935912, 7.2817717 50.9359757, 7.2820015 50.9360138, 7.2821692 50.9359959)",,,
26997574,False,,,Hubertstraße,residential,30,False,37.66,"LINESTRING (7.2791025 50.9346962, 7.2793858 50.934984)",,,
26997573,False,,,Am Katzenbach,residential,30,False,133.865,"LINESTRING (7.2791025 50.9346962, 7.2787344 50.9348236, 7.2782105 50.9349687, 7.2779976 50.9350138, 7.2778465 50.9350603, 7.2777465 50.9351139, 7.2776197 50.9351561, 7.2775401 50.9351622, 7.2773729 50.9351412)",,,
26997573,False,,,Am Katzenbach,residential,30,True,202.251,"LINESTRING (7.2791025 50.9346962, 7.2792791 50.9346017, 7.2796407 50.9343746, 7.2802782 50.9340663, 7.2804499 50.9340231, 7.2806092 50.9340052, 7.2809671 50.9340281, 7.281595 50.9340833)",,,
26997574,False,,,Hubertstraße,residential,30,True,37.66,"LINESTRING (7.2793858 50.934984, 7.2791025 50.9346962)",,,
240819334,False,,,Hubertstraße,residential,30,False,109.161,"LINESTRING (7.2793858 50.934984, 7.2806955 50.9344525)",,,
