osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,ref,width
34724958,,Kaiserstraße,residential,30,False,True,67.221,,"LINESTRING (8.8014494 52.2038621, 8.8011746 52.2044427)",,
571993422,,Portastraße,residential,30,False,False,123.239,,"LINESTRING (8.8014494 52.2038621, 8.8031896 52.2041637)",,
10220821,,Portastraße,residential,30,False,True,160.151,,"LINESTRING (8.8014494 52.2038621, 8.8008431 52.2037512, 8.8007747 52.2037377, 8.8004363 52.2036831, 8.8001736 52.2036368, 8.8001487 52.2036324, 8.799769 52.2035657, 8.7997458 52.2035616, 8.7992729 52.2034861, 8.7991923 52.2034637)",,
10220821,,Portastraße,residential,30,False,False,160.15100000000004,,"LINESTRING (8.7991923 52.2034637, 8.7992729 52.2034861, 8.7997458 52.2035616, 8.799769 52.2035657, 8.8001487 52.2036324, 8.8001736 52.2036368, 8.8004363 52.2036831, 8.8007747 52.2037377, 8.8008431 52.2037512, 8.8014494 52.2038621)",,
34082863,2,Bahnhofstraße,residential,30,False,False,67.78,,"LINESTRING (8.7991923 52.2034637, 8.7991675 52.2035178, 8.798921 52.2040349, 8.7989145 52.204049)",,
571993423,2,Bahnhofstraße,residential,30,False,True,53.708,,"LINESTRING (8.7991923 52.2034637, 8.7993437 52.2031413, 8.7993553 52.2031165, 8.7993846 52.2030349, 8.7994062 52.2029991)",,
"[10220816, 91013944, 91013924, 91013933]",2,Herforder Straße,"['unclassified', 'residential']","['50', '30']",False,False,165.39900000000006,,"LINESTRING (8.7984285 52.2052267, 8.7984395 52.2052595, 8.7984833 52.205315, 8.7985507 52.2053469, 8.7989456 52.2054575, 8.7990483 52.2054708, 8.7992681 52.2054932, 8.79957 52.2055015, 8.7997375 52.2055025, 8.7998518 52.2054906, 8.7999733 52.2054691, 8.8001148 52.2054383, 8.800243 52.2054293, 8.8003088 52.2054301, 8.8004096 52.2054361, 8.8006753 52.2054482)",,
"[1228347774, 10220822]",,Herforder Straße,residential,,False,True,38.714,,"LINESTRING (8.7984285 52.2052267, 8.79831 52.2052255, 8.79825 52.2052187, 8.7979416 52.2051154, 8.7979091 52.2051044)",,
"[91013929, 34082863]",2,Bahnhofstraße,residential,30,False,True,135.209,,"LINESTRING (8.7984285 52.2052267, 8.7984301 52.2051933, 8.7984399 52.2051595, 8.7984573 52.2051026, 8.7984762 52.2050517, 8.7987211 52.2044841, 8.7987363 52.2044538, 8.7988026 52.2042915, 8.7989145 52.204049)",,
"[1228347774, 10220822]",,Herforder Straße,residential,,False,False,38.714,,"LINESTRING (8.7979091 52.2051044, 8.7979416 52.2051154, 8.79825 52.2052187, 8.79831 52.2052255, 8.7984285 52.2052267)",,
10224405,,Dr.-Neuhäußer-Straße,residential,30,False,False,192.445,,"LINESTRING (8.8011746 52.2044427, 8.8039154 52.2048598)",,
34724958,,Kaiserstraße,residential,30,False,False,67.221,,"LINESTRING (8.8011746 52.2044427, 8.8014494 52.2038621)",,
10224405,,Dr.-Neuhäußer-Straße,residential,30,False,True,160.12,,"LINESTRING (8.8011746 52.2044427, 8.8006527 52.2043522, 8.8002661 52.2042851, 8.7995737 52.2041632, 8.7990015 52.2040661, 8.7989145 52.204049)",,
"[35032446, 34724958]",2,Kaiserstraße,residential,"['50', '30']",False,True,117.018,,"LINESTRING (8.8011746 52.2044427, 8.8008766 52.2050033, 8.8007015 52.2053407, 8.8006855 52.2053976, 8.8006753 52.2054482)",,
34082872,3,Detmolder Straße,secondary,50,False,False,16.749000000000002,,"LINESTRING (8.7998888 52.1970834, 8.7998396 52.1971494, 8.7998238 52.1971735, 8.7998166 52.1972254)",L 772,
35032445,,Königstraße,residential,50,False,False,215.01399999999998,,"LINESTRING (8.8006753 52.2054482, 8.8008277 52.2054713, 8.8010305 52.2055145, 8.8016641 52.2056769, 8.8018499 52.2057172, 8.8020108 52.2057372, 8.802353 52.2057646, 8.802887 52.2058062, 8.8036445 52.2058662, 8.8037323 52.2058722)",,
"[34724958, 35032446]",2,Kaiserstraße,residential,"['50', '30']",False,False,117.018,,"LINESTRING (8.8006753 52.2054482, 8.8006855 52.2053976, 8.8007015 52.2053407, 8.8008766 52.2050033, 8.8011746 52.2044427)",,
"[91013944, 10220816, 91013924, 91013933]",2,Herforder Straße,"['residential', 'unclassified']","['50', '30']",False,True,165.399,,"LINESTRING (8.8006753 52.2054482, 8.8004096 52.2054361, 8.8003088 52.2054301, 8.800243 52.2054293, 8.8001148 52.2054383, 8.7999733 52.2054691, 8.7998518 52.2054906, 8.7997375 52.2055025, 8.79957 52.2055015, 8.7992681 52.2054932, 8.7990483 52.2054708, 8.7989456 52.2054575, 8.7985507 52.2053469, 8.7984833 52.205315, 8.7984395 52.2052595, 8.7984285 52.2052267)",,
10791769,,Bismarckstraße,residential,30,False,True,76.073,,"LINESTRING (8.80246 52.20191, 8.8014028 52.2016904)",,
34724958,,Kaiserstraße,residential,30,False,True,101.76400000000001,,"LINESTRING (8.80246 52.20191, 8.8023066 52.2022053, 8.8022514 52.202319, 8.8021716 52.2024754, 8.8020125 52.2027831)",,
32941391,2,Bahnhofstraße,residential,30,False,True,99.89,,"LINESTRING (8.8001051 52.2014303, 8.8005053 52.2005661)",,
10791767,,Bismarckstraße,residential,30,False,False,114.20400000000001,,"LINESTRING (8.8001051 52.2014303, 8.8000152 52.2014061, 8.79939 52.201241, 8.7988043 52.2011095, 8.7987353 52.2010957, 8.7986758 52.2010945, 8.7986246 52.2011065, 8.7985542 52.2011369)",,
10791769,,Bismarckstraße,residential,30,False,False,93.064,,"LINESTRING (8.8001051 52.2014303, 8.8001774 52.2014487, 8.8014028 52.2016904)",,
32941391,2,Bahnhofstraße,residential,30,False,False,112.74600000000001,,"LINESTRING (8.8001051 52.2014303, 8.7999307 52.2018206, 8.7998336 52.2020387, 8.7996564 52.2024062)",,
32941391,2,Bahnhofstraße,residential,30,False,False,99.89,,"LINESTRING (8.8005053 52.2005661, 8.8001051 52.2014303)",,
10791766,,Roonstraße,residential,30,True,False,90.25399999999999,,"LINESTRING (8.8005053 52.2005661, 8.8005836 52.2005816, 8.8012537 52.2007041, 8.8014402 52.2007406, 8.8017732 52.2008004)",,
32941391,2,Bahnhofstraße,residential,30,False,True,108.219,,"LINESTRING (8.8005053 52.2005661, 8.8005667 52.200435, 8.8009257 52.1996276)",,
10791841,,Moltkestraße,residential,30,True,False,102.132,,"LINESTRING (8.8017732 52.2008004, 8.8016064 52.2012007, 8.8014028 52.2016904)",,
28159420,,Moltkestraße,residential,30,False,True,109.994,,"LINESTRING (8.8017732 52.2008004, 8.8017789 52.200734, 8.8015339 52.1998236)",,
10791769,,Bismarckstraße,residential,30,False,False,76.073,,"LINESTRING (8.8014028 52.2016904, 8.80246 52.20191)",,
10791769,,Bismarckstraße,residential,30,False,True,93.064,,"LINESTRING (8.8014028 52.2016904, 8.8001774 52.2014487, 8.8001051 52.2014303)",,
34117101,,Von-Moeller-Straße,residential,30,False,True,82.997,,"LINESTRING (8.7971437 52.2018934, 8.7982777 52.2021656)",,5
51707511,,Von-Moeller-Straße,residential,,False,False,4.765,,"LINESTRING (8.7971437 52.2018934, 8.7970751 52.2018851)",,
142034871,,Am Kurpark,residential,30,False,True,174.05399999999997,,"LINESTRING (8.7971437 52.2018934, 8.7966027 52.2026326, 8.7965574 52.202695, 8.7960991 52.2033218)",,4
17688629,,Von-Moeller-Straße,residential,30,False,True,115.11500000000001,,"LINESTRING (8.7996564 52.2024062, 8.7997326 52.2024175, 8.8012895 52.2026707)",,
32941391,2,Bahnhofstraße,residential,30,False,True,112.746,,"LINESTRING (8.7996564 52.2024062, 8.7998336 52.2020387, 8.7999307 52.2018206, 8.8001051 52.2014303)",,
34082866,,Von-Moeller-Straße,residential,30,False,False,97.69999999999999,,"LINESTRING (8.7996564 52.2024062, 8.7995891 52.2023927, 8.7989436 52.2022768, 8.7982777 52.2021656)",,
571993423,2,Bahnhofstraße,residential,30,False,False,68.1,,"LINESTRING (8.7996564 52.2024062, 8.7994892 52.2028123, 8.7994062 52.2029991)",,
10220824,,Paul-Baehr-Straße,residential,30,False,True,135.32299999999998,,"LINESTRING (8.7994062 52.2029991, 8.7994752 52.2029915, 8.7996973 52.2029904, 8.799884 52.2029741, 8.7999472 52.2029685, 8.8000952 52.202942, 8.8006129 52.2028741, 8.8007759 52.2028467, 8.8012895 52.2026707)",,
138957439,,Paul-Baehr-Straße,residential,,False,True,76.589,,"LINESTRING (8.7994062 52.2029991, 8.7993181 52.202998, 8.7991162 52.202973, 8.7989906 52.2029635, 8.7989504 52.2029599, 8.7988652 52.2029569, 8.7988033 52.2029649, 8.7983508 52.2031143)",,
571993423,2,Bahnhofstraße,residential,30,False,False,53.708,,"LINESTRING (8.7994062 52.2029991, 8.7993846 52.2030349, 8.7993553 52.2031165, 8.7993437 52.2031413, 8.7991923 52.2034637)",,
571993423,2,Bahnhofstraße,residential,30,False,True,68.1,,"LINESTRING (8.7994062 52.2029991, 8.7994892 52.2028123, 8.7996564 52.2024062)",,
17688629,,Von-Moeller-Straße,residential,30,False,False,50.832,,"LINESTRING (8.8020125 52.2027831, 8.8012895 52.2026707)",,
17688629,,Von-Moeller-Straße,residential,30,False,True,111.846,,"LINESTRING (8.8020125 52.2027831, 8.8026934 52.2028075, 8.8036503 52.2028479)",,
34724958,,Kaiserstraße,residential,30,False,False,101.76400000000001,,"LINESTRING (8.8020125 52.2027831, 8.8021716 52.2024754, 8.8022514 52.202319, 8.8023066 52.2022053, 8.80246 52.20191)",,
34724958,,Kaiserstraße,residential,30,False,True,51.021,,"LINESTRING (8.8020125 52.2027831, 8.8018182 52.2031904, 8.8018008 52.2032232)",,
17688629,,Von-Moeller-Straße,residential,30,False,True,50.832,,"LINESTRING (8.8012895 52.2026707, 8.8020125 52.2027831)",,
10220824,,Paul-Baehr-Straße,residential,30,False,False,135.323,,"LINESTRING (8.8012895 52.2026707, 8.8007759 52.2028467, 8.8006129 52.2028741, 8.8000952 52.202942, 8.7999472 52.2029685, 8.799884 52.2029741, 8.7996973 52.2029904, 8.7994752 52.2029915, 8.7994062 52.2029991)",,
17688629,,Von-Moeller-Straße,residential,30,False,False,115.11500000000001,,"LINESTRING (8.8012895 52.2026707, 8.7997326 52.2024175, 8.7996564 52.2024062)",,
34117101,,Von-Moeller-Straße,residential,30,False,False,82.997,,"LINESTRING (8.7982777 52.2021656, 8.7971437 52.2018934)",,5
13853068,,Ostkorso,residential,30,False,True,118.974,,"LINESTRING (8.7982777 52.2021656, 8.7985192 52.2016172, 8.798612 52.2014256, 8.798634 52.2013569, 8.7986442 52.2012915, 8.7986336 52.2012363, 8.7985999 52.2011884, 8.7985542 52.2011369)",,4
34082866,,Von-Moeller-Straße,residential,30,False,True,97.69999999999999,,"LINESTRING (8.7982777 52.2021656, 8.7989436 52.2022768, 8.7995891 52.2023927, 8.7996564 52.2024062)",,
10791767,,Bismarckstraße,residential,30,False,True,114.20400000000001,,"LINESTRING (8.7985542 52.2011369, 8.7986246 52.2011065, 8.7986758 52.2010945, 8.7987353 52.2010957, 8.7988043 52.2011095, 8.79939 52.201241, 8.8000152 52.2014061, 8.8001051 52.2014303)",,
13853068,,Ostkorso,residential,30,False,False,118.974,,"LINESTRING (8.7985542 52.2011369, 8.7985999 52.2011884, 8.7986336 52.2012363, 8.7986442 52.2012915, 8.798634 52.2013569, 8.798612 52.2014256, 8.7985192 52.2016172, 8.7982777 52.2021656)",,4
"[1227135941, 1240477781, 13853069, 28157455]",,"['Richard-Wagner-Straße', 'Ostkorso']",residential,30,False,False,317.781,,"LINESTRING (8.7985542 52.2011369, 8.7984886 52.2010833, 8.7984405 52.2010297, 8.7984327 52.2009835, 8.7984458 52.2009363, 8.7985591 52.2007463, 8.7987184 52.2005, 8.7991187 52.1998558, 8.7992077 52.1996995, 8.7992491 52.1995814, 8.7993035 52.19941, 8.8000021 52.1994997, 8.8008419 52.1996165, 8.8009257 52.1996276)",,4
17686259,,Platz des Europarats,residential,30,False,False,14.45,,"LINESTRING (8.798702 52.1982558, 8.7987247 52.1982408, 8.798754 52.1982311, 8.7987868 52.1982276, 8.7988197 52.1982307, 8.7988435 52.1982376, 8.7988636 52.1982479, 8.7988788 52.198261)",,
17686259,,Platz des Europarats,residential,30,False,True,29.512999999999998,,"LINESTRING (8.798702 52.1982558, 8.7986884 52.1982742, 8.7986849 52.1982942, 8.7986919 52.1983139, 8.7987086 52.1983312, 8.7987334 52.1983444, 8.7987637 52.1983522, 8.7987963 52.1983537, 8.798828 52.198349, 8.7988557 52.1983384, 8.7988775 52.198322, 8.7988892 52.1983022, 8.7988897 52.198281, 8.7988788 52.198261)",,
"[96062632, 34082868, 17687694]",,Morsbachallee,residential,,False,False,197.568,,"LINESTRING (8.798702 52.1982558, 8.7984363 52.1981709, 8.7983759 52.1981516, 8.7978087 52.1979842, 8.7975036 52.1978968, 8.7973594 52.1978623, 8.796596 52.1977404, 8.7965434 52.1977317, 8.7965214 52.197728, 8.7964218 52.1977119, 8.7959942 52.1976464)",,
13853071,,Parkstraße,residential,30,False,False,123.184,,"LINESTRING (8.7991624 52.1979644, 8.7992143 52.1979817, 8.7995468 52.1981223, 8.8000013 52.1983052, 8.8006815 52.1985641)",,
17686260,,Detmolder Straße,residential,30,False,True,38.27,,"LINESTRING (8.7991624 52.1979644, 8.79911 52.1980262, 8.7989364 52.1982124, 8.7988788 52.198261)",,5
34005893,,Detmolder Straße,residential,30,False,False,65.93299999999999,,"LINESTRING (8.7991624 52.1979644, 8.799453 52.1976226, 8.7994774 52.1975891, 8.799579 52.1974568, 8.7995933 52.1974338)",,5
32825829,2,Weserstraße,secondary,50,False,False,25.379999999999995,,"LINESTRING (8.7998166 52.1972254, 8.7998307 52.1972517, 8.7998631 52.1972849, 8.7999006 52.1973075, 8.7999577 52.1973258, 8.8000958 52.1973568)",L 772,
34005893,,Detmolder Straße,residential,30,False,True,28.463,,"LINESTRING (8.7998166 52.1972254, 8.7997511 52.19725, 8.7996672 52.197324, 8.7995933 52.1974338)",,5
34082872,3,Detmolder Straße,secondary,50,False,True,16.749000000000002,,"LINESTRING (8.7998166 52.1972254, 8.7998238 52.1971735, 8.7998396 52.1971494, 8.7998888 52.1970834)",L 772,
13853071,,Parkstraße,residential,30,False,False,49.379,,"LINESTRING (8.8006815 52.1985641, 8.8013268 52.198766)",,
13853071,,Parkstraße,residential,30,False,True,123.18400000000001,,"LINESTRING (8.8006815 52.1985641, 8.8000013 52.1983052, 8.7995468 52.1981223, 8.7992143 52.1979817, 8.7991624 52.1979644)",,
13853071,,Parkstraße,residential,30,False,True,49.379,,"LINESTRING (8.8013268 52.198766, 8.8006815 52.1985641)",,
32941391,2,Bahnhofstraße,residential,30,False,False,99.63199999999999,,"LINESTRING (8.8013268 52.198766, 8.8013044 52.1988159, 8.8009492 52.1995717, 8.8009257 52.1996276)",,
"[383253283, 8057357, 32941390, 32941391]","['2', '3']",Bahnhofstraße,residential,30,False,True,137.17499999999998,yes,"LINESTRING (8.8013268 52.198766, 8.8013808 52.1986623, 8.8014235 52.1985718, 8.8016086 52.1981684, 8.8016552 52.1980656, 8.8018075 52.1977363, 8.8018195 52.1976755, 8.8018164 52.1975742)",,
13853072,,Salzsiederpfad,residential,,True,False,127.17199999999998,,"LINESTRING (8.80074 52.1974626, 8.8006779 52.1975238, 8.8006543 52.1976588, 8.8006474 52.1977653, 8.8006506 52.1978141, 8.8006588 52.1978331, 8.8006863 52.1979435, 8.8006666 52.1980987, 8.800712 52.198247, 8.8007578 52.19833, 8.8007843 52.1984057, 8.8007857 52.1984223, 8.8007872 52.1984392, 8.8007808 52.1984731, 8.800722 52.1985294, 8.8007004 52.1985521, 8.8006815 52.1985641)",,
383253208,3,Weserstraße,secondary,50,False,False,74.765,,"LINESTRING (8.80074 52.1974626, 8.8008113 52.1974792, 8.8011496 52.1975333, 8.8014118 52.1975598, 8.8014816 52.197563, 8.8015915 52.1975652, 8.8018164 52.1975742)",L 772,
383253318,3,Weserstraße,secondary,50,False,True,45.465,,"LINESTRING (8.80074 52.1974626, 8.8004666 52.1974221, 8.8002061 52.197377, 8.8000958 52.1973568)",L 772,
32941391,2,Bahnhofstraße,residential,30,False,False,108.219,,"LINESTRING (8.8009257 52.1996276, 8.8005667 52.200435, 8.8005053 52.2005661)",,
32941391,2,Bahnhofstraße,residential,30,False,True,99.63199999999999,,"LINESTRING (8.8009257 52.1996276, 8.8009492 52.1995717, 8.8013044 52.1988159, 8.8013268 52.198766)",,
"[1240477781, 1227135941, 13853069, 28157455]",,"['Richard-Wagner-Straße', 'Ostkorso']",residential,30,False,True,317.781,,"LINESTRING (8.8009257 52.1996276, 8.8008419 52.1996165, 8.8000021 52.1994997, 8.7993035 52.19941, 8.7992491 52.1995814, 8.7992077 52.1996995, 8.7991187 52.1998558, 8.7987184 52.2005, 8.7985591 52.2007463, 8.7984458 52.2009363, 8.7984327 52.2009835, 8.7984405 52.2010297, 8.7984886 52.2010833, 8.7985542 52.2011369)",,4
34724958,,Kaiserstraße,residential,30,False,True,74.97,,"LINESTRING (8.8018008 52.2032232, 8.8014494 52.2038621)",,
13853250,,Dr.-Louis-Lehmann-Straße,residential,30,True,False,119.535,,"LINESTRING (8.8018008 52.2032232, 8.802185 52.2032947, 8.8034959 52.2034988)",,
34724958,,Kaiserstraße,residential,30,False,False,51.021,,"LINESTRING (8.8018008 52.2032232, 8.8018182 52.2031904, 8.8020125 52.2027831)",,
14281213,,Dr.-Louis-Lehmann-Straße,residential,30,False,False,76.824,,"LINESTRING (8.8034959 52.2034988, 8.8031896 52.2041637)",,
14281213,,Dr.-Louis-Lehmann-Straße,residential,30,False,True,76.824,,"LINESTRING (8.8031896 52.2041637, 8.8034959 52.2034988)",,
571993422,,Portastraße,residential,30,False,True,123.239,,"LINESTRING (8.8031896 52.2041637, 8.8014494 52.2038621)",,
571993422,,Portastraße,residential,30,False,False,53.714,,"LINESTRING (8.8031896 52.2041637, 8.8035943 52.2042287, 8.8039567 52.204274)",,
17688629,,Von-Moeller-Straße,residential,30,False,False,111.846,,"LINESTRING (8.8036503 52.2028479, 8.8026934 52.2028075, 8.8020125 52.2027831)",,
"[96062632, 34082868, 17687694]",,Morsbachallee,residential,,False,True,197.56799999999998,,"LINESTRING (8.7959942 52.1976464, 8.7964218 52.1977119, 8.7965214 52.197728, 8.7965434 52.1977317, 8.796596 52.1977404, 8.7973594 52.1978623, 8.7975036 52.1978968, 8.7978087 52.1979842, 8.7983759 52.1981516, 8.7984363 52.1981709, 8.798702 52.1982558)",,
28159420,,Moltkestraße,residential,30,False,False,109.994,,"LINESTRING (8.8015339 52.1998236, 8.8017789 52.200734, 8.8017732 52.2008004)",,
32825829,2,Weserstraße,secondary,50,False,True,25.38,,"LINESTRING (8.8000958 52.1973568, 8.7999577 52.1973258, 8.7999006 52.1973075, 8.7998631 52.1972849, 8.7998307 52.1972517, 8.7998166 52.1972254)",L 772,
166826633,,Detmolder Straße,residential,30,True,False,35.809,,"LINESTRING (8.8000958 52.1973568, 8.7998934 52.1973653, 8.7997779 52.1973801, 8.7997122 52.1974021, 8.7995933 52.1974338)",,
383253318,3,Weserstraße,secondary,50,False,False,45.465,,"LINESTRING (8.8000958 52.1973568, 8.8002061 52.197377, 8.8004666 52.1974221, 8.80074 52.1974626)",L 772,
10224405,,Dr.-Neuhäußer-Straße,residential,30,False,True,58.448,,"LINESTRING (8.8047679 52.2049176, 8.8039154 52.2048598)",,
35168669,,Charlottenplatz,residential,30,False,False,76.006,,"LINESTRING (8.8047679 52.2049176, 8.8050949 52.2049311, 8.8050837 52.2050292, 8.8050795 52.2050717, 8.8047525 52.2050582, 8.8047679 52.2049176)",,
35168669,,Charlottenplatz,residential,30,False,True,76.006,,"LINESTRING (8.8047679 52.2049176, 8.8047525 52.2050582, 8.8050795 52.2050717, 8.8050837 52.2050292, 8.8050949 52.2049311, 8.8047679 52.2049176)",,
51707511,,Von-Moeller-Straße,residential,,False,True,4.765,,"LINESTRING (8.7970751 52.2018851, 8.7971437 52.2018934)",,
142034871,,Am Kurpark,residential,30,False,False,174.05399999999997,,"LINESTRING (8.7960991 52.2033218, 8.7965574 52.202695, 8.7966027 52.2026326, 8.7971437 52.2018934)",,4
138957439,,Paul-Baehr-Straße,residential,,False,False,76.589,,"LINESTRING (8.7983508 52.2031143, 8.7988033 52.2029649, 8.7988652 52.2029569, 8.7989504 52.2029599, 8.7989906 52.2029635, 8.7991162 52.202973, 8.7993181 52.202998, 8.7994062 52.2029991)",,
34005893,,Detmolder Straße,residential,30,False,False,28.463,,"LINESTRING (8.7995933 52.1974338, 8.7996672 52.197324, 8.7997511 52.19725, 8.7998166 52.1972254)",,5
34005893,,Detmolder Straße,residential,30,False,True,65.93299999999999,,"LINESTRING (8.7995933 52.1974338, 8.799579 52.1974568, 8.7994774 52.1975891, 8.799453 52.1976226, 8.7991624 52.1979644)",,5
10224405,,Dr.-Neuhäußer-Straße,residential,30,False,False,160.12,,"LINESTRING (8.7989145 52.204049, 8.7990015 52.2040661, 8.7995737 52.2041632, 8.8002661 52.2042851, 8.8006527 52.2043522, 8.8011746 52.2044427)",,
"[91013929, 34082863]",2,Bahnhofstraße,residential,30,False,False,135.209,,"LINESTRING (8.7989145 52.204049, 8.7988026 52.2042915, 8.7987363 52.2044538, 8.7987211 52.2044841, 8.7984762 52.2050517, 8.7984573 52.2051026, 8.7984399 52.2051595, 8.7984301 52.2051933, 8.7984285 52.2052267)",,
34082863,2,Bahnhofstraße,residential,30,False,True,67.78,,"LINESTRING (8.7989145 52.204049, 8.798921 52.2040349, 8.7991675 52.2035178, 8.7991923 52.2034637)",,
17686259,,Platz des Europarats,residential,30,False,False,29.513,,"LINESTRING (8.7988788 52.198261, 8.7988897 52.198281, 8.7988892 52.1983022, 8.7988775 52.198322, 8.7988557 52.1983384, 8.798828 52.198349, 8.7987963 52.1983537, 8.7987637 52.1983522, 8.7987334 52.1983444, 8.7987086 52.1983312, 8.7986919 52.1983139, 8.7986849 52.1982942, 8.7986884 52.1982742, 8.798702 52.1982558)",,
17686259,,Platz des Europarats,residential,30,False,True,14.450000000000001,,"LINESTRING (8.7988788 52.198261, 8.7988636 52.1982479, 8.7988435 52.1982376, 8.7988197 52.1982307, 8.7987868 52.1982276, 8.798754 52.1982311, 8.7987247 52.1982408, 8.798702 52.1982558)",,
17686260,,Detmolder Straße,residential,30,False,False,38.27,,"LINESTRING (8.7988788 52.198261, 8.7989364 52.1982124, 8.79911 52.1980262, 8.7991624 52.1979644)",,5
