osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,access,tunnel,junction
58950788,,Herdbruckerstraße,living_street,,True,False,25.613,"LINESTRING (9.9939363 48.3965518, 9.9940735 48.3964986, 9.9941058 48.3964867, 9.9942397 48.3964402)",,,,,
4627977,,Bei den Alten Röhren,living_street,,False,True,24.477,"LINESTRING (9.993878 48.3963351, 9.9939363 48.3965518)",,,,,
207801868,,Bei den Alten Röhren,living_street,,False,False,21.921,"LINESTRING (9.993878 48.3963351, 9.9938606 48.3961383)",,,,,
4627977,,Bei den Alten Röhren,living_street,,False,False,29.366,"LINESTRING (9.993878 48.3963351, 9.9936482 48.3963541, 9.9936016 48.396384, 9.9935135 48.3964173)",,,,,
4627980,,Ochsengässle,living_street,,False,True,61.22599999999999,"LINESTRING (9.994838 48.3962838, 9.9948727 48.3963266, 9.9949346 48.3966397, 9.9949352 48.3966629, 9.9948901 48.39678, 9.9948725 48.3968205)",,,,,
672889052,,Herdbruckerstraße,living_street,,True,False,79.03600000000002,"LINESTRING (9.994838 48.3962838, 9.9949821 48.3962455, 9.9952744 48.3961931, 9.9954855 48.3961694, 9.9956962 48.396173, 9.9958774 48.3962054)",,,,,
4627980,,Ochsengässle,living_street,,False,False,61.226,"LINESTRING (9.9948725 48.3968205, 9.9948901 48.39678, 9.9949352 48.3966629, 9.9949346 48.3966397, 9.9948727 48.3963266, 9.994838 48.3962838)",,,,,
"[85660425, 672889050, 819945527]",,"['Schelergasse', 'Marktplatz']",living_street,,True,False,85.00100000000002,"LINESTRING (9.9948725 48.3968205, 9.9945505 48.396748, 9.99442 48.3967343, 9.9942018 48.3967103, 9.9940595 48.3966771, 9.9939121 48.3966373, 9.9938957 48.3966158, 9.9938928 48.3965947, 9.9939024 48.3965751, 9.9939363 48.3965518)",,,,,
"[171575216, 171575217, 22819690, 22819689]",2,"['Donaustraße', 'Herdbrücke', 'Insel']",tertiary,"['50', '30']",False,False,132.511,"LINESTRING (9.9958774 48.3962054, 9.9959536 48.3960749, 9.9959632 48.3960583, 9.9959707 48.3960459, 9.9959913 48.3960094, 9.9962268 48.3956271, 9.9962632 48.395568, 9.9962869 48.3955302, 9.9963 48.3955094, 9.9963201 48.3954861, 9.996391 48.3954337, 9.9964265 48.3954149, 9.9964567 48.3953989, 9.9965699 48.3953391, 9.9965957 48.3953268, 9.9968089 48.3952309)",,yes,,,
397626745,2,Donaustraße,tertiary,50,False,True,94.83099999999999,"LINESTRING (9.9958774 48.3962054, 9.9958105 48.396479, 9.9957823 48.3965941, 9.995736 48.396739, 9.9956898 48.3968608, 9.9956052 48.3970374)",,,,,
85660425,,Schelergasse,living_street,,True,False,59.229,"LINESTRING (9.9956052 48.3970374, 9.995481 48.3970021, 9.9948725 48.3968205)",,,,,
241955496,4,Donaustraße,tertiary,50,False,True,52.839000000000006,"LINESTRING (9.9956052 48.3970374, 9.9955421 48.3971943, 9.9954913 48.3973208, 9.995469 48.3973985, 9.9954586 48.3974348, 9.9954404 48.3974995)",,,,,
397626745,2,Donaustraße,tertiary,50,False,False,94.831,"LINESTRING (9.9956052 48.3970374, 9.9956898 48.3968608, 9.995736 48.396739, 9.9957823 48.3965941, 9.9958105 48.396479, 9.9958774 48.3962054)",,,,,
172207939,,Schuhhausgasse,residential,30,False,False,9.76,"LINESTRING (9.9952987 48.3982989, 9.9951667 48.3983037)",6,,,,
172207939,,Schuhhausgasse,residential,30,False,True,4.38,"LINESTRING (9.9952987 48.3982989, 9.9953576 48.3982942)",6,,,,
"[245520883, 241957563]",,Schlegelgasse,"['residential', 'living_street']",30,False,True,73.35300000000001,"LINESTRING (9.9952987 48.3982989, 9.9953021 48.3980218, 9.9952928 48.3977132, 9.995292 48.3976804, 9.9952917 48.3976393)",4,,,,
"[199402817, 4628044]",,"['Karpfengasse', 'Paradiesgasse']",living_street,30,False,"[False, True]",75.031,"LINESTRING (9.99515 48.3987839, 9.9954395 48.3987734, 9.9954132 48.3986246, 9.9953576 48.3982942)",,,,,
1218346224,,Sammlungsgasse,residential,30,True,False,34.964,"LINESTRING (9.9968432 48.3986231, 9.996397 48.3987285)",,,,,
4628010,,Sammlungsgasse,residential,30,False,True,65.53,"LINESTRING (9.9968432 48.3986231, 9.9970449 48.3985677, 9.9975215 48.3984942, 9.9976973 48.3984684)",,,,,
4628010,,Sammlungsgasse,residential,30,False,False,65.53,"LINESTRING (9.9976973 48.3984684, 9.9975215 48.3984942, 9.9970449 48.3985677, 9.9968432 48.3986231)",,,,,
458123179,2,Neue Straße,tertiary,50,False,False,5.463,"LINESTRING (9.9967556 48.3976124, 9.9966816 48.3976122)",,,,,
4628012,,Grünhofgasse,residential,30,True,False,112.71600000000001,"LINESTRING (9.9967556 48.3976124, 9.9967565 48.3976867, 9.9967595 48.3979475, 9.9967659 48.3980838, 9.996773 48.3982363, 9.9968049 48.3984339, 9.9968432 48.3986231)",,,,,
458123179,2,Neue Straße,tertiary,50,False,True,72.037,"LINESTRING (9.9967556 48.3976124, 9.9975205 48.3976527, 9.9975891 48.3976556, 9.9977283 48.3976634)",,,,,
458123179,2,Neue Straße,tertiary,50,False,False,72.037,"LINESTRING (9.9977283 48.3976634, 9.9975891 48.3976556, 9.9975205 48.3976527, 9.9967556 48.3976124)",,,,,
1126957852,,,living_street,,False,True,26.546,"LINESTRING (9.9977283 48.3976634, 9.9977462 48.397607, 9.9977948 48.3974288)",,,,,
1218346225,,Steingasse,residential,30,True,False,89.551,"LINESTRING (9.9977283 48.3976634, 9.9977278 48.3978866, 9.9976973 48.3984684)",,,,,
172207922,,Paradiesgasse,living_street,,True,False,107.897,"LINESTRING (9.9936888 48.398797, 9.9944887 48.398785, 9.9946862 48.3987878, 9.9950925 48.3987845, 9.99515 48.3987839)",,,,,
241957552,,Münsterplatz,living_street,,False,False,64.166,"LINESTRING (9.9936888 48.398797, 9.9937011 48.3984517, 9.9937032 48.3982823, 9.9937074 48.3982201)",9.1,,,,
4628048,,Apothekergasse,living_street,,False,False,50.506,"LINESTRING (9.994061 48.39824, 9.9940933 48.3977863)",6,,destination,,
199402826,,Schuhhausgasse,living_street,,True,False,26.201,"LINESTRING (9.994061 48.39824, 9.9940099 48.3982362, 9.9937074 48.3982201)",4.5,,,,
539782978,3,Marienstraße,tertiary,30,False,True,10.569,"LINESTRING (9.9977655 48.394804, 9.9976447 48.394855)",,,,,
"[425873848, 425873849, 18921550]",,Krankenhausstraße,tertiary,50,True,False,123.46600000000002,"LINESTRING (9.9977655 48.394804, 9.9977164 48.3947288, 9.9976651 48.3946692, 9.9975909 48.3945869, 9.9975328 48.3945366, 9.99748 48.394503, 9.9974201 48.3944712, 9.9973525 48.3944422, 9.9970586 48.3943471, 9.9969664 48.3943173, 9.9969143 48.3943016, 9.9966473 48.394222, 9.9965388 48.3941898, 9.9964788 48.3941578)",,,,,
"[397626752, 419882009, 23076778, 397626751]",3,"['Marienstraße', 'Augsburger Straße']",tertiary,30,False,True,121.132,"LINESTRING (9.9977655 48.394804, 9.9978258 48.3947802, 9.998072 48.3946857, 9.9982403 48.394624, 9.9983443 48.3945873, 9.998469 48.3945448, 9.9985177 48.3945313, 9.9985948 48.3945143, 9.998658 48.3945052, 9.9987026 48.3945033, 9.9987475 48.3945035, 9.9988132 48.3945094, 9.9988934 48.3945225, 9.9989619 48.3945459, 9.9990925 48.3946158, 9.9992068 48.3946843)",,,,,
67022253,,Silcherstraße,tertiary,50,True,False,40.564,"LINESTRING (9.9964788 48.3941578, 9.996088 48.3939014)",,,,,
67022241,,Krankenhausstraße,residential,50,True,False,48.53499999999999,"LINESTRING (9.9964788 48.3941578, 9.996418 48.3941314, 9.9963023 48.3940982, 9.9961806 48.3940624, 9.9960768 48.3940336, 9.9960429 48.3940239, 9.9960009 48.3940136, 9.9959665 48.39401, 9.99587 48.3940078)",,,,,
8021687,,Silcherstraße,residential,30,False,False,97.007,"LINESTRING (9.9928175 48.3918943, 9.9927562 48.3919268, 9.9925951 48.3920379, 9.992276 48.3922933, 9.9921018 48.3924652, 9.9919884 48.3925675)",,,,,
59168151,,Silcherstraße,residential,30,False,False,87.35799999999999,"LINESTRING (9.9928175 48.3918943, 9.9928438 48.3919092, 9.9929654 48.3919811, 9.9929829 48.3919921, 9.993338 48.3922149, 9.9934258 48.3922697, 9.9936049 48.3923743, 9.9936558 48.3923958, 9.993707 48.3924067)",,,,,
8021687,,Silcherstraße,residential,30,False,True,97.007,"LINESTRING (9.9919884 48.3925675, 9.9921018 48.3924652, 9.992276 48.3922933, 9.9925951 48.3920379, 9.9927562 48.3919268, 9.9928175 48.3918943)",,,,,
32040298,2,Memminger Straße,tertiary,50,False,False,79.068,"LINESTRING (10.0021738 48.3911491, 10.0022396 48.3910783, 10.0022818 48.3910205, 10.0022939 48.3910017, 10.002337 48.3909346, 10.0024164 48.3907914, 10.0025304 48.3904829)",,,,,
"[35135625, 38820338]",2,Meininger Allee,residential,50,False,False,143.78,"LINESTRING (10.0021738 48.3911491, 10.0022722 48.3912084, 10.0023404 48.3912479, 10.0024407 48.3913059, 10.0028443 48.3915301, 10.0036565 48.3919872)",,,,,
"[278544265, 219662934, 292766806, 292766807, 317780985]","['4', '3']",Memminger Straße,tertiary,50,False,True,112.45200000000001,"LINESTRING (10.0021738 48.3911491, 10.0020684 48.3912323, 10.002038 48.3912563, 10.0020285 48.3912638, 10.001912 48.3913559, 10.0018013 48.3914338, 10.0016689 48.3915265, 10.0015316 48.3916213, 10.0014701 48.3916639, 10.0014374 48.3916865, 10.0011415 48.3918921)",,,,,
539782978,3,Marienstraße,tertiary,30,False,False,10.569,"LINESTRING (9.9976447 48.394855, 9.9977655 48.394804)",,,,,
18921552,,An der kleinen Donau,living_street,,False,False,86.027,"LINESTRING (9.9976447 48.394855, 9.9977096 48.394908, 9.9979954 48.3950636, 9.9985852 48.3953048)",,,,,
"[64942328, 22819691, 22819692]",3,"['Marienstraße', 'Insel']",tertiary,30,False,True,69.462,"LINESTRING (9.9976447 48.394855, 9.9975421 48.394898, 9.9974928 48.3949198, 9.9974008 48.3949604, 9.9970371 48.3951257, 9.9968666 48.395206)",,yes,,,
"[61335701, 19277198]",,"['Flößerweg', 'Silcherstraße']",residential,30,False,"[False, True]",121.894,"LINESTRING (9.9931834 48.3910111, 9.9927461 48.3912237, 9.9922387 48.3914885, 9.9922739 48.3915441, 9.992348 48.3916101, 9.9924377 48.3916657, 9.9925298 48.3917228)",,,,,
66021171,,Schützenstraße,tertiary,50,False,False,114.76899999999999,"LINESTRING (9.9931834 48.3910111, 9.9935784 48.3912387, 9.993775 48.3913533, 9.9937864 48.3913585, 9.9939108 48.3914302, 9.9939206 48.3914358, 9.9943539 48.3916901)",,,,,
"[540214008, 613501578, 66021167]",2,Schützenstraße,tertiary,50,False,True,55.485,"LINESTRING (9.9931834 48.3910111, 9.9930619 48.3909428, 9.9928208 48.3908027, 9.9926232 48.3906787)",,,,,
"[19913820, 813676782]",,Blumenstraße,residential,30,True,False,116.045,"LINESTRING (10.0038766 48.3961398, 10.0033777 48.3965092, 10.0031066 48.3967099, 10.0029974 48.3968124, 10.0028479 48.3969279)",,,,,
"[172593221, 122124831]",,Kasernstraße,residential,30,False,False,109.798,"LINESTRING (10.0038766 48.3961398, 10.0038374 48.396116, 10.0036595 48.3960079, 10.0033516 48.3958209, 10.0032041 48.3957299, 10.0031786 48.3957144, 10.0028633 48.3955223, 10.002781 48.3954721)",9,,,,
122124831,,Kasernstraße,residential,30,False,True,83.277,"LINESTRING (10.0038766 48.3961398, 10.003905 48.396157, 10.0039972 48.3962131, 10.0042548 48.3963696, 10.0045727 48.3965632, 10.004594 48.3965762, 10.0046465 48.3966072, 10.0047098 48.3966446)",,,,,
68034420,2,Augsburger Straße,tertiary,50,False,True,39.357,"LINESTRING (10.0028479 48.3969279, 10.002882 48.3969479, 10.0032472 48.3971624)",,,,,
813676783,2,Augsburger Straße,tertiary,50,False,False,114.331,"LINESTRING (10.0028479 48.3969279, 10.0027757 48.3968854, 10.0026201 48.3967937, 10.0023412 48.3966204, 10.0017125 48.3962288)",,,,,
"[60438984, 22819685]",,"['Donaustraße', 'Maximilianstraße']",residential,30,False,"[False, True]",217.083,"LINESTRING (10.0026428 48.3975798, 10.0013023 48.3967527, 10.0012372 48.3967125, 10.001117 48.3966388, 10.0013463 48.3964809, 10.0017125 48.3962288)",,,,,
28514225,,Am Steg,residential,30,False,True,64.389,"LINESTRING (10.0026428 48.3975798, 10.002758 48.3975015, 10.0030205 48.3973231, 10.0031958 48.3972006, 10.0032472 48.3971624)",,,,,
"[60439677, 60439678]",,"['Donaustraße', 'Am Steg']",residential,30,False,False,95.34999999999998,"LINESTRING (10.0026428 48.3975798, 10.0025995 48.3976078, 10.0025178 48.3976608, 10.0024394 48.3976972, 10.0027184 48.3977715, 10.002843 48.3978186, 10.0031804 48.397926, 10.0032073 48.3979337, 10.0032503 48.3979399, 10.0032731 48.3979414, 10.0033794 48.3979483)",,,,,
933571769,,Bahnhofstraße,tertiary,50,False,True,75.25,"LINESTRING (10.0044446 48.3942835, 10.0051882 48.3947463)",,,,,
116353640,,Bahnhofstraße,tertiary,50,False,False,140.80399999999997,"LINESTRING (10.0044446 48.3942835, 10.0036365 48.3937725, 10.0036114 48.3937565, 10.0035931 48.3937449, 10.0032411 48.3935211, 10.0030634 48.3934104)",,,,,
"[157266668, 190333126]",,Maximilianstraße,"['residential', 'living_street']",30,False,"[False, True]",90.321,"LINESTRING (10.0044446 48.3942835, 10.0044096 48.3943088, 10.0039758 48.3946195, 10.0039303 48.3946521, 10.0038446 48.3947153, 10.003635 48.3948712, 10.0036189 48.3948828)",,,,,
38820340,,Bahnhofstraße,tertiary,50,False,False,36.635999999999996,"LINESTRING (10.0030634 48.3934104, 10.0029303 48.3933262, 10.0027042 48.3931831)",,,,,
116353640,,Bahnhofstraße,tertiary,50,False,True,140.804,"LINESTRING (10.0030634 48.3934104, 10.0032411 48.3935211, 10.0035931 48.3937449, 10.0036114 48.3937565, 10.0036365 48.3937725, 10.0044446 48.3942835)",,,,,
"[472350012, 23723679]",,Ludwigstraße,tertiary,30,False,False,183.08,"LINESTRING (10.0030634 48.3934104, 10.0030304 48.3934351, 10.002938 48.3935044, 10.0027004 48.3936825, 10.0026025 48.3937559, 10.0025895 48.3937657, 10.002446 48.3938733, 10.0022212 48.3940394, 10.002121 48.3941134, 10.0019613 48.3942292, 10.0018126 48.394337, 10.0017312 48.3943959, 10.0014029 48.3946331)",,,,,
"[365955624, 282044308, 67654316, 365955623]",,Insel,"['living_street', 'residential']",30,False,True,185.985,"LINESTRING (9.9991011 48.3961516, 9.9989741 48.3960928, 9.9989438 48.3960788, 9.9987029 48.3959674, 9.9986488 48.3959424, 9.9984683 48.3958592, 9.9983732 48.3958153, 9.9982455 48.3957564, 9.9981894 48.3957306, 9.9981184 48.3956991, 9.9978352 48.3955733, 9.9977856 48.3955513, 9.9976563 48.3954951, 9.9975275 48.3954425, 9.9974664 48.3954297, 9.9973646 48.395417, 9.9972678 48.395407, 9.997241 48.3954042, 9.9971234 48.3953831, 9.9970785 48.395371, 9.996985 48.3953457, 9.9969421 48.395325)",,,,,
22819689,2,Insel,tertiary,30,False,True,5.081,"LINESTRING (9.9968666 48.395206, 9.9968089 48.3952309)",,,,,
"[64942328, 22819691, 22819692]",3,"['Marienstraße', 'Insel']",tertiary,30,False,False,69.46199999999999,"LINESTRING (9.9968666 48.395206, 9.9970371 48.3951257, 9.9974008 48.3949604, 9.9974928 48.3949198, 9.9975421 48.394898, 9.9976447 48.394855)",,yes,,,
240973714,,Insel,residential,30,True,False,14.358,"LINESTRING (9.9968666 48.395206, 9.9969131 48.3952793, 9.9969421 48.395325)",,,,,
24646002,,Turmstraße,residential,50,False,False,269.676,"LINESTRING (9.9926232 48.3906787, 9.9928002 48.3905465, 9.9929373 48.3904529, 9.9930417 48.3904025, 9.9931519 48.3903492, 9.9933979 48.390281, 9.9936695 48.3902058, 9.9940266 48.3901554, 9.9944102 48.3901091, 9.9947247 48.3900863, 9.9948873 48.3900625, 9.9951998 48.3900167, 9.995486 48.3899778, 9.9959885 48.3899095)",,,,,
67022248,,Dammstraße,residential,30,False,True,60.286,"LINESTRING (9.9926232 48.3906787, 9.992366 48.3908638, 9.9920165 48.3910382)",5.5,,,,
"[540214008, 613501578, 66021167]",2,Schützenstraße,tertiary,50,False,False,55.48499999999999,"LINESTRING (9.9926232 48.3906787, 9.9928208 48.3908027, 9.9930619 48.3909428, 9.9931834 48.3910111)",,,,,
"[60438984, 22819685]",,"['Donaustraße', 'Maximilianstraße']",residential,30,False,"[False, True]",217.083,"LINESTRING (10.0017125 48.3962288, 10.0013463 48.3964809, 10.001117 48.3966388, 10.0012372 48.3967125, 10.0013023 48.3967527, 10.0026428 48.3975798)",,,,,
60982873,,Maximilianstraße,residential,30,False,False,115.347,"LINESTRING (10.0017125 48.3962288, 10.0021905 48.3958836, 10.0027181 48.3955136, 10.002781 48.3954721)",,,,,
"[62073305, 419882007]",,Augsburger Straße,tertiary,30,False,False,138.416,"LINESTRING (10.0017125 48.3962288, 10.001468 48.3960785, 10.0012124 48.3959214, 10.0011198 48.3958645, 10.001045 48.39582, 10.000761 48.3956424, 10.0003384 48.395382)",,,,,
813676783,2,Augsburger Straße,tertiary,50,False,True,114.331,"LINESTRING (10.0017125 48.3962288, 10.0023412 48.3966204, 10.0026201 48.3967937, 10.0027757 48.3968854, 10.0028479 48.3969279)",,,,,
"[293803034, 963311596, 24664175]",,Friedenstraße,residential,30,False,False,121.235,"LINESTRING (9.9992252 48.3932843, 9.9991564 48.3932417, 9.999147 48.3932359, 9.9990971 48.3932047, 9.9988911 48.3930758, 9.998874 48.3930652, 9.9986409 48.3929193, 9.9986277 48.3929111, 9.9984079 48.3927736, 9.998267 48.3926855, 9.9980296 48.392537)",,,,,
"[265319796, 1117581324, 293803044]",2,Hermann-Köhl-Straße,tertiary,50,False,False,90.25799999999998,"LINESTRING (9.9992252 48.3932843, 9.999263 48.3932566, 9.9992988 48.3932303, 9.9994366 48.3931294, 9.999445 48.3931233, 9.9998584 48.3928204, 9.9999465 48.3927559, 10.0000153 48.3927055, 10.0000465 48.3926831)",,,,,
"[472350008, 293803033, 25745025, 1117581325]",,Friedenstraße,residential,30,False,True,110.28699999999999,"LINESTRING (9.9992252 48.3932843, 9.9992518 48.3933009, 9.9993666 48.3933715, 9.9997626 48.3936192, 9.9997754 48.3936272, 9.9998321 48.3936625, 10.0001907 48.3938859, 10.0003144 48.393963)",,,,,
"[23076776, 118254791, 1031597976, 304505287]",2,"['Schützenstraße', 'Hermann-Köhl-Straße']",tertiary,50,False,True,140.143,"LINESTRING (9.9992252 48.3932843, 9.9991952 48.3933061, 9.9991626 48.3933297, 9.9989798 48.3934621, 9.998821 48.3935778, 9.99842 48.3938677, 9.998281 48.3939707, 9.9982455 48.3939956, 9.9982239 48.3940101, 9.9982126 48.3940155, 9.9981986 48.3940194, 9.9981855 48.3940203, 9.9981684 48.3940192, 9.9981553 48.3940162, 9.998138 48.3940095, 9.9981262 48.3940031, 9.9981173 48.3939982, 9.9980633 48.3939657, 9.9979169 48.3938764, 9.9978992 48.3938658)",,,,,
293803045,,Luitpoldstraße,residential,30,False,True,115.688,"LINESTRING (9.9958631 48.392613, 9.99694 48.3918573)",,,,,
85076013,,Schützenstraße,tertiary,50,False,True,151.49399999999997,"LINESTRING (9.9958631 48.392613, 9.9957976 48.3925732, 9.995192 48.392201, 9.994842 48.3919824, 9.9947553 48.3919314, 9.9947004 48.3918977, 9.9943539 48.3916901)",,,,,
243480578,,Luitpoldstraße,tertiary,30,False,False,92.524,"LINESTRING (9.9958631 48.392613, 9.9955698 48.3928166, 9.9955297 48.3928438, 9.9955134 48.3928552, 9.9952335 48.3930512, 9.9950185 48.3931968, 9.9949949 48.393213)",,,,,
435017532,2,Schützenstraße,tertiary,50,False,False,149.71,"LINESTRING (9.9958631 48.392613, 9.9959041 48.3926382, 9.9961261 48.3927756, 9.9963152 48.3928908, 9.9963887 48.3929355, 9.9964445 48.3929701, 9.9967081 48.3931335, 9.997007 48.3933188, 9.9971563 48.3934113, 9.9973477 48.39353)",,,,,
76843596,,Luitpoldstraße,residential,30,False,False,74.05799999999999,"LINESTRING (9.9949949 48.393213, 9.9949558 48.3932409, 9.994802 48.39335, 9.9946427 48.3934603, 9.9946185 48.3934773, 9.9943062 48.3936972)",,,,,
243480578,,Luitpoldstraße,tertiary,30,False,True,92.524,"LINESTRING (9.9949949 48.393213, 9.9950185 48.3931968, 9.9952335 48.3930512, 9.9955134 48.3928552, 9.9955297 48.3928438, 9.9955698 48.3928166, 9.9958631 48.392613)",,,,,
243480580,,Silcherstraße,residential,30,True,False,130.696,"LINESTRING (9.9949949 48.393213, 9.994935 48.3931746, 9.9947067 48.3930342, 9.9941333 48.3926743, 9.993707 48.3924067)",,,,,
24646007,,Eckstraße,residential,30,True,False,94.078,"LINESTRING (9.993707 48.3924067, 9.9938784 48.3921292, 9.9939839 48.3919731, 9.994061 48.3919052, 9.9943539 48.3916901)",,,,,
"[204570412, 24646012, 419882013, 419882014]",,"['Eckstraße', 'Krankenhausstraße']",residential,30,False,True,181.183,"LINESTRING (9.993707 48.3924067, 9.9936792 48.3924506, 9.9934477 48.3928162, 9.9933297 48.3930024, 9.9933188 48.3930699, 9.9933353 48.3931096, 9.993376 48.3931517, 9.993503 48.3932247, 9.9935469 48.3932499, 9.9935786 48.3932683, 9.9936399 48.393304, 9.9938045 48.3934, 9.9938782 48.3934438, 9.9942501 48.3936642, 9.9942625 48.3936715, 9.9943062 48.3936972)",,,,,
59168151,,Silcherstraße,residential,30,False,True,87.358,"LINESTRING (9.993707 48.3924067, 9.9936558 48.3923958, 9.9936049 48.3923743, 9.9934258 48.3922697, 9.993338 48.3922149, 9.9929829 48.3919921, 9.9929654 48.3919811, 9.9928438 48.3919092, 9.9928175 48.3918943)",,,,,
66021171,,Schützenstraße,tertiary,50,False,True,114.769,"LINESTRING (9.9943539 48.3916901, 9.9939206 48.3914358, 9.9939108 48.3914302, 9.9937864 48.3913585, 9.993775 48.3913533, 9.9935784 48.3912387, 9.9931834 48.3910111)",,,,,
70260390,,Eckstraße,residential,30,False,True,30.443,"LINESTRING (9.9943539 48.3916901, 9.9945538 48.3915526, 9.9946419 48.3914942)",,,,,
85076013,,Schützenstraße,tertiary,50,False,False,151.494,"LINESTRING (9.9943539 48.3916901, 9.9947004 48.3918977, 9.9947553 48.3919314, 9.994842 48.3919824, 9.995192 48.392201, 9.9957976 48.3925732, 9.9958631 48.392613)",,,,,
25745025,,Friedenstraße,residential,30,False,False,63.045,"LINESTRING (10.0014029 48.3946331, 10.0007762 48.394248)",,,,,
"[472350012, 23723679]",,Ludwigstraße,tertiary,30,False,True,183.07999999999996,"LINESTRING (10.0014029 48.3946331, 10.0017312 48.3943959, 10.0018126 48.394337, 10.0019613 48.3942292, 10.002121 48.3941134, 10.0022212 48.3940394, 10.002446 48.3938733, 10.0025895 48.3937657, 10.0026025 48.3937559, 10.0027004 48.3936825, 10.002938 48.3935044, 10.0030304 48.3934351, 10.0030634 48.3934104)",,,,,
"[540619489, 172593222]",,Kasernstraße,residential,30,False,True,138.044,"LINESTRING (10.0014029 48.3946331, 10.0014829 48.3946818, 10.0017357 48.3948357, 10.0018221 48.3948883, 10.0018588 48.3949107, 10.0020141 48.3950053, 10.0022353 48.3951399, 10.0022751 48.3951641, 10.0024011 48.3952409, 10.0025157 48.3953107, 10.0027224 48.3954365, 10.002781 48.3954721)",,,,,
"[963309818, 266925780]",,Ludwigstraße,tertiary,30,False,False,114.507,"LINESTRING (10.0014029 48.3946331, 10.0011089 48.3948399, 10.0009707 48.3949371, 10.0008197 48.3950433, 10.0007694 48.3950785, 10.0006561 48.395158, 10.0005937 48.395202, 10.000401 48.3953379, 10.0003785 48.3953538, 10.0003384 48.395382)",,,,,
32040289,,Augsburger Straße,tertiary,30,False,False,64.186,"LINESTRING (10.0003384 48.395382, 9.9997134 48.394996, 9.9997018 48.3949889)",,,,,
"[963309818, 266925780]",,Ludwigstraße,tertiary,30,False,True,114.507,"LINESTRING (10.0003384 48.395382, 10.0003785 48.3953538, 10.000401 48.3953379, 10.0005937 48.395202, 10.0006561 48.395158, 10.0007694 48.3950785, 10.0008197 48.3950433, 10.0009707 48.3949371, 10.0011089 48.3948399, 10.0014029 48.3946331)",,,,,
"[62073305, 419882007]",,Augsburger Straße,tertiary,30,False,True,138.416,"LINESTRING (10.0003384 48.395382, 10.000761 48.3956424, 10.001045 48.39582, 10.0011198 48.3958645, 10.0012124 48.3959214, 10.001468 48.3960785, 10.0017125 48.3962288)",,,,,
