osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,access
39035540,L 1192,secondary,50,roundabout,True,False,42.333,"LINESTRING (9.4214544 48.7074234, 9.4214719 48.7074596, 9.4214707 48.7074977, 9.4214508 48.7075334, 9.4214144 48.707563, 9.4213654 48.7075831, 9.4213092 48.7075917, 9.4212518 48.7075877, 9.4211994 48.7075717, 9.4211578 48.7075453, 9.4211314 48.7075115)",,,
120536141,L 1192,secondary,50,,False,True,58.388999999999996,"LINESTRING (9.4214544 48.7074234, 9.4216293 48.7073394, 9.4221293 48.7071462)",2,Ulmer Straße,
26831214,,residential,30,,False,False,20.814,"LINESTRING (9.4238123 48.7102813, 9.4237423 48.7104627)",,Panoramaplatz,
120016623,L 1201,secondary,50,,False,True,56.621,"LINESTRING (9.4238123 48.7102813, 9.4237227 48.7102557, 9.4236405 48.7102228, 9.4235631 48.7101831, 9.4235066 48.7101404, 9.4234491 48.7100919, 9.4233998 48.7100341, 9.4233285 48.7099107)",2,Schorndorfer Straße,
39035540,L 1192,secondary,50,roundabout,True,False,20.279,"LINESTRING (9.4211314 48.7075115, 9.4211231 48.7074754, 9.4211322 48.7074394, 9.4211578 48.7074071, 9.4211974 48.7073817, 9.421247 48.7073656)",,,
26150932,,residential,30,,False,False,85.647,"LINESTRING (9.4227697 48.7088622, 9.4228216 48.708801, 9.4228803 48.7087672, 9.4232551 48.7087175, 9.4233756 48.7086929, 9.4235988 48.7086341, 9.4237889 48.7085437)",,Im Burris,
315123698,L 1201,secondary,50,,False,False,127.737,"LINESTRING (9.4227697 48.7088622, 9.422867 48.7089136, 9.4229683 48.7089844, 9.4230673 48.7090763, 9.4231242 48.709155, 9.4231645 48.7092338, 9.423214 48.7094536, 9.4232709 48.7097272, 9.4232855 48.7097973, 9.4233285 48.7099107)",2,Schorndorfer Straße,
315123698,L 1201,secondary,50,,False,True,19.03,"LINESTRING (9.4227697 48.7088622, 9.422643 48.7088332, 9.4225205 48.708816)",2,Schorndorfer Straße,
"[8226322, 1060318655]",L 1192,secondary,50,,False,False,463.885,"LINESTRING (9.421247 48.7073656, 9.4211643 48.7072851, 9.4210537 48.7072451, 9.4209765 48.7072451, 9.4208447 48.707282, 9.4206292 48.7073809, 9.4205425 48.7074001, 9.420127 48.7074919, 9.4197303 48.7076073, 9.4187054 48.7080013, 9.4179496 48.7083069, 9.4173781 48.7085291, 9.416839 48.7087954, 9.4166376 48.7089449, 9.4160283 48.709373)",3,Neckarstraße,
39035540,L 1192,secondary,50,roundabout,True,False,17.847,"LINESTRING (9.421247 48.7073656, 9.4213073 48.7073607, 9.4213666 48.7073696, 9.4214177 48.7073914, 9.4214544 48.7074234)",,,
282749803,L 1201,secondary,50,,False,False,19.989,"LINESTRING (9.418588 48.7093691, 9.4187878 48.7092469)",,Schorndorfer Straße,
"[1060320336, 1060320337, 7743910]",L 1201,secondary,50,,True,False,224.499,"LINESTRING (9.418588 48.7093691, 9.4184693 48.7094503, 9.4182776 48.7095401, 9.4181687 48.7095911, 9.4177761 48.7097249, 9.4173802 48.7098285, 9.4171837 48.7098489, 9.4170142 48.7098538, 9.4168001 48.7098414, 9.4167339 48.7098263, 9.4166242 48.7098012, 9.4164147 48.7097248, 9.4161363 48.7095721, 9.4161044 48.7095539, 9.4160727 48.7095353, 9.4159249 48.7094497)",2,Schorndorfer Straße,
260578783,,residential,,,False,True,49.965,"LINESTRING (9.4191257 48.7090719, 9.419176 48.7091168, 9.4192052 48.7091582, 9.4192234 48.7092101, 9.4192635 48.7093524, 9.4193104 48.709499)",,Gablenberg,
282749803,L 1201,secondary,50,,False,False,68.84500000000001,"LINESTRING (9.4191257 48.7090719, 9.4192253 48.7090311, 9.4193523 48.7089933, 9.4194627 48.7089664, 9.419604 48.7089441, 9.4198087 48.7089213, 9.4200192 48.7089105)",,Schorndorfer Straße,
282749803,L 1201,secondary,50,,False,True,31.519000000000002,"LINESTRING (9.4191257 48.7090719, 9.418938 48.7091682, 9.4187878 48.7092469)",,Schorndorfer Straße,
