osmid,lanes,ref,name,highway,maxspeed,access,oneway,reversed,length,geometry,bridge,junction
54178062,,,Mühlenstraße,residential,30,,False,False,15.595,"LINESTRING (9.6329011 51.6599851, 9.6326752 51.6599908)",,
54178062,,,Mühlenstraße,residential,30,,False,True,138.314,"LINESTRING (9.6329011 51.6599851, 9.633693 51.6599649, 9.6343316 51.6599463, 9.6343801 51.6599449, 9.6349037 51.659923)",,
610022159,2,B 241,Auschnippe,primary,50,yes,False,True,33.933,"LINESTRING (9.6329873 51.6618847, 9.6326078 51.6620789)",,
60178202,2,,Am Mühlengraben,residential,30,,False,True,97.963,"LINESTRING (9.6329873 51.6618847, 9.6328517 51.6620357, 9.6325565 51.6622494, 9.6323565 51.6626577)",,
610022159,2,B 241,Auschnippe,primary,50,yes,False,False,49.117,"LINESTRING (9.6329873 51.6618847, 9.63337 51.6616892, 9.633537 51.6616039)",,
237949041,2,,Kurze Straße,residential,30,,False,False,46.805,"LINESTRING (9.6349486 51.660343, 9.6349037 51.659923)",,
60178184,2,,Isertorweg,residential,30,,False,True,155.311,"LINESTRING (9.6349486 51.660343, 9.6347592 51.6603498, 9.6344149 51.6603489, 9.6337066 51.660303, 9.6330693 51.6602895, 9.6327016 51.6602846)",,
"[488698418, 42810551]",2,,Kurze Straße,residential,30,,False,True,60.735,"LINESTRING (9.6349486 51.660343, 9.6349884 51.6607145, 9.6349904 51.660736, 9.6349941 51.6607764, 9.6350043 51.6608881)",,
60178202,2,,Am Mühlengraben,residential,30,,False,False,80.56,"LINESTRING (9.6319724 51.6633419, 9.6323565 51.6626577)",,
60178182,2,,Georg-Ilse-Straße,residential,30,,False,True,84.624,"LINESTRING (9.6323565 51.6626577, 9.6334669 51.6629814)",,
60178202,2,,Am Mühlengraben,residential,30,,False,True,80.56,"LINESTRING (9.6323565 51.6626577, 9.6319724 51.6633419)",,
60178202,2,,Am Mühlengraben,residential,30,,False,False,97.963,"LINESTRING (9.6323565 51.6626577, 9.6325565 51.6622494, 9.6328517 51.6620357, 9.6329873 51.6618847)",,
285098510,2,,Lavesstraße,residential,50,,False,True,153.67,"LINESTRING (9.633537 51.6616039, 9.6335599 51.6617625, 9.6335619 51.6617816, 9.6335911 51.662066, 9.6334669 51.6629814)",,
"[610022160, 506723319, 610022159]","['2', '3']",B 241,"['Auschnippe', 'Isertor']",primary,50,yes,False,False,91.022,"LINESTRING (9.633537 51.6616039, 9.634008 51.6613526, 9.6341273 51.6613019, 9.6344146 51.6611822, 9.6345745 51.6611)",,
610022159,2,B 241,Auschnippe,primary,50,yes,False,True,49.117,"LINESTRING (9.633537 51.6616039, 9.63337 51.6616892, 9.6329873 51.6618847)",,
"[610299648, 165310933]",1,,Lange Straße,residential,10,,True,False,74.292,"LINESTRING (9.6347786 51.6588998, 9.6344478 51.6587428, 9.6342725 51.6586392, 9.6341568 51.6585523, 9.6340394 51.6584248)",,
54178092,2,,Zum Kleinen Feld,residential,,,False,False,71.902,"LINESTRING (9.6364147 51.6631044, 9.6361995 51.6624717)",,
60697291,2,,Arndtstraße,residential,,,False,True,36.613,"LINESTRING (9.6364147 51.6631044, 9.6369356 51.663041)",,
"[60697296, 54178092]",2,,"['Zum Kleinen Feld', 'Vahler Twetje']",residential,,,False,"[False, True]",166.31,"LINESTRING (9.6374175 51.6616528, 9.6364007 51.6616989, 9.6363381 51.6617036, 9.636289 51.6617158, 9.636253 51.661732, 9.6362194 51.6617518, 9.6361746 51.6617874, 9.636149 51.6618192, 9.636141 51.6618492, 9.6361369 51.6618871, 9.6361995 51.6624717)",,
60697298,2,,Wilhelm-Raabe-Straße,residential,,,False,True,101.93700000000001,"LINESTRING (9.6374175 51.6616528, 9.6374274 51.6615052, 9.6373424 51.660738)",,
60697302,2,,Vahler Twetje,residential,,,False,False,171.389,"LINESTRING (9.6374175 51.6616528, 9.6374674 51.6618392, 9.6375398 51.6619124, 9.6376498 51.6619573, 9.6379689 51.6619674, 9.6381138 51.661974, 9.6381889 51.6620006, 9.6382372 51.6620505, 9.6385317 51.6628136)",,
60697291,2,,Arndtstraße,residential,,,False,False,84.08,"LINESTRING (9.6397194 51.6626433, 9.6385317 51.6628136)",,
60697287,2,,Jahnstraße,residential,,,False,False,89.41199999999999,"LINESTRING (9.6397194 51.6626433, 9.6397159 51.6625914, 9.6396888 51.6621851, 9.6396636 51.6621513, 9.639455 51.6618715)",,
60697291,2,,Arndtstraße,residential,,,False,False,74.823,"LINESTRING (9.637994 51.6628934, 9.6369356 51.663041)",,
60697291,2,,Arndtstraße,residential,,,False,True,38.133,"LINESTRING (9.637994 51.6628934, 9.6385317 51.6628136)",,
60697291,2,,Arndtstraße,residential,,,False,False,36.613,"LINESTRING (9.6369356 51.663041, 9.6364147 51.6631044)",,
60697291,2,,Arndtstraße,residential,,,False,True,74.823,"LINESTRING (9.6369356 51.663041, 9.637994 51.6628934)",,
60697298,2,,Wilhelm-Raabe-Straße,residential,,,False,False,101.93700000000001,"LINESTRING (9.6373424 51.660738, 9.6374274 51.6615052, 9.6374175 51.6616528)",,
"[610022163, 513664444, 513664443]",2,B 241,Wolfhagen,primary,50,yes,False,False,61.624,"LINESTRING (9.6373424 51.660738, 9.6374244 51.6607344, 9.6378689 51.6607228, 9.6378942 51.6607222, 9.637947 51.6607208, 9.6380091 51.6607192, 9.6382349 51.6607133)",,
"[488698417, 610022163, 4881125]",2,B 241,Wolfhagen,primary,50,yes,False,True,162.61799999999997,"LINESTRING (9.6373424 51.660738, 9.6365586 51.6607958, 9.6359652 51.6608036, 9.6357544 51.6608103, 9.6356516 51.6608173, 9.635455 51.6608291, 9.6353146 51.6608375, 9.6352518 51.6608441, 9.6351873 51.6608509, 9.6350043 51.6608881)",,
60697291,2,,Arndtstraße,residential,,,False,False,38.133,"LINESTRING (9.6385317 51.6628136, 9.637994 51.6628934)",,
60697291,2,,Arndtstraße,residential,,,False,True,84.08,"LINESTRING (9.6385317 51.6628136, 9.6397194 51.6626433)",,
60697302,2,,Vahler Twetje,residential,,,False,True,171.389,"LINESTRING (9.6385317 51.6628136, 9.6382372 51.6620505, 9.6381889 51.6620006, 9.6381138 51.661974, 9.6379689 51.6619674, 9.6376498 51.6619573, 9.6375398 51.6619124, 9.6374674 51.6618392, 9.6374175 51.6616528)",,
"[64820672, 241296469, 488500774]",1,,Meinteweg,residential,50,,False,"[False, True]",215.31900000000002,"LINESTRING (9.6311474 51.6623345, 9.6306403 51.6623699, 9.6302726 51.6623978, 9.6298653 51.6624631, 9.6296905 51.6624929, 9.6294153 51.6625873, 9.6292162 51.6626598, 9.6290983 51.662721, 9.6290432 51.6627755, 9.6289942 51.6628553, 9.6289569 51.662946, 9.6289345 51.6630285, 9.6289158 51.6630587, 9.6288789 51.6630874, 9.6288145 51.6631099, 9.6287247 51.6631386, 9.6286093 51.6631708)",,
610022159,2,B 241,Auschnippe,primary,50,yes,False,False,33.933,"LINESTRING (9.6326078 51.6620789, 9.6329873 51.6618847)",,
610022159,2,B 241,Auschnippe,primary,50,yes,False,True,68.119,"LINESTRING (9.6326078 51.6620789, 9.6318413 51.6624652)",,
165310934,1,,Auschnippe,residential,30,,False,True,51.036,"LINESTRING (9.6326078 51.6620789, 9.6323413 51.6618795, 9.6320749 51.6619921)",,
165310934,1,,Auschnippe,residential,30,,False,False,51.036,"LINESTRING (9.6320749 51.6619921, 9.6323413 51.6618795, 9.6326078 51.6620789)",,
199634168,1,,Waldwinkel,residential,,,False,False,44.206,"LINESTRING (9.6281696 51.6551961, 9.6275306 51.6551663)",,
199634168,1,,Waldwinkel,residential,,,False,True,28.96,"LINESTRING (9.6281696 51.6551961, 9.6283713 51.655209, 9.6285866 51.655192)",,
22755599,,,Stettiner Straße,residential,30,,False,True,44.038,"LINESTRING (9.6367861 51.6545803, 9.6365518 51.6549487)",,
199634168,1,,Waldwinkel,residential,,,False,True,44.206,"LINESTRING (9.6275306 51.6551663, 9.6281696 51.6551961)",,
165331819,1,,Graftplatz,residential,30,,False,True,74.15,"LINESTRING (9.6330922 51.6577481, 9.6329413 51.6580286, 9.6329373 51.6581202, 9.6329338 51.6583997)",,
54178062,,,Mühlenstraße,residential,30,,False,True,15.595,"LINESTRING (9.6326752 51.6599908, 9.6329011 51.6599851)",,
60178184,2,,Isertorweg,residential,30,,False,False,32.72,"LINESTRING (9.6326752 51.6599908, 9.6327016 51.6602846)",,
513978366,,,Mühlenstraße,residential,30,,False,False,44.626999999999995,"LINESTRING (9.6326752 51.6599908, 9.6323732 51.6599882, 9.6320291 51.6599731)",,
60178184,2,,Isertorweg,residential,30,,False,True,32.72,"LINESTRING (9.6327016 51.6602846, 9.6326752 51.6599908)",,
60178184,2,,Isertorweg,residential,30,,False,False,155.311,"LINESTRING (9.6327016 51.6602846, 9.6330693 51.6602895, 9.6337066 51.660303, 9.6344149 51.6603489, 9.6347592 51.6603498, 9.6349486 51.660343)",,
241283011,2,,Isertorweg,residential,30,,False,False,75.702,"LINESTRING (9.6327016 51.6602846, 9.6327022 51.660422, 9.6327048 51.6609654)",,
628567352,1,,Danziger Straße,residential,30,yes,False,False,32.565,"LINESTRING (9.636085 51.654923, 9.6363077 51.6549529, 9.6365518 51.6549487)",,
128192969,1,,Unterhütte,residential,,,False,False,67.078,"LINESTRING (9.6285866 51.655192, 9.6287206 51.6548007, 9.6287803 51.6547501, 9.628835 51.6547277, 9.6289692 51.6546726)",,
199634168,1,,Waldwinkel,residential,,,False,False,28.96,"LINESTRING (9.6285866 51.655192, 9.6283713 51.655209, 9.6281696 51.6551961)",,
54178117,2,,Neustädter Platz,unclassified,50,,False,False,8.576,"LINESTRING (9.6399137 51.6601688, 9.640019 51.6601278)",,
54178117,2,,Neustädter Platz,unclassified,50,,False,True,53.935,"LINESTRING (9.6399137 51.6601688, 9.6397643 51.6602269, 9.6397461 51.660234, 9.6394197 51.660361, 9.6392828 51.66036, 9.6392257 51.6603452)",,
"[237917908, 513978375]",2,,Bürgermeister-Schönitz-Straße,residential,50,,False,False,212.61700000000002,"LINESTRING (9.6399137 51.6601688, 9.6405551 51.6608645, 9.6407357 51.6610871, 9.6408006 51.661213, 9.6408463 51.661345, 9.6408756 51.6614846, 9.6408882 51.6615719, 9.6408918 51.6616886, 9.6408738 51.6617879, 9.6411062 51.6618264)",,
237946972,2,,Martinstraße,unclassified,50,,False,True,206.76000000000002,"LINESTRING (9.6411062 51.6618264, 9.6410038 51.6613206, 9.6409549 51.6611861, 9.6408865 51.6610522, 9.6408114 51.6609416, 9.6407186 51.6608264, 9.6404973 51.6606167, 9.640019 51.6601278)",,
"[237917908, 513978375]",2,,Bürgermeister-Schönitz-Straße,residential,50,,False,True,212.61700000000002,"LINESTRING (9.6411062 51.6618264, 9.6408738 51.6617879, 9.6408918 51.6616886, 9.6408882 51.6615719, 9.6408756 51.6614846, 9.6408463 51.661345, 9.6408006 51.661213, 9.6407357 51.6610871, 9.6405551 51.6608645, 9.6399137 51.6601688)",,
513978378,2,,Martinstraße,unclassified,30,,False,False,19.926000000000002,"LINESTRING (9.6411062 51.6618264, 9.6411183 51.6618855, 9.6411695 51.6619407, 9.6412373 51.6619776)",,
54178095,,,Mauerstraße,living_street,,,True,False,70.099,"LINESTRING (9.6376341 51.6589477, 9.6378563 51.6589847, 9.6379847 51.6590454, 9.6380045 51.6590849, 9.6379877 51.6593001, 9.6379834 51.6594308)",,
238198476,,,Mauerstraße,living_street,,,False,False,257.76699999999994,"LINESTRING (9.6376341 51.6589477, 9.6373686 51.6588874, 9.636963 51.6588085, 9.6367325 51.6587637, 9.6365269 51.6587046, 9.6358724 51.6585163, 9.6353356 51.6583934, 9.6352364 51.6583649, 9.6351357 51.6583339, 9.6349887 51.6582901, 9.6349425 51.6582764, 9.6348524 51.6582495, 9.634744 51.6582104, 9.6345403 51.6581321, 9.6345245 51.6581261, 9.6342272 51.6580143)",,
238276899,1,,,primary_link,,,True,False,38.772999999999996,"LINESTRING (9.6350707 51.6611683, 9.6349715 51.6611117, 9.6348981 51.6610836, 9.6348669 51.6610717, 9.6347864 51.6610601, 9.6347306 51.6610669, 9.6345745 51.6611)",,
"[506723320, 610308260]",2,L 548,Eschershäuser Straße,secondary,50,,False,False,31.491,"LINESTRING (9.6350707 51.6611683, 9.6350491 51.6610769, 9.6350329 51.6610087, 9.6350043 51.6608881)",,
238035474,3,B 241,Isertor,primary,50,yes,False,False,37.87,"LINESTRING (9.6345745 51.6611, 9.6347878 51.660994, 9.6348359 51.6609711, 9.6350043 51.6608881)",,
"[610022160, 610022159, 506723319]","['2', '3']",B 241,"['Auschnippe', 'Isertor']",primary,50,yes,False,True,91.02199999999999,"LINESTRING (9.6345745 51.6611, 9.6344146 51.6611822, 9.6341273 51.6613019, 9.634008 51.6613526, 9.633537 51.6616039)",,
42812162,2,,Alleestraße,secondary,50,,False,False,6.083,"LINESTRING (9.6322382 51.6563128, 9.632168 51.6562797)",,
42812162,2,,Alleestraße,secondary,50,,False,True,49.35,"LINESTRING (9.6322382 51.6563128, 9.6328077 51.6565814)",,
241283011,2,,Isertorweg,residential,30,,False,True,75.702,"LINESTRING (9.6327048 51.6609654, 9.6327022 51.660422, 9.6327016 51.6602846)",,
57996350,1,,Pastorenstraße,residential,30,,False,False,100.339,"LINESTRING (9.6329614 51.6589329, 9.6329683 51.6589629, 9.6329298 51.659156, 9.6328723 51.6593895, 9.6328842 51.659635, 9.6328931 51.6598306)",,
"[610299643, 56460707]",1,,Kreuzstraße,residential,30,,True,False,152.131,"LINESTRING (9.6329614 51.6589329, 9.6328534 51.6589448, 9.6325542 51.659034, 9.6324513 51.6590727, 9.6321204 51.6592412, 9.6321125 51.6592498, 9.6320008 51.6593702, 9.6319736 51.6596213, 9.6320291 51.6599731)",,
237921001,2,,Graftplatz,residential,30,,False,False,19.661,"LINESTRING (9.6329338 51.6583997, 9.6332071 51.6584499)",,
165331819,1,,Graftplatz,residential,30,,False,False,74.15,"LINESTRING (9.6329338 51.6583997, 9.6329373 51.6581202, 9.6329413 51.6580286, 9.6330922 51.6577481)",,
"[546213802, 610299646]",2,,Graftplatz,residential,30,,False,True,58.114000000000004,"LINESTRING (9.6329338 51.6583997, 9.6327733 51.6587086, 9.6330746 51.6587742)",,
60178182,2,,Georg-Ilse-Straße,residential,30,,False,False,13.368,"LINESTRING (9.6336379 51.663038, 9.6334669 51.6629814)",,
60178182,2,,Georg-Ilse-Straße,residential,30,,False,False,84.624,"LINESTRING (9.6334669 51.6629814, 9.6323565 51.6626577)",,
60178182,2,,Georg-Ilse-Straße,residential,30,,False,True,13.368,"LINESTRING (9.6334669 51.6629814, 9.6336379 51.663038)",,
285098510,2,,Lavesstraße,residential,50,,False,False,153.67,"LINESTRING (9.6334669 51.6629814, 9.6335911 51.662066, 9.6335619 51.6617816, 9.6335599 51.6617625, 9.633537 51.6616039)",,
54178092,2,,Zum Kleinen Feld,residential,,,False,True,71.902,"LINESTRING (9.6361995 51.6624717, 9.6364147 51.6631044)",,
344613532,1,,Lessingstraße,residential,,,False,False,56.741,"LINESTRING (9.6361995 51.6624717, 9.6370028 51.6623617)",,
"[60697296, 54178092]",2,,"['Zum Kleinen Feld', 'Vahler Twetje']",residential,,,False,"[False, True]",166.31,"LINESTRING (9.6361995 51.6624717, 9.6361369 51.6618871, 9.636141 51.6618492, 9.636149 51.6618192, 9.6361746 51.6617874, 9.6362194 51.6617518, 9.636253 51.661732, 9.636289 51.6617158, 9.6363381 51.6617036, 9.6364007 51.6616989, 9.6374175 51.6616528)",,
344613532,1,,Lessingstraße,residential,,,False,True,56.741,"LINESTRING (9.6370028 51.6623617, 9.6361995 51.6624717)",,
"[64820672, 241296469, 488500774]",1,,Meinteweg,residential,50,,False,"[False, True]",215.31900000000002,"LINESTRING (9.6286093 51.6631708, 9.6287247 51.6631386, 9.6288145 51.6631099, 9.6288789 51.6630874, 9.6289158 51.6630587, 9.6289345 51.6630285, 9.6289569 51.662946, 9.6289942 51.6628553, 9.6290432 51.6627755, 9.6290983 51.662721, 9.6292162 51.6626598, 9.6294153 51.6625873, 9.6296905 51.6624929, 9.6298653 51.6624631, 9.6302726 51.6623978, 9.6306403 51.6623699, 9.6311474 51.6623345)",,
"[610022152, 1039083171, 488307493]",2,K 449,Wiesenstraße,secondary,50,,False,False,370.50200000000007,"LINESTRING (9.6286093 51.6631708, 9.6285012 51.6630172, 9.6283639 51.6628038, 9.6283203 51.662733, 9.6282915 51.6626698, 9.6282653 51.6625854, 9.6282618 51.6625343, 9.6282756 51.6624404, 9.6283016 51.6623674, 9.628451 51.6620721, 9.6284555 51.662064, 9.6285426 51.6619061, 9.6286296 51.6617494, 9.6288484 51.6613553, 9.629081 51.6609363, 9.6291487 51.6608143, 9.6291951 51.6607308, 9.6292653 51.6606019, 9.6294577 51.6602552, 9.6294824 51.6601887, 9.629488 51.6601244, 9.6294804 51.6600543, 9.6294878 51.6600011)",,
54178120,2,,Stiftstraße,residential,,,False,False,154.21300000000002,"LINESTRING (9.6382349 51.6607133, 9.638291 51.6607589, 9.6385243 51.6610109, 9.6388927 51.6613832, 9.6389903 51.661476, 9.6393096 51.6617796, 9.639455 51.6618715)",,
237943336,2,B 241,Neustädter Platz,primary,50,yes,False,False,83.581,"LINESTRING (9.6382349 51.6607133, 9.6384194 51.6606997, 9.6385506 51.660684, 9.6386797 51.6606579, 9.6387991 51.6606188, 9.6389063 51.6605723, 9.6390036 51.660519, 9.6390882 51.6604705, 9.6391619 51.6604174, 9.6392257 51.6603452)",,
"[610022163, 513664443, 513664444]",2,B 241,Wolfhagen,primary,50,yes,False,True,61.624,"LINESTRING (9.6382349 51.6607133, 9.6380091 51.6607192, 9.637947 51.6607208, 9.6378942 51.6607222, 9.6378689 51.6607228, 9.6374244 51.6607344, 9.6373424 51.660738)",,
610300831,2,,Braustraße,residential,30,,False,True,58.485,"LINESTRING (9.6382349 51.6607133, 9.6381894 51.6606712, 9.6381403 51.6606257, 9.6381151 51.6605929, 9.6379626 51.6603939, 9.6378479 51.6602463)",,
"[610022164, 237943341]",2,B 241,Bahnhofstraße,primary,50,yes,False,True,40.421,"LINESTRING (9.6397444 51.659185, 9.639498 51.6593724, 9.6394148 51.6594826)",,
"[610022168, 577786227, 610022165, 610022167]",2,B 241,Bahnhofstraße,primary,50,yes,False,False,312.44700000000006,"LINESTRING (9.6397444 51.659185, 9.6399775 51.659032, 9.6400995 51.6589442, 9.6402535 51.6588152, 9.6403683 51.6586772, 9.6404386 51.6585422, 9.6404657 51.6584889, 9.6405525 51.6583143, 9.6406142 51.658202, 9.640706 51.6580621, 9.6408355 51.6578971, 9.6409914 51.6577226, 9.6412409 51.6574444, 9.6415739 51.6570879, 9.6416971 51.6569605, 9.6417969 51.6568573, 9.6419169 51.6567445)",,
545113853,1,,Wiesenstraße,secondary,50,,True,False,20.536,"LINESTRING (9.6294878 51.6600011, 9.6295085 51.6599261, 9.6295181 51.6599042, 9.6295381 51.6598588, 9.629545 51.6598202)",,
"[610022152, 1039083171, 488307493]",2,K 449,Wiesenstraße,secondary,50,,False,True,370.502,"LINESTRING (9.6294878 51.6600011, 9.6294804 51.6600543, 9.629488 51.6601244, 9.6294824 51.6601887, 9.6294577 51.6602552, 9.6292653 51.6606019, 9.6291951 51.6607308, 9.6291487 51.6608143, 9.629081 51.6609363, 9.6288484 51.6613553, 9.6286296 51.6617494, 9.6285426 51.6619061, 9.6284555 51.662064, 9.628451 51.6620721, 9.6283016 51.6623674, 9.6282756 51.6624404, 9.6282618 51.6625343, 9.6282653 51.6625854, 9.6282915 51.6626698, 9.6283203 51.662733, 9.6283639 51.6628038, 9.6285012 51.6630172, 9.6286093 51.6631708)",,
545113849,1,,,secondary,50,,True,False,10.349,"LINESTRING (9.6297384 51.6597882, 9.6297168 51.6598073, 9.6296877 51.6598219, 9.6296531 51.6598309, 9.6296159 51.6598337)",,roundabout
545113849,1,,,secondary,50,,True,False,7.757000000000001,"LINESTRING (9.6295931 51.6596681, 9.6296305 51.6596669, 9.629667 51.6596722, 9.6296998 51.6596835)",,roundabout
610025903,1,,Wiesenstraße,secondary,50,,True,False,22.063000000000002,"LINESTRING (9.6295931 51.6596681, 9.6296454 51.6596275, 9.6296758 51.6595896, 9.6296993 51.6595602, 9.6297736 51.6595058)",,
545113849,1,,,secondary,50,,True,False,5.174,"LINESTRING (9.6297527 51.659743, 9.6297507 51.6597663, 9.6297384 51.6597882)",,roundabout
1039083186,,,Mühlenstraße,residential,50,,True,False,18.948,"LINESTRING (9.6297527 51.659743, 9.6298036 51.6597557, 9.6298765 51.6597687, 9.6299082 51.6597744, 9.6300002 51.6598129)",,
545113849,1,,,secondary,50,,True,False,5.165,"LINESTRING (9.6296159 51.6598337, 9.6295789 51.65983, 9.629545 51.6598202)",,roundabout
610025907,1,,Wiesenstraße,secondary,50,,True,False,20.698999999999998,"LINESTRING (9.6296159 51.6598337, 9.6295968 51.6598658, 9.6295667 51.6599138, 9.6295514 51.6599382, 9.6294878 51.6600011)",,
545113849,1,,,secondary,50,,True,False,21.984999999999996,"LINESTRING (9.629545 51.6598202, 9.6295167 51.6598049, 9.6294938 51.6597818, 9.6294841 51.6597553, 9.6294885 51.6597284, 9.6295032 51.659707, 9.6295268 51.6596889, 9.6295576 51.6596756, 9.6295931 51.6596681)",,roundabout
545113850,1,,Wiesenstraße,secondary,50,,True,False,20.558,"LINESTRING (9.6297736 51.6595058, 9.6297412 51.6595614, 9.6297225 51.6595989, 9.6297025 51.6596391, 9.6296998 51.6596835)",,
"[610582321, 1039083170, 610582322]",2,K 449,Wiesenstraße,secondary,50,,False,False,397.054,"LINESTRING (9.6297736 51.6595058, 9.6298504 51.6594273, 9.6299243 51.6593618, 9.6299551 51.6593276, 9.6299844 51.6592782, 9.6300721 51.6591167, 9.6303881 51.6585678, 9.6306597 51.658114, 9.6308383 51.6578256, 9.6309265 51.6576889, 9.6309468 51.6576575, 9.6311194 51.6573869, 9.6311637 51.6573234, 9.6312445 51.6572077, 9.6313606 51.6570414, 9.6314821 51.6569043, 9.6317696 51.6566348, 9.6320972 51.6563403, 9.6321298 51.6563124, 9.632168 51.6562797)",,
545113849,1,,,secondary,50,,True,False,7.753,"LINESTRING (9.6296998 51.6596835, 9.6297262 51.6597, 9.6297443 51.6597204, 9.6297527 51.659743)",,roundabout
457613068,3,B 241,Bahnhofstraße,primary,50,yes,False,True,10.671,"LINESTRING (9.642009 51.6566674, 9.6419169 51.6567445)",,
488683367,,,Mühlenstraße,residential,50,,False,True,142.36499999999998,"LINESTRING (9.6300002 51.6598129, 9.6305087 51.6599122, 9.6307732 51.6599499, 9.6310376 51.6599742, 9.6313206 51.6599838, 9.6319513 51.6599735, 9.6320291 51.6599731)",,
1039083187,,,Mühlenstraße,residential,50,,True,False,18.522000000000002,"LINESTRING (9.6300002 51.6598129, 9.6298656 51.6597917, 9.6298069 51.6597825, 9.6297384 51.6597882)",,
977128461,1,,Pastorenstraße,residential,30,,True,False,17.189,"LINESTRING (9.6328931 51.6598306, 9.6329011 51.6599851)",,
57996350,1,,Pastorenstraße,residential,30,,False,True,100.33900000000001,"LINESTRING (9.6328931 51.6598306, 9.6328842 51.659635, 9.6328723 51.6593895, 9.6329298 51.659156, 9.6329683 51.6589629, 9.6329614 51.6589329)",,
