osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,width
917596553,Lindenstraße,residential,False,False,184.222,,"LINESTRING (12.7540941 50.8614469, 12.7539328 50.8614998, 12.7519023 50.8621662, 12.7517653 50.8622112)",,,
"[707285107, 212498132]",Pestalozzistraße,residential,False,True,118.543,,"LINESTRING (12.7549133 50.8623782, 12.7548792 50.8623186, 12.7541748 50.8615339, 12.7540941 50.8614469)",,,10
1094240031,Pestalozzistraße,residential,False,False,65.545,,"LINESTRING (12.7549133 50.8623782, 12.7549066 50.8624506, 12.7548829 50.8625081, 12.7548597 50.8625354, 12.754801 50.8626211, 12.7546396 50.862872, 12.7546284 50.8629046, 12.7546268 50.8629336)",,,7
234791853,Peniger Straße,tertiary,False,True,28.933,50,"LINESTRING (12.7547682 50.864165, 12.7544493 50.8643299)",,K 7311,6.5
74065625,Pestalozzistraße,residential,False,True,31.956000000000003,,"LINESTRING (12.7547682 50.864165, 12.7547313 50.8641394, 12.7547042 50.8641198, 12.7546763 50.864095, 12.7546572 50.8640708, 12.7546432 50.8640385, 12.7546355 50.8640023, 12.7546354 50.863903)",,,6.2
212498131,Peniger Straße,tertiary,False,False,106.275,50,"LINESTRING (12.7547682 50.864165, 12.7555414 50.8637404, 12.7557294 50.8636407, 12.755917 50.8635424)",,K 7311,6.5
682993841,Peniger Straße,tertiary,False,False,88.271,50,"LINESTRING (12.7611043 50.8610266, 12.7611214 50.861081, 12.7612047 50.8613453, 12.7612861 50.8615759, 12.761312 50.8616988, 12.7613196 50.8617468, 12.7613114 50.861807)",,K 7311,8
682993841,Peniger Straße,tertiary,False,True,57.572,50,"LINESTRING (12.7611043 50.8610266, 12.7609998 50.8607224, 12.7609291 50.8605208)",,K 7311,8
"[684462784, 25438613]",Straße des Friedens,secondary,False,False,342.62200000000007,50,"LINESTRING (12.761226 50.8597877, 12.7607476 50.8596942, 12.760624 50.859678, 12.7604744 50.8596811, 12.7603163 50.8596844, 12.760265 50.8596849, 12.7600871 50.8596868, 12.7599808 50.8596873, 12.7598485 50.8596885, 12.759645 50.8596894, 12.7595602 50.8596888, 12.7591112 50.8596899, 12.7588789 50.8596871, 12.7587411 50.8596854, 12.7586342 50.8596852, 12.7580772 50.8596701, 12.757554 50.8596422, 12.7575095 50.8596394, 12.7563845 50.8595354)","['2', '3']",S 249,
684462785,Straße des Friedens,secondary,False,True,24.59,50,"LINESTRING (12.761226 50.8597877, 12.7613888 50.8598025, 12.7615744 50.8597964)",3,S 249,
"[1264025738, 25981262]",Peniger Straße,tertiary,False,False,85.684,50,"LINESTRING (12.761226 50.8597877, 12.7611865 50.8598435, 12.7611345 50.8599202, 12.7610759 50.8600065, 12.7609761 50.8601556, 12.7609118 50.8603257, 12.7609291 50.8605208)",,K 7311,7.6
"[25983121, 954408267]",Kleines Dörfchen,residential,False,True,90.945,,"LINESTRING (12.7603765 50.8621703, 12.7604081 50.86221, 12.7605518 50.8624713, 12.7604985 50.8625909, 12.7606424 50.862915, 12.7606578 50.8629497)",,,6.18
"[682993850, 954408482]",Peniger Straße,tertiary,False,False,78.96599999999998,50,"LINESTRING (12.7603765 50.8621703, 12.7606269 50.862106, 12.761021 50.8619945, 12.7611339 50.8619468, 12.761221 50.8618956, 12.7612803 50.8618483, 12.7613114 50.861807)",2,K 7311,6.5
"[954408482, 74065645, 821968831]",Peniger Straße,tertiary,False,True,337.774,50,"LINESTRING (12.7603765 50.8621703, 12.7602471 50.8622031, 12.7598275 50.8623071, 12.7591379 50.8624772, 12.7583211 50.8626769, 12.7577516 50.8628279, 12.757447 50.8629089, 12.7572985 50.8629437, 12.7571028 50.8629927, 12.7569562 50.8630336, 12.7568599 50.8630672, 12.7566529 50.8631498, 12.7564814 50.8632337, 12.7560631 50.8634656)",,K 7311,6.5
"[1264025738, 25981262]",Peniger Straße,tertiary,False,True,85.68400000000001,50,"LINESTRING (12.7609291 50.8605208, 12.7609118 50.8603257, 12.7609761 50.8601556, 12.7610759 50.8600065, 12.7611345 50.8599202, 12.7611865 50.8598435, 12.761226 50.8597877)",,K 7311,7.6
682993841,Peniger Straße,tertiary,False,False,57.572,50,"LINESTRING (12.7609291 50.8605208, 12.7609998 50.8607224, 12.7611043 50.8610266)",,K 7311,8
"[25983121, 954408267]",Kleines Dörfchen,residential,False,False,90.945,,"LINESTRING (12.7606578 50.8629497, 12.7606424 50.862915, 12.7604985 50.8625909, 12.7605518 50.8624713, 12.7604081 50.86221, 12.7603765 50.8621703)",,,6.18
74065631,Peniger Straße,tertiary,False,False,13.344,50,"LINESTRING (12.755917 50.8635424, 12.7560631 50.8634656)",,K 7311,6.5
212498131,Peniger Straße,tertiary,False,True,106.275,50,"LINESTRING (12.755917 50.8635424, 12.7557294 50.8636407, 12.7555414 50.8637404, 12.7547682 50.864165)",,K 7311,6.5
1161168530,Knaumühlenweg,residential,False,True,105.844,30,"LINESTRING (12.755917 50.8635424, 12.756486 50.8639775, 12.7566025 50.8641128, 12.7566765 50.8643418)",,,4.5
25983141,Knaumühlenweg,residential,False,False,29.500999999999998,30,"LINESTRING (12.7565989 50.8646025, 12.7566414 50.8644738, 12.7566765 50.8643418)",,,5.4
25983181,Grützmühlenweg,living_street,True,False,27.438,,"LINESTRING (12.7552801 50.8651692, 12.7555725 50.8650054)",,,3.5
25983586,Torweg,living_street,True,False,54.605,,"LINESTRING (12.7552801 50.8651692, 12.7547707 50.864798)",,,3.5
815921359,Peniger Straße,tertiary,False,False,129.382,50,"LINESTRING (12.7526924 50.8652666, 12.7539456 50.8646015, 12.7541024 50.864517)",,K 7311,6.5
25983099,Knaumühlenweg,residential,False,True,47.67,,"LINESTRING (12.7566765 50.8643418, 12.7567458 50.864354, 12.7569614 50.8643877, 12.7572087 50.8643825, 12.7573464 50.8643802)",,,
25983141,Knaumühlenweg,residential,False,True,29.500999999999998,30,"LINESTRING (12.7566765 50.8643418, 12.7566414 50.8644738, 12.7565989 50.8646025)",,,5.4
1161168530,Knaumühlenweg,residential,False,False,105.844,30,"LINESTRING (12.7566765 50.8643418, 12.7566025 50.8641128, 12.756486 50.8639775, 12.755917 50.8635424)",,,4.5
25983530,Lindenstraße,residential,False,False,86.806,,"LINESTRING (12.7517653 50.8622112, 12.7516206 50.8622575, 12.7506584 50.8625595)",,,
25983541,Körnerstraße,residential,False,True,114.547,,"LINESTRING (12.7517653 50.8622112, 12.7517014 50.8621307, 12.7510345 50.8612901)",,,
917596552,Körnerstraße,residential,False,False,106.64099999999999,,"LINESTRING (12.7517653 50.8622112, 12.7518117 50.8622697, 12.7520574 50.8625794, 12.7521108 50.8626607, 12.7521179 50.8627455, 12.7520978 50.8628483, 12.7521302 50.8629006, 12.7521613 50.8629413, 12.7521499 50.8630147, 12.7520798 50.8630995)",,,
917596553,Lindenstraße,residential,False,True,184.222,,"LINESTRING (12.7517653 50.8622112, 12.7519023 50.8621662, 12.7539328 50.8614998, 12.7540941 50.8614469)",,,
25983530,Lindenstraße,residential,False,False,78.702,,"LINESTRING (12.7506584 50.8625595, 12.7505253 50.8626019, 12.7496476 50.8628659)",,,
25983530,Lindenstraße,residential,False,True,86.806,,"LINESTRING (12.7506584 50.8625595, 12.7516206 50.8622575, 12.7517653 50.8622112)",,,
25983543,Gabelsberger Straße,residential,False,False,114.72600000000001,,"LINESTRING (12.7506584 50.8625595, 12.7505736 50.8624504, 12.7503117 50.8621135, 12.7499991 50.8617356, 12.7499194 50.8616393)",,,
25983530,Lindenstraße,residential,False,False,164.93599999999998,,"LINESTRING (12.7496476 50.8628659, 12.7494772 50.862914, 12.7486138 50.8631771, 12.7481383 50.8633238, 12.7477762 50.8634357, 12.7477136 50.8634549, 12.7475293 50.863508)",,,
25983530,Lindenstraße,residential,False,True,78.702,,"LINESTRING (12.7496476 50.8628659, 12.7505253 50.8626019, 12.7506584 50.8625595)",,,
25983552,Lindenstraße,residential,False,True,39.512,,"LINESTRING (12.7496476 50.8628659, 12.7496923 50.86293, 12.7498912 50.8631862)",,,
"[810688451, 25983533]","['Nordstraße', 'Lindenstraße']",residential,False,False,115.782,,"LINESTRING (12.7549426 50.8599434, 12.7549831 50.8600072, 12.7550005 50.8600353, 12.7553587 50.8606132, 12.7554905 50.8608329, 12.7555079 50.8608665, 12.7555143 50.8608834, 12.7555152 50.860901, 12.7555086 50.860917)",,,
"[588197723, 684462783]",Straße des Friedens,secondary,False,False,136.115,50,"LINESTRING (12.7549426 50.8599434, 12.7547653 50.860004, 12.7543233 50.8601672, 12.753974 50.8603187, 12.7533109 50.8606032)","['2', '3']",S 249,
588197723,Straße des Friedens,secondary,False,True,111.572,50,"LINESTRING (12.7549426 50.8599434, 12.7556289 50.8597073, 12.7559368 50.8596111, 12.7562405 50.8595507, 12.7563845 50.8595354)",2,S 249,
917596552,Körnerstraße,residential,False,True,106.641,,"LINESTRING (12.7520798 50.8630995, 12.7521499 50.8630147, 12.7521613 50.8629413, 12.7521302 50.8629006, 12.7520978 50.8628483, 12.7521179 50.8627455, 12.7521108 50.8626607, 12.7520574 50.8625794, 12.7518117 50.8622697, 12.7517653 50.8622112)",,,
25983549,Lindenstraße,residential,False,False,72.167,,"LINESTRING (12.7481196 50.8639114, 12.7480313 50.863939, 12.7479633 50.8639518, 12.7478999 50.8639446, 12.7478345 50.8639158, 12.7477797 50.8638471, 12.7476124 50.8636235, 12.7475293 50.863508)",,,
25983530,Lindenstraße,residential,False,True,164.93599999999998,,"LINESTRING (12.7475293 50.863508, 12.7477136 50.8634549, 12.7477762 50.8634357, 12.7481383 50.8633238, 12.7486138 50.8631771, 12.7494772 50.862914, 12.7496476 50.8628659)",,,
25983549,Lindenstraße,residential,False,True,72.167,,"LINESTRING (12.7475293 50.863508, 12.7476124 50.8636235, 12.7477797 50.8638471, 12.7478345 50.8639158, 12.7478999 50.8639446, 12.7479633 50.8639518, 12.7480313 50.863939, 12.7481196 50.8639114)",,,
25983552,Lindenstraße,residential,False,False,39.512,,"LINESTRING (12.7498912 50.8631862, 12.7496923 50.86293, 12.7496476 50.8628659)",,,
25983181,Grützmühlenweg,living_street,True,False,87.576,,"LINESTRING (12.7555725 50.8650054, 12.755682 50.8649467, 12.7562578 50.8646379, 12.7564811 50.8646011, 12.7565351 50.8646017, 12.7565989 50.8646025)",,,3.5
1161174770,Am Tor,living_street,False,False,15.376,,"LINESTRING (12.7547707 50.864798, 12.7546021 50.8648863)",,,4.8
1161174770,Am Tor,living_street,False,True,15.861,,"LINESTRING (12.7547707 50.864798, 12.7548221 50.8647711, 12.7549446 50.8647069)",,,4.8
1161174770,Am Tor,living_street,False,True,15.376,,"LINESTRING (12.7546021 50.8648863, 12.7547707 50.864798)",,,4.8
25983595,Am Tor,living_street,False,False,54.007000000000005,,"LINESTRING (12.7546021 50.8648863, 12.7545174 50.8648276, 12.7544449 50.8647733, 12.7542875 50.8646555, 12.7542458 50.8646243, 12.7541024 50.864517)",,,3.5
815921359,Peniger Straße,tertiary,False,False,32.024,50,"LINESTRING (12.7541024 50.864517, 12.7544493 50.8643299)",,K 7311,6.5
25983595,Am Tor,living_street,False,True,54.007000000000005,,"LINESTRING (12.7541024 50.864517, 12.7542458 50.8646243, 12.7542875 50.8646555, 12.7544449 50.8647733, 12.7545174 50.8648276, 12.7546021 50.8648863)",,,3.5
815921359,Peniger Straße,tertiary,False,True,129.382,50,"LINESTRING (12.7541024 50.864517, 12.7539456 50.8646015, 12.7526924 50.8652666)",,K 7311,6.5
1161174770,Am Tor,living_street,False,True,11.683,,"LINESTRING (12.7549446 50.8647069, 12.7550727 50.8646398)",,,4.8
25983610,Am Tor,living_street,True,False,54.458,,"LINESTRING (12.7549446 50.8647069, 12.7546377 50.8644727, 12.7544493 50.8643299)",,,3.5
1161174770,Am Tor,living_street,False,False,15.861,,"LINESTRING (12.7549446 50.8647069, 12.7548221 50.8647711, 12.7547707 50.864798)",,,4.8
234791853,Peniger Straße,tertiary,False,False,28.933,50,"LINESTRING (12.7544493 50.8643299, 12.7547682 50.864165)",,K 7311,6.5
815921359,Peniger Straße,tertiary,False,True,32.024,50,"LINESTRING (12.7544493 50.8643299, 12.7541024 50.864517)",,K 7311,6.5
1161174770,Am Tor,living_street,False,False,99.945,,"LINESTRING (12.7560935 50.8640659, 12.7560247 50.8641026, 12.756005 50.8641131, 12.7559797 50.8641468, 12.7559707 50.864183, 12.7559634 50.8642188, 12.7559358 50.8642515, 12.7555368 50.8644653, 12.7554707 50.8644939, 12.7554074 50.8645119, 12.7553373 50.8645162, 12.7552852 50.8645285, 12.7550727 50.8646398)",,,4.8
25984072,Torweg,living_street,True,False,53.694,,"LINESTRING (12.7550727 50.8646398, 12.7555725 50.8650054)",,,3.5
1161174770,Am Tor,living_street,False,False,11.683,,"LINESTRING (12.7550727 50.8646398, 12.7549446 50.8647069)",,,4.8
1161174770,Am Tor,living_street,False,True,99.94500000000001,,"LINESTRING (12.7550727 50.8646398, 12.7552852 50.8645285, 12.7553373 50.8645162, 12.7554074 50.8645119, 12.7554707 50.8644939, 12.7555368 50.8644653, 12.7559358 50.8642515, 12.7559634 50.8642188, 12.7559707 50.864183, 12.7559797 50.8641468, 12.756005 50.8641131, 12.7560247 50.8641026, 12.7560935 50.8640659)",,,4.8
25984160,Paul-Fritzsching-Straße,residential,False,True,119.547,30,"LINESTRING (12.7546354 50.863903, 12.7537835 50.8638542, 12.7534985 50.8638516, 12.7533812 50.8638489, 12.7533053 50.8638479, 12.7531693 50.8638294, 12.7529534 50.8637784)",,,3.5
74065625,Pestalozzistraße,residential,False,False,31.956,,"LINESTRING (12.7546354 50.863903, 12.7546355 50.8640023, 12.7546432 50.8640385, 12.7546572 50.8640708, 12.7546763 50.864095, 12.7547042 50.8641198, 12.7547313 50.8641394, 12.7547682 50.864165)",,,6.2
74065625,Pestalozzistraße,residential,False,True,107.794,,"LINESTRING (12.7546354 50.863903, 12.7546293 50.8632146, 12.7546268 50.8629336)",,,6.2
1072738827,Paul-Fritzsching-Straße,residential,False,True,4.631,30,"LINESTRING (12.752935 50.8638184, 12.7529534 50.8637784)",,,5.6
25984175,Paul-Fritzsching-Straße,residential,False,True,136.31799999999998,30,"LINESTRING (12.752935 50.8638184, 12.7529093 50.863884, 12.7528432 50.8639803, 12.7527867 50.8640407, 12.7527358 50.864085, 12.7526333 50.8641582, 12.7523518 50.8643125, 12.752144 50.8644264, 12.7516394 50.864703)",,,5.5
"[25984186, 1162905380]",Paul-Fritzsching-Straße,residential,False,False,197.512,30,"LINESTRING (12.752935 50.8638184, 12.7522795 50.8637476, 12.7521276 50.8637754, 12.7518585 50.8638963, 12.751722 50.8639577, 12.7513235 50.8641322, 12.7511707 50.8641991, 12.7511117 50.864227, 12.7505149 50.8645121)",,,"['3.8', '3']"
25984175,Paul-Fritzsching-Straße,residential,False,False,136.318,30,"LINESTRING (12.7516394 50.864703, 12.752144 50.8644264, 12.7523518 50.8643125, 12.7526333 50.8641582, 12.7527358 50.864085, 12.7527867 50.8640407, 12.7528432 50.8639803, 12.7529093 50.863884, 12.752935 50.8638184)",,,5.5
25984175,Paul-Fritzsching-Straße,residential,False,True,105.697,30,"LINESTRING (12.7516394 50.864703, 12.7512569 50.8649086, 12.7511936 50.8649133, 12.7511341 50.8649045, 12.7510736 50.8648766, 12.750807 50.8646924, 12.7505149 50.8645121)",,,5.5
25984186,Paul-Fritzsching-Straße,residential,False,False,10.0,30,"LINESTRING (12.7505149 50.8645121, 12.7503774 50.8645357)",,,3.8
