osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed
123938828,3,L 02,Santower Straße,secondary,False,True,47.603,"LINESTRING (11.1911013 53.867031, 11.1911547 53.8672772, 11.1911344 53.8674567)",
"[315963833, 876378796, 123938829]",3,L 02,Santower Straße,secondary,False,True,169.669,"LINESTRING (11.1911013 53.867031, 11.1910533 53.8669402, 11.1908907 53.866692, 11.1907848 53.8665484, 11.1906695 53.8663934, 11.1906528 53.8663633, 11.1905393 53.8661593, 11.1904882 53.8660679, 11.1902248 53.8655966)",
"[315963828, 315963829]","['2', '3']",B 105,Badstüberbruch,primary,False,True,285.943,"LINESTRING (11.1911013 53.867031, 11.1899737 53.8668821, 11.1883032 53.8666688, 11.1875339 53.8665612, 11.1868331 53.8665126)",50
25535207,,,Sandstraße,tertiary,False,False,591.43,"LINESTRING (11.1908211 53.8682766, 11.1906696 53.868329, 11.1903849 53.8683675, 11.1900192 53.868366, 11.1894575 53.8683708, 11.1876605 53.868386, 11.1874751 53.8683891, 11.1872452 53.868366, 11.1867881 53.8682597, 11.1863231 53.8681026, 11.1857929 53.8679162, 11.1854533 53.8677976, 11.1849962 53.8676375, 11.184163 53.8673772, 11.1838573 53.8673063, 11.1836315 53.8672746, 11.1833941 53.8672546, 11.1832191 53.8672375, 11.1830336 53.8672193, 11.1829522 53.8672113, 11.1824076 53.8671428, 11.1823194 53.8671317)",
"[30475034, 315963831]",3,L 02,Am Ploggensee,secondary,False,False,93.47399999999999,"LINESTRING (11.1908211 53.8682766, 11.1909047 53.8680256, 11.1909439 53.8679316, 11.1910678 53.8676337, 11.1911344 53.8674567)",
25535207,,,Sandstraße,tertiary,False,True,591.4299999999998,"LINESTRING (11.1823194 53.8671317, 11.1824076 53.8671428, 11.1829522 53.8672113, 11.1830336 53.8672193, 11.1832191 53.8672375, 11.1833941 53.8672546, 11.1836315 53.8672746, 11.1838573 53.8673063, 11.184163 53.8673772, 11.1849962 53.8676375, 11.1854533 53.8677976, 11.1857929 53.8679162, 11.1863231 53.8681026, 11.1867881 53.8682597, 11.1872452 53.868366, 11.1874751 53.8683891, 11.1876605 53.868386, 11.1894575 53.8683708, 11.1900192 53.868366, 11.1903849 53.8683675, 11.1906696 53.868329, 11.1908211 53.8682766)",
315963830,3,L 03,Klützer Straße,secondary,False,False,104.375,"LINESTRING (11.1823194 53.8671317, 11.1825258 53.8664236, 11.182589 53.8662066)",50
"[376387257, 25860893]",,,"['Rosa-Luxemburg-Straße', 'Sparkassenplatz']",residential,False,False,195.58500000000004,"LINESTRING (11.19021 53.862335, 11.190102 53.8623579, 11.1898766 53.862391, 11.1887146 53.8625615, 11.1883745 53.862613, 11.1883736 53.8626131, 11.1885378 53.8628383, 11.188606 53.8629318, 11.1888027 53.8632015)",
"[154005252, 154005103]",,L 02,Am Lustgarten,secondary,False,"[False, True]",220.923,"LINESTRING (11.19021 53.862335, 11.1901989 53.8626074, 11.1901863 53.8629148, 11.1901801 53.8630664, 11.1901687 53.8634179, 11.190164 53.8635611, 11.190163 53.863593, 11.1901455 53.8637151, 11.1900616 53.8639141, 11.1899255 53.8641019, 11.1897836 53.8642799)",
"[392736729, 376387269]",,L 02,Mühlenstraße,secondary,False,False,51.155,"LINESTRING (11.19021 53.862335, 11.1902201 53.8623035, 11.1902843 53.8621025, 11.1903544 53.8618829)",
"[376387257, 25860893]",,,"['Rosa-Luxemburg-Straße', 'Sparkassenplatz']",residential,False,True,195.585,"LINESTRING (11.1888027 53.8632015, 11.188606 53.8629318, 11.1885378 53.8628383, 11.1883736 53.8626131, 11.1883745 53.862613, 11.1887146 53.8625615, 11.1898766 53.862391, 11.190102 53.8623579, 11.19021 53.862335)",
40929896,,,Wismarsche Straße,residential,True,False,41.661,"LINESTRING (11.1897836 53.8642799, 11.1904091 53.8642142)",
40929895,,,Wismarsche Straße,residential,True,False,73.538,"LINESTRING (11.1897836 53.8642799, 11.1895266 53.8643104, 11.1890369 53.864386, 11.1886936 53.8644348)",20
96711504,,L 02,Santower Straße,secondary,False,False,87.917,"LINESTRING (11.1897836 53.8642799, 11.1897349 53.8644836, 11.1897178 53.8645794, 11.1897412 53.8646963, 11.1899425 53.8650477)",
"[154005252, 154005103]",,L 02,Am Lustgarten,secondary,False,"[False, True]",220.923,"LINESTRING (11.1897836 53.8642799, 11.1899255 53.8641019, 11.1900616 53.8639141, 11.1901455 53.8637151, 11.190163 53.863593, 11.190164 53.8635611, 11.1901687 53.8634179, 11.1901801 53.8630664, 11.1901863 53.8629148, 11.1901989 53.8626074, 11.19021 53.862335)",
