osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,access
25174021,False,Mühlenweg,residential,50,True,163.607,"LINESTRING (9.9172299 52.6774955, 9.9159931 52.6773809, 9.9156654 52.6773701, 9.9150782 52.6774029, 9.9149674 52.677544)",,,,
35779485,False,Am Osterboy,residential,30,False,69.914,"LINESTRING (9.9172299 52.6774955, 9.9173083 52.6778159, 9.9174436 52.6781095)",,,,
35779488,False,Beckmanns Worth,residential,30,False,144.976,"LINESTRING (9.9165951 52.6789729, 9.915635 52.6792224, 9.9146037 52.6794645)",,,,
36004285,False,Zur Worth,residential,30,True,110.58,"LINESTRING (9.9148086 52.6785338, 9.9149674 52.677544)",,,,
35779486,False,Wünningweg,residential,30,False,184.076,"LINESTRING (9.9148086 52.6785338, 9.9166479 52.6781949, 9.9174436 52.6781095)",,,,
94569171,False,Wünningweg,residential,30,False,50.626,"LINESTRING (9.9148086 52.6785338, 9.9143114 52.6786356, 9.9141078 52.6786953)",,,,
35779483,False,Heerstraße,residential,30,False,109.738,"LINESTRING (9.9141078 52.6786953, 9.9134616 52.6777895)",,,,
35779483,False,Heerstraße,residential,30,True,91.833,"LINESTRING (9.9141078 52.6786953, 9.9146037 52.6794645)",,,,
94569171,False,Wünningweg,residential,30,True,50.626,"LINESTRING (9.9141078 52.6786953, 9.9143114 52.6786356, 9.9148086 52.6785338)",,,,
"[35779484, 94569190]",False,Dammworth,residential,30,False,340.83,"LINESTRING (9.9141078 52.6786953, 9.9131386 52.6789308, 9.912966 52.6790041, 9.913033 52.6791026, 9.9137046 52.6803731, 9.9138872 52.6803753, 9.9142381 52.6803694, 9.9144194 52.6803518, 9.9145837 52.6803251, 9.9150981 52.6802313)",,,,
38532772,False,Am Gemeindehaus,residential,30,True,91.588,"LINESTRING (9.9049785 52.6812812, 9.9041021 52.6816839, 9.9038482 52.6817148)",,,,
38532773,False,Lake,residential,30,False,72.853,"LINESTRING (9.9038482 52.6817148, 9.9034769 52.6810995)",,,,
38532776,False,Lake,residential,30,False,82.863,"LINESTRING (9.9038482 52.6817148, 9.904296 52.6824088)",,,,
38532772,False,Am Gemeindehaus,residential,30,False,91.588,"LINESTRING (9.9038482 52.6817148, 9.9041021 52.6816839, 9.9049785 52.6812812)",,,,
38532773,False,Lake,residential,30,True,72.853,"LINESTRING (9.9034769 52.6810995, 9.9038482 52.6817148)",,,,
38532774,False,Küsterwiese,residential,30,False,48.496,"LINESTRING (9.9034769 52.6810995, 9.9027903 52.6812297)",,,,
"[38532773, 38532775]",False,"['Lake', 'Pastorengarten']",residential,30,False,93.236,"LINESTRING (9.9034769 52.6810995, 9.9033181 52.6808363, 9.9042023 52.6806805)",,,,
38532774,False,Küsterwiese,residential,30,True,48.496,"LINESTRING (9.9027903 52.6812297, 9.9034769 52.6810995)",,,,
"[38532773, 38532775]",False,"['Lake', 'Pastorengarten']",residential,30,True,93.236,"LINESTRING (9.9042023 52.6806805, 9.9033181 52.6808363, 9.9034769 52.6810995)",,,,
38532776,False,Lake,residential,30,True,82.863,"LINESTRING (9.904296 52.6824088, 9.9038482 52.6817148)",,,,
38532777,False,Stechinellistraße,residential,30,False,59.529,"LINESTRING (9.904296 52.6824088, 9.9035166 52.6826605)",,,,
38532783,False,Lange Gärten,residential,30,True,120.461,"LINESTRING (9.904296 52.6824088, 9.904722 52.6834609)",,,,
38532788,False,Stechinellistraße,residential,30,False,98.407,"LINESTRING (9.904296 52.6824088, 9.9056125 52.6820264)",,,,
38532777,False,Stechinellistraße,residential,30,True,59.529,"LINESTRING (9.9035166 52.6826605, 9.904296 52.6824088)",,,,
38532778,False,Reinboldweg,residential,30,False,134.288,"LINESTRING (9.9035166 52.6826605, 9.9039197 52.6838432)",,,,
38532778,False,Reinboldweg,residential,30,True,134.288,"LINESTRING (9.9039197 52.6838432, 9.9035166 52.6826605)",,,,
38863090,False,Auf der Schanze,residential,30,True,62.769,"LINESTRING (9.9039197 52.6838432, 9.9048092 52.6836762)",,,,
38532783,False,Lange Gärten,residential,30,False,24.651,"LINESTRING (9.9048092 52.6836762, 9.904722 52.6834609)",,,,
38863090,False,Auf der Schanze,residential,30,False,62.769,"LINESTRING (9.9048092 52.6836762, 9.9039197 52.6838432)",,,,
197897899,False,Schulgarten,residential,30,True,262.236,"LINESTRING (9.908517 52.6829423, 9.904722 52.6834609)",,,,
38532785,False,Schulgarten,residential,30,False,55.036,"LINESTRING (9.908517 52.6829423, 9.9083748 52.6825485, 9.9084883 52.6824877)",,,,
38532787,False,Schulgarten,residential,30,False,99.18100000000001,"LINESTRING (9.908517 52.6829423, 9.9085271 52.6829737, 9.9085533 52.6830554, 9.9086116 52.6832368, 9.9086365 52.6833142, 9.9086827 52.6834581, 9.9087273 52.6835969, 9.9087788 52.6837571, 9.9087983 52.6838178)",,,,
38532785,False,Schulgarten,residential,30,True,55.036,"LINESTRING (9.9084883 52.6824877, 9.9083748 52.6825485, 9.908517 52.6829423)",,,,
38532788,False,Stechinellistraße,residential,30,True,106.67,"LINESTRING (9.9070503 52.6816258, 9.9060961 52.6818917, 9.9060572 52.6819025, 9.906021 52.6819126, 9.9056125 52.6820264)",,,,
"[112748269, 55960827, 38532789]",False,Küsterdamm,residential,30,False,236.301,"LINESTRING (9.9070503 52.6816258, 9.9067313 52.6810576, 9.9066364 52.6809316, 9.9064875 52.680817, 9.9062334 52.6806491, 9.9062011 52.6806297, 9.9059027 52.68045, 9.9057667 52.6803763, 9.9056504 52.6802897, 9.9055014 52.6800823, 9.9054843 52.6798551, 9.9055049 52.6798024)",,,,
46109814,False,Am Junkernhof,residential,30,False,182.159,"LINESTRING (9.9070503 52.6816258, 9.9071867 52.6816354, 9.9073806 52.681649, 9.9078129 52.6816794, 9.9082155 52.6817321, 9.9084818 52.6818024, 9.9087242 52.6818525, 9.9091293 52.6818207, 9.9095091 52.6817656, 9.9096861 52.6817627)",,,,
"[55960827, 112748269, 38532789]",False,Küsterdamm,residential,30,True,236.301,"LINESTRING (9.9055049 52.6798024, 9.9054843 52.6798551, 9.9055014 52.6800823, 9.9056504 52.6802897, 9.9057667 52.6803763, 9.9059027 52.68045, 9.9062011 52.6806297, 9.9062334 52.6806491, 9.9064875 52.680817, 9.9066364 52.6809316, 9.9067313 52.6810576, 9.9070503 52.6816258)",,,,
"[119515058, 1211354093]",False,"['Bannetzer Straße', 'Kirchstraße']",secondary,50,False,123.909,"LINESTRING (9.9055049 52.6798024, 9.9053476 52.6797784, 9.9052067 52.6797497, 9.90441 52.6795734, 9.90408 52.6795413, 9.9037352 52.6795378)",,L 180,,
119515059,False,Kirchstraße,secondary,50,True,171.59,"LINESTRING (9.9055049 52.6798024, 9.9055535 52.6798047, 9.9057488 52.6798073, 9.9060303 52.6798001, 9.9064701 52.6797728, 9.9069342 52.6797284, 9.9073011 52.6796838, 9.9075526 52.6796442, 9.9080054 52.6795603)",,L 180,,
38532788,False,Stechinellistraße,residential,30,True,98.407,"LINESTRING (9.9056125 52.6820264, 9.904296 52.6824088)",,,,
38532788,False,Stechinellistraße,residential,30,False,106.67,"LINESTRING (9.9056125 52.6820264, 9.906021 52.6819126, 9.9060572 52.6819025, 9.9060961 52.6818917, 9.9070503 52.6816258)",,,,
38532790,False,In den Gärten,residential,30,False,74.094,"LINESTRING (9.9056125 52.6820264, 9.9058512 52.682477, 9.905569 52.6825665)",,,,
38532790,False,In den Gärten,residential,30,True,74.094,"LINESTRING (9.905569 52.6825665, 9.9058512 52.682477, 9.9056125 52.6820264)",,,,
38532791,False,Friedhofsweg,residential,,False,113.805,"LINESTRING (9.9037352 52.6795378, 9.9037237 52.6794916, 9.9037858 52.6792214, 9.9034912 52.6791311, 9.9027496 52.6789038)",,,,
"[119515058, 1211354093]",False,"['Bannetzer Straße', 'Kirchstraße']",secondary,50,True,123.90899999999999,"LINESTRING (9.9037352 52.6795378, 9.90408 52.6795413, 9.90441 52.6795734, 9.9052067 52.6797497, 9.9053476 52.6797784, 9.9055049 52.6798024)",,L 180,,
95536302,False,Allerstraße,residential,,True,64.413,"LINESTRING (9.9027496 52.6789038, 9.9029959 52.6794635)",,,,
38532791,False,Friedhofsweg,residential,,True,113.805,"LINESTRING (9.9027496 52.6789038, 9.9034912 52.6791311, 9.9037858 52.6792214, 9.9037237 52.6794916, 9.9037352 52.6795378)",,,,
228138892,False,Am Wördel,living_street,,True,43.487,"LINESTRING (9.9068296 52.6773368, 9.9068097 52.6769459)",,,,
228144244,True,Am Wördel,living_street,,False,127.216,"LINESTRING (9.9068296 52.6773368, 9.9049472 52.6774165)",,,,
38532792,False,Am Wördel,living_street,,True,65.734,"LINESTRING (9.9068296 52.6773368, 9.9072023 52.6773306, 9.9073667 52.6773356, 9.9077245 52.6773663, 9.9077987 52.6773769)",,,,
202358696,False,Schützenstraße,residential,30,False,55.046,"LINESTRING (9.911759 52.6813476, 9.9109956 52.6815233)",,,,
1090671458,False,Wolthäuser Straße,residential,30,False,199.237,"LINESTRING (9.911759 52.6813476, 9.9145585 52.6819221)",,,,
156469611,False,Schützenstraße,residential,30,True,219.921,"LINESTRING (9.911759 52.6813476, 9.9124687 52.6811932, 9.9128895 52.6811017, 9.9139144 52.681064, 9.9149489 52.6810615)",,,,
55961309,False,Am Rübenberge,residential,30,False,99.247,"LINESTRING (9.9149489 52.6810615, 9.9145585 52.6819221)",,,,
156469611,False,Schützenstraße,residential,30,True,46.043,"LINESTRING (9.9149489 52.6810615, 9.9156319 52.6810641)",,,,
156469611,False,Schützenstraße,residential,30,False,219.92100000000002,"LINESTRING (9.9149489 52.6810615, 9.9139144 52.681064, 9.9128895 52.6811017, 9.9124687 52.6811932, 9.911759 52.6813476)",,,,
55961309,False,Am Rübenberge,residential,30,True,99.247,"LINESTRING (9.9145585 52.6819221, 9.9149489 52.6810615)",,,,
1090671458,False,Wolthäuser Straße,residential,30,True,199.237,"LINESTRING (9.9145585 52.6819221, 9.911759 52.6813476)",,,,
55961309,False,Am Rübenberge,residential,30,False,80.029,"LINESTRING (9.9145585 52.6819221, 9.9144203 52.6822743, 9.914267 52.6826197)",,,,
1090671458,False,Wolthäuser Straße,residential,30,False,114.348,"LINESTRING (9.9145585 52.6819221, 9.9154181 52.6820771, 9.9157217 52.6821257, 9.9161992 52.6821788)",,,,
78203870,False,Allerwinkel,residential,30,True,124.487,"LINESTRING (9.9085133 52.6754253, 9.9086346 52.675462, 9.9092766 52.6755321, 9.9093735 52.6755381, 9.9094776 52.6755346, 9.9097487 52.675493, 9.9100017 52.6754633, 9.9102063 52.6754092, 9.9102637 52.6753623)",,,,
78203884,False,Oldauer Weg,residential,,False,13.119,"LINESTRING (9.9085133 52.6754253, 9.9084212 52.67544, 9.9083252 52.6754555)",,,,
"[5170362, 77432403, 23757796, 1205724511]",False,"['Von-Reden-Straße', 'Neuwinsener Straße']",secondary,50,False,217.86399999999998,"LINESTRING (9.9083252 52.6754555, 9.9083583 52.675546, 9.9083678 52.6756381, 9.9083647 52.6757253, 9.9083318 52.6758563, 9.9083136 52.675908, 9.9079709 52.6768827, 9.9079482 52.6769417, 9.9077987 52.6773769)",2,L 298,yes,
78203884,False,Oldauer Weg,residential,,True,13.119,"LINESTRING (9.9083252 52.6754555, 9.9084212 52.67544, 9.9085133 52.6754253)",,,,
87980384,False,Am Amtshof,residential,30,False,50.342999999999996,"LINESTRING (9.9078331 52.6778208, 9.9077275 52.6778367, 9.9076872 52.6778804, 9.907517 52.6782009)",,,,
"[272715091, 112748268, 427878341]",False,Von-Reden-Straße,secondary,50,False,178.76100000000002,"LINESTRING (9.9078331 52.6778208, 9.9081705 52.6784023, 9.9083443 52.6786916, 9.9083743 52.6787416, 9.9084299 52.6788378, 9.9084438 52.6788618, 9.9086584 52.6791844, 9.9087451 52.6793301)","['2', '3']",L 298,,
"[128296117, 128296118]",False,Schlosserstraße,residential,30,False,199.94500000000002,"LINESTRING (9.9078331 52.6778208, 9.9079719 52.6777959, 9.9080716 52.6778012, 9.9087871 52.6779829, 9.9089143 52.6780152, 9.9097468 52.6783317, 9.910203 52.6785054, 9.9103305 52.6785929, 9.9103447 52.6786067, 9.9103779 52.6786417)",,,,
295941911,False,Von-Reden-Straße,secondary,50,True,50.095,"LINESTRING (9.9078331 52.6778208, 9.9077739 52.6776834, 9.9077582 52.6776062, 9.9077703 52.6775046, 9.9077987 52.6773769)",2,L 298,,
87980384,False,Am Amtshof,residential,30,True,53.19799999999999,"LINESTRING (9.9073007 52.6786589, 9.9073088 52.678584, 9.907517 52.6782009)",,,,
"[1202261106, 87980387]",True,Am Krähenhof,residential,,False,276.015,"LINESTRING (9.9073007 52.6786589, 9.9053952 52.6784734, 9.9050001 52.6784017, 9.9048657 52.6783339, 9.9047631 52.6782475, 9.904711 52.6781402, 9.9047489 52.678001, 9.9049472 52.6774165)",,,,
52393025,False,Kirchstraße,secondary,50,True,56.373,"LINESTRING (9.9080054 52.6795603, 9.9083046 52.6794887, 9.9085459 52.6794186, 9.9085753 52.6794048, 9.9087451 52.6793301)",2,L 180,,
88236648,True,Am Amtshof,residential,,False,111.166,"LINESTRING (9.9080054 52.6795603, 9.9079713 52.6795126, 9.9078931 52.679417, 9.9074797 52.6789406, 9.9073637 52.6787894, 9.9073007 52.6786589)",,,,
119515059,False,Kirchstraße,secondary,50,False,171.59,"LINESTRING (9.9080054 52.6795603, 9.9075526 52.6796442, 9.9073011 52.6796838, 9.9069342 52.6797284, 9.9064701 52.6797728, 9.9060303 52.6798001, 9.9057488 52.6798073, 9.9055535 52.6798047, 9.9055049 52.6798024)",,L 180,,
95538233,False,Hasseler Straße,residential,30,False,62.725,"LINESTRING (9.914267 52.6826197, 9.9134402 52.6823609)",,,,
36136736,False,Hasseler Straße,residential,30,True,76.126,"LINESTRING (9.914267 52.6826197, 9.9148106 52.6827746, 9.915058 52.68285, 9.9152618 52.6829396)",,,,
55961309,False,Am Rübenberge,residential,30,True,80.029,"LINESTRING (9.914267 52.6826197, 9.9144203 52.6822743, 9.9145585 52.6819221)",,,,
95536302,False,Allerstraße,residential,,False,64.413,"LINESTRING (9.9029959 52.6794635, 9.9027496 52.6789038)",,,,
95742301,False,Allerfurt,residential,30,False,19.641,"LINESTRING (9.9111143 52.6754145, 9.9112951 52.675276)",,,,
95742301,False,Allerfurt,residential,30,True,78.008,"LINESTRING (9.9111143 52.6754145, 9.9108937 52.6755632, 9.9108445 52.6755844, 9.910789 52.6755988, 9.9104641 52.6753873, 9.9103201 52.6754002, 9.9102637 52.6753623)",,,,
95742301,False,Allerfurt,residential,30,True,19.641,"LINESTRING (9.9112951 52.675276, 9.9111143 52.6754145)",,,,
"[128296117, 128296118]",False,Schlosserstraße,residential,30,True,199.945,"LINESTRING (9.9103779 52.6786417, 9.9103447 52.6786067, 9.9103305 52.6785929, 9.910203 52.6785054, 9.9097468 52.6783317, 9.9089143 52.6780152, 9.9087871 52.6779829, 9.9080716 52.6778012, 9.9079719 52.6777959, 9.9078331 52.6778208)",,,,
"[1248770866, 272715090]",False,Celler Straße,secondary,50,False,134.346,"LINESTRING (9.9103779 52.6786417, 9.9102692 52.678682, 9.9098623 52.678833, 9.9096379 52.6789162, 9.9096076 52.6789275, 9.9095292 52.6789566, 9.9094719 52.6789778, 9.9093995 52.6790094, 9.9089384 52.6792358, 9.9087451 52.6793301)","['2', '3']",L 180,,
