osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,width
"[459170357, 459170359]",3,Fellbacher Straße,tertiary,50,False,False,61.49,"LINESTRING (9.2715255 48.8209655, 9.271608 48.8207749, 9.271659 48.8206465, 9.2717111 48.8205136, 9.2717435 48.8204315)",,,
"[637241227, 637184380]",,Fellbacher Straße,tertiary,50,False,True,23.362000000000002,"LINESTRING (9.2715255 48.8209655, 9.2714742 48.8210789, 9.2714331 48.8211666)",,,
17548226,1,Schorndorfer Straße,secondary,50,True,False,21.93,"LINESTRING (9.2813671 48.8156017, 9.2810677 48.8156069)",,,
48368005,1,Schorndorfer Straße,secondary,50,True,False,40.443,"LINESTRING (9.2813671 48.8156017, 9.2811694 48.8155524, 9.2809943 48.8155155, 9.2808549 48.8154678)",L 1193,,
4833869,5,Bühlstraße,secondary,50,False,False,36.268,"LINESTRING (9.2830282 48.8174403, 9.2830091 48.8175981, 9.2830018 48.8177659)",,,
"[5789880, 737300683, 136178927]",3,Eberhardstraße,residential,50,False,False,145.23100000000002,"LINESTRING (9.2830282 48.8174403, 9.2828059 48.8173915, 9.2825183 48.8173372, 9.2822427 48.8172946, 9.2820233 48.8172532, 9.2815174 48.8171417, 9.2811305 48.8170624)",,,
17671504,3,Eberhardstraße,secondary,50,False,False,43.870000000000005,"LINESTRING (9.2830282 48.8174403, 9.283245 48.8175243, 9.283574 48.8175982)",,,
"[541566880, 228758321, 1120975250, 1120975251, 8153559]","['5', '2', '3']",Bühlstraße,secondary,50,False,True,331.88399999999996,"LINESTRING (9.2830282 48.8174403, 9.2830526 48.8173017, 9.2830772 48.8171457, 9.2831486 48.8169494, 9.2832127 48.8168186, 9.2832882 48.8166648, 9.2833699 48.8164982, 9.2835339 48.8161255, 9.2836792 48.8157793, 9.2837285 48.8156509, 9.2837526 48.8155769, 9.2838377 48.8153215, 9.2838914 48.8151426, 9.2839227 48.8150342, 9.2839579 48.8149141, 9.283977 48.8148006, 9.2840107 48.8146912, 9.2840534 48.8145391)",,,
"[541566880, 228758321, 1120975250, 1120975251, 8153559]","['5', '2', '3']",Bühlstraße,secondary,50,False,False,331.88399999999996,"LINESTRING (9.2840534 48.8145391, 9.2840107 48.8146912, 9.283977 48.8148006, 9.2839579 48.8149141, 9.2839227 48.8150342, 9.2838914 48.8151426, 9.2838377 48.8153215, 9.2837526 48.8155769, 9.2837285 48.8156509, 9.2836792 48.8157793, 9.2835339 48.8161255, 9.2833699 48.8164982, 9.2832882 48.8166648, 9.2832127 48.8168186, 9.2831486 48.8169494, 9.2830772 48.8171457, 9.2830526 48.8173017, 9.2830282 48.8174403)",,,
1067084557,,Bühlstraße,secondary,50,True,False,27.072,"LINESTRING (9.2840534 48.8145391, 9.2840516 48.8144302, 9.2840577 48.8142957)",,,
4833869,5,Bühlstraße,secondary,50,False,True,36.268,"LINESTRING (9.2830018 48.8177659, 9.2830091 48.8175981, 9.2830282 48.8174403)",,,
"[222114257, 541566881, 1033250494]","['5', '3']",Bühlstraße,secondary,50,False,False,155.668,"LINESTRING (9.2830018 48.8177659, 9.2831138 48.8180731, 9.2832067 48.8183192, 9.283322 48.8185683, 9.283399 48.8186873, 9.2836026 48.8189344, 9.2837348 48.8190681)",,,
4674034,2,Ringstraße,residential,50,False,False,132.328,"LINESTRING (9.2779515 48.8209016, 9.2791456 48.8211813, 9.2796544 48.8213005)",,,
4674034,2,Ringstraße,residential,50,False,True,149.20600000000002,"LINESTRING (9.2779515 48.8209016, 9.2769172 48.8207681, 9.2764524 48.8207081, 9.2759516 48.8206434)",,,
"[47631195, 441663238]",,Hermann-Löns-Weg,residential,,False,"[False, True]",189.65699999999998,"LINESTRING (9.2779515 48.8209016, 9.2780342 48.8206006, 9.2781336 48.8202389, 9.2783751 48.8196148, 9.2783131 48.8195811, 9.2784401 48.8192565)",,,
4674034,2,Ringstraße,residential,50,False,True,132.017,"LINESTRING (9.2848334 48.8224507, 9.2841633 48.822322, 9.2839797 48.8222793, 9.2836138 48.8221942, 9.2831212 48.8220796)",,,
4674034,2,Ringstraße,residential,50,False,False,139.71,"LINESTRING (9.2718601 48.8201351, 9.2719808 48.8201582, 9.2720382 48.8201646, 9.2720827 48.8201696, 9.2736045 48.8203413, 9.2737358 48.8203626)",,,
637186347,3,Fellbacher Straße,tertiary,30,False,True,34.046,"LINESTRING (9.2718601 48.8201351, 9.2718226 48.8202305, 9.2717435 48.8204315)",,,
"[637192242, 4673095]",2,Bahnhofstraße,tertiary,30,False,"[False, True]",71.888,"LINESTRING (9.2718601 48.8201351, 9.2719185 48.8200061, 9.271929 48.8199817, 9.2719593 48.8199112, 9.2720297 48.8197586, 9.2721335 48.8195142)",,,
702188666,1,Eisenbahnstraße,residential,50,True,False,26.002,"LINESTRING (9.2718601 48.8201351, 9.2717224 48.8201476, 9.2716539 48.8201339, 9.2715202 48.8200977)",,,
5786619,,,secondary,50,True,False,6.811999999999999,"LINESTRING (9.2822452 48.8138361, 9.2822306 48.8138652, 9.2822042 48.8138904)",,roundabout,
1067084554,,Bruckstraße,secondary,50,True,False,33.604,"LINESTRING (9.2822452 48.8138361, 9.2823221 48.8138531, 9.2825245 48.8139027, 9.282671 48.813948)",,,
5786619,,,secondary,50,True,False,17.135,"LINESTRING (9.281926 48.8137927, 9.2819432 48.813764, 9.281972 48.8137398, 9.2820102 48.8137219, 9.2820544 48.8137119, 9.2821012 48.8137106)",,roundabout,
5786619,,,secondary,50,True,False,19.535,"LINESTRING (9.2821012 48.8137106, 9.2821527 48.8137199, 9.2821969 48.8137395, 9.282229 48.8137676, 9.2822457 48.813801, 9.2822452 48.8138361)",,roundabout,
5786619,,,secondary,50,True,False,21.019000000000002,"LINESTRING (9.2820787 48.8139247, 9.2820317 48.813919, 9.2819892 48.8139045, 9.2819549 48.8138825, 9.2819318 48.8138549, 9.2819219 48.8138241, 9.281926 48.8137927)",,roundabout,
5786633,3,Waiblinger Straße,secondary,50,False,False,23.369,"LINESTRING (9.2820787 48.8139247, 9.2820766 48.8139822, 9.282071 48.8141348)",,,
5789330,,Sebastian-Bach-Straße,residential,30,False,True,62.794,"LINESTRING (9.2786117 48.8139933, 9.2777839 48.8138458)",,,6
5787064,,Hölderlinstraße,residential,30,False,False,104.602,"LINESTRING (9.2786117 48.8139933, 9.2782476 48.814876, 9.2782366 48.814901)",,,
5789330,,Sebastian-Bach-Straße,residential,30,False,False,10.53,"LINESTRING (9.277647 48.8138168, 9.2777839 48.8138458)",,,6
5789908,,Eberhardstraße,residential,30,False,False,55.245000000000005,"LINESTRING (9.2738951 48.81533, 9.273956 48.8153423, 9.2742861 48.8154093, 9.2746162 48.8154762)",,,
5789908,,Eberhardstraße,residential,30,False,True,68.268,"LINESTRING (9.2738951 48.81533, 9.273792 48.8153104, 9.2734114 48.8152347, 9.2732599 48.8152046, 9.2731288 48.8151809, 9.2730001 48.8151581)",,,
"[45830056, 295118111]","['2', '3']",Bahnhofstraße,tertiary,30,False,False,122.162,"LINESTRING (9.2738951 48.81533, 9.2741538 48.8147107, 9.2741685 48.8146755, 9.2743007 48.8143732, 9.2743412 48.8142714)",,,
45830056,2,Bahnhofstraße,tertiary,30,False,True,105.046,"LINESTRING (9.2738951 48.81533, 9.2738533 48.8154323, 9.2737306 48.815718, 9.2735066 48.8162394)",,,
5789908,,Eberhardstraße,residential,30,False,False,62.498,"LINESTRING (9.2721871 48.8149869, 9.2730001 48.8151581)",,,
637400310,,Theodor-Heuss-Straße,residential,30,False,False,88.88499999999999,"LINESTRING (9.2721871 48.8149869, 9.2720929 48.8152032, 9.2718525 48.8157553)",,,
"[637400310, 785206871]",,Theodor-Heuss-Straße,residential,30,False,True,126.52,"LINESTRING (9.2721871 48.8149869, 9.2726526 48.8139738, 9.2726883 48.813898)",,,
5789908,,Eberhardstraße,residential,30,False,True,52.915,"LINESTRING (9.2758121 48.8157009, 9.2751169 48.8155709)",,,
413131620,,Pestalozzistraße,residential,30,True,False,119.12,"LINESTRING (9.2758121 48.8157009, 9.2753508 48.8167282)",,,
507611236,,Pestalozzistraße,residential,30,False,False,67.854,"LINESTRING (9.2758121 48.8157009, 9.2760301 48.8151078)",,,
5789908,,Eberhardstraße,residential,30,False,False,61.955,"LINESTRING (9.2758121 48.8157009, 9.2760809 48.8157526, 9.2766236 48.8158587)",,,
4673095,,Bahnhofstraße,tertiary,30,False,False,85.364,"LINESTRING (9.2729828 48.8175114, 9.2728615 48.817788, 9.2726649 48.81825)",,,
23364245,,Wernerstraße,residential,30,True,False,67.539,"LINESTRING (9.2729828 48.8175114, 9.2728822 48.8174918, 9.2720945 48.8173477)",,,
24523203,,Maicklerstraße,residential,30,False,True,66.988,"LINESTRING (9.2729828 48.8175114, 9.2730489 48.8175233, 9.2730872 48.8175293, 9.2738655 48.8176698)",,,
45830056,2,Bahnhofstraße,tertiary,30,False,False,76.139,"LINESTRING (9.2729828 48.8175114, 9.2730269 48.817404, 9.2732625 48.8168519)",,,
47030300,4,Schorndorfer Straße,secondary,50,False,False,39.358,"LINESTRING (9.2748555 48.8143743, 9.2743412 48.8142714)",,,
295118113,3,Schorndorfer Straße,secondary,50,False,True,18.546,"LINESTRING (9.2748555 48.8143743, 9.274959 48.814396, 9.2750968 48.814425)",,,
47030300,4,Schorndorfer Straße,secondary,50,False,True,39.358,"LINESTRING (9.2743412 48.8142714, 9.2748555 48.8143743)",,,
17548232,,Stuttgarter Straße,secondary,50,False,False,103.785,"LINESTRING (9.2743412 48.8142714, 9.273738 48.8141423, 9.2735289 48.8140976, 9.273439 48.8140757, 9.2730006 48.8139689)",,,
"[45830056, 295118111]","['2', '3']",Bahnhofstraße,tertiary,30,False,True,122.162,"LINESTRING (9.2743412 48.8142714, 9.2743007 48.8143732, 9.2741685 48.8146755, 9.2741538 48.8147107, 9.2738951 48.81533)",,,
17548232,,Stuttgarter Straße,secondary,50,False,False,24.189999999999998,"LINESTRING (9.2730006 48.8139689, 9.2728388 48.8139307, 9.2726883 48.813898)",,,
17548232,,Stuttgarter Straße,secondary,50,False,True,103.785,"LINESTRING (9.2730006 48.8139689, 9.273439 48.8140757, 9.2735289 48.8140976, 9.273738 48.8141423, 9.2743412 48.8142714)",,,
17548232,,Stuttgarter Straße,secondary,50,False,True,24.189999999999998,"LINESTRING (9.2726883 48.813898, 9.2728388 48.8139307, 9.2730006 48.8139689)",,,
"[637400310, 785206871]",,Theodor-Heuss-Straße,residential,30,False,False,126.52,"LINESTRING (9.2726883 48.813898, 9.2726526 48.8139738, 9.2721871 48.8149869)",,,
637400310,,Theodor-Heuss-Straße,residential,30,False,False,20.597,"LINESTRING (9.2718525 48.8157553, 9.2718105 48.815865, 9.2717803 48.8159343)",,,
637400310,,Theodor-Heuss-Straße,residential,30,False,True,88.88499999999999,"LINESTRING (9.2718525 48.8157553, 9.2720929 48.8152032, 9.2721871 48.8149869)",,,
637400309,,Theodor-Heuss-Straße,residential,30,False,False,43.543,"LINESTRING (9.2716674 48.8161801, 9.2714992 48.8165557)",,,
637400310,,Theodor-Heuss-Straße,residential,30,False,True,28.555,"LINESTRING (9.2716674 48.8161801, 9.2717202 48.8160682, 9.2717803 48.8159343)",,,
637400309,,Theodor-Heuss-Straße,residential,30,False,True,43.543,"LINESTRING (9.2714992 48.8165557, 9.2716674 48.8161801)",,,
637400312,,Königstraße,residential,30,False,False,133.242,"LINESTRING (9.2714992 48.8165557, 9.2731181 48.8168273, 9.2731529 48.8168335, 9.2732625 48.8168519)",,,
17506342,,Königstraße,residential,30,False,False,76.37700000000001,"LINESTRING (9.2732625 48.8168519, 9.2733341 48.8168624, 9.2733689 48.8168679, 9.2741905 48.8170018, 9.274276 48.8170144)",,,
45830056,2,Bahnhofstraße,tertiary,30,False,False,53.582,"LINESTRING (9.2732625 48.8168519, 9.2732944 48.8167761, 9.2734446 48.8163852)",,,
45830056,2,Bahnhofstraße,tertiary,30,False,True,76.139,"LINESTRING (9.2732625 48.8168519, 9.2730269 48.817404, 9.2729828 48.8175114)",,,
637400312,,Königstraße,residential,30,False,True,133.242,"LINESTRING (9.2732625 48.8168519, 9.2731529 48.8168335, 9.2731181 48.8168273, 9.2714992 48.8165557)",,,
17506342,,Königstraße,residential,30,False,True,67.79,"LINESTRING (9.2751827 48.8171378, 9.274276 48.8170144)",,,
17506351,,Pestalozzistraße,residential,20,True,False,78.794,"LINESTRING (9.2751827 48.8171378, 9.2749846 48.8177461, 9.2749438 48.8178283)",,,
17548231,,Schorndorfer Straße,secondary,50,False,False,6.16,"LINESTRING (9.2762017 48.8146408, 9.2761203 48.8146268)",,,
17548231,,Schorndorfer Straße,secondary,50,False,True,10.844,"LINESTRING (9.2762017 48.8146408, 9.2763441 48.8146676)",,,
507611236,,Pestalozzistraße,residential,30,False,True,53.426,"LINESTRING (9.2762017 48.8146408, 9.2761626 48.81475, 9.2760301 48.8151078)",,,
17548231,,Schorndorfer Straße,secondary,50,False,False,45.422,"LINESTRING (9.2761203 48.8146268, 9.275526 48.8145097)",,,
17548231,,Schorndorfer Straße,secondary,50,False,True,6.16,"LINESTRING (9.2761203 48.8146268, 9.2762017 48.8146408)",,,
5789330,,Sebastian-Bach-Straße,residential,30,False,False,62.794,"LINESTRING (9.2777839 48.8138458, 9.2786117 48.8139933)",,,6
5789330,,Sebastian-Bach-Straße,residential,30,False,True,10.53,"LINESTRING (9.2777839 48.8138458, 9.277647 48.8138168)",,,6
17506354,,Herderstraße,residential,30,False,False,115.768,"LINESTRING (9.2777839 48.8138458, 9.2773901 48.8147728, 9.2773578 48.8148484)",,,
5787064,,Hölderlinstraße,residential,30,False,True,104.602,"LINESTRING (9.2782366 48.814901, 9.2782476 48.814876, 9.2786117 48.8139933)",,,
17548227,,Schorndorfer Straße,secondary,50,True,False,40.828,"LINESTRING (9.2782366 48.814901, 9.2783765 48.8149169, 9.2787789 48.8149854)",,,
17548231,,Schorndorfer Straße,secondary,50,False,False,29.651,"LINESTRING (9.2777492 48.8149168, 9.2773578 48.8148484)",,,
17548227,,Schorndorfer Straße,secondary,50,True,False,35.91,"LINESTRING (9.2777492 48.8149168, 9.2779359 48.8149259, 9.2781536 48.8149108, 9.2782366 48.814901)",,,
17548227,,Schorndorfer Straße,secondary,50,True,False,25.311,"LINESTRING (9.2787789 48.8149854, 9.2791124 48.8150453)",,,
17548229,,Schorndorfer Straße,secondary,,True,False,31.512,"LINESTRING (9.2787789 48.8149854, 9.2788512 48.8150267, 9.2788712 48.8150735, 9.278844 48.8151457, 9.2787897 48.8151708, 9.2787133 48.8151895)",,,
927287751,1,Schorndorfer Straße,secondary,50,True,False,45.221,"LINESTRING (9.2787133 48.8151895, 9.2784707 48.8151452, 9.27844 48.8151392, 9.2782468 48.8151013, 9.2781214 48.8150737)",,,
