osmid,name,highway,maxspeed,oneway,reversed,length,tunnel,geometry,lanes,ref,bridge
31510100,Strohstraße,residential,,True,False,132.99900000000002,,"LINESTRING (13.0461514 54.1124614, 13.0454775 54.1124449, 13.0451868 54.1124164, 13.0449265 54.1123754, 13.0443604 54.1122516, 13.0441836 54.1122001)",,,
34561792,Badstüberstraße,living_street,,True,False,43.744,,"LINESTRING (13.0441836 54.1122001, 13.0439702 54.1121505, 13.0435607 54.1120537)",,,
"[34561792, 34561791]","['Hafenstraße', 'Badstüberstraße']",living_street,,True,False,175.66700000000003,,"LINESTRING (13.0435607 54.1120537, 13.043218 54.1119734, 13.042998 54.1119182, 13.0427739 54.1118531, 13.0426084 54.1117866, 13.0415326 54.112509)",,,
38629368,Knochstraße,living_street,,False,True,101.94,,"LINESTRING (13.0435607 54.1120537, 13.0431698 54.1124144, 13.0427764 54.1128461)",,,
38903171,Mühlenstraße,living_street,,True,False,14.613,,"LINESTRING (13.0415326 54.112509, 13.0413166 54.1124738)",,,
31510097,Wilhelmstraße,residential,,True,False,119.85,,"LINESTRING (13.0361018 54.111704, 13.0360397 54.1106674, 13.0360557 54.1106279)",,,
38903152,Friedrichstraße,secondary,50,False,False,70.284,,"LINESTRING (13.0360557 54.1106279, 13.0371339 54.1106241)",,L 19,
38903157,Wilhelmstraße,residential,10,False,True,126.76100000000001,,"LINESTRING (13.0360557 54.1106279, 13.0360337 54.1104428, 13.0360056 54.1094885)",,,
38629326,Norderhinterstraße,residential,,True,False,121.539,,"LINESTRING (13.0464048 54.1135966, 13.0473409 54.1132313, 13.0475374 54.1131078, 13.0475847 54.1130416, 13.047476 54.1129265, 13.0474114 54.1128779)",,,
38903178,Bahnhofstraße,residential,,False,False,11.344,,"LINESTRING (13.040545 54.1122805, 13.0403839 54.1122419)",,,
"[38629330, 38629338]",Mühlenstraße,residential,,False,True,13.956,yes,"LINESTRING (13.040545 54.1122805, 13.0406268 54.1123071, 13.0407383 54.112334)",,,
38629352,Südpromenade,residential,,True,False,168.21,,"LINESTRING (13.040545 54.1122805, 13.0410795 54.1119149, 13.0417601 54.1116054, 13.0421526 54.1114581, 13.04247 54.1112865)",,,
"[38629338, 38629330]",Mühlenstraße,residential,,False,False,13.956,yes,"LINESTRING (13.0407383 54.112334, 13.0406268 54.1123071, 13.040545 54.1122805)",,,
30247165,Markt,living_street,,False,True,10.623,,"LINESTRING (13.0426313 54.1128026, 13.0427764 54.1128461)",,,
38903171,Mühlenstraße,living_street,,True,False,78.982,,"LINESTRING (13.0426313 54.1128026, 13.041843 54.1125631, 13.0415326 54.112509)",,,
30247165,Markt,living_street,,False,False,10.623,,"LINESTRING (13.0427764 54.1128461, 13.0426313 54.1128026)",,,
30247165,Markt,living_street,,False,True,39.855,,"LINESTRING (13.0427764 54.1128461, 13.0433311 54.1129969)",,,
38629368,Knochstraße,living_street,,False,False,101.94,,"LINESTRING (13.0427764 54.1128461, 13.0431698 54.1124144, 13.0435607 54.1120537)",,,
"[38629321, 38629370, 26266710]",Sundische Straße,"['living_street', 'residential']",,True,False,14.813,building_passage,"LINESTRING (13.0426423 54.114209, 13.0426355 54.1142392, 13.042626 54.1143039, 13.0426239 54.1143417)",,,
38629371,An der Stadtmauer,residential,,False,False,148.948,,"LINESTRING (13.0426423 54.114209, 13.0425386 54.1142056, 13.0419167 54.1141008, 13.0413533 54.1139255, 13.0406616 54.1135913)",,,
38629350,Schulstraße,residential,,True,False,21.588,,"LINESTRING (13.0406616 54.1135913, 13.0405147 54.1137653)",,,
38629371,An der Stadtmauer,residential,,False,True,148.948,,"LINESTRING (13.0406616 54.1135913, 13.0413533 54.1139255, 13.0419167 54.1141008, 13.0425386 54.1142056, 13.0426423 54.114209)",,,
38629344,Lange Straße,living_street,,True,False,64.153,,"LINESTRING (13.0442791 54.1131435, 13.04404 54.1131212, 13.0437964 54.1130931, 13.0435528 54.1130493, 13.0433311 54.1129969)",,,
38629339,Schulstraße,residential,,True,False,36.99,,"LINESTRING (13.0408781 54.1132838, 13.0406616 54.1135913)",,,
31510095,Domstraße,living_street,,True,False,77.92099999999999,,"LINESTRING (13.0408781 54.1132838, 13.0411539 54.1133635, 13.0415311 54.1134725, 13.0419504 54.1135936)",,,
252764159,Domstraße,living_street,,False,False,63.125,,"LINESTRING (13.0419504 54.1135936, 13.0428789 54.113755)",,,
38629351,Kirchstraße,living_street,,False,False,71.554,,"LINESTRING (13.0419504 54.1135936, 13.0420188 54.1134698, 13.0422886 54.1129814)",,,
38903171,Mühlenstraße,living_street,,True,False,40.774,,"LINESTRING (13.0413166 54.1124738, 13.0407383 54.112334)",,,
38629342,Schulstraße,living_street,,True,False,94.495,,"LINESTRING (13.0413166 54.1124738, 13.0411976 54.1126936, 13.0410344 54.1129951, 13.0408781 54.1132838)",,,
38629351,Kirchstraße,living_street,,False,True,71.554,,"LINESTRING (13.0422886 54.1129814, 13.0420188 54.1134698, 13.0419504 54.1135936)",,,
38629318,Neuberlin,residential,,True,False,192.315,,"LINESTRING (13.0405147 54.1137653, 13.0403582 54.113687, 13.0402085 54.1135975, 13.0399781 54.1134221, 13.0398679 54.1132704, 13.0398249 54.1130976, 13.0398394 54.1129988, 13.0398762 54.112898, 13.0400297 54.1127036, 13.0403839 54.1122419)",,,
252763951,Neuberlin,residential,,True,False,155.72500000000002,,"LINESTRING (13.0405147 54.1137653, 13.0410285 54.1140089, 13.0412538 54.1140837, 13.0417983 54.1142422, 13.0422237 54.1143343, 13.0424777 54.1143611, 13.0426239 54.1143417)",,,
38903178,Bahnhofstraße,residential,,False,True,11.344,,"LINESTRING (13.0403839 54.1122419, 13.040545 54.1122805)",,,
46124850,Bahnhofstraße,residential,,False,False,90.805,,"LINESTRING (13.0403839 54.1122419, 13.0400839 54.1121478, 13.0398822 54.1120723, 13.0395582 54.1119509, 13.0395017 54.1119298, 13.0391967 54.1118155)",,,
26266711,Stralsunder Straße,residential,,False,False,71.817,,"LINESTRING (13.0426239 54.1143417, 13.0427602 54.1149826)",,,
38903139,Greifswalder Straße,secondary,50,False,False,35.059,,"LINESTRING (13.0491618 54.1122052, 13.0496912 54.1121495)",2,L 19,
"[38629346, 38629355]","['Nordpromenade', 'Quebbe']",residential,30,False,True,416.86199999999997,,"LINESTRING (13.0491618 54.1122052, 13.0494202 54.1127633, 13.0494038 54.1128571, 13.0492 54.1131864, 13.0489671 54.1134422, 13.0488575 54.1135463, 13.0486343 54.1136836, 13.0482881 54.1138723, 13.0482347 54.1138864, 13.0481801 54.1138791, 13.0479031 54.1137751, 13.0476884 54.1136506, 13.0471986 54.1137635, 13.045837 54.1140773, 13.0457578 54.1140431, 13.0456651 54.113865)",,,
38903139,Greifswalder Straße,secondary,50,False,True,56.235,,"LINESTRING (13.0491618 54.1122052, 13.0484263 54.1122806, 13.0483123 54.1122678)",2,L 19,
38629398,Carl-Coppius-Straße,residential,30,False,True,125.061,,"LINESTRING (13.0430573 54.108323, 13.0422206 54.1093351)",2,,
"[29909952, 189284764]",Straße der Solidarität,residential,50,False,False,68.046,,"LINESTRING (13.0390696 54.1095645, 13.039027 54.1099314, 13.0389712 54.1101734)",,,yes
29909952,Straße der Solidarität,residential,50,False,True,115.895,,"LINESTRING (13.0390696 54.1095645, 13.0390597 54.1090163, 13.0390582 54.108935, 13.0390508 54.1085223)",,,
38629398,Carl-Coppius-Straße,residential,30,False,False,278.156,,"LINESTRING (13.0390696 54.1095645, 13.0415626 54.1101699, 13.0422206 54.1093351)",2,,
38629398,Carl-Coppius-Straße,residential,30,False,False,125.061,,"LINESTRING (13.0422206 54.1093351, 13.0430573 54.108323)",2,,
38629399,Lindenstraße,residential,30,False,False,225.533,,"LINESTRING (13.0422206 54.1093351, 13.0390508 54.1085223)",2,,
38629398,Carl-Coppius-Straße,residential,30,False,True,278.156,,"LINESTRING (13.0422206 54.1093351, 13.0415626 54.1101699, 13.0390696 54.1095645)",2,,
191601535,Stralsunder Straße,residential,,False,True,10.304,,"LINESTRING (13.0428787 54.1155483, 13.0428647 54.115456)",,,
38903193,Am Röhrhorn,residential,,False,False,139.358,,"LINESTRING (13.0428787 54.1155483, 13.0424266 54.1155157, 13.041812 54.115403, 13.0412553 54.1152449, 13.0408935 54.1151198)",,,
191601533,Am Röhrhorn,residential,,False,True,87.412,,"LINESTRING (13.0397206 54.1147386, 13.0408935 54.1151198)",,,
26266711,Stralsunder Straße,residential,,False,True,71.817,,"LINESTRING (13.0427602 54.1149826, 13.0426239 54.1143417)",,,
191601535,Stralsunder Straße,residential,,False,False,53.079,,"LINESTRING (13.0427602 54.1149826, 13.0428647 54.115456)",,,
38903143,,residential,,False,False,152.73,,"LINESTRING (13.0427602 54.1149826, 13.0425147 54.1149954, 13.0422555 54.1149813, 13.0418688 54.1149095, 13.0413573 54.1147196, 13.0408935 54.1151198)",,,
191601533,Am Röhrhorn,residential,,False,False,87.412,,"LINESTRING (13.0408935 54.1151198, 13.0397206 54.1147386)",,,
38903143,,residential,,False,True,152.73,,"LINESTRING (13.0408935 54.1151198, 13.0413573 54.1147196, 13.0418688 54.1149095, 13.0422555 54.1149813, 13.0425147 54.1149954, 13.0427602 54.1149826)",,,
38903193,Am Röhrhorn,residential,,False,True,139.358,,"LINESTRING (13.0408935 54.1151198, 13.0412553 54.1152449, 13.041812 54.115403, 13.0424266 54.1155157, 13.0428787 54.1155483)",,,
46124850,Bahnhofstraße,residential,,False,False,21.742,,"LINESTRING (13.0391967 54.1118155, 13.0389395 54.111691)",,,
38903151,Gutenbergstraße,residential,,False,False,213.861,,"LINESTRING (13.0391967 54.1118155, 13.0388993 54.1120651, 13.0385115 54.1130634, 13.0383371 54.1132903, 13.0380947 54.1136059)",,,
46124850,Bahnhofstraße,residential,,False,True,90.805,,"LINESTRING (13.0391967 54.1118155, 13.0395017 54.1119298, 13.0395582 54.1119509, 13.0398822 54.1120723, 13.0400839 54.1121478, 13.0403839 54.1122419)",,,
"[38903206, 38903151]",Gutenbergstraße,residential,,False,False,159.54500000000002,,"LINESTRING (13.0380947 54.1136059, 13.0379702 54.1138748, 13.0378882 54.1139568, 13.0377351 54.1140854, 13.0374873 54.1141333, 13.0374802 54.1141347, 13.0368604 54.1142297, 13.0364865 54.114287, 13.0362402 54.1142743)",,,
38903151,Gutenbergstraße,residential,,False,True,213.861,,"LINESTRING (13.0380947 54.1136059, 13.0383371 54.1132903, 13.0385115 54.1130634, 13.0388993 54.1120651, 13.0391967 54.1118155)",,,
"[38903176, 38903209, 38903197]",Birkenweg,residential,,False,True,225.85399999999998,,"LINESTRING (13.0380947 54.1136059, 13.0380284 54.1135702, 13.03791 54.1130735, 13.0378976 54.1130244, 13.0378434 54.1128093, 13.0378137 54.1126916, 13.0377906 54.1126001, 13.037758 54.1124709, 13.0376923 54.1122108, 13.0376566 54.1120692, 13.037604 54.1116086)",,,
"[38903206, 38903151]",Gutenbergstraße,residential,,False,True,159.545,,"LINESTRING (13.0362402 54.1142743, 13.0364865 54.114287, 13.0368604 54.1142297, 13.0374802 54.1141347, 13.0374873 54.1141333, 13.0377351 54.1140854, 13.0378882 54.1139568, 13.0379702 54.1138748, 13.0380947 54.1136059)",,,
38903154,Bahnhofstraße,residential,,True,False,6.016,,"LINESTRING (13.037604 54.1116086, 13.0375117 54.1116087)",,,
"[38903176, 38903209, 38903197]",Birkenweg,residential,,False,False,225.85399999999998,,"LINESTRING (13.037604 54.1116086, 13.0376566 54.1120692, 13.0376923 54.1122108, 13.037758 54.1124709, 13.0377906 54.1126001, 13.0378137 54.1126916, 13.0378434 54.1128093, 13.0378976 54.1130244, 13.03791 54.1130735, 13.0380284 54.1135702, 13.0380947 54.1136059)",,,
38903154,Bahnhofstraße,residential,,True,False,92.631,,"LINESTRING (13.0375117 54.1116087, 13.0368424 54.1116659, 13.0364657 54.1116981, 13.0361018 54.111704)",,,
38903152,Friedrichstraße,secondary,50,False,True,70.284,,"LINESTRING (13.0371339 54.1106241, 13.0360557 54.1106279)",,L 19,
"[38903152, 315352972]",Friedrichstraße,secondary,50,False,False,119.97500000000002,,"LINESTRING (13.0371339 54.1106241, 13.0377975 54.1106297, 13.038284 54.110634, 13.0387399 54.1106417, 13.0387658 54.1106421, 13.0389741 54.1106437)",3,L 19,
38903156,Karlstraße,residential,,False,True,118.024,,"LINESTRING (13.0371339 54.1106241, 13.0371379 54.1099587, 13.0371342 54.1095627)",,,
38903164,Karlstraße,residential,,True,False,112.218,,"LINESTRING (13.0371339 54.1106241, 13.0371533 54.1106745, 13.0374128 54.1113508, 13.0375117 54.1116087)",,,
38903156,Karlstraße,residential,,False,False,118.024,,"LINESTRING (13.0371342 54.1095627, 13.0371379 54.1099587, 13.0371339 54.1106241)",,,
38903157,Wilhelmstraße,residential,10,False,False,126.76100000000001,,"LINESTRING (13.0360056 54.1094885, 13.0360337 54.1104428, 13.0360557 54.1106279)",,,
38903137,Von-Homeyer-Straße,residential,,False,True,86.471,,"LINESTRING (13.0461253 54.1099184, 13.0461691 54.1099368, 13.0468238 54.110212, 13.0472034 54.1103715)",,,
38903139,Greifswalder Straße,secondary,50,False,False,23.064,,"LINESTRING (13.0496912 54.1121495, 13.0500356 54.1121019)",2,L 19,
38903139,Greifswalder Straße,secondary,50,False,True,35.059,,"LINESTRING (13.0496912 54.1121495, 13.0491618 54.1122052)",2,L 19,
38903137,Von-Homeyer-Straße,residential,,False,False,266.231,,"LINESTRING (13.0496912 54.1121495, 13.0496346 54.1120863, 13.049104 54.1116081, 13.0489608 54.1114791, 13.0477895 54.1104358, 13.0472034 54.1103715)",,,
38903137,Von-Homeyer-Straße,residential,,False,False,86.471,,"LINESTRING (13.0472034 54.1103715, 13.0468238 54.110212, 13.0461691 54.1099368, 13.0461253 54.1099184)",,,
38903137,Von-Homeyer-Straße,residential,,False,True,266.231,,"LINESTRING (13.0472034 54.1103715, 13.0477895 54.1104358, 13.0489608 54.1114791, 13.049104 54.1116081, 13.0496346 54.1120863, 13.0496912 54.1121495)",,,
537254519,Am Tierpark,residential,,False,True,102.308,,"LINESTRING (13.0472034 54.1103715, 13.0472209 54.1103644, 13.0484936 54.1098476)",2,,
38903139,Greifswalder Straße,secondary,50,False,True,23.064,,"LINESTRING (13.0500356 54.1121019, 13.0496912 54.1121495)",2,L 19,
38903141,Immenweg,residential,,False,False,127.61,,"LINESTRING (13.0500356 54.1121019, 13.0497795 54.1115808, 13.0497675 54.1115552, 13.0496625 54.1109797)",,,
38903141,Immenweg,residential,,False,True,127.61,,"LINESTRING (13.0496625 54.1109797, 13.0497675 54.1115552, 13.0497795 54.1115808, 13.0500356 54.1121019)",,,
191601535,Stralsunder Straße,residential,,False,False,10.304,,"LINESTRING (13.0428647 54.115456, 13.0428787 54.1155483)",,,
191601535,Stralsunder Straße,residential,,False,True,53.079,,"LINESTRING (13.0428647 54.115456, 13.0427602 54.1149826)",,,
"[38903224, 38903231]",St.-Jürgen-Weg,residential,,False,True,203.99400000000003,,"LINESTRING (13.0428647 54.115456, 13.043146 54.1154138, 13.0434467 54.115381, 13.0435789 54.1153618, 13.0440123 54.1152988, 13.0453342 54.1151338, 13.0459181 54.1150546)",,,
53791767,Wiesenweg,residential,,False,True,67.828,,"LINESTRING (13.0379514 54.110186, 13.0380684 54.1101727, 13.038132 54.1101492, 13.0382457 54.1101359, 13.0383555 54.1101528, 13.0389712 54.1101734)",,,
53791767,Wiesenweg,residential,,False,False,67.828,,"LINESTRING (13.0389712 54.1101734, 13.0383555 54.1101528, 13.0382457 54.1101359, 13.038132 54.1101492, 13.0380684 54.1101727, 13.0379514 54.110186)",,,
"[29909952, 189284764]",Straße der Solidarität,residential,50,False,True,68.046,,"LINESTRING (13.0389712 54.1101734, 13.039027 54.1099314, 13.0390696 54.1095645)",,,yes
189284769,Straße der Solidarität,residential,50,False,False,52.366,,"LINESTRING (13.0389712 54.1101734, 13.0389602 54.1102302, 13.0389545 54.1102916, 13.0389675 54.1105084, 13.0389691 54.1105351, 13.0389741 54.1106437)",3,,
302893012,Buddeliner Straße,living_street,,True,False,66.753,,"LINESTRING (13.0436631 54.1127171, 13.0441836 54.1122001)",,,
38629363,Buddeliner Straße,living_street,,False,False,38.809,,"LINESTRING (13.0436631 54.1127171, 13.0434232 54.1129684, 13.0433311 54.1129969)",,,
537254519,Am Tierpark,residential,,False,False,102.308,,"LINESTRING (13.0484936 54.1098476, 13.0472209 54.1103644, 13.0472034 54.1103715)",2,,
"[38903224, 38903231]",St.-Jürgen-Weg,residential,,False,False,203.99400000000003,,"LINESTRING (13.0459181 54.1150546, 13.0453342 54.1151338, 13.0440123 54.1152988, 13.0435789 54.1153618, 13.0434467 54.115381, 13.043146 54.1154138, 13.0428647 54.115456)",,,
"[38903224, 1256660409, 1256660408]",St.-Jürgen-Weg,residential,,False,True,107.441,,"LINESTRING (13.0459181 54.1150546, 13.0463991 54.1149893, 13.0465674 54.1149731, 13.0465878 54.11504, 13.046597 54.1150913, 13.0465875 54.1151265, 13.04656 54.1151437, 13.0465196 54.1151563, 13.0464283 54.1151578, 13.0463741 54.1151522, 13.0463285 54.1151396, 13.046282 54.115127, 13.0461856 54.1150998, 13.046066 54.1150786, 13.0459181 54.1150546)",,,
"[1256660408, 1256660409, 38903224]",St.-Jürgen-Weg,residential,,False,False,107.441,,"LINESTRING (13.0459181 54.1150546, 13.046066 54.1150786, 13.0461856 54.1150998, 13.046282 54.115127, 13.0463285 54.1151396, 13.0463741 54.1151522, 13.0464283 54.1151578, 13.0465196 54.1151563, 13.04656 54.1151437, 13.0465875 54.1151265, 13.046597 54.1150913, 13.0465878 54.11504, 13.0465674 54.1149731, 13.0463991 54.1149893, 13.0459181 54.1150546)",,,
