osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,access,tunnel,width
"[855460697, 152551833, 855460699]",False,Unter den Linden,residential,50,False,139.248,"LINESTRING (9.2058287 48.4961917, 9.2059201 48.4961972, 9.2060134 48.4961983, 9.2060622 48.4961937, 9.2061255 48.4961789, 9.2061957 48.4961538, 9.2063656 48.496059, 9.2065618 48.4959545, 9.2067052 48.4958773, 9.2067504 48.495853, 9.2067941 48.495829, 9.2071096 48.4956535, 9.207356 48.4955151)",3,,,,,
4851410,False,Burgstraße,residential,30,True,97.59799999999998,"LINESTRING (9.216667 48.4904617, 9.2168671 48.4904325, 9.2170034 48.4904122, 9.217563 48.4903811, 9.2179464 48.4903831, 9.2179812 48.4903833)",,,,,,
37347848,True,Burgplatz,residential,30,False,30.196,"LINESTRING (9.216667 48.4904617, 9.2167959 48.4906649, 9.2168106 48.4907151)",2,,,,,
25871788,False,Listplatz,residential,50,True,54.141000000000005,"LINESTRING (9.2092011 48.4953638, 9.2092932 48.4952946, 9.2094049 48.4952114, 9.2095263 48.4951252, 9.2096893 48.495)",,,,,,
1023589511,False,Bahnhofstraße,residential,50,False,53.958,"LINESTRING (9.2092011 48.4953638, 9.2088953 48.4950456, 9.2088008 48.4949576)",,,,,,
"[8024101, 1023589511]",False,Bahnhofstraße,residential,50,True,67.941,"LINESTRING (9.2092011 48.4953638, 9.209409 48.4955987, 9.2094785 48.4956723, 9.2095506 48.4957453, 9.2095821 48.495764, 9.2096116 48.4957758, 9.2096392 48.4957853, 9.2097008 48.4958087, 9.2097616 48.4958311)",,,,,,
107727579,False,Hindenburgstraße,residential,30,True,32.666,"LINESTRING (9.2104626 48.4875654, 9.2106165 48.4875879, 9.2106968 48.4875996, 9.2108952 48.4876294)",,,,,,
"[26373416, 345058507]",False,Friedrich-Ebert-Straße,residential,30,True,301.81500000000005,"LINESTRING (9.2104626 48.4875654, 9.2103986 48.4876393, 9.2097112 48.4884328, 9.2096792 48.4884674, 9.2094282 48.4886625, 9.2092757 48.4887337, 9.2090901 48.4887934, 9.2089057 48.4888664, 9.2087519 48.4889495, 9.2085548 48.4890647, 9.2081455 48.489304, 9.2080856 48.4893388, 9.2077921 48.4895117, 9.2077542 48.4895345)",,,,,,
24057372,False,Federnseestraße,residential,30,False,26.98,"LINESTRING (9.2081428 48.4938017, 9.2081982 48.4937573, 9.208303 48.4936559, 9.2083354 48.4935976)",,,,,,
"[45767241, 595932147]",True,"['Karlstraße', 'Eberhardstraße']",secondary,40,False,165.72400000000002,"LINESTRING (9.2081428 48.4938017, 9.2083767 48.4939182, 9.2086118 48.4940349, 9.2086815 48.4940691, 9.2090079 48.4942425, 9.2091064 48.494297, 9.2091349 48.4943128, 9.2092706 48.4943876, 9.209366 48.4944455, 9.2094964 48.4945264, 9.2097792 48.4947027, 9.2098642 48.4947582)",2,,,,,
"[8024106, 45767236]",True,Metzgerstraße,residential,30,False,48.22,"LINESTRING (9.2098642 48.4947582, 9.2098817 48.4947293, 9.2099074 48.4946996, 9.2100474 48.4946104, 9.2101937 48.4945182, 9.2103095 48.4944454)",,,,,,
"[25867369, 929711418]",True,Karlstraße,secondary,40,False,55.099,"LINESTRING (9.2098642 48.4947582, 9.2101746 48.4949535, 9.2103305 48.4950431, 9.2104133 48.4950944)",4,,,,,
16566364,True,Krämerstraße,residential,30,False,135.042,"LINESTRING (9.2177565 48.4959183, 9.2176639 48.495853, 9.2173435 48.4956271, 9.2171511 48.4954915, 9.2165013 48.4950334)",,,,,,
25763752,False,Charlottenstraße,residential,30,True,31.343,"LINESTRING (9.2177565 48.4959183, 9.2176003 48.4960097, 9.2174377 48.4961049)",,,,,,
141710080,True,Bismarckstraße,residential,30,False,145.328,"LINESTRING (9.2179664 48.4941585, 9.217645 48.4943498, 9.2171516 48.4946435, 9.2167647 48.4948729, 9.2165013 48.4950334)",,,,,,
22938795,True,Schulstraße,residential,30,False,151.359,"LINESTRING (9.2145025 48.4943875, 9.2148586 48.4946365, 9.2149199 48.4946794, 9.2153447 48.4949765, 9.2159143 48.4953762)",,,,,,
25867366,False,Schulstraße,residential,30,True,154.534,"LINESTRING (9.2145025 48.4943875, 9.2139309 48.4939832, 9.2137074 48.4938251, 9.2131394 48.4934233, 9.2130687 48.4933733)",,,,,,
140451378,True,Kaiserstraße,residential,30,False,59.101,"LINESTRING (9.2145025 48.4943875, 9.2147039 48.4942656, 9.2147723 48.4942242, 9.2150945 48.4940289)",,,,,,
32663676,False,Lindachstraße,residential,40,True,11.855,"LINESTRING (9.2146744 48.4883394, 9.2146174 48.4884391)",,,,,,
"[42775242, 42775243, 318283206, 24857462]",True,Am Echazufer,primary,40,False,204.20999999999998,"LINESTRING (9.2146744 48.4883394, 9.2150115 48.4883242, 9.2152769 48.4883026, 9.2156616 48.4882504, 9.2162105 48.4881339, 9.2170604 48.4878169, 9.2172493 48.4877404)","['2', '3']",B 464,yes,,,
"[142313048, 35549244, 35549245]",False,Lindachstraße,residential,30,False,36.192,"LINESTRING (9.2146744 48.4883394, 9.214726 48.4882625, 9.2147701 48.4882015, 9.2148028 48.4881532, 9.2148163 48.4881375, 9.2148903 48.4880473)",,,yes,,,
5038854,False,Hindenburgstraße,residential,30,False,149.00499999999997,"LINESTRING (9.2148903 48.4880473, 9.2148053 48.4880053, 9.2147097 48.4879672, 9.2145971 48.4879344, 9.2141564 48.4878403, 9.2138807 48.487779, 9.2136119 48.4877202, 9.2134567 48.4876864, 9.2133058 48.4876513, 9.2132268 48.4876381, 9.2131407 48.487626, 9.2130642 48.4876168, 9.2129908 48.4876111)",,,,,,
"[142313048, 35549244, 35549245]",False,Lindachstraße,residential,30,True,36.192,"LINESTRING (9.2148903 48.4880473, 9.2148163 48.4881375, 9.2148028 48.4881532, 9.2147701 48.4882015, 9.214726 48.4882625, 9.2146744 48.4883394)",,,yes,,,
142313049,False,Lindachstraße,residential,30,False,103.03099999999999,"LINESTRING (9.2148903 48.4880473, 9.2149261 48.4880096, 9.2149768 48.4879756, 9.2150579 48.4879277, 9.2151523 48.4878797, 9.2153773 48.4877716, 9.2155938 48.4876646, 9.215806 48.4875629, 9.2159863 48.4874779)",,,,,,
22938794,True,Sankt-Wolfgang-Straße,residential,30,False,153.178,"LINESTRING (9.2144622 48.4963017, 9.2141007 48.4960372, 9.2137978 48.4958205, 9.2137555 48.4957902, 9.2137119 48.4957602, 9.2133453 48.4955081, 9.2130393 48.4952976)",,,,,,
140451378,True,Kaiserstraße,residential,30,False,147.872,"LINESTRING (9.2130393 48.4952976, 9.2133206 48.4951227, 9.2138256 48.4948086, 9.2141225 48.4946239, 9.2142876 48.4945212, 9.2145025 48.4943875)",,,,,,
141710080,True,Bismarckstraße,residential,30,False,148.473,"LINESTRING (9.2159143 48.4953762, 9.2158422 48.4954221, 9.215494 48.4956413, 9.2154451 48.4956722, 9.2151143 48.4958804, 9.2148734 48.4960321, 9.214697 48.4961432, 9.2146381 48.4961803, 9.2145945 48.4962104, 9.2144622 48.4963017)",,,,,,
"[25763754, 636571510]",True,"['Schulstraße', 'Charlottenstraße']",residential,30,False,161.71,"LINESTRING (9.2159143 48.4953762, 9.216677 48.4959139, 9.2171728 48.4962635, 9.2174377 48.4961049)",,,,,,
"[706668452, 140451382]",True,Kaiserstraße,residential,30,False,142.801,"LINESTRING (9.2150945 48.4940289, 9.2154607 48.4937975, 9.2157657 48.4936041, 9.2158441 48.4935581, 9.2160653 48.4934163, 9.2162122 48.4933273, 9.2165022 48.4931464)",,,,,,
706668449,True,Gartenstraße,residential,30,False,58.147000000000006,"LINESTRING (9.2136175 48.4929976, 9.2135165 48.4930692, 9.2132445 48.4932539, 9.2130687 48.4933733)",2,,,,,
706668451,True,Krämerstraße,residential,30,False,158.10399999999998,"LINESTRING (9.2136175 48.4929976, 9.2136809 48.4930405, 9.2150945 48.4940289)",,,,,,
25871561,True,Schulstraße,residential,30,False,57.606,"LINESTRING (9.2121295 48.4928706, 9.2125245 48.4930507, 9.2127105 48.4931533, 9.212756 48.4931795)",,,,,,
"[50799326, 317851082, 45767237, 140333130]",True,Metzgerstraße,residential,30,False,100.91899999999998,"LINESTRING (9.2121295 48.4928706, 9.2121675 48.4928284, 9.2122655 48.4927198, 9.2123783 48.4926068, 9.2125241 48.4924726, 9.2125778 48.4924205, 9.2128098 48.4922127, 9.2129108 48.4921261)",,,,"['destination', 'no']",,
25850520,False,Schulstraße,residential,30,True,31.614,"LINESTRING (9.212756 48.4931795, 9.2128424 48.4932222, 9.2130687 48.4933733)",,,,,,
25871571,True,Kanzleistraße,residential,30,False,74.815,"LINESTRING (9.2121411 48.4906711, 9.2122853 48.4905673, 9.2125825 48.490275, 9.2127237 48.4901221)",,,,,,
43727900,False,Oberamteistraße,residential,30,True,143.34699999999998,"LINESTRING (9.2121411 48.4906711, 9.2119174 48.490495, 9.2118534 48.4904381, 9.2117945 48.4903746, 9.2116416 48.4901742, 9.211548 48.4900468, 9.2114974 48.4899884, 9.2113582 48.4898463, 9.2110506 48.4896122)",,,,,,
"[586096272, 25994124]",False,"['Oberamteistraße', 'Museumstraße']","['living_street', 'residential']",30,False,160.895,"LINESTRING (9.2121411 48.4906711, 9.2124315 48.4908521, 9.2131206 48.4903538, 9.2134598 48.4901559, 9.2137246 48.4900455)",,,,,,
167606955,False,Federnseestraße,residential,30,True,115.84,"LINESTRING (9.2094454 48.4937042, 9.2094068 48.4937131, 9.2093651 48.4937041, 9.2092747 48.4936595, 9.2089532 48.4934887, 9.2089205 48.4934713, 9.2088306 48.4934245, 9.2086624 48.4933383, 9.208621 48.4933237, 9.2085868 48.493318, 9.2085498 48.4933208, 9.2085174 48.4933374, 9.2084806 48.4933847, 9.2084578 48.4934102, 9.2084306 48.4934466, 9.2083917 48.4935059, 9.2083354 48.4935976)",,,,,,
24057381,False,Glaserstraße,residential,30,True,138.77900000000002,"LINESTRING (9.2096958 48.4921679, 9.2097099 48.4924851, 9.2096705 48.4927467, 9.2098632 48.4930265, 9.2099855 48.4931199, 9.2099209 48.4932562, 9.2099247 48.4933499)",,,,,,
24927298,False,Hofstattstraße,living_street,,False,86.512,"LINESTRING (9.2096958 48.4921679, 9.2097394 48.4921708, 9.2101821 48.4923299, 9.2105779 48.4924778, 9.210745 48.4925053)",,,,,,
167606960,False,Hofstattstraße,residential,30,True,89.27,"LINESTRING (9.2096958 48.4921679, 9.2096761 48.4921226, 9.209657 48.4920895, 9.209635 48.4920589, 9.209613 48.4920355, 9.2095829 48.4920088, 9.2095587 48.4919923, 9.209525 48.4919779, 9.2094354 48.4919592, 9.2091407 48.4919132, 9.208729 48.4918432, 9.2086899 48.4918257)",,,,,,
420706889,False,Kanzleistraße,residential,30,False,15.299,"LINESTRING (9.2144536 48.4886593, 9.2143385 48.4887738)",,,,,,
"[88717928, 88717931, 35396131, 27140566]",True,Lederstraße,residential,30,False,174.37800000000001,"LINESTRING (9.2144536 48.4886593, 9.2143245 48.488613, 9.2141574 48.488576, 9.2140244 48.4885683, 9.213885 48.4885603, 9.2136329 48.4885703, 9.2134518 48.4885934, 9.2132523 48.4886345, 9.2130442 48.4887007, 9.2127642 48.4887995, 9.2125837 48.4888718, 9.2122648 48.4889894)",,,,,,
"[26373416, 345058507]",False,Friedrich-Ebert-Straße,residential,30,False,301.815,"LINESTRING (9.2077542 48.4895345, 9.2077921 48.4895117, 9.2080856 48.4893388, 9.2081455 48.489304, 9.2085548 48.4890647, 9.2087519 48.4889495, 9.2089057 48.4888664, 9.2090901 48.4887934, 9.2092757 48.4887337, 9.2094282 48.4886625, 9.2096792 48.4884674, 9.2097112 48.4884328, 9.2103986 48.4876393, 9.2104626 48.4875654)",,,,,,
"[4851409, 501858258, 256878035, 546663789]",False,Alteburgstraße,secondary,50,True,113.25599999999999,"LINESTRING (9.2077542 48.4895345, 9.2077942 48.4895886, 9.2078345 48.4896473, 9.2078978 48.4897596, 9.2079619 48.4899103, 9.2079873 48.4899699, 9.2080181 48.4900526, 9.2080667 48.4901847, 9.2081241 48.4903494, 9.208146 48.4904099, 9.2081665 48.4904665, 9.2081814 48.4905102)","['4', '3']",L 383,,,,
"[24057445, 121807142, 121807143, 314487190, 420742652, 419650174]",True,Klosterstraße,residential,30,False,133.961,"LINESTRING (9.2127237 48.4901221, 9.2123559 48.4898812, 9.2121819 48.4897566, 9.2120031 48.4896286, 9.2119465 48.4895813, 9.2118634 48.4895111, 9.2117798 48.489419, 9.2117279 48.4893598, 9.2116286 48.4892425, 9.2116061 48.4892165, 9.2115852 48.4891924)",2,,,,building_passage,
"[320447873, 320447874, 320447875, 320447876, 44197217, 1251254712, 1251254713, 320447869]",True,"['Lederstraße', 'Ledergraben']",primary,40,False,232.91000000000003,"LINESTRING (9.2115028 48.4891067, 9.2118677 48.4889659, 9.212121 48.4888682, 9.2124377 48.4887425, 9.2126542 48.4886588, 9.2127374 48.4886256, 9.2127731 48.4886127, 9.2131236 48.4884857, 9.2136069 48.4883814, 9.2140376 48.4883611, 9.2141367 48.4883574, 9.2142282 48.4883541, 9.2143851 48.4883487)","['4', '2', '3']",B 464,,,,
5038854,False,Hindenburgstraße,residential,30,True,149.005,"LINESTRING (9.2129908 48.4876111, 9.2130642 48.4876168, 9.2131407 48.487626, 9.2132268 48.4876381, 9.2133058 48.4876513, 9.2134567 48.4876864, 9.2136119 48.4877202, 9.2138807 48.487779, 9.2141564 48.4878403, 9.2145971 48.4879344, 9.2147097 48.4879672, 9.2148053 48.4880053, 9.2148903 48.4880473)",,,,,,
107727576,True,Hindenburgstraße,residential,30,False,158.899,"LINESTRING (9.2129908 48.4876111, 9.2128758 48.487602, 9.2127726 48.4875982, 9.2127165 48.4875996, 9.2126545 48.4876049, 9.2125687 48.4876178, 9.2124438 48.4876445, 9.212173 48.4877071, 9.2120368 48.487741, 9.2119719 48.4877549, 9.2119337 48.4877606, 9.2118967 48.4877611, 9.2118379 48.4877611, 9.211778 48.4877558, 9.211685 48.4877434, 9.211501 48.487717, 9.2108952 48.4876294)",,,,,,7
1023589511,False,Bahnhofstraße,residential,50,True,53.958,"LINESTRING (9.2088008 48.4949576, 9.2088953 48.4950456, 9.2092011 48.4953638)",,,,,,
"[25972208, 649636483]",False,Gustav-Werner-Straße,living_street,,True,46.492999999999995,"LINESTRING (9.2059385 48.4927635, 9.205784 48.492724, 9.2055487 48.4926579, 9.2053546 48.4926052)",,,,,,4
24927298,False,Hofstattstraße,living_street,,True,86.512,"LINESTRING (9.210745 48.4925053, 9.2105779 48.4924778, 9.2101821 48.4923299, 9.2097394 48.4921708, 9.2096958 48.4921679)",,,,,,
25763752,False,Charlottenstraße,residential,30,False,31.343,"LINESTRING (9.2174377 48.4961049, 9.2176003 48.4960097, 9.2177565 48.4959183)",,,,,,
60013391,True,Kaiserstraße,residential,50,False,8.576,"LINESTRING (9.2117851 48.4960583, 9.2118656 48.4960026)",,,,,,
"[40251248, 35537454]",True,Karlstraße,secondary,40,False,117.688,"LINESTRING (9.2117851 48.4960583, 9.211368 48.4958041, 9.2110261 48.4955912, 9.2107791 48.4954483, 9.2107347 48.4954229, 9.2106023 48.4953473)","['2', '3']",,,,,
184899101,False,Listplatz,residential,50,False,10.967,"LINESTRING (9.2106023 48.4953473, 9.2106928 48.495269)",2,,,,,
8024102,False,Listplatz,residential,50,True,82.4,"LINESTRING (9.2106023 48.4953473, 9.2105424 48.4953945, 9.2105007 48.4954274, 9.210479 48.4954445, 9.2103911 48.4955009, 9.210318 48.4955392, 9.2102389 48.4955792, 9.2100337 48.4956818, 9.2098238 48.4957865, 9.20979 48.4958082, 9.2097616 48.4958311)",2,,,,,
"[80350228, 1019978143]",True,Karlstraße,secondary,40,False,29.511000000000003,"LINESTRING (9.2106023 48.4953473, 9.2104693 48.4952659, 9.210308 48.4951673)",3,,,,,
"[316601703, 33745939, 33745941, 80350215]",True,Eberhardstraße,secondary,40,False,219.05000000000004,"LINESTRING (9.2091785 48.4944617, 9.2087286 48.494214, 9.2086313 48.4941624, 9.2085944 48.4941429, 9.2082287 48.4939614, 9.2079137 48.4938036, 9.2078307 48.4937579, 9.207745 48.4937051, 9.2076722 48.493654, 9.207616 48.4936146, 9.2075372 48.4935562, 9.2074681 48.4934897, 9.207397 48.4934098, 9.2072533 48.4932538, 9.2072264 48.4932261, 9.2071426 48.4931474, 9.2070787 48.493096)","['2', '3']",,,,,
"[666494059, 730690296, 33745940, 730690295, 233962296, 233962297]",False,Unter den Linden,residential,30,False,178.23799999999997,"LINESTRING (9.2091785 48.4944617, 9.2090612 48.4945365, 9.20902 48.4945637, 9.2088261 48.4946711, 9.2086349 48.49478, 9.2084661 48.4948724, 9.2084391 48.4948882, 9.2083763 48.4949247, 9.2082115 48.4950167, 9.2078316 48.4952399, 9.2076549 48.4953422, 9.207356 48.4955151)",2,,,,,
25912538,False,Bollwerkstraße,living_street,,True,46.983000000000004,"LINESTRING (9.21076 48.4947443, 9.2106514 48.4946768, 9.2103095 48.4944454)",,,,,,
420706889,False,Kanzleistraße,residential,30,True,15.299,"LINESTRING (9.2143385 48.4887738, 9.2144536 48.4886593)",,,,,,
37591016,True,Kanzleistraße,residential,30,False,51.568999999999996,"LINESTRING (9.2143385 48.4887738, 9.2142583 48.4888201, 9.2140231 48.4890419, 9.2139467 48.4891531)",,,,,,
567413450,True,Oberamteistraße,residential,40,False,12.576,"LINESTRING (9.2108094 48.4893898, 9.2109095 48.4894814)",,,,,,
320447875,True,Lederstraße,primary,40,False,60.018,"LINESTRING (9.2108094 48.4893898, 9.2108795 48.4893612, 9.2115028 48.4891067)",2,B 464,,,,
317851081,False,Metzgerstraße,residential,30,True,16.099,"LINESTRING (9.2130445 48.4920116, 9.2129108 48.4921261)",,,,destination,,
"[317851083, 45767899, 555486943]",True,Metzgerstraße,residential,"['20', '30']",False,92.993,"LINESTRING (9.2130445 48.4920116, 9.2132261 48.4918646, 9.2134185 48.4917188, 9.2136456 48.4915474, 9.2137048 48.4915126, 9.2138878 48.4913905)",,,,,,
"[317854480, 706668450, 25871564]",False,Schmiedstraße,residential,30,True,105.866,"LINESTRING (9.2130445 48.4920116, 9.2136659 48.4923724, 9.2137399 48.4924146, 9.214103 48.4926546)",,,,,,
25871554,False,Lindenstraße,residential,30,False,133.74699999999999,"LINESTRING (9.2139467 48.4891531, 9.2139816 48.4892835, 9.2140733 48.489467, 9.2141969 48.4896751, 9.2142853 48.4898172, 9.2144617 48.4900618, 9.214623 48.4902639)",,,,,,
25871556,True,Kanzleistraße,residential,30,False,88.295,"LINESTRING (9.2139467 48.4891531, 9.213837 48.4891565, 9.2137034 48.4891681, 9.2135654 48.4891945, 9.2134764 48.4892226, 9.2133875 48.4892739, 9.2133064 48.4893498, 9.2132469 48.4894197, 9.2132048 48.489469, 9.2130965 48.4896158)",,,,,,
"[25871568, 25996624]",False,Weingärtnerstraße,residential,30,False,152.096,"LINESTRING (9.2139467 48.4891531, 9.2141366 48.4891614, 9.2144399 48.4891591, 9.2145027 48.4891829, 9.214654 48.4893684, 9.214815 48.4895754, 9.2149471 48.4897654, 9.2150726 48.4900018, 9.2151202 48.4900852)",,,,,,
4851410,False,Burgstraße,residential,30,False,97.59800000000001,"LINESTRING (9.2179812 48.4903833, 9.2179464 48.4903831, 9.217563 48.4903811, 9.2170034 48.4904122, 9.2168671 48.4904325, 9.216667 48.4904617)",,,,,,
24057236,True,Stadtbachstraße,residential,30,False,35.762,"LINESTRING (9.2083473 48.4926282, 9.2084374 48.4923364, 9.2084709 48.4923279)",,,,,,
30978702,True,Untere Gerberstraße,residential,30,False,141.459,"LINESTRING (9.2083473 48.4926282, 9.208463 48.4926748, 9.2088411 48.4928547, 9.2090726 48.4929586, 9.2093043 48.4930634, 9.209483 48.4931515, 9.2097049 48.4932644, 9.209775 48.4932973, 9.2098557 48.493332, 9.2099247 48.4933499)",,,,,,
24057381,False,Glaserstraße,residential,30,False,138.779,"LINESTRING (9.2099247 48.4933499, 9.2099209 48.4932562, 9.2099855 48.4931199, 9.2098632 48.4930265, 9.2096705 48.4927467, 9.2097099 48.4924851, 9.2096958 48.4921679)",,,,,,
420478952,False,Glaserstraße,residential,30,True,26.625,"LINESTRING (9.2099247 48.4933499, 9.2099319 48.493465, 9.2099154 48.4935158, 9.2098734 48.4935825)",,,,,,
25912538,False,Bollwerkstraße,living_street,,False,46.983000000000004,"LINESTRING (9.2103095 48.4944454, 9.2106514 48.4946768, 9.21076 48.4947443)",,,,,,
45767236,True,Metzgerstraße,residential,30,False,222.60899999999998,"LINESTRING (9.2103095 48.4944454, 9.2103779 48.4944057, 9.2105536 48.4943014, 9.2107371 48.4941876, 9.2109823 48.4940241, 9.2113403 48.4937568, 9.2113882 48.4937155, 9.2115607 48.4935592, 9.2117021 48.4933913, 9.2117457 48.4933358, 9.2118707 48.4931891, 9.2119303 48.4931243, 9.2121295 48.4928706)",,,,,,
24057236,True,Stadtbachstraße,residential,30,False,118.93100000000001,"LINESTRING (9.2083354 48.4935976, 9.2081106 48.4934986, 9.2080904 48.4934724, 9.208216 48.493089, 9.2083473 48.4926282)",,,,,,
24057372,False,Federnseestraße,residential,30,True,26.98,"LINESTRING (9.2083354 48.4935976, 9.208303 48.4936559, 9.2081982 48.4937573, 9.2081428 48.4938017)",,,,,,
167606955,False,Federnseestraße,residential,30,False,115.84,"LINESTRING (9.2083354 48.4935976, 9.2083917 48.4935059, 9.2084306 48.4934466, 9.2084578 48.4934102, 9.2084806 48.4933847, 9.2085174 48.4933374, 9.2085498 48.4933208, 9.2085868 48.493318, 9.208621 48.4933237, 9.2086624 48.4933383, 9.2088306 48.4934245, 9.2089205 48.4934713, 9.2089532 48.4934887, 9.2092747 48.4936595, 9.2093651 48.4937041, 9.2094068 48.4937131, 9.2094454 48.4937042)",,,,,,
"[586096272, 25994124]",False,"['Oberamteistraße', 'Museumstraße']","['residential', 'living_street']",30,True,160.89499999999998,"LINESTRING (9.2137246 48.4900455, 9.2134598 48.4901559, 9.2131206 48.4903538, 9.2124315 48.4908521, 9.2121411 48.4906711)",,,,,,
"[1031630092, 33883701]",False,Nürtingerhofstraße,residential,30,True,65.45400000000001,"LINESTRING (9.2137246 48.4900455, 9.213867 48.490217, 9.2139986 48.4903608, 9.2141745 48.4905529)",,,,,,
"[47812368, 1031629960]",False,Nürtingerhofstraße,residential,30,False,68.768,"LINESTRING (9.2137246 48.4900455, 9.2136951 48.4900055, 9.2136315 48.4899233, 9.2135704 48.4898499, 9.2135322 48.4898132, 9.2134231 48.489737, 9.2130965 48.4896158)",,,,,,
"[1031630092, 33883701]",False,Nürtingerhofstraße,residential,30,False,65.454,"LINESTRING (9.2141745 48.4905529, 9.2139986 48.4903608, 9.213867 48.490217, 9.2137246 48.4900455)",,,,,,
