osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,access,est_width
23398869,2,,Am Stadtweiher,residential,20,False,False,239.78099999999998,"LINESTRING (11.1907188 49.1901959, 11.1908717 49.1903988, 11.1909199 49.1904817, 11.1909574 49.1905462, 11.1910121 49.1906711, 11.19115 49.1909445, 11.1912413 49.1912064, 11.1913998 49.1915974, 11.1915237 49.191784, 11.1916318 49.1918955, 11.1918696 49.1920928, 11.1919638 49.1921653)",,,,
"[40501505, 205244364, 236134197, 366301351]","['2', '1']",,Zwingerstraße,tertiary,20,False,False,115.57600000000001,"LINESTRING (11.1907188 49.1901959, 11.1911154 49.1899917, 11.191293 49.1898733, 11.1914439 49.1897747, 11.191874 49.1894843)",,,,
60167424,,,Zwingerstraße,tertiary,20,False,True,63.006,"LINESTRING (11.1907188 49.1901959, 11.1904112 49.1903097, 11.1902358 49.19039, 11.1901324 49.1904374, 11.1900352 49.190531)",,,,
23416879,,,Sternsingerstraße,living_street,,True,False,31.159,"LINESTRING (11.1930879 49.1885711, 11.1933361 49.1885295, 11.193505 49.1885065)",,,,
59309886,,,Kolpingstraße,residential,,True,False,53.05,"LINESTRING (11.1930879 49.1885711, 11.1931274 49.1886733, 11.1932106 49.1889338, 11.1932453 49.1890369)",,,,
40501502,2,,Johann-Friedrich-Straße,residential,,False,True,23.399,"LINESTRING (11.193199 49.1924485, 11.1932717 49.1922435)",,,,
"[40501504, 237134513]",3,,Johann-Friedrich-Straße,residential,50,False,False,62.32,"LINESTRING (11.193199 49.1924485, 11.1931091 49.192617, 11.1929582 49.1928449, 11.1929108 49.1928947, 11.1928545 49.1929601)",,,,
23398867,,,Döderleinsweg,residential,,False,True,44.753,"LINESTRING (11.189749 49.1881901, 11.1901671 49.1884001, 11.1902541 49.1884107)",,,,
27131762,,,Döderleinsweg,residential,,False,False,70.002,"LINESTRING (11.1885122 49.1872137, 11.1884181 49.1871415, 11.1884098 49.1869895, 11.1884169 49.1868263, 11.1884259 49.1866874, 11.1883774 49.1866136)",,,,
27131762,,,Döderleinsweg,residential,,False,True,70.002,"LINESTRING (11.1883774 49.1866136, 11.1884259 49.1866874, 11.1884169 49.1868263, 11.1884098 49.1869895, 11.1884181 49.1871415, 11.1885122 49.1872137)",,,,
205244356,,St 2225,Altstadtring,secondary,50,False,False,83.333,"LINESTRING (11.1883774 49.1866136, 11.1885715 49.1865551, 11.1888797 49.1864364, 11.1890104 49.18637, 11.1893338 49.1862057)",,,,
"[243953504, 23416867]",,St 2225,Altstadtring,secondary,50,False,True,56.852,"LINESTRING (11.1883774 49.1866136, 11.1882536 49.186645, 11.1881395 49.1866756, 11.1880583 49.1866974, 11.1876478 49.1867979)",,,,
23398869,2,,Am Stadtweiher,residential,20,False,True,25.851,"LINESTRING (11.1922436 49.1923068, 11.1921205 49.1922596, 11.1919638 49.1921653)",,,,
23398870,,,Am Stadtweiher,residential,30,False,False,51.759,"LINESTRING (11.1922436 49.1923068, 11.1924559 49.1925208, 11.1926794 49.1926723)",,,,
"[23418341, 60167430]",2,,Am Stadtweiher,residential,20,False,False,77.982,"LINESTRING (11.1922436 49.1923068, 11.1925844 49.1922223, 11.1928553 49.1921785, 11.1930249 49.1921934, 11.1932717 49.1922435)",,,destination,
40501502,2,,Johann-Friedrich-Straße,residential,,False,False,23.399,"LINESTRING (11.1932717 49.1922435, 11.193199 49.1924485)",,,,
"[40388422, 25168229, 25168230]",2,,Johann-Friedrich-Straße,residential,30,False,"[False, True]",95.83300000000001,"LINESTRING (11.1932717 49.1922435, 11.1933471 49.1920482, 11.1933638 49.19201, 11.1934305 49.1918539, 11.1935002 49.1916979, 11.1935122 49.1916694, 11.1936198 49.1914123)",yes,,,
"[23418341, 60167430]",2,,Am Stadtweiher,residential,20,False,True,77.982,"LINESTRING (11.1932717 49.1922435, 11.1930249 49.1921934, 11.1928553 49.1921785, 11.1925844 49.1922223, 11.1922436 49.1923068)",,,destination,
23398870,,,Am Stadtweiher,residential,30,False,True,51.759,"LINESTRING (11.1926794 49.1926723, 11.1924559 49.1925208, 11.1922436 49.1923068)",,,,
"[473603929, 722422916, 23416550, 23416551]",2,,"['Talstraße', 'Parkweg']",residential,,False,True,92.748,"LINESTRING (11.1884578 49.1883628, 11.1883381 49.1884569, 11.1882936 49.1885139, 11.1882836 49.1885371, 11.188295 49.188729, 11.1883341 49.1888253, 11.1883764 49.1889636, 11.1884132 49.189153)",yes,,,
"[237134509, 23418342]",1,,"['Sternsingerstraße', 'An der Stadtmauer']",residential,,False,"[False, True]",153.421,"LINESTRING (11.1936188 49.1873071, 11.1937664 49.1874524, 11.1938678 49.1876028, 11.1939077 49.1876748, 11.1939107 49.1877417, 11.1937874 49.1877743, 11.1937571 49.1878906, 11.1937357 49.1880048, 11.1937168 49.1881564, 11.1936793 49.1883502, 11.1936614 49.1884322, 11.1935452 49.1884407, 11.193505 49.1885065)",,,,
23313938,,,Nibelungenstraße,residential,30,False,False,32.967999999999996,"LINESTRING (11.1855129 49.1921041, 11.1853779 49.1918891, 11.1853407 49.1918298)",,,,
23313938,,,Nibelungenstraße,residential,30,False,True,107.622,"LINESTRING (11.1855129 49.1921041, 11.1859009 49.1927522, 11.1859309 49.1928984, 11.1859424 49.1929631, 11.1859561 49.1930217)",,,,
23416731,,,Fuhrweg,residential,30,False,False,69.408,"LINESTRING (11.1855129 49.1921041, 11.1863164 49.1918609, 11.1863796 49.1918418)",,,,
23416731,,,Fuhrweg,residential,30,False,False,94.565,"LINESTRING (11.1863796 49.1918418, 11.186746 49.1917746, 11.1872538 49.1916815, 11.1876219 49.1915909)",,,,
23416731,,,Fuhrweg,residential,30,False,True,69.408,"LINESTRING (11.1863796 49.1918418, 11.1863164 49.1918609, 11.1855129 49.1921041)",,,,
23416733,,,Wiesengasse,residential,30,False,False,130.298,"LINESTRING (11.1863796 49.1918418, 11.1865675 49.1921517, 11.1866551 49.1929882)",,,,
23416732,,,,residential,30,False,False,46.986,"LINESTRING (11.1876219 49.1915909, 11.1874009 49.1911938)",,,,
23416731,,,Fuhrweg,residential,30,False,False,123.77199999999999,"LINESTRING (11.1876219 49.1915909, 11.1881819 49.1914672, 11.1885829 49.1913961, 11.1886808 49.1914003, 11.1890206 49.1914148, 11.189252 49.1913958, 11.1892765 49.1913936)",,,,
23416731,,,Fuhrweg,residential,30,False,True,94.565,"LINESTRING (11.1876219 49.1915909, 11.1872538 49.1916815, 11.186746 49.1917746, 11.1863796 49.1918418)",,,,
19084761,3,St 2220,Altstadtring,secondary,50,False,False,76.717,"LINESTRING (11.1893709 49.1913799, 11.1892022 49.1912147, 11.1889657 49.1909499, 11.1889403 49.1909052, 11.1888388 49.1907853)",,,,
61328851,,,,tertiary,,True,False,22.079,"LINESTRING (11.1893709 49.1913799, 11.189546 49.1913943, 11.1896649 49.1913645)",,,,
537405406,3,St 2220,Altstadtring,secondary,50,False,True,29.171999999999997,"LINESTRING (11.1893709 49.1913799, 11.1895011 49.191479, 11.1896325 49.1915789)",,,,
23141565,,St 2220,Rother Straße,secondary,50,False,False,148.283,"LINESTRING (11.1874009 49.1911938, 11.1855559 49.1917634)",,,,
23416732,,,,residential,30,False,True,46.986,"LINESTRING (11.1874009 49.1911938, 11.1876219 49.1915909)",,,,
23141565,,St 2220,Rother Straße,secondary,50,False,True,47.809,"LINESTRING (11.1874009 49.1911938, 11.1876491 49.1911214, 11.1880052 49.1910239)",,,,
23313938,,,Nibelungenstraße,residential,30,False,False,50.963,"LINESTRING (11.1866551 49.1929882, 11.1863779 49.1930095, 11.1859561 49.1930217)",,,,
23313938,,,Nibelungenstraße,residential,30,False,True,113.071,"LINESTRING (11.1866551 49.1929882, 11.1867219 49.1929889, 11.1869046 49.192991, 11.1876045 49.1930342, 11.1882068 49.1930587)",,,,
23416733,,,Wiesengasse,residential,30,False,True,130.298,"LINESTRING (11.1866551 49.1929882, 11.1865675 49.1921517, 11.1863796 49.1918418)",,,,
"[237134509, 23418342]",1,,"['Sternsingerstraße', 'An der Stadtmauer']",residential,,False,"[False, True]",153.421,"LINESTRING (11.193505 49.1885065, 11.1935452 49.1884407, 11.1936614 49.1884322, 11.1936793 49.1883502, 11.1937168 49.1881564, 11.1937357 49.1880048, 11.1937571 49.1878906, 11.1937874 49.1877743, 11.1939107 49.1877417, 11.1939077 49.1876748, 11.1938678 49.1876028, 11.1937664 49.1874524, 11.1936188 49.1873071)",,,,
"[23417257, 23418342]",,,Sternsingerstraße,"['residential', 'living_street']",,False,True,47.652,"LINESTRING (11.193505 49.1885065, 11.1935068 49.1885625, 11.1934777 49.1886533, 11.1934598 49.1887733, 11.1935068 49.1888699, 11.19354 49.1889235)",,,,
22566417,,,Maria-Dorothea-Straße,residential,20,False,False,35.082,"LINESTRING (11.193603 49.1892932, 11.1934638 49.1893303, 11.1932913 49.189377, 11.1931843 49.1893692, 11.1931628 49.1893487)",,,,
19084776,,,Kirchenstraße,residential,,False,False,10.45,"LINESTRING (11.1945849 49.188684, 11.1945289 49.1886932, 11.1944454 49.1887068)",,,,
"[366301320, 522930505, 1251838842, 23416931]",2,,Burgweg,residential,30,False,True,150.69,"LINESTRING (11.1945652 49.1894206, 11.1946158 49.1893523, 11.1948191 49.1891562, 11.1949116 49.1890339, 11.1950231 49.1888798, 11.1950303 49.1887457, 11.1949998 49.1886714, 11.1949816 49.1886273, 11.1949515 49.1885668, 11.1947514 49.1881728)",,3,,
366301327,,,Kirchenstraße,residential,,False,False,24.853,"LINESTRING (11.19354 49.1889235, 11.1932453 49.1890369)",,,,
"[23417257, 23418342]",,,Sternsingerstraße,"['living_street', 'residential']",,False,False,47.652,"LINESTRING (11.19354 49.1889235, 11.1935068 49.1888699, 11.1934598 49.1887733, 11.1934777 49.1886533, 11.1935068 49.1885625, 11.193505 49.1885065)",,,,
"[366301326, 366301327]",,,Kirchenstraße,residential,,False,True,70.546,"LINESTRING (11.19354 49.1889235, 11.19359 49.1889069, 11.1937519 49.1888446, 11.1939646 49.1887869, 11.1942508 49.1887448, 11.1944454 49.1887068)",,,,
198846754,,,Franz-Kerl-Weg,residential,,False,False,53.202,"LINESTRING (11.1941895 49.1882589, 11.1942568 49.1883617, 11.1943665 49.1885769, 11.1944194 49.188669, 11.1944454 49.1887068)",,,,
19084776,,,Kirchenstraße,residential,,False,True,10.45,"LINESTRING (11.1944454 49.1887068, 11.1945289 49.1886932, 11.1945849 49.188684)",,,,
198846754,,,Franz-Kerl-Weg,residential,,False,True,53.202000000000005,"LINESTRING (11.1944454 49.1887068, 11.1944194 49.188669, 11.1943665 49.1885769, 11.1942568 49.1883617, 11.1941895 49.1882589)",,,,
"[366301326, 366301327]",,,Kirchenstraße,residential,,False,False,70.54599999999999,"LINESTRING (11.1944454 49.1887068, 11.1942508 49.1887448, 11.1939646 49.1887869, 11.1937519 49.1888446, 11.19359 49.1889069, 11.19354 49.1889235)",,,,
"[23438781, 722422918]",2,,Adalbert-Stifter-Straße,residential,30,False,False,194.11199999999997,"LINESTRING (11.18344 49.1877255, 11.1838074 49.1877249, 11.1841964 49.1877675, 11.1845662 49.1878268, 11.1849696 49.1879826, 11.1851322 49.1880746, 11.1851978 49.1881693, 11.1854122 49.1883851, 11.1855207 49.1884491, 11.1855433 49.1885047, 11.1855504 49.1885422)",,,,
24899131,,,Bahnhofstraße,unclassified,30,False,True,55.142,"LINESTRING (11.1855504 49.1885422, 11.1859649 49.1885135, 11.1861185 49.1884991, 11.1863049 49.1884914)",,,,
"[23438781, 722422918]",2,,Adalbert-Stifter-Straße,residential,30,False,True,194.112,"LINESTRING (11.1855504 49.1885422, 11.1855433 49.1885047, 11.1855207 49.1884491, 11.1854122 49.1883851, 11.1851978 49.1881693, 11.1851322 49.1880746, 11.1849696 49.1879826, 11.1845662 49.1878268, 11.1841964 49.1877675, 11.1838074 49.1877249, 11.18344 49.1877255)",,,,
26350304,2,,Lindenallee,residential,30,False,False,58.34100000000001,"LINESTRING (11.1832792 49.1932281, 11.183377 49.1930633, 11.1834866 49.1928753, 11.1835654 49.1927379)",,,,
23313938,,,Nibelungenstraße,residential,30,False,False,113.071,"LINESTRING (11.1882068 49.1930587, 11.1876045 49.1930342, 11.1869046 49.192991, 11.1867219 49.1929889, 11.1866551 49.1929882)",,,,
23313938,,,Nibelungenstraße,residential,30,False,True,60.277,"LINESTRING (11.1882068 49.1930587, 11.1889213 49.1931024, 11.1890289 49.1930824)",,,,
23534857,,,Brunhildstraße,residential,30,False,True,47.127,"LINESTRING (11.1860048 49.1934438, 11.1860048 49.1933147, 11.1859931 49.1932487, 11.1859561 49.1930217)",,,,
23313939,,,Pfalzgrafenstraße,residential,30,False,False,81.72800000000001,"LINESTRING (11.1876116 49.1907696, 11.1870175 49.1904891, 11.1866868 49.1903519)",,,,
23534860,,,Dillmannweg,residential,30,False,False,218.714,"LINESTRING (11.1876116 49.1907696, 11.1862974 49.1912089, 11.1861642 49.1910506, 11.1861007 49.1909274, 11.1863771 49.1906393, 11.1866868 49.1903519)",,,,
23313939,,,Pfalzgrafenstraße,residential,30,False,True,40.455,"LINESTRING (11.1876116 49.1907696, 11.1876948 49.1908026, 11.1880052 49.1910239)",,,,
23313939,,,Pfalzgrafenstraße,residential,30,False,False,86.024,"LINESTRING (11.1866868 49.1903519, 11.1863843 49.1902221, 11.1861898 49.1901387, 11.1856702 49.1899571)",,,,
23313939,,,Pfalzgrafenstraße,residential,30,False,True,81.72800000000001,"LINESTRING (11.1866868 49.1903519, 11.1870175 49.1904891, 11.1876116 49.1907696)",,,,
23534860,,,Dillmannweg,residential,30,False,True,218.714,"LINESTRING (11.1866868 49.1903519, 11.1863771 49.1906393, 11.1861007 49.1909274, 11.1861642 49.1910506, 11.1862974 49.1912089, 11.1876116 49.1907696)",,,,
44014571,,,Martin-Behaim-Straße,residential,30,False,False,53.085,"LINESTRING (11.1840023 49.1907205, 11.1840895 49.1907051, 11.1843582 49.1906508, 11.1845666 49.1905822, 11.1846465 49.1905189)",,,,
44014571,,,Martin-Behaim-Straße,residential,30,False,True,100.44800000000001,"LINESTRING (11.1840023 49.1907205, 11.1838852 49.1907339, 11.1836905 49.1907316, 11.1834791 49.1907178, 11.1832926 49.1906847, 11.1831057 49.1906475, 11.1829143 49.1905878, 11.1827095 49.190488)",,,,
"[243953504, 23416867]",,St 2225,Altstadtring,secondary,50,False,False,56.852000000000004,"LINESTRING (11.1876478 49.1867979, 11.1880583 49.1866974, 11.1881395 49.1866756, 11.1882536 49.186645, 11.1883774 49.1866136)",,,,
"[23416866, 23416867, 205244355, 480073511]",,St 2225,Altstadtring,secondary,50,False,True,228.81400000000002,"LINESTRING (11.1876478 49.1867979, 11.1875757 49.1868204, 11.1874509 49.1868594, 11.187245 49.1869516, 11.1869998 49.1870765, 11.1869151 49.1871257, 11.1867596 49.1872337, 11.186488 49.1875279, 11.1864089 49.1876643, 11.1863402 49.1878406, 11.1862801 49.1880482, 11.1862757 49.1881586, 11.1863049 49.1884914)",yes,,,
"[529244992, 973566738, 23631262]",,,Industriestraße,unclassified,50,False,False,291.98599999999993,"LINESTRING (11.1876478 49.1867979, 11.1875797 49.1866977, 11.1874708 49.186581, 11.187275 49.1865099, 11.1870617 49.1864304, 11.1869943 49.1864075, 11.1869531 49.1863937, 11.1867386 49.186324, 11.1865681 49.1862635, 11.1865363 49.1862529, 11.186288 49.1861688, 11.1861319 49.186116, 11.1857346 49.185982, 11.1844962 49.1855469, 11.1842574 49.185463)",,,,
"[529244992, 973566738, 23631262]",,,Industriestraße,unclassified,50,False,True,291.986,"LINESTRING (11.1842574 49.185463, 11.1844962 49.1855469, 11.1857346 49.185982, 11.1861319 49.186116, 11.186288 49.1861688, 11.1865363 49.1862529, 11.1865681 49.1862635, 11.1867386 49.186324, 11.1869531 49.1863937, 11.1869943 49.1864075, 11.1870617 49.1864304, 11.187275 49.1865099, 11.1874708 49.186581, 11.1875797 49.1866977, 11.1876478 49.1867979)",,,,
14124964,3,St 2220,Altstadtring,secondary,50,False,True,44.697,"LINESTRING (11.1901258 49.191819, 11.1896325 49.1915789)",,,,
235514479,3,St 2220,Altstadtring,secondary,50,False,False,27.868,"LINESTRING (11.1901258 49.191819, 11.1904449 49.191958)",,,,
23631509,,,Sperlingsgasse,residential,30,False,True,154.964,"LINESTRING (11.1901258 49.191819, 11.1902476 49.1917158, 11.1903319 49.1916855, 11.1904296 49.1916938, 11.1908469 49.1918537, 11.1913033 49.1920284, 11.1915996 49.1921483, 11.1918144 49.1921887, 11.1919638 49.1921653)",,,,
23650135,,,Zwingerstraße,residential,20,False,True,62.497,"LINESTRING (11.1892221 49.1906781, 11.1895509 49.1905828, 11.1897588 49.1905285, 11.1900352 49.190531)",,,,
23398869,2,,Am Stadtweiher,residential,20,False,False,25.851,"LINESTRING (11.1919638 49.1921653, 11.1921205 49.1922596, 11.1922436 49.1923068)",,,,
23398869,2,,Am Stadtweiher,residential,20,False,True,239.78099999999998,"LINESTRING (11.1919638 49.1921653, 11.1918696 49.1920928, 11.1916318 49.1918955, 11.1915237 49.191784, 11.1913998 49.1915974, 11.1912413 49.1912064, 11.19115 49.1909445, 11.1910121 49.1906711, 11.1909574 49.1905462, 11.1909199 49.1904817, 11.1908717 49.1903988, 11.1907188 49.1901959)",,,,
23631509,,,Sperlingsgasse,residential,30,False,False,154.96399999999997,"LINESTRING (11.1919638 49.1921653, 11.1918144 49.1921887, 11.1915996 49.1921483, 11.1913033 49.1920284, 11.1908469 49.1918537, 11.1904296 49.1916938, 11.1903319 49.1916855, 11.1902476 49.1917158, 11.1901258 49.191819)",,,,
24751962,2,,Jahnstraße,tertiary,30,False,True,14.145,"LINESTRING (11.1932706 49.1849409, 11.193245 49.1848148)",,,,
24153814,,,Fichtestraße,residential,30,False,False,106.658,"LINESTRING (11.1932706 49.1849409, 11.1926201 49.1849954, 11.1918147 49.1850613)",,,,
24751962,2,,Jahnstraße,tertiary,30,False,False,85.936,"LINESTRING (11.1932706 49.1849409, 11.1933153 49.185285, 11.1933176 49.1857125)",,,,
22566423,,,Schlesierstraße,residential,30,False,False,41.506,"LINESTRING (11.1918147 49.1850613, 11.1917651 49.1851486, 11.1916459 49.1854177)",,,,
22566423,,,Schlesierstraße,residential,30,False,True,79.754,"LINESTRING (11.1918147 49.1850613, 11.1918578 49.1850153, 11.1919215 49.1849473, 11.1921764 49.1846947, 11.1922846 49.1846018, 11.1924367 49.1844711)",,,,
24153814,,,Fichtestraße,residential,30,False,True,106.658,"LINESTRING (11.1918147 49.1850613, 11.1926201 49.1849954, 11.1932706 49.1849409)",,,,
24153817,,,Gartenweg,residential,,False,False,24.749,"LINESTRING (11.1905198 49.1869043, 11.1902329 49.1870242)",,,,
24153817,,,Gartenweg,residential,,False,True,24.749,"LINESTRING (11.1902329 49.1870242, 11.1905198 49.1869043)",,,,
24153817,,,Gartenweg,residential,,False,False,112.56,"LINESTRING (11.1902329 49.1870242, 11.1892356 49.1873911, 11.1888832 49.1875207)",,,,
24153818,1,,Gartenweg,living_street,,False,False,112.046,"LINESTRING (11.1902329 49.1870242, 11.1899216 49.1867409, 11.1896568 49.1865068, 11.1893936 49.1862615, 11.1893338 49.1862057)",,,,
24153817,,,Gartenweg,residential,,False,True,112.56,"LINESTRING (11.1888832 49.1875207, 11.1892356 49.1873911, 11.1902329 49.1870242)",,,,
24153818,1,,Gartenweg,living_street,,False,True,112.04599999999999,"LINESTRING (11.1893338 49.1862057, 11.1893936 49.1862615, 11.1896568 49.1865068, 11.1899216 49.1867409, 11.1902329 49.1870242)",,,,
205244356,,St 2225,Altstadtring,secondary,50,False,True,83.333,"LINESTRING (11.1893338 49.1862057, 11.1890104 49.18637, 11.1888797 49.1864364, 11.1885715 49.1865551, 11.1883774 49.1866136)",,,,
"[237134507, 480183901]",3,St 2225,Altstadtring,secondary,50,False,False,82.078,"LINESTRING (11.1893338 49.1862057, 11.189635 49.1860527, 11.1897068 49.1860163, 11.1897955 49.1859712, 11.1899615 49.1858869, 11.1902201 49.1857483)",,,,
480073504,3,St 2225,Heidecker Straße,secondary,50,False,True,20.568,"LINESTRING (11.1893736 49.1850727, 11.189598 49.1851854)",,,,
24899137,2,St 2225,Heidecker Straße,secondary,50,False,False,41.594,"LINESTRING (11.1893736 49.1850727, 11.189146 49.1849584, 11.1889198 49.1848448)",,,,
24899137,2,St 2225,Heidecker Straße,secondary,50,False,True,60.312,"LINESTRING (11.1882618 49.1845143, 11.1885967 49.1846825, 11.1889198 49.1848448)",,,,
23313726,,,Dreifaltigkeitsweg,residential,,False,True,79.12100000000001,"LINESTRING (11.1941932 49.1864381, 11.1940098 49.1865036, 11.1938874 49.1865442, 11.1938377 49.1865597, 11.1937118 49.186603, 11.193459 49.1867087, 11.1933983 49.1867463, 11.1933812 49.1867814, 11.1933784 49.18685)",,,,
25167913,,,Am Schloßgraben,residential,,False,False,25.235999999999997,"LINESTRING (11.1948817 49.1867626, 11.1949387 49.1868229, 11.195154 49.1868904)",,,,3
522930504,2,St 2238,Gredinger Straße,secondary,50,False,False,58.387,"LINESTRING (11.1948817 49.1867626, 11.1945218 49.1867812, 11.194467 49.1867871, 11.194083 49.1868176)",,,,
522930507,2,St 2238,Gredinger Straße,secondary,50,False,True,63.483000000000004,"LINESTRING (11.1948817 49.1867626, 11.1952544 49.1867315, 11.1957504 49.186704)",,,,
25167913,,,Am Schloßgraben,residential,,False,True,25.235999999999997,"LINESTRING (11.195154 49.1868904, 11.1949387 49.1868229, 11.1948817 49.1867626)",,,,3
25514667,2,,Talstraße,residential,,False,False,95.161,"LINESTRING (11.1871966 49.1896156, 11.1873433 49.1895604, 11.187386 49.189536, 11.1874587 49.1895059, 11.1880079 49.189481, 11.1884537 49.1894608)",,,,
"[235514481, 23418349, 23418348, 473884101]","['2', '1']",St 2225,Altstadtring,secondary,50,False,False,75.686,"LINESTRING (11.1871966 49.1896156, 11.1869992 49.1894785, 11.186812 49.1893117, 11.1866757 49.1891861, 11.1866632 49.1891746, 11.1865794 49.1890707)",yes,,,
235514481,2,St 2225,Altstadtring,secondary,50,False,True,112.68400000000001,"LINESTRING (11.1871966 49.1896156, 11.1875643 49.1897851, 11.1877963 49.189892, 11.187858 49.1899181, 11.1880379 49.1899942, 11.1881683 49.1900631, 11.1882281 49.1900947, 11.1883752 49.1901724, 11.1884345 49.1902211)",,,,
23416550,2,,Talstraße,residential,,False,False,34.359,"LINESTRING (11.1884537 49.1894608, 11.1884293 49.1892948, 11.1884188 49.1892252, 11.1884132 49.189153)",,,,
23416550,2,,Talstraße,residential,,False,True,91.899,"LINESTRING (11.1884537 49.1894608, 11.1885317 49.1896484, 11.1886011 49.1898043, 11.1886317 49.1899636, 11.1886025 49.1901271, 11.1884345 49.1902211)",,,,
25514667,2,,Talstraße,residential,,False,True,95.161,"LINESTRING (11.1884537 49.1894608, 11.1880079 49.189481, 11.1874587 49.1895059, 11.187386 49.189536, 11.1873433 49.1895604, 11.1871966 49.1896156)",,,,
480073504,3,St 2225,Heidecker Straße,secondary,50,False,False,20.568,"LINESTRING (11.189598 49.1851854, 11.1893736 49.1850727)",,,,
25543897,,,Birkenweg,residential,,False,False,111.375,"LINESTRING (11.189598 49.1851854, 11.1887093 49.1857776, 11.1885175 49.1856597)",,,,
26370718,,,Heidecker Straße,residential,,False,True,67.50399999999999,"LINESTRING (11.189598 49.1851854, 11.1894152 49.1852109, 11.1888315 49.1849116)",,,,
480073504,3,St 2225,Heidecker Straße,secondary,50,False,True,78.376,"LINESTRING (11.189598 49.1851854, 11.1897029 49.1852352, 11.1899444 49.1853559, 11.1902081 49.1854917, 11.1904531 49.1856148)",,,,
24899137,2,St 2225,Heidecker Straße,secondary,50,False,False,60.312,"LINESTRING (11.1889198 49.1848448, 11.1885967 49.1846825, 11.1882618 49.1845143)",,,,
24899137,2,St 2225,Heidecker Straße,secondary,50,False,True,41.594,"LINESTRING (11.1889198 49.1848448, 11.189146 49.1849584, 11.1893736 49.1850727)",,,,
25514674,,,Heidecker Straße,residential,,False,True,9.817,"LINESTRING (11.1889198 49.1848448, 11.1888645 49.1848861, 11.1888315 49.1849116)",,,,
25543897,,,Birkenweg,residential,,False,True,111.375,"LINESTRING (11.1885175 49.1856597, 11.1887093 49.1857776, 11.189598 49.1851854)",,,,
204369172,1,,,secondary_link,,True,False,31.523,"LINESTRING (11.1906501 49.1857112, 11.1902201 49.1857483)",,,,
481014224,2,St 2238,Heidecker Straße,secondary,50,False,False,17.886,"LINESTRING (11.1906501 49.1857112, 11.1904531 49.1856148)",,,,
"[480073496, 232711018]","['2', '3']",St 2238,Heidecker Straße,secondary,50,False,True,77.09100000000001,"LINESTRING (11.1906501 49.1857112, 11.1907164 49.1857429, 11.1910447 49.1859027, 11.1913314 49.1860463, 11.1914977 49.186128)",,,,
23416731,,,Fuhrweg,residential,30,False,True,123.77199999999999,"LINESTRING (11.1892765 49.1913936, 11.189252 49.1913958, 11.1890206 49.1914148, 11.1886808 49.1914003, 11.1885829 49.1913961, 11.1881819 49.1914672, 11.1876219 49.1915909)",,,,
"[60167424, 23326169]",,,Zwingerstraße,tertiary,"['50', '20']",False,False,96.525,"LINESTRING (11.1896649 49.1913645, 11.1897104 49.1912712, 11.1897964 49.1910947, 11.1900352 49.190531)",,,,
23326169,,,Zwingerstraße,tertiary,50,False,True,24.046999999999997,"LINESTRING (11.1896649 49.1913645, 11.1896671 49.1914414, 11.1896325 49.1915789)",,,,
"[182813920, 450424434]",,,Spitalwinkel,residential,20,False,"[False, True]",38.511,"LINESTRING (11.1930635 49.1900096, 11.1931687 49.1900866, 11.1931773 49.1901197, 11.1929602 49.1902739)",,,,
522931963,3,St 2225,Altstadtring,secondary,50,False,False,22.519,"LINESTRING (11.1902201 49.1857483, 11.1904531 49.1856148)",,,,
"[237134507, 480183901]",3,St 2225,Altstadtring,secondary,50,False,True,82.078,"LINESTRING (11.1902201 49.1857483, 11.1899615 49.1858869, 11.1897955 49.1859712, 11.1897068 49.1860163, 11.189635 49.1860527, 11.1893338 49.1862057)",,,,
"[23141774, 235514471]",2,,Albrecht-Dürer-Straße,residential,30,False,False,227.662,"LINESTRING (11.1865794 49.1890707, 11.1864854 49.1891081, 11.1863828 49.1891287, 11.1862732 49.1891155, 11.1861946 49.1890893, 11.1858511 49.1889327, 11.1857876 49.1889194, 11.1857352 49.1889084, 11.1856064 49.1888813, 11.1852091 49.1888774, 11.1849063 49.1888791, 11.1843649 49.1889204, 11.1841674 49.1890372, 11.1839774 49.1893593)",,,,
"[23418349, 205488053]",2,St 2225,Altstadtring,secondary,50,False,False,67.825,"LINESTRING (11.1865794 49.1890707, 11.1865202 49.1889916, 11.1863587 49.1886996, 11.186332 49.1886271, 11.1863049 49.1884914)",,,,
"[473884101, 235514481, 23418348, 23418349]","['2', '1']",St 2225,Altstadtring,secondary,50,False,True,75.686,"LINESTRING (11.1865794 49.1890707, 11.1866632 49.1891746, 11.1866757 49.1891861, 11.186812 49.1893117, 11.1869992 49.1894785, 11.1871966 49.1896156)",yes,,,
22566417,,,Maria-Dorothea-Straße,residential,20,False,False,27.630000000000003,"LINESTRING (11.1931628 49.1893487, 11.1931272 49.1893147, 11.1930829 49.1892428, 11.1930498 49.1891805, 11.1930178 49.1891202)",,,,
22566417,,,Maria-Dorothea-Straße,residential,20,False,True,35.082,"LINESTRING (11.1931628 49.1893487, 11.1931843 49.1893692, 11.1932913 49.189377, 11.1934638 49.1893303, 11.193603 49.1892932)",,,,
450424431,,,Spitalwinkel,residential,20,False,False,20.256,"LINESTRING (11.1931628 49.1893487, 11.1930617 49.1893928, 11.1930418 49.1894947)",,,,
