osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,width
166257070,True,2,B 1,Schützenallee,primary,50,False,204.575,"LINESTRING (9.9487496 52.1550744, 9.9483967 52.1549724, 9.9478238 52.1548287, 9.9475574 52.1547824, 9.9473433 52.154753, 9.946919 52.1547155, 9.9467207 52.1547062, 9.9463649 52.1547045, 9.9458555 52.1547199)",,
620528360,True,2,,Marie-Wagenknecht-Straße,tertiary,50,False,108.93299999999999,"LINESTRING (9.9487496 52.1550744, 9.948927 52.1552563, 9.9490741 52.1557139, 9.9491629 52.1560102)",,
10445278,False,,,Speicherstraße,residential,,True,8.939,"LINESTRING (9.9490328 52.1560198, 9.9491629 52.1560102)",,
563747513,False,,,Speicherstraße,residential,,False,134.62099999999998,"LINESTRING (9.9490328 52.1560198, 9.9489344 52.1560226, 9.9488509 52.1560249, 9.9477634 52.1560557, 9.9470626 52.1560865)",,
"[620528361, 1125377613]",True,4,,Marie-Wagenknecht-Straße,tertiary,50,False,107.112,"LINESTRING (9.9490328 52.1560198, 9.9489309 52.1557776, 9.9487819 52.1553114, 9.9487701 52.1552726, 9.9487496 52.1550744)",,
242770979,True,2,,Marie-Wagenknecht-Straße,tertiary,50,False,65.195,"LINESTRING (9.9492767 52.1565867, 9.9490328 52.1560198)",,
563747505,False,,,Linkstraße,residential,,True,6.356,"LINESTRING (9.9492767 52.1565867, 9.9493678 52.1565747)",,
8570536,False,,,Hornemannstraße,residential,,False,155.058,"LINESTRING (9.9458555 52.1547199, 9.9458659 52.1547778, 9.9459817 52.155405, 9.945991 52.1554532, 9.946117 52.1561051)",,
166257070,True,2,B 1,Schützenallee,primary,50,False,68.244,"LINESTRING (9.9458555 52.1547199, 9.9453509 52.1547346, 9.9448566 52.1547526)",,
26726009,False,,,Speicherstraße,residential,,False,92.546,"LINESTRING (9.946117 52.1561051, 9.9447621 52.1561467)",,
26726009,False,,,Speicherstraße,residential,,True,64.542,"LINESTRING (9.946117 52.1561051, 9.9470626 52.1560865)",,
8570536,False,,,Hornemannstraße,residential,,True,155.05800000000002,"LINESTRING (9.946117 52.1561051, 9.945991 52.1554532, 9.9459817 52.155405, 9.9458659 52.1547778, 9.9458555 52.1547199)",,
23777423,False,,,Marheinekestraße,residential,,False,58.344,"LINESTRING (9.9470626 52.1560865, 9.947064 52.1566112)",,
26726009,False,,,Speicherstraße,residential,,False,64.542,"LINESTRING (9.9470626 52.1560865, 9.946117 52.1561051)",,
563747513,False,,,Speicherstraße,residential,,True,134.621,"LINESTRING (9.9470626 52.1560865, 9.9477634 52.1560557, 9.9488509 52.1560249, 9.9489344 52.1560226, 9.9490328 52.1560198)",,
23777423,False,,,Marheinekestraße,residential,,True,58.344,"LINESTRING (9.947064 52.1566112, 9.9470626 52.1560865)",,
8494657,True,,,Speicherstraße,residential,,False,160.49,"LINESTRING (9.9515127 52.1559631, 9.9513608 52.1559614, 9.951304 52.1559618, 9.9508348 52.1559726, 9.9493855 52.1559915, 9.9491629 52.1560102)",,
55510732,True,2,B 1,Kaiserstraße,primary,50,False,212.839,"LINESTRING (9.9515127 52.1559631, 9.9491721 52.1552054, 9.9491016 52.1551817, 9.9487496 52.1550744)",,
10445278,False,,,Speicherstraße,residential,,False,8.939,"LINESTRING (9.9491629 52.1560102, 9.9490328 52.1560198)",,
620528359,True,2,,Marie-Wagenknecht-Straße,tertiary,50,False,64.309,"LINESTRING (9.9491629 52.1560102, 9.9492525 52.1562683, 9.9493678 52.1565747)",,
563747505,False,,,Linkstraße,residential,,False,6.356,"LINESTRING (9.9493678 52.1565747, 9.9492767 52.1565867)",,
55510732,True,2,B 1,Kaiserstraße,primary,50,False,62.56,"LINESTRING (9.9523238 52.1562256, 9.9515127 52.1559631)",,
23847089,True,3,,Bahnhofsallee,tertiary,50,False,10.704,"LINESTRING (9.9580381 52.1548038, 9.9578966 52.1548454)",,
165341418,True,2,,Kennedydamm,secondary,50,False,9.112,"LINESTRING (9.9578966 52.1548454, 9.9578642 52.1547659)",,
"[678561643, 165341413]",True,1,,Bahnhofsallee,tertiary,50,False,69.347,"LINESTRING (9.9578966 52.1548454, 9.9576373 52.1548427, 9.9569698 52.1548093, 9.9568867 52.1547926)",,
23846879,True,,,Osterstraße,residential,30,False,88.729,"LINESTRING (9.9546934 52.1533612, 9.9547244 52.1533994, 9.9548509 52.1535987, 9.9548964 52.1537077, 9.9549086 52.153737, 9.9550084 52.1540629, 9.9550597 52.1541221)",,
"[1131235912, 25535893]",False,"['2', '3']",,Pfaffenstieg,tertiary,50,False,236.65500000000003,"LINESTRING (9.9447124 52.1500005, 9.9448826 52.1500571, 9.9453071 52.1502042, 9.9456543 52.1502989, 9.9460609 52.1503949, 9.9463021 52.1504467, 9.9465037 52.1504665, 9.9477382 52.1504774, 9.9480141 52.1504956)",,
112962924,False,,,Burgstraße,residential,30,True,52.307,"LINESTRING (9.9447124 52.1500005, 9.9447024 52.1500495, 9.9445087 52.1504534)",,
83341940,False,3,,Kurzer Hagen,residential,50,True,28.336,"LINESTRING (9.9483533 52.1533164, 9.9484649 52.153278, 9.9487414 52.1532299)",,
83341941,False,2,,Kardinal-Bertram-Straße,tertiary,50,True,106.797,"LINESTRING (9.9483533 52.1533164, 9.9483629 52.15338, 9.9485646 52.154268)",,
"[492434492, 79490367]",False,2,,Kardinal-Bertram-Straße,tertiary,,False,91.756,"LINESTRING (9.9483533 52.1533164, 9.9483148 52.1532008, 9.9482845 52.1531386, 9.9482518 52.1530862, 9.9482234 52.1530472, 9.9481406 52.1529573, 9.9479455 52.1527726, 9.9478219 52.1526511, 9.9477626 52.1525834)",,
23608068,True,,,Hagentorwall,residential,30,False,244.803,"LINESTRING (9.9485646 52.154268, 9.9484417 52.1542712, 9.9478834 52.1542221, 9.9472473 52.1541682, 9.9464359 52.154098, 9.9453444 52.1540235, 9.9450031 52.1540163)",,
83341941,False,2,,Kardinal-Bertram-Straße,tertiary,50,False,106.797,"LINESTRING (9.9485646 52.154268, 9.9483629 52.15338, 9.9483533 52.1533164)",,
83341941,False,2,,Kardinal-Bertram-Straße,tertiary,50,True,25.791999999999998,"LINESTRING (9.9485646 52.154268, 9.9485727 52.1543076, 9.9486254 52.1544969)",,
"[165539738, 24679101]",True,,,Im Kniepe,residential,,False,82.50999999999999,"LINESTRING (9.9450031 52.1540163, 9.9449497 52.1536386, 9.9449417 52.1536214, 9.9449059 52.1535922, 9.944461 52.1534485)",,
"[25567122, 140005724, 140005726, 38420119]",False,,,"['Schwemannstraße', 'Am Ratsbauhof']",residential,50,"[False, True]",178.704,"LINESTRING (9.952636 52.1506562, 9.9526801 52.150733, 9.9527501 52.1508441, 9.9529929 52.1511028, 9.9530552 52.1510828, 9.9534253 52.1509643, 9.9536383 52.1508865, 9.9538118 52.1508231, 9.9540569 52.1507335, 9.9545578 52.1505505)",yes,
"[272729061, 38418953, 177955603, 25369817, 25369818]",False,2,,Schuhstraße,tertiary,50,True,204.849,"LINESTRING (9.952636 52.1506562, 9.9522834 52.1507296, 9.9517271 52.1508298, 9.951513 52.1508591, 9.9512159 52.1508879, 9.9511002 52.1508866, 9.9509634 52.1508824, 9.9507565 52.150862, 9.9505593 52.1508328, 9.9497235 52.1506959)",,
"[1131235920, 177955604]",False,"['4', '2']",,Schuhstraße,tertiary,50,False,125.099,"LINESTRING (9.952636 52.1506562, 9.9535499 52.1504307, 9.9539809 52.1503048, 9.9540391 52.1502878, 9.9543154 52.1502061)",,
23698883,False,,,Am Ratsbauhof,residential,,False,34.314,"LINESTRING (9.9539037 52.1522499, 9.9536912 52.1519702)",,
23777503,False,2,,Rathausstraße,residential,50,False,101.881,"LINESTRING (9.9539037 52.1522499, 9.9552273 52.1518257)",,
"[23698880, 25369819]",False,,,"['Osterstraße', 'Rathausstraße']",living_street,,"[False, True]",89.585,"LINESTRING (9.9539037 52.1522499, 9.9536585 52.1523225, 9.9534631 52.1524147, 9.9535652 52.1525071, 9.9537051 52.152588, 9.9540311 52.1527506)",,
275504679,False,,,Braunschweiger Straße,residential,30,False,78.041,"LINESTRING (9.9543877 52.1487973, 9.9555239 52.1487166)",,
23698861,False,,,Braunschweiger Straße,residential,50,True,103.717,"LINESTRING (9.9543877 52.1487973, 9.9542916 52.148808, 9.9541921 52.148825, 9.9539673 52.1488743, 9.9529908 52.149158)",,
23698875,False,,,Neustädter Markt,residential,30,False,101.302,"LINESTRING (9.9543877 52.1487973, 9.9543879 52.1487246, 9.9543586 52.1485096, 9.9543354 52.1483431, 9.954302 52.1482224, 9.9542219 52.147893)",,
"[23698880, 25369819]",False,,,"['Osterstraße', 'Rathausstraße']",living_street,,"[False, True]",89.585,"LINESTRING (9.9540311 52.1527506, 9.9537051 52.152588, 9.9535652 52.1525071, 9.9534631 52.1524147, 9.9536585 52.1523225, 9.9539037 52.1522499)",,
23843525,False,,,Marktstraße,living_street,,False,43.487,"LINESTRING (9.9540311 52.1527506, 9.9538965 52.1527523, 9.9534468 52.1528046, 9.9534025 52.1528097)",,
26955105,True,,,Osterstraße,living_street,,False,82.19800000000001,"LINESTRING (9.9540311 52.1527506, 9.9542891 52.152926, 9.9545341 52.1531442, 9.9545929 52.1532243, 9.9546934 52.1533612)",,
23698861,False,,,Braunschweiger Straße,residential,50,False,103.717,"LINESTRING (9.9529908 52.149158, 9.9539673 52.1488743, 9.9541921 52.148825, 9.9542916 52.148808, 9.9543877 52.1487973)",,
116446745,False,,,Friesenstieg,residential,30,True,27.275,"LINESTRING (9.9529908 52.149158, 9.9528345 52.1492152, 9.9527299 52.1492548, 9.9526753 52.1493024)",,
"[263784305, 257479791]",False,2,,Wollenweberstraße,tertiary,50,True,94.90599999999999,"LINESTRING (9.9529908 52.149158, 9.9531232 52.1492616, 9.9537795 52.1498058, 9.9538268 52.14984)",,
23698877,True,,,Gartenstraße,residential,30,False,119.72399999999999,"LINESTRING (9.9584058 52.1497119, 9.9582713 52.1503481, 9.9581234 52.1507737)",,
273443484,False,2,,Goslarsche Straße,secondary,50,True,74.902,"LINESTRING (9.9584058 52.1497119, 9.9577244 52.1496744, 9.9573108 52.1496702)",,
"[1132028801, 23843527]",True,2,,Ostertor,residential,30,False,148.31,"LINESTRING (9.9550597 52.1541221, 9.9551759 52.1541634, 9.9557176 52.1542826, 9.9557881 52.1542969, 9.9559687 52.1543509, 9.9564872 52.1545785, 9.9566708 52.1546422, 9.9568078 52.1546931, 9.9568867 52.1547926)",,
25695050,True,,,Osterstraße,living_street,,False,78.24000000000001,"LINESTRING (9.9550597 52.1541221, 9.9550036 52.1542045, 9.954981 52.1542947, 9.9549997 52.1546969, 9.9549632 52.1548155)",,
275504679,False,,,Braunschweiger Straße,residential,30,True,175.549,"LINESTRING (9.9580732 52.1485038, 9.9574469 52.1485511, 9.9568731 52.1486013, 9.956762 52.148611, 9.956375 52.1486446, 9.9555239 52.1487166)",,
23847137,False,,,Osterstraße,residential,30,True,152.542,"LINESTRING (9.9535715 52.1565237, 9.9536208 52.1564649, 9.9539549 52.1560776, 9.9546162 52.1553108)",,
23847137,False,,,Osterstraße,residential,30,False,152.542,"LINESTRING (9.9546162 52.1553108, 9.9539549 52.1560776, 9.9536208 52.1564649, 9.9535715 52.1565237)",,
330753580,True,,,Wallstraße,residential,30,False,96.494,"LINESTRING (9.9546162 52.1553108, 9.9535555 52.1552523, 9.9532716 52.155239, 9.9532145 52.1552203)",,
23843512,True,,,Wallstraße,residential,30,False,104.273,"LINESTRING (9.9559913 52.1557141, 9.9558622 52.1556787, 9.9547643 52.1553315, 9.9546162 52.1553108)",,
"[23847073, 23847090]",False,"['2', '3']",,Bahnhofsallee,tertiary,50,False,120.33399999999999,"LINESTRING (9.9559913 52.1557141, 9.956486 52.1551372, 9.9567125 52.1548859, 9.9567834 52.1548352, 9.9568867 52.1547926)",,
615315096,False,,,Herderstraße,residential,30,True,44.675,"LINESTRING (9.9580641 52.1544287, 9.9580894 52.1543738, 9.9581545 52.1542323, 9.9583028 52.1540568)",,
275504679,False,,,Braunschweiger Straße,residential,30,True,78.041,"LINESTRING (9.9555239 52.1487166, 9.9543877 52.1487973)",,
23748537,False,,,Neustädter Stobenstraße,residential,30,False,45.597,"LINESTRING (9.9555239 52.1487166, 9.9554652 52.1484628, 9.9554247 52.1483111)",,
275504679,False,,,Braunschweiger Straße,residential,30,False,175.54899999999998,"LINESTRING (9.9555239 52.1487166, 9.956375 52.1486446, 9.956762 52.148611, 9.9568731 52.1486013, 9.9574469 52.1485511, 9.9580732 52.1485038)",,
187957213,False,,,Neustädter Markt,residential,30,True,30.729999999999997,"LINESTRING (9.9552386 52.1478528, 9.9552784 52.1479814, 9.9553037 52.1480633, 9.9553377 52.1481218)",,
23748537,False,,,Neustädter Stobenstraße,residential,30,True,45.597,"LINESTRING (9.9554247 52.1483111, 9.9554652 52.1484628, 9.9555239 52.1487166)",,
23748542,True,,,Neustädter Markt,residential,30,False,22.063000000000002,"LINESTRING (9.9554247 52.1483111, 9.9553924 52.1481936, 9.9553377 52.1481218)",,
23843514,False,,,Kurzer Hagen,residential,10,False,36.478,"LINESTRING (9.9496322 52.1530845, 9.9491153 52.1531684)",,5
23843514,False,,,Kurzer Hagen,residential,10,True,26.41,"LINESTRING (9.9487414 52.1532299, 9.9491153 52.1531684)",,5
"[23794366, 178630447]",False,,,Arnekenstraße,"['residential', 'living_street']",50,False,277.719,"LINESTRING (9.9487414 52.1532299, 9.9490006 52.1536707, 9.9490823 52.1537497, 9.9494245 52.153978, 9.9496851 52.154148, 9.9497305 52.1541805, 9.9497838 52.154211, 9.9499591 52.1543172, 9.9504995 52.1546267, 9.9505302 52.1546448, 9.950588 52.1546789, 9.9506516 52.1547182, 9.9510184 52.1549445, 9.9513269 52.1551075)",,
83341940,False,3,,Kurzer Hagen,residential,50,False,28.336,"LINESTRING (9.9487414 52.1532299, 9.9484649 52.153278, 9.9483533 52.1533164)",,
"[23794366, 178630447]",False,,,Arnekenstraße,"['living_street', 'residential']",50,True,277.71899999999994,"LINESTRING (9.9513269 52.1551075, 9.9510184 52.1549445, 9.9506516 52.1547182, 9.950588 52.1546789, 9.9505302 52.1546448, 9.9504995 52.1546267, 9.9499591 52.1543172, 9.9497838 52.154211, 9.9497305 52.1541805, 9.9496851 52.154148, 9.9494245 52.153978, 9.9490823 52.1537497, 9.9490006 52.1536707, 9.9487414 52.1532299)",,
"[23794369, 170452895]",True,,,Michaelisstraße,residential,30,False,266.314,"LINESTRING (9.9444714 52.1532041, 9.9452336 52.1532134, 9.9455651 52.153227, 9.9457375 52.1532361, 9.9459267 52.1532476, 9.9462429 52.1532662, 9.9464649 52.1532816, 9.9466799 52.1532947, 9.9468744 52.153313, 9.946882 52.1533137, 9.9470199 52.1533258, 9.94734 52.1533515, 9.9476111 52.153367, 9.9477963 52.1533695, 9.9480153 52.1533517, 9.9482667 52.1533317, 9.9483533 52.1533164)",,
24317920,False,,,Michaelisplatz,living_street,,True,109.40599999999999,"LINESTRING (9.9444714 52.1532041, 9.9444984 52.1528027, 9.9444999 52.1527801, 9.9444943 52.1526922, 9.9444033 52.1525379, 9.9442654 52.1523368, 9.9442221 52.1522742, 9.9442085 52.1522546)",,
26825409,False,,,Im Kniepe,living_street,,True,27.186,"LINESTRING (9.9444714 52.1532041, 9.9444657 52.1533202, 9.944461 52.1534485)",,
8494643,False,,,Kardinal-Bertram-Straße,tertiary,,False,34.166,"LINESTRING (9.9477626 52.1525834, 9.9477297 52.1525007, 9.9477295 52.1524326, 9.9477351 52.1522786)",,
23794370,False,,,Langer Hagen,residential,30,False,146.406,"LINESTRING (9.9477626 52.1525834, 9.9475708 52.152652, 9.9474461 52.1526851, 9.9473484 52.1526823, 9.9471289 52.1526519, 9.9466846 52.1525903, 9.9466542 52.1525853, 9.9463763 52.1525395, 9.9463249 52.152531, 9.9462803 52.1525237, 9.9461201 52.1524975, 9.9459207 52.152465, 9.9457091 52.1524304)",,
"[492434492, 79490367]",False,2,,Kardinal-Bertram-Straße,tertiary,,True,91.756,"LINESTRING (9.9477626 52.1525834, 9.9478219 52.1526511, 9.9479455 52.1527726, 9.9481406 52.1529573, 9.9482234 52.1530472, 9.9482518 52.1530862, 9.9482845 52.1531386, 9.9483148 52.1532008, 9.9483533 52.1533164)",,
24317920,False,,,Michaelisplatz,living_street,,False,109.40599999999999,"LINESTRING (9.9442085 52.1522546, 9.9442221 52.1522742, 9.9442654 52.1523368, 9.9444033 52.1525379, 9.9444943 52.1526922, 9.9444999 52.1527801, 9.9444984 52.1528027, 9.9444714 52.1532041)",,
"[23794370, 958760277]",False,,,Langer Hagen,"['living_street', 'residential']",30,True,104.47,"LINESTRING (9.9442085 52.1522546, 9.9444015 52.1522683, 9.9445101 52.1522743, 9.9449934 52.1523228, 9.9453457 52.1523618, 9.9454343 52.1523781, 9.945642 52.1524178, 9.9457091 52.1524304)",,
23794373,False,,,Burgstraße,residential,30,False,115.41,"LINESTRING (9.9441184 52.1514633, 9.9445087 52.1504534)",,
25369833,False,,,Alter Markt,residential,30,False,114.336,"LINESTRING (9.9441184 52.1514633, 9.9445124 52.1514917, 9.9448485 52.1514915, 9.9453341 52.1514735, 9.9457885 52.1514464)",,
23794377,False,,,Schenkenstraße,living_street,,False,111.557,"LINESTRING (9.9457885 52.1514464, 9.9458883 52.1519792, 9.9458787 52.1520508, 9.9458532 52.1521646, 9.9457953 52.152284, 9.9457091 52.1524304)",,
25369833,False,,,Alter Markt,residential,30,True,114.336,"LINESTRING (9.9457885 52.1514464, 9.9453341 52.1514735, 9.9448485 52.1514915, 9.9445124 52.1514917, 9.9441184 52.1514633)",,
"[919866449, 1151209147]",False,,,Alter Markt,residential,30,False,82.40199999999999,"LINESTRING (9.9457885 52.1514464, 9.9462339 52.1514232, 9.9463307 52.1514187, 9.9466183 52.1514123, 9.9467789 52.1514169, 9.9468153 52.151547)",,
"[23794370, 958760277]",False,,,Langer Hagen,"['residential', 'living_street']",30,False,104.47,"LINESTRING (9.9457091 52.1524304, 9.945642 52.1524178, 9.9454343 52.1523781, 9.9453457 52.1523618, 9.9449934 52.1523228, 9.9445101 52.1522743, 9.9444015 52.1522683, 9.9442085 52.1522546)",,
23794370,False,,,Langer Hagen,residential,30,True,146.406,"LINESTRING (9.9457091 52.1524304, 9.9459207 52.152465, 9.9461201 52.1524975, 9.9462803 52.1525237, 9.9463249 52.152531, 9.9463763 52.1525395, 9.9466542 52.1525853, 9.9466846 52.1525903, 9.9471289 52.1526519, 9.9473484 52.1526823, 9.9474461 52.1526851, 9.9475708 52.152652, 9.9477626 52.1525834)",,
23794377,False,,,Schenkenstraße,living_street,,True,111.55699999999999,"LINESTRING (9.9457091 52.1524304, 9.9457953 52.152284, 9.9458532 52.1521646, 9.9458787 52.1520508, 9.9458883 52.1519792, 9.9457885 52.1514464)",,
23794386,False,,,Kramerstraße,residential,,False,44.254999999999995,"LINESTRING (9.9497199 52.1510869, 9.9496612 52.1508881, 9.9497235 52.1506959)",,
131646442,False,2,,Schuhstraße,tertiary,50,True,10.775,"LINESTRING (9.9497235 52.1506959, 9.9495705 52.1506719)",,
23794386,False,,,Kramerstraße,residential,,True,44.254999999999995,"LINESTRING (9.9497235 52.1506959, 9.9496612 52.1508881, 9.9497199 52.1510869)",,
"[272729061, 38418953, 177955603, 25369817, 25369818]",False,2,,Schuhstraße,tertiary,50,False,204.849,"LINESTRING (9.9497235 52.1506959, 9.9505593 52.1508328, 9.9507565 52.150862, 9.9509634 52.1508824, 9.9511002 52.1508866, 9.9512159 52.1508879, 9.951513 52.1508591, 9.9517271 52.1508298, 9.9522834 52.1507296, 9.952636 52.1506562)",,
8494643,False,,,Kardinal-Bertram-Straße,tertiary,,False,73.39699999999999,"LINESTRING (9.9477351 52.1522786, 9.947771 52.1520929, 9.9478009 52.1518462, 9.9478157 52.1516207)",,
8494643,False,,,Kardinal-Bertram-Straße,tertiary,,True,34.166,"LINESTRING (9.9477351 52.1522786, 9.9477295 52.1524326, 9.9477297 52.1525007, 9.9477626 52.1525834)",,
23794388,False,,,Andreasstraße,residential,,False,105.205,"LINESTRING (9.9477351 52.1522786, 9.9479665 52.1522848, 9.9480928 52.1522706, 9.948192 52.1522515, 9.9483527 52.1522206, 9.9484472 52.1522024, 9.9485841 52.152176, 9.9488348 52.1521411, 9.9491367 52.152099, 9.9492219 52.1520901, 9.9492357 52.1520887)",,
23794388,False,,,Andreasstraße,residential,,True,105.20500000000001,"LINESTRING (9.9492357 52.1520887, 9.9492219 52.1520901, 9.9491367 52.152099, 9.9488348 52.1521411, 9.9485841 52.152176, 9.9484472 52.1522024, 9.9483527 52.1522206, 9.948192 52.1522515, 9.9480928 52.1522706, 9.9479665 52.1522848, 9.9477351 52.1522786)",,
"[1151208923, 24353931, 272729227]",False,,,Hückedahl,residential,30,False,213.82800000000003,"LINESTRING (9.9480099 52.1478703, 9.9481232 52.1479658, 9.9483189 52.1482148, 9.9483918 52.1483064, 9.9484489 52.148389, 9.9484629 52.1484092, 9.9485148 52.1485702, 9.9485113 52.1489308, 9.9484718 52.1491022, 9.9484197 52.1493287, 9.9483641 52.1495701, 9.9483308 52.1497131)",,
23824296,False,,,Kläperhagen,residential,30,False,70.071,"LINESTRING (9.9502069 52.1496706, 9.9501995 52.1497854, 9.9501171 52.1499333, 9.9500286 52.150093, 9.9498664 52.1502552)",,
"[25369820, 932228638, 932228639]",False,,,Kreuzstraße,residential,30,False,129.124,"LINESTRING (9.9502069 52.1496706, 9.9500798 52.1496371, 9.9496386 52.1496435, 9.9492508 52.1496698, 9.9488504 52.1496886, 9.9483308 52.1497131)",,
23824294,False,,,Kantorgasse,residential,30,False,71.336,"LINESTRING (9.9498664 52.1502552, 9.9499839 52.1503087, 9.9504516 52.1504108, 9.9505321 52.1504384, 9.9505861 52.1504308, 9.9506071 52.1504098, 9.9506194 52.1503891, 9.9506004 52.1503544, 9.9504894 52.1503273)",,
23824296,False,,,Kläperhagen,residential,30,True,70.071,"LINESTRING (9.9498664 52.1502552, 9.9500286 52.150093, 9.9501171 52.1499333, 9.9501995 52.1497854, 9.9502069 52.1496706)",,
38419075,True,,,Kläperhagen,residential,30,False,52.462999999999994,"LINESTRING (9.9498664 52.1502552, 9.9497327 52.1503182, 9.949668 52.1504157, 9.9495705 52.1506719)",,
23824294,False,,,Kantorgasse,residential,30,True,71.336,"LINESTRING (9.9504894 52.1503273, 9.9506004 52.1503544, 9.9506194 52.1503891, 9.9506071 52.1504098, 9.9505861 52.1504308, 9.9505321 52.1504384, 9.9504516 52.1504108, 9.9499839 52.1503087, 9.9498664 52.1502552)",,
61367483,False,,,Bohlweg,residential,,False,56.574,"LINESTRING (9.9483308 52.1497131, 9.9482803 52.1498812, 9.9482603 52.1499477, 9.9481709 52.1502123)",,
"[272729227, 24353931, 1151208923]",False,,,Hückedahl,residential,30,True,213.82800000000003,"LINESTRING (9.9483308 52.1497131, 9.9483641 52.1495701, 9.9484197 52.1493287, 9.9484718 52.1491022, 9.9485113 52.1489308, 9.9485148 52.1485702, 9.9484629 52.1484092, 9.9484489 52.148389, 9.9483918 52.1483064, 9.9483189 52.1482148, 9.9481232 52.1479658, 9.9480099 52.1478703)",,
"[25369820, 932228638, 932228639]",False,,,Kreuzstraße,residential,30,True,129.124,"LINESTRING (9.9483308 52.1497131, 9.9488504 52.1496886, 9.9492508 52.1496698, 9.9496386 52.1496435, 9.9500798 52.1496371, 9.9502069 52.1496706)",,
