osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
715519939,3,B 58; B 235,Kurt-Schumacher-Straße,primary,50,False,True,33.602,"LINESTRING (7.4374109 51.768171, 7.4378979 51.7681932)",,
715519938,3,K 13,Steverstraße,tertiary,50,False,True,29.753,"LINESTRING (7.4374109 51.768171, 7.437488 51.7682984, 7.4375832 51.768416)",,
135215119,,,Neustraße,residential,30,False,True,58.577999999999996,"LINESTRING (7.4493177 51.7680352, 7.4491797 51.7683296, 7.4490537 51.7684913, 7.4490287 51.768529)",,
"[136431392, 136431393, 715519941, 533208655, 533208656, 185574842, 26237087]","['2', '3']",B 58; B 235,Disselhook,primary,50,False,"[False, True]",378.26000000000005,"LINESTRING (7.4493177 51.7680352, 7.4487733 51.7679578, 7.4484904 51.7679104, 7.4476342 51.7677593, 7.4475957 51.7677523, 7.4475219 51.767738, 7.4469549 51.7676371, 7.4468341 51.7676197, 7.4466598 51.7675992, 7.4464771 51.7675836, 7.4462937 51.7675759, 7.4462264 51.7675761, 7.4460661 51.7675764, 7.4457546 51.7676009, 7.4456934 51.76761, 7.4452944 51.7676655, 7.4450652 51.7676981, 7.4441784 51.7678101, 7.4439589 51.7678378)",yes,
23688073,3,,Wolfsberger Straße,residential,30,False,True,28.478,"LINESTRING (7.4439589 51.7678378, 7.4439644 51.7679531, 7.443971 51.7680938)",,
"[136431392, 136431393, 715519941, 533208655, 533208656, 185574842, 26237087]","['2', '3']",B 58; B 235,Disselhook,primary,50,False,"[False, True]",378.26,"LINESTRING (7.4439589 51.7678378, 7.4441784 51.7678101, 7.4450652 51.7676981, 7.4452944 51.7676655, 7.4456934 51.76761, 7.4457546 51.7676009, 7.4460661 51.7675764, 7.4462264 51.7675761, 7.4462937 51.7675759, 7.4464771 51.7675836, 7.4466598 51.7675992, 7.4468341 51.7676197, 7.4469549 51.7676371, 7.4475219 51.767738, 7.4475957 51.7677523, 7.4476342 51.7677593, 7.4484904 51.7679104, 7.4487733 51.7679578, 7.4493177 51.7680352)",yes,
"[46158698, 404870094, 373573725, 185574843, 25994907, 191392733]","['2', '3']","['B 58; B 235', 'B 58;B 235']",Kurt-Schumacher-Straße,primary,50,False,"[False, True]",421.666,"LINESTRING (7.4439589 51.7678378, 7.4437301 51.7678695, 7.4433582 51.7679217, 7.4428664 51.7679915, 7.4423777 51.7680601, 7.4419357 51.7681171, 7.4415979 51.768157, 7.4402601 51.7682424, 7.4396022 51.7682567, 7.4389717 51.7682419, 7.4378979 51.7681932)",yes,
"[5088059, 187900014]",3,"['K 13', 'K 14']",Steverstraße,tertiary,50,False,False,36.508,"LINESTRING (7.4379274 51.7686655, 7.4377029 51.7685126, 7.4375832 51.768416)",,
"[30615894, 715519937, 925049958, 122908398]",,,Steverstraße,residential,"['50', '30']",False,True,235.18300000000002,"LINESTRING (7.4379274 51.7686655, 7.4380794 51.7687603, 7.4382628 51.7688805, 7.438816 51.7692148, 7.4391384 51.769385, 7.4393897 51.7694901, 7.4398229 51.7696599, 7.4402114 51.7697734, 7.4405014 51.7698538, 7.4406584 51.7699008)",yes,
"[20649155, 46257260]",3,K 13,Münsterstraße,tertiary,30,False,"[False, True]",174.678,"LINESTRING (7.4476279 51.7751873, 7.4474241 51.7751877, 7.4473233 51.775177, 7.4472261 51.7751626, 7.4470745 51.7751034, 7.4469458 51.7750222, 7.4465961 51.7747622, 7.4464948 51.7746897, 7.4462742 51.7745365, 7.4460902 51.7744195, 7.4457363 51.7742256)",,
"[23687937, 925460735]",,,Stadtfeldstraße,residential,30,False,False,34.269000000000005,"LINESTRING (7.4476279 51.7751873, 7.4477986 51.7751844, 7.4479664 51.7752012, 7.4481102 51.7752407)",,
"[23941411, 198277343]","['2', '3']",B 235,Konrad-Adenauer-Straße,primary,50,False,True,259.511,"LINESTRING (7.4476279 51.7751873, 7.4476437 51.7750608, 7.4476616 51.7749971, 7.4476789 51.7749357, 7.4477294 51.7748127, 7.4477961 51.7746985, 7.4479699 51.7744723, 7.4482225 51.7742428, 7.4485199 51.7740316, 7.4491811 51.7735872, 7.4496305 51.7732733)",,
"[198278448, 46157323, 220607614]","['2', '3']",B 235,Konrad-Adenauer-Straße,primary,50,False,"[False, True]",210.513,"LINESTRING (7.4513789 51.7714293, 7.4512937 51.7715475, 7.4510165 51.7719083, 7.4508284 51.7721255, 7.4507193 51.7722427, 7.4501284 51.7728774, 7.4498905 51.7730796)",,
"[35045332, 973580438]",3,,Mühlenstraße,residential,50,False,True,87.255,"LINESTRING (7.4513789 51.7714293, 7.4511337 51.7713419, 7.4508454 51.7712392, 7.4502746 51.7710436)",,
46157324,,K 13,Münsterstraße,tertiary,30,False,True,26.647,"LINESTRING (7.4454487 51.7740651, 7.4457363 51.7742256)",,
27005765,,,Münsterstraße,residential,30,True,False,136.399,"LINESTRING (7.4454487 51.7740651, 7.4452141 51.7739354, 7.4451095 51.7738789, 7.4450235 51.7738296, 7.4449305 51.7737659, 7.4448543 51.7737048, 7.4447713 51.7736158, 7.4446791 51.7734887, 7.4446729 51.7734032, 7.4446853 51.7733168, 7.44476 51.7730243)",,
24810577,,,Borg,residential,30,False,False,130.31,"LINESTRING (7.44476 51.7730243, 7.4441497 51.772986, 7.4439732 51.7729519, 7.4437992 51.7729095, 7.4435583 51.772714, 7.4435263 51.77264, 7.4434286 51.772408)",,
24810578,,,Blaufärbergasse,residential,30,True,False,29.84,"LINESTRING (7.44476 51.7730243, 7.4448981 51.7730391, 7.4451873 51.7730702)",,
825170520,,,Amthaus,living_street,,False,True,14.104,"LINESTRING (7.4425538 51.7715215, 7.442397 51.7716032)",,
"[208870139, 72350395, 20649159]",2,,"['Borg', 'Steverstraße']",residential,30,False,False,263.74600000000004,"LINESTRING (7.4425538 51.7715215, 7.4425175 51.7714534, 7.4425002 51.7714101, 7.4425016 51.7712917, 7.442507 51.7712594, 7.4425345 51.7711042, 7.4425629 51.7709664, 7.4425651 51.7709549, 7.4425871 51.7708361, 7.4426068 51.7707347, 7.4426299 51.7706202, 7.4426274 51.7705729, 7.4426148 51.7705309, 7.4425803 51.7704977, 7.4425295 51.770474, 7.4422546 51.7703887, 7.4420255 51.7703207, 7.4419071 51.7702816, 7.4417525 51.7702305, 7.4415986 51.770183, 7.4411285 51.7700404, 7.4408433 51.7699565, 7.4406584 51.7699008)",,
"[92890689, 373880193, 825170521, 92890683, 72350396]",,,Borg,residential,30,False,True,121.483,"LINESTRING (7.4425538 51.7715215, 7.442601 51.7715548, 7.4428463 51.7716519, 7.4429004 51.7716756, 7.4430504 51.7717412, 7.4430769 51.7717521, 7.4431422 51.7718437, 7.4432834 51.7720419, 7.4433888 51.7723077, 7.4434286 51.772408)",yes,
46157324,,K 13,Münsterstraße,tertiary,30,False,False,26.647,"LINESTRING (7.4457363 51.7742256, 7.4454487 51.7740651)",,
23484397,,,Ostwall,residential,30,False,False,93.042,"LINESTRING (7.4457363 51.7742256, 7.445779 51.7741951, 7.4464674 51.7735222)",,
