osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,width
23239597,Basteiplatz,living_street,True,False,61.669,"LINESTRING (14.1546674 50.9182343, 14.1547515 50.9182517, 14.1548598 50.9182637, 14.1550367 50.9182586, 14.15526 50.9182649, 14.1554229 50.9182836, 14.1555346 50.918301)",,,,,
414672088,Kirchstraße,living_street,False,True,24.521,"LINESTRING (14.1546674 50.9182343, 14.1546453 50.9181726, 14.1545487 50.9180276)",,,,,
25538807,Elbstraße,residential,False,True,125.703,"LINESTRING (14.1490325 50.9187853, 14.1490515 50.918807, 14.1495494 50.9193765, 14.1499248 50.9197656)",,50,,,
30068789,Dresdner Straße,primary,False,False,152.466,"LINESTRING (14.1490325 50.9187853, 14.1494599 50.9186536, 14.1496244 50.9186, 14.1497237 50.9185727, 14.149873 50.9185376, 14.1499955 50.9185063, 14.1502117 50.918451, 14.1507194 50.91831, 14.151019 50.9182288)",B 172,30,2,,
55939345,Elbstraße,residential,False,False,81.71000000000001,"LINESTRING (14.1490325 50.9187853, 14.1489686 50.9187596, 14.1489077 50.9187101, 14.1488695 50.9186604, 14.1486036 50.9183145, 14.148526 50.9182135, 14.1485208 50.918141)",,,,,
55939345,Elbstraße,residential,False,True,81.71,"LINESTRING (14.1485208 50.918141, 14.148526 50.9182135, 14.1486036 50.9183145, 14.1488695 50.9186604, 14.1489077 50.9187101, 14.1489686 50.9187596, 14.1490325 50.9187853)",,,,,
39643744,Rosengasse,living_street,False,True,100.956,"LINESTRING (14.1516441 50.9190467, 14.1510786 50.9183121, 14.151019 50.9182288)",,,,,
24238220,Kirchstraße,living_street,False,False,34.052,"LINESTRING (14.1541769 50.9174643, 14.154359 50.9177482)",,,,,
"[4726226, 30068787, 30068786, 1114892888, 1114892889]",Bergmannstraße,primary,False,False,133.98000000000002,"LINESTRING (14.1541769 50.9174643, 14.1544169 50.9174887, 14.154603 50.917514, 14.1554271 50.9176259, 14.1555905 50.9176453, 14.1558202 50.917682, 14.1559506 50.9177094, 14.1560422 50.9177229)",B 172,30,2,yes,
4726227,Marktplatz,primary,False,True,39.169,"LINESTRING (14.1541769 50.9174643, 14.1539894 50.9174737, 14.1536323 50.9175363)",B 172,30,2,,
1051768819,Dampfschiffstraße,living_street,False,False,19.089,"LINESTRING (14.1541769 50.9174643, 14.1541579 50.9174366, 14.1541346 50.9174014, 14.1541132 50.9173537, 14.1541178 50.9173)",,,,,
"[684743028, 39634533, 25803750]","['An der Elbe', 'Dampfschiffstraße']",living_street,False,"[False, True]",225.332,"LINESTRING (14.1541178 50.9173, 14.1541378 50.9172812, 14.1542516 50.9172414, 14.1542734 50.9172259, 14.1542817 50.9172077, 14.1542773 50.9171781, 14.1541939 50.9170494, 14.1540469 50.9168474, 14.1540051 50.9168055, 14.153793 50.9165933, 14.1537565 50.9165567, 14.1537467 50.9165469, 14.1537192 50.9165194, 14.1535899 50.9165496, 14.1527048 50.9167679, 14.15242 50.9168385, 14.1522443 50.9168816, 14.1520995 50.9169346)",,,,,
1041097919,Marktplatz,living_street,False,False,36.074,"LINESTRING (14.1541178 50.9173, 14.1538302 50.9173561, 14.1536262 50.9173959)",,,,,
1051768819,Dampfschiffstraße,living_street,False,True,19.089,"LINESTRING (14.1541178 50.9173, 14.1541132 50.9173537, 14.1541346 50.9174014, 14.1541579 50.9174366, 14.1541769 50.9174643)",,,,,
39634578,Poststraße,living_street,True,False,128.147,"LINESTRING (14.1530234 50.9187124, 14.1538371 50.9184291, 14.1542822 50.9182902, 14.1545007 50.9182354, 14.1546674 50.9182343)",,,,,
4726227,Marktplatz,primary,False,False,7.1530000000000005,"LINESTRING (14.1526119 50.9178351, 14.1526313 50.9178201, 14.1526416 50.9177756)",B 172,30,2,,
25803784,Marktstraße,living_street,True,False,101.922,"LINESTRING (14.1526119 50.9178351, 14.1527211 50.9181011, 14.1528201 50.9183515, 14.1529156 50.9185577, 14.1530234 50.9187124)",,,,,
"[30068789, 504745117, 504745118]",Dresdner Straße,primary,False,True,120.013,"LINESTRING (14.1526119 50.9178351, 14.1519773 50.9179722, 14.151828 50.9180115, 14.1514895 50.9181005, 14.1511869 50.918183, 14.151019 50.9182288)",B 172,30,"['2', '3']",,
4726227,Marktplatz,primary,False,False,74.56,"LINESTRING (14.1526416 50.9177756, 14.1526811 50.9177553, 14.1530097 50.91768, 14.1536323 50.9175363)",B 172,30,2,,
4726227,Marktplatz,primary,False,True,7.1530000000000005,"LINESTRING (14.1526416 50.9177756, 14.1526313 50.9178201, 14.1526119 50.9178351)",B 172,30,2,,
1049976854,Königsteiner Straße,living_street,True,False,21.456,"LINESTRING (14.1526416 50.9177756, 14.1525728 50.9177506, 14.1524941 50.9176166)",,,,,
24238221,Königsteiner Straße,living_street,True,False,55.18599999999999,"LINESTRING (14.1524941 50.9176166, 14.1524546 50.9175778, 14.1523599 50.917375, 14.152358 50.9173245, 14.1522428 50.9171508)",,,,,
1041097919,Marktplatz,living_street,False,True,83.07000000000001,"LINESTRING (14.1524941 50.9176166, 14.1532993 50.9174596, 14.1536262 50.9173959)",,,,,
1039115068,Rosengasse,living_street,False,True,82.588,"LINESTRING (14.151019 50.9182288, 14.1504962 50.9175632)",,,1,,
"[504745118, 30068789, 504745117]",Dresdner Straße,primary,False,False,120.013,"LINESTRING (14.151019 50.9182288, 14.1511869 50.918183, 14.1514895 50.9181005, 14.151828 50.9180115, 14.1519773 50.9179722, 14.1526119 50.9178351)",B 172,30,"['2', '3']",,
30068789,Dresdner Straße,primary,False,True,152.466,"LINESTRING (14.151019 50.9182288, 14.1507194 50.91831, 14.1502117 50.918451, 14.1499955 50.9185063, 14.149873 50.9185376, 14.1497237 50.9185727, 14.1496244 50.9186, 14.1494599 50.9186536, 14.1490325 50.9187853)",B 172,30,2,,
39643744,Rosengasse,living_street,False,False,100.956,"LINESTRING (14.151019 50.9182288, 14.1510786 50.9183121, 14.1516441 50.9190467)",,,,,
"[39644009, 165176134, 165176135]",Badallee,living_street,False,True,57.287000000000006,"LINESTRING (14.1594161 50.9219276, 14.1591033 50.9220255, 14.159054 50.9220409, 14.158936 50.9220778, 14.1588852 50.9220938, 14.1587289 50.9221434, 14.1586841 50.9221567)",,,,yes,
"[890860833, 77930174]",Badallee,living_street,False,False,528.6840000000001,"LINESTRING (14.1594161 50.9219276, 14.1590601 50.9213798, 14.1585757 50.9206052, 14.1585291 50.9205306, 14.1584653 50.9203927, 14.1583879 50.9202205, 14.1583315 50.9201058, 14.1582654 50.9199931, 14.1582028 50.9199003, 14.1581733 50.919862, 14.1580867 50.9197498, 14.1578887 50.9195093, 14.1576927 50.9192862, 14.1575073 50.9190804, 14.1572847 50.9188173, 14.157251 50.9187775, 14.1569776 50.9184747, 14.1568724 50.9183494, 14.1567009 50.9181623, 14.156561 50.918095, 14.1563941 50.9179813, 14.1561439 50.917801, 14.1560422 50.9177229)",,,,,3.3
1039353584,Pflanzengartenweg,living_street,False,True,76.238,"LINESTRING (14.1594161 50.9219276, 14.1598039 50.9223549, 14.1598836 50.9224894, 14.1598931 50.9225388)",,,,,
"[39644009, 165176134, 165176135]",Badallee,living_street,False,False,57.287,"LINESTRING (14.1586841 50.9221567, 14.1587289 50.9221434, 14.1588852 50.9220938, 14.158936 50.9220778, 14.159054 50.9220409, 14.1591033 50.9220255, 14.1594161 50.9219276)",,,,yes,
"[221499524, 905455254]",Kirnitzschtalstraße,secondary,False,True,484.106,"LINESTRING (14.1586841 50.9221567, 14.1580271 50.9212784, 14.1577211 50.9208692, 14.1573618 50.9204521, 14.1572973 50.9203788, 14.1568674 50.9198778, 14.1567722 50.9197683, 14.1566036 50.9195745, 14.1565305 50.9194904, 14.1564859 50.9194336, 14.1564629 50.9194043, 14.1564248 50.9193643, 14.1564001 50.9193427, 14.156357 50.9193016, 14.1561769 50.9191545, 14.1561043 50.9191026, 14.1560148 50.9190398, 14.1558899 50.9188856, 14.1557675 50.9186748, 14.1556801 50.9185341, 14.1555434 50.9183607, 14.1555346 50.918301)",S 165,30,2,,
1039115068,Rosengasse,living_street,False,False,82.588,"LINESTRING (14.1504962 50.9175632, 14.151019 50.9182288)",,,1,,
39634587,Zaukenstraße,living_street,True,False,177.309,"LINESTRING (14.151074 50.9196621, 14.1513198 50.9193809, 14.1514995 50.9192586, 14.1517408 50.9191603, 14.1524228 50.9189503, 14.1528255 50.9187939, 14.1530234 50.9187124)",,,,,
44532582,Sebnitzer Straße,secondary,False,False,85.51400000000001,"LINESTRING (14.151074 50.9196621, 14.1511333 50.9196814, 14.1511875 50.9197183, 14.1512375 50.9197915, 14.1513848 50.9200123, 14.1514561 50.9201066, 14.151567 50.920212, 14.1517027 50.9203052)",S 154,50,2,,
"[77930179, 56185039]",Lindenallee,secondary,False,True,81.704,"LINESTRING (14.151074 50.9196621, 14.1509792 50.9196575, 14.1506467 50.9196766, 14.150408 50.9196947, 14.1501949 50.9197232, 14.1499248 50.9197656)",S 154,50,2,,
44532582,Sebnitzer Straße,secondary,False,True,85.514,"LINESTRING (14.1517027 50.9203052, 14.151567 50.920212, 14.1514561 50.9201066, 14.1513848 50.9200123, 14.1512375 50.9197915, 14.1511875 50.9197183, 14.1511333 50.9196814, 14.151074 50.9196621)",S 154,50,2,,
24238220,Kirchstraße,living_street,False,True,34.052,"LINESTRING (14.154359 50.9177482, 14.1541769 50.9174643)",,,,,
4726227,Marktplatz,primary,False,False,39.169,"LINESTRING (14.1536323 50.9175363, 14.1539894 50.9174737, 14.1541769 50.9174643)",B 172,30,2,,
4726227,Marktplatz,primary,False,True,74.56,"LINESTRING (14.1536323 50.9175363, 14.1530097 50.91768, 14.1526811 50.9177553, 14.1526416 50.9177756)",B 172,30,2,,
1049976855,Marktplatz,living_street,False,False,16.536,"LINESTRING (14.1536323 50.9175363, 14.1536246 50.9175192, 14.1535912 50.9174455, 14.1536262 50.9173959)",,,,,
414672088,Kirchstraße,living_street,False,False,24.521,"LINESTRING (14.1545487 50.9180276, 14.1546453 50.9181726, 14.1546674 50.9182343)",,,,,
1039353584,Pflanzengartenweg,living_street,False,False,76.238,"LINESTRING (14.1598931 50.9225388, 14.1598836 50.9224894, 14.1598039 50.9223549, 14.1594161 50.9219276)",,,,,
1041097919,Marktplatz,living_street,False,False,83.07000000000001,"LINESTRING (14.1536262 50.9173959, 14.1532993 50.9174596, 14.1524941 50.9176166)",,,,,
1041097919,Marktplatz,living_street,False,True,36.074,"LINESTRING (14.1536262 50.9173959, 14.1538302 50.9173561, 14.1541178 50.9173)",,,,,
1049976855,Marktplatz,living_street,False,True,16.535999999999998,"LINESTRING (14.1536262 50.9173959, 14.1535912 50.9174455, 14.1536246 50.9175192, 14.1536323 50.9175363)",,,,,
1093592421,Königsteiner Straße,living_street,False,True,4.313,"LINESTRING (14.1522428 50.9171508, 14.1523006 50.9171375)",,,,,
24238221,Königsteiner Straße,living_street,True,False,26.055,"LINESTRING (14.1522428 50.9171508, 14.1522095 50.9171005, 14.1520995 50.9169346)",,,,,
1093592421,Königsteiner Straße,living_street,False,False,4.313,"LINESTRING (14.1523006 50.9171375, 14.1522428 50.9171508)",,,,,
