osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,width
27576925,,,Am Friedhof,residential,,False,False,201.61400000000003,"LINESTRING (10.3180163 51.3921091, 10.3179781 51.39165, 10.3178735 51.3914319, 10.3177155 51.3913253, 10.3174711 51.3911914, 10.316927 51.3908883, 10.3167435 51.3907334, 10.3165916 51.3906446)",,,
27581020,,,Brückenstraße,residential,,False,True,68.618,"LINESTRING (10.3217754 51.3891446, 10.3217182 51.3892241, 10.3217169 51.3896122, 10.321711 51.389754)",,,
28195833,,,Brückenstraße,residential,,True,False,73.958,"LINESTRING (10.3217754 51.3891446, 10.3218323 51.3890947, 10.3218891 51.3890212, 10.3218967 51.3886921, 10.3219439 51.3885758, 10.3220301 51.3885262)",,,
41144456,,,Ringau,residential,,False,False,89.537,"LINESTRING (10.3217754 51.3891446, 10.3219294 51.389225, 10.3225821 51.3894248, 10.3227716 51.3894828, 10.3229218 51.3894704)",,,
41144456,,,Ringau,residential,,False,True,238.63899999999998,"LINESTRING (10.3217754 51.3891446, 10.3216093 51.3891446, 10.3211168 51.389127, 10.3205868 51.3891225, 10.3183371 51.3891172)",,,
27581021,,,Mühlgasse,living_street,,False,True,199.413,"LINESTRING (10.3183371 51.3891172, 10.3175091 51.3891113, 10.3170044 51.3891181, 10.3167312 51.3891937, 10.3164419 51.3893475, 10.3164704 51.3894637, 10.3168837 51.3897957)",,,
27581022,,,Leinestraße,residential,,False,True,51.69799999999999,"LINESTRING (10.3183371 51.3891172, 10.3182998 51.3891645, 10.3182755 51.3893683, 10.3182663 51.3894303, 10.3182596 51.3894524, 10.318247 51.3894787, 10.3182254 51.3895081, 10.3182006 51.389529, 10.3181604 51.3895566)",,,
41144456,,,Ringau,residential,,False,False,238.63899999999998,"LINESTRING (10.3183371 51.3891172, 10.3205868 51.3891225, 10.3211168 51.389127, 10.3216093 51.3891446, 10.3217754 51.3891446)",,,
"[1250870034, 1250870035, 147067908, 149905156]",,,Leinestraße,residential,,False,False,60.433,"LINESTRING (10.3183371 51.3891172, 10.3184018 51.3890367, 10.3186069 51.3886903, 10.318619 51.3886698, 10.3186302 51.3886453, 10.3186464 51.3886099)",yes,,
51297097,3,L 3080,Berliner Straße,secondary,50,False,False,18.322,"LINESTRING (10.3218273 51.3882933, 10.3219568 51.3884369)",,,
"[1016382691, 15405437]",3,L 3080,Berliner Straße,secondary,50,False,True,75.63600000000001,"LINESTRING (10.3218273 51.3882933, 10.3217516 51.3880876, 10.321665 51.3877452, 10.3216217 51.3876257)",,,
168110365,,,Johann-Carl-Fuhlrott-Straße,living_street,,False,True,47.187,"LINESTRING (10.3218273 51.3882933, 10.3216333 51.3882939, 10.3211515 51.388254)",,,
147067899,,,Johann-Carl-Fuhlrott-Straße,living_street,,False,True,131.395,"LINESTRING (10.3187123 51.3881721, 10.3184506 51.3881575, 10.3184088 51.3881557, 10.3177816 51.3881285, 10.3177296 51.3881209, 10.3168466 51.3879921)",,,
"[147067907, 149905158]",,,Leinestraße,residential,,False,True,49.034,"LINESTRING (10.3187123 51.3881721, 10.3187035 51.3883218, 10.3186949 51.3883985, 10.3186685 51.388565, 10.3186464 51.3886099)",,,
"[1016382688, 112511935]",,,Johann-Carl-Fuhlrott-Straße,living_street,,False,False,100.131,"LINESTRING (10.3187123 51.3881721, 10.3190025 51.3881811, 10.3191253 51.3881841, 10.319246 51.388182, 10.3196838 51.3881696, 10.3199702 51.3881676, 10.3201543 51.3881699)",,,
28745999,,,Beurenweg,residential,30,False,False,80.8,"LINESTRING (10.3146695 51.3881585, 10.3157086 51.3880346, 10.315812 51.3880186)",,,
28745998,,,Franzstraße,residential,30,False,False,6.84,"LINESTRING (10.3146386 51.3863087, 10.3145842 51.38636)",,,
"[295625025, 147067889]","['2', '3']",L 3080,Heiligenstädter Straße,secondary,50,False,False,116.957,"LINESTRING (10.3146386 51.3863087, 10.3154515 51.3866014, 10.3158034 51.3867263, 10.3160987 51.3868341)",,,
"[1016305784, 1016305780]",,,Südstraße,residential,50,False,False,57.685,"LINESTRING (10.3146386 51.3863087, 10.3147101 51.3862496, 10.3148 51.3861581, 10.3149411 51.3860109, 10.315071 51.3858662)",,,
29320164,,,Südstraße,residential,50,False,True,63.115,"LINESTRING (10.3183387 51.3853626, 10.3174353 51.3854283)",,,
"[29320164, 147067926]",,,Südstraße,residential,50,False,False,74.156,"LINESTRING (10.3183387 51.3853626, 10.3184721 51.3853529, 10.3190541 51.3853034, 10.3193983 51.3852763)",,,
91851365,,,Eschenweg,living_street,,False,False,120.32900000000001,"LINESTRING (10.3183387 51.3853626, 10.3182098 51.3849532, 10.3179655 51.384306)",,,
147067926,,,Südstraße,residential,50,False,False,34.377,"LINESTRING (10.3193983 51.3852763, 10.3198903 51.3852402)",,,
91851374,,,Ulmenweg,living_street,,False,False,194.297,"LINESTRING (10.3193983 51.3852763, 10.3192911 51.3849512, 10.3192613 51.3848608, 10.3188218 51.3835664)",,,
"[29320164, 147067926]",,,Südstraße,residential,50,False,True,74.156,"LINESTRING (10.3193983 51.3852763, 10.3190541 51.3853034, 10.3184721 51.3853529, 10.3183387 51.3853626)",,,
147067926,,,Südstraße,residential,50,False,True,57.727,"LINESTRING (10.3207162 51.3851781, 10.3201135 51.3852234, 10.3198903 51.3852402)",,,
1016305779,2,,Mühlhäuser Chaussee,tertiary,50,False,False,50.574,"LINESTRING (10.3207162 51.3851781, 10.3207743 51.385327, 10.3208887 51.38562)",,,
29375619,,,Rosa-Luxemburg-Straße,residential,50,True,False,53.932,"LINESTRING (10.327598 51.3855073, 10.3276263 51.385992)",,,
91851361,,,Rosa-Luxemburg-Straße,residential,50,False,False,7.087,"LINESTRING (10.327598 51.3855073, 10.3275913 51.3854437)",,,
29375636,,,Geschwister-Scholl-Straße,residential,50,True,False,35.65,"LINESTRING (10.3276263 51.385992, 10.3275154 51.386, 10.3271894 51.3860163, 10.3271146 51.3860201)",,,
138398314,,,Geschwister-Scholl-Straße,living_street,,False,True,85.63,"LINESTRING (10.3276263 51.385992, 10.3276516 51.3864168, 10.3271834 51.3864414, 10.3271735 51.38639)",,,
138398313,,,Geschwister-Scholl-Straße,living_street,,False,True,41.334,"LINESTRING (10.3271146 51.3860201, 10.3271735 51.38639)",,,
"[147067872, 29375636]",,,Geschwister-Scholl-Straße,residential,50,True,False,62.672999999999995,"LINESTRING (10.3271146 51.3860201, 10.3267356 51.3860404, 10.3265141 51.3860555, 10.3262205 51.3860938)",,,
138398311,,,Geschwister-Scholl-Straße,living_street,,False,False,38.632,"LINESTRING (10.3262205 51.3860938, 10.3263459 51.3864323)",,,
147067872,,,Geschwister-Scholl-Straße,residential,50,True,False,32.952,"LINESTRING (10.3262205 51.3860938, 10.3260822 51.3861258, 10.325781 51.3862058)",,,
119027182,,,Dr.-Tüffers-Straße,residential,50,True,False,159.42900000000003,"LINESTRING (10.325781 51.3862058, 10.32587 51.3864008, 10.3259333 51.3875421, 10.3259726 51.3876277)",,,
135984173,1,,Geschwister-Scholl-Straße,residential,30,False,False,106.57700000000001,"LINESTRING (10.325781 51.3862058, 10.3250263 51.3863963, 10.3245664 51.3865231, 10.3243661 51.3865783)",,,5
"[147067875, 135984173]",1,,Geschwister-Scholl-Straße,residential,30,False,False,104.703,"LINESTRING (10.3243661 51.3865783, 10.3240143 51.3866752, 10.323702 51.3867596, 10.3236578 51.386771, 10.3235414 51.3868034, 10.3233336 51.386859, 10.3232276 51.3868874, 10.3229845 51.3869567)",,,5
135984173,1,,Geschwister-Scholl-Straße,residential,30,False,True,106.577,"LINESTRING (10.3243661 51.3865783, 10.3245664 51.3865231, 10.3250263 51.3863963, 10.325781 51.3862058)",,,5
139910586,,,Garagenweg,residential,,False,False,121.834,"LINESTRING (10.3243661 51.3865783, 10.3244467 51.3867014, 10.3244691 51.386785, 10.3244852 51.3868452, 10.3244999 51.3872765, 10.3244339 51.3873221, 10.3243711 51.387355, 10.3242907 51.3873971, 10.3239619 51.3874272)",,,
29375663,,,Bergstraße,residential,50,False,False,86.553,"LINESTRING (10.3229845 51.3869567, 10.3229486 51.3870598, 10.3227898 51.3873964, 10.322667 51.3876069, 10.322597 51.3876946)",,,
91851368,,,Bergstraße,residential,50,False,False,94.439,"LINESTRING (10.3229845 51.3869567, 10.3229825 51.3868441, 10.3229848 51.3866862, 10.3230193 51.3864164, 10.3230558 51.3861091)",,,
139304657,,,Schulweg,residential,,False,False,101.755,"LINESTRING (10.3229845 51.3869567, 10.3223083 51.3872214, 10.3216667 51.3873378)",,,
"[147067875, 135984173]",1,,Geschwister-Scholl-Straße,residential,30,False,True,104.703,"LINESTRING (10.3229845 51.3869567, 10.3232276 51.3868874, 10.3233336 51.386859, 10.3235414 51.3868034, 10.3236578 51.386771, 10.323702 51.3867596, 10.3240143 51.3866752, 10.3243661 51.3865783)",,,5
24773809,3,,Bahnhofstraße,tertiary,30,False,True,68.304,"LINESTRING (10.322597 51.3876946, 10.322449 51.3876693, 10.3222351 51.387649, 10.3216217 51.3876257)",,,
29375663,,,Bergstraße,residential,50,False,True,86.553,"LINESTRING (10.322597 51.3876946, 10.322667 51.3876069, 10.3227898 51.3873964, 10.3229486 51.3870598, 10.3229845 51.3869567)",,,
"[147067829, 147067830]",2,L 1032,Bahnhofstraße,tertiary,30,False,False,128.51999999999998,"LINESTRING (10.322597 51.3876946, 10.3228249 51.3877721, 10.323203 51.3879026, 10.3233748 51.3879623, 10.324205 51.3882679)",,,
147067899,,,Johann-Carl-Fuhlrott-Straße,living_street,,False,True,24.42,"LINESTRING (10.3168466 51.3879921, 10.3164958 51.3879746)",,,
147067899,,,Johann-Carl-Fuhlrott-Straße,living_street,,False,False,131.39499999999998,"LINESTRING (10.3168466 51.3879921, 10.3177296 51.3881209, 10.3177816 51.3881285, 10.3184088 51.3881557, 10.3184506 51.3881575, 10.3187123 51.3881721)",,,
"[741646136, 30787297, 741646304]",,,An der Tränke,living_street,,False,False,183.688,"LINESTRING (10.3168466 51.3879921, 10.3168373 51.3882362, 10.3168344 51.3883136, 10.3168615 51.388473, 10.3171834 51.3885661, 10.3172503 51.388584, 10.3174201 51.3886294, 10.3176721 51.3886755, 10.3177037 51.3886804, 10.3178345 51.3887005, 10.3179981 51.3887083, 10.3181845 51.388693, 10.318524 51.3886334, 10.3186464 51.3886099)",,,
718470477,,,Heiligenstädter Straße,living_street,,False,False,13.05,"LINESTRING (10.3212512 51.3877223, 10.3214238 51.3877689)",,,
30787431,,,Bäckergasse,residential,,False,False,59.571,"LINESTRING (10.3212512 51.3877223, 10.3211948 51.3879357, 10.3211762 51.3880686, 10.3211515 51.388254)",,,
"[1016382690, 718470477]",,,Heiligenstädter Straße,living_street,,False,True,135.421,"LINESTRING (10.3212512 51.3877223, 10.320834 51.3876814, 10.3203425 51.3876414, 10.3197312 51.3875741, 10.319527 51.3875421, 10.3194068 51.3875058, 10.3193792 51.3874665)",,,
30787431,,,Bäckergasse,residential,,False,True,59.571,"LINESTRING (10.3211515 51.388254, 10.3211762 51.3880686, 10.3211948 51.3879357, 10.3212512 51.3877223)",,,
168110365,,,Johann-Carl-Fuhlrott-Straße,living_street,,False,False,47.187,"LINESTRING (10.3211515 51.388254, 10.3216333 51.3882939, 10.3218273 51.3882933)",,,
416553761,,,Johann-Carl-Fuhlrott-Straße,living_street,,False,True,69.826,"LINESTRING (10.3211515 51.388254, 10.3205956 51.3882049, 10.3201543 51.3881699)",,,
718470477,,,Heiligenstädter Straße,living_street,,False,True,13.05,"LINESTRING (10.3214238 51.3877689, 10.3212512 51.3877223)",,,
"[91851377, 1016305778]",,,Stationsweg,living_street,,False,False,74.584,"LINESTRING (10.3196269 51.3865917, 10.3200894 51.386165, 10.3201755 51.3860818, 10.3202362 51.3860398)",,,
29320164,,,Südstraße,residential,50,False,False,63.115,"LINESTRING (10.3174353 51.3854283, 10.3183387 51.3853626)",,,
29320164,,,Südstraße,residential,50,False,True,9.44,"LINESTRING (10.3174353 51.3854283, 10.3173002 51.3854382)",,,
151388649,,,Südstraße,residential,,False,True,99.607,"LINESTRING (10.3174353 51.3854283, 10.3180734 51.3862307)",,,
416428094,,,Südstraße,residential,,False,False,32.510999999999996,"LINESTRING (10.3164022 51.3857836, 10.3162453 51.385598, 10.3162277 51.3855162)",,,
29320164,,,Südstraße,residential,50,False,False,95.737,"LINESTRING (10.315071 51.3858662, 10.3153016 51.38566, 10.3154764 51.3855777, 10.3162277 51.3855162)",,,
"[1016305784, 1016305780]",,,Südstraße,residential,50,False,True,57.68500000000001,"LINESTRING (10.315071 51.3858662, 10.3149411 51.3860109, 10.3148 51.3861581, 10.3147101 51.3862496, 10.3146386 51.3863087)",,,
"[30787528, 1016305785]",,,Ahornweg,residential,,False,False,206.56400000000002,"LINESTRING (10.315071 51.3858662, 10.3150258 51.3858375, 10.3149488 51.3857305, 10.3147431 51.3854339, 10.3149667 51.3852501, 10.3149956 51.3851435, 10.3146792 51.3841244)",,,
29320164,,,Südstraße,residential,50,False,False,9.44,"LINESTRING (10.3173002 51.3854382, 10.3174353 51.3854283)",,,
29320164,,,Südstraße,residential,50,False,True,35.008,"LINESTRING (10.3173002 51.3854382, 10.3167991 51.3854746)",,,
91851363,,,Eichenweg,living_street,,False,False,113.39099999999999,"LINESTRING (10.3173002 51.3854382, 10.3171212 51.3850261, 10.3169409 51.3844441)",,,
29320164,,,Südstraße,residential,50,False,False,39.921,"LINESTRING (10.3162277 51.3855162, 10.3167991 51.3854746)",,,
29320164,,,Südstraße,residential,50,False,True,95.737,"LINESTRING (10.3162277 51.3855162, 10.3154764 51.3855777, 10.3153016 51.38566, 10.315071 51.3858662)",,,
151388645,,,Buchenweg,living_street,,False,False,105.324,"LINESTRING (10.3162277 51.3855162, 10.3160392 51.3850924, 10.3159956 51.3849557, 10.3158804 51.3845948)",,,
416428094,,,Südstraße,residential,,False,True,32.510999999999996,"LINESTRING (10.3162277 51.3855162, 10.3162453 51.385598, 10.3164022 51.3857836)",,,
"[30787528, 1016305785]",,,Ahornweg,residential,,False,True,206.564,"LINESTRING (10.3146792 51.3841244, 10.3149956 51.3851435, 10.3149667 51.3852501, 10.3147431 51.3854339, 10.3149488 51.3857305, 10.3150258 51.3858375, 10.315071 51.3858662)",,,
147067888,2,L 3080,Heiligenstädter Straße,secondary,50,False,False,52.19199999999999,"LINESTRING (10.3186316 51.387415, 10.3190974 51.3874471, 10.3193792 51.3874665)",,,
147067888,2,L 3080,Heiligenstädter Straße,secondary,50,False,True,190.53500000000003,"LINESTRING (10.3186316 51.387415, 10.318371 51.3873973, 10.317865 51.3873622, 10.3176668 51.3873437, 10.3174881 51.3873139, 10.3173203 51.3872702, 10.3160987 51.3868341)",,,
416431186,,,Stationsweg,living_street,,False,False,40.679,"LINESTRING (10.3186316 51.387415, 10.3186504 51.3873451, 10.3186617 51.3873011, 10.3188457 51.3872412, 10.3189752 51.3871513)",,,
416431186,,,Stationsweg,living_street,,False,True,40.679,"LINESTRING (10.3189752 51.3871513, 10.3188457 51.3872412, 10.3186617 51.3873011, 10.3186504 51.3873451, 10.3186316 51.387415)",,,
529666085,,,Stationsweg,living_street,,True,False,76.983,"LINESTRING (10.3189752 51.3871513, 10.3193472 51.3868551, 10.3196269 51.3865917)",,,
28195835,2,,Bahnhofstraße,tertiary,30,False,True,106.62499999999999,"LINESTRING (10.3255425 51.3887396, 10.325158 51.3885965, 10.324898 51.3885036, 10.3244062 51.3883328, 10.3242287 51.3882756, 10.324205 51.3882679)",,,
"[28195834, 1016305782]",,,Triftstraße,residential,30,False,True,268.71799999999996,"LINESTRING (10.3255425 51.3887396, 10.3254493 51.388821, 10.325338 51.388906, 10.325214 51.3889426, 10.3250805 51.3889524, 10.3249532 51.3889498, 10.3246027 51.3888991, 10.3241218 51.3888203, 10.3241003 51.3888168, 10.3232571 51.3886392, 10.3230997 51.3886039, 10.3227423 51.3885247, 10.3223837 51.3884444, 10.3222039 51.388409, 10.322126 51.3884123, 10.3220999 51.3884134, 10.3219568 51.3884369)",,,
"[1016285160, 1016305783]",2,,Bahnhofstraße,tertiary,30,False,False,80.492,"LINESTRING (10.3255425 51.3887396, 10.3257427 51.3887956, 10.3259254 51.3888124, 10.3260134 51.388808, 10.3261721 51.3887854, 10.3266524 51.3886883)",,,
147067888,2,L 3080,Heiligenstädter Straße,secondary,50,False,False,190.53500000000003,"LINESTRING (10.3160987 51.3868341, 10.3173203 51.3872702, 10.3174881 51.3873139, 10.3176668 51.3873437, 10.317865 51.3873622, 10.318371 51.3873973, 10.3186316 51.387415)",,,
"[39662978, 147067923]",,,An der Försterei,residential,30,False,True,118.08699999999999,"LINESTRING (10.3160987 51.3868341, 10.3160554 51.3868787, 10.3160315 51.3869501, 10.3160294 51.3874004, 10.3160066 51.3877427, 10.3159561 51.3878832)",,,
"[295625025, 147067889]","['2', '3']",L 3080,Heiligenstädter Straße,secondary,50,False,True,116.957,"LINESTRING (10.3160987 51.3868341, 10.3158034 51.3867263, 10.3154515 51.3866014, 10.3146386 51.3863087)",,,
39662978,,,An der Försterei,residential,30,False,False,18.074,"LINESTRING (10.315812 51.3880186, 10.3159561 51.3878832)",,,
529662087,,,Johann-Carl-Fuhlrott-Straße,living_street,,False,False,26.682,"LINESTRING (10.315812 51.3880186, 10.3161905 51.3879763)",,,
28745999,,,Beurenweg,residential,30,False,True,80.8,"LINESTRING (10.315812 51.3880186, 10.3157086 51.3880346, 10.3146695 51.3881585)",,,
"[340273634, 340273640, 340273641, 1219647032, 340316379]","['2', '3']",L 3080,Breitenhölzer Straße,secondary,50,False,False,334.80699999999996,"LINESTRING (10.3281895 51.3895942, 10.3279816 51.389597, 10.3276961 51.3895981, 10.3263038 51.3895635, 10.3259316 51.3895836, 10.3251752 51.3897341, 10.3245719 51.3898957, 10.3242214 51.3900281, 10.3239804 51.3901176, 10.3238157 51.3901763, 10.3237305 51.3902067, 10.3236122 51.3902489)",,,
27581021,,,Mühlgasse,living_street,,False,False,199.41299999999998,"LINESTRING (10.3168837 51.3897957, 10.3164704 51.3894637, 10.3164419 51.3893475, 10.3167312 51.3891937, 10.3170044 51.3891181, 10.3175091 51.3891113, 10.3183371 51.3891172)",,,
147067897,,,Hundeshagener Straße,living_street,,False,False,94.64999999999999,"LINESTRING (10.3168837 51.3897957, 10.3169513 51.3897525, 10.3170271 51.3897186, 10.317109 51.389691, 10.3172129 51.3896629, 10.3173041 51.3896474, 10.3174174 51.3896366, 10.3177479 51.3896152, 10.3178814 51.3896043, 10.3180263 51.3895888, 10.3180967 51.3895775, 10.3181604 51.3895566)",,,
"[1250870039, 1250870040, 345659477, 27577271, 345659480]",1,,Hundeshagener Straße,living_street,,False,True,68.867,"LINESTRING (10.3168837 51.3897957, 10.3168249 51.3898544, 10.3167886 51.3899226, 10.3167758 51.3899734, 10.3167522 51.3900542, 10.3167058 51.3902367, 10.3166801 51.3903212, 10.3166713 51.3903501, 10.316658 51.3903938)",yes,yes,
416553764,,,,residential,,False,True,26.388,"LINESTRING (10.3201543 51.3881699, 10.3200773 51.3884023)",,,
"[1016382688, 112511935]",,,Johann-Carl-Fuhlrott-Straße,living_street,,False,True,100.131,"LINESTRING (10.3201543 51.3881699, 10.3199702 51.3881676, 10.3196838 51.3881696, 10.319246 51.388182, 10.3191253 51.3881841, 10.3190025 51.3881811, 10.3187123 51.3881721)",,,
416553761,,,Johann-Carl-Fuhlrott-Straße,living_street,,False,False,69.826,"LINESTRING (10.3201543 51.3881699, 10.3205956 51.3882049, 10.3211515 51.388254)",,,
369142274,2,L 3080,Berliner Straße,secondary,50,False,True,11.157,"LINESTRING (10.3220301 51.3885262, 10.3219568 51.3884369)",,,
"[56320153, 369142274, 369142275]","['2', '3']",L 3080,Berliner Straße,secondary,50,False,False,122.137,"LINESTRING (10.3220301 51.3885262, 10.322131 51.3886253, 10.3223454 51.3888027, 10.3224654 51.3889225, 10.3225365 51.3890093, 10.322646 51.3891431, 10.322694 51.3892001, 10.3229218 51.3894704)",,,
51297097,3,L 3080,Berliner Straße,secondary,50,False,True,18.322,"LINESTRING (10.3219568 51.3884369, 10.3218273 51.3882933)",,,
369142274,2,L 3080,Berliner Straße,secondary,50,False,False,11.157,"LINESTRING (10.3219568 51.3884369, 10.3220301 51.3885262)",,,
"[28195834, 1016305782]",,,Triftstraße,residential,30,False,False,268.718,"LINESTRING (10.3219568 51.3884369, 10.3220999 51.3884134, 10.322126 51.3884123, 10.3222039 51.388409, 10.3223837 51.3884444, 10.3227423 51.3885247, 10.3230997 51.3886039, 10.3232571 51.3886392, 10.3241003 51.3888168, 10.3241218 51.3888203, 10.3246027 51.3888991, 10.3249532 51.3889498, 10.3250805 51.3889524, 10.325214 51.3889426, 10.325338 51.388906, 10.3254493 51.388821, 10.3255425 51.3887396)",,,
91851363,,,Eichenweg,living_street,,False,True,57.714,"LINESTRING (10.3167711 51.383936, 10.3169409 51.3844441)",,,
151388645,,,Buchenweg,living_street,,False,True,60.861,"LINESTRING (10.3157252 51.3840561, 10.3158804 51.3845948)",,,
