osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry,junction,access
182423999,,,Ponickauer Straße,tertiary,False,True,37.772999999999996,,"LINESTRING (13.7593326 51.373391, 13.7592828 51.3732809, 13.759282 51.3732117, 13.7593145 51.3731465, 13.7593892 51.3730721)",,
182424000,,,Ponickauer Straße,tertiary,False,False,49.902,,"LINESTRING (13.7593326 51.373391, 13.7591369 51.373473, 13.7589861 51.3735704, 13.7589297 51.3736269, 13.7589164 51.3736487, 13.7588729 51.37372)",,
25030331,1,L 55,,secondary,True,False,32.039,,"LINESTRING (13.7585674 51.3738578, 13.758571 51.3738069, 13.7586053 51.3737605, 13.758665 51.3737257, 13.7587318 51.3737088, 13.7588039 51.3737068, 13.7588729 51.37372)",roundabout,
182423997,2,L 55,Großenhainer Straße,secondary,False,True,15.506,,"LINESTRING (13.7585674 51.3738578, 13.7584352 51.3738578, 13.758344 51.3738579)",,
41591397,,,Forstgartenstraße,residential,False,True,174.372,,"LINESTRING (13.7560532 51.3743963, 13.7565974 51.3743594, 13.7572713 51.3742911, 13.7573196 51.3742862, 13.7581346 51.3739402, 13.758344 51.3738579)",,permissive
66371003,,,Forstgasse,residential,False,True,148.377,,"LINESTRING (13.7560532 51.3743963, 13.7560865 51.374103, 13.7562968 51.3738259, 13.7565386 51.3736361, 13.7565817 51.3736203, 13.756857 51.3735455, 13.7572581 51.3734377)",,
"[171277985, 182261314, 525155883]",2,K 6635,"['Forstgartenstraße', 'Elsterwerdaer Straße']","['residential', 'tertiary']",False,False,309.76599999999996,,"LINESTRING (13.7560532 51.3743963, 13.7556097 51.3744751, 13.7549703 51.3747171, 13.7545631 51.3750378, 13.7545402 51.375155, 13.7545716 51.3751638, 13.7546892 51.3751984, 13.7548179 51.3752692, 13.7550797 51.3754355, 13.7555728 51.3757543, 13.7561019 51.3760753, 13.756213 51.3761377, 13.7563022 51.3761693)",,
"[171277985, 16790067]",2,K 6635,Elsterwerdaer Straße,tertiary,False,False,61.331999999999994,,"LINESTRING (13.7563022 51.3761693, 13.7563841 51.3761704, 13.7564495 51.376162, 13.7565365 51.376131, 13.7570674 51.3759138)",,
"[171277985, 182261314, 525155883]",2,K 6635,"['Forstgartenstraße', 'Elsterwerdaer Straße']","['residential', 'tertiary']",False,True,309.766,,"LINESTRING (13.7563022 51.3761693, 13.756213 51.3761377, 13.7561019 51.3760753, 13.7555728 51.3757543, 13.7550797 51.3754355, 13.7548179 51.3752692, 13.7546892 51.3751984, 13.7545716 51.3751638, 13.7545402 51.375155, 13.7545631 51.3750378, 13.7549703 51.3747171, 13.7556097 51.3744751, 13.7560532 51.3743963)",,
"[171279649, 182261317]",,,"['Pfarrgasse', 'Schulgasse']",residential,False,True,162.834,,"LINESTRING (13.7563022 51.3761693, 13.7562446 51.3762749, 13.7562197 51.3764409, 13.7562105 51.3766035, 13.7562256 51.3766256, 13.7562981 51.376732, 13.7563604 51.3768208, 13.7564141 51.3768553, 13.7566078 51.3769567, 13.7568126 51.3770661, 13.7569232 51.3771056, 13.7570506 51.3771178, 13.7572633 51.3771203, 13.7573714 51.3771137, 13.7574488 51.3770942)",,
102615951,,,,residential,False,True,34.409,,"LINESTRING (13.7584767 51.3722266, 13.7582408 51.3721533, 13.7580139 51.3721225)",,
25030331,1,L 55,,secondary,True,False,30.351,,"LINESTRING (13.7588729 51.37372, 13.7589313 51.3737472, 13.7589715 51.3737852, 13.7589887 51.3738294, 13.7589809 51.3738746, 13.758949 51.3739155, 13.7588969 51.3739473)",roundabout,
182424000,,,Ponickauer Straße,tertiary,False,True,49.902,,"LINESTRING (13.7588729 51.37372, 13.7589164 51.3736487, 13.7589297 51.3736269, 13.7589861 51.3735704, 13.7591369 51.373473, 13.7593326 51.373391)",,
41591397,,,Forstgartenstraße,residential,False,False,174.372,,"LINESTRING (13.758344 51.3738579, 13.7581346 51.3739402, 13.7573196 51.3742862, 13.7572713 51.3742911, 13.7565974 51.3743594, 13.7560532 51.3743963)",,permissive
182423997,2,L 55,Großenhainer Straße,secondary,False,False,15.506,,"LINESTRING (13.758344 51.3738579, 13.7584352 51.3738578, 13.7585674 51.3738578)",,
182423997,2,L 55,Großenhainer Straße,secondary,False,True,88.72,,"LINESTRING (13.758344 51.3738579, 13.7578627 51.3736713, 13.7575989 51.3735795, 13.7572581 51.3734377)",,
182423999,,,Ponickauer Straße,tertiary,False,False,37.772999999999996,,"LINESTRING (13.7593892 51.3730721, 13.7593145 51.3731465, 13.759282 51.3732117, 13.7592828 51.3732809, 13.7593326 51.373391)",,
1152672676,,,Ponickauer Straße,residential,False,True,158.73399999999998,,"LINESTRING (13.7593892 51.3730721, 13.7593541 51.3730572, 13.7589105 51.372878, 13.7585852 51.3727647, 13.7584128 51.3726992, 13.7582499 51.3726422, 13.7581762 51.3726043, 13.7581373 51.3725636, 13.7578558 51.3722322, 13.757837 51.3722055, 13.7577967 51.3721245)",,
102615951,,,,residential,False,True,15.078,,"LINESTRING (13.7580139 51.3721225, 13.7577967 51.3721245)",,
101985233,,,Grenzweg,residential,False,True,94.335,,"LINESTRING (13.7580139 51.3721225, 13.7580191 51.3717703, 13.7577964 51.3717674, 13.7577967 51.3721245)",,
102615951,,,,residential,False,False,34.409,,"LINESTRING (13.7580139 51.3721225, 13.7582408 51.3721533, 13.7584767 51.3722266)",,
"[525155886, 41591399]",2,L 55,Großenhainer Straße,secondary,False,False,124.18100000000001,,"LINESTRING (13.7590066 51.3740382, 13.7591519 51.3741714, 13.7595047 51.3744859, 13.7600483 51.374946)",,
41591399,2,L 55,Großenhainer Straße,secondary,False,True,12.656,,"LINESTRING (13.7590066 51.3740382, 13.7589673 51.374007, 13.7588969 51.3739473)",,
171279650,,,Neugasse,residential,False,True,275.726,,"LINESTRING (13.7590066 51.3740382, 13.7596749 51.3739219, 13.7603922 51.3738776, 13.7604527 51.3738764, 13.7608998 51.3738757, 13.7610243 51.3738773, 13.7613729 51.3738933, 13.7619641 51.3739577, 13.7622847 51.3739458, 13.7628373 51.3737266)",,
16789835,,,Kroppener Straße,residential,False,True,157.849,,"LINESTRING (13.7602578 51.3787591, 13.7596006 51.3787516, 13.7588991 51.3787197, 13.7582323 51.3786611, 13.7579923 51.3786538)",,
149032586,,,Kroppener Straße,residential,False,False,287.201,,"LINESTRING (13.7602578 51.3787591, 13.7620771 51.3793699, 13.763914 51.3799687)",,
149032590,,,Schulstraße,residential,False,False,288.44499999999994,,"LINESTRING (13.7602578 51.3787591, 13.7611704 51.3786318, 13.7613157 51.3786235, 13.7613274 51.378623, 13.7623529 51.3785782, 13.7643842 51.3784994)",,
171275608,,,Grenzweg,residential,False,True,29.378,,"LINESTRING (13.7560502 51.3716388, 13.7557077 51.371794)",,
102615951,,,,residential,False,False,15.078,,"LINESTRING (13.7577967 51.3721245, 13.7580139 51.3721225)",,
101985233,,,Grenzweg,residential,False,False,94.33500000000001,,"LINESTRING (13.7577967 51.3721245, 13.7577964 51.3717674, 13.7580191 51.3717703, 13.7580139 51.3721225)",,
1152672676,,,Ponickauer Straße,residential,False,False,158.73399999999998,,"LINESTRING (13.7577967 51.3721245, 13.757837 51.3722055, 13.7578558 51.3722322, 13.7581373 51.3725636, 13.7581762 51.3726043, 13.7582499 51.3726422, 13.7584128 51.3726992, 13.7585852 51.3727647, 13.7589105 51.372878, 13.7593541 51.3730572, 13.7593892 51.3730721)",,
171275608,,,Grenzweg,residential,False,False,29.378,,"LINESTRING (13.7557077 51.371794, 13.7560502 51.3716388)",,
182423997,2,L 55,Großenhainer Straße,secondary,False,False,213.627,,"LINESTRING (13.7557077 51.371794, 13.7558368 51.3719023, 13.7559409 51.3719954, 13.7560338 51.372106, 13.7563369 51.3725468, 13.7564818 51.3727544, 13.7566525 51.3729562, 13.7569103 51.3731924, 13.7571762 51.3733772, 13.7572581 51.3734377)",,
171277984,2,L 55,Bahnhofstraße,secondary,False,False,87.685,,"LINESTRING (13.7600483 51.374946, 13.7595602 51.3751173, 13.7589323 51.3753151)",,
171277986,,,Bahnhofstraße,unclassified,False,True,238.007,,"LINESTRING (13.7600483 51.374946, 13.7605338 51.3747859, 13.7630802 51.3739462)",,
230744516,,,Lehnsmühlstraße,residential,False,True,292.86199999999997,,"LINESTRING (13.7600483 51.374946, 13.7602574 51.375163, 13.7612092 51.3752672, 13.7616123 51.3753093, 13.7618653 51.3753435, 13.7619022 51.3753208, 13.7625707 51.3750341, 13.763116 51.3746695, 13.7635472 51.3744906)",,
"[525155886, 41591399]",2,L 55,Großenhainer Straße,secondary,False,True,124.181,,"LINESTRING (13.7600483 51.374946, 13.7595047 51.3744859, 13.7591519 51.3741714, 13.7590066 51.3740382)",,
"[23205416, 171277988, 23205415]",2,L 55,Straße der Einheit,secondary,False,False,171.015,yes,"LINESTRING (13.7574488 51.3770942, 13.7574937 51.3774426, 13.7575437 51.377844, 13.7576014 51.3779803, 13.7579374 51.3785901)",,
171277988,2,L 55,Straße der Einheit,secondary,False,True,137.16199999999998,,"LINESTRING (13.7574488 51.3770942, 13.7573891 51.3763801, 13.7573802 51.3762727, 13.7573633 51.3762306, 13.7573567 51.3762142, 13.7572855 51.3761329, 13.7571125 51.3759583, 13.7570674 51.3759138)",,
"[171279649, 182261317]",,,"['Pfarrgasse', 'Schulgasse']",residential,False,False,162.834,,"LINESTRING (13.7574488 51.3770942, 13.7573714 51.3771137, 13.7572633 51.3771203, 13.7570506 51.3771178, 13.7569232 51.3771056, 13.7568126 51.3770661, 13.7566078 51.3769567, 13.7564141 51.3768553, 13.7563604 51.3768208, 13.7562981 51.376732, 13.7562256 51.3766256, 13.7562105 51.3766035, 13.7562197 51.3764409, 13.7562446 51.3762749, 13.7563022 51.3761693)",,
171279653,,,Rathausgasse,residential,False,False,154.316,,"LINESTRING (13.7574488 51.3770942, 13.7580233 51.3770155, 13.7581021 51.3769991, 13.7581481 51.376973, 13.7581918 51.3769376, 13.758205 51.3769007, 13.7581748 51.3765916, 13.758157 51.3764099, 13.7581702 51.3762764, 13.7581739 51.376239, 13.7581765 51.3762132, 13.7582154 51.3761463, 13.7582315 51.3761172, 13.7582965 51.3760775)",,
37614481,,,Lehnsmühlstraße,residential,False,False,89.162,,"LINESTRING (13.7646648 51.3740953, 13.7635472 51.3744906)",,
292513256,,,Königsbrücker Straße,tertiary,False,False,53.312,,"LINESTRING (13.7646648 51.3740953, 13.7642788 51.3736808)",,
171279219,,,Bahnhofstraße,residential,True,False,38.397,,"LINESTRING (13.7640999 51.3734776, 13.7641671 51.3734674, 13.7642356 51.3734732, 13.764296 51.3734942, 13.76434 51.3735276, 13.7643615 51.3735686, 13.7643575 51.3736117, 13.7643286 51.3736509, 13.7642788 51.3736808)",roundabout,
"[171279216, 788239557, 171279222]",,,"['Königsbrücker Straße', 'Schützenhausstraße']",residential,False,"[False, True]",217.563,,"LINESTRING (13.7640999 51.3734776, 13.7640646 51.3734388, 13.7640054 51.3733724, 13.7639158 51.3732803, 13.7635517 51.3729046, 13.7632885 51.3729651, 13.76278 51.3730701, 13.7619374 51.3731591, 13.7615478 51.3731974)",,
292513256,,,Königsbrücker Straße,tertiary,False,True,53.312,,"LINESTRING (13.7642788 51.3736808, 13.7646648 51.3740953)",,
171279219,,,Bahnhofstraße,residential,True,False,22.158000000000005,,"LINESTRING (13.7642788 51.3736808, 13.7642202 51.3736966, 13.7641565 51.3736991, 13.7640951 51.373688, 13.7640434 51.3736647, 13.7640073 51.3736318)",roundabout,
171277986,,,Bahnhofstraße,unclassified,False,False,73.235,,"LINESTRING (13.7640073 51.3736318, 13.7630802 51.3739462)",,
171279219,,,Bahnhofstraße,residential,True,False,20.257,,"LINESTRING (13.7640073 51.3736318, 13.7639917 51.3735967, 13.7639943 51.3735603, 13.7640148 51.3735262, 13.7640512 51.3734977, 13.7640999 51.3734776)",roundabout,
171277986,,,Bahnhofstraße,unclassified,False,True,73.235,,"LINESTRING (13.7630802 51.3739462, 13.7640073 51.3736318)",,
171279218,,,Kamenzer Straße,residential,False,True,29.674,,"LINESTRING (13.7630802 51.3739462, 13.7628373 51.3737266)",,
230744514,,,Kamenzer Straße,residential,False,True,68.667,,"LINESTRING (13.7630802 51.3739462, 13.7635472 51.3744906)",,
171277986,,,Bahnhofstraße,unclassified,False,False,238.007,,"LINESTRING (13.7630802 51.3739462, 13.7605338 51.3747859, 13.7600483 51.374946)",,
37614481,,,Lehnsmühlstraße,residential,False,True,89.162,,"LINESTRING (13.7635472 51.3744906, 13.7646648 51.3740953)",,
230744514,,,Kamenzer Straße,residential,False,False,68.667,,"LINESTRING (13.7635472 51.3744906, 13.7630802 51.3739462)",,
230744516,,,Lehnsmühlstraße,residential,False,False,292.862,,"LINESTRING (13.7635472 51.3744906, 13.763116 51.3746695, 13.7625707 51.3750341, 13.7619022 51.3753208, 13.7618653 51.3753435, 13.7616123 51.3753093, 13.7612092 51.3752672, 13.7602574 51.375163, 13.7600483 51.374946)",,
171279218,,,Kamenzer Straße,residential,False,False,110.424,,"LINESTRING (13.7615478 51.3731974, 13.7622538 51.3733792, 13.7625809 51.3734948, 13.7628373 51.3737266)",,
171279222,,,Schützenhausstraße,residential,False,False,155.322,,"LINESTRING (13.7615478 51.3731974, 13.760795 51.3732685, 13.7600619 51.3733449, 13.7593326 51.373391)",,
"[171279216, 788239557, 171279222]",,,"['Königsbrücker Straße', 'Schützenhausstraße']",residential,False,"[False, True]",217.56299999999996,,"LINESTRING (13.7615478 51.3731974, 13.7619374 51.3731591, 13.76278 51.3730701, 13.7632885 51.3729651, 13.7635517 51.3729046, 13.7639158 51.3732803, 13.7640054 51.3733724, 13.7640646 51.3734388, 13.7640999 51.3734776)",,
171279218,,,Kamenzer Straße,residential,False,False,29.674,,"LINESTRING (13.7628373 51.3737266, 13.7630802 51.3739462)",,
171279218,,,Kamenzer Straße,residential,False,True,110.424,,"LINESTRING (13.7628373 51.3737266, 13.7625809 51.3734948, 13.7622538 51.3733792, 13.7615478 51.3731974)",,
171279650,,,Neugasse,residential,False,False,275.726,,"LINESTRING (13.7628373 51.3737266, 13.7622847 51.3739458, 13.7619641 51.3739577, 13.7613729 51.3738933, 13.7610243 51.3738773, 13.7608998 51.3738757, 13.7604527 51.3738764, 13.7603922 51.3738776, 13.7596749 51.3739219, 13.7590066 51.3740382)",,
171279651,,,Topfmarkt,residential,False,False,71.555,,"LINESTRING (13.7591497 51.3757163, 13.7582965 51.3760775)",,
182261319,,,Topfmarkt,residential,False,True,160.795,,"LINESTRING (13.7591497 51.3757163, 13.7594423 51.3762179, 13.7594513 51.3762661, 13.7594259 51.3763222, 13.7593485 51.3763654, 13.7592468 51.376374, 13.7591645 51.3763602, 13.759007 51.3762747, 13.7588369 51.3761899, 13.7587462 51.3761583, 13.7585869 51.3761239, 13.7582965 51.3760775)",,
182261319,,,Topfmarkt,residential,False,False,47.094,,"LINESTRING (13.7591497 51.3757163, 13.7589323 51.3753151)",,
182261319,,,Topfmarkt,residential,False,True,47.094,,"LINESTRING (13.7589323 51.3753151, 13.7591497 51.3757163)",,
171277984,2,L 55,Bahnhofstraße,secondary,False,False,145.648,,"LINESTRING (13.7589323 51.3753151, 13.7583032 51.3755046, 13.7577923 51.3756585, 13.7576876 51.3756901, 13.7576537 51.3757023, 13.7570674 51.3759138)",,
171277984,2,L 55,Bahnhofstraße,secondary,False,True,87.685,,"LINESTRING (13.7589323 51.3753151, 13.7595602 51.3751173, 13.7600483 51.374946)",,
171279651,,,Topfmarkt,residential,False,True,71.555,,"LINESTRING (13.7582965 51.3760775, 13.7591497 51.3757163)",,
182261319,,,Topfmarkt,residential,False,False,160.795,,"LINESTRING (13.7582965 51.3760775, 13.7585869 51.3761239, 13.7587462 51.3761583, 13.7588369 51.3761899, 13.759007 51.3762747, 13.7591645 51.3763602, 13.7592468 51.376374, 13.7593485 51.3763654, 13.7594259 51.3763222, 13.7594513 51.3762661, 13.7594423 51.3762179, 13.7591497 51.3757163)",,
171279653,,,Rathausgasse,residential,False,True,154.31599999999997,,"LINESTRING (13.7582965 51.3760775, 13.7582315 51.3761172, 13.7582154 51.3761463, 13.7581765 51.3762132, 13.7581739 51.376239, 13.7581702 51.3762764, 13.758157 51.3764099, 13.7581748 51.3765916, 13.758205 51.3769007, 13.7581918 51.3769376, 13.7581481 51.376973, 13.7581021 51.3769991, 13.7580233 51.3770155, 13.7574488 51.3770942)",,
149032586,,,Kroppener Straße,residential,False,True,287.201,,"LINESTRING (13.763914 51.3799687, 13.7620771 51.3793699, 13.7602578 51.3787591)",,
149032590,,,Schulstraße,residential,False,True,288.445,,"LINESTRING (13.7643842 51.3784994, 13.7623529 51.3785782, 13.7613274 51.378623, 13.7613157 51.3786235, 13.7611704 51.3786318, 13.7602578 51.3787591)",,
1152530321,,,Lindenauer Straße,residential,False,True,103.996,,"LINESTRING (13.7565255 51.3789032, 13.7577411 51.3786313, 13.7579374 51.3785901)",,
25030331,1,L 55,,secondary,True,False,29.611,,"LINESTRING (13.7588969 51.3739473, 13.7588351 51.3739654, 13.7587674 51.3739703, 13.7587007 51.3739615, 13.7586418 51.37394, 13.7585925 51.3739032, 13.7585674 51.3738578)",roundabout,
41591399,2,L 55,Großenhainer Straße,secondary,False,False,12.656,,"LINESTRING (13.7588969 51.3739473, 13.7589673 51.374007, 13.7590066 51.3740382)",,
23205240,2,L 55,Frauendorfer Straße,secondary,False,True,8.043,,"LINESTRING (13.7579923 51.3786538, 13.7579374 51.3785901)",,
16789835,,,Kroppener Straße,residential,False,False,157.849,,"LINESTRING (13.7579923 51.3786538, 13.7582323 51.3786611, 13.7588991 51.3787197, 13.7596006 51.3787516, 13.7602578 51.3787591)",,
