osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,width
"[626617040, 626617043, 37262996, 1024682198, 145096758]","['2', '1']",,Demminer Straße,residential,False,True,86.80399999999999,"LINESTRING (13.2509119 53.6953407, 13.2508565 53.6953589, 13.2507667 53.6953894, 13.2507477 53.6953956, 13.2505499 53.6954605, 13.250499 53.6954764, 13.2504472 53.6954925, 13.2498675 53.6956922, 13.2497661 53.6957268)",,building_passage,
46953744,,,Mauerstraße,residential,False,False,41.864,"LINESTRING (13.2500681 53.6938807, 13.2494475 53.6939627)",,,
37263192,,,Oberbaustraße,residential,False,False,37.232,"LINESTRING (13.2518133 53.6925129, 13.2517967 53.6924713, 13.251773 53.6923801, 13.2517217 53.6921826)",30,,
37263192,,,Oberbaustraße,residential,False,True,148.701,"LINESTRING (13.2518133 53.6925129, 13.2518347 53.6925562, 13.2519296 53.6927238, 13.2521528 53.6930643, 13.2524052 53.6933394, 13.2524725 53.6933813, 13.2528995 53.693664)",30,,
47152544,,,Rathausstraße,living_street,False,False,55.528000000000006,"LINESTRING (13.2518133 53.6925129, 13.2517061 53.6925327, 13.2515281 53.6925656, 13.2511591 53.6926397, 13.2510458 53.6926656, 13.2510145 53.6926727)",,,
47152535,,,Westphalstraße,residential,False,False,347.21400000000006,"LINESTRING (13.2494888 53.6900549, 13.249177 53.6904227, 13.2489444 53.6906971, 13.2486954 53.6910213, 13.248569 53.6912345, 13.2482515 53.691689, 13.2481953 53.6920125, 13.2481917 53.6921194, 13.2482039 53.6930173)",,,
655396995,,,Rudolf-Breitscheid-Straße,residential,False,False,16.482,"LINESTRING (13.2494888 53.6900549, 13.2494152 53.6900106, 13.2493713 53.6899776, 13.2493444 53.6899365)",,,
"[60256601, 1026539193]",,,Rudolf-Breitscheid-Straße,residential,False,True,65.87,"LINESTRING (13.2494888 53.6900549, 13.2495537 53.6900751, 13.2502436 53.6902896, 13.2503745 53.6903303)",,,
655397004,,,Oberbaustraße,residential,False,False,31.714,"LINESTRING (13.2509925 53.6905164, 13.2505625 53.6903879)",,,
"[1258860896, 47192061]",,,Brandenburger Straße,residential,True,False,278.65099999999995,"LINESTRING (13.2509925 53.6905164, 13.2505648 53.6910133, 13.2503458 53.6913407, 13.2502229 53.6915245, 13.25018 53.691588, 13.250062 53.6918485, 13.2499433 53.692267, 13.2499575 53.6924737, 13.2500356 53.6926732, 13.2501093 53.6928932)",,,
83507314,,,Oberbaustraße,residential,False,True,85.4,"LINESTRING (13.2509925 53.6905164, 13.2513149 53.6906169, 13.251538 53.6906772, 13.2520407 53.6908634, 13.2520914 53.6909106)",,,
46823429,,,Bahnhofstraße,residential,False,True,73.028,"LINESTRING (13.2493105 53.6929726, 13.2482039 53.6930173)",,,
46823429,,,Bahnhofstraße,residential,False,False,53.367,"LINESTRING (13.2493105 53.6929726, 13.2494677 53.6929643, 13.2501093 53.6928932)",,,
"[47192056, 1160552859]",,,Mauerstraße,residential,True,False,310.599,"LINESTRING (13.2493105 53.6929726, 13.2493051 53.6929003, 13.2492022 53.6919574, 13.24927 53.6917741, 13.2495097 53.6914544, 13.2502146 53.6906608, 13.2503116 53.6905847, 13.2505625 53.6903879)",,,
171031206,,,Mauerstraße,residential,False,False,110.84700000000001,"LINESTRING (13.2493105 53.6929726, 13.2493482 53.6936416, 13.2493737 53.693797, 13.2494475 53.6939627)",,,
47192059,,,Mittelstraße,residential,False,False,75.439,"LINESTRING (13.2518479 53.6941051, 13.2508785 53.6944668)",,,
83507317,,,Tollensestraße,residential,False,False,85.147,"LINESTRING (13.2518479 53.6941051, 13.2525879 53.6947331)",,,2
83507317,,,Tollensestraße,residential,False,True,151.13,"LINESTRING (13.2518479 53.6941051, 13.2516966 53.6939501, 13.2516145 53.6938495, 13.2515615 53.6937844, 13.2515353 53.6936439, 13.2514026 53.6933035, 13.251203 53.6930024, 13.2510648 53.6928399)",,,2
47192059,,,Mittelstraße,residential,False,True,75.439,"LINESTRING (13.2508785 53.6944668, 13.2518479 53.6941051)",,,
143022046,,,Reitbahn,residential,False,True,64.874,"LINESTRING (13.2508785 53.6944668, 13.2500733 53.6948031)",,,
47152542,,,Unterbaustraße,residential,True,False,42.005,"LINESTRING (13.2508785 53.6944668, 13.2509119 53.6944827, 13.2512271 53.6947816)",,,
"[60256601, 1026539193]",,,Rudolf-Breitscheid-Straße,residential,False,False,65.87,"LINESTRING (13.2503745 53.6903303, 13.2502436 53.6902896, 13.2495537 53.6900751, 13.2494888 53.6900549)",,,
"[37262992, 69687234]",,,"['Bahnhofstraße', 'Feldstraße']",residential,False,"[False, True]",398.207,"LINESTRING (13.2440103 53.6910628, 13.2436578 53.6910985, 13.2435952 53.6911644, 13.2435925 53.6914225, 13.2436049 53.6917428, 13.2436612 53.6923947, 13.2437647 53.6929003, 13.2439357 53.6930604, 13.2443216 53.6931367, 13.2447934 53.6931305, 13.244949 53.6931261, 13.2454698 53.693108, 13.2456465 53.6931021, 13.2460321 53.6930893, 13.2462157 53.6930832)",,,
37262992,,,Feldstraße,residential,False,True,75.6,"LINESTRING (13.2440103 53.6910628, 13.2442502 53.6910355, 13.2451411 53.6909451)",,,
"[316920744, 316920735]",,,"['Ernst-Moritz-Arndt-Straße', 'Fichtestraße']",residential,False,False,270.297,"LINESTRING (13.2440103 53.6910628, 13.2437878 53.6894479, 13.2437722 53.6892711, 13.2448367 53.6892078)",,,
73533930,,,Jahnstraße,residential,True,False,194.216,"LINESTRING (13.2448367 53.6892078, 13.2451411 53.6909451)",,,
"[316920744, 316920735]",,,"['Ernst-Moritz-Arndt-Straße', 'Fichtestraße']",residential,False,True,270.297,"LINESTRING (13.2448367 53.6892078, 13.2437722 53.6892711, 13.2437878 53.6894479, 13.2440103 53.6910628)",,,
37262992,,,Feldstraße,residential,False,True,58.25,"LINESTRING (13.2451411 53.6909451, 13.246017 53.6908715)",,,
37262992,,,Feldstraße,residential,False,False,75.6,"LINESTRING (13.2451411 53.6909451, 13.2442502 53.6910355, 13.2440103 53.6910628)",,,
83507317,,,Tollensestraße,residential,False,True,85.147,"LINESTRING (13.2525879 53.6947331, 13.2518479 53.6941051)",,,2
145096759,2,,Demminer Straße,residential,False,False,81.859,"LINESTRING (13.2525879 53.6947331, 13.2528137 53.6946499, 13.2533029 53.6944212, 13.2534317 53.6943399, 13.2534918 53.6942484)",,,
145096759,2,,Demminer Straße,residential,False,True,78.26,"LINESTRING (13.2525879 53.6947331, 13.2516788 53.6950773, 13.2515844 53.6951103)",,,
37263001,2,L 27,Rudolf-Breitscheid-Straße,secondary,False,False,124.428,"LINESTRING (13.2479108 53.6894138, 13.2472789 53.6891211, 13.2470685 53.6889917, 13.2468987 53.688852, 13.2466687 53.6885935)",,,
37263001,2,L 27,Rudolf-Breitscheid-Straße,secondary,False,True,54.677,"LINESTRING (13.2479108 53.6894138, 13.2485022 53.6896748, 13.2485503 53.6897218)",,,
"[37262992, 69687234]",,,"['Bahnhofstraße', 'Feldstraße']",residential,False,"[False, True]",398.207,"LINESTRING (13.2462157 53.6930832, 13.2460321 53.6930893, 13.2456465 53.6931021, 13.2454698 53.693108, 13.244949 53.6931261, 13.2447934 53.6931305, 13.2443216 53.6931367, 13.2439357 53.6930604, 13.2437647 53.6929003, 13.2436612 53.6923947, 13.2436049 53.6917428, 13.2435925 53.6914225, 13.2435952 53.6911644, 13.2436578 53.6910985, 13.2440103 53.6910628)",,,
69687234,,,Bahnhofstraße,residential,False,True,71.765,"LINESTRING (13.2462157 53.6930832, 13.2463143 53.69308, 13.2466004 53.6930705, 13.2468527 53.6930634, 13.2473043 53.6930506)",,,
93385328,,,Gartenstraße,residential,False,True,235.21000000000004,"LINESTRING (13.2462157 53.6930832, 13.2462425 53.6934188, 13.2464161 53.6948619, 13.2464738 53.6951927)",,,
143075942,,,Friedenstraße,residential,False,True,205.007,"LINESTRING (13.2462157 53.6930832, 13.2461535 53.6924383, 13.2461 53.6921102, 13.2460201 53.6912434)",,,
93385328,,,Gartenstraße,residential,False,False,235.21,"LINESTRING (13.2464738 53.6951927, 13.2464161 53.6948619, 13.2462425 53.6934188, 13.2462157 53.6930832)",,,
99042697,,,Brunnenstraße,unclassified,False,True,19.298,"LINESTRING (13.2466873 53.6973814, 13.2465613 53.6972247)",,,
37262996,2,,Demminer Straße,residential,False,False,47.229,"LINESTRING (13.249134 53.6959268, 13.249202 53.6959093, 13.2492806 53.6958891, 13.2496484 53.695767, 13.2497661 53.6957268)",,,
37262996,2,,Demminer Straße,residential,False,True,63.163,"LINESTRING (13.249134 53.6959268, 13.2485031 53.6960635, 13.248233 53.696122)",,,
143018430,,,Loickenziner Straße,residential,False,False,201.82000000000002,"LINESTRING (13.2447527 53.6971827, 13.2448178 53.6977098, 13.2448627 53.6977757, 13.2449335 53.6978119, 13.2450393 53.6978292, 13.2451665 53.6978225, 13.2463634 53.6973125, 13.2465613 53.6972247)",,,
28943270,,,Hospitalstraße,residential,True,False,51.539,"LINESTRING (13.2534071 53.6933397, 13.253564 53.6932269, 13.2539043 53.6929817)",,,
143022045,,,Hospitalgasse,residential,False,False,63.79400000000001,"LINESTRING (13.2534071 53.6933397, 13.2534548 53.6933644, 13.253541 53.6934012, 13.2539494 53.6935594, 13.2540524 53.6935944, 13.2541498 53.6936201, 13.254195 53.6936264, 13.2542344 53.6936274)",,,
52833056,,,Mauerstraße,residential,True,False,71.18299999999999,"LINESTRING (13.2542344 53.6936274, 13.2542317 53.6936977, 13.2542333 53.6938341, 13.2542152 53.6939365, 13.2541492 53.6941913, 13.2541311 53.694219, 13.2541083 53.6942354, 13.2540769 53.6942467)",,,
143022045,,,Hospitalgasse,residential,False,True,63.794,"LINESTRING (13.2542344 53.6936274, 13.254195 53.6936264, 13.2541498 53.6936201, 13.2540524 53.6935944, 13.2539494 53.6935594, 13.253541 53.6934012, 13.2534548 53.6933644, 13.2534071 53.6933397)",,,
47152542,,,Unterbaustraße,residential,True,False,43.466,"LINESTRING (13.2512271 53.6947816, 13.2515548 53.6950819, 13.2515844 53.6951103)",,,
143022047,,,Reitbahn,residential,False,True,59.041,"LINESTRING (13.2512271 53.6947816, 13.2511916 53.6947953, 13.25086 53.6949257, 13.2505292 53.6950763, 13.2504998 53.6950915)",,,
143022046,,,Reitbahn,residential,False,False,64.874,"LINESTRING (13.2500733 53.6948031, 13.2508785 53.6944668)",,,
46823463,,,Mauerstraße,residential,False,False,42.635999999999996,"LINESTRING (13.2500733 53.6948031, 13.2501101 53.6948296, 13.2502742 53.6949443, 13.2504738 53.6950762, 13.2504998 53.6950915)",,,
46823463,,,Mauerstraße,residential,False,True,102.768,"LINESTRING (13.2500733 53.6948031, 13.2499464 53.6947068, 13.2497178 53.694429, 13.2495158 53.6940907, 13.2494475 53.6939627)",,,
46823463,,,Mauerstraße,residential,False,False,38.98,"LINESTRING (13.2504998 53.6950915, 13.2505441 53.6951172, 13.2506516 53.6951802, 13.2507279 53.6952131, 13.250892 53.6953191, 13.2509119 53.6953407)",,,
46823463,,,Mauerstraße,residential,False,True,42.635999999999996,"LINESTRING (13.2504998 53.6950915, 13.2504738 53.6950762, 13.2502742 53.6949443, 13.2501101 53.6948296, 13.2500733 53.6948031)",,,
143022047,,,Reitbahn,residential,False,False,59.041,"LINESTRING (13.2504998 53.6950915, 13.2505292 53.6950763, 13.25086 53.6949257, 13.2511916 53.6947953, 13.2512271 53.6947816)",,,
143023467,,,Gartenstraße,residential,False,True,222.70499999999998,"LINESTRING (13.2444547 53.6951734, 13.2452436 53.6951615, 13.2455978 53.6952377, 13.2458816 53.6954711, 13.2459349 53.6955956, 13.2459341 53.6956999, 13.2458902 53.6958632, 13.2457999 53.6959962, 13.2457341 53.6962871, 13.245706 53.6964763)",,,
46770770,,L 27,Barkower Straße,secondary,False,False,20.011,"LINESTRING (13.245706 53.6964763, 13.2460081 53.6964962)",,,
143023467,,,Gartenstraße,residential,False,False,222.70499999999998,"LINESTRING (13.245706 53.6964763, 13.2457341 53.6962871, 13.2457999 53.6959962, 13.2458902 53.6958632, 13.2459341 53.6956999, 13.2459349 53.6955956, 13.2458816 53.6954711, 13.2455978 53.6952377, 13.2452436 53.6951615, 13.2444547 53.6951734)",,,
37262992,,,Feldstraße,residential,False,False,58.25,"LINESTRING (13.246017 53.6908715, 13.2451411 53.6909451)",,,
37262992,,,Feldstraße,residential,False,True,67.514,"LINESTRING (13.246017 53.6908715, 13.2462672 53.690812, 13.246734 53.690724, 13.2469772 53.6906604)",,,
143075942,,,Friedenstraße,residential,False,False,41.498,"LINESTRING (13.246017 53.6908715, 13.2460282 53.6909158, 13.246005 53.6911383, 13.2460201 53.6912434)",,,
143075912,,,Friedenstraße,residential,False,False,107.51799999999999,"LINESTRING (13.2460201 53.6912434, 13.2459365 53.6912468, 13.2456431 53.6912386, 13.2449895 53.6912766, 13.244924 53.6915006, 13.2448295 53.6916148)",,,
143075942,,,Friedenstraße,residential,False,False,205.007,"LINESTRING (13.2460201 53.6912434, 13.2461 53.6921102, 13.2461535 53.6924383, 13.2462157 53.6930832)",,,
143075942,,,Friedenstraße,residential,False,True,41.498,"LINESTRING (13.2460201 53.6912434, 13.246005 53.6911383, 13.2460282 53.6909158, 13.246017 53.6908715)",,,
143075912,,,Friedenstraße,residential,False,False,229.174,"LINESTRING (13.2448295 53.6916148, 13.2443094 53.6916449, 13.24424 53.6917374, 13.2442912 53.6922759, 13.2443821 53.6923211, 13.2449327 53.6923176, 13.2449277 53.6921802, 13.2449141 53.6917154, 13.2448295 53.6916148)",,,
143075912,,,Friedenstraße,residential,False,True,229.17399999999998,"LINESTRING (13.2448295 53.6916148, 13.2449141 53.6917154, 13.2449277 53.6921802, 13.2449327 53.6923176, 13.2443821 53.6923211, 13.2442912 53.6922759, 13.24424 53.6917374, 13.2443094 53.6916449, 13.2448295 53.6916148)",,,
143075912,,,Friedenstraße,residential,False,True,107.518,"LINESTRING (13.2448295 53.6916148, 13.244924 53.6915006, 13.2449895 53.6912766, 13.2456431 53.6912386, 13.2459365 53.6912468, 13.2460201 53.6912434)",,,
