osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel
"[316603776, 259766429]","['2', '3']",Konrad-Adenauer-Straße,unclassified,30,True,False,137.065,"LINESTRING (9.7380054 52.4409124, 9.7377362 52.4410135, 9.7376003 52.4410437, 9.7369795 52.4411816, 9.7363238 52.4413304, 9.7361355 52.4413731)",,
6278985,,Waggumer Hof,residential,50,False,True,108.794,"LINESTRING (9.7426392 52.4394854, 9.7419995 52.4395858, 9.7415022 52.439669, 9.7412964 52.4396915, 9.7410778 52.4396784)",,
"[398965394, 398965402]",2,Schönefelder Straße,residential,30,False,False,73.41,"LINESTRING (9.7426392 52.4394854, 9.7427364 52.4397528, 9.7428372 52.4400377, 9.7428686 52.4401306)",,
6278985,,Waggumer Hof,residential,50,False,False,108.79400000000001,"LINESTRING (9.7410778 52.4396784, 9.7412964 52.4396915, 9.7415022 52.439669, 9.7419995 52.4395858, 9.7426392 52.4394854)",,
24635446,2,Ehlersstraße,residential,30,False,True,13.042,"LINESTRING (9.7332477 52.4427717, 9.7334299 52.442734)",,
6279677,2,Im Hohen Felde,residential,30,False,False,161.189,"LINESTRING (9.7332477 52.4427717, 9.7329915 52.442306, 9.7329328 52.442197, 9.732805 52.4419819, 9.7327498 52.4418917, 9.7325148 52.4416723, 9.7324519 52.441618, 9.7322841 52.4414577)",,
"[5000331, 580210877]",4,Walsroder Straße,tertiary,50,False,True,104.099,"LINESTRING (9.7353384 52.4400308, 9.7352314 52.439843, 9.7351314 52.4396699, 9.7348085 52.4391522)",,
"[26527526, 1165021406]",2,Walsroder Straße,tertiary,50,True,False,34.239,"LINESTRING (9.7353384 52.4400308, 9.7354329 52.4400804, 9.7354483 52.440105, 9.7354833 52.4401668, 9.7355178 52.4403054)",,
"[6279676, 1165026653]",2,Rathenaustraße,residential,30,False,False,114.807,"LINESTRING (9.7353384 52.4400308, 9.7352374 52.4400568, 9.7337614 52.4404074)",,
24635446,2,Ehlersstraße,residential,30,False,False,106.366,"LINESTRING (9.7349205 52.4424349, 9.7334299 52.442734)",,
24635446,2,Ehlersstraße,residential,30,False,True,112.386,"LINESTRING (9.7349205 52.4424349, 9.7363599 52.4421189, 9.7364813 52.4420938)",,
24635447,2,Karl-Kellner-Straße,residential,30,False,False,367.128,"LINESTRING (9.7349205 52.4424349, 9.7349523 52.4424908, 9.735324 52.443174, 9.7354834 52.443467, 9.7357366 52.4440964, 9.7358648 52.4444154, 9.7359761 52.4446921, 9.7361315 52.4450785, 9.7362125 52.4452594, 9.7363265 52.4454717, 9.7363939 52.4456096)",,
24635447,2,Karl-Kellner-Straße,residential,30,False,True,89.935,"LINESTRING (9.7349205 52.4424349, 9.7347491 52.44212, 9.7344899 52.4416699)",,
1089487539,,Lenthehof,living_street,,False,True,125.79200000000002,"LINESTRING (9.7380995 52.442653, 9.7386158 52.4426538, 9.7388984 52.4426479, 9.7391103 52.4426333, 9.7397924 52.4425865, 9.7399489 52.4425777)",,
"[1091108635, 6278371]",,Lenthehof,living_street,,False,False,70.81700000000001,"LINESTRING (9.7380995 52.442653, 9.7379017 52.4426554, 9.7376087 52.4426794, 9.7374289 52.4427102, 9.7370786 52.4427718)",,
"[1091108636, 6278365]",,Rohdehof,living_street,,False,False,142.78900000000002,"LINESTRING (9.7380995 52.442653, 9.7381261 52.4428706, 9.7381271 52.4430252, 9.7381365 52.443086, 9.7382092 52.4432003, 9.7387444 52.4436903, 9.7388959 52.4437942)",,
6278372,,Hagenhof,residential,,False,False,98.534,"LINESTRING (9.7374644 52.4439246, 9.7375957 52.4439083, 9.7378065 52.4438778, 9.7383948 52.4438032, 9.7384865 52.4437944, 9.7388959 52.4437942)",,
26527530,2,Walsroder Straße,tertiary,50,True,False,171.45100000000002,"LINESTRING (9.7374644 52.4439246, 9.7375816 52.4441873, 9.7378561 52.4446847, 9.7379828 52.4448987, 9.7380877 52.4450635, 9.7382852 52.4453821)",,
"[1209091978, 545568845]",2,Walsroder Straße,tertiary,50,False,True,140.05100000000002,"LINESTRING (9.7374644 52.4439246, 9.7373916 52.4437666, 9.7372534 52.4434833, 9.736997 52.4430087, 9.7368882 52.4428072, 9.7368445 52.4427233)",,
932946878,,Stadtparkallee,living_street,,False,False,7.105,"LINESTRING (9.7398245 52.4451491, 9.7398179 52.445181, 9.7398053 52.4452118)",,
932946878,,Stadtparkallee,living_street,,False,True,7.897,"LINESTRING (9.7398245 52.4451491, 9.7398041 52.4451209, 9.7397441 52.4451042)",,
932946879,,Stadtparkallee,living_street,,False,False,90.741,"LINESTRING (9.7398245 52.4451491, 9.7401199 52.4451372, 9.7411593 52.445086)",,
932946879,,Stadtparkallee,living_street,,False,False,3.856,"LINESTRING (9.7411593 52.445086, 9.741216 52.4450831)",,
6278369,,,living_street,,False,False,40.586,"LINESTRING (9.7411593 52.445086, 9.7411594 52.4454252, 9.7411594 52.445451)",,
932946879,,Stadtparkallee,living_street,,False,True,90.741,"LINESTRING (9.7411593 52.445086, 9.7401199 52.4451372, 9.7398245 52.4451491)",,
"[1091108633, 6278367]",,,living_street,,False,False,181.951,"LINESTRING (9.7411594 52.445451, 9.7418208 52.4457138, 9.7422916 52.4457486, 9.7425376 52.4457578, 9.7427922 52.4457635, 9.7431208 52.4457572, 9.7434129 52.4457454, 9.7437064 52.4457135)",,
6278367,,,living_street,,False,True,96.00200000000001,"LINESTRING (9.7411594 52.445451, 9.7408279 52.4453593, 9.7405233 52.4452993, 9.7400694 52.4452404, 9.7398053 52.4452118)",,
6278369,,,living_street,,False,True,40.586,"LINESTRING (9.7411594 52.445451, 9.7411594 52.4454252, 9.7411593 52.445086)",,
"[1091108633, 6278367]",,,living_street,,False,True,181.951,"LINESTRING (9.7437064 52.4457135, 9.7434129 52.4457454, 9.7431208 52.4457572, 9.7427922 52.4457635, 9.7425376 52.4457578, 9.7422916 52.4457486, 9.7418208 52.4457138, 9.7411594 52.445451)",,
6279482,2,Rosenstraße,residential,30,False,False,118.27000000000001,"LINESTRING (9.733921 52.4437532, 9.7338491 52.443529, 9.7338325 52.443494, 9.7337493 52.4433186, 9.7334299 52.442734)",,
"[6279482, 1152882195]",2,Rosenstraße,residential,30,False,True,194.752,"LINESTRING (9.733921 52.4437532, 9.7339634 52.4439359, 9.7339839 52.4441047, 9.7339861 52.4443184, 9.7338992 52.4454242, 9.7338932 52.445501)",,
5386461,2,Im Hohen Felde,residential,30,False,True,135.29,"LINESTRING (9.7316778 52.4394439, 9.73177 52.4398125, 9.7319168 52.440301, 9.7320077 52.4405623, 9.7320346 52.4406407)",,
24635447,2,Karl-Kellner-Straße,residential,30,False,True,367.128,"LINESTRING (9.7363939 52.4456096, 9.7363265 52.4454717, 9.7362125 52.4452594, 9.7361315 52.4450785, 9.7359761 52.4446921, 9.7358648 52.4444154, 9.7357366 52.4440964, 9.7354834 52.443467, 9.735324 52.443174, 9.7349523 52.4424908, 9.7349205 52.4424349)",,
27825736,2,Imhoffstraße,residential,30,False,False,133.82399999999998,"LINESTRING (9.7363939 52.4456096, 9.7366449 52.4456178, 9.7372158 52.4456014, 9.7376475 52.4455828, 9.7379318 52.4455294, 9.7381998 52.4454715, 9.7383348 52.4454572)",,
1152882183,2,Karl-Kellner-Straße,residential,30,False,False,98.181,"LINESTRING (9.7363939 52.4456096, 9.7366762 52.44644, 9.7366839 52.4464746)",,
"[1152882184, 1152882196]",2,Imhoffstraße,residential,30,False,True,169.916,"LINESTRING (9.7363939 52.4456096, 9.7349256 52.4455437, 9.7340268 52.445506, 9.7338932 52.445501)",,
6278365,,Rohdehof,living_street,,False,False,17.997,"LINESTRING (9.7388959 52.4437942, 9.7390283 52.4438501, 9.7391081 52.4438912)",,
"[1091108636, 6278365]",,Rohdehof,living_street,,False,True,142.78900000000002,"LINESTRING (9.7388959 52.4437942, 9.7387444 52.4436903, 9.7382092 52.4432003, 9.7381365 52.443086, 9.7381271 52.4430252, 9.7381261 52.4428706, 9.7380995 52.442653)",,
6278372,,Hagenhof,residential,,False,True,98.53399999999999,"LINESTRING (9.7388959 52.4437942, 9.7384865 52.4437944, 9.7383948 52.4438032, 9.7378065 52.4438778, 9.7375957 52.4439083, 9.7374644 52.4439246)",,
6278365,,Rohdehof,living_street,,False,False,42.179,"LINESTRING (9.7391081 52.4438912, 9.7392446 52.4439913, 9.7392873 52.4440537, 9.7393221 52.444234)",,
6278365,,Rohdehof,living_street,,False,True,17.997,"LINESTRING (9.7391081 52.4438912, 9.7390283 52.4438501, 9.7388959 52.4437942)",,
40824253,,,living_street,,False,False,236.069,"LINESTRING (9.7391081 52.4438912, 9.7393796 52.443703, 9.7394478 52.4436834, 9.739524 52.4436833, 9.7399697 52.4437384, 9.7400963 52.4437403, 9.7405519 52.4437175, 9.7417395 52.4436536, 9.7418125 52.4436752, 9.7418486 52.4437178, 9.741908 52.4440386)",,
545568845,2,Walsroder Straße,tertiary,50,False,True,74.2,"LINESTRING (9.7368445 52.4427233, 9.7364813 52.4420938)",,
6278373,,Schildhof,living_street,,False,False,173.65099999999998,"LINESTRING (9.7368445 52.4427233, 9.7369621 52.4427034, 9.737627 52.4425757, 9.7378198 52.4425515, 9.7381006 52.4425347, 9.7381869 52.4425101, 9.7384424 52.4423821, 9.7392772 52.4423386)",,
"[1209091978, 545568845]",2,Walsroder Straße,tertiary,50,False,False,140.05100000000002,"LINESTRING (9.7368445 52.4427233, 9.7368882 52.4428072, 9.736997 52.4430087, 9.7372534 52.4434833, 9.7373916 52.4437666, 9.7374644 52.4439246)",,
24635446,2,Ehlersstraße,residential,30,False,False,13.042,"LINESTRING (9.7334299 52.442734, 9.7332477 52.4427717)",,
24635446,2,Ehlersstraße,residential,30,False,True,106.366,"LINESTRING (9.7334299 52.442734, 9.7349205 52.4424349)",,
6279482,2,Rosenstraße,residential,30,False,True,118.27000000000001,"LINESTRING (9.7334299 52.442734, 9.7337493 52.4433186, 9.7338325 52.443494, 9.7338491 52.443529, 9.733921 52.4437532)",,
6279677,2,Im Hohen Felde,residential,30,False,True,76.254,"LINESTRING (9.7320617 52.4407855, 9.7321343 52.4410081, 9.7321574 52.4410789, 9.7321913 52.441183, 9.7322421 52.4413237, 9.7322841 52.4414577)",,
766507831,1,,residential,30,True,False,14.123000000000001,"LINESTRING (9.7320617 52.4407855, 9.7320102 52.4407847, 9.7319587 52.4407782, 9.7319268 52.4407546, 9.731902 52.4407253)",roundabout,
6279678,1,,residential,30,True,False,14.546999999999999,"LINESTRING (9.731902 52.4407253, 9.7319113 52.4406936, 9.7319346 52.4406634, 9.7319823 52.4406499, 9.7320346 52.4406407)",roundabout,
5386461,2,Im Hohen Felde,residential,30,False,False,135.29,"LINESTRING (9.7320346 52.4406407, 9.7320077 52.4405623, 9.7319168 52.440301, 9.73177 52.4398125, 9.7316778 52.4394439)",,
6279678,1,,residential,30,True,False,13.187999999999999,"LINESTRING (9.7320346 52.4406407, 9.7320783 52.4406521, 9.7321197 52.4406692, 9.7321437 52.4407265)",roundabout,
6279676,2,Rathenaustraße,residential,30,False,True,115.462,"LINESTRING (9.7321437 52.4407265, 9.7326386 52.4406588, 9.7330443 52.4405717, 9.7337614 52.4404074)",,
766507831,1,,residential,30,True,False,8.945,"LINESTRING (9.7321437 52.4407265, 9.7321163 52.440763, 9.7320902 52.4407757, 9.7320617 52.4407855)",roundabout,
6279676,2,Rathenaustraße,residential,30,False,False,115.46199999999999,"LINESTRING (9.7337614 52.4404074, 9.7330443 52.4405717, 9.7326386 52.4406588, 9.7321437 52.4407265)",,
"[6279676, 1165026653]",2,Rathenaustraße,residential,30,False,True,114.807,"LINESTRING (9.7337614 52.4404074, 9.7352374 52.4400568, 9.7353384 52.4400308)",,
24635447,2,Karl-Kellner-Straße,residential,30,False,False,148.816,"LINESTRING (9.7337614 52.4404074, 9.7338051 52.4404858, 9.7342687 52.4412863, 9.7344899 52.4416699)",,
24635447,2,Karl-Kellner-Straße,residential,30,False,True,206.817,"LINESTRING (9.7337614 52.4404074, 9.7334908 52.439946, 9.7332662 52.439563, 9.732952 52.4389742, 9.7329412 52.438729, 9.7329398 52.438696, 9.7329366 52.4386303)",,
6279677,2,Im Hohen Felde,residential,30,False,False,76.254,"LINESTRING (9.7322841 52.4414577, 9.7322421 52.4413237, 9.7321913 52.441183, 9.7321574 52.4410789, 9.7321343 52.4410081, 9.7320617 52.4407855)",,
6279677,2,Im Hohen Felde,residential,30,False,True,161.189,"LINESTRING (9.7322841 52.4414577, 9.7324519 52.441618, 9.7325148 52.4416723, 9.7327498 52.4418917, 9.732805 52.4419819, 9.7329328 52.442197, 9.7329915 52.442306, 9.7332477 52.4427717)",,
"[30751351, 318812534, 318812535]","['2', '3']",Konrad-Adenauer-Straße,unclassified,30,False,True,338.455,"LINESTRING (9.7428686 52.4401306, 9.742578 52.4401766, 9.7415735 52.4403356, 9.7409463 52.4404349, 9.7402777 52.4405408, 9.7399827 52.4405892, 9.7397068 52.4406344, 9.739371 52.4406894, 9.7391973 52.4407179, 9.7384872 52.4408343, 9.7383076 52.4408637, 9.7382624 52.4408711, 9.7380405 52.4409068)",,
"[398965402, 398965394]",2,Schönefelder Straße,residential,30,False,True,73.41,"LINESTRING (9.7428686 52.4401306, 9.7428372 52.4400377, 9.7427364 52.4397528, 9.7426392 52.4394854)",,
24635447,2,Karl-Kellner-Straße,residential,30,False,False,206.81699999999998,"LINESTRING (9.7329366 52.4386303, 9.7329398 52.438696, 9.7329412 52.438729, 9.732952 52.4389742, 9.7332662 52.439563, 9.7334908 52.439946, 9.7337614 52.4404074)",,
506438934,4,Walsroder Straße,tertiary,50,False,True,18.01,"LINESTRING (9.7348085 52.4391522, 9.7347141 52.4390008)",,
"[5000331, 580210877]",4,Walsroder Straße,tertiary,50,False,False,104.09899999999999,"LINESTRING (9.7348085 52.4391522, 9.7351314 52.4396699, 9.7352314 52.439843, 9.7353384 52.4400308)",,
319837271,,Walter-Raap-Weg,living_street,,False,True,91.526,"LINESTRING (9.7348085 52.4391522, 9.734936 52.4391215, 9.7356845 52.4389644, 9.7358995 52.4389188, 9.7360827 52.4388801)",,
24635447,2,Karl-Kellner-Straße,residential,30,False,False,89.935,"LINESTRING (9.7344899 52.4416699, 9.7347491 52.44212, 9.7349205 52.4424349)",,
24635447,2,Karl-Kellner-Straße,residential,30,False,True,148.816,"LINESTRING (9.7344899 52.4416699, 9.7342687 52.4412863, 9.7338051 52.4404858, 9.7337614 52.4404074)",,
39222003,,Karl-Kellner-Straße,residential,10,False,False,85.44999999999999,"LINESTRING (9.7344899 52.4416699, 9.7355359 52.441454, 9.7356839 52.4414233)",,
39222003,,Karl-Kellner-Straße,residential,10,False,True,85.44999999999999,"LINESTRING (9.7356839 52.4414233, 9.7355359 52.441454, 9.7344899 52.4416699)",,
1089487539,,Lenthehof,living_street,,False,False,125.792,"LINESTRING (9.7399489 52.4425777, 9.7397924 52.4425865, 9.7391103 52.4426333, 9.7388984 52.4426479, 9.7386158 52.4426538, 9.7380995 52.442653)",,
6278373,,Schildhof,living_street,,False,False,10.697,"LINESTRING (9.7392772 52.4423386, 9.739301 52.4424337)",,
6278373,,Schildhof,living_street,,False,True,173.65099999999998,"LINESTRING (9.7392772 52.4423386, 9.7384424 52.4423821, 9.7381869 52.4425101, 9.7381006 52.4425347, 9.7378198 52.4425515, 9.737627 52.4425757, 9.7369621 52.4427034, 9.7368445 52.4427233)",,
259766407,,Schildhof,living_street,,False,False,36.483,"LINESTRING (9.7392772 52.4423386, 9.7392686 52.4422799, 9.7392293 52.4420118)",,
40824253,,,living_street,,False,True,236.06900000000002,"LINESTRING (9.741908 52.4440386, 9.7418486 52.4437178, 9.7418125 52.4436752, 9.7417395 52.4436536, 9.7405519 52.4437175, 9.7400963 52.4437403, 9.7399697 52.4437384, 9.739524 52.4436833, 9.7394478 52.4436834, 9.7393796 52.443703, 9.7391081 52.4438912)",,
6278365,,Rohdehof,living_street,,False,False,30.195,"LINESTRING (9.7396293 52.4448429, 9.7397346 52.4450445, 9.7397441 52.4451042)",,
6278365,,Rohdehof,living_street,,False,True,71.506,"LINESTRING (9.7396293 52.4448429, 9.7394609 52.4446469, 9.7393369 52.4443106, 9.7393221 52.444234)",,
966084674,,,living_street,,False,True,97.86399999999999,"LINESTRING (9.7396293 52.4448429, 9.7396969 52.4446888, 9.7397391 52.4445845, 9.7397944 52.444459, 9.7398084 52.4443878, 9.7398077 52.4443369, 9.739802 52.444288, 9.7397715 52.4442601, 9.7397194 52.4442438, 9.7393221 52.444234)",,
"[27464218, 487137510, 32666575]",,Walter-Raap-Weg,living_street,,True,False,36.859,"LINESTRING (9.7365915 52.4388614, 9.7364676 52.4388201, 9.7363925 52.438816, 9.7363397 52.438827, 9.7363065 52.438834, 9.7360827 52.4388801)",,building_passage
"[618971634, 42482804, 32352861, 5090007]","['2', '3']",Schützenstraße,unclassified,30,False,False,256.346,"LINESTRING (9.7365915 52.4388614, 9.7365551 52.438883, 9.7365388 52.4389158, 9.736542 52.4389494, 9.7366557 52.439132, 9.7367429 52.4392725, 9.737148 52.4399106, 9.7372106 52.4399769, 9.7372847 52.4400307, 9.7374717 52.4401199, 9.7376329 52.4402, 9.7377171 52.4402607, 9.7377957 52.4403394, 9.7378595 52.4404668, 9.7379672 52.4407287, 9.7379983 52.4408043, 9.7380405 52.4409068)",,
259766407,,Schildhof,living_street,,False,False,50.471000000000004,"LINESTRING (9.7392293 52.4420118, 9.7392283 52.4419343, 9.7392738 52.4418525, 9.7393674 52.4418448, 9.7394206 52.4418988, 9.7393674 52.4419636, 9.7392293 52.4420118)",,
259766407,,Schildhof,living_street,,False,True,50.471000000000004,"LINESTRING (9.7392293 52.4420118, 9.7393674 52.4419636, 9.7394206 52.4418988, 9.7393674 52.4418448, 9.7392738 52.4418525, 9.7392283 52.4419343, 9.7392293 52.4420118)",,
259766407,,Schildhof,living_street,,False,True,36.483,"LINESTRING (9.7392293 52.4420118, 9.7392686 52.4422799, 9.7392772 52.4423386)",,
30066731,3,Walsroder Straße,tertiary,50,False,True,16.592,"LINESTRING (9.7361355 52.4413731, 9.7361197 52.4413355, 9.7360674 52.4412298)",,
"[316607184, 789241551]","['4', '3']",Walsroder Straße,tertiary,50,False,False,83.606,"LINESTRING (9.7361355 52.4413731, 9.7361535 52.4414524, 9.7361924 52.4415358, 9.7362522 52.4416547, 9.7363147 52.4417721, 9.7364813 52.4420938)",,
6278373,,Schildhof,living_street,,False,True,10.697,"LINESTRING (9.739301 52.4424337, 9.7392772 52.4423386)",,
319837271,,Walter-Raap-Weg,living_street,,False,False,91.526,"LINESTRING (9.7360827 52.4388801, 9.7358995 52.4389188, 9.7356845 52.4389644, 9.734936 52.4391215, 9.7348085 52.4391522)",,
932946878,,Stadtparkallee,living_street,,False,True,5.327,"LINESTRING (9.7397297 52.4452249, 9.7398053 52.4452118)",,
6278366,,Stadtparkallee,residential,30,True,False,98.541,"LINESTRING (9.7397297 52.4452249, 9.7396064 52.4452201, 9.7391067 52.4453167, 9.7384649 52.4454407, 9.7383348 52.4454572)",,
"[790429369, 545568844]",3,Walsroder Straße,tertiary,50,False,False,109.34100000000001,"LINESTRING (9.7355178 52.4403054, 9.7356001 52.440434, 9.7358772 52.4408969, 9.7360257 52.441152, 9.7360674 52.4412298)",,
790429370,1,Walsroder Straße,tertiary,50,True,False,33.765,"LINESTRING (9.7355178 52.4403054, 9.7353886 52.4401869, 9.7353522 52.4401288, 9.7353418 52.4401119, 9.7353384 52.4400308)",,
932946878,,Stadtparkallee,living_street,,False,False,5.327,"LINESTRING (9.7398053 52.4452118, 9.7397297 52.4452249)",,
6278367,,,living_street,,False,False,96.002,"LINESTRING (9.7398053 52.4452118, 9.7400694 52.4452404, 9.7405233 52.4452993, 9.7408279 52.4453593, 9.7411594 52.445451)",,
932946878,,Stadtparkallee,living_street,,False,True,7.105,"LINESTRING (9.7398053 52.4452118, 9.7398179 52.445181, 9.7398245 52.4451491)",,
932946878,,Stadtparkallee,living_street,,False,True,6.063,"LINESTRING (9.7397441 52.4451042, 9.7396561 52.445114)",,
6278365,,Rohdehof,living_street,,False,True,30.195,"LINESTRING (9.7397441 52.4451042, 9.7397346 52.4450445, 9.7396293 52.4448429)",,
932946878,,Stadtparkallee,living_street,,False,False,7.897,"LINESTRING (9.7397441 52.4451042, 9.7398041 52.4451209, 9.7398245 52.4451491)",,
932946878,,Stadtparkallee,living_street,,False,False,6.063,"LINESTRING (9.7396561 52.445114, 9.7397441 52.4451042)",,
26527530,2,Walsroder Straße,tertiary,50,True,False,9.002,"LINESTRING (9.7382852 52.4453821, 9.7383348 52.4454572)",,
"[932946875, 932946877]",,Stadtparkallee,residential,30,True,False,97.57900000000001,"LINESTRING (9.7382852 52.4453821, 9.738412 52.4453583, 9.7396561 52.445114)",,
"[1091108635, 6278371]",,Lenthehof,living_street,,False,True,70.81700000000001,"LINESTRING (9.7370786 52.4427718, 9.7374289 52.4427102, 9.7376087 52.4426794, 9.7379017 52.4426554, 9.7380995 52.442653)",,
6278365,,Rohdehof,living_street,,False,False,71.506,"LINESTRING (9.7393221 52.444234, 9.7393369 52.4443106, 9.7394609 52.4446469, 9.7396293 52.4448429)",,
966084674,,,living_street,,False,False,97.864,"LINESTRING (9.7393221 52.444234, 9.7397194 52.4442438, 9.7397715 52.4442601, 9.739802 52.444288, 9.7398077 52.4443369, 9.7398084 52.4443878, 9.7397944 52.444459, 9.7397391 52.4445845, 9.7396969 52.4446888, 9.7396293 52.4448429)",,
6278365,,Rohdehof,living_street,,False,True,42.179,"LINESTRING (9.7393221 52.444234, 9.7392873 52.4440537, 9.7392446 52.4439913, 9.7391081 52.4438912)",,
932946879,,Stadtparkallee,living_street,,False,True,3.856,"LINESTRING (9.741216 52.4450831, 9.7411593 52.445086)",,
"[1091108632, 932946879]",,Stadtparkallee,living_street,,False,False,167.889,"LINESTRING (9.741216 52.4450831, 9.743226 52.4449909, 9.7432521 52.4449895, 9.7436857 52.4449666)",,
1091087902,,,living_street,,False,False,61.278999999999996,"LINESTRING (9.741216 52.4450831, 9.7412551 52.4448641, 9.7412669 52.4447336, 9.7412851 52.4445338)",,
"[6279352, 14209336]",,Martin-Luther-Straße,residential,30,False,True,150.548,"LINESTRING (9.7366839 52.4464746, 9.7375349 52.4464819, 9.7377826 52.4464697, 9.7379262 52.4464499, 9.7380353 52.446427, 9.7382043 52.4463887, 9.7387081 52.4462543, 9.7388261 52.4462227)",,
1152882183,2,Karl-Kellner-Straße,residential,30,False,True,98.181,"LINESTRING (9.7366839 52.4464746, 9.7366762 52.44644, 9.7363939 52.4456096)",,
"[14209336, 6279352]",,Martin-Luther-Straße,residential,30,False,False,150.548,"LINESTRING (9.7388261 52.4462227, 9.7387081 52.4462543, 9.7382043 52.4463887, 9.7380353 52.446427, 9.7379262 52.4464499, 9.7377826 52.4464697, 9.7375349 52.4464819, 9.7366839 52.4464746)",,
"[26527530, 316883197]","['4', '2']",Walsroder Straße,tertiary,50,True,False,136.416,"LINESTRING (9.7388261 52.4462227, 9.7389468 52.4463976, 9.7390134 52.4464822, 9.7390823 52.4465713, 9.739237 52.4467813, 9.7393626 52.446944, 9.7394055 52.4469945, 9.7396291 52.4472724, 9.7396837 52.4473321)",,
1091087902,,,living_street,,False,True,61.278999999999996,"LINESTRING (9.7412851 52.4445338, 9.7412669 52.4447336, 9.7412551 52.4448641, 9.741216 52.4450831)",,
"[1091108632, 932946879]",,Stadtparkallee,living_street,,False,True,167.889,"LINESTRING (9.7436857 52.4449666, 9.7432521 52.4449895, 9.743226 52.4449909, 9.741216 52.4450831)",,
318812534,3,Konrad-Adenauer-Straße,unclassified,30,False,True,2.459,"LINESTRING (9.7380405 52.4409068, 9.7380054 52.4409124)",,
"[318812535, 318812534, 30751351]","['2', '3']",Konrad-Adenauer-Straße,unclassified,30,False,False,338.45500000000004,"LINESTRING (9.7380405 52.4409068, 9.7382624 52.4408711, 9.7383076 52.4408637, 9.7384872 52.4408343, 9.7391973 52.4407179, 9.739371 52.4406894, 9.7397068 52.4406344, 9.7399827 52.4405892, 9.7402777 52.4405408, 9.7409463 52.4404349, 9.7415735 52.4403356, 9.742578 52.4401766, 9.7428686 52.4401306)",,
