osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref,bridge
"[353424000, 8113094]",Am Esch,residential,False,False,259.944,2,"LINESTRING (7.931021 53.259136, 7.9310583 53.2592337, 7.9311556 53.2595742, 7.9311748 53.2596358, 7.9312014 53.259696, 7.9312372 53.2598335, 7.9313115 53.2600996, 7.9314024 53.2603755, 7.9314472 53.2605268, 7.931505 53.260766, 7.9315113 53.260786, 7.9316301 53.2612111, 7.9317015 53.2614374)",50,,
"[910395089, 980002869, 24688886]",Kirchenstraße,residential,False,"[False, True]",190.64,2,"LINESTRING (7.931021 53.259136, 7.9309292 53.2590111, 7.9308684 53.2589515, 7.9307978 53.2588908, 7.9307078 53.2588212, 7.930511 53.2587172, 7.9299246 53.2584339, 7.9296814 53.2583124, 7.9295819 53.2582607, 7.9293642 53.2581526, 7.929161 53.2580652, 7.9289676 53.2579683)",50,,
"[384237179, 8113099]",Am Hamjebusch,residential,False,False,71.618,2,"LINESTRING (7.931021 53.259136, 7.931113 53.2591194, 7.9311364 53.25911, 7.931181 53.2590972, 7.9312597 53.2590606, 7.9312924 53.2589726, 7.931313 53.258869, 7.9313145 53.2587122, 7.9313269 53.2586735, 7.9313666 53.2586182, 7.9314142 53.25861)",50,,
"[18766345, 187141593, 61580621]",Kuhlenstraße,tertiary,False,"[False, True]",181.70100000000002,2,"LINESTRING (7.9236211 53.257354, 7.9236123 53.2573098, 7.9235686 53.2572518, 7.9235318 53.257187, 7.9234385 53.2570625, 7.9233541 53.2569317, 7.9231955 53.2566728, 7.9230311 53.2564698, 7.922668 53.2561846, 7.9223274 53.2559365)",50,K 347,
"[263367723, 187141595]",Lange Straße,tertiary,False,True,76.357,2,"LINESTRING (7.9236211 53.257354, 7.9236202 53.2573714, 7.9236106 53.2573988, 7.9235771 53.2574182, 7.9235353 53.2574345, 7.9234557 53.257459, 7.9234263 53.257468, 7.9232482 53.2575229, 7.9226605 53.2576926)",50,K 347,
"[25099370, 829956644]",Lange Straße,"['residential', 'living_street']",False,False,134.011,2,"LINESTRING (7.9236211 53.257354, 7.9237651 53.2573583, 7.9239588 53.2573617, 7.9241125 53.2573707, 7.9244066 53.2573887, 7.9247601 53.2574147, 7.9250134 53.2574107, 7.9251814 53.2574055, 7.9253228 53.2573931, 7.9254651 53.2573781, 7.9256225 53.2573567)",6,,
980002858,Am Röttgen,residential,False,True,24.262,2,"LINESTRING (7.9270702 53.2602806, 7.9273784 53.2603973)",50,,
"[980002857, 157996515]",Am Röttgen,residential,False,True,85.98199999999999,2,"LINESTRING (7.9270702 53.2602806, 7.9267296 53.2601512, 7.9261165 53.2599205, 7.9259816 53.2598638)",50,,
"[43766504, 980002859, 980002862]",Am Rechter,residential,False,"[False, True]",194.616,2,"LINESTRING (7.9270702 53.2602806, 7.9271486 53.2602076, 7.9271708 53.2601841, 7.927421 53.2599624, 7.9277476 53.2596541, 7.9279127 53.2594723, 7.9282323 53.2591204, 7.9283832 53.2589639, 7.928484 53.2588065, 7.9285162 53.2587632)",,,
"[187141593, 61580621, 18766345]",Kuhlenstraße,tertiary,False,"[False, True]",181.701,2,"LINESTRING (7.9223274 53.2559365, 7.922668 53.2561846, 7.9230311 53.2564698, 7.9231955 53.2566728, 7.9233541 53.2569317, 7.9234385 53.2570625, 7.9235318 53.257187, 7.9235686 53.2572518, 7.9236123 53.2573098, 7.9236211 53.257354)",50,K 347,
252359312,Kuhlenstraße,tertiary,False,False,47.457,2,"LINESTRING (7.9223274 53.2559365, 7.9219593 53.2557093, 7.9218247 53.2556338)",50,K 347,
"[338819384, 252359317]",Poststraße,residential,False,True,175.266,,"LINESTRING (7.9223274 53.2559365, 7.9224103 53.2559011, 7.9225816 53.2558632, 7.9226744 53.2558539, 7.9227645 53.2558596, 7.9227985 53.2558596, 7.9230509 53.2558726, 7.9249197 53.255985)",50,,
24425525,Gartenstraße,residential,False,False,88.53,,"LINESTRING (7.9249197 53.255985, 7.9249866 53.255743, 7.9251368 53.2551995)",30,,
25093367,Poststraße,residential,False,True,61.778,2,"LINESTRING (7.9249197 53.255985, 7.924992 53.255989, 7.925816 53.256031, 7.9258451 53.2560312)",50,,
"[338819384, 252359317]",Poststraße,residential,False,False,175.266,,"LINESTRING (7.9249197 53.255985, 7.9230509 53.2558726, 7.9227985 53.2558596, 7.9227645 53.2558596, 7.9226744 53.2558539, 7.9225816 53.2558632, 7.9224103 53.2559011, 7.9223274 53.2559365)",50,,
"[8113099, 384237179]",Am Hamjebusch,residential,False,True,71.618,2,"LINESTRING (7.9314142 53.25861, 7.9313666 53.2586182, 7.9313269 53.2586735, 7.9313145 53.2587122, 7.931313 53.258869, 7.9312924 53.2589726, 7.9312597 53.2590606, 7.931181 53.2590972, 7.9311364 53.25911, 7.931113 53.2591194, 7.931021 53.259136)",50,,
"[24811458, 509457189]",Gaststraße,residential,False,False,131.928,2,"LINESTRING (7.9314142 53.25861, 7.9313601 53.258568, 7.9313087 53.2585009, 7.9313127 53.2584035, 7.9312935 53.258315, 7.9312378 53.2581712, 7.9311203 53.2580161, 7.9310332 53.2578427, 7.9308562 53.257484)",50,,
243278618,Am Hamjebusch,residential,False,False,147.55,2,"LINESTRING (7.9314142 53.25861, 7.9315078 53.2585637, 7.9316651 53.2585178, 7.9318223 53.2584719, 7.9320301 53.2583999, 7.9329162 53.2580006, 7.9332312 53.2578558)",50,,
24820639,Am Rechter,residential,False,True,39.248000000000005,3,"LINESTRING (7.9289676 53.2579683, 7.9289024 53.2581198, 7.928776 53.2583012)",50,,
"[26366176, 353424001, 341500449, 342305328, 25493524, 384237204, 384237205, 26366175]","['Hermannsplatz', 'Kirchenstraße']","['residential', 'living_street']",True,False,142.692,1,"LINESTRING (7.9289676 53.2579683, 7.9288248 53.2579016, 7.9283915 53.2577772, 7.928321 53.2577781, 7.9282658 53.2578068, 7.9281397 53.258122, 7.9281138 53.2581785, 7.9281664 53.2581948, 7.9282179 53.2582019, 7.9282688 53.2582057, 7.928312 53.2582032, 7.9283702 53.2582086, 7.9284669 53.2582304, 7.9285641 53.2582535, 7.928776 53.2583012)",,,
"[910395089, 980002869, 24688886]",Kirchenstraße,residential,False,"[False, True]",190.64,2,"LINESTRING (7.9289676 53.2579683, 7.929161 53.2580652, 7.9293642 53.2581526, 7.9295819 53.2582607, 7.9296814 53.2583124, 7.9299246 53.2584339, 7.930511 53.2587172, 7.9307078 53.2588212, 7.9307978 53.2588908, 7.9308684 53.2589515, 7.9309292 53.2590111, 7.931021 53.259136)",50,,
"[24811459, 980002868]",Bahnhofstraße,residential,False,True,188.317,2,"LINESTRING (7.9289676 53.2579683, 7.9290069 53.2578473, 7.929119 53.2576174, 7.9291542 53.2575296, 7.9292202 53.2573793, 7.9292503 53.257304, 7.9294874 53.2568865, 7.9297753 53.256517, 7.9298956 53.2563751)",,,
"[32610800, 385072446]",Molkereiweg,residential,False,"[False, True]",86.308,2,"LINESTRING (7.930474 53.256805, 7.9305893 53.2567745, 7.9308858 53.2566731, 7.9309322 53.2566569, 7.9313097 53.2565257, 7.9316062 53.2564267)",,,
"[509457189, 509457190]",Gaststraße,residential,False,False,62.790000000000006,2,"LINESTRING (7.930474 53.256805, 7.9304074 53.2566935, 7.9303304 53.2566153, 7.9301584 53.256506, 7.9299753 53.2564041, 7.9298956 53.2563751)",50,,
509457189,Gaststraße,residential,False,True,79.678,2,"LINESTRING (7.930474 53.256805, 7.930588 53.2570184, 7.9307323 53.2572635, 7.9307975 53.2573869, 7.9308562 53.257484)",50,,
24899645,Zum Stadtpark,living_street,False,False,37.746,,"LINESTRING (7.9265512 53.2567273, 7.9265608 53.2568227, 7.9265149 53.2568618, 7.9264278 53.2568807, 7.9261954 53.2569022)",,,
77181658,Zum Stadtpark,living_street,False,False,74.69500000000001,,"LINESTRING (7.9265512 53.2567273, 7.9265028 53.2563273, 7.9264815 53.2561509, 7.9264734 53.2560843, 7.9264826 53.2560578)",,,
77181658,Zum Stadtpark,living_street,False,True,24.988,,"LINESTRING (7.9265512 53.2567273, 7.9266079 53.2567883, 7.9267008 53.2568272, 7.9267626 53.2568332, 7.926838 53.2568125)",,,
25093367,Poststraße,residential,False,False,42.511,2,"LINESTRING (7.9264826 53.2560578, 7.9260529 53.2560391, 7.9258451 53.2560312)",50,,
77181658,Zum Stadtpark,living_street,False,True,74.695,,"LINESTRING (7.9264826 53.2560578, 7.9264734 53.2560843, 7.9264815 53.2561509, 7.9265028 53.2563273, 7.9265512 53.2567273)",,,
"[636378616, 24425523]",Poststraße,living_street,False,True,79.201,2,"LINESTRING (7.9264826 53.2560578, 7.9267199 53.2560607, 7.9269734 53.256075, 7.9271353 53.2560834, 7.927363 53.2560951, 7.9275926 53.2561139, 7.9276467 53.2561457)",,,
24820639,Am Rechter,residential,False,False,39.248000000000005,3,"LINESTRING (7.928776 53.2583012, 7.9289024 53.2581198, 7.9289676 53.2579683)",50,,
"[43766505, 980002867]",Am Rechter,residential,False,False,54.201,"['2', '3']","LINESTRING (7.928776 53.2583012, 7.9287336 53.2583769, 7.9285162 53.2587632)",50,,
77181658,Zum Stadtpark,living_street,False,False,24.988,,"LINESTRING (7.926838 53.2568125, 7.9267626 53.2568332, 7.9267008 53.2568272, 7.9266079 53.2567883, 7.9265512 53.2567273)",,,
24899645,Zum Stadtpark,living_street,False,True,37.746,,"LINESTRING (7.9261954 53.2569022, 7.9264278 53.2568807, 7.9265149 53.2568618, 7.9265608 53.2568227, 7.9265512 53.2567273)",,,
24901979,Meinardusstraße,living_street,False,False,95.148,,"LINESTRING (7.9297801 53.2551657, 7.9299383 53.2551878, 7.9301429 53.2552168, 7.9307589 53.2547025)",,,
24901979,Meinardusstraße,living_street,False,True,133.487,,"LINESTRING (7.9297801 53.2551657, 7.9294896 53.2554234, 7.929402 53.2554689, 7.9291955 53.2562798)",,,
24902062,Sanders Padd,living_street,False,False,135.567,,"LINESTRING (7.9297801 53.2551657, 7.9289598 53.2550909, 7.9283089 53.2549134, 7.9278187 53.2548832)",,,
"[636282484, 24900439]",Schillerstraße,residential,False,False,194.16600000000003,,"LINESTRING (7.9307589 53.2547025, 7.9291409 53.2542729, 7.9290682 53.2542554, 7.9288317 53.2541929, 7.9283613 53.2540945, 7.9282304 53.2540762, 7.9280518 53.2540821)",,,
24900439,Schillerstraße,residential,False,True,65.652,,"LINESTRING (7.9307589 53.2547025, 7.9309738 53.2547573, 7.9313127 53.2548437, 7.9315996 53.2549266, 7.9316578 53.2549456)",,,
24901979,Meinardusstraße,living_street,False,True,95.148,,"LINESTRING (7.9307589 53.2547025, 7.9301429 53.2552168, 7.9299383 53.2551878, 7.9297801 53.2551657)",,,
4745298,Peterstraße,living_street,False,True,19.475,2,"LINESTRING (7.9278187 53.2548832, 7.927837 53.2547084)",,,
4745298,Peterstraße,living_street,False,False,85.22999999999999,2,"LINESTRING (7.9278187 53.2548832, 7.9278068 53.2549441, 7.9277595 53.2553102, 7.9277084 53.2556468)",,,
24902062,Sanders Padd,living_street,False,True,135.567,,"LINESTRING (7.9278187 53.2548832, 7.9283089 53.2549134, 7.9289598 53.2550909, 7.9297801 53.2551657)",,,
24425525,Gartenstraße,residential,False,True,149.268,,"LINESTRING (7.9255521 53.2538803, 7.9255375 53.2539299, 7.9251368 53.2551995)",30,,
24902194,Grüne Straße,residential,False,True,75.66199999999999,,"LINESTRING (7.9255521 53.2538803, 7.9256343 53.2538869, 7.9266767 53.2539819)",30,,
239428456,Grüne Straße,residential,False,False,92.821,,"LINESTRING (7.9255521 53.2538803, 7.9249481 53.2538408, 7.9241668 53.2537809)",50,,
25199926,Woltersdamm,residential,False,False,75.254,,"LINESTRING (7.9241668 53.2537809, 7.9238841 53.2541879, 7.9236915 53.2543939)",50,,
239428456,Grüne Straße,residential,False,False,98.883,,"LINESTRING (7.9241668 53.2537809, 7.9241002 53.2537751, 7.9239857 53.2537652, 7.9237353 53.2537435, 7.9236971 53.2537405, 7.9236487 53.253736, 7.9234846 53.2537208, 7.9227558 53.2536534, 7.9226971 53.253648)",50,,
239428456,Grüne Straße,residential,False,True,92.821,,"LINESTRING (7.9241668 53.2537809, 7.9249481 53.2538408, 7.9255521 53.2538803)",50,,
31889191,In der Baumschule,residential,False,False,50.802,,"LINESTRING (7.920868 53.2534572, 7.9208638 53.2534922, 7.9206698 53.2538977)",,,
715992442,Grüne Straße,residential,False,True,69.277,,"LINESTRING (7.920868 53.2534572, 7.9214722 53.2535248, 7.9218916 53.2535718)",50,,
980020746,Am Hamjebusch,residential,False,False,59.315,2,"LINESTRING (7.9338963 53.2575604, 7.934618 53.2572471)",50,,
25159642,Kolberger Straße,residential,False,True,58.975,2,"LINESTRING (7.9338963 53.2575604, 7.9339424 53.2575975, 7.9340132 53.2576544, 7.9343847 53.2579528, 7.9344258 53.2579858)",30,,
243278618,Am Hamjebusch,residential,False,True,55.102999999999994,2,"LINESTRING (7.9338963 53.2575604, 7.9337365 53.2576328, 7.9332312 53.2578558)",50,,
24957142,Kösliner Straße,residential,False,False,136.651,2,"LINESTRING (7.9344258 53.2579858, 7.9334606 53.2584572, 7.9333242 53.2585003, 7.9330252 53.2586283, 7.9327687 53.2587045)",30,,
25159642,Kolberger Straße,residential,False,False,58.975,2,"LINESTRING (7.9344258 53.2579858, 7.9343847 53.2579528, 7.9340132 53.2576544, 7.9339424 53.2575975, 7.9338963 53.2575604)",30,,
24957142,Kösliner Straße,residential,False,True,136.651,2,"LINESTRING (7.9327687 53.2587045, 7.9330252 53.2586283, 7.9333242 53.2585003, 7.9334606 53.2584572, 7.9344258 53.2579858)",30,,
27263114,Am Posthof,living_street,False,False,18.753,,"LINESTRING (7.9274266 53.2556421, 7.9277084 53.2556468)",,,
27263114,Am Posthof,living_street,False,True,18.753,,"LINESTRING (7.9277084 53.2556468, 7.9274266 53.2556421)",,,
4745298,Peterstraße,living_street,False,False,55.626000000000005,2,"LINESTRING (7.9277084 53.2556468, 7.9276809 53.2558692, 7.9276467 53.2561457)",,,
4745298,Peterstraße,living_street,False,True,85.23,2,"LINESTRING (7.9277084 53.2556468, 7.9277595 53.2553102, 7.9278068 53.2549441, 7.9278187 53.2548832)",,,
"[32611095, 25042847]",Am Posthof,residential,False,False,148.113,2,"LINESTRING (7.9258451 53.2560312, 7.9259523 53.2555687, 7.9259869 53.2554594, 7.9260393 53.2553383, 7.9262882 53.255345, 7.926319 53.2552241, 7.9264091 53.2548708)",50,,
25093367,Poststraße,residential,False,False,61.778,2,"LINESTRING (7.9258451 53.2560312, 7.925816 53.256031, 7.924992 53.255989, 7.9249197 53.255985)",50,,
25093367,Poststraße,residential,False,True,42.511,2,"LINESTRING (7.9258451 53.2560312, 7.9260529 53.2560391, 7.9264826 53.2560578)",50,,
24425525,Gartenstraße,residential,False,False,149.268,,"LINESTRING (7.9251368 53.2551995, 7.9255375 53.2539299, 7.9255521 53.2538803)",30,,
24425525,Gartenstraße,residential,False,True,88.53,,"LINESTRING (7.9251368 53.2551995, 7.9249866 53.255743, 7.9249197 53.255985)",30,,
"[31889194, 31889196]",Pastorenpadd,residential,False,"[False, True]",149.453,,"LINESTRING (7.9251368 53.2551995, 7.9250328 53.2551817, 7.9244371 53.2550929, 7.9242253 53.2550533, 7.9242172 53.2549947, 7.9241813 53.254661, 7.9240718 53.2545972, 7.9238406 53.2545155, 7.9237205 53.2544786, 7.9236428 53.2544526)",,,
"[32515259, 24959316, 338819383, 342305327]",Bankstraße,residential,False,False,113.019,2,"LINESTRING (7.9285162 53.2587632, 7.9282698 53.2587098, 7.9281896 53.2586924, 7.9280814 53.2586689, 7.9279788 53.2586466, 7.9277104 53.2585884, 7.9269319 53.2583966)",,,
"[43766504, 980002859, 980002862]",Am Rechter,residential,False,"[False, True]",194.616,2,"LINESTRING (7.9285162 53.2587632, 7.928484 53.2588065, 7.9283832 53.2589639, 7.9282323 53.2591204, 7.9279127 53.2594723, 7.9277476 53.2596541, 7.927421 53.2599624, 7.9271708 53.2601841, 7.9271486 53.2602076, 7.9270702 53.2602806)",,,
"[43766505, 980002867]",Am Rechter,residential,False,True,54.201,"['2', '3']","LINESTRING (7.9285162 53.2587632, 7.9287336 53.2583769, 7.928776 53.2583012)",50,,
24989792,Danziger Straße,residential,False,False,60.136,2,"LINESTRING (7.9317015 53.2614374, 7.9317818 53.2614301, 7.9324172 53.2613629, 7.9325704 53.2613091)",30,,
"[353424000, 8113094]",Am Esch,residential,False,True,259.94399999999996,2,"LINESTRING (7.9317015 53.2614374, 7.9316301 53.2612111, 7.9315113 53.260786, 7.931505 53.260766, 7.9314472 53.2605268, 7.9314024 53.2603755, 7.9313115 53.2600996, 7.9312372 53.2598335, 7.9312014 53.259696, 7.9311748 53.2596358, 7.9311556 53.2595742, 7.9310583 53.2592337, 7.931021 53.259136)",50,,
"[24989792, 343173445]",Danziger Straße,residential,False,True,102.822,2,"LINESTRING (7.9347926 53.2602638, 7.9344963 53.2604011, 7.933726 53.260758, 7.9335754 53.2608337)",30,,
18766503,Am Röttgen,residential,False,False,125.264,2,"LINESTRING (7.9243129 53.259162, 7.9250645 53.2594976, 7.9258538 53.2598088)",50,,
"[980002855, 18766503]",Am Röttgen,residential,False,"[False, True]",207.323,"['2', '3']","LINESTRING (7.9243129 53.259162, 7.9231365 53.2586159, 7.9230469 53.2585636, 7.9229409 53.2585001, 7.9228753 53.2584544, 7.9227962 53.2583839, 7.922712 53.2582792, 7.922662 53.2582033, 7.9224236 53.257902, 7.9223737 53.2578369, 7.9223233 53.2577836)",50,,
263504149,Am Brookwehr,residential,False,True,149.90899999999996,2,"LINESTRING (7.9243129 53.259162, 7.9243825 53.2591028, 7.9250102 53.2586242, 7.9252435 53.2583775, 7.9252704 53.2583472, 7.9254057 53.2581709, 7.925446 53.2581214, 7.925524 53.2580322)",,,
25073880,Eberhard-Ries-Straße,residential,False,False,65.751,,"LINESTRING (7.9203535 53.2609403, 7.9204206 53.2609347, 7.9205272 53.2609453, 7.9206977 53.2610042, 7.9211002 53.261283)",,,
31876964,Lubinusweg,residential,False,False,60.697,,"LINESTRING (7.9203535 53.2609403, 7.9203563 53.2608131, 7.9206548 53.2606372, 7.9208549 53.2605193)",,,
25073880,Eberhard-Ries-Straße,residential,False,True,65.751,,"LINESTRING (7.9211002 53.261283, 7.9206977 53.2610042, 7.9205272 53.2609453, 7.9204206 53.2609347, 7.9203535 53.2609403)",,,
31876963,Lubinusweg,residential,False,True,76.217,,"LINESTRING (7.9211002 53.261283, 7.9214378 53.2611573, 7.9218216 53.2610136, 7.9216501 53.2608697)",,,
"[25072498, 263367717]",Achternstraße,residential,False,False,221.84000000000003,2,"LINESTRING (7.9226605 53.2576926, 7.9226209 53.2576544, 7.9220405 53.2573469, 7.921813 53.2572304, 7.9211224 53.2568932, 7.920109 53.2564122)",30,,
"[263367723, 187141595]",Lange Straße,tertiary,False,False,76.357,2,"LINESTRING (7.9226605 53.2576926, 7.9232482 53.2575229, 7.9234263 53.257468, 7.9234557 53.257459, 7.9235353 53.2574345, 7.9235771 53.2574182, 7.9236106 53.2573988, 7.9236202 53.2573714, 7.9236211 53.257354)",50,K 347,
"[904753640, 549521939]",Lange Straße,tertiary,False,"[False, True]",24.618,2,"LINESTRING (7.9226605 53.2576926, 7.9225309 53.2577311, 7.9224478 53.2577528, 7.9223233 53.2577836)",50,K 347,
"[980002856, 311450908]",Lange Straße,tertiary,False,False,76.423,"['2', '3']","LINESTRING (7.9213988 53.2581816, 7.9215459 53.2580936, 7.921696 53.2580046, 7.9218372 53.2579454, 7.9219914 53.2578858, 7.9220952 53.2578498, 7.9223233 53.2577836)",50,K 347,
"[715926193, 311450908]",Lange Straße,tertiary,False,True,137.83,2,"LINESTRING (7.9213988 53.2581816, 7.9208918 53.2585003, 7.9208246 53.2585433, 7.9205588 53.2587056, 7.9203921 53.2588075, 7.9203722 53.2588181, 7.9203237 53.2588504, 7.9202435 53.2588984, 7.9201624 53.2589495, 7.9200834 53.2589956, 7.92004 53.2590227, 7.9199576 53.259072)",50,K 347,
24902194,Grüne Straße,residential,False,True,25.546,,"LINESTRING (7.9276696 53.2540598, 7.9280518 53.2540821)",30,,
24902194,Grüne Straße,residential,False,False,66.631,,"LINESTRING (7.9276696 53.2540598, 7.9268082 53.2539964, 7.9266767 53.2539819)",30,,
252359312,Kuhlenstraße,tertiary,False,True,47.457,2,"LINESTRING (7.9218247 53.2556338, 7.9219593 53.2557093, 7.9223274 53.2559365)",50,K 347,
"[997864448, 31720532]",An der Wiek,residential,False,False,143.77100000000002,,"LINESTRING (7.9218247 53.2556338, 7.9217457 53.2556595, 7.9213696 53.2557818, 7.9212102 53.2558587, 7.9209013 53.2560077, 7.9204338 53.2562407, 7.920109 53.2564122)",30,,
"[997864449, 25199926]",Woltersdamm,residential,False,True,178.87900000000002,,"LINESTRING (7.9218247 53.2556338, 7.921897 53.2556063, 7.9227814 53.2550555, 7.9234667 53.2545943, 7.9235807 53.254505, 7.9236428 53.2544526)",50,,
25494031,Am Brookwehr,living_street,True,False,38.28,1,"LINESTRING (7.9256225 53.2573567, 7.9257368 53.2576941)",,,
"[25099370, 829956644]",Lange Straße,"['living_street', 'residential']",False,True,134.011,2,"LINESTRING (7.9256225 53.2573567, 7.9254651 53.2573781, 7.9253228 53.2573931, 7.9251814 53.2574055, 7.9250134 53.2574107, 7.9247601 53.2574147, 7.9244066 53.2573887, 7.9241125 53.2573707, 7.9239588 53.2573617, 7.9237651 53.2573583, 7.9236211 53.257354)",6,,
25494320,Fröbelstraße,residential,False,False,151.214,,"LINESTRING (7.9246571 53.261141, 7.9240593 53.2608804, 7.9238624 53.2607958, 7.9235779 53.2606704, 7.924078 53.2601958)",,,
78977527,Norderstraße,residential,False,False,167.134,2,"LINESTRING (7.9246571 53.261141, 7.9251406 53.2606813, 7.9255099 53.2603302, 7.925539 53.2603025, 7.9259495 53.2598985, 7.9259816 53.2598638)",,,
25494320,Fröbelstraße,residential,False,True,151.214,,"LINESTRING (7.924078 53.2601958, 7.9235779 53.2606704, 7.9238624 53.2607958, 7.9240593 53.2608804, 7.9246571 53.261141)",,,
239428456,Grüne Straße,residential,False,True,54.252,,"LINESTRING (7.9218916 53.2535718, 7.9226971 53.253648)",50,,
715992442,Grüne Straße,residential,False,False,69.277,,"LINESTRING (7.9218916 53.2535718, 7.9214722 53.2535248, 7.920868 53.2534572)",50,,
25199926,Woltersdamm,residential,False,True,7.287,,"LINESTRING (7.9236428 53.2544526, 7.9236915 53.2543939)",50,,
"[997864449, 25199926]",Woltersdamm,residential,False,False,178.87900000000002,,"LINESTRING (7.9236428 53.2544526, 7.9235807 53.254505, 7.9234667 53.2545943, 7.9227814 53.2550555, 7.921897 53.2556063, 7.9218247 53.2556338)",50,,
"[31889194, 31889196]",Pastorenpadd,residential,False,"[False, True]",149.453,,"LINESTRING (7.9236428 53.2544526, 7.9237205 53.2544786, 7.9238406 53.2545155, 7.9240718 53.2545972, 7.9241813 53.254661, 7.9242172 53.2549947, 7.9242253 53.2550533, 7.9244371 53.2550929, 7.9250328 53.2551817, 7.9251368 53.2551995)",,,
31889278,Peterstraße,living_street,False,False,36.592000000000006,,"LINESTRING (7.9275997 53.254935, 7.927614 53.2547835, 7.9276774 53.254711, 7.927837 53.2547084)",,,
"[27354634, 990709550]",Neuer Bahnweg,residential,False,"[False, True]",173.516,2,"LINESTRING (7.9330693 53.2557962, 7.9331937 53.2557676, 7.9332608 53.2557532, 7.9333037 53.255758, 7.9333708 53.2557997, 7.933418 53.2558491, 7.9338415 53.2562809, 7.934042 53.2565123, 7.9335532 53.2566421, 7.9333185 53.2567127, 7.9332397 53.2567479)",,,
980020746,Am Hamjebusch,residential,False,True,59.315,2,"LINESTRING (7.934618 53.2572471, 7.9338963 53.2575604)",50,,
"[990709549, 384237182]",Bahnweg,residential,False,True,59.997,2,"LINESTRING (7.934618 53.2572471, 7.9345808 53.257196, 7.9344705 53.2570882, 7.9342157 53.2567649)",,,
