osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,lanes
7720838,K 43,Holter Straße,tertiary,50,False,False,225.76500000000001,"LINESTRING (8.6386569 51.9039806, 8.6389129 51.9040895, 8.6395785 51.9043819, 8.639869 51.9045065, 8.6403425 51.9047033, 8.6406403 51.9048248, 8.6408924 51.9049197, 8.6410506 51.9049731, 8.6412431 51.9050257, 8.6414252 51.9050685)",,,
26540451,,Industriestraße,residential,,False,True,423.714,"LINESTRING (8.6386569 51.9039806, 8.638102 51.9045791, 8.6379071 51.904754, 8.6378489 51.9048258, 8.6378556 51.90489, 8.6379414 51.9049602, 8.6406709 51.9057294, 8.6407941 51.905703, 8.6414252 51.9050685)",,,
7720838,K 43,Holter Straße,tertiary,50,False,True,221.489,"LINESTRING (8.6386569 51.9039806, 8.6377285 51.9035915, 8.6374248 51.9034589, 8.636978 51.9032716, 8.6369063 51.9032405, 8.6367301 51.9031608, 8.6364502 51.903017, 8.6361536 51.9028525, 8.6360631 51.9027996)",,,
137712683,,Am Hallenbad,unclassified,30,False,False,56.747,"LINESTRING (8.6331156 51.902147, 8.6331096 51.9019576, 8.6331221 51.9017452, 8.6331554 51.9016388)",,,
"[24868403, 137712690, 137712683]",,Am Hallenbad,unclassified,30,False,True,190.613,"LINESTRING (8.6331156 51.902147, 8.633122 51.9023018, 8.6331315 51.9024944, 8.6331428 51.902777, 8.6331498 51.9029432, 8.6331518 51.9030753, 8.6331586 51.9032593, 8.633135 51.9033385, 8.6331283 51.9033749, 8.6331122 51.9034808, 8.6331108 51.9035979, 8.6331401 51.9037434, 8.6332 51.9038516)",yes,,
26294817,,,residential,,False,False,36.928,"LINESTRING (8.6354502 51.9030346, 8.6356392 51.9028934, 8.6357285 51.9028395, 8.6358133 51.9027902)",,,
"[333396416, 26588431, 333396415]",,,residential,,True,False,82.30999999999999,"LINESTRING (8.6354502 51.9030346, 8.6354437 51.9031203, 8.6354305 51.9031975, 8.6353851 51.9032676, 8.6352797 51.9032943, 8.6351528 51.9032567, 8.635125 51.9032204, 8.635117 51.9031759, 8.6351568 51.9031302, 8.6351898 51.903116, 8.6353046 51.9030635, 8.6354502 51.9030346)",,,
26992005,,Königsberger Straße,residential,30,False,False,86.829,"LINESTRING (8.6293195 51.9016832, 8.6292923 51.9016373, 8.6288845 51.9009499)",,,
"[7720835, 452337365, 157469846]",K 43,Holter Straße,tertiary,50,False,False,263.314,"LINESTRING (8.6293195 51.9016832, 8.6302016 51.9016754, 8.6317173 51.9016322, 8.6324176 51.9016312, 8.6329336 51.9016316, 8.6331554 51.9016388)",yes,,
26992009,,Danziger Straße,residential,,False,False,109.797,"LINESTRING (8.6323243 51.8984027, 8.6320563 51.8984711, 8.6309516 51.8989058)",,,
26992010,,Berliner Straße,residential,,False,True,121.125,"LINESTRING (8.6323243 51.8984027, 8.6321837 51.8981825, 8.6319215 51.8977721, 8.631871 51.897684, 8.6318625 51.8976692, 8.6318682 51.8975892, 8.6320266 51.8974416, 8.6320671 51.8974039)",,,
27085386,,Berliner Straße,residential,,False,False,109.758,"LINESTRING (8.6323243 51.8984027, 8.6327169 51.8990158, 8.6329122 51.8993207)",,,
"[23991476, 23991475, 23991436]",,Ostritzer Straße,residential,50,False,False,547.661,"LINESTRING (8.6320671 51.8974039, 8.6321643 51.8974469, 8.6327469 51.8976907, 8.6334305 51.8979837, 8.6346281 51.8984971, 8.6349156 51.8986521, 8.6351333 51.8987866, 8.6354272 51.8989835, 8.6356896 51.8991897, 8.6362233 51.8997858, 8.6365297 51.9001533, 8.6366851 51.9002961, 8.6369454 51.9004489, 8.6370381 51.9004852, 8.6371898 51.9005446, 8.6377722 51.9006727)",yes,,2
26992010,,Berliner Straße,residential,,False,False,121.125,"LINESTRING (8.6320671 51.8974039, 8.6320266 51.8974416, 8.6318682 51.8975892, 8.6318625 51.8976692, 8.631871 51.897684, 8.6319215 51.8977721, 8.6321837 51.8981825, 8.6323243 51.8984027)",,,
25324852,,Rathausstraße,residential,50,False,True,80.46,"LINESTRING (8.6367798 51.9020441, 8.6365617 51.9022756, 8.636414 51.9024047, 8.6362767 51.9025047, 8.6361795 51.9025716, 8.6360955 51.9026284)",,,
27085384,,Alte Spellerstraße,residential,50,False,False,90.678,"LINESTRING (8.6367798 51.9020441, 8.6373496 51.9022115, 8.6375646 51.9022615, 8.6379958 51.9023618)",,,
"[271012201, 39306453]",,Rathausstraße,residential,50,False,False,167.05900000000003,"LINESTRING (8.6367798 51.9020441, 8.6370258 51.9017388, 8.6372869 51.9013859, 8.6373615 51.9012758, 8.6377299 51.9007327, 8.6377722 51.9006727)",,,
27085384,,Alte Spellerstraße,residential,50,False,True,90.678,"LINESTRING (8.6379958 51.9023618, 8.6375646 51.9022615, 8.6373496 51.9022115, 8.6367798 51.9020441)",,,
27085385,,Am Rathaus,residential,30,False,False,76.063,"LINESTRING (8.6379958 51.9023618, 8.6380844 51.9022402, 8.6384504 51.9017379)",,,
27085385,,Am Rathaus,residential,30,False,False,278.21900000000005,"LINESTRING (8.6384504 51.9017379, 8.6378746 51.9016061, 8.6377849 51.9015764, 8.6377614 51.9015339, 8.6377905 51.9014802, 8.6380399 51.9011413, 8.6380847 51.9011279, 8.6381574 51.9011189, 8.6382345 51.9011312, 8.6391204 51.9012845, 8.6391781 51.9013286, 8.6391902 51.9013886, 8.6390133 51.9017486, 8.6389611 51.901805, 8.6388954 51.9018262, 8.6388307 51.9018214, 8.6384504 51.9017379)",,,
27085385,,Am Rathaus,residential,30,False,True,278.219,"LINESTRING (8.6384504 51.9017379, 8.6388307 51.9018214, 8.6388954 51.9018262, 8.6389611 51.901805, 8.6390133 51.9017486, 8.6391902 51.9013886, 8.6391781 51.9013286, 8.6391204 51.9012845, 8.6382345 51.9011312, 8.6381574 51.9011189, 8.6380847 51.9011279, 8.6380399 51.9011413, 8.6377905 51.9014802, 8.6377614 51.9015339, 8.6377849 51.9015764, 8.6378746 51.9016061, 8.6384504 51.9017379)",,,
27085385,,Am Rathaus,residential,30,False,True,76.063,"LINESTRING (8.6384504 51.9017379, 8.6380844 51.9022402, 8.6379958 51.9023618)",,,
27085386,,Berliner Straße,residential,,False,False,116.533,"LINESTRING (8.6329122 51.8993207, 8.6332024 51.8997641, 8.6331415 51.8998522, 8.6326436 51.9002132)",,,
27085386,,Berliner Straße,residential,,False,True,109.758,"LINESTRING (8.6329122 51.8993207, 8.6327169 51.8990158, 8.6323243 51.8984027)",,,
27085387,,Breslauer Straße,residential,,False,False,330.432,"LINESTRING (8.6329122 51.8993207, 8.6294421 51.9007244, 8.6288845 51.9009499)",,,
27085386,,Berliner Straße,residential,,False,True,116.533,"LINESTRING (8.6326436 51.9002132, 8.6331415 51.8998522, 8.6332024 51.8997641, 8.6329122 51.8993207)",,,
"[26992009, 26992005]",,"['Königsberger Straße', 'Danziger Straße']",residential,30,False,"[False, True]",194.5,"LINESTRING (8.6288845 51.9009499, 8.6282385 51.8999958, 8.6282992 51.8999711, 8.6292064 51.8996024)",,,
26992005,,Königsberger Straße,residential,30,False,True,86.829,"LINESTRING (8.6288845 51.9009499, 8.6292923 51.9016373, 8.6293195 51.9016832)",,,
27085387,,Breslauer Straße,residential,,False,True,330.432,"LINESTRING (8.6288845 51.9009499, 8.6294421 51.9007244, 8.6329122 51.8993207)",,,
34083496,,Leipziger Weg,unclassified,,False,True,469.65700000000004,"LINESTRING (8.6359121 51.8987476, 8.6374522 51.898724, 8.6388231 51.898732, 8.6389319 51.8987509, 8.6389831 51.898779, 8.6390382 51.8988392, 8.6391516 51.8991613, 8.6392425 51.8994193, 8.6393449 51.8996951, 8.6394741 51.8998722, 8.6395591 51.9001023, 8.6397833 51.9007811, 8.6397894 51.9008592, 8.6397124 51.9010206)",,,
26443451,,Mergelheide,residential,50,False,True,143.719,"LINESTRING (8.6300344 51.8974235, 8.6283783 51.8980895, 8.6282796 51.8981292)",,,
34929576,,Dresdener Straße,living_street,,False,False,63.443999999999996,"LINESTRING (8.6300344 51.8974235, 8.6302844 51.8977985, 8.6303173 51.8979373, 8.6303319 51.8979604)",,,
26992009,,Danziger Straße,residential,,False,False,67.598,"LINESTRING (8.6309516 51.8989058, 8.6301267 51.8992382)",,,
26992009,,Danziger Straße,residential,,False,True,109.797,"LINESTRING (8.6309516 51.8989058, 8.6320563 51.8984711, 8.6323243 51.8984027)",,,
34929576,,Dresdener Straße,living_street,,False,True,116.858,"LINESTRING (8.6309516 51.8989058, 8.6308443 51.8987466, 8.6308545 51.8986776, 8.6307054 51.8984289, 8.6306239 51.8983997, 8.6305777 51.8983254, 8.6305764 51.8982658, 8.6304511 51.898048, 8.6303586 51.897992, 8.6303319 51.8979604)",,,
26992009,,Danziger Straße,residential,,False,False,75.014,"LINESTRING (8.6301267 51.8992382, 8.6292064 51.8996024)",,,
26992009,,Danziger Straße,residential,,False,True,67.598,"LINESTRING (8.6301267 51.8992382, 8.6309516 51.8989058)",,,
34929577,,Karlsbader Weg,living_street,,False,False,171.377,"LINESTRING (8.6301267 51.8992382, 8.6296178 51.8984553, 8.6296077 51.8983851, 8.6296456 51.8983181, 8.6297224 51.8982573, 8.6303319 51.8979604)",,,
34929576,,Dresdener Straße,living_street,,False,False,116.85799999999999,"LINESTRING (8.6303319 51.8979604, 8.6303586 51.897992, 8.6304511 51.898048, 8.6305764 51.8982658, 8.6305777 51.8983254, 8.6306239 51.8983997, 8.6307054 51.8984289, 8.6308545 51.8986776, 8.6308443 51.8987466, 8.6309516 51.8989058)",,,
34929576,,Dresdener Straße,living_street,,False,True,63.444,"LINESTRING (8.6303319 51.8979604, 8.6303173 51.8979373, 8.6302844 51.8977985, 8.6300344 51.8974235)",,,
34929577,,Karlsbader Weg,living_street,,False,True,171.377,"LINESTRING (8.6303319 51.8979604, 8.6297224 51.8982573, 8.6296456 51.8983181, 8.6296077 51.8983851, 8.6296178 51.8984553, 8.6301267 51.8992382)",,,
34929965,,Posener Straße,living_street,,False,False,90.934,"LINESTRING (8.6282796 51.8981292, 8.6287472 51.8988944)",,,
26443451,,Mergelheide,residential,50,False,False,143.719,"LINESTRING (8.6282796 51.8981292, 8.6283783 51.8980895, 8.6300344 51.8974235)",,,
34929965,,Posener Straße,living_street,,False,False,84.797,"LINESTRING (8.6287472 51.8988944, 8.6292064 51.8996024)",,,
34929965,,Posener Straße,living_street,,False,True,90.934,"LINESTRING (8.6287472 51.8988944, 8.6282796 51.8981292)",,,
26992009,,Danziger Straße,residential,,False,True,75.014,"LINESTRING (8.6292064 51.8996024, 8.6301267 51.8992382)",,,
34929965,,Posener Straße,living_street,,False,True,84.797,"LINESTRING (8.6292064 51.8996024, 8.6287472 51.8988944)",,,
"[26992009, 26992005]",,"['Königsberger Straße', 'Danziger Straße']",residential,30,False,"[False, True]",194.5,"LINESTRING (8.6292064 51.8996024, 8.6282992 51.8999711, 8.6282385 51.8999958, 8.6288845 51.9009499)",,,
27085569,,Spellerstraße,residential,50,False,True,138.624,"LINESTRING (8.6397124 51.9010206, 8.6377722 51.9006727)",,,2
34083496,,Leipziger Weg,unclassified,,False,False,469.657,"LINESTRING (8.6397124 51.9010206, 8.6397894 51.9008592, 8.6397833 51.9007811, 8.6395591 51.9001023, 8.6394741 51.8998722, 8.6393449 51.8996951, 8.6392425 51.8994193, 8.6391516 51.8991613, 8.6390382 51.8988392, 8.6389831 51.898779, 8.6389319 51.8987509, 8.6388231 51.898732, 8.6374522 51.898724, 8.6359121 51.8987476)",,,
7720837,,,tertiary,50,True,False,20.64,"LINESTRING (8.6358133 51.9027902, 8.6357734 51.9027504, 8.635761 51.9027036, 8.6357762 51.9026589, 8.6358179 51.9026211)",,roundabout,
26294817,,,residential,,False,True,36.928,"LINESTRING (8.6358133 51.9027902, 8.6357285 51.9028395, 8.6356392 51.9028934, 8.6354502 51.9030346)",,,
