osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed,width,tunnel
23458653,,,Heumarkt,residential,False,True,12.787,"LINESTRING (11.3551048 49.3870551, 11.3550352 49.3869494)",,20,,
"[252121453, 15221263]",,,Bahnhofstraße,unclassified,False,False,160.78300000000002,"LINESTRING (11.3551048 49.3870551, 11.3550679 49.3870954, 11.3549363 49.3872537, 11.3549127 49.3872863, 11.3548712 49.3873435, 11.3547712 49.3874813, 11.3546242 49.3876981, 11.3543695 49.3880776, 11.3543473 49.3881108, 11.3543054 49.3881732, 11.3541499 49.3883594)",,50,,
36914110,,,Türkeistraße,unclassified,False,True,111.275,"LINESTRING (11.3551048 49.3870551, 11.3552232 49.3870527, 11.3555802 49.3871578, 11.3559065 49.3872539, 11.3559735 49.3872726, 11.3561726 49.3873282, 11.3563314 49.3873726, 11.356522 49.3874244)",,50,,
"[31869129, 23457962]",,,Stephanstraße,residential,False,False,81.652,"LINESTRING (11.3541499 49.3883594, 11.3545518 49.388483, 11.3548852 49.3886321, 11.3551607 49.3886612)",,,,
"[34342681, 51835396]",,,Bahnhofstraße,unclassified,False,False,170.22199999999998,"LINESTRING (11.3541499 49.3883594, 11.3541115 49.3883943, 11.354038 49.388454, 11.3539967 49.3884773, 11.3539156 49.3885228, 11.3538895 49.3885372, 11.3537147 49.3886547, 11.3535853 49.3887272, 11.3533628 49.388789, 11.3529998 49.3888559, 11.352539 49.3888871, 11.3520764 49.3889329)",,50,,
"[252121453, 15221263]",,,Bahnhofstraße,unclassified,False,True,160.78300000000002,"LINESTRING (11.3541499 49.3883594, 11.3543054 49.3881732, 11.3543473 49.3881108, 11.3543695 49.3880776, 11.3546242 49.3876981, 11.3547712 49.3874813, 11.3548712 49.3873435, 11.3549127 49.3872863, 11.3549363 49.3872537, 11.3550679 49.3870954, 11.3551048 49.3870551)",,50,,
23458030,,,Praetoriusstraße,residential,False,True,111.75,"LINESTRING (11.351181 49.387436, 11.3507646 49.387486, 11.3503931 49.3875057, 11.3503495 49.387508, 11.3500704 49.3874984, 11.3499265 49.3874935, 11.3497448 49.3874868, 11.3496467 49.3874816)",,30,,
33893742,,,Hersbrucker Straße,tertiary,False,False,175.53500000000003,"LINESTRING (11.351181 49.387436, 11.3511986 49.3874711, 11.3512165 49.3875069, 11.3512479 49.3875696, 11.3514565 49.3879861, 11.3515147 49.3881023, 11.3515497 49.3881721, 11.3516447 49.3884294, 11.351765 49.388755, 11.3518386 49.3889542)",,50,,
33893742,,,Hersbrucker Straße,tertiary,False,True,91.835,"LINESTRING (11.351181 49.387436, 11.3510731 49.3871191, 11.3510295 49.3868351, 11.3509884 49.3866438, 11.3509836 49.3866213)",,50,,
34342680,,,Bahnhofstraße,unclassified,False,False,17.374,"LINESTRING (11.3520764 49.3889329, 11.3518386 49.3889542)",,,,
"[34342681, 51835396]",,,Bahnhofstraße,unclassified,False,True,170.222,"LINESTRING (11.3520764 49.3889329, 11.352539 49.3888871, 11.3529998 49.3888559, 11.3533628 49.388789, 11.3535853 49.3887272, 11.3537147 49.3886547, 11.3538895 49.3885372, 11.3539156 49.3885228, 11.3539967 49.3884773, 11.354038 49.388454, 11.3541115 49.3883943, 11.3541499 49.3883594)",,50,,
145815964,,,Röderstraße,residential,True,False,229.19600000000003,"LINESTRING (11.3520764 49.3889329, 11.3522374 49.3885857, 11.3524584 49.3881344, 11.352602 49.3877982, 11.3526259 49.3877363, 11.3527363 49.3873933, 11.3527716 49.3872998, 11.3528403 49.3870739, 11.3528537 49.3869391)",,20,,
34342680,,,Bahnhofstraße,unclassified,False,True,17.374,"LINESTRING (11.3518386 49.3889542, 11.3520764 49.3889329)",,,,
33893742,,,Hersbrucker Straße,tertiary,False,True,175.53500000000003,"LINESTRING (11.3518386 49.3889542, 11.351765 49.388755, 11.3516447 49.3884294, 11.3515497 49.3881721, 11.3515147 49.3881023, 11.3514565 49.3879861, 11.3512479 49.3875696, 11.3512165 49.3875069, 11.3511986 49.3874711, 11.351181 49.387436)",,50,,
36857859,,,Hersbrucker Straße,tertiary,False,False,92.795,"LINESTRING (11.3518386 49.3889542, 11.3518521 49.3891227, 11.3518636 49.3892863, 11.351873 49.3895193, 11.3518247 49.3897864)",,50,,
"[31869129, 23457962]",,,Stephanstraße,residential,False,True,81.652,"LINESTRING (11.3551607 49.3886612, 11.3548852 49.3886321, 11.3545518 49.388483, 11.3541499 49.3883594)",,,,
30237146,,,Am Berglein,residential,False,False,18.015,"LINESTRING (11.3553652 49.3887595, 11.3555231 49.3888361, 11.3555671 49.3888541)",,,,
60140643,,,Am Berglein,residential,False,False,66.415,"LINESTRING (11.3555671 49.3888541, 11.3563228 49.3891929)",,,,
"[23458161, 23458157]",2,,"['Stephanstraße', 'Birkenweg']",residential,False,True,121.613,"LINESTRING (11.3555671 49.3888541, 11.3555961 49.3887982, 11.35587 49.3886421, 11.3561145 49.3885165, 11.356405 49.3886547, 11.3568573 49.3888632)",,,,
30237146,,,Am Berglein,residential,False,True,18.015,"LINESTRING (11.3555671 49.3888541, 11.3555231 49.3888361, 11.3553652 49.3887595)",,,,
60140643,,,Am Berglein,residential,False,False,53.957,"LINESTRING (11.3563228 49.3891929, 11.3569609 49.3894438)",,,,
60140643,,,Am Berglein,residential,False,True,66.415,"LINESTRING (11.3563228 49.3891929, 11.3555671 49.3888541)",,,,
60140643,,,Am Berglein,residential,False,False,54.926,"LINESTRING (11.3569609 49.3894438, 11.3576241 49.3896839)",,,,
60140643,,,Am Berglein,residential,False,True,53.957,"LINESTRING (11.3569609 49.3894438, 11.3563228 49.3891929)",,,,
60140643,,,Am Berglein,residential,False,True,54.926,"LINESTRING (11.3576241 49.3896839, 11.3569609 49.3894438)",,,,
60140645,,,Am Berglein,residential,False,False,123.064,"LINESTRING (11.3576241 49.3896839, 11.3577531 49.3896727, 11.3593232 49.3896643)",,30,,
23458045,,,Riedener Kirchenweg,residential,False,True,175.51899999999998,"LINESTRING (11.3622649 49.388714, 11.3619163 49.3885273, 11.3616099 49.3883289, 11.3615195 49.3882416, 11.3613928 49.388112, 11.3613286 49.3880464, 11.36127 49.3879864, 11.3611226 49.3878135, 11.3609688 49.3876332, 11.3609358 49.3876178, 11.3608653 49.3875078, 11.3608381 49.3874654)",,30,,
23458047,,,Riedener Kirchenweg,residential,False,False,78.915,"LINESTRING (11.3622649 49.388714, 11.3629733 49.3891604, 11.3630172 49.389222)",,30,,
30263469,,,Meergasse,residential,False,True,124.13199999999999,"LINESTRING (11.3622649 49.388714, 11.3616098 49.389134, 11.3613202 49.3892809, 11.3609366 49.389405)",,50,,
172593032,,,Birkenweg,residential,False,False,23.239,"LINESTRING (11.3568573 49.3888632, 11.3570285 49.3886864)",,,,
"[23458161, 23458157]",2,,"['Stephanstraße', 'Birkenweg']",residential,False,False,121.613,"LINESTRING (11.3568573 49.3888632, 11.356405 49.3886547, 11.3561145 49.3885165, 11.35587 49.3886421, 11.3555961 49.3887982, 11.3555671 49.3888541)",,,,
23458161,2,,Birkenweg,residential,False,True,168.483,"LINESTRING (11.3568573 49.3888632, 11.3571121 49.3889872, 11.3573965 49.3890762, 11.3577103 49.3891146, 11.3577665 49.3891163, 11.3578008 49.3891164, 11.3584536 49.3891177, 11.3587452 49.389113, 11.3589975 49.3891089, 11.3590833 49.3890982)",,,,
15219332,,LAU 23,Riedener Straße,tertiary,False,False,119.88,"LINESTRING (11.3590833 49.3890982, 11.3590607 49.3889584, 11.3590513 49.3888512, 11.3590799 49.3885915, 11.3591553 49.3882382, 11.3591526 49.3880251)",,50,,
23457967,,LAU 23,Riedener Straße,tertiary,False,True,65.31099999999999,"LINESTRING (11.3590833 49.3890982, 11.3592692 49.3895541, 11.3593232 49.3896643)",,50,,
23458161,2,,Birkenweg,residential,False,False,168.483,"LINESTRING (11.3590833 49.3890982, 11.3589975 49.3891089, 11.3587452 49.389113, 11.3584536 49.3891177, 11.3578008 49.3891164, 11.3577665 49.3891163, 11.3577103 49.3891146, 11.3573965 49.3890762, 11.3571121 49.3889872, 11.3568573 49.3888632)",,,,
23457973,,,Collegiengasse,residential,True,False,78.354,"LINESTRING (11.3566385 49.3850438, 11.3565821 49.3852187, 11.356567 49.3852674, 11.3565108 49.3854775, 11.3563897 49.3857284)",,20,5,
33893099,,,Neubaugasse,residential,False,True,55.16,"LINESTRING (11.3566385 49.3850438, 11.3562404 49.3849761, 11.3559028 49.3849146)",,20,,
145815984,,,Silbergasse,residential,False,False,122.009,"LINESTRING (11.3566385 49.3850438, 11.3569675 49.385093, 11.3573881 49.3852061, 11.3574841 49.3852156, 11.3577606 49.385222, 11.3580999 49.3852225, 11.3582779 49.3852392)",,20,,
"[315656682, 23457972]",,,Schloßplatz,residential,False,False,68.908,"LINESTRING (11.3547431 49.3852577, 11.3547483 49.3851577, 11.3547847 49.3850206, 11.35481 49.3849045, 11.3548605 49.3848495, 11.3549514 49.384809, 11.355003 49.3847982, 11.3551445 49.3847945)",,20,,
145815888,,,Jägergasse,residential,False,True,62.569,"LINESTRING (11.3547431 49.3852577, 11.354928 49.3851919, 11.3550413 49.3850653, 11.3551445 49.3847945)",,,,
23457972,,,Schloßplatz,residential,False,True,29.593999999999998,"LINESTRING (11.3547431 49.3852577, 11.3547442 49.3853337, 11.3547435 49.3854433, 11.3547477 49.3855238)",,20,,
145815984,,,Silbergasse,residential,False,True,122.009,"LINESTRING (11.3582779 49.3852392, 11.3580999 49.3852225, 11.3577606 49.385222, 11.3574841 49.3852156, 11.3573881 49.3852061, 11.3569675 49.385093, 11.3566385 49.3850438)",,20,,
1259168639,,,Schmiedgasse,residential,False,False,53.012,"LINESTRING (11.3582779 49.3852392, 11.3582324 49.3851539, 11.3582211 49.3851326, 11.3581409 49.3850629, 11.3580378 49.3850093, 11.3577915 49.3849056)",,,,
"[37133724, 34342679]",,,Röderstraße,residential,False,False,53.983000000000004,"LINESTRING (11.3530883 49.386355, 11.3531227 49.3861862, 11.353119 49.3861103, 11.3531253 49.3860363, 11.353361 49.3859752)",,20,"['6', '5']",
145815963,,,Röderstraße,residential,False,True,67.19,"LINESTRING (11.3530883 49.386355, 11.3530337 49.386456, 11.3530134 49.3865231, 11.3530039 49.3865502, 11.3528537 49.3869391)",,20,6,
172593063,,,Kappelgraben,residential,False,True,126.92699999999999,"LINESTRING (11.3530883 49.386355, 11.3533571 49.3865668, 11.3535512 49.3867162, 11.3542236 49.3872249)",,20,,
"[23458406, 34342679]",,,"['Obere Wehd', 'Röderstraße']",residential,False,False,56.196,"LINESTRING (11.353361 49.3859752, 11.3535019 49.3859784, 11.3535534 49.3859852, 11.3541246 49.3860606)",,20,6,
"[37133724, 34342679]",,,Röderstraße,residential,False,True,53.983000000000004,"LINESTRING (11.353361 49.3859752, 11.3531253 49.3860363, 11.353119 49.3861103, 11.3531227 49.3861862, 11.3530883 49.386355)",,20,"['6', '5']",
1265004701,,,Treuturmgasse,residential,False,False,29.511,"LINESTRING (11.353361 49.3859752, 11.3533529 49.3860337, 11.3533403 49.3861225, 11.3533611 49.3862392)",,,2.4,
145815936,,,Oberer Markt,tertiary,False,False,16.167,"LINESTRING (11.3545244 49.385527, 11.3547477 49.3855238)",,20,,
23457978,,,Obere Brauhausstraße,residential,False,False,66.203,"LINESTRING (11.3545244 49.385527, 11.3545147 49.3855596, 11.3542592 49.3858624, 11.3541246 49.3860606)",,20,,
145815936,,,Oberer Markt,tertiary,False,True,38.488,"LINESTRING (11.3545244 49.385527, 11.3543724 49.3855199, 11.3539958 49.3854904)",,20,,
"[23458588, 685087357]",,,Fischbacher Straße,residential,True,False,37.79900000000001,"LINESTRING (11.349652 49.386038, 11.3497507 49.3859695, 11.3498119 49.385927, 11.3499521 49.385841, 11.3500374 49.3858126)",,,,
15221259,2,LAU 23,Fischbacher Straße,tertiary,False,True,52.688,"LINESTRING (11.3500374 49.3858126, 11.3500727 49.3857492, 11.3501344 49.3856992, 11.3504528 49.3855104, 11.3505111 49.3854615)",,,,
685087356,,LAU 23,Fischbacher Straße,tertiary,False,False,45.828,"LINESTRING (11.3500374 49.3858126, 11.3500263 49.3858732, 11.3500226 49.3859763, 11.3500465 49.3860332, 11.35009 49.3860936, 11.3501532 49.3861464, 11.3502046 49.3861905)",,,,
23458030,,,Praetoriusstraße,residential,False,False,111.75,"LINESTRING (11.3496467 49.3874816, 11.3497448 49.3874868, 11.3499265 49.3874935, 11.3500704 49.3874984, 11.3503495 49.387508, 11.3503931 49.3875057, 11.3507646 49.387486, 11.351181 49.387436)",,30,,
23458031,,,An der Winterschule,living_street,False,False,64.671,"LINESTRING (11.3496467 49.3874816, 11.3496474 49.3876422, 11.3497189 49.3878422, 11.3498006 49.3880512)",,,,
23883514,2,,Mühlweg,residential,False,False,188.024,"LINESTRING (11.3525209 49.3818422, 11.3525666 49.3820006, 11.3527007 49.3824496, 11.3527547 49.3826302, 11.3528971 49.3831067, 11.3529268 49.3833483, 11.3529237 49.3833842, 11.3529162 49.3834715, 11.352913 49.3835086)",,30,,
"[34181376, 238157899]",2,St 2240,Jakob-Baier-Straße,secondary,False,False,162.591,"LINESTRING (11.3525209 49.3818422, 11.3526918 49.3818161, 11.3536374 49.3816404, 11.3536785 49.3816328, 11.3543317 49.3815189, 11.3544475 49.381493, 11.3546831 49.3814475)",,"['50', '70']",,
34342675,,St 2240,Pfaffentalstraße,secondary,False,True,187.68,"LINESTRING (11.3525209 49.3818422, 11.3521802 49.3818845, 11.3515155 49.3819683, 11.3511323 49.3820178, 11.3507336 49.3820706, 11.3499805 49.3821788)",,50,,
"[145815952, 28238082, 198307030]",,,Professor-Franz-Becker-Straße,residential,False,True,305.181,"LINESTRING (11.3546831 49.3814475, 11.354759 49.3815711, 11.354762 49.3815855, 11.3548634 49.3820129, 11.3548724 49.3820561, 11.3549193 49.3822812, 11.3550243 49.3827848, 11.3550738 49.3830221, 11.3552153 49.3837093, 11.3553779 49.3841494)",,20,,
"[34181376, 238157899]",2,St 2240,Jakob-Baier-Straße,secondary,False,True,162.591,"LINESTRING (11.3546831 49.3814475, 11.3544475 49.381493, 11.3543317 49.3815189, 11.3536785 49.3816328, 11.3536374 49.3816404, 11.3526918 49.3818161, 11.3525209 49.3818422)",,"['50', '70']",,
36882281,2,LAU 23,Rascher Straße,tertiary,False,False,27.847,"LINESTRING (11.3624393 49.3825708, 11.3626281 49.3823526)",,50,,
23458034,2,LAU 23,Rascher Straße,tertiary,False,True,40.995,"LINESTRING (11.3624393 49.3825708, 11.3622849 49.3827784, 11.3622124 49.3829081)",,50,,
145815842,,,Grasiger Weg,residential,False,False,71.45100000000001,"LINESTRING (11.3624393 49.3825708, 11.3623074 49.3825039, 11.3622321 49.3820382, 11.3622192 49.3819733)",,30,3.84,
23458047,,,Riedener Kirchenweg,residential,False,True,78.915,"LINESTRING (11.3630172 49.389222, 11.3629733 49.3891604, 11.3622649 49.388714)",,30,,
33893255,,,Hackenrichtstraße,residential,False,False,201.15300000000002,"LINESTRING (11.3630172 49.389222, 11.3626104 49.3894938, 11.3624512 49.3895763, 11.3621481 49.3897335, 11.36163 49.3899363, 11.3611564 49.3900667, 11.3607694 49.390162, 11.3607349 49.3902036)",,30,,
33893255,,,Hackenrichtstraße,residential,False,True,201.15300000000002,"LINESTRING (11.3607349 49.3902036, 11.3607694 49.390162, 11.3611564 49.3900667, 11.36163 49.3899363, 11.3621481 49.3897335, 11.3624512 49.3895763, 11.3626104 49.3894938, 11.3630172 49.389222)",,30,,
23458045,,,Riedener Kirchenweg,residential,False,False,175.51900000000003,"LINESTRING (11.3608381 49.3874654, 11.3608653 49.3875078, 11.3609358 49.3876178, 11.3609688 49.3876332, 11.3611226 49.3878135, 11.36127 49.3879864, 11.3613286 49.3880464, 11.3613928 49.388112, 11.3615195 49.3882416, 11.3616099 49.3883289, 11.3619163 49.3885273, 11.3622649 49.388714)",,30,,
145815842,,,Grasiger Weg,residential,False,True,71.451,"LINESTRING (11.3622192 49.3819733, 11.3622321 49.3820382, 11.3623074 49.3825039, 11.3624393 49.3825708)",,30,3.84,
145816067,1,,Wallensteinstraße,residential,False,False,113.56700000000001,"LINESTRING (11.3622192 49.3819733, 11.3610511 49.3820405, 11.3606572 49.3820681)",,30,,
145815940,,,Ohmstraße,residential,True,False,140.911,"LINESTRING (11.3528537 49.3869391, 11.3524768 49.3868438, 11.3521098 49.3867507, 11.3518339 49.386702, 11.3516798 49.3866769, 11.3515025 49.3866481, 11.3511477 49.3866225, 11.3509836 49.3866213)",,20,,
145815963,,,Röderstraße,residential,False,False,67.19,"LINESTRING (11.3528537 49.3869391, 11.3530039 49.3865502, 11.3530134 49.3865231, 11.3530337 49.386456, 11.3530883 49.386355)",,20,6,
145815805,2,,Albert-Schweitzer-Straße,residential,False,False,79.527,"LINESTRING (11.3601505 49.3835844, 11.3600926 49.3833913, 11.3600648 49.3830699, 11.3600404 49.382874)",,30,,
145815805,2,,Albert-Schweitzer-Straße,residential,False,True,156.701,"LINESTRING (11.3601505 49.3835844, 11.3602341 49.3837616, 11.3602962 49.3838931, 11.3604411 49.3841275, 11.3605823 49.3843558, 11.3606248 49.3844275, 11.3607372 49.3846169, 11.3608418 49.3847624, 11.3609434 49.3847893, 11.3610572 49.3848043)",,30,,
"[145815931, 34181555]",,,Nößlerstraße,residential,False,False,132.49,"LINESTRING (11.3601505 49.3835844, 11.3601116 49.3835844, 11.3599452 49.3835844, 11.3596513 49.3836357, 11.3591537 49.3837913, 11.3591127 49.3838041, 11.3588135 49.3838819, 11.3584393 49.3839758)",,,,
145815923,,,Leibnizstraße,residential,False,True,34.34,"LINESTRING (11.3600404 49.382874, 11.3595749 49.3829335)",,,,
145815805,2,,Albert-Schweitzer-Straße,residential,False,False,28.147000000000002,"LINESTRING (11.3600404 49.382874, 11.3600383 49.3828621, 11.360036 49.3828494, 11.3600033 49.3826684, 11.359995 49.3826226)",,30,,
145815805,2,,Albert-Schweitzer-Straße,residential,False,True,79.527,"LINESTRING (11.3600404 49.382874, 11.3600648 49.3830699, 11.3600926 49.3833913, 11.3601505 49.3835844)",,30,,
145816067,1,,Wallensteinstraße,residential,False,True,29.889,"LINESTRING (11.3599045 49.3821216, 11.3603149 49.3820921)",,30,,
145815805,2,,Albert-Schweitzer-Straße,residential,False,False,66.548,"LINESTRING (11.3599045 49.3821216, 11.35982 49.3818272, 11.3597714 49.3815884, 11.3597597 49.3815308)",,30,,
145815805,2,,Albert-Schweitzer-Straße,residential,False,True,56.092999999999996,"LINESTRING (11.3599045 49.3821216, 11.3599124 49.3821652, 11.359995 49.3826226)",,30,,
145816067,1,,Wallensteinstraße,residential,False,False,145.869,"LINESTRING (11.3599045 49.3821216, 11.3594319 49.3821646, 11.3579088 49.382303)",,30,,
956297054,,,VdK-Siedlung,residential,False,False,32.594,"LINESTRING (11.3597597 49.3815308, 11.3602091 49.3815488)",,30,,
145815805,2,,Albert-Schweitzer-Straße,residential,False,True,66.548,"LINESTRING (11.3597597 49.3815308, 11.3597714 49.3815884, 11.35982 49.3818272, 11.3599045 49.3821216)",,30,,
145815977,,,Schopperstraße,residential,False,True,146.535,"LINESTRING (11.3597597 49.3815308, 11.3596974 49.3815306, 11.3588047 49.3816017, 11.3586812 49.3816115, 11.3578435 49.3817309, 11.3577651 49.3817432)",,30,,
145815870,,,Heisterstraße,residential,False,False,63.11,"LINESTRING (11.3579088 49.382303, 11.3577651 49.3817432)",,30,,
145816067,1,,Wallensteinstraße,residential,False,False,145.375,"LINESTRING (11.3579088 49.382303, 11.3575192 49.3823496, 11.3568244 49.3824327, 11.3560503 49.3825402, 11.3559372 49.3825504)",,30,,
145816067,1,,Wallensteinstraße,residential,False,True,145.869,"LINESTRING (11.3579088 49.382303, 11.3594319 49.3821646, 11.3599045 49.3821216)",,30,,
24806955,,,Torwiesenstraße,residential,False,False,74.658,"LINESTRING (11.3501116 49.3834559, 11.3500977 49.3831024, 11.3500852 49.3827847)",,,,
"[36533136, 145815834]",,,Feuerweg,residential,False,False,203.17399999999998,"LINESTRING (11.3501116 49.3834559, 11.3508221 49.3834308, 11.350834 49.3834305, 11.3516463 49.383479, 11.3517807 49.3834825, 11.3527702 49.3835081, 11.352913 49.3835086)",,,,
23883514,2,,Mühlweg,residential,False,True,188.024,"LINESTRING (11.352913 49.3835086, 11.3529162 49.3834715, 11.3529237 49.3833842, 11.3529268 49.3833483, 11.3528971 49.3831067, 11.3527547 49.3826302, 11.3527007 49.3824496, 11.3525666 49.3820006, 11.3525209 49.3818422)",,30,,
"[51138459, 34342676]",2,,Mühlweg,residential,False,False,208.88600000000002,"LINESTRING (11.352913 49.3835086, 11.3528824 49.383884, 11.3528764 49.3839576, 11.3528753 49.3839705, 11.3528399 49.3841707, 11.3528273 49.3843199, 11.3528181 49.3843775, 11.352813 49.3844094, 11.3527962 49.3845151, 11.3527893 49.3845856, 11.3527693 49.3847919, 11.352731 49.3850672, 11.3527057 49.3853343, 11.3527001 49.3853816)",,30,,
"[36533136, 145815834]",,,Feuerweg,residential,False,True,203.174,"LINESTRING (11.352913 49.3835086, 11.3527702 49.3835081, 11.3517807 49.3834825, 11.3516463 49.383479, 11.350834 49.3834305, 11.3508221 49.3834308, 11.3501116 49.3834559)",,,,
15219332,,LAU 23,Riedener Straße,tertiary,False,True,119.88,"LINESTRING (11.3591526 49.3880251, 11.3591553 49.3882382, 11.3590799 49.3885915, 11.3590513 49.3888512, 11.3590607 49.3889584, 11.3590833 49.3890982)",,50,,
"[33893232, 51139870]",,,Lederesmühle,residential,False,False,76.175,"LINESTRING (11.3591526 49.3880251, 11.3590326 49.3880124, 11.3590021 49.3880018, 11.3589568 49.3879862, 11.3588437 49.3879349, 11.3586938 49.3878622, 11.358654 49.3878429, 11.3583728 49.3877007, 11.3582683 49.3876702)",,,,
145815969,,LAU 23,Schießhausstraße,tertiary,False,False,52.61900000000001,"LINESTRING (11.3591526 49.3880251, 11.3591507 49.3879822, 11.3591437 49.3878282, 11.3591538 49.3877243, 11.3591767 49.3876437, 11.3592329 49.3875613)",,50,,
