osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
49224481,2,L 288,Bensberger Straße,secondary,50,False,False,12.693,"LINESTRING (7.1819343 50.8991089, 7.1821059 50.8990726)",,
367224240,,,Gerottener Weg,residential,30,False,True,33.679,"LINESTRING (7.1819343 50.8991089, 7.1816476 50.8991822, 7.1814914 50.8992259)",,
"[939051033, 377058019]",2,L 288,Bensberger Straße,secondary,50,False,False,65.82099999999998,"LINESTRING (7.1826135 50.8988981, 7.1827304 50.8988174, 7.18283 50.898721, 7.1828948 50.8985478, 7.1829075 50.8985214, 7.1829248 50.8985, 7.1829444 50.8984816, 7.1829589 50.8984671, 7.1829896 50.8984439, 7.1830385 50.8984265, 7.1830862 50.8984128)",,
"[328430636, 527929375]",2,L 288,Bensberger Straße,secondary,50,False,True,40.944,"LINESTRING (7.1826135 50.8988981, 7.182479 50.8989653, 7.1824145 50.8989935, 7.1823421 50.8990172, 7.1822774 50.8990346, 7.1821739 50.8990559, 7.1821251 50.8990679, 7.1821059 50.8990726)",,
150960166,2,L 284,Hauptstraße,secondary,50,False,True,94.277,"LINESTRING (7.1830862 50.8984128, 7.1830934 50.8985521, 7.1831301 50.8992602)",,
"[939051033, 377058019]",2,L 288,Bensberger Straße,secondary,50,False,True,65.821,"LINESTRING (7.1830862 50.8984128, 7.1830385 50.8984265, 7.1829896 50.8984439, 7.1829589 50.8984671, 7.1829444 50.8984816, 7.1829248 50.8985, 7.1829075 50.8985214, 7.1828948 50.8985478, 7.18283 50.898721, 7.1827304 50.8988174, 7.1826135 50.8988981)",,
1080743800,3,L 284,Hauptstraße,secondary,50,False,False,33.461,"LINESTRING (7.1830862 50.8984128, 7.1830841 50.898299, 7.1830835 50.8982651, 7.1830817 50.8981634, 7.1830817 50.8981119)",,
"[367224235, 27035044]",,,Jahnstraße,residential,,False,False,419.449,"LINESTRING (7.1830387 50.8972896, 7.183128 50.8972884, 7.1834372 50.8972885, 7.1835651 50.8973651, 7.1837181 50.8974541, 7.1838181 50.8974845, 7.1839375 50.8974985, 7.1843523 50.8975471, 7.1845469 50.8975689, 7.1846249 50.8975732, 7.1849706 50.89761, 7.1852442 50.8976391, 7.1859757 50.8977007, 7.1863638 50.8977144, 7.1864402 50.8977153, 7.1867246 50.8977183, 7.1869628 50.8977192, 7.1871003 50.8977232, 7.1873796 50.8977472, 7.1877076 50.8977923, 7.1879858 50.8978326, 7.1883985 50.8978805, 7.188552 50.8978892, 7.1886797 50.8978923, 7.1887905 50.8978886, 7.1888511 50.8978889)",,
49224480,2,L 284,Hauptstraße,secondary,50,False,False,30.217999999999996,"LINESTRING (7.1830387 50.8972896, 7.183021 50.897199, 7.1829877 50.8971064, 7.1829461 50.897025)",,
"[1080743800, 49224482]","['2', '3']",L 284,Hauptstraße,secondary,50,False,True,91.50999999999999,"LINESTRING (7.1830387 50.8972896, 7.1830629 50.8975024, 7.1830672 50.8976273, 7.1830678 50.8976618, 7.1830759 50.8979222, 7.1830781 50.8979943, 7.1830817 50.8981119)",,
