osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,bridge,lanes
15372212,secondary,50,roundabout,True,False,27.899,"LINESTRING (9.7862613 52.086874, 9.7862224 52.0868663, 9.7861864 52.0868544, 9.7861547 52.0868386, 9.7861282 52.0868195, 9.7861079 52.0867978, 9.7860946 52.0867741, 9.7860885 52.0867492, 9.78609 52.0867242, 9.7860991 52.0866997, 9.7861153 52.0866767)",,,,
15372212,secondary,50,roundabout,True,False,28.071,"LINESTRING (9.7863553 52.0866094, 9.7864039 52.0866196, 9.7864473 52.0866365, 9.7864831 52.0866591, 9.7865095 52.0866862, 9.786525 52.0867163, 9.7865287 52.0867477, 9.7865204 52.0867789, 9.7865007 52.086808)",,,,
945073872,secondary,50,,False,False,18.598,"LINESTRING (9.7863553 52.0866094, 9.786379 52.0865504, 9.7863921 52.0865178, 9.7864204 52.086447)",L 480,Bethelner Landstraße,,
15372212,secondary,50,roundabout,True,False,19.171,"LINESTRING (9.7865007 52.086808, 9.7864779 52.0868283, 9.7864496 52.0868457, 9.7864166 52.0868597, 9.78638 52.0868698, 9.7863411 52.0868756, 9.7863011 52.086877, 9.7862613 52.086874)",,,,
398764336,secondary,50,,False,False,257.31600000000003,"LINESTRING (9.7866114 52.0831543, 9.7866256 52.0830214, 9.7866328 52.0829756, 9.7866739 52.0827129, 9.7867611 52.0824001, 9.787221 52.0808724)",L 480,Rhedener Landstraße,,
399024862,secondary,50,,False,True,32.429,"LINESTRING (9.7866114 52.0831543, 9.7866084 52.0832655, 9.7866075 52.0833002, 9.7866066 52.0833348, 9.7866036 52.0834459)",L 480,Bethelner Landstraße,,
948255644,tertiary,,,False,True,34.205,"LINESTRING (9.7866114 52.0831543, 9.7864814 52.0831685, 9.7864629 52.0831705, 9.7864104 52.0831791, 9.7861217 52.0832176)",,Steintorstraße,,
1204868375,residential,30,,False,False,20.277,"LINESTRING (9.7866114 52.0831543, 9.7867334 52.0831551, 9.7867597 52.0831553, 9.7867963 52.0831558, 9.7869081 52.0831572)",,Eitzumer Weg,,
15372212,secondary,50,roundabout,True,False,19.292,"LINESTRING (9.7861153 52.0866767, 9.7861421 52.0866529, 9.7861766 52.0866332, 9.7862171 52.0866185, 9.7862618 52.0866094, 9.7863086 52.0866063, 9.7863553 52.0866094)",,,,
"[30012888, 30012885, 1095655238]",secondary,50,,False,True,155.496,"LINESTRING (9.7861153 52.0866767, 9.7860219 52.0866514, 9.7859613 52.0866351, 9.785772 52.0865873, 9.7856151 52.0865544, 9.7854502 52.0865281, 9.7853067 52.0865176, 9.7851935 52.0865117, 9.7850399 52.0865165, 9.7848271 52.0865395, 9.783921 52.0866904)",L 482,Ladestraße,,
26218990,residential,30,,False,True,137.90099999999998,"LINESTRING (9.7813356 52.0870898, 9.7813145 52.0870473, 9.7813034 52.0870251, 9.7812831 52.0869936, 9.7812108 52.0868963, 9.7810251 52.0866525, 9.7809058 52.0864959, 9.7807775 52.0863275, 9.7807086 52.0862371, 9.780685 52.0862061, 9.7805662 52.0860502, 9.780514 52.0859582)",,Am Eltwerk,,
30012885,secondary,50,,False,False,73.322,"LINESTRING (9.7813356 52.0870898, 9.7815238 52.0870627, 9.7823763 52.086929)",L 482,Ladestraße,,
1095655239,secondary,50,,False,True,107.93400000000001,"LINESTRING (9.7813356 52.0870898, 9.7811329 52.0871211, 9.7808559 52.0871687, 9.7806521 52.0872109, 9.7804696 52.0872651, 9.7802631 52.0873368, 9.7799077 52.0874835)",L 482,Ladestraße,,
414803418,residential,,,False,True,42.571,"LINESTRING (9.7799077 52.0874835, 9.7798541 52.0874242, 9.7797104 52.0872817, 9.7796394 52.0872092, 9.7796 52.0871513)",,Bahnhofstraße,,
1095655239,secondary,50,,False,False,107.93400000000001,"LINESTRING (9.7799077 52.0874835, 9.7802631 52.0873368, 9.7804696 52.0872651, 9.7806521 52.0872109, 9.7808559 52.0871687, 9.7811329 52.0871211, 9.7813356 52.0870898)",L 482,Ladestraße,,
"[30012884, 25516254]",residential,,,False,False,194.964,"LINESTRING (9.7789164 52.0843871, 9.7789461 52.0844497, 9.7790582 52.0846648, 9.7791098 52.0847508, 9.7792663 52.0850392, 9.7794527 52.0853442, 9.779497 52.0854581, 9.7795328 52.0855979, 9.7795542 52.0860799)",,Bahnhofstraße,,
"[46891393, 46891394, 29427812, 27230631, 993627994]",tertiary,30,,False,True,127.688,"LINESTRING (9.7789164 52.0843871, 9.7788034 52.0843922, 9.7787055 52.0843901, 9.7784785 52.0843803, 9.7782082 52.0843615, 9.778069 52.0843509, 9.7780044 52.0843463, 9.7777038 52.0843247, 9.7771663 52.0842691, 9.7770703 52.0842432)",,Steintor,yes,
1095601776,tertiary,,,False,False,41.486999999999995,"LINESTRING (9.7789164 52.0843871, 9.7791101 52.0843632, 9.7795067 52.0843003)",,Steintorstraße,,
15377318,secondary,50,,False,False,62.36,"LINESTRING (9.7868511 52.0850416, 9.7868023 52.0847486, 9.7867676 52.0845524, 9.7867583 52.0844837)",L 480,Bethelner Landstraße,,
15377318,secondary,50,,False,True,86.58800000000001,"LINESTRING (9.7868511 52.0850416, 9.7868546 52.0851748, 9.7868503 52.0852799, 9.7868318 52.0853873, 9.7868073 52.0854816, 9.7867496 52.0856256, 9.7866762 52.0858087)",L 480,Bethelner Landstraße,,
26216060,residential,,,False,False,13.283,"LINESTRING (9.7868511 52.0850416, 9.7867594 52.0850445, 9.7867236 52.0850476, 9.7866583 52.0850551)",,Sauerweinstraße,,
26216060,residential,,,False,True,13.283000000000001,"LINESTRING (9.7866583 52.0850551, 9.7867236 52.0850476, 9.7867594 52.0850445, 9.7868511 52.0850416)",,Sauerweinstraße,,
26216061,residential,30,,False,False,138.033,"LINESTRING (9.7835278 52.0854649, 9.7830276 52.0855456, 9.7823454 52.0856718, 9.782121 52.0857078, 9.7815874 52.0858094)",,Dr.-Georg-Sauerwein-Straße,,
"[26216061, 26216063]",residential,30,,False,True,304.27399999999994,"LINESTRING (9.7835278 52.0854649, 9.7838599 52.0854133, 9.7840648 52.0853844, 9.7843896 52.085341, 9.7849633 52.0852713, 9.7850186 52.0852501, 9.7850335 52.0852213, 9.7849959 52.0851066, 9.7848526 52.0846795, 9.7848386 52.0846425, 9.7847794 52.0844835, 9.7847588 52.0844308, 9.7846944 52.0842349, 9.7846493 52.0840975, 9.7846268 52.084029, 9.7845136 52.0836844, 9.7844728 52.0835702, 9.7844612 52.0835362, 9.7844436 52.0834963)",,"['Dr.-Georg-Sauerwein-Straße', 'Neue Straße']",,
26218973,residential,30,,False,False,138.897,"LINESTRING (9.7835278 52.0854649, 9.7836913 52.0859657, 9.7837573 52.0861766, 9.7839003 52.0866346, 9.783921 52.0866904)",,Georgstraße,,
26218973,residential,30,,False,True,193.48299999999998,"LINESTRING (9.7835278 52.0854649, 9.7834677 52.0852704, 9.7834069 52.0850716, 9.7833908 52.0850128, 9.7833404 52.0848439, 9.7832375 52.0844992, 9.7831578 52.0842236, 9.783141 52.0841684, 9.783098 52.0840322, 9.7830678 52.0839503, 9.7830329 52.0838464, 9.7830237 52.0838185, 9.7829903 52.0837572)",,Georgstraße,,
26216061,residential,30,,False,False,75.186,"LINESTRING (9.7815874 52.0858094, 9.780514 52.0859582)",,Dr.-Georg-Sauerwein-Straße,,
26216061,residential,30,,False,True,138.03300000000002,"LINESTRING (9.7815874 52.0858094, 9.782121 52.0857078, 9.7823454 52.0856718, 9.7830276 52.0855456, 9.7835278 52.0854649)",,Dr.-Georg-Sauerwein-Straße,,
26216066,residential,30,,False,False,135.673,"LINESTRING (9.7815874 52.0858094, 9.7817621 52.086064, 9.7820171 52.086424, 9.782203 52.0866843, 9.782346 52.0868796, 9.7823763 52.086929)",,Falkenstraße,,
26216066,residential,30,,False,True,156.272,"LINESTRING (9.7815874 52.0858094, 9.7812734 52.085083, 9.7810091 52.0844497)",,Falkenstraße,,
26216061,residential,30,,False,True,75.186,"LINESTRING (9.780514 52.0859582, 9.7815874 52.0858094)",,Dr.-Georg-Sauerwein-Straße,,
26216061,residential,30,,False,False,66.963,"LINESTRING (9.780514 52.0859582, 9.7796381 52.0860684, 9.7795542 52.0860799)",,Dr.-Georg-Sauerwein-Straße,,
26218990,residential,30,,False,False,137.901,"LINESTRING (9.780514 52.0859582, 9.7805662 52.0860502, 9.780685 52.0862061, 9.7807086 52.0862371, 9.7807775 52.0863275, 9.7809058 52.0864959, 9.7810251 52.0866525, 9.7812108 52.0868963, 9.7812831 52.0869936, 9.7813034 52.0870251, 9.7813145 52.0870473, 9.7813356 52.0870898)",,Am Eltwerk,,
26216061,residential,30,,False,True,66.963,"LINESTRING (9.7795542 52.0860799, 9.7796381 52.0860684, 9.780514 52.0859582)",,Dr.-Georg-Sauerwein-Straße,,
"[414803418, 30012884]",residential,,,False,False,119.29200000000002,"LINESTRING (9.7795542 52.0860799, 9.7795555 52.0861459, 9.7795601 52.0862532, 9.7795591 52.0863031, 9.7795613 52.0864507, 9.7795613 52.0865978, 9.7795634 52.086702, 9.7795675 52.086822, 9.7795677 52.0869394, 9.7795708 52.0869748, 9.7795741 52.0870368, 9.7795803 52.087086, 9.7796 52.0871513)",,Bahnhofstraße,,
"[30012884, 25516254]",residential,,,False,True,194.96400000000003,"LINESTRING (9.7795542 52.0860799, 9.7795328 52.0855979, 9.779497 52.0854581, 9.7794527 52.0853442, 9.7792663 52.0850392, 9.7791098 52.0847508, 9.7790582 52.0846648, 9.7789461 52.0844497, 9.7789164 52.0843871)",,Bahnhofstraße,,
24037360,tertiary,,,False,False,53.525999999999996,"LINESTRING (9.7844436 52.0834963, 9.7848219 52.0834273, 9.7849705 52.0834017, 9.7851961 52.0833626)",,Steintorstraße,,
24037360,tertiary,,,False,True,99.699,"LINESTRING (9.7844436 52.0834963, 9.7843546 52.0835135, 9.7842916 52.083524, 9.7837079 52.0836282, 9.7832385 52.0837159, 9.7830433 52.083748)",,Steintorstraße,,
"[26216061, 26216063]",residential,30,,False,False,304.274,"LINESTRING (9.7844436 52.0834963, 9.7844612 52.0835362, 9.7844728 52.0835702, 9.7845136 52.0836844, 9.7846268 52.084029, 9.7846493 52.0840975, 9.7846944 52.0842349, 9.7847588 52.0844308, 9.7847794 52.0844835, 9.7848386 52.0846425, 9.7848526 52.0846795, 9.7849959 52.0851066, 9.7850335 52.0852213, 9.7850186 52.0852501, 9.7849633 52.0852713, 9.7843896 52.085341, 9.7840648 52.0853844, 9.7838599 52.0854133, 9.7835278 52.0854649)",,"['Dr.-Georg-Sauerwein-Straße', 'Neue Straße']",,
24037360,tertiary,,,False,True,3.763,"LINESTRING (9.7830433 52.083748, 9.7829903 52.0837572)",,Steintorstraße,,
24037360,tertiary,,,False,False,99.699,"LINESTRING (9.7830433 52.083748, 9.7832385 52.0837159, 9.7837079 52.0836282, 9.7842916 52.083524, 9.7843546 52.0835135, 9.7844436 52.0834963)",,Steintorstraße,,
412506564,residential,30,,False,True,127.349,"LINESTRING (9.7830433 52.083748, 9.7830539 52.0836774, 9.7831628 52.082946, 9.7832132 52.0826075)",,Hohlstraße,,
26218973,residential,30,,False,True,138.897,"LINESTRING (9.783921 52.0866904, 9.7839003 52.0866346, 9.7837573 52.0861766, 9.7836913 52.0859657, 9.7835278 52.0854649)",,Georgstraße,,
"[30012888, 30012885, 1095655238]",secondary,50,,False,False,155.496,"LINESTRING (9.783921 52.0866904, 9.7848271 52.0865395, 9.7850399 52.0865165, 9.7851935 52.0865117, 9.7853067 52.0865176, 9.7854502 52.0865281, 9.7856151 52.0865544, 9.785772 52.0865873, 9.7859613 52.0866351, 9.7860219 52.0866514, 9.7861153 52.0866767)",L 482,Ladestraße,,
30012885,secondary,50,,False,True,108.826,"LINESTRING (9.783921 52.0866904, 9.7837399 52.0867182, 9.7829817 52.0868355, 9.7826714 52.0868835, 9.7823763 52.086929)",L 482,Ladestraße,,
24037360,tertiary,,,False,False,155.04399999999998,"LINESTRING (9.7807989 52.0841183, 9.7809971 52.0840897, 9.7813318 52.0840374, 9.7818282 52.0839572, 9.7825558 52.0838331, 9.7829903 52.0837572)",,Steintorstraße,,
24037360,tertiary,,,False,True,70.494,"LINESTRING (9.7807989 52.0841183, 9.7807608 52.0841236, 9.7806109 52.0841442, 9.7804801 52.0841616, 9.7803323 52.0841817, 9.7797926 52.084258)",,Steintorstraße,,
26216066,residential,30,,False,False,39.563,"LINESTRING (9.7807989 52.0841183, 9.7808279 52.0841719, 9.7808433 52.0841926, 9.7810091 52.0844497)",,Falkenstraße,,
26216066,residential,30,,False,True,135.673,"LINESTRING (9.7823763 52.086929, 9.782346 52.0868796, 9.782203 52.0866843, 9.7820171 52.086424, 9.7817621 52.086064, 9.7815874 52.0858094)",,Falkenstraße,,
30012885,secondary,50,,False,False,108.82600000000001,"LINESTRING (9.7823763 52.086929, 9.7826714 52.0868835, 9.7829817 52.0868355, 9.7837399 52.0867182, 9.783921 52.0866904)",L 482,Ladestraße,,
30012885,secondary,50,,False,True,73.322,"LINESTRING (9.7823763 52.086929, 9.7815238 52.0870627, 9.7813356 52.0870898)",L 482,Ladestraße,,
24037360,tertiary,,,False,False,70.49399999999999,"LINESTRING (9.7797926 52.084258, 9.7803323 52.0841817, 9.7804801 52.0841616, 9.7806109 52.0841442, 9.7807608 52.0841236, 9.7807989 52.0841183)",,Steintorstraße,,
24037360,tertiary,,,False,True,20.094,"LINESTRING (9.7797926 52.084258, 9.7796874 52.0842733, 9.7795067 52.0843003)",,Steintorstraße,,
26216067,residential,30,,False,False,113.139,"LINESTRING (9.7797926 52.084258, 9.7798153 52.0843168, 9.7798229 52.0843369, 9.7799008 52.0845426, 9.779945 52.0845879, 9.7800067 52.0845971, 9.7805962 52.0845087, 9.7806853 52.0844954, 9.7807832 52.0844824, 9.7810091 52.0844497)",,Molkereistraße,,
26216066,residential,30,,False,False,156.272,"LINESTRING (9.7810091 52.0844497, 9.7812734 52.085083, 9.7815874 52.0858094)",,Falkenstraße,,
26216066,residential,30,,False,True,39.563,"LINESTRING (9.7810091 52.0844497, 9.7808433 52.0841926, 9.7808279 52.0841719, 9.7807989 52.0841183)",,Falkenstraße,,
26216067,residential,30,,False,True,113.139,"LINESTRING (9.7810091 52.0844497, 9.7807832 52.0844824, 9.7806853 52.0844954, 9.7805962 52.0845087, 9.7800067 52.0845971, 9.779945 52.0845879, 9.7799008 52.0845426, 9.7798229 52.0843369, 9.7798153 52.0843168, 9.7797926 52.084258)",,Molkereistraße,,
24037360,tertiary,,,False,False,3.763,"LINESTRING (9.7829903 52.0837572, 9.7830433 52.083748)",,Steintorstraße,,
24037360,tertiary,,,False,True,155.04399999999998,"LINESTRING (9.7829903 52.0837572, 9.7825558 52.0838331, 9.7818282 52.0839572, 9.7813318 52.0840374, 9.7809971 52.0840897, 9.7807989 52.0841183)",,Steintorstraße,,
26218973,residential,30,,False,False,193.483,"LINESTRING (9.7829903 52.0837572, 9.7830237 52.0838185, 9.7830329 52.0838464, 9.7830678 52.0839503, 9.783098 52.0840322, 9.783141 52.0841684, 9.7831578 52.0842236, 9.7832375 52.0844992, 9.7833404 52.0848439, 9.7833908 52.0850128, 9.7834069 52.0850716, 9.7834677 52.0852704, 9.7835278 52.0854649)",,Georgstraße,,
26218986,residential,30,,False,True,257.117,"LINESTRING (9.7832132 52.0826075, 9.7795672 52.0831791)",,Empedastraße,,
412506564,residential,30,,False,False,127.349,"LINESTRING (9.7832132 52.0826075, 9.7831628 52.082946, 9.7830539 52.0836774, 9.7830433 52.083748)",,Hohlstraße,,
412506564,residential,30,,False,True,58.771,"LINESTRING (9.7832132 52.0826075, 9.7832819 52.0822046, 9.7833052 52.082082)",,Hohlstraße,,
26218987,living_street,,,False,True,260.89,"LINESTRING (9.7833052 52.082082, 9.7812915 52.0823878, 9.7796046 52.082659)",,Blumenweg,,
412506564,residential,30,,False,False,58.771,"LINESTRING (9.7833052 52.082082, 9.7832819 52.0822046, 9.7832132 52.0826075)",,Hohlstraße,,
"[398764344, 26216065, 412506564]",residential,30,,False,"[False, True]",66.507,"LINESTRING (9.7833052 52.082082, 9.7833617 52.081592, 9.7833733 52.0815073, 9.7833763 52.0814855)",,Hohlstraße,yes,
26216065,residential,30,,False,False,114.739,"LINESTRING (9.7835298 52.080416, 9.7833827 52.0814439)",,Hohlstraße,,
26218977,residential,30,,False,False,11.709,"LINESTRING (9.7835298 52.080416, 9.7833585 52.0804184)",,Im Alten Dorfe,,
26218976,residential,,,False,False,56.79,"LINESTRING (9.7799921 52.0790408, 9.780823 52.0790496)",,Siedlerkamp,,
26218984,residential,30,,False,False,213.175,"LINESTRING (9.7799921 52.0790408, 9.7797778 52.0808483, 9.7797734 52.0809531)",,Breite Straße,,
26218976,residential,,,False,True,56.79,"LINESTRING (9.780823 52.0790496, 9.7799921 52.0790408)",,Siedlerkamp,,
26218976,residential,,,False,False,60.104,"LINESTRING (9.780823 52.0790496, 9.7814013 52.079054, 9.7815022 52.0790542, 9.781597 52.0790469, 9.7816873 52.0790143)",,Siedlerkamp,,
26218983,residential,,,False,False,88.431,"LINESTRING (9.780823 52.0790496, 9.7807766 52.0797366, 9.780712 52.0798367)",,Neuer Kamp,,
26218976,residential,,,False,True,60.104,"LINESTRING (9.7816873 52.0790143, 9.781597 52.0790469, 9.7815022 52.0790542, 9.7814013 52.079054, 9.780823 52.0790496)",,Siedlerkamp,,
26218978,residential,,,False,False,163.53,"LINESTRING (9.7816873 52.0790143, 9.7817398 52.0791261, 9.7816968 52.0799436, 9.7817024 52.0800023, 9.781733 52.0802054, 9.7817709 52.080341, 9.781823 52.0804732)",,Friesenkamp,,
26218977,residential,30,,False,False,41.004,"LINESTRING (9.7824746 52.08056, 9.7818932 52.0806512)",,Im Alten Dorfe,,
26218977,residential,30,,False,True,62.42,"LINESTRING (9.7824746 52.08056, 9.7833585 52.0804184)",,Im Alten Dorfe,,
26218980,residential,,,False,False,34.141,"LINESTRING (9.7824746 52.08056, 9.7825949 52.080858)",,Conrad-Broyhan-Weg,,
26218977,residential,30,,False,False,23.912,"LINESTRING (9.7818932 52.0806512, 9.7815542 52.0807045)",,Im Alten Dorfe,,
26218977,residential,30,,False,True,41.004,"LINESTRING (9.7818932 52.0806512, 9.7824746 52.08056)",,Im Alten Dorfe,,
26218979,residential,,,False,False,20.366,"LINESTRING (9.7818932 52.0806512, 9.781823 52.0804732)",,Friesenkamp,,
26218977,residential,30,,False,False,57.914,"LINESTRING (9.7815542 52.0807045, 9.7807304 52.0808268)",,Im Alten Dorfe,,
26218977,residential,30,,False,True,23.912,"LINESTRING (9.7815542 52.0807045, 9.7818932 52.0806512)",,Im Alten Dorfe,,
26218982,residential,,,False,False,35.15,"LINESTRING (9.7815542 52.0807045, 9.78167 52.0810125)",,Schäfer-Ast-Weg,,
26218977,residential,30,,False,False,62.42,"LINESTRING (9.7833585 52.0804184, 9.7824746 52.08056)",,Im Alten Dorfe,,
26218977,residential,30,,False,True,11.709,"LINESTRING (9.7833585 52.0804184, 9.7835298 52.080416)",,Im Alten Dorfe,,
26218978,residential,,,False,True,108.96600000000001,"LINESTRING (9.7833585 52.0804184, 9.7833022 52.0803641, 9.781823 52.0804732)",,Friesenkamp,,
26218979,residential,,,False,True,20.366,"LINESTRING (9.781823 52.0804732, 9.7818932 52.0806512)",,Friesenkamp,,
26218978,residential,,,False,False,108.96600000000001,"LINESTRING (9.781823 52.0804732, 9.7833022 52.0803641, 9.7833585 52.0804184)",,Friesenkamp,,
26218978,residential,,,False,True,163.53,"LINESTRING (9.781823 52.0804732, 9.7817709 52.080341, 9.781733 52.0802054, 9.7817024 52.0800023, 9.7816968 52.0799436, 9.7817398 52.0791261, 9.7816873 52.0790143)",,Friesenkamp,,
