osmid,lanes,highway,junction,oneway,reversed,length,geometry,name,maxspeed,ref
549039047,1,secondary,roundabout,True,False,21.496,"LINESTRING (13.9543405 51.7467293, 13.954381 51.7467706, 13.9543981 51.7468178, 13.9543898 51.7468658, 13.9543571 51.7469097)",,,
26692092,,residential,,False,True,150.94699999999997,"LINESTRING (13.9426642 51.744117, 13.9427374 51.7440883, 13.9432204 51.7439151, 13.9433957 51.7438542, 13.943561 51.7437848, 13.9438212 51.7436429, 13.9440502 51.7434488, 13.9440999 51.7433858, 13.9441408 51.7432993, 13.9441673 51.7432059)",Am Spring,30,
"[124804736, 1226418254]",2,secondary,,False,"[False, True]",249.04500000000002,"LINESTRING (13.9426642 51.744117, 13.9436856 51.7449287, 13.9441574 51.745308, 13.9445752 51.7456567, 13.944741 51.7457951, 13.9448329 51.7458301, 13.9449177 51.7458563)",Finsterwalder Straße,50,L 55
22916700,2,secondary,,False,True,21.327,"LINESTRING (13.9448425 51.746415, 13.9448725 51.7462241)",Lübbenauer Straße,50,L 55
51544122,,residential,,False,True,16.539,"LINESTRING (13.9448425 51.746415, 13.9446025 51.7464216)",,,
22916700,2,secondary,,False,False,62.991,"LINESTRING (13.9448425 51.746415, 13.944814 51.7466745, 13.9447763 51.74698)",Lübbenauer Straße,50,L 55
22889144,1,secondary,roundabout,True,False,16.01,"LINESTRING (13.9449387 51.7459948, 13.9449075 51.7459508, 13.9449003 51.745903, 13.9449177 51.7458563)",Luckauer Tor,,L 55
"[1262550273, 170859395]",,residential,,False,False,103.239,"LINESTRING (13.9449387 51.7459948, 13.9448252 51.7460279, 13.9447558 51.7460562, 13.9445885 51.7461017, 13.9434811 51.7461291)",An der Bockwindmühle,,
22889144,1,secondary,roundabout,True,False,31.404000000000003,"LINESTRING (13.945233 51.7457734, 13.9452869 51.745792, 13.9453315 51.7458184, 13.9453703 51.7458525, 13.945383 51.7458909, 13.9453835 51.7459326, 13.9453656 51.7459728, 13.9453305 51.7460084)",Luckauer Tor,,L 55
"[1262550274, 1262110919]",,residential,,False,"[False, True]",217.17999999999998,"LINESTRING (13.945233 51.7457734, 13.9452679 51.7457189, 13.9452803 51.7456995, 13.9452953 51.7456665, 13.9453568 51.7455309, 13.9454614 51.7453696, 13.9455926 51.7452365, 13.9457685 51.7451301, 13.9459753 51.7450468, 13.9463665 51.7448891, 13.9465104 51.744826, 13.9466923 51.7447693, 13.9472465 51.7445623, 13.9473316 51.7445208, 13.9474168 51.7444723)",Springteichallee,,
22889231,,residential,,True,False,101.48299999999999,"LINESTRING (13.9466397 51.7459857, 13.9468081 51.7459916, 13.9475165 51.7460835, 13.9477926 51.7461151, 13.9480915 51.7461362)",Kirchstraße,30,
24386876,,residential,,False,True,23.378,"LINESTRING (13.9466397 51.7459857, 13.9465147 51.7459862, 13.9463037 51.7460103)",Kirchstraße,,
51139798,,residential,,False,False,46.122,"LINESTRING (13.949061 51.7461711, 13.9496911 51.7462467, 13.9497187 51.74625)",Kirchstraße,30,
221539480,,residential,,False,True,77.221,"LINESTRING (13.949061 51.7461711, 13.9489499 51.7465474, 13.9489405 51.7465812, 13.9488724 51.7468018, 13.9488284 51.7468473)",Platz des Friedens,30,
24010620,,residential,,False,False,71.305,"LINESTRING (13.9497187 51.74625, 13.9496703 51.7464851, 13.9496365 51.7466426, 13.9495961 51.7468308, 13.9495817 51.7468856)",Töpferstraße,30,
46135428,,residential,,False,True,17.505,"LINESTRING (13.9497187 51.74625, 13.9497299 51.7462025, 13.9497562 51.7460943)",Töpferstraße,30,
51139798,,residential,,False,True,46.122,"LINESTRING (13.9497187 51.74625, 13.9496911 51.7462467, 13.949061 51.7461711)",Kirchstraße,30,
1226418252,1,secondary,roundabout,True,False,26.073999999999998,"LINESTRING (13.9449177 51.7458563, 13.9449568 51.7458161, 13.945014 51.7457854, 13.9450837 51.7457671, 13.9451591 51.7457629, 13.945233 51.7457734)",Luckauer Tor,,L 55
"[124804736, 1226418254]",2,secondary,,False,"[False, True]",249.04500000000002,"LINESTRING (13.9449177 51.7458563, 13.9448329 51.7458301, 13.944741 51.7457951, 13.9445752 51.7456567, 13.9441574 51.745308, 13.9436856 51.7449287, 13.9426642 51.744117)",Finsterwalder Straße,50,L 55
170859394,,residential,,False,True,24.539,"LINESTRING (13.9463037 51.7460103, 13.945949 51.746032)",Schloßstraße,,
24386876,,residential,,False,False,23.378,"LINESTRING (13.9463037 51.7460103, 13.9465147 51.7459862, 13.9466397 51.7459857)",Kirchstraße,,
51099220,,residential,,False,True,50.215999999999994,"LINESTRING (13.9463037 51.7460103, 13.9463161 51.7461177, 13.9463767 51.7462278, 13.9464962 51.7463224, 13.9465989 51.7464091)",Schloßstraße,,
24378981,,residential,,False,False,131.173,"LINESTRING (13.950027 51.7448755, 13.9499431 51.7448612, 13.9496011 51.7447917, 13.9491568 51.7447171, 13.9484181 51.7447073, 13.9481599 51.7447204)",Schreiberring,,
24378989,,residential,,False,False,161.95,"LINESTRING (13.950027 51.7448755, 13.9501596 51.74491, 13.9505137 51.7450292, 13.9509388 51.7452138, 13.951145 51.7453247, 13.9513453 51.7454639, 13.9515174 51.7455977, 13.9517698 51.7458176)",Baderring,,
24826044,,residential,,False,True,270.142,"LINESTRING (13.950027 51.7448755, 13.9500703 51.7446795, 13.9503847 51.7436543, 13.9507211 51.7424846)",Lindenstraße,50,
46135428,,residential,,False,False,136.80499999999998,"LINESTRING (13.950027 51.7448755, 13.9499769 51.7451291, 13.9498293 51.7457658, 13.9497562 51.7460943)",Töpferstraße,30,
22916700,2,secondary,,False,True,4.816,"LINESTRING (13.9447694 51.7470231, 13.9447763 51.74698)",Lübbenauer Straße,50,L 55
51492685,,residential,,False,False,50.42,"LINESTRING (13.9447694 51.7470231, 13.9440403 51.7469803)",,,
"[253694969, 22916700]","['2', '3']",secondary,,False,"[False, True]",237.422,"LINESTRING (13.9447694 51.7470231, 13.9446539 51.748052, 13.9446197 51.7483414, 13.9445854 51.7487088, 13.9445537 51.7490042, 13.9445391 51.7490876, 13.9445277 51.7491529)",Lübbenauer Straße,50,L 55
24826014,,residential,,False,True,45.895,"LINESTRING (13.9522756 51.7481342, 13.9518907 51.7477972)",,,
51497304,,residential,,False,False,288.14,"LINESTRING (13.9522756 51.7481342, 13.9514931 51.7483642, 13.9510079 51.7484706, 13.9505024 51.7485402, 13.9499613 51.7485695, 13.9493513 51.7485695, 13.948778 51.7485465, 13.9482292 51.7484806)",Gartenstraße,30,
24826004,,residential,,False,True,96.937,"LINESTRING (13.9481321 51.7493503, 13.9482292 51.7484806)",Karl-Liebknecht Straße,30,
"[252785521, 252785515]","['2', '3']",secondary,,False,"[False, True]",249.40100000000004,"LINESTRING (13.9481321 51.7493503, 13.9479483 51.7493546, 13.9476693 51.7493548, 13.9475277 51.7493491, 13.9473514 51.7493466, 13.9471118 51.7493371, 13.9463955 51.7492989, 13.9449139 51.749183, 13.9447536 51.7491705, 13.9445277 51.7491529)",Luckauer Straße,,L 52
252785515,2,secondary,,False,True,295.173,"LINESTRING (13.9481321 51.7493503, 13.9491319 51.749303, 13.9496008 51.7492588, 13.9500567 51.7491997, 13.9507832 51.7490891, 13.9513538 51.7489858, 13.9517988 51.748898, 13.9523053 51.7487909)",Luckauer Straße,,L 52
24826014,,residential,,False,False,45.895,"LINESTRING (13.9518907 51.7477972, 13.9522756 51.7481342)",,,
24608206,,residential,,False,True,244.16899999999998,"LINESTRING (13.9518907 51.7477972, 13.9516155 51.7479168, 13.9512919 51.748009, 13.9506538 51.7480402, 13.9499323 51.748044, 13.9491612 51.7480038, 13.9484469 51.7479539)",Ringstraße,30,
"[185988241, 24608373]",,residential,,False,False,99.31700000000001,"LINESTRING (13.9518907 51.7477972, 13.9519761 51.7477553, 13.9520304 51.74769, 13.9521162 51.7475812, 13.9521478 51.7475066, 13.9521615 51.7474331, 13.952164 51.7473538, 13.9521467 51.7469953, 13.9521447 51.7469532)",Ringstraße,,
"[24608226, 336888636]",,residential,,False,False,354.001,"LINESTRING (13.951556 51.7439845, 13.9518435 51.7439664, 13.9523786 51.744037, 13.9531091 51.7441265, 13.9534717 51.74416, 13.9543263 51.7442921, 13.9543513 51.744295, 13.95445 51.7443066, 13.9545526 51.7443056, 13.954631 51.7442754, 13.9546625 51.7442306, 13.9547085 51.7441251, 13.9547201 51.7440757, 13.9548254 51.7436327, 13.954895 51.7434293, 13.9550111 51.7430663)",Straße der Jugend,,
"[336893618, 336893619]",,residential,,True,False,158.619,"LINESTRING (13.951556 51.7439845, 13.9514718 51.7436979, 13.9511995 51.7425753)",Poststraße,30,
24608235,,unclassified,,False,False,68.885,"LINESTRING (13.9542593 51.7490578, 13.9543177 51.7492137, 13.954403 51.7493427, 13.9545961 51.7496396)",Gewerbepark Nord,,
"[1254895424, 24608235]",3,unclassified,,False,True,74.253,"LINESTRING (13.9542593 51.7490578, 13.95423 51.7489412, 13.9542159 51.7488337, 13.9541723 51.7485423, 13.9541513 51.7483936)",Gewerbepark Nord,,
24608235,,unclassified,,False,False,117.08599999999998,"LINESTRING (13.9550899 51.750106, 13.9554807 51.7503331, 13.95612 51.7505954, 13.9564675 51.7507154)",Gewerbepark Nord,,
24608235,,unclassified,,False,True,62.051,"LINESTRING (13.9550899 51.750106, 13.9546899 51.7497435, 13.9545961 51.7496396)",Gewerbepark Nord,,
24608245,,unclassified,,False,False,78.772,"LINESTRING (13.9550899 51.750106, 13.9547551 51.7503083, 13.9544752 51.750465, 13.9542917 51.7506112)",Gewerbepark Nord,,
24608235,,unclassified,,False,True,117.08599999999998,"LINESTRING (13.9564675 51.7507154, 13.95612 51.7505954, 13.9554807 51.7503331, 13.9550899 51.750106)",Gewerbepark Nord,,
24608245,,unclassified,,False,False,89.671,"LINESTRING (13.9542917 51.7506112, 13.9542796 51.7507228, 13.9542735 51.7508343, 13.9541993 51.7509201, 13.9540689 51.7509317, 13.954011 51.7508996, 13.9539968 51.750826, 13.9542917 51.7506112)",Gewerbepark Nord,,
24608245,,unclassified,,False,True,89.671,"LINESTRING (13.9542917 51.7506112, 13.9539968 51.750826, 13.954011 51.7508996, 13.9540689 51.7509317, 13.9541993 51.7509201, 13.9542735 51.7508343, 13.9542796 51.7507228, 13.9542917 51.7506112)",Gewerbepark Nord,,
24608245,,unclassified,,False,True,78.772,"LINESTRING (13.9542917 51.7506112, 13.9544752 51.750465, 13.9547551 51.7503083, 13.9550899 51.750106)",Gewerbepark Nord,,
24608235,,unclassified,,False,False,62.051,"LINESTRING (13.9545961 51.7496396, 13.9546899 51.7497435, 13.9550899 51.750106)",Gewerbepark Nord,,
24608235,,unclassified,,False,True,68.885,"LINESTRING (13.9545961 51.7496396, 13.954403 51.7493427, 13.9543177 51.7492137, 13.9542593 51.7490578)",Gewerbepark Nord,,
24608249,,unclassified,,False,False,54.829,"LINESTRING (13.9545961 51.7496396, 13.9544063 51.7496861, 13.9538202 51.7497392)",Complus-Straße,,
24608249,,unclassified,,False,False,109.08,"LINESTRING (13.9538202 51.7497392, 13.9535457 51.7498518, 13.9532763 51.7498914, 13.9531855 51.7498541, 13.9531645 51.7497441, 13.9532098 51.7497051, 13.9535643 51.749724, 13.9538202 51.7497392)",Complus-Straße,,
24608249,,unclassified,,False,True,109.08000000000001,"LINESTRING (13.9538202 51.7497392, 13.9535643 51.749724, 13.9532098 51.7497051, 13.9531645 51.7497441, 13.9531855 51.7498541, 13.9532763 51.7498914, 13.9535457 51.7498518, 13.9538202 51.7497392)",Complus-Straße,,
24608249,,unclassified,,False,True,54.829,"LINESTRING (13.9538202 51.7497392, 13.9544063 51.7496861, 13.9545961 51.7496396)",Complus-Straße,,
"[1030999362, 24608212]",,residential,,False,True,215.829,"LINESTRING (13.9518861 51.7451991, 13.9519416 51.7452687, 13.9521087 51.7454707, 13.9523622 51.7457, 13.9525518 51.7458933, 13.9528031 51.7462372, 13.9528327 51.746438, 13.9528587 51.746615, 13.9529145 51.7469141, 13.9529277 51.7469288, 13.9530012 51.7469642)",Poststraße,30,
