osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,maxspeed
34028791,True,Friedhofsweg,residential,False,104.499,,,"LINESTRING (12.8451529 53.902051, 12.846641 53.9023894)",
34029286,False,Amtsstraße,primary,False,25.289,2,B 110,"LINESTRING (12.8451529 53.902051, 12.8453211 53.9018463)",
34029024,False,Purrbeck,residential,False,88.666,,,"LINESTRING (12.8453211 53.9018463, 12.8442708 53.9013434)",
34029286,False,Amtsstraße,primary,True,25.289,2,B 110,"LINESTRING (12.8453211 53.9018463, 12.8451529 53.902051)",
34029286,False,Amtsstraße,primary,False,145.585,2,B 110,"LINESTRING (12.8453211 53.9018463, 12.8454128 53.9017538, 12.8459738 53.9014605, 12.8469156 53.9009408)",
34028783,True,Platz des Friedens,residential,False,67.509,,,"LINESTRING (12.8488256 53.8998153, 12.8495363 53.9002549)",
34029285,False,Schloßstraße,primary,False,243.86399999999998,2,B 110,"LINESTRING (12.8488256 53.8998153, 12.8511978 53.8988265, 12.8518659 53.8985501)",
393561132,False,Platz des Friedens,primary,True,69.05,2,B 110,"LINESTRING (12.8488256 53.8998153, 12.84853 53.8999829, 12.8480662 53.9002459)",
34028779,False,Wasserweg der Neubaute,residential,False,148.741,,,"LINESTRING (12.8518659 53.8985501, 12.8504918 53.8974853)",
34029285,False,Schloßstraße,primary,False,100.314,2,B 110,"LINESTRING (12.8518659 53.8985501, 12.8531385 53.8980485)",
34029285,False,Schloßstraße,primary,True,243.86399999999998,2,B 110,"LINESTRING (12.8518659 53.8985501, 12.8511978 53.8988265, 12.8488256 53.8998153)",
23866341,False,Feldstraße,residential,False,55.548,,,"LINESTRING (12.8551696 53.8966712, 12.8553416 53.8967783, 12.8557524 53.897034)",
34029285,False,Schloßstraße,primary,False,170.935,2,B 110,"LINESTRING (12.8551696 53.8966712, 12.8553584 53.8965208, 12.8556889 53.8962575, 12.8559269 53.8960679, 12.8560422 53.895976, 12.8562924 53.8957767, 12.8564525 53.8956465, 12.8566484 53.8955632, 12.8567701 53.8955393, 12.8568474 53.8955334)",
34029285,False,Schloßstraße,primary,True,204.32300000000004,2,B 110,"LINESTRING (12.8551696 53.8966712, 12.8538773 53.8976946, 12.8535265 53.8978829, 12.8531385 53.8980485)",
23866341,False,Feldstraße,residential,True,134.505,,,"LINESTRING (12.85719 53.8989461, 12.8571704 53.8988889, 12.8571109 53.898715, 12.8569775 53.8983256, 12.8568924 53.8981979, 12.8566521 53.8978374, 12.8566139 53.8977904)",
366458378,False,Jahnstraße,residential,False,180.251,,,"LINESTRING (12.85719 53.8989461, 12.8571129 53.8989808, 12.8550022 53.899929)",
34029285,False,Schloßstraße,primary,True,170.93499999999997,2,B 110,"LINESTRING (12.8568474 53.8955334, 12.8567701 53.8955393, 12.8566484 53.8955632, 12.8564525 53.8956465, 12.8562924 53.8957767, 12.8560422 53.895976, 12.8559269 53.8960679, 12.8556889 53.8962575, 12.8553584 53.8965208, 12.8551696 53.8966712)",
"[358205352, 393561130, 23007324]",False,Demminer Straße,primary,False,59.225,"['2', '3']",B 110,"LINESTRING (12.8568474 53.8955334, 12.8570089 53.8955606, 12.8571661 53.895628, 12.8572394 53.8957037, 12.8574346 53.8959051)",
32454449,False,Bahnhofstraße,residential,False,244.708,,,"LINESTRING (12.8566139 53.8977904, 12.853792 53.8992321)",
23866341,False,Feldstraße,residential,False,134.50500000000002,,,"LINESTRING (12.8566139 53.8977904, 12.8566521 53.8978374, 12.8568924 53.8981979, 12.8569775 53.8983256, 12.8571109 53.898715, 12.8571704 53.8988889, 12.85719 53.8989461)",
23866341,False,Feldstraße,residential,True,101.394,,,"LINESTRING (12.8566139 53.8977904, 12.8565534 53.8977287, 12.8563443 53.897519, 12.8557524 53.897034)",
23866341,False,Feldstraße,residential,False,101.394,,,"LINESTRING (12.8557524 53.897034, 12.8563443 53.897519, 12.8565534 53.8977287, 12.8566139 53.8977904)",
23866341,False,Feldstraße,residential,True,55.548,,,"LINESTRING (12.8557524 53.897034, 12.8553416 53.8967783, 12.8551696 53.8966712)",
