osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width
387613149,Bötticherstraße,residential,30,False,False,144.14,"LINESTRING (8.302754 54.9062548, 8.3050033 54.9061649)",,,
765420528,Bismarckstraße,residential,30,False,False,159.967,"LINESTRING (8.302754 54.9062548, 8.3028379 54.9067948, 8.3028427 54.9068269, 8.3028446 54.9068378, 8.3029041 54.9071741, 8.3029096 54.9071986, 8.3029166 54.9072445, 8.3029998 54.9076864)",,,
906164677,Bötticherstraße,residential,30,False,True,115.36,"LINESTRING (8.302754 54.9062548, 8.301573 54.906302, 8.3009538 54.9063267)",,,
906164678,Bismarckstraße,residential,30,False,True,97.48,"LINESTRING (8.302754 54.9062548, 8.3026913 54.9058735, 8.3026856 54.9058391, 8.30267 54.9057216, 8.3026253 54.9053813)",,,
25213408,Elisabethstraße,residential,30,False,False,96.561,"LINESTRING (8.3009033 54.9054588, 8.3009254 54.9058378, 8.3009538 54.9063267)",,,
387613145,Käpt'n-Christiansen-Straße,residential,30,False,True,44.361000000000004,"LINESTRING (8.3009033 54.9054588, 8.3006863 54.9054703, 8.3006569 54.9054719, 8.3002123 54.9054953)",,,
387613146,Käpt'n-Christiansen-Straße,residential,30,False,False,110.423,"LINESTRING (8.3009033 54.9054588, 8.3019655 54.905411, 8.3026253 54.9053813)",,,
385741197,Trift,secondary,50,False,False,84.60300000000001,"LINESTRING (8.3100035 54.9041431, 8.3101421 54.9042385, 8.3102189 54.9042914, 8.3102618 54.9043296, 8.3104236 54.9044734, 8.3105746 54.9046486, 8.3105825 54.9046578, 8.3106538 54.904797)",3,L 24,
"[1063124880, 8054701, 846536575]",Industrieweg,residential,50,False,False,720.9979999999998,"LINESTRING (8.3100035 54.9041431, 8.3101653 54.9040819, 8.3105934 54.9039155, 8.3108277 54.9038354, 8.3111641 54.9037159, 8.3121242 54.9033749, 8.3129391 54.9031018, 8.3133457 54.9030301, 8.313637 54.9029877, 8.3138864 54.9030172, 8.3141844 54.9030821, 8.3146763 54.9031884, 8.3148432 54.9032637, 8.3149882 54.9033804, 8.315031 54.9034674, 8.3150347 54.9035574, 8.314976 54.9036431, 8.3148465 54.9037461, 8.3145376 54.9038882, 8.3141712 54.9040567, 8.3140546 54.9041103, 8.3137066 54.9042722, 8.3132821 54.9044714, 8.3128221 54.904704, 8.312639 54.9047738, 8.3124127 54.9048144, 8.3122111 54.9048206, 8.3121255 54.9048232, 8.3117087 54.9047967, 8.3116586 54.9047935, 8.3112652 54.9047684, 8.3110998 54.9047721, 8.3109385 54.9047758, 8.3106538 54.904797)",2,,
906164654,Trift,secondary,50,False,True,61.418,"LINESTRING (8.3100035 54.9041431, 8.3098206 54.9040431, 8.3096903 54.9039512, 8.3093749 54.9037266)",2,L 24,
765420527,Käpt'n-Christiansen-Straße,residential,30,False,True,100.203,"LINESTRING (8.3069963 54.9052815, 8.3054289 54.905281)",,,
1216400317,Süderstraße,residential,50,False,False,38.642,"LINESTRING (8.3069963 54.9052815, 8.3069806 54.9049341)",2,,
310636280,Maybachstraße,residential,50,False,True,148.301,"LINESTRING (8.3069963 54.9052815, 8.3069679 54.905455, 8.3069042 54.9058436, 8.3068905 54.9059057, 8.3068142 54.9062636, 8.306774 54.9064374, 8.3067375 54.9066067)",2,,
387613145,Käpt'n-Christiansen-Straße,residential,30,False,False,44.361,"LINESTRING (8.3002123 54.9054953, 8.3006569 54.9054719, 8.3006863 54.9054703, 8.3009033 54.9054588)",,,
765420530,Schützenstraße,residential,30,False,True,90.33000000000001,"LINESTRING (8.3002123 54.9054953, 8.3001397 54.9050748, 8.3001266 54.9049993, 8.3001207 54.904965, 8.3000938 54.9048095, 8.3000919 54.9047983, 8.3000961 54.9047758, 8.3001125 54.904687)",,,
765420531,Bismarckstraße,residential,30,False,True,86.919,"LINESTRING (8.3026253 54.9053813, 8.3025417 54.9046011)",,,
387613146,Käpt'n-Christiansen-Straße,residential,30,False,True,110.423,"LINESTRING (8.3026253 54.9053813, 8.3019655 54.905411, 8.3009033 54.9054588)",,,
765420529,Käpt'n-Christiansen-Straße,residential,30,False,False,179.57799999999997,"LINESTRING (8.3026253 54.9053813, 8.3034262 54.9053526, 8.3039524 54.9053338, 8.3054289 54.905281)",,,
906164678,Bismarckstraße,residential,30,False,False,97.48,"LINESTRING (8.3026253 54.9053813, 8.30267 54.9057216, 8.3026856 54.9058391, 8.3026913 54.9058735, 8.302754 54.9062548)",,,
228371922,Süderstraße,residential,50,False,False,27.123,"LINESTRING (8.306871 54.9044343, 8.3066776 54.9042172)",2,,
228371922,Süderstraße,residential,50,False,True,56.439,"LINESTRING (8.306871 54.9044343, 8.3069426 54.9045521, 8.306965 54.9046876, 8.3069806 54.9049341)",2,,
