osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,bridge,ref,access,junction
"[820432283, 297286414]",Waiblinger Straße,tertiary,50,True,False,134.329,"LINESTRING (9.3931128 48.8751563, 9.3933559 48.8752722, 9.3936694 48.8754213, 9.3938087 48.8754876, 9.3939802 48.8755691, 9.394421 48.8757591, 9.3944877 48.8757886, 9.394618 48.8758482)",,3,,,,
26243783,Lavendelweg,residential,30,False,True,170.608,"LINESTRING (9.3934823 48.8740663, 9.392644 48.8738903, 9.3925321 48.8741289, 9.3925229 48.8741572, 9.392548 48.874178, 9.392717 48.8742171, 9.3934851 48.8743855)",,,,,,
133855566,Silberpappelstraße,residential,30,False,True,42.569,"LINESTRING (9.3934823 48.8740663, 9.3936202 48.8741261, 9.3934851 48.8743855)",,,,,,
133855566,Silberpappelstraße,residential,30,False,False,69.38900000000001,"LINESTRING (9.3934823 48.8740663, 9.3935402 48.8737978, 9.3935592 48.8737144, 9.3936212 48.873449)",,,,,,
297286414,Waiblinger Straße,tertiary,50,True,False,35.397,"LINESTRING (9.3927131 48.8749768, 9.3929814 48.8750956, 9.3931128 48.8751563)",,,,,,
388997650,Höfener Straße,residential,30,False,False,104.87,"LINESTRING (9.4030388 48.8753764, 9.4019191 48.8759656)",,,,,,
388997651,Seegartenstraße,residential,30,False,False,45.516,"LINESTRING (9.4030388 48.8753764, 9.4034614 48.8756769)",,,,,,
"[159797740, 4463246]",Seegartenstraße,residential,30,False,True,141.593,"LINESTRING (9.4030388 48.8753764, 9.4022615 48.8748006, 9.4021826 48.8747417, 9.402093 48.8746691, 9.4019605 48.8745558, 9.4019003 48.8745188, 9.4017779 48.8744114)",,,,,,
77226710,Mühltorstraße,residential,30,False,True,14.78,"LINESTRING (9.400005 48.8769854, 9.3998981 48.8768726)",,,,,,
29245582,Höfener Straße,residential,30,True,False,112.93299999999999,"LINESTRING (9.400005 48.8769854, 9.4002098 48.876909, 9.4004013 48.8768416, 9.4005141 48.876791, 9.400621 48.8767378, 9.4008134 48.8766242, 9.4010481 48.8764783, 9.4012151 48.8763654)",,,,,,
77226710,Mühltorstraße,residential,30,False,False,48.553999999999995,"LINESTRING (9.400005 48.8769854, 9.4001127 48.8771356, 9.4002473 48.8772924, 9.4003281 48.8773657)",,,,,,
77222499,Höfener Straße,residential,30,False,True,8.412,"LINESTRING (9.4012808 48.8763033, 9.4012151 48.8763654)",,,,,,
29245584,Kanalstraße,residential,30,False,False,30.499,"LINESTRING (9.4012808 48.8763033, 9.4012388 48.8762825, 9.4011804 48.8762541, 9.4010987 48.876215, 9.4009621 48.8761274)",,,,,,
29245584,Kanalstraße,residential,30,False,True,104.054,"LINESTRING (9.4012808 48.8763033, 9.4014256 48.8763738, 9.4015755 48.8765055, 9.4016282 48.8765551, 9.4017215 48.8766428, 9.4018027 48.8767191, 9.4019369 48.8768521, 9.4020879 48.8770623)",,,,,,
29245584,Kanalstraße,residential,30,False,False,104.05399999999999,"LINESTRING (9.4020879 48.8770623, 9.4019369 48.8768521, 9.4018027 48.8767191, 9.4017215 48.8766428, 9.4016282 48.8765551, 9.4015755 48.8765055, 9.4014256 48.8763738, 9.4012808 48.8763033)",,,,,,
"[625229433, 625229431]",Wiesenstraße,tertiary,50,False,True,177.197,"LINESTRING (9.4020879 48.8770623, 9.4028954 48.8766879, 9.4037119 48.8762996, 9.4039013 48.8762044, 9.4040533 48.8761305)",,,,,,
625229435,Wiesenstraße,tertiary,50,False,False,107.07000000000001,"LINESTRING (9.4020879 48.8770623, 9.4018024 48.8771897, 9.4014806 48.877333, 9.4009258 48.8775641, 9.4009007 48.8776097)",,,,,,
29245584,Kanalstraße,residential,30,False,True,30.499,"LINESTRING (9.4009621 48.8761274, 9.4010987 48.876215, 9.4011804 48.8762541, 9.4012388 48.8762825, 9.4012808 48.8763033)",,,,,,
625229430,Brunnenstraße,residential,10,False,False,40.223,"LINESTRING (9.4009621 48.8761274, 9.4011605 48.8760345, 9.4012184 48.8759928, 9.4012482 48.8759613, 9.4012583 48.8759303, 9.4012633 48.875898, 9.4012459 48.8758557)",,,,,,
77223176,Gutenbergweg,residential,30,False,False,92.211,"LINESTRING (9.401228 48.875272, 9.4018141 48.8758586, 9.4019191 48.8759656)",,,,,,
388997650,Höfener Straße,residential,30,False,True,104.87,"LINESTRING (9.4019191 48.8759656, 9.4030388 48.8753764)",,,,,,
77223176,Gutenbergweg,residential,30,False,True,92.211,"LINESTRING (9.4019191 48.8759656, 9.4018141 48.8758586, 9.401228 48.875272)",,,,,,
388997650,Höfener Straße,residential,30,False,False,48.797,"LINESTRING (9.4019191 48.8759656, 9.401855 48.8759999, 9.4014007 48.8762419)",,,,,,
625229430,Brunnenstraße,residential,10,False,True,40.223,"LINESTRING (9.4012459 48.8758557, 9.4012633 48.875898, 9.4012583 48.8759303, 9.4012482 48.8759613, 9.4012184 48.8759928, 9.4011605 48.8760345, 9.4009621 48.8761274)",,,,,,
29245589,Brunnenstraße,residential,30,True,False,37.477,"LINESTRING (9.3997225 48.8766882, 9.4001442 48.8764967)",,,,,,
77222204,Bengelstraße,living_street,,True,False,27.854,"LINESTRING (9.3997225 48.8766882, 9.3993689 48.8767813)",,,,,,
77226710,Mühltorstraße,residential,30,False,False,24.194,"LINESTRING (9.3997225 48.8766882, 9.3998981 48.8768726)",,,,,,
29245591,Kirchgäßle,living_street,,False,False,39.448,"LINESTRING (9.3992771 48.8753608, 9.3994366 48.8756997)",,,,,,
28629433,Kirchstraße,living_street,,False,False,43.635,"LINESTRING (9.3992771 48.8753608, 9.3996657 48.8752565, 9.3998385 48.8752315)",,,,,,
"[28629433, 4663922]","['Schloßstraße', 'Kirchstraße']",living_street,,False,True,73.84299999999999,"LINESTRING (9.3992771 48.8753608, 9.3988024 48.8754799, 9.3987555 48.8753914, 9.3986328 48.8751694)",,,,,,
29245589,Brunnenstraße,residential,30,True,False,72.555,"LINESTRING (9.4001442 48.8764967, 9.4008929 48.8761574, 9.4009621 48.8761274)",,,,,,
29246709,Entengasse,residential,,False,True,48.04,"LINESTRING (9.4001442 48.8764967, 9.3998905 48.8762498, 9.3997526 48.8761511)",,,,,,
29245697,Wallstraße,living_street,,False,False,35.907,"LINESTRING (9.3998385 48.8752315, 9.3997058 48.8749206)",,,,,,
28629433,Kirchstraße,living_street,,False,False,55.484,"LINESTRING (9.3998385 48.8752315, 9.3999333 48.8752498, 9.3999858 48.8752552, 9.4000524 48.8752406, 9.4001481 48.8752183, 9.400273 48.8752014, 9.4004493 48.8753671)",,,,,,
28629433,Kirchstraße,living_street,,False,True,43.635,"LINESTRING (9.3998385 48.8752315, 9.3996657 48.8752565, 9.3992771 48.8753608)",,,,,,
28629433,Kirchstraße,living_street,,False,True,55.484,"LINESTRING (9.4004493 48.8753671, 9.400273 48.8752014, 9.4001481 48.8752183, 9.4000524 48.8752406, 9.3999858 48.8752552, 9.3999333 48.8752498, 9.3998385 48.8752315)",,,,,,
29245697,Wallstraße,living_street,,False,True,35.907,"LINESTRING (9.3997058 48.8749206, 9.3998385 48.8752315)",,,,,,
4463234,Wallstraße,tertiary,30,True,False,83.207,"LINESTRING (9.3997058 48.8749206, 9.3994708 48.8749751, 9.3992445 48.8750275, 9.3986328 48.8751694)",,,,,,
77222499,Höfener Straße,residential,30,False,False,8.412,"LINESTRING (9.4012151 48.8763654, 9.4012808 48.8763033)",,,,,,
29246039,Turmstraße,residential,30,True,False,62.184,"LINESTRING (9.3984957 48.8779735, 9.3984552 48.8774149)",,,,,,
390065306,Gerberstraße,residential,30,False,False,107.635,"LINESTRING (9.3984957 48.8779735, 9.3981317 48.877961, 9.397822 48.8779392, 9.3974263 48.877909, 9.3973291 48.8778994, 9.3972947 48.8778984, 9.3971477 48.8779582, 9.3970841 48.8780019)",,,,,,
29246041,Turmstraße,residential,30,True,False,28.436,"LINESTRING (9.3984055 48.8772431, 9.3981628 48.8770433)",,,,,,
29246044,Obere Sackstraße,residential,30,True,False,37.191,"LINESTRING (9.3984055 48.8772431, 9.398526 48.8772182, 9.3988859 48.8771335)",,,,,,
58723563,Wallstraße,tertiary,30,True,False,40.897,"LINESTRING (9.3972 48.875507, 9.3966794 48.8756413)",,,,,,
574961156,Turmstraße,residential,30,False,True,111.31,"LINESTRING (9.3972 48.875507, 9.3973469 48.8757503, 9.3977491 48.8764406)",,,,,,
29246042,Sackstraße,residential,30,False,True,19.662,"LINESTRING (9.3996699 48.8769661, 9.3998981 48.8768726)",,,,,,
29246043,Untere Sackstraße,residential,30,True,False,108.23600000000002,"LINESTRING (9.3996699 48.8769661, 9.3996464 48.8770381, 9.3996105 48.8770936, 9.3995407 48.8771265, 9.3994533 48.8771634, 9.3992914 48.8772368, 9.3991512 48.8772926, 9.3990229 48.8773315, 9.3988807 48.8773667, 9.3987316 48.8773937, 9.3984552 48.8774149)",,,,,,
29246039,Turmstraße,residential,30,True,False,19.647,"LINESTRING (9.3984552 48.8774149, 9.3984445 48.8773115, 9.3984055 48.8772431)",,,,,,
29246044,Obere Sackstraße,residential,30,True,False,60.794,"LINESTRING (9.3988859 48.8771335, 9.3991003 48.8770772, 9.3994598 48.8769827, 9.399497 48.8769729, 9.3996699 48.8769661)",,,,,,
29246045,Bengelstraße,residential,30,True,False,24.393,"LINESTRING (9.3987704 48.8769277, 9.3988859 48.8771335)",,,,,,
29246046,Bengelstraße,living_street,,False,False,11.685,"LINESTRING (9.3987704 48.8769277, 9.3989199 48.8768906)",,,,,,
"[29246048, 29246047]",Bengelstraße,living_street,,False,False,53.749,"LINESTRING (9.3987704 48.8769277, 9.3986216 48.8767731, 9.3987842 48.8767289, 9.3989199 48.8768906)",,,,,,
29246046,Bengelstraße,living_street,,False,False,12.904,"LINESTRING (9.3993689 48.8767813, 9.3992995 48.8766746)",,,,,,
29246046,Bengelstraße,living_street,,False,True,35.013999999999996,"LINESTRING (9.3993689 48.8767813, 9.3993404 48.8767884, 9.3989846 48.8768755, 9.3989199 48.8768906)",,,,,,
29246046,Bengelstraße,living_street,,False,True,11.685,"LINESTRING (9.3989199 48.8768906, 9.3987704 48.8769277)",,,,,,
"[29246048, 29246047]",Bengelstraße,living_street,,False,True,53.748999999999995,"LINESTRING (9.3989199 48.8768906, 9.3987842 48.8767289, 9.3986216 48.8767731, 9.3987704 48.8769277)",,,,,,
29246046,Bengelstraße,living_street,,False,False,35.013999999999996,"LINESTRING (9.3989199 48.8768906, 9.3989846 48.8768755, 9.3993404 48.8767884, 9.3993689 48.8767813)",,,,,,
58723563,Wallstraße,tertiary,30,True,False,38.786,"LINESTRING (9.3976982 48.8753874, 9.3972 48.875507)",,,,,,
29246215,Wagnerstraße,residential,,False,False,55.169,"LINESTRING (9.3976982 48.8753874, 9.3977938 48.8755313, 9.3978124 48.8755591, 9.3979625 48.8757788, 9.3979682 48.8757965, 9.3979816 48.8758455)",,,,,,
29246218,Torstraße,living_street,,False,False,4.938,"LINESTRING (9.3979816 48.8758455, 9.3980471 48.8758347)",,,,,yes,
29246215,Wagnerstraße,residential,,False,True,55.169,"LINESTRING (9.3979816 48.8758455, 9.3979682 48.8757965, 9.3979625 48.8757788, 9.3978124 48.8755591, 9.3977938 48.8755313, 9.3976982 48.8753874)",,,,,,
29246041,Turmstraße,residential,30,True,False,73.59299999999999,"LINESTRING (9.3981628 48.8770433, 9.3979687 48.876792, 9.3978329 48.8765828, 9.3977491 48.8764406)",,,,,,
29246453,Marienstraße,residential,30,False,False,90.309,"LINESTRING (9.3981628 48.8770433, 9.3976625 48.8771552, 9.3974325 48.8772033, 9.3972536 48.8772348, 9.397223 48.8772385, 9.3970371 48.877253, 9.3970459 48.8772931)",,,,,,
29246453,Marienstraße,residential,30,False,True,90.309,"LINESTRING (9.3970459 48.8772931, 9.3970371 48.877253, 9.397223 48.8772385, 9.3972536 48.8772348, 9.3974325 48.8772033, 9.3976625 48.8771552, 9.3981628 48.8770433)",,,,,,
29246709,Entengasse,residential,,False,False,48.04,"LINESTRING (9.3997526 48.8761511, 9.3998905 48.8762498, 9.4001442 48.8764967)",,,,,,
1155812201,Holunderweg,residential,30,False,True,102.44399999999999,"LINESTRING (9.3910441 48.8714368, 9.3916113 48.8714465, 9.3917729 48.8714494, 9.3921818 48.871668, 9.3923101 48.871712)",,,,,,
"[23608391, 1155812207]",Weidenstraße,residential,30,False,True,68.097,"LINESTRING (9.3910441 48.8714368, 9.3910769 48.8716278, 9.3911518 48.8720451)",,,,,,
4463244,Bachstraße,tertiary,30,True,False,51.815,"LINESTRING (9.3960084 48.8744961, 9.3961186 48.8744539, 9.3963717 48.8743817, 9.3966513 48.8743014)",,,,,,
23608388,Albert-Schweitzer-Straße,residential,,False,False,99.09200000000001,"LINESTRING (9.3960084 48.8744961, 9.395933 48.8744363, 9.3950046 48.8741969, 9.3950813 48.8740476)",,,,,,
895941793,Ringstraße,tertiary,50,False,False,2.093,"LINESTRING (9.3961092 48.8771944, 9.3961019 48.8771762)",,2,,,,
"[895941794, 1009603323]",Ringstraße,tertiary,50,True,False,96.99300000000001,"LINESTRING (9.3961092 48.8771944, 9.3962347 48.8773225, 9.3963301 48.8774308, 9.3963625 48.8774675, 9.3964779 48.8775747, 9.3964947 48.8775891, 9.3966809 48.877714, 9.3968354 48.877808, 9.396902 48.877886)",7,"['2', '1']",,,,
23608396,Ahornweg,residential,30,False,False,76.616,"LINESTRING (9.3923693 48.8729752, 9.3913231 48.8729399)",,,,,,
58724756,Lindenstraße,residential,30,False,False,51.59,"LINESTRING (9.3923693 48.8729752, 9.3923737 48.8728183, 9.3923461 48.8725118)",,,,,,
58724756,Lindenstraße,residential,30,False,True,106.135,"LINESTRING (9.3923693 48.8729752, 9.3923428 48.8730769, 9.3923026 48.8731662, 9.3920858 48.8735049, 9.3920609 48.8735437, 9.3920242 48.8735836, 9.3919436 48.8736713, 9.3918759 48.8738067, 9.3918489 48.8738608)",,,,,,
"[820950186, 4428867]",Palmerstraße,tertiary,50,False,False,115.21600000000001,"LINESTRING (9.3912959 48.8777472, 9.3915114 48.8776769, 9.3915505 48.8776641, 9.3917723 48.8775946, 9.3924479 48.8773773, 9.3926735 48.8773047, 9.3927115 48.8772924)",,"['2', '3']",,,,
72787572,Karl-Krämer-Straße,residential,30,False,True,122.106,"LINESTRING (9.3912959 48.8777472, 9.391404 48.8778499, 9.3920082 48.8784022, 9.3922722 48.878638)",,,,,,
4428868,Schmidgallstraße,residential,30,False,False,93.897,"LINESTRING (9.3927115 48.8772924, 9.3927594 48.8773476, 9.3933731 48.8779628, 9.3934105 48.8780006)",,,,,,
454028467,Bachstraße,tertiary,30,True,False,122.60199999999999,"LINESTRING (9.3927115 48.8772924, 9.3929053 48.8771959, 9.3930466 48.877111, 9.3932802 48.8769364, 9.3938483 48.8764872)",6,,,,,
"[820950186, 4428867]",Palmerstraße,tertiary,50,False,True,115.21600000000001,"LINESTRING (9.3927115 48.8772924, 9.3926735 48.8773047, 9.3924479 48.8773773, 9.3917723 48.8775946, 9.3915505 48.8776641, 9.3915114 48.8776769, 9.3912959 48.8777472)",,"['2', '3']",,,,
"[893743006, 820460140, 45063222]",Backnanger Straße,tertiary,50,False,False,46.448,"LINESTRING (9.4010526 48.8792456, 9.4011211 48.8792751, 9.4013147 48.8793888, 9.4013438 48.8794106, 9.4014218 48.8794673, 9.4015113 48.8795323)",,3,,K 1847,,
"[893743005, 4470630]",Backnanger Straße,tertiary,50,False,True,96.30400000000002,"LINESTRING (9.4010526 48.8792456, 9.401104 48.8791878, 9.4011469 48.8791348, 9.4012055 48.8790497, 9.4012148 48.8790355, 9.4015224 48.8785705, 9.4015527 48.8785055, 9.4015471 48.8784505)",,3,,,,
"[1206704231, 1206704232, 820455347, 42204862, 893743007]",Ringstraße,tertiary,50,False,True,181.14500000000004,"LINESTRING (9.4010526 48.8792456, 9.4009359 48.8792084, 9.4008578 48.8791886, 9.4007124 48.8791632, 9.4003916 48.8791072, 9.3997804 48.8790035, 9.3994363 48.8789329, 9.3992709 48.878897, 9.3988581 48.8788041, 9.3987741 48.8787971, 9.3987305 48.8788028, 9.3986856 48.8788174)",,"['2', '3']",yes,K 1847,,
567574421,Alfred-Kärcher-Straße,residential,30,True,False,7.705,"LINESTRING (9.3961481 48.8775009, 9.3962226 48.8774519)",,,,,,
567574423,Alfred-Kärcher-Straße,residential,30,True,False,18.944,"LINESTRING (9.3961481 48.8775009, 9.3961185 48.8774284, 9.396059 48.8773415)",,,,,,
388997651,Seegartenstraße,residential,30,False,True,45.516,"LINESTRING (9.4034614 48.8756769, 9.4030388 48.8753764)",,,,,,
"[1164748539, 159797733]",Seegartenstraße,residential,30,False,False,66.467,"LINESTRING (9.4034614 48.8756769, 9.4035404 48.8757359, 9.4040533 48.8761305)",,,,,,
"[1147634533, 121925486]",,residential,30,False,False,34.204,"LINESTRING (9.4034614 48.8756769, 9.403527 48.8756547, 9.4038803 48.8755401)",,,,,,
77223387,Höfener Straße,residential,30,True,False,11.113,"LINESTRING (9.4014007 48.8762419, 9.4012808 48.8763033)",,,,,,
388997650,Höfener Straße,residential,30,False,True,48.797,"LINESTRING (9.4014007 48.8762419, 9.401855 48.8759999, 9.4019191 48.8759656)",,,,,,
29245591,Kirchgäßle,living_street,,False,True,39.448,"LINESTRING (9.3994366 48.8756997, 9.3992771 48.8753608)",,,,,,
80141581,Oleanderweg,residential,30,False,True,165.735,"LINESTRING (9.3935733 48.8731812, 9.3927054 48.8730867, 9.3926418 48.8733422, 9.3929833 48.8733785, 9.3932813 48.8734116, 9.3936212 48.873449)",,,,,,
133855566,Silberpappelstraße,residential,30,False,True,35.315,"LINESTRING (9.3935733 48.8731812, 9.3936781 48.8732084, 9.3936212 48.873449)",,,,,,
133855566,Silberpappelstraße,residential,30,False,False,188.549,"LINESTRING (9.3935733 48.8731812, 9.3935595 48.8728619, 9.3935595 48.8728311, 9.3935485 48.8725681, 9.3932164 48.8725659, 9.3931569 48.8717029)",,,,,,
620354463,Robert-Boehringer-Straße,residential,30,False,False,30.999,"LINESTRING (9.3979157 48.8746938, 9.3983313 48.874639)",,,,,,
81047870,Torstraße,residential,,False,False,61.002,"LINESTRING (9.3979157 48.8746938, 9.3980824 48.8749647, 9.3982247 48.8751895, 9.3982321 48.8752014)",,,,,,
"[4463237, 620354463]",Robert-Boehringer-Straße,residential,30,False,True,86.449,"LINESTRING (9.3979157 48.8746938, 9.3974715 48.8747439, 9.3967495 48.8748207)",,,,,,
32024233,Holunderweg,residential,30,False,False,61.942,"LINESTRING (9.3931569 48.8717029, 9.3923101 48.871712)",,,,,,
32024233,Holunderweg,residential,30,False,True,15.733,"LINESTRING (9.3931569 48.8717029, 9.393372 48.8717016)",,,,,,
133855566,Silberpappelstraße,residential,30,False,True,188.549,"LINESTRING (9.3931569 48.8717029, 9.3932164 48.8725659, 9.3935485 48.8725681, 9.3935595 48.8728311, 9.3935595 48.8728619, 9.3935733 48.8731812)",,,,,,
29246218,Torstraße,living_street,,False,True,4.938,"LINESTRING (9.3980471 48.8758347, 9.3979816 48.8758455)",,,,,yes,
"[131643822, 620635164, 895941798, 895941799]","['Wagnerstraße', 'Torstraße']",living_street,,True,False,108.62700000000001,"LINESTRING (9.3980471 48.8758347, 9.3980901 48.8758334, 9.3984848 48.8758213, 9.3985008 48.8758511, 9.3985585 48.8759481, 9.3981353 48.8760722, 9.3979816 48.8758455)",,,,,yes,
574961156,Turmstraße,residential,30,False,False,111.31,"LINESTRING (9.3977491 48.8764406, 9.3973469 48.8757503, 9.3972 48.875507)",,,,,,
4463243,Badstraße,residential,30,False,False,16.916,"LINESTRING (9.3947421 48.8748071, 9.3949262 48.8748992)",5,,,,,
4463243,Badstraße,residential,30,False,False,39.934,"LINESTRING (9.3949262 48.8748992, 9.3953613 48.8751162)",5,,,,,
4463243,Badstraße,residential,30,False,True,16.916,"LINESTRING (9.3949262 48.8748992, 9.3947421 48.8748071)",5,,,,,
122886628,Badstraße,residential,,False,False,24.326,"LINESTRING (9.3949262 48.8748992, 9.3947629 48.8750179, 9.3946887 48.8749853)",,,,,,
122886628,Badstraße,residential,,False,True,24.326,"LINESTRING (9.3946887 48.8749853, 9.3947629 48.8750179, 9.3949262 48.8748992)",,,,,,
4463244,Bachstraße,tertiary,30,True,False,97.885,"LINESTRING (9.394618 48.8758482, 9.3947118 48.8757621, 9.3953613 48.8751162)",,,,,,
"[454028473, 820454661]",Waiblinger Straße,tertiary,50,True,False,92.00500000000001,"LINESTRING (9.394618 48.8758482, 9.3948139 48.8759311, 9.3950714 48.8760484, 9.3954228 48.8762266, 9.3956189 48.8763469)",,"['2', '3']",,,,
4463245,Palmerstraße,tertiary,30,True,False,119.256,"LINESTRING (9.3956189 48.8763469, 9.3954506 48.8764128, 9.3949799 48.8765597, 9.3941582 48.8768227)",,,,,,
4470668,Ringstraße,tertiary,50,True,False,102.10900000000001,"LINESTRING (9.3956189 48.8763469, 9.3957493 48.8764353, 9.3958056 48.8764801, 9.3959339 48.8765973, 9.3960127 48.8767288, 9.3960195 48.8767618, 9.3960473 48.8768958, 9.3960754 48.8770493, 9.3960925 48.8771318, 9.3961019 48.8771762)",,2,,,,
133975756,Albert-Schweitzer-Straße,residential,30,False,False,55.833,"LINESTRING (9.3945736 48.8738305, 9.3946626 48.8738318, 9.3947694 48.8738279, 9.3948524 48.873811, 9.3949177 48.8738084, 9.3949711 48.8738279, 9.3950027 48.8738605, 9.3950323 48.8739203, 9.3950813 48.8740476)",,,,,,
23608388,Albert-Schweitzer-Straße,residential,,False,False,163.71,"LINESTRING (9.3950813 48.8740476, 9.3951408 48.8739318, 9.3964535 48.8738017, 9.3965274 48.8739943, 9.3966357 48.8742633)",,,,,,
23608388,Albert-Schweitzer-Straße,residential,,False,True,99.09200000000001,"LINESTRING (9.3950813 48.8740476, 9.3950046 48.8741969, 9.395933 48.8744363, 9.3960084 48.8744961)",,,,,,
133975756,Albert-Schweitzer-Straße,residential,30,False,True,55.833,"LINESTRING (9.3950813 48.8740476, 9.3950323 48.8739203, 9.3950027 48.8738605, 9.3949711 48.8738279, 9.3949177 48.8738084, 9.3948524 48.873811, 9.3947694 48.8738279, 9.3946626 48.8738318, 9.3945736 48.8738305)",,,,,,
23177737,Friedrichstraße,residential,30,False,True,83.5,"LINESTRING (9.3947204 48.8774763, 9.3945585 48.8772879, 9.3941903 48.8768607, 9.3941582 48.8768227)",,,,,,
170398683,Bahnhofstraße,residential,30,False,False,113.257,"LINESTRING (9.3947204 48.8774763, 9.3941527 48.877639, 9.3938609 48.8777406, 9.3934456 48.8779804, 9.3934105 48.8780006)",,,,,,
"[170398683, 589192255]",Bahnhofstraße,residential,30,False,True,82.421,"LINESTRING (9.3947204 48.8774763, 9.3953269 48.8773367, 9.3954928 48.8773005, 9.3956742 48.8772651, 9.395791 48.8772457)",,,,,,
894334676,Kornbeckstraße,residential,30,True,False,5.457,"LINESTRING (9.3951748 48.8779954, 9.3952366 48.8780229)",,,,,,
620354462,Kornbeckstraße,living_street,30,False,True,112.952,"LINESTRING (9.3951748 48.8779954, 9.3946527 48.8784475, 9.3945465 48.8785204, 9.3944017 48.8785957, 9.3941145 48.8787193)",,,,,,
"[401159836, 4470621]",Ringstraße,tertiary,30,True,False,83.451,"LINESTRING (9.3963697 48.8757844, 9.3962458 48.8758659, 9.3961723 48.8759217, 9.3960465 48.8760206, 9.3957755 48.8762521, 9.3957458 48.8762755, 9.3956189 48.8763469)",,1,,,,
122886624,Badstraße,residential,30,False,True,104.696,"LINESTRING (9.3963697 48.8757844, 9.3962885 48.8757354, 9.3953613 48.8751162)",,,,,,
81047870,Torstraße,residential,,False,True,61.002,"LINESTRING (9.3982321 48.8752014, 9.3982247 48.8751895, 9.3980824 48.8749647, 9.3979157 48.8746938)",,,,,,
29246037,Lange Gasse,residential,,False,True,196.27800000000002,"LINESTRING (9.4002158 48.8730971, 9.4001283 48.8730978, 9.3996153 48.8731031, 9.3995527 48.8731042, 9.3987582 48.8731122, 9.3981107 48.87312, 9.3980663 48.8731205, 9.3976991 48.8731245, 9.3976567 48.8731257, 9.3975426 48.873158)",,,,,,
55069725,Ringstraße,tertiary,30,True,False,151.134,"LINESTRING (9.4004165 48.8736501, 9.4007111 48.8736176, 9.4009326 48.873589, 9.4011365 48.8735451, 9.4016859 48.8733705, 9.4019964 48.8732719, 9.4022044 48.8732051, 9.402331 48.8731642)",,,,,,
55069727,Paulinenstraße,tertiary,30,False,False,29.149,"LINESTRING (9.4004165 48.8736501, 9.4004323 48.8737242, 9.4004798 48.8739089)",,,,,,
128315787,Paulinenstraße,tertiary,30,False,True,244.70200000000003,"LINESTRING (9.4004165 48.8736501, 9.4004126 48.8735877, 9.4004114 48.8730875, 9.4004247 48.8728692, 9.4004394 48.8727239, 9.4004656 48.8724581, 9.400471 48.8723875, 9.4004992 48.8720916, 9.4005041 48.8720415, 9.4005282 48.8716632, 9.4005157 48.8714518)",,2,,,,
4463238,Ringstraße,residential,30,True,False,58.189,"LINESTRING (9.3966513 48.8743014, 9.3967263 48.8747031, 9.3967495 48.8748207)",,,,,,
4463239,Ringstraße,tertiary,30,True,False,102.773,"LINESTRING (9.3966513 48.8743014, 9.3969008 48.8742269, 9.3972571 48.874122, 9.3973373 48.8741013, 9.3978353 48.873973, 9.3979492 48.8739484)",7,,,,,
"[625229433, 625229431]",Wiesenstraße,tertiary,50,False,False,177.197,"LINESTRING (9.4040533 48.8761305, 9.4039013 48.8762044, 9.4037119 48.8762996, 9.4028954 48.8766879, 9.4020879 48.8770623)",,,,,,
"[1164748539, 159797733]",Seegartenstraße,residential,30,False,True,66.467,"LINESTRING (9.4040533 48.8761305, 9.4035404 48.8757359, 9.4034614 48.8756769)",,,,,,
"[1147634533, 121925486]",,residential,30,False,True,34.204,"LINESTRING (9.4038803 48.8755401, 9.403527 48.8756547, 9.4034614 48.8756769)",,,,,,
170398708,Schloßstraße,residential,,False,True,84.15,"LINESTRING (9.3979492 48.8739484, 9.3978638 48.8737958, 9.3977612 48.8736411, 9.397564 48.8733212, 9.3975159 48.8732475)",,,,,,
401165902,Ringstraße,tertiary,30,True,False,183.471,"LINESTRING (9.3979492 48.8739484, 9.3988478 48.873837, 9.3994275 48.8737681, 9.3998792 48.8737145, 9.4001092 48.8736872, 9.4002664 48.8736685, 9.4004165 48.8736501)",,,,,,
401165904,Schloßstraße,residential,30,False,False,64.204,"LINESTRING (9.3979492 48.8739484, 9.3979982 48.8740354, 9.3982502 48.8744908)",,,,,,
8053032,Steinweg,residential,30,False,False,125.451,"LINESTRING (9.4023255 48.8713379, 9.4026863 48.8713467, 9.4037585 48.8713343, 9.4040403 48.871332)",7,,,,,
8053032,Steinweg,residential,30,False,True,107.14599999999999,"LINESTRING (9.4023255 48.8713379, 9.4022872 48.8713392, 9.4019862 48.8713202, 9.4008772 48.8711989)",7,,,,,
13261820,Marie-Huzel-Straße,residential,30,False,False,57.56,"LINESTRING (9.4028395 48.8728492, 9.4027528 48.8726524, 9.4027515 48.872645, 9.402731 48.8725665, 9.4027096 48.8724183, 9.4026978 48.8723419)",,,,,,
23561855,Lindenstraße,residential,30,False,True,77.615,"LINESTRING (9.3918489 48.8738608, 9.3918636 48.8741578, 9.3918629 48.8742476, 9.3918622 48.8744051, 9.3918608 48.8744766, 9.3918562 48.8745586)",,,,,,
58724756,Lindenstraße,residential,30,False,False,106.135,"LINESTRING (9.3918489 48.8738608, 9.3918759 48.8738067, 9.3919436 48.8736713, 9.3920242 48.8735836, 9.3920609 48.8735437, 9.3920858 48.8735049, 9.3923026 48.8731662, 9.3923428 48.8730769, 9.3923693 48.8729752)",,,,,,
