osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,bridge,width
"[164007920, 164007918, 27443326]",Hauptstraße,residential,30,False,False,39.838,,"LINESTRING (7.9620243 49.2042822, 7.9620305 49.2042306, 7.962035 49.2041796, 7.9620664 49.2041003, 7.9621286 49.2039316)",,yes,
52514435,Saarlandstraße,secondary,50,False,True,134.103,L 490,"LINESTRING (7.9620243 49.2042822, 7.9622169 49.204296, 7.9625967 49.204357, 7.9629715 49.2044111, 7.9631337 49.20444, 7.9634061 49.2044593, 7.9638411 49.204455)",2,,
164407372,Saarlandstraße,secondary,,False,True,25.086,L 490,"LINESTRING (7.9644232 49.204438, 7.9647671 49.2044177)",2,,
"[27443564, 164876751]",Saarlandstraße,secondary,50,False,False,42.337,L 490,"LINESTRING (7.9644232 49.204438, 7.9642604 49.2044401, 7.9638411 49.204455)",2,,
"[27443330, 164876741, 1163415206, 164876743, 164876750, 117493622]",Meßplatz,residential,30,False,"[False, True]",120.60900000000001,,"LINESTRING (7.9644232 49.204438, 7.9644221 49.204392, 7.9644246 49.2043384, 7.9644333 49.2043015, 7.9644576 49.2041987, 7.9645136 49.2040774, 7.9646397 49.203805, 7.9646522 49.2037808, 7.9648207 49.2034368, 7.964842 49.2033933)",,yes,
27443574,Friedensstraße,residential,30,False,False,368.67699999999996,,"LINESTRING (7.9694952 49.2030011, 7.9695612 49.2029806, 7.9697105 49.2029599, 7.9697942 49.2029593, 7.969893 49.2029909, 7.9699718 49.2030244, 7.9700601 49.2030904, 7.9703962 49.2033478, 7.9708075 49.2036151, 7.971096 49.2037637, 7.9713381 49.2038763, 7.9714018 49.2039056, 7.9714528 49.2039096, 7.9715071 49.2039008, 7.9715507 49.2038837, 7.9715882 49.2038561, 7.9716352 49.2038281, 7.9717103 49.2038136, 7.9717907 49.2038145, 7.9718518 49.2038237, 7.9719318 49.2038516, 7.9719747 49.2038651, 7.9722802 49.2039613, 7.9723536 49.2039789, 7.9723902 49.2039876, 7.9727174 49.2040261, 7.9731184 49.2040585, 7.9734389 49.2040699, 7.9736066 49.2040638, 7.9736736 49.2040498, 7.9737758 49.2039401)",,,
269429756,Am Osterbächel,residential,30,False,False,144.20800000000003,,"LINESTRING (7.9694952 49.2030011, 7.9695747 49.2030897, 7.9697925 49.2033294, 7.9699025 49.2035116, 7.970003 49.2036704, 7.9700795 49.2038211, 7.9701056 49.2039043, 7.9701076 49.203956, 7.970052 49.2040467, 7.9699581 49.2041886)",,,
"[28666568, 269429756]",Am Osterbächel,residential,30,False,True,273.02700000000004,,"LINESTRING (7.9694952 49.2030011, 7.969386 49.2029196, 7.9691495 49.2027416, 7.9690159 49.2026188, 7.968819 49.2024379, 7.9687171 49.202354, 7.9685691 49.2022247, 7.9684032 49.2020558, 7.9681453 49.2017449, 7.9679382 49.2014663, 7.9678031 49.2012424, 7.9676917 49.2010726, 7.9675744 49.200909)",,,
27443574,Friedensstraße,residential,30,False,True,368.677,,"LINESTRING (7.9737758 49.2039401, 7.9736736 49.2040498, 7.9736066 49.2040638, 7.9734389 49.2040699, 7.9731184 49.2040585, 7.9727174 49.2040261, 7.9723902 49.2039876, 7.9723536 49.2039789, 7.9722802 49.2039613, 7.9719747 49.2038651, 7.9719318 49.2038516, 7.9718518 49.2038237, 7.9717907 49.2038145, 7.9717103 49.2038136, 7.9716352 49.2038281, 7.9715882 49.2038561, 7.9715507 49.2038837, 7.9715071 49.2039008, 7.9714528 49.2039096, 7.9714018 49.2039056, 7.9713381 49.2038763, 7.971096 49.2037637, 7.9708075 49.2036151, 7.9703962 49.2033478, 7.9700601 49.2030904, 7.9699718 49.2030244, 7.969893 49.2029909, 7.9697942 49.2029593, 7.9697105 49.2029599, 7.9695612 49.2029806, 7.9694952 49.2030011)",,,
159253507,Waldfriedenstraße,residential,30,False,False,100.99799999999999,,"LINESTRING (7.9737758 49.2039401, 7.9742297 49.2040885, 7.9746077 49.2041729, 7.974857 49.2042024, 7.9750833 49.2042285)",,,
159253507,Waldfriedenstraße,residential,30,False,True,131.377,,"LINESTRING (7.9737758 49.2039401, 7.9736123 49.2038432, 7.9725471 49.203103, 7.9725226 49.203089)",,,
159253501,Burgenring,residential,30,False,True,25.94,,"LINESTRING (7.9750833 49.2042285, 7.9750751 49.2043727, 7.9750608 49.2044612)",,,
159253507,Waldfriedenstraße,residential,30,False,True,100.998,,"LINESTRING (7.9750833 49.2042285, 7.974857 49.2042024, 7.9746077 49.2041729, 7.9742297 49.2040885, 7.9737758 49.2039401)",,,
766184177,Herrenteich,residential,30,False,False,67.901,,"LINESTRING (7.9750833 49.2042285, 7.9750886 49.2041479, 7.9750482 49.2040134, 7.9749749 49.20391, 7.9748891 49.2038105, 7.974761 49.2036686)",,,
"[172989011, 27515365]",Altenstraße,living_street,10,True,False,64.293,,"LINESTRING (7.9623624 49.2033209, 7.9620465 49.2033013, 7.9617177 49.2033042, 7.9616521 49.2033048, 7.9614835 49.2032789)",,,
"[91597316, 167078236, 164007917, 164007919]",Hauptstraße,"['living_street', 'residential']",30,False,True,70.03500000000001,,"LINESTRING (7.9623624 49.2033209, 7.9623541 49.2033555, 7.9623377 49.2034017, 7.9622636 49.2036025, 7.9622145 49.2037196, 7.9621931 49.2037733, 7.9621679 49.2038469, 7.962152 49.2038818, 7.9621286 49.2039316)",,yes,
28666033,Burgenring,residential,,False,False,96.137,,"LINESTRING (7.9738798 49.2056941, 7.973911 49.2056515, 7.9739766 49.2054977, 7.9740349 49.2054142, 7.974163 49.2052722, 7.9745043 49.2049388)",,,
"[1185752608, 166174318, 166174315, 1185752606]",Landauer Straße,secondary,50,False,False,200.709,L 490,"LINESTRING (7.9738798 49.2056941, 7.9735985 49.2055905, 7.9730969 49.2054042, 7.9729964 49.2053669, 7.972878 49.2053229, 7.9727998 49.2052938, 7.9727538 49.2052765, 7.9725687 49.2052068, 7.9723629 49.2051294, 7.9718919 49.2049414, 7.9714952 49.204783)",2,,
"[28666568, 269429756]",Am Osterbächel,residential,30,False,False,273.027,,"LINESTRING (7.9675744 49.200909, 7.9676917 49.2010726, 7.9678031 49.2012424, 7.9679382 49.2014663, 7.9681453 49.2017449, 7.9684032 49.2020558, 7.9685691 49.2022247, 7.9687171 49.202354, 7.968819 49.2024379, 7.9690159 49.2026188, 7.9691495 49.2027416, 7.969386 49.2029196, 7.9694952 49.2030011)",,,
133857356,Burgstraße,residential,30,False,True,76.13400000000001,,"LINESTRING (7.9675744 49.200909, 7.9674473 49.2009619, 7.9671589 49.2010851, 7.9667931 49.2012384, 7.9666938 49.2012801)",,,
269429773,Burgstraße,residential,50,False,False,55.49999999999999,,"LINESTRING (7.9675744 49.200909, 7.9678653 49.2007753, 7.9679644 49.2007212, 7.9680707 49.2006384, 7.9681284 49.2005744)",,,
28672356,Markwardstraße,residential,30,False,False,72.357,,"LINESTRING (7.9666938 49.2012801, 7.9666826 49.2011601, 7.9666905 49.2011169, 7.9667215 49.2010044, 7.9668025 49.2006355)",,,
133857355,Burgstraße,residential,30,False,True,46.396,,"LINESTRING (7.9666938 49.2012801, 7.9666232 49.2013231, 7.9665188 49.2014081, 7.9663218 49.2016168)",,,
133857356,Burgstraße,residential,30,False,False,76.134,,"LINESTRING (7.9666938 49.2012801, 7.9667931 49.2012384, 7.9671589 49.2010851, 7.9674473 49.2009619, 7.9675744 49.200909)",,,
103594174,Gorgonzolaweg,residential,50,False,False,46.495,,"LINESTRING (7.9668025 49.2006355, 7.9661655 49.2005955)",,,
28672356,Markwardstraße,residential,30,False,False,68.85300000000001,,"LINESTRING (7.9668025 49.2006355, 7.9668689 49.200316, 7.9669509 49.2000241)",,,
28672356,Markwardstraße,residential,30,False,True,72.357,,"LINESTRING (7.9668025 49.2006355, 7.9667215 49.2010044, 7.9666905 49.2011169, 7.9666826 49.2011601, 7.9666938 49.2012801)",,,
"[269429813, 28667117, 269429815]",Viktor-von-Scheffel-Straße,residential,30,False,False,278.406,,"LINESTRING (7.974761 49.2036686, 7.9747205 49.2036392, 7.9745831 49.2035393, 7.9743403 49.2033697, 7.9741446 49.2032238, 7.9735594 49.2028276, 7.9731615 49.2025509, 7.9728574 49.2023462, 7.9726714 49.2022113, 7.9721395 49.2018428)",,,
766184177,Herrenteich,residential,30,False,True,67.901,,"LINESTRING (7.974761 49.2036686, 7.9748891 49.2038105, 7.9749749 49.20391, 7.9750482 49.2040134, 7.9750886 49.2041479, 7.9750833 49.2042285)",,,
28666033,Burgenring,residential,,False,True,6.621,,"LINESTRING (7.9745618 49.2048926, 7.9745043 49.2049388)",,,
1188190755,Gustav-Ullrich-Straße,residential,30,False,False,233.24899999999997,,"LINESTRING (7.9745618 49.2048926, 7.9743656 49.2048253, 7.974129 49.2047629, 7.9738757 49.2047157, 7.9736186 49.2046786, 7.9735368 49.2046757, 7.9732717 49.2046661, 7.972821 49.2046634, 7.9725624 49.2046551, 7.9722566 49.2046455, 7.9718927 49.2046469, 7.9717345 49.2046593, 7.9715795 49.2046984, 7.9714952 49.204783)",,,
1188190756,Burgenring,residential,,False,False,60.128,,"LINESTRING (7.9745618 49.2048926, 7.9749376 49.2045659, 7.9750608 49.2044612)",,,
166174318,Landauer Straße,secondary,50,False,False,129.77499999999998,L 490,"LINESTRING (7.9714952 49.204783, 7.9714098 49.2047486, 7.9711807 49.2046636, 7.971027 49.2046064, 7.9708303 49.2045277, 7.9706747 49.2044654, 7.9699581 49.2041886)",,,
"[1185752608, 166174315, 166174318, 1185752606]",Landauer Straße,secondary,50,False,True,200.709,L 490,"LINESTRING (7.9714952 49.204783, 7.9718919 49.2049414, 7.9723629 49.2051294, 7.9725687 49.2052068, 7.9727538 49.2052765, 7.9727998 49.2052938, 7.972878 49.2053229, 7.9729964 49.2053669, 7.9730969 49.2054042, 7.9735985 49.2055905, 7.9738798 49.2056941)",2,,
1188190755,Gustav-Ullrich-Straße,residential,30,False,True,233.249,,"LINESTRING (7.9714952 49.204783, 7.9715795 49.2046984, 7.9717345 49.2046593, 7.9718927 49.2046469, 7.9722566 49.2046455, 7.9725624 49.2046551, 7.972821 49.2046634, 7.9732717 49.2046661, 7.9735368 49.2046757, 7.9736186 49.2046786, 7.9738757 49.2047157, 7.974129 49.2047629, 7.9743656 49.2048253, 7.9745618 49.2048926)",,,
269429813,Viktor-von-Scheffel-Straße,residential,30,False,False,47.936,,"LINESTRING (7.9721395 49.2018428, 7.9720174 49.2017675, 7.9719253 49.2017303, 7.9718514 49.2017004, 7.9717026 49.2016631, 7.9715653 49.201664)",,,
"[28667117, 269429813, 269429815]",Viktor-von-Scheffel-Straße,residential,30,False,True,278.406,,"LINESTRING (7.9721395 49.2018428, 7.9726714 49.2022113, 7.9728574 49.2023462, 7.9731615 49.2025509, 7.9735594 49.2028276, 7.9741446 49.2032238, 7.9743403 49.2033697, 7.9745831 49.2035393, 7.9747205 49.2036392, 7.974761 49.2036686)",,,
"[542721490, 28669940]",Viktor-von-Scheffel-Straße,residential,30,False,False,66.366,,"LINESTRING (7.9721395 49.2018428, 7.9724486 49.2015795, 7.9726161 49.2014461, 7.9726613 49.2014304, 7.9727514 49.2014343)",,,
269429813,Viktor-von-Scheffel-Straße,residential,30,False,True,65.218,,"LINESTRING (7.9709007 49.2020493, 7.9712896 49.2017811, 7.9714426 49.2016981, 7.9715653 49.201664)",,,
269429816,Waldfriedenstraße,residential,30,False,False,165.492,,"LINESTRING (7.9709007 49.2020493, 7.9711443 49.2022535, 7.971197 49.2022907, 7.9712466 49.2023257, 7.9714168 49.2024457, 7.9725226 49.203089)",,,
"[542721490, 28669940]",Viktor-von-Scheffel-Straße,residential,30,False,True,66.366,,"LINESTRING (7.9727514 49.2014343, 7.9726613 49.2014304, 7.9726161 49.2014461, 7.9724486 49.2015795, 7.9721395 49.2018428)",,,
28669941,Am Sonnenberg,residential,30,False,False,77.19800000000001,,"LINESTRING (7.9715653 49.201664, 7.9713313 49.2015519, 7.9708085 49.2012695, 7.9707753 49.201212)",,,
269429813,Viktor-von-Scheffel-Straße,residential,30,False,False,65.218,,"LINESTRING (7.9715653 49.201664, 7.9714426 49.2016981, 7.9712896 49.2017811, 7.9709007 49.2020493)",,,
269429813,Viktor-von-Scheffel-Straße,residential,30,False,True,47.936,,"LINESTRING (7.9715653 49.201664, 7.9717026 49.2016631, 7.9718514 49.2017004, 7.9719253 49.2017303, 7.9720174 49.2017675, 7.9721395 49.2018428)",,,
28669941,Am Sonnenberg,residential,30,False,True,77.19800000000001,,"LINESTRING (7.9707753 49.201212, 7.9708085 49.2012695, 7.9713313 49.2015519, 7.9715653 49.201664)",,,
28669943,Prof.-Schloßstein-Straße,residential,30,False,False,489.124,,"LINESTRING (7.9725226 49.203089, 7.9722761 49.203283, 7.9721568 49.2034262, 7.9721142 49.2034469, 7.9720547 49.2034489, 7.9715584 49.2032559, 7.9714434 49.2032112, 7.97133 49.2031596, 7.9711048 49.203057, 7.9709861 49.2029908, 7.9709136 49.2029067, 7.9705609 49.2026472, 7.9698542 49.2021088, 7.9697057 49.2020127, 7.9696382 49.2019706, 7.9694887 49.2018863, 7.9693497 49.2017963, 7.9691959 49.2016713, 7.9689313 49.2013596, 7.9686332 49.2010227, 7.9682063 49.2006098, 7.9681284 49.2005744)",,,
159253507,Waldfriedenstraße,residential,30,False,False,131.37699999999998,,"LINESTRING (7.9725226 49.203089, 7.9725471 49.203103, 7.9736123 49.2038432, 7.9737758 49.2039401)",,,
269429816,Waldfriedenstraße,residential,30,False,True,165.49200000000002,,"LINESTRING (7.9725226 49.203089, 7.9714168 49.2024457, 7.9712466 49.2023257, 7.971197 49.2022907, 7.9711443 49.2022535, 7.9709007 49.2020493)",,,
28669943,Prof.-Schloßstein-Straße,residential,30,False,True,489.12400000000014,,"LINESTRING (7.9681284 49.2005744, 7.9682063 49.2006098, 7.9686332 49.2010227, 7.9689313 49.2013596, 7.9691959 49.2016713, 7.9693497 49.2017963, 7.9694887 49.2018863, 7.9696382 49.2019706, 7.9697057 49.2020127, 7.9698542 49.2021088, 7.9705609 49.2026472, 7.9709136 49.2029067, 7.9709861 49.2029908, 7.9711048 49.203057, 7.97133 49.2031596, 7.9714434 49.2032112, 7.9715584 49.2032559, 7.9720547 49.2034489, 7.9721142 49.2034469, 7.9721568 49.2034262, 7.9722761 49.203283, 7.9725226 49.203089)",,,
159253504,Burgstraße,residential,50,False,False,29.849999999999998,,"LINESTRING (7.9681284 49.2005744, 7.9681917 49.2004615, 7.968221 49.2003836, 7.9682262 49.2003157)",,,
269429773,Burgstraße,residential,50,False,True,55.5,,"LINESTRING (7.9681284 49.2005744, 7.9680707 49.2006384, 7.9679644 49.2007212, 7.9678653 49.2007753, 7.9675744 49.200909)",,,
"[159248440, 28672355]",Burgstraße,"['residential', 'living_street']",10,False,False,65.027,,"LINESTRING (7.9654279 49.2028153, 7.9655193 49.2026466, 7.9656559 49.2024321, 7.96578 49.2022787)",,,
159246275,Hauptstraße,residential,30,True,False,51.916999999999994,,"LINESTRING (7.9654279 49.2028153, 7.965532 49.2028396, 7.9660213 49.2029536, 7.9660914 49.2029845)",,,
159248440,Burgstraße,living_street,10,False,False,83.466,,"LINESTRING (7.96578 49.2022787, 7.9663218 49.2016168)",,,
28672671,Schulstraße,residential,,False,False,143.055,,"LINESTRING (7.96578 49.2022787, 7.9669115 49.2025898, 7.9670503 49.202433, 7.9671849 49.202281, 7.9672828 49.2021705)",,,
"[159248440, 28672355]",Burgstraße,"['living_street', 'residential']",10,False,True,65.027,,"LINESTRING (7.96578 49.2022787, 7.9656559 49.2024321, 7.9655193 49.2026466, 7.9654279 49.2028153)",,,
28672671,Schulstraße,residential,,False,True,143.055,,"LINESTRING (7.9672828 49.2021705, 7.9671849 49.202281, 7.9670503 49.202433, 7.9669115 49.2025898, 7.96578 49.2022787)",,,
28673395,Barbarossastraße,residential,30,False,False,67.057,,"LINESTRING (7.965962 49.198939, 7.9657418 49.1994004, 7.9657692 49.1995188)",,,
28673395,Barbarossastraße,residential,30,False,False,63.625,,"LINESTRING (7.9657692 49.1995188, 7.9659972 49.1995624, 7.9662238 49.1996689, 7.9665153 49.1998058)",,,
28673395,Barbarossastraße,residential,30,False,True,67.057,,"LINESTRING (7.9657692 49.1995188, 7.9657418 49.1994004, 7.965962 49.198939)",,,
"[28673400, 28673399]","['Barbarossastraße', 'Asselsteinstraße']",residential,30,False,"[False, True]",326.951,,"LINESTRING (7.9657692 49.1995188, 7.9656754 49.1995808, 7.9655655 49.1998786, 7.9654228 49.2007934, 7.9653575 49.2009785, 7.9652716 49.2011029, 7.9651722 49.2012227, 7.9650959 49.2012659, 7.9650016 49.2013025, 7.9642354 49.2014845, 7.963991 49.201555, 7.9638699 49.20159, 7.9636909 49.2017035, 7.9636507 49.2017686)",,,
28673395,Barbarossastraße,residential,30,False,False,39.886,,"LINESTRING (7.9665153 49.1998058, 7.9669509 49.2000241)",,,
28673395,Barbarossastraße,residential,30,False,True,63.625,,"LINESTRING (7.9665153 49.1998058, 7.9662238 49.1996689, 7.9659972 49.1995624, 7.9657692 49.1995188)",,,
28673396,Constanzeweg,residential,30,False,False,104.82900000000001,,"LINESTRING (7.9665153 49.1998058, 7.9668707 49.1989716, 7.9669023 49.1988976)",,,
28673395,Barbarossastraße,residential,30,False,True,39.886,,"LINESTRING (7.9669509 49.2000241, 7.9665153 49.1998058)",,,
28672356,Markwardstraße,residential,30,False,True,68.85300000000001,,"LINESTRING (7.9669509 49.2000241, 7.9668689 49.200316, 7.9668025 49.2006355)",,,
28673396,Constanzeweg,residential,30,False,True,104.82900000000001,,"LINESTRING (7.9669023 49.1988976, 7.9668707 49.1989716, 7.9665153 49.1998058)",,,
171834750,Südring,residential,30,False,True,14.988,,"LINESTRING (7.9636507 49.2017686, 7.9634647 49.2017103)",,,
"[28673400, 28673399]","['Barbarossastraße', 'Asselsteinstraße']",residential,30,False,"[False, True]",326.951,,"LINESTRING (7.9636507 49.2017686, 7.9636909 49.2017035, 7.9638699 49.20159, 7.963991 49.201555, 7.9642354 49.2014845, 7.9650016 49.2013025, 7.9650959 49.2012659, 7.9651722 49.2012227, 7.9652716 49.2011029, 7.9653575 49.2009785, 7.9654228 49.2007934, 7.9655655 49.1998786, 7.9656754 49.1995808, 7.9657692 49.1995188)",,,
133857362,Südring,residential,30,False,False,122.68500000000002,,"LINESTRING (7.9636507 49.2017686, 7.9638675 49.2018355, 7.9640367 49.2018661, 7.9642626 49.2019023, 7.9643684 49.2019193, 7.964581 49.2019581, 7.9647483 49.2020169, 7.9648378 49.2020766, 7.964875 49.2021467, 7.9648761 49.202233, 7.9648705 49.2023293)",,,
28673502,Treppengasse,residential,30,False,False,47.917,,"LINESTRING (7.9657403 49.2014135, 7.9663218 49.2016168)",,,
28673502,Treppengasse,residential,30,False,True,47.917,,"LINESTRING (7.9663218 49.2016168, 7.9657403 49.2014135)",,,
159248440,Burgstraße,living_street,10,False,True,83.466,,"LINESTRING (7.9663218 49.2016168, 7.96578 49.2022787)",,,
133857355,Burgstraße,residential,30,False,False,46.396,,"LINESTRING (7.9663218 49.2016168, 7.9665188 49.2014081, 7.9666232 49.2013231, 7.9666938 49.2012801)",,,
159246276,Hauptstraße,residential,30,True,False,47.438,,"LINESTRING (7.9648048 49.2026878, 7.9654279 49.2028153)",,,
133857362,Südring,residential,30,False,True,40.149,,"LINESTRING (7.9648048 49.2026878, 7.9648518 49.2024383, 7.9648705 49.2023293)",,,
133857362,Südring,residential,30,False,False,40.149,,"LINESTRING (7.9648705 49.2023293, 7.9648518 49.2024383, 7.9648048 49.2026878)",,,
133857362,Südring,residential,30,False,True,122.68499999999999,,"LINESTRING (7.9648705 49.2023293, 7.9648761 49.202233, 7.964875 49.2021467, 7.9648378 49.2020766, 7.9647483 49.2020169, 7.964581 49.2019581, 7.9643684 49.2019193, 7.9642626 49.2019023, 7.9640367 49.2018661, 7.9638675 49.2018355, 7.9636507 49.2017686)",,,
240885351,Hinter der Stadtmauer,residential,30,False,False,126.13300000000001,,"LINESTRING (7.9648705 49.2023293, 7.9643724 49.2022953, 7.9640746 49.2022705, 7.9635796 49.2021156, 7.9632218 49.2020206)",,,
240885351,Hinter der Stadtmauer,residential,30,False,True,126.13299999999998,,"LINESTRING (7.9632218 49.2020206, 7.9635796 49.2021156, 7.9640746 49.2022705, 7.9643724 49.2022953, 7.9648705 49.2023293)",,,
