osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,access
"[319596498, 22947707, 319596499]",3,L 1200,Paradiesstraße,secondary,"['50', '30']",False,False,183.08999999999997,"LINESTRING (9.4467087 48.6491877, 9.446852 48.6492267, 9.4469488 48.6493035, 9.4469871 48.6493459, 9.4472008 48.6496148, 9.4473512 48.6497962, 9.4479509 48.6505868)",,,
"[319596496, 395866140, 78549079]","['2', '3']",,Kolbstraße,tertiary,30,False,True,145.114,"LINESTRING (9.4467087 48.6491877, 9.446698 48.6491132, 9.446686 48.649057, 9.4466851 48.6490238, 9.4465812 48.6488083, 9.4465002 48.6486172, 9.4464654 48.6484984, 9.4462505 48.6479841, 9.4462215 48.6479261)",,,
59227191,2,L 1200a,Plochinger Straße,secondary,30,False,True,57.755,"LINESTRING (9.4507363 48.651387, 9.4507398 48.6508676)",,,
24518659,,,Hammerschmiedgasse,residential,,False,False,76.878,"LINESTRING (9.4507363 48.651387, 9.4509339 48.6515124, 9.4512029 48.6516601, 9.4515337 48.651834)",,,
"[24518529, 59227195, 59227191]",2,L 1200a,Plochinger Straße,secondary,30,False,False,53.952000000000005,"LINESTRING (9.4507363 48.651387, 9.4507545 48.6515531, 9.4506717 48.6518283, 9.4506661 48.6518662)",yes,,
"[22356026, 59227191]",2,L 1200a,Plochinger Straße,secondary,30,False,False,130.707,"LINESTRING (9.4504985 48.6497069, 9.4505141 48.6497698, 9.4505262 48.649807, 9.4506673 48.6502167, 9.4507185 48.6504583, 9.4507391 48.6508105, 9.4507398 48.6508676)",,,
197235318,1,L 1200,Alleenstraße,secondary,30,True,False,32.382999999999996,"LINESTRING (9.4504985 48.6497069, 9.450814 48.6496216, 9.4509113 48.6496066)",,,
"[53279440, 388289450, 1158697807]",2,L 1200,Alleenstraße,tertiary,30,False,True,218.11100000000005,"LINESTRING (9.4504985 48.6497069, 9.4503436 48.6497237, 9.4501631 48.6497191, 9.4500653 48.6496957, 9.4499869 48.6496611, 9.4499073 48.6496222, 9.4498416 48.6495696, 9.4497887 48.6494876, 9.4496777 48.6493114, 9.4496505 48.649263, 9.4496196 48.649208, 9.4494292 48.648869, 9.449399 48.6487977, 9.449335 48.6486078, 9.4491939 48.6481641)",,,
22356014,,,Alleenstraße,secondary,30,True,False,22.515,"LINESTRING (9.454105 48.6485962, 9.4540512 48.6485921, 9.4540186 48.6485777, 9.4539978 48.6485437, 9.4539946 48.6485191, 9.4540043 48.6485028, 9.4540137 48.6484881, 9.4540335 48.64847, 9.4540643 48.648458)",,roundabout,
"[256278436, 22356020]",2,,Alleenstraße,secondary,"['50', '30']",False,False,166.93,"LINESTRING (9.454105 48.6485962, 9.454094 48.6487066, 9.4540765 48.648811, 9.4540648 48.6489141, 9.454037 48.6490026, 9.4539847 48.6490829, 9.4539101 48.6491599, 9.4538191 48.6492217, 9.4536695 48.649295, 9.453435 48.6493642, 9.4529751 48.6494664, 9.4526688 48.6495342)",,,
