osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,ref,bridge
321304470,1,tertiary,50,roundabout,True,False,16.575000000000003,"LINESTRING (8.1513348 51.8299108, 8.1512926 51.8298842, 8.1512698 51.8298497, 8.1512698 51.8298124, 8.1512925 51.8297779)",,,
450175069,1,secondary,50,roundabout,True,False,12.472000000000001,"LINESTRING (8.1462425 51.8276236, 8.1461889 51.827641, 8.1461297 51.8276485, 8.1460694 51.8276454)",,,
317190218,2,residential,50,,True,False,24.342,"LINESTRING (8.1449479 51.8289386, 8.1450197 51.8289465, 8.1451192 51.8289575, 8.1452966 51.8289771)",Am Bahnhof,,
33285964,1,residential,20,,True,False,185.132,"LINESTRING (8.1433397 51.8264863, 8.1431653 51.8272582, 8.143123 51.8274455, 8.143088 51.8276135, 8.143082 51.8276422, 8.1430273 51.827904, 8.1429789 51.8281362)",Bahnhofstraße,,
33285930,1,residential,,,True,False,59.757999999999996,"LINESTRING (8.1441926 51.8265819, 8.1441059 51.8265615, 8.1439316 51.8265342, 8.1433397 51.8264863)",Ruggestraße,,
34576237,,residential,,,True,False,78.075,"LINESTRING (8.1441926 51.8265819, 8.1442117 51.8265201, 8.1441797 51.8260297, 8.1441898 51.8258814)",Trippenhof,,
"[129485564, 557948469]",,secondary,50,,False,True,142.98,"LINESTRING (8.1451747 51.8303216, 8.1451663 51.8302649, 8.1451165 51.8300768, 8.1450887 51.8298659, 8.1450831 51.8296975, 8.1450888 51.8295006, 8.1451088 51.8293766, 8.1451846 51.829212, 8.1452097 51.8291574, 8.1452571 51.8290526)",Warendorfer Straße,L 793,
25019159,2,tertiary,50,,False,False,278.93199999999996,"LINESTRING (8.1512925 51.8297779, 8.1507345 51.8295846, 8.1501231 51.8293565, 8.1500347 51.8293235, 8.1498473 51.8292536, 8.149712 51.8292032, 8.1494423 51.8291008, 8.1493339 51.8290596, 8.1490784 51.8289493, 8.1486236 51.8287529, 8.1479542 51.8284638, 8.1478738 51.8284291)",Lindenstraße,,
321304470,1,tertiary,50,roundabout,True,False,18.487000000000002,"LINESTRING (8.1512925 51.8297779, 8.1513293 51.8297537, 8.1513772 51.8297385, 8.1514306 51.8297343, 8.1514831 51.8297415, 8.1515287 51.8297592)",,,
25019511,2,tertiary,50,,False,False,56.691,"LINESTRING (8.1515287 51.8297592, 8.1516406 51.8297029, 8.1518105 51.8296498, 8.1522783 51.8295591)",Zur Axt,K 11,
321304470,1,tertiary,50,roundabout,True,False,17.224,"LINESTRING (8.1515287 51.8297592, 8.1515734 51.8298029, 8.1515755 51.8298545, 8.1515344 51.8298994)",,,
321304470,1,tertiary,50,roundabout,True,False,14.814,"LINESTRING (8.1515344 51.8298994, 8.1514733 51.8299228, 8.1514018 51.8299269, 8.1513348 51.8299108)",,,
33285665,2,secondary,50,,False,False,39.025999999999996,"LINESTRING (8.1457539 51.8255571, 8.1457518 51.8257364, 8.1457722 51.8259076)",Warendorfer Straße,L 793,
34576238,,residential,,,False,False,117.84599999999999,"LINESTRING (8.1457539 51.8255571, 8.1460193 51.8255629, 8.1464695 51.8254475, 8.1467287 51.825381, 8.1473604 51.8252235)",Friedhofsweg,,
"[129485560, 1070383380, 1070383381]",,secondary,50,,False,True,228.562,"LINESTRING (8.1457539 51.8255571, 8.1457742 51.82546, 8.145843 51.82513, 8.1458597 51.8250539, 8.1459408 51.8246436, 8.145963 51.8244898, 8.1459828 51.8241756, 8.1459016 51.8238386, 8.1458261 51.8236159, 8.1457878 51.8235212)",Konrad-Adenauer-Allee,L 793,
"[24874864, 37421690, 129485556]",2,residential,50,,False,"[False, True]",176.64499999999998,"LINESTRING (8.1429371 51.8282582, 8.1428731 51.8284941, 8.1428707 51.8285346, 8.1428978 51.8285621, 8.1429297 51.8285802, 8.1429874 51.8285996, 8.1433052 51.8286533, 8.1436084 51.8287027, 8.1437841 51.8287315, 8.1447329 51.8288931, 8.1448636 51.8289358)","['Bahnhofstraße', 'Am Bahnhof']",,
1117203686,2,residential,50,,False,False,118.09400000000001,"LINESTRING (8.1429371 51.8282582, 8.1426688 51.8282268, 8.1423473 51.8282151, 8.1412264 51.8282608)",Poststraße,,
33285885,2,residential,50,,False,False,103.65799999999999,"LINESTRING (8.1402795 51.8270251, 8.1397844 51.8269763, 8.1389721 51.8270874, 8.1388012 51.8271108)",Grüner Weg,,
"[25516872, 407164206]",2,residential,50,,False,"[False, True]",297.101,"LINESTRING (8.1402795 51.8270251, 8.1402363 51.8272082, 8.1399981 51.8273568, 8.1397653 51.827502, 8.1397262 51.827527, 8.1396492 51.8275762, 8.1394886 51.8276877, 8.1391564 51.8279398, 8.1391244 51.8279722, 8.1391067 51.8280102, 8.1391108 51.8280794, 8.1391761 51.8281296, 8.1395786 51.8282123, 8.1400211 51.828256, 8.1401453 51.8282635, 8.1403395 51.8282681, 8.1412264 51.8282608)","['Wallstraße', 'Poststraße']",,
1117203685,2,residential,50,,False,True,66.316,"LINESTRING (8.1402795 51.8270251, 8.1404497 51.827036, 8.140675 51.8270168, 8.1412067 51.8268961)",Wallstraße,,
38361211,2,residential,30,,False,False,94.145,"LINESTRING (8.1504334 51.822861, 8.1491113 51.8230825)",Zur Dicken Linde,,
"[1070600826, 33283658]",2,residential,30,,False,True,113.254,"LINESTRING (8.1504334 51.822861, 8.1505031 51.82285, 8.152019 51.8225838)",Zur Dicken Linde,,
37141517,2,residential,30,,False,False,76.522,"LINESTRING (8.1473518 51.8232047, 8.1462873 51.8234064)",Zur Dicken Linde,,
34576241,,residential,,,False,False,37.251000000000005,"LINESTRING (8.1473518 51.8232047, 8.147477 51.8234198, 8.1476195 51.8234795)",Untere Bredenstiege,,
"[38361210, 38361211, 37141517, 37141518]",2,residential,30,,False,True,122.06,"LINESTRING (8.1473518 51.8232047, 8.1487176 51.823145, 8.1488337 51.8231308, 8.1489734 51.8231065, 8.1490033 51.8231021, 8.1491113 51.8230825)",Zur Dicken Linde,,yes
552167790,3,residential,30,,False,True,36.626,"LINESTRING (8.1457878 51.8235212, 8.1462873 51.8234064)",Zur Dicken Linde,,
254350964,2,secondary,50,,False,True,138.36,"LINESTRING (8.1457878 51.8235212, 8.1455477 51.8230141, 8.1452223 51.822327)",Konrad-Adenauer-Allee,L 793,
"[33284398, 552167791]","['2', '3']",residential,20,,False,"[False, True]",58.371,"LINESTRING (8.1457878 51.8235212, 8.1451884 51.8236212, 8.1451276 51.8236313, 8.1449678 51.8236579)",Vicarie-Platz,,
"[129485560, 1070383380, 1070383381]",,secondary,50,,False,False,228.56199999999998,"LINESTRING (8.1457878 51.8235212, 8.1458261 51.8236159, 8.1459016 51.8238386, 8.1459828 51.8241756, 8.145963 51.8244898, 8.1459408 51.8246436, 8.1458597 51.8250539, 8.145843 51.82513, 8.1457742 51.82546, 8.1457539 51.8255571)",Konrad-Adenauer-Allee,L 793,
33284398,2,residential,20,,False,True,59.417,"LINESTRING (8.1441746 51.8238698, 8.1445454 51.8237618, 8.1446742 51.82373, 8.1449678 51.8236579)",Vicarie-Platz,,
34572684,2,residential,20,,False,True,154.793,"LINESTRING (8.1441746 51.8238698, 8.1440805 51.8239004, 8.1439973 51.823924, 8.1438994 51.8239228, 8.143713 51.8238939, 8.1434476 51.8238178, 8.1433503 51.8237776, 8.1433236 51.823763, 8.1431644 51.8236758, 8.1429792 51.8235221, 8.1428701 51.8234131, 8.1427964 51.8233268, 8.142732 51.8232513, 8.1426587 51.8231702, 8.1425501 51.8231131)",Geiststraße,,
37421706,,residential,20,,False,False,84.53,"LINESTRING (8.1441746 51.8238698, 8.1441853 51.8237764, 8.1442185 51.8235563, 8.1443403 51.8231172)",Lange Straße,,
34576242,,residential,,,False,True,23.851,"LINESTRING (8.1451409 51.8220697, 8.1454801 51.8220244)",Zur Brede,,
254350965,,secondary,50,,True,False,29.164,"LINESTRING (8.1451409 51.8220697, 8.1451688 51.822141, 8.1452223 51.822327)",Konrad-Adenauer-Allee,L 793,
"[1224052555, 33285455]",,"['residential', 'living_street']",,,False,False,98.732,"LINESTRING (8.1417397 51.8255716, 8.1419873 51.8255538, 8.1424469 51.8255594, 8.1431706 51.8256063)",Herrenstraße,,
33285836,2,residential,50,,False,False,119.161,"LINESTRING (8.1417397 51.8255716, 8.1417454 51.8256332, 8.1418332 51.82595, 8.1419027 51.826313, 8.1419284 51.8266356)",Wallstraße,,
"[364197019, 34571287]",2,secondary,50,,False,True,193.00300000000001,"LINESTRING (8.1417397 51.8255716, 8.1417655 51.8255093, 8.1417969 51.8254309, 8.1418611 51.8252659, 8.1418962 51.8251243, 8.1419111 51.8250642, 8.1419515 51.8248575, 8.1419748 51.8246589, 8.1419814 51.8245432, 8.1419978 51.8238871, 8.1419994 51.8238495)",Paulsburg,L 792,
1204611641,,residential,30,,False,False,48.644,"LINESTRING (8.1388012 51.8271108, 8.1381091 51.8272025)",Grüner Weg,,
33285885,2,residential,50,,False,True,103.658,"LINESTRING (8.1388012 51.8271108, 8.1389721 51.8270874, 8.1397844 51.8269763, 8.1402795 51.8270251)",Grüner Weg,,
33285836,2,residential,50,,False,False,5.954,"LINESTRING (8.1419284 51.8266356, 8.1418987 51.8266859)",Wallstraße,,
33285836,2,residential,50,,False,True,119.16100000000002,"LINESTRING (8.1419284 51.8266356, 8.1419027 51.826313, 8.1418332 51.82595, 8.1417454 51.8256332, 8.1417397 51.8255716)",Wallstraße,,
39325439,1,residential,20,,True,False,99.018,"LINESTRING (8.1419284 51.8266356, 8.1421008 51.8266329, 8.1432289 51.826476, 8.1433397 51.8264863)",Bernhard-Raestrup-Platz,,
33285836,2,residential,50,,False,True,53.845,"LINESTRING (8.1412067 51.8268961, 8.1418238 51.8267424, 8.1418987 51.8266859)",Wallstraße,,
1117203685,2,residential,50,,False,False,66.316,"LINESTRING (8.1412067 51.8268961, 8.140675 51.8270168, 8.1404497 51.827036, 8.1402795 51.8270251)",Wallstraße,,
33283658,2,residential,30,,False,False,25.565,"LINESTRING (8.152377 51.8225214, 8.152019 51.8225838)",Zur Dicken Linde,,
685824156,1,residential,,,False,False,108.923,"LINESTRING (8.1478738 51.8284291, 8.1488034 51.8276357)",Schmale Gasse,,
25019159,2,tertiary,50,,False,False,120.40899999999999,"LINESTRING (8.1478738 51.8284291, 8.147081 51.828087, 8.1469566 51.8280333, 8.1467164 51.8279059, 8.1464998 51.8277629)",Lindenstraße,,
25019159,2,tertiary,50,,False,True,278.932,"LINESTRING (8.1478738 51.8284291, 8.1479542 51.8284638, 8.1486236 51.8287529, 8.1490784 51.8289493, 8.1493339 51.8290596, 8.1494423 51.8291008, 8.149712 51.8292032, 8.1498473 51.8292536, 8.1500347 51.8293235, 8.1501231 51.8293565, 8.1507345 51.8295846, 8.1512925 51.8297779)",Lindenstraße,,
685824156,1,residential,,,False,True,108.923,"LINESTRING (8.1488034 51.8276357, 8.1478738 51.8284291)",Schmale Gasse,,
34570873,1,residential,,,False,False,48.329,"LINESTRING (8.1488034 51.8276357, 8.1489359 51.827407, 8.1489721 51.8273804, 8.1491089 51.8273436, 8.1492135 51.8273473)",Schmale Gasse,,
34570874,,residential,,,False,False,186.85299999999998,"LINESTRING (8.1488034 51.8276357, 8.1479742 51.827352, 8.1477653 51.8272815, 8.1474494 51.8272392, 8.1472381 51.8272413, 8.1469184 51.8273063, 8.146453 51.8274106, 8.146296 51.8274458)",Bultstraße,,
35670990,,residential,,,False,False,157.266,"LINESTRING (8.1488034 51.8276357, 8.1493638 51.8277345, 8.1495951 51.8277824, 8.1499147 51.8279106, 8.1506805 51.8282179, 8.1508037 51.8282882)",Bultstraße,,
"[33285665, 974377113]",2,secondary,50,,False,False,121.257,"LINESTRING (8.1457722 51.8259076, 8.1458295 51.826144, 8.1459703 51.8265439, 8.1459766 51.8265657, 8.1460498 51.8269833)",Warendorfer Straße,L 793,
33285665,2,secondary,50,,False,True,39.025999999999996,"LINESTRING (8.1457722 51.8259076, 8.1457518 51.8257364, 8.1457539 51.8255571)",Warendorfer Straße,L 793,
34576236,,residential,,,False,False,69.029,"LINESTRING (8.1457722 51.8259076, 8.1454758 51.8258931, 8.1448566 51.825867, 8.1447808 51.8258927)",Carl-Haver-Platz,,
34576236,,residential,,,False,True,40.635999999999996,"LINESTRING (8.1441898 51.8258814, 8.1445775 51.8258879, 8.1446954 51.8258907, 8.1447808 51.8258927)",Carl-Haver-Platz,,
37141517,2,residential,30,,False,True,76.522,"LINESTRING (8.1462873 51.8234064, 8.1473518 51.8232047)",Zur Dicken Linde,,
552167790,3,residential,30,,False,False,36.626,"LINESTRING (8.1462873 51.8234064, 8.1457878 51.8235212)",Zur Dicken Linde,,
591502289,,residential,30,,False,False,137.159,"LINESTRING (8.1462873 51.8234064, 8.1469668 51.8245662)",Auf der Brede,,
388144132,,residential,,,False,True,163.38,"LINESTRING (8.1462873 51.8234064, 8.1459148 51.8227686, 8.1454801 51.8220244)",Auf der Brede,,
591502289,,residential,30,,False,True,137.159,"LINESTRING (8.1469668 51.8245662, 8.1462873 51.8234064)",Auf der Brede,,
34576239,,residential,30,,False,False,127.607,"LINESTRING (8.1469668 51.8245662, 8.1474055 51.8244856, 8.1475099 51.8244856, 8.1475876 51.8245035, 8.1485555 51.8249541)",Auf der Brede,,
34576240,,residential,30,,False,False,77.934,"LINESTRING (8.1469668 51.8245662, 8.1469865 51.8245993, 8.1473604 51.8252235)",Auf der Brede,,
34576239,,residential,30,,False,True,127.607,"LINESTRING (8.1485555 51.8249541, 8.1475876 51.8245035, 8.1475099 51.8244856, 8.1474055 51.8244856, 8.1469668 51.8245662)",Auf der Brede,,
34576238,,residential,,,False,False,123.82400000000001,"LINESTRING (8.1473604 51.8252235, 8.1477778 51.825121, 8.1478501 51.8251184, 8.1479512 51.8251412, 8.1489205 51.825549)",Friedhofsweg,,
34576238,,residential,,,False,True,117.846,"LINESTRING (8.1473604 51.8252235, 8.1467287 51.825381, 8.1464695 51.8254475, 8.1460193 51.8255629, 8.1457539 51.8255571)",Friedhofsweg,,
34576240,,residential,30,,False,True,77.934,"LINESTRING (8.1473604 51.8252235, 8.1469865 51.8245993, 8.1469668 51.8245662)",Auf der Brede,,
34576242,,residential,,,False,False,23.851,"LINESTRING (8.1454801 51.8220244, 8.1451409 51.8220697)",Zur Brede,,
388144132,,residential,,,False,True,35.233,"LINESTRING (8.1454801 51.8220244, 8.1455774 51.8217133)",Auf der Brede,,
388144132,,residential,,,False,False,163.38,"LINESTRING (8.1454801 51.8220244, 8.1459148 51.8227686, 8.1462873 51.8234064)",Auf der Brede,,
388144132,,residential,,,False,False,35.233,"LINESTRING (8.1455774 51.8217133, 8.1454801 51.8220244)",Auf der Brede,,
38361211,2,residential,30,,False,True,94.145,"LINESTRING (8.1491113 51.8230825, 8.1504334 51.822861)",Zur Dicken Linde,,
"[38361210, 38361211, 37141517, 37141518]",2,residential,30,,False,False,122.06,"LINESTRING (8.1491113 51.8230825, 8.1490033 51.8231021, 8.1489734 51.8231065, 8.1488337 51.8231308, 8.1487176 51.823145, 8.1473518 51.8232047)",Zur Dicken Linde,,yes
33283658,2,residential,30,,False,True,25.565,"LINESTRING (8.152019 51.8225838, 8.152377 51.8225214)",Zur Dicken Linde,,
"[33283658, 1070600826]",2,residential,30,,False,False,113.254,"LINESTRING (8.152019 51.8225838, 8.1505031 51.82285, 8.1504334 51.822861)",Zur Dicken Linde,,
1204611641,,residential,30,,False,True,48.644,"LINESTRING (8.1381091 51.8272025, 8.1388012 51.8271108)",Grüner Weg,,
34571287,2,secondary,50,,False,False,33.882,"LINESTRING (8.1420175 51.823545, 8.1420112 51.8236652, 8.1419994 51.8238495)",Paulsburg,L 792,
974461970,2,residential,30,,False,True,129.927,"LINESTRING (8.1420175 51.823545, 8.1419389 51.823539, 8.1413602 51.8234949, 8.1401514 51.8233606)",Overbergstraße,,
974461971,2,secondary,50,,False,True,56.516,"LINESTRING (8.1420175 51.823545, 8.1420409 51.8234609, 8.1421308 51.8233505, 8.1423195 51.8231633, 8.1423512 51.823087)",Paulsburg,L 792,
34890674,,residential,30,,False,True,174.137,"LINESTRING (8.1386286 51.8231802, 8.138744 51.8226881, 8.1387797 51.8224692, 8.1387943 51.8222761, 8.1387947 51.8218087, 8.1387688 51.8216213)",Hindenburgstraße,,
"[364197017, 34890675, 364197015]",,residential,50,,False,False,170.621,"LINESTRING (8.1386286 51.8231802, 8.1385552 51.8234454, 8.1384365 51.8238754, 8.138404 51.823993, 8.1383631 51.8241212, 8.1382254 51.8246941)",Von-Galen-Straße,,
974461970,2,residential,30,,False,False,106.564,"LINESTRING (8.1386286 51.8231802, 8.1391695 51.8232443, 8.1401514 51.8233606)",Overbergstraße,,
34890674,,residential,30,,False,False,174.137,"LINESTRING (8.1387688 51.8216213, 8.1387947 51.8218087, 8.1387943 51.8222761, 8.1387797 51.8224692, 8.138744 51.8226881, 8.1386286 51.8231802)",Hindenburgstraße,,
34890676,,residential,30,,False,False,241.61200000000002,"LINESTRING (8.1387688 51.8216213, 8.139791 51.8216408, 8.1403325 51.8216641, 8.1403662 51.8216656, 8.1404219 51.8216822, 8.1404407 51.8217173, 8.1403901 51.8221095, 8.140365 51.8223046, 8.1402829 51.8228221)",Im Kapellengarten,,
34890676,,residential,30,,False,False,60.557,"LINESTRING (8.1402829 51.8228221, 8.1401514 51.8233606)",Im Kapellengarten,,
34890676,,residential,30,,False,True,241.61200000000002,"LINESTRING (8.1402829 51.8228221, 8.140365 51.8223046, 8.1403901 51.8221095, 8.1404407 51.8217173, 8.1404219 51.8216822, 8.1403662 51.8216656, 8.1403325 51.8216641, 8.139791 51.8216408, 8.1387688 51.8216213)",Im Kapellengarten,,
34890678,,residential,30,,False,False,135.814,"LINESTRING (8.1402829 51.8228221, 8.1412796 51.8228725, 8.1414507 51.8228672, 8.1415462 51.8228642, 8.1419723 51.8227747, 8.1422158 51.82272)",Simmeriss,,
34890676,,residential,30,,False,True,60.557,"LINESTRING (8.1401514 51.8233606, 8.1402829 51.8228221)",Im Kapellengarten,,
974461970,2,residential,30,,False,False,129.927,"LINESTRING (8.1401514 51.8233606, 8.1413602 51.8234949, 8.1419389 51.823539, 8.1420175 51.823545)",Overbergstraße,,
974461970,2,residential,30,,False,True,106.564,"LINESTRING (8.1401514 51.8233606, 8.1391695 51.8232443, 8.1386286 51.8231802)",Overbergstraße,,
34571289,2,secondary,50,,False,True,40.113,"LINESTRING (8.1422158 51.82272, 8.1421426 51.8223621)",Geiststraße,L 792,
34571289,2,secondary,50,,False,False,42.554,"LINESTRING (8.1422158 51.82272, 8.1423179 51.8228858, 8.1423623 51.8229811, 8.1423512 51.823087)",Geiststraße,L 792,
34890678,,residential,30,,False,True,135.814,"LINESTRING (8.1422158 51.82272, 8.1419723 51.8227747, 8.1415462 51.8228642, 8.1414507 51.8228672, 8.1412796 51.8228725, 8.1402829 51.8228221)",Simmeriss,,
34571289,2,secondary,50,,False,False,40.113,"LINESTRING (8.1421426 51.8223621, 8.1422158 51.82272)",Geiststraße,L 792,
35671475,,residential,20,,False,True,77.075,"LINESTRING (8.1421426 51.8223621, 8.1432563 51.8224433)",Wilhelmstraße,,
34576238,,residential,,,False,True,123.82400000000001,"LINESTRING (8.1489205 51.825549, 8.1479512 51.8251412, 8.1478501 51.8251184, 8.1477778 51.825121, 8.1473604 51.8252235)",Friedhofsweg,,
34576241,,residential,,,False,True,37.251000000000005,"LINESTRING (8.1476195 51.8234795, 8.147477 51.8234198, 8.1473518 51.8232047)",Untere Bredenstiege,,
35670990,,residential,,,False,True,157.266,"LINESTRING (8.1508037 51.8282882, 8.1506805 51.8282179, 8.1499147 51.8279106, 8.1495951 51.8277824, 8.1493638 51.8277345, 8.1488034 51.8276357)",Bultstraße,,
35670994,,living_street,,,True,False,175.36200000000002,"LINESTRING (8.1508037 51.8282882, 8.1508694 51.8283354, 8.1518641 51.8290335, 8.1522783 51.8295591)",Bultstraße,,
25019511,2,tertiary,50,,False,True,56.691,"LINESTRING (8.1522783 51.8295591, 8.1518105 51.8296498, 8.1516406 51.8297029, 8.1515287 51.8297592)",Zur Axt,K 11,
35671474,,residential,20,,True,False,90.943,"LINESTRING (8.1445701 51.8225406, 8.1433938 51.8224535, 8.1432563 51.8224433)",Wilhelmstraße,,
37421706,,residential,20,,False,True,66.18,"LINESTRING (8.1445701 51.8225406, 8.1445436 51.822588, 8.1444599 51.8227376, 8.1443524 51.8230774, 8.1443403 51.8231172)",Lange Straße,,
"[37421714, 364197014]",,residential,20,,False,False,63.367000000000004,"LINESTRING (8.1445701 51.8225406, 8.1447522 51.8222305, 8.144841 51.8221834, 8.1449676 51.8221655, 8.145106 51.8221477)",Stromberger Tor,,
35671475,,residential,20,,False,False,77.075,"LINESTRING (8.1432563 51.8224433, 8.1421426 51.8223621)",Wilhelmstraße,,
34572684,2,residential,20,,False,True,13.975,"LINESTRING (8.1425501 51.8231131, 8.1423512 51.823087)",Geiststraße,,
34572684,2,residential,20,,False,False,154.793,"LINESTRING (8.1425501 51.8231131, 8.1426587 51.8231702, 8.142732 51.8232513, 8.1427964 51.8233268, 8.1428701 51.8234131, 8.1429792 51.8235221, 8.1431644 51.8236758, 8.1433236 51.823763, 8.1433503 51.8237776, 8.1434476 51.8238178, 8.143713 51.8238939, 8.1438994 51.8239228, 8.1439973 51.823924, 8.1440805 51.8239004, 8.1441746 51.8238698)",Geiststraße,,
35776303,1,residential,20,,False,True,67.377,"LINESTRING (8.1425501 51.8231131, 8.1426934 51.8230254, 8.1430466 51.8229699, 8.1432363 51.8229719, 8.1434591 51.822989)",Estinghauserhof,,
37421706,,residential,20,,False,False,66.17999999999999,"LINESTRING (8.1443403 51.8231172, 8.1443524 51.8230774, 8.1444599 51.8227376, 8.1445436 51.822588, 8.1445701 51.8225406)",Lange Straße,,
37421706,,residential,20,,False,True,84.53,"LINESTRING (8.1443403 51.8231172, 8.1442185 51.8235563, 8.1441853 51.8237764, 8.1441746 51.8238698)",Lange Straße,,
557963361,1,residential,20,,True,False,62.238,"LINESTRING (8.1443403 51.8231172, 8.1438772 51.8230454, 8.1436851 51.8230156, 8.1434591 51.822989)",Estinghauserhof,,
35809655,,residential,30,,False,False,120.667,"LINESTRING (8.1382254 51.8246941, 8.1392225 51.8248053, 8.139954 51.8248842)",Von-Galen-Straße,,
"[364197017, 34890675, 364197015]",,residential,50,,False,True,170.621,"LINESTRING (8.1382254 51.8246941, 8.1383631 51.8241212, 8.138404 51.823993, 8.1384365 51.8238754, 8.1385552 51.8234454, 8.1386286 51.8231802)",Von-Galen-Straße,,
"[25516872, 407164206]",2,residential,50,,False,"[False, True]",297.101,"LINESTRING (8.1412264 51.8282608, 8.1403395 51.8282681, 8.1401453 51.8282635, 8.1400211 51.828256, 8.1395786 51.8282123, 8.1391761 51.8281296, 8.1391108 51.8280794, 8.1391067 51.8280102, 8.1391244 51.8279722, 8.1391564 51.8279398, 8.1394886 51.8276877, 8.1396492 51.8275762, 8.1397262 51.827527, 8.1397653 51.827502, 8.1399981 51.8273568, 8.1402363 51.8272082, 8.1402795 51.8270251)","['Wallstraße', 'Poststraße']",,
36774194,1,residential,50,,True,False,152.0,"LINESTRING (8.1412264 51.8282608, 8.1412317 51.8269478, 8.1412067 51.8268961)",Kleygarten,,
1117203686,2,residential,50,,False,True,118.09400000000001,"LINESTRING (8.1412264 51.8282608, 8.1423473 51.8282151, 8.1426688 51.8282268, 8.1429371 51.8282582)",Poststraße,,
33285930,1,residential,,,True,False,19.04,"LINESTRING (8.1451828 51.8273634, 8.1449246 51.8273013)",Ruggestraße,,
37421692,,residential,,,True,False,57.089999999999996,"LINESTRING (8.1451828 51.8273634, 8.1450212 51.8275479, 8.1449371 51.8276035, 8.1448917 51.8276578, 8.144882 51.8277125, 8.1449279 51.8278202)",Engelbert-Holterdorf-Straße,,
37421694,,residential,,,False,False,39.448,"LINESTRING (8.1449279 51.8278202, 8.1443931 51.8279491)",Glockenstiege,,
37421692,,residential,,,True,False,127.10799999999999,"LINESTRING (8.1449279 51.8278202, 8.1450859 51.828135, 8.1451084 51.828225, 8.1451069 51.8283452, 8.1450755 51.8285302, 8.1450202 51.8287472, 8.1449479 51.8289386)",Engelbert-Holterdorf-Straße,,
37421694,,residential,,,False,True,39.448,"LINESTRING (8.1443931 51.8279491, 8.1449279 51.8278202)",Glockenstiege,,
37421704,,residential,,,False,False,63.475,"LINESTRING (8.1438903 51.8280659, 8.143715 51.8280941, 8.143106 51.8281452, 8.1429789 51.8281362)",Glockenstiege,,
33285964,1,residential,20,,True,False,13.867,"LINESTRING (8.1429789 51.8281362, 8.1429371 51.8282582)",Bahnhofstraße,,
37421704,,residential,,,False,True,63.475,"LINESTRING (8.1429789 51.8281362, 8.143106 51.8281452, 8.143715 51.8280941, 8.1438903 51.8280659)",Glockenstiege,,
33285930,1,residential,,,True,False,108.65100000000001,"LINESTRING (8.1449246 51.8273013, 8.1444747 51.8271809, 8.1443835 51.8271525, 8.1443211 51.8271227, 8.1442541 51.8270717, 8.1442135 51.8270108, 8.1441944 51.8269324, 8.1441736 51.826702, 8.1441926 51.8265819)",Ruggestraße,,
"[37421705, 37421695]",,residential,,,False,False,204.50699999999998,"LINESTRING (8.1449246 51.8273013, 8.1452592 51.8269975, 8.1457771 51.8266458, 8.1457762 51.8265915, 8.1448032 51.8259592, 8.1447818 51.8259283, 8.1447808 51.8258927)","['Eickhoff', 'Lehmwall']",,
34576236,,residential,,,False,False,40.635999999999996,"LINESTRING (8.1447808 51.8258927, 8.1446954 51.8258907, 8.1445775 51.8258879, 8.1441898 51.8258814)",Carl-Haver-Platz,,
