osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,width
80838390,L 92,Hauptstraße,secondary,40,False,True,14.416,"LINESTRING (8.1650871 48.4745756, 8.1651063 48.4745981, 8.1651448 48.4746184, 8.1652411 48.4746499)",,,
80838395,,Straßburger Straße,residential,30,False,False,43.116,"LINESTRING (8.1650871 48.4745756, 8.1650033 48.4745981, 8.16495 48.4745996, 8.1646878 48.4745685, 8.1645466 48.4745517, 8.1645158 48.474548)",,,
"[1176895058, 237526214, 90515407]",L 92,Poststraße,secondary,40,False,True,53.054,"LINESTRING (8.1650871 48.4745756, 8.1650701 48.474523, 8.1650944 48.4744544, 8.16519 48.4742433, 8.1652279 48.4741378, 8.1652378 48.4741147)",yes,,
80911746,L 92,Hauptstraße,secondary,40,False,True,20.809,"LINESTRING (8.166456 48.4749907, 8.166644 48.4751303)",,,
80911746,L 92,Hauptstraße,secondary,40,False,False,32.132,"LINESTRING (8.166456 48.4749907, 8.1663643 48.4749351, 8.1661605 48.4748608, 8.166086 48.4748433)",,,
"[627596305, 627596306, 80911746]",L 92,Hauptstraße,secondary,"['50', '40']",False,False,311.563,"LINESTRING (8.1712675 48.477569, 8.170611 48.4774621, 8.1704523 48.477433, 8.1702825 48.4773919, 8.170115 48.4773369, 8.169676 48.4771788, 8.1692635 48.4769946, 8.1689436 48.4768581, 8.1687585 48.4767499, 8.1686702 48.4766928, 8.1686091 48.4766497, 8.1685844 48.4766323, 8.1684217 48.4765026, 8.1683248 48.4764254, 8.1681259 48.4762667, 8.167852 48.4760484)",,1,
18082717,L 92,Poststraße,secondary,40,False,False,98.10399999999998,"LINESTRING (8.1620918 48.4721017, 8.1621404 48.4721442, 8.1623324 48.4723329, 8.1624322 48.4724051, 8.1625693 48.4724887, 8.163025 48.472719)",,,
"[110013664, 879410591]",B 28,Renchtalstraße,primary,50,False,True,84.576,"LINESTRING (8.1620918 48.4721017, 8.1620209 48.4721252, 8.1618643 48.4721462, 8.1617114 48.4721446, 8.1615287 48.4721426, 8.1609562 48.4721482)",,2,
"[1176870794, 237520476, 24563133]",,Karl-Friedrich-Straße,residential,30,False,False,19.653000000000002,"LINESTRING (8.1634368 48.4744276, 8.163454 48.4743845, 8.1634401 48.4742797, 8.1634356 48.4742529)",yes,,6
80838395,,Straßburger Straße,residential,30,False,False,177.738,"LINESTRING (8.1634368 48.4744276, 8.1620864 48.47425, 8.1610801 48.4740914)",,,
80838395,,Straßburger Straße,residential,30,False,True,80.65899999999999,"LINESTRING (8.1634368 48.4744276, 8.164317 48.4745264, 8.1645158 48.474548)",,,
38866959,,Inselweg,residential,,False,True,134.91500000000002,"LINESTRING (8.1634356 48.4742529, 8.1641657 48.4741372, 8.1643021 48.4741613, 8.1645398 48.4741495, 8.1652378 48.4741147)",,,
38876585,,Karl-Friedrich-Straße,residential,30,False,False,59.707,"LINESTRING (8.1634356 48.4742529, 8.1634289 48.4742127, 8.1634011 48.4741713, 8.1633538 48.4741209, 8.1632878 48.4740709, 8.1631996 48.4740206, 8.1630997 48.4739728, 8.1628835 48.4738879)",,,6
"[1176870794, 237520476, 24563133]",,Karl-Friedrich-Straße,residential,30,False,True,19.653000000000002,"LINESTRING (8.1634356 48.4742529, 8.1634401 48.4742797, 8.163454 48.4743845, 8.1634368 48.4744276)",yes,,6
"[936515829, 936515828, 18082717]",L 92,Poststraße,secondary,40,False,False,221.539,"LINESTRING (8.163025 48.472719, 8.1632999 48.4728524, 8.1633636 48.4728848, 8.1637508 48.4730821, 8.1642717 48.4733475, 8.1644832 48.4734553, 8.1646811 48.4735522, 8.1648906 48.4736548, 8.16511 48.4737601, 8.165224 48.4738367, 8.1652687 48.4739079, 8.1652805 48.4739845)",,,
18082717,L 92,Poststraße,secondary,40,False,True,98.10400000000001,"LINESTRING (8.163025 48.472719, 8.1625693 48.4724887, 8.1624322 48.4724051, 8.1623324 48.4723329, 8.1621404 48.4721442, 8.1620918 48.4721017)",,,
24563146,,Johann-Peter-Hebel-Straße,residential,30,False,False,115.28,"LINESTRING (8.163025 48.472719, 8.1625891 48.4731893, 8.16221 48.4736038)",,,6
38876585,,Karl-Friedrich-Straße,residential,30,False,True,58.847,"LINESTRING (8.16221 48.4736038, 8.1628835 48.4738879)",,,6
24563146,,Johann-Peter-Hebel-Straße,residential,30,False,True,115.28,"LINESTRING (8.16221 48.4736038, 8.1625891 48.4731893, 8.163025 48.472719)",,,6
38876585,,Karl-Friedrich-Straße,residential,30,False,False,112.144,"LINESTRING (8.16221 48.4736038, 8.1618813 48.4734724, 8.1614453 48.4732981, 8.1609073 48.473083)",,,6
119164410,,Bachstraße,residential,,True,False,39.184,"LINESTRING (8.1668133 48.4747298, 8.166456 48.4749907)",,,
25211172,,Bachstraße,residential,,False,False,62.739,"LINESTRING (8.1668133 48.4747298, 8.1670044 48.474811, 8.1672571 48.4749463, 8.167311 48.4749941, 8.1673241 48.4750597, 8.1672898 48.4751286)",,,5
"[399074499, 399074500]",,Bachstraße,residential,,False,"[False, True]",55.958,"LINESTRING (8.1668133 48.4747298, 8.16687 48.4746731, 8.1668381 48.4746374, 8.1667452 48.4746033, 8.1666371 48.474583, 8.1664952 48.4745724, 8.1664224 48.4745737, 8.1663375 48.4745873, 8.1662782 48.4746148)",,,3
25211172,,Bachstraße,residential,,False,False,19.419,"LINESTRING (8.1680927 48.4758353, 8.1683492 48.4758751)",,,5
25211172,,Bachstraße,residential,,False,True,98.807,"LINESTRING (8.1680927 48.4758353, 8.1678047 48.4755411, 8.1675108 48.475267, 8.1673843 48.4751857, 8.1672898 48.4751286)",,,5
400261492,,Bachstraße,residential,,False,True,110.485,"LINESTRING (8.1680927 48.4758353, 8.1681306 48.475904, 8.1684984 48.4762592, 8.1685991 48.4763539, 8.1686684 48.4764191, 8.1688187 48.4766957)",,,
25211172,,Bachstraße,residential,,False,True,3.369,"LINESTRING (8.1683937 48.475882, 8.1683492 48.4758751)",,,5
633503569,,Stockweg,residential,,False,False,51.647,"LINESTRING (8.1609073 48.473083, 8.1613184 48.4727069)",,,
38876585,,Karl-Friedrich-Straße,residential,30,False,True,112.144,"LINESTRING (8.1609073 48.473083, 8.1614453 48.4732981, 8.1618813 48.4734724, 8.16221 48.4736038)",,,6
"[633506489, 879410655]",,Karl-Friedrich-Straße,residential,30,False,False,106.262,"LINESTRING (8.1609073 48.473083, 8.1602956 48.4723048, 8.1602404 48.4722358)",,,6
323537989,B 28,Bahnhofstraße,primary,50,False,False,54.459,"LINESTRING (8.1602404 48.4722358, 8.1604236 48.4721781, 8.1606385 48.4721534, 8.1609562 48.4721482)",,2,
"[633506489, 879410655]",,Karl-Friedrich-Straße,residential,30,False,True,106.262,"LINESTRING (8.1602404 48.4722358, 8.1602956 48.4723048, 8.1609073 48.473083)",,,6
"[633503578, 936612807, 936612806, 936515831]",B 28,Bahnhofstraße,primary,50,False,True,76.977,"LINESTRING (8.1602404 48.4722358, 8.1600707 48.4722952, 8.1599195 48.4723433, 8.159828 48.4723735, 8.1597005 48.4724155, 8.1596006 48.4724509, 8.1595197 48.4724842, 8.1593127 48.4725529)",,2,
167896830,L 92,Poststraße,secondary,40,False,False,14.816,"LINESTRING (8.1652805 48.4739845, 8.1652378 48.4741147)",,,
"[25215442, 633503571]",,Farnweg,residential,,False,False,73.259,"LINESTRING (8.1652805 48.4739845, 8.16545 48.4739612, 8.1655024 48.4739537, 8.1655805 48.473897, 8.1658128 48.4736805, 8.1658345 48.4736595, 8.1659601 48.4735462)",,,
"[936515828, 936515829, 18082717]",L 92,Poststraße,secondary,40,False,True,221.53900000000002,"LINESTRING (8.1652805 48.4739845, 8.1652687 48.4739079, 8.165224 48.4738367, 8.16511 48.4737601, 8.1648906 48.4736548, 8.1646811 48.4735522, 8.1644832 48.4734553, 8.1642717 48.4733475, 8.1637508 48.4730821, 8.1633636 48.4728848, 8.1632999 48.4728524, 8.163025 48.472719)",,,
167896815,,Farnweg,residential,,False,False,15.821,"LINESTRING (8.1659601 48.4735462, 8.1661636 48.473501)",,,
