osmid,ref,highway,oneway,reversed,length,bridge,geometry,name,maxspeed
41592431,BT 34,tertiary,False,True,162.338,,"LINESTRING (11.345881 49.8453539, 11.3459462 49.8452985, 11.3462664 49.845102, 11.3466296 49.8449012, 11.3468419 49.8448014, 11.3469816 49.8447422, 11.3473053 49.84461, 11.3476614 49.8444632)",Vorstadt,50
"[1098845394, 6269578, 636925695, 1101872095]",BT 34,tertiary,False,False,383.693,,"LINESTRING (11.345881 49.8453539, 11.3457652 49.8455211, 11.3457093 49.845672, 11.3455442 49.8462114, 11.3455303 49.8463433, 11.3455351 49.8464867, 11.3455542 49.8469398, 11.3455327 49.8470773, 11.3454889 49.8471961, 11.3451311 49.848277, 11.3451173 49.8483684, 11.3451054 49.8487446)",Fischergasse,30
"[31666314, 31452923, 165326631, 31666311]",BT 34,tertiary,False,False,139.647,yes,"LINESTRING (11.3451054 49.8487446, 11.3444984 49.8487557, 11.3439619 49.8487672, 11.3436586 49.8487701, 11.3431583 49.8487698)",,
"[1101872095, 1098845394, 6269578, 636925695]",BT 34,tertiary,False,True,383.69300000000004,,"LINESTRING (11.3451054 49.8487446, 11.3451173 49.8483684, 11.3451311 49.848277, 11.3454889 49.8471961, 11.3455327 49.8470773, 11.3455542 49.8469398, 11.3455351 49.8464867, 11.3455303 49.8463433, 11.3455442 49.8462114, 11.3457093 49.845672, 11.3457652 49.8455211, 11.345881 49.8453539)",Fischergasse,30
31454327,BT 15,tertiary,False,True,80.155,,"LINESTRING (11.3511331 49.8473501, 11.3509751 49.8473217, 11.3508079 49.8472843, 11.3506631 49.8472401, 11.3505674 49.8471937, 11.3504725 49.8471402, 11.3502295 49.8469595)",Zeubacher Straße,50
31506966,,residential,False,False,29.55,,"LINESTRING (11.3444883 49.8449808, 11.3443492 49.8451439, 11.3442845 49.8452117)",Kaulberg,
41592433,,residential,False,False,49.942,,"LINESTRING (11.3444883 49.8449808, 11.3444524 49.8449041, 11.3446159 49.8447567, 11.3444179 49.844619)",Ecke,
"[24451885, 1210147053]",,residential,False,True,33.724000000000004,,"LINESTRING (11.3444883 49.8449808, 11.3446971 49.845066, 11.3448858 49.8451429)",Marktplatz,
31506966,,residential,False,False,61.548,,"LINESTRING (11.3442845 49.8452117, 11.3441532 49.8452249, 11.3439736 49.845325, 11.3439058 49.8453622, 11.343842 49.8453971, 11.3436622 49.8455642)",Kaulberg,
31506966,,residential,False,True,29.55,,"LINESTRING (11.3442845 49.8452117, 11.3443492 49.8451439, 11.3444883 49.8449808)",Kaulberg,
1050274553,,residential,False,True,64.439,,"LINESTRING (11.3442845 49.8452117, 11.344276 49.8452675, 11.3442153 49.8453534, 11.3441143 49.8454653, 11.3440233 49.8455584, 11.3440216 49.8456217, 11.3439083 49.8457246)",Kaulberg,
32204412,BT 34,tertiary,False,True,10.496,,"LINESTRING (11.3480964 49.8439432, 11.3481469 49.8438546)",Vorstadt,
31540323,,residential,False,False,157.608,,"LINESTRING (11.3480964 49.8439432, 11.3493281 49.8442331, 11.3494962 49.8443337, 11.3496702 49.8444131, 11.3500016 49.8444965, 11.3500843 49.8445169)",Am Buchberg,
32204410,,residential,False,True,45.955,,"LINESTRING (11.3480964 49.8439432, 11.3479604 49.843769, 11.3477909 49.8435801)",Vorstadt,
55092112,BT 34,tertiary,False,False,66.29899999999999,,"LINESTRING (11.3480964 49.8439432, 11.3480274 49.8440437, 11.3479797 49.8441131, 11.3478263 49.8443363, 11.347753 49.8444048, 11.3476614 49.8444632)",Vorstadt,
30510353,,residential,False,False,34.645,,"LINESTRING (11.3494394 49.8463193, 11.3492191 49.8465966)",Harletzsteiner Weg,30
31454327,BT 15,tertiary,False,False,90.978,,"LINESTRING (11.3494394 49.8463193, 11.3502295 49.8469595)",Zeubacher Straße,50
31454327,BT 15,tertiary,False,True,256.192,,"LINESTRING (11.3494394 49.8463193, 11.3488596 49.8458455, 11.3488094 49.8457873, 11.3487722 49.8457305, 11.3487479 49.8456587, 11.3487166 49.8454443, 11.3487063 49.8452616, 11.3486924 49.8451735, 11.3486604 49.8450636, 11.3486221 49.8449706, 11.3485448 49.8449104, 11.3484628 49.8448532, 11.3482663 49.8447448, 11.3476614 49.8444632)",Zeubacher Straße,50
41592433,,residential,False,True,49.942,,"LINESTRING (11.3444179 49.844619, 11.3446159 49.8447567, 11.3444524 49.8449041, 11.3444883 49.8449808)",Ecke,
41592432,,residential,False,True,9.365,,"LINESTRING (11.3450061 49.8451757, 11.3448858 49.8451429)",Marktplatz,50
26752214,,residential,False,False,36.081,,"LINESTRING (11.3450061 49.8451757, 11.3449478 49.8453863, 11.3449424 49.8454968)",Sutte,
"[41592432, 6269577, 31666134]",,residential,False,"[False, True]",65.82300000000001,yes,"LINESTRING (11.3450061 49.8451757, 11.3452952 49.8452398, 11.3454435 49.8452655, 11.3458272 49.8453398, 11.345881 49.8453539)",Marktplatz,50
26752214,,residential,False,True,36.081,,"LINESTRING (11.3449424 49.8454968, 11.3449478 49.8453863, 11.3450061 49.8451757)",Sutte,
1051061604,,residential,False,False,124.148,,"LINESTRING (11.3449424 49.8454968, 11.3447597 49.8457654, 11.3445871 49.8459934, 11.3444735 49.8461517, 11.3443533 49.8463731, 11.3442759 49.8465256)",Sutte,
"[734232290, 1051061605, 1051068494, 1210046833, 26752216]",,residential,False,False,166.69799999999998,,"LINESTRING (11.3449424 49.8454968, 11.3449824 49.8456684, 11.345009 49.8457963, 11.3450328 49.845911, 11.3450429 49.8460913, 11.3450161 49.8462101, 11.3448402 49.8466025, 11.344676 49.8465794, 11.344589 49.8465678, 11.3445018 49.8465562, 11.3442759 49.8465256)","['Bischof-Nausea-Platz', 'Sutte']",
31454166,St 2191,secondary,False,True,57.736,,"LINESTRING (11.343772 49.8462782, 11.3441563 49.845879, 11.3441975 49.8458374)",Hauptstraße,50
202779205,St 2191,secondary,False,False,284.13000000000005,,"LINESTRING (11.343772 49.8462782, 11.3436503 49.84639, 11.3435789 49.8464557, 11.3435454 49.8465008, 11.3435141 49.846569, 11.3434662 49.8468043, 11.3434285 49.8470234, 11.3434231 49.8471541, 11.3434023 49.8474024, 11.3433543 49.847946, 11.3433232 49.8482191, 11.3433067 49.8483193, 11.3432853 49.8484183, 11.3432047 49.8486634, 11.3431583 49.8487698)",Hauptstraße,50
"[41592434, 1210147052]",,residential,False,False,52.839999999999996,,"LINESTRING (11.343772 49.8462782, 11.3436412 49.8462164, 11.3435897 49.8460753, 11.3435776 49.8459572, 11.3435738 49.8458499)",Schloßberg,
30510353,,residential,False,True,31.033,,"LINESTRING (11.3489788 49.8469227, 11.3491749 49.8466739)",Harletzsteiner Weg,30
31469438,,residential,False,False,7.53,,"LINESTRING (11.3489788 49.8469227, 11.3489703 49.8469902)",Ziegelgasse,
"[30510354, 1101872093, 1101872094]",,residential,False,False,267.281,,"LINESTRING (11.3489788 49.8469227, 11.3486961 49.8469158, 11.3486757 49.8469153, 11.3483099 49.8467903, 11.3480234 49.8466616, 11.3471544 49.846148, 11.3469716 49.8459593, 11.3468112 49.8457892, 11.3467923 49.8457402, 11.3468101 49.8457017, 11.3469201 49.8456135, 11.3472645 49.8453688)",Harletzsteiner Weg,30
31469438,,residential,False,True,7.53,,"LINESTRING (11.3489703 49.8469902, 11.3489788 49.8469227)",Ziegelgasse,
130294746,,residential,False,False,44.974,,"LINESTRING (11.3489703 49.8469902, 11.3493687 49.8473026)",Harletzsteiner Weg,30
31469438,,residential,False,False,190.988,,"LINESTRING (11.3489703 49.8469902, 11.3488685 49.8472562, 11.348733 49.8474603, 11.3479161 49.8485625)",Ziegelgasse,
79617736,,residential,False,False,14.139,,"LINESTRING (11.3479161 49.8485625, 11.3480955 49.8486153)",Sonnenleite,
30510356,,residential,False,True,109.325,,"LINESTRING (11.3479161 49.8485625, 11.3477609 49.848503, 11.347705 49.8484731, 11.3476453 49.8484215, 11.3476051 49.8483535, 11.347598 49.8482952, 11.3476145 49.8481757, 11.3476631 49.8479276, 11.3477249 49.8476765)",Am Löwenstein,
31469438,,residential,False,False,92.27700000000002,,"LINESTRING (11.3479161 49.8485625, 11.3474453 49.8491767, 11.3473582 49.8493101)",Ziegelgasse,
31469438,,residential,False,True,190.98800000000003,,"LINESTRING (11.3479161 49.8485625, 11.348733 49.8474603, 11.3488685 49.8472562, 11.3489703 49.8469902)",Ziegelgasse,
31469438,,residential,False,False,66.43299999999999,,"LINESTRING (11.3473582 49.8493101, 11.3470398 49.8497307, 11.3470368 49.8498601)",Ziegelgasse,
31469438,,residential,False,True,92.27700000000002,,"LINESTRING (11.3473582 49.8493101, 11.3474453 49.8491767, 11.3479161 49.8485625)",Ziegelgasse,
130294749,,residential,False,False,62.721999999999994,,"LINESTRING (11.3473582 49.8493101, 11.3475916 49.8494796, 11.3477106 49.8495757, 11.3477643 49.8496304, 11.3478239 49.8496546, 11.3479845 49.8496668)",Ziegelgasse,
79617736,,residential,False,True,14.139,,"LINESTRING (11.3480955 49.8486153, 11.3479161 49.8485625)",Sonnenleite,
30510366,,residential,False,False,93.275,,"LINESTRING (11.3480955 49.8486153, 11.3481094 49.8487767, 11.3481518 49.8488548, 11.3482182 49.8489183, 11.3488064 49.8492709)",Sonnenleite,
79617736,,residential,False,False,107.994,,"LINESTRING (11.3480955 49.8486153, 11.348274 49.8485938, 11.348472 49.8485477, 11.3487779 49.8484382, 11.3489171 49.8483883, 11.3490945 49.8483099, 11.3491577 49.8482716, 11.3492062 49.8482422, 11.3493552 49.8481237)",Sonnenleite,
30510366,,residential,False,True,93.275,,"LINESTRING (11.3488064 49.8492709, 11.3482182 49.8489183, 11.3481518 49.8488548, 11.3481094 49.8487767, 11.3480955 49.8486153)",Sonnenleite,
30510373,,residential,False,False,193.739,,"LINESTRING (11.3500071 49.84839, 11.3498037 49.8483418, 11.3495228 49.8482282, 11.3494849 49.8481828, 11.3494964 49.8481309, 11.3495377 49.8480523, 11.3496852 49.847889, 11.3498331 49.8477106, 11.349951 49.8475687, 11.3500795 49.847414, 11.3501467 49.8470342, 11.3502295 49.8469595)",Am Dürrgrund,
30510373,,residential,False,True,163.473,,"LINESTRING (11.3500071 49.84839, 11.349921 49.8485117, 11.3498724 49.8486, 11.3498752 49.8486922, 11.3498841 49.848785, 11.3499172 49.8488628, 11.3500891 49.8490554, 11.3501875 49.8491717, 11.3501879 49.8492201, 11.3501852 49.8492628, 11.3501637 49.8493043, 11.350112 49.8493641, 11.350069 49.8494038, 11.349991 49.8494517, 11.3496006 49.8496165)",Am Dürrgrund,
31506029,,residential,False,False,94.38300000000001,,"LINESTRING (11.3500071 49.84839, 11.3509678 49.8480108, 11.3511512 49.8479789)",Am Weißenstein,
30510373,,residential,False,False,163.473,,"LINESTRING (11.3496006 49.8496165, 11.349991 49.8494517, 11.350069 49.8494038, 11.350112 49.8493641, 11.3501637 49.8493043, 11.3501852 49.8492628, 11.3501879 49.8492201, 11.3501875 49.8491717, 11.3500891 49.8490554, 11.3499172 49.8488628, 11.3498841 49.848785, 11.3498752 49.8486922, 11.3498724 49.8486, 11.349921 49.8485117, 11.3500071 49.84839)",Am Dürrgrund,
30510353,,residential,False,False,9.161,,"LINESTRING (11.3492191 49.8465966, 11.3491749 49.8466739)",Harletzsteiner Weg,30
30510353,,residential,False,True,34.645,,"LINESTRING (11.3492191 49.8465966, 11.3494394 49.8463193)",Harletzsteiner Weg,30
30510586,,residential,False,False,60.083,,"LINESTRING (11.3492191 49.8465966, 11.348622 49.8462175)",Harletzsteiner Weg,30
30510586,,residential,False,True,60.083,,"LINESTRING (11.348622 49.8462175, 11.3492191 49.8465966)",Harletzsteiner Weg,30
"[55340977, 620124874, 114389355, 31507535]",,"['unclassified', 'residential']",False,"[False, True]",269.68399999999997,,"LINESTRING (11.3417597 49.8440975, 11.3418421 49.8443389, 11.3420128 49.8445663, 11.3422576 49.8447138, 11.3425229 49.8447032, 11.3427277 49.844695, 11.3430982 49.8446596, 11.3432221 49.8446611, 11.3433409 49.8446906, 11.3435062 49.8447459, 11.3437211 49.8449031, 11.3437516 49.8450081, 11.3437556 49.8451291, 11.3437574 49.845182, 11.3437658 49.8453332, 11.3436622 49.8455642)",Schloßberg,
"[812959691, 55340973, 55340974]",,"['unclassified', 'residential']",False,"[False, True]",352.707,,"LINESTRING (11.3417597 49.8440975, 11.3417543 49.8440762, 11.3417165 49.843926, 11.3414478 49.8434238, 11.3413081 49.8433212, 11.3416175 49.8431766, 11.3419754 49.8430631, 11.3421544 49.8429939, 11.3429609 49.8427099, 11.3439108 49.8424505, 11.3441372 49.8424461, 11.344298 49.8424332, 11.3444036 49.8423901, 11.344496 49.8423058)","['Schloßberg', 'Am Greiner']",
1051061604,,residential,False,False,16.499,,"LINESTRING (11.3442759 49.8465256, 11.3440562 49.8464815)",Sutte,
1051061604,,residential,False,True,124.148,,"LINESTRING (11.3442759 49.8465256, 11.3443533 49.8463731, 11.3444735 49.8461517, 11.3445871 49.8459934, 11.3447597 49.8457654, 11.3449424 49.8454968)",Sutte,
"[734232290, 1051061605, 1051068494, 1210046833, 26752216]",,residential,False,True,166.69799999999998,,"LINESTRING (11.3442759 49.8465256, 11.3445018 49.8465562, 11.344589 49.8465678, 11.344676 49.8465794, 11.3448402 49.8466025, 11.3450161 49.8462101, 11.3450429 49.8460913, 11.3450328 49.845911, 11.345009 49.8457963, 11.3449824 49.8456684, 11.3449424 49.8454968)","['Sutte', 'Bischof-Nausea-Platz']",
"[30510354, 1101872093, 1101872094]",,residential,False,True,267.281,,"LINESTRING (11.3472645 49.8453688, 11.3469201 49.8456135, 11.3468101 49.8457017, 11.3467923 49.8457402, 11.3468112 49.8457892, 11.3469716 49.8459593, 11.3471544 49.846148, 11.3480234 49.8466616, 11.3483099 49.8467903, 11.3486757 49.8469153, 11.3486961 49.8469158, 11.3489788 49.8469227)",Harletzsteiner Weg,30
30510353,,residential,False,False,31.033,,"LINESTRING (11.3491749 49.8466739, 11.3489788 49.8469227)",Harletzsteiner Weg,30
30510353,,residential,False,True,9.161,,"LINESTRING (11.3491749 49.8466739, 11.3492191 49.8465966)",Harletzsteiner Weg,30
31469410,,residential,False,False,31.521,,"LINESTRING (11.3491749 49.8466739, 11.3494614 49.8468889)",Harletzsteiner Weg,30
31469410,,residential,False,True,31.521,,"LINESTRING (11.3494614 49.8468889, 11.3491749 49.8466739)",Harletzsteiner Weg,30
31469438,,residential,False,True,66.43299999999999,,"LINESTRING (11.3470368 49.8498601, 11.3470398 49.8497307, 11.3473582 49.8493101)",Ziegelgasse,
31454327,BT 15,tertiary,False,True,90.978,,"LINESTRING (11.3502295 49.8469595, 11.3494394 49.8463193)",Zeubacher Straße,50
30510373,,residential,False,True,193.73900000000003,,"LINESTRING (11.3502295 49.8469595, 11.3501467 49.8470342, 11.3500795 49.847414, 11.349951 49.8475687, 11.3498331 49.8477106, 11.3496852 49.847889, 11.3495377 49.8480523, 11.3494964 49.8481309, 11.3494849 49.8481828, 11.3495228 49.8482282, 11.3498037 49.8483418, 11.3500071 49.84839)",Am Dürrgrund,
31454327,BT 15,tertiary,False,False,80.155,,"LINESTRING (11.3502295 49.8469595, 11.3504725 49.8471402, 11.3505674 49.8471937, 11.3506631 49.8472401, 11.3508079 49.8472843, 11.3509751 49.8473217, 11.3511331 49.8473501)",Zeubacher Straße,50
31506029,,residential,False,True,94.38300000000001,,"LINESTRING (11.3511512 49.8479789, 11.3509678 49.8480108, 11.3500071 49.84839)",Am Weißenstein,
31506966,,residential,False,True,61.548,,"LINESTRING (11.3436622 49.8455642, 11.343842 49.8453971, 11.3439058 49.8453622, 11.3439736 49.845325, 11.3441532 49.8452249, 11.3442845 49.8452117)",Kaulberg,
41592434,,residential,False,True,32.532000000000004,,"LINESTRING (11.3436622 49.8455642, 11.3435723 49.8458059, 11.3435738 49.8458499)",Schloßberg,
"[55340977, 620124874, 114389355, 31507535]",,"['residential', 'unclassified']",False,"[False, True]",269.68399999999997,,"LINESTRING (11.3436622 49.8455642, 11.3437658 49.8453332, 11.3437574 49.845182, 11.3437556 49.8451291, 11.3437516 49.8450081, 11.3437211 49.8449031, 11.3435062 49.8447459, 11.3433409 49.8446906, 11.3432221 49.8446611, 11.3430982 49.8446596, 11.3427277 49.844695, 11.3425229 49.8447032, 11.3422576 49.8447138, 11.3420128 49.8445663, 11.3418421 49.8443389, 11.3417597 49.8440975)",Schloßberg,
812959691,,residential,False,False,293.03,,"LINESTRING (11.344496 49.8423058, 11.3446189 49.8423742, 11.3449221 49.842569, 11.3450279 49.8426026, 11.3454864 49.8427291, 11.3456854 49.8428015, 11.3458376 49.8428869, 11.3459697 49.8429675, 11.3460173 49.8430221, 11.346107 49.8431779, 11.3461317 49.8433616, 11.3460958 49.8435239, 11.3460917 49.8437171, 11.3460614 49.8437859, 11.3456791 49.8442091, 11.3456299 49.8443357)",Am Greiner,
"[812959691, 55340973, 55340974]",,"['residential', 'unclassified']",False,"[False, True]",352.707,,"LINESTRING (11.344496 49.8423058, 11.3444036 49.8423901, 11.344298 49.8424332, 11.3441372 49.8424461, 11.3439108 49.8424505, 11.3429609 49.8427099, 11.3421544 49.8429939, 11.3419754 49.8430631, 11.3416175 49.8431766, 11.3413081 49.8433212, 11.3414478 49.8434238, 11.3417165 49.843926, 11.3417543 49.8440762, 11.3417597 49.8440975)","['Schloßberg', 'Am Greiner']",
297007008,St 2191,secondary,False,False,104.48499999999999,,"LINESTRING (11.3456299 49.8443357, 11.3451215 49.8449171, 11.3448858 49.8451429)",Dooser Straße,50
812959691,,residential,False,True,293.03000000000003,,"LINESTRING (11.3456299 49.8443357, 11.3456791 49.8442091, 11.3460614 49.8437859, 11.3460917 49.8437171, 11.3460958 49.8435239, 11.3461317 49.8433616, 11.346107 49.8431779, 11.3460173 49.8430221, 11.3459697 49.8429675, 11.3458376 49.8428869, 11.3456854 49.8428015, 11.3454864 49.8427291, 11.3450279 49.8426026, 11.3449221 49.842569, 11.3446189 49.8423742, 11.344496 49.8423058)",Am Greiner,
31540323,,residential,False,True,157.608,,"LINESTRING (11.3500843 49.8445169, 11.3500016 49.8444965, 11.3496702 49.8444131, 11.3494962 49.8443337, 11.3493281 49.8442331, 11.3480964 49.8439432)",Am Buchberg,
129827302,,residential,False,True,152.468,,"LINESTRING (11.3499787 49.8433276, 11.3497758 49.8428585, 11.3496879 49.8426555, 11.3496176 49.8425534, 11.3494975 49.842426, 11.3492818 49.8422949, 11.3491665 49.8422705, 11.3489445 49.8422688)",Am Buchberg,
30510356,,residential,False,False,24.864,,"LINESTRING (11.3478128 49.8474602, 11.3477249 49.8476765)",Am Löwenstein,
130294742,,residential,False,False,93.635,,"LINESTRING (11.3478128 49.8474602, 11.347347 49.847403, 11.3473201 49.8474084, 11.3473049 49.84742, 11.3472649 49.8476034, 11.3472665 49.8476192, 11.3472884 49.847627, 11.3477249 49.8476765)",Am Löwenstein,
30510356,,residential,False,True,3.443,,"LINESTRING (11.3478128 49.8474602, 11.3478548 49.8474452)",Am Löwenstein,
30510356,,residential,False,False,3.443,,"LINESTRING (11.3478548 49.8474452, 11.3478128 49.8474602)",Am Löwenstein,
129827302,,residential,False,False,152.468,,"LINESTRING (11.3489445 49.8422688, 11.3491665 49.8422705, 11.3492818 49.8422949, 11.3494975 49.842426, 11.3496176 49.8425534, 11.3496879 49.8426555, 11.3497758 49.8428585, 11.3499787 49.8433276)",Am Buchberg,
"[32204412, 341555894]",BT 34,tertiary,False,False,189.25900000000001,,"LINESTRING (11.3489445 49.8422688, 11.3489351 49.8423767, 11.3489229 49.8426456, 11.3489164 49.8427431, 11.3488993 49.8428246, 11.3488083 49.8430005, 11.3487275 49.8430841, 11.3485095 49.8433086, 11.3484372 49.8433831, 11.3483829 49.8434407, 11.3481469 49.8438546)",Vorstadt,50
130294746,,residential,False,True,44.974,,"LINESTRING (11.3493687 49.8473026, 11.3489703 49.8469902)",Harletzsteiner Weg,30
30510356,,residential,False,True,24.864,,"LINESTRING (11.3477249 49.8476765, 11.3478128 49.8474602)",Am Löwenstein,
130294742,,residential,False,True,93.635,,"LINESTRING (11.3477249 49.8476765, 11.3472884 49.847627, 11.3472665 49.8476192, 11.3472649 49.8476034, 11.3473049 49.84742, 11.3473201 49.8474084, 11.347347 49.847403, 11.3478128 49.8474602)",Am Löwenstein,
30510356,,residential,False,False,109.325,,"LINESTRING (11.3477249 49.8476765, 11.3476631 49.8479276, 11.3476145 49.8481757, 11.347598 49.8482952, 11.3476051 49.8483535, 11.3476453 49.8484215, 11.347705 49.8484731, 11.3477609 49.848503, 11.3479161 49.8485625)",Am Löwenstein,
130294749,,residential,False,True,62.721999999999994,,"LINESTRING (11.3479845 49.8496668, 11.3478239 49.8496546, 11.3477643 49.8496304, 11.3477106 49.8495757, 11.3475916 49.8494796, 11.3473582 49.8493101)",Ziegelgasse,
1051061604,,residential,False,True,16.499,,"LINESTRING (11.3440562 49.8464815, 11.3442759 49.8465256)",Sutte,
32204412,BT 34,tertiary,False,False,10.496,,"LINESTRING (11.3481469 49.8438546, 11.3480964 49.8439432)",Vorstadt,
"[32204412, 341555894]",BT 34,tertiary,False,True,189.25900000000004,,"LINESTRING (11.3481469 49.8438546, 11.3483829 49.8434407, 11.3484372 49.8433831, 11.3485095 49.8433086, 11.3487275 49.8430841, 11.3488083 49.8430005, 11.3488993 49.8428246, 11.3489164 49.8427431, 11.3489229 49.8426456, 11.3489351 49.8423767, 11.3489445 49.8422688)",Vorstadt,50
351641739,,residential,False,False,42.629,,"LINESTRING (11.3481469 49.8438546, 11.3483132 49.843888, 11.3484625 49.8439161, 11.3487167 49.8439639)",Fraunhofer-Platz,
351641739,,residential,False,True,42.629,,"LINESTRING (11.3487167 49.8439639, 11.3484625 49.8439161, 11.3483132 49.843888, 11.3481469 49.8438546)",Fraunhofer-Platz,
1050274554,,residential,False,False,24.235,,"LINESTRING (11.3441975 49.8458374, 11.3439083 49.8457246)",Kaulberg,
31454166,St 2191,secondary,False,False,57.736,,"LINESTRING (11.3441975 49.8458374, 11.3441563 49.845879, 11.343772 49.8462782)",Hauptstraße,50
"[1050272409, 31454166]",St 2191,secondary,False,True,91.87700000000001,,"LINESTRING (11.3441975 49.8458374, 11.3447008 49.8452846, 11.3448858 49.8451429)","['Hauptstraße', 'Marktplatz']",50
1050274554,,residential,False,True,24.235,,"LINESTRING (11.3439083 49.8457246, 11.3441975 49.8458374)",Kaulberg,
425760493,,residential,False,False,33.87,,"LINESTRING (11.3439083 49.8457246, 11.3437846 49.84584, 11.343752 49.8458803, 11.3435738 49.8458499)",Kaulberg,
1050274553,,residential,False,False,64.43900000000001,,"LINESTRING (11.3439083 49.8457246, 11.3440216 49.8456217, 11.3440233 49.8455584, 11.3441143 49.8454653, 11.3442153 49.8453534, 11.344276 49.8452675, 11.3442845 49.8452117)",Kaulberg,
41592434,,residential,False,False,32.532000000000004,,"LINESTRING (11.3435738 49.8458499, 11.3435723 49.8458059, 11.3436622 49.8455642)",Schloßberg,
"[41592434, 1210147052]",,residential,False,True,52.839999999999996,,"LINESTRING (11.3435738 49.8458499, 11.3435776 49.8459572, 11.3435897 49.8460753, 11.3436412 49.8462164, 11.343772 49.8462782)",Schloßberg,
425760493,,residential,False,True,33.870000000000005,,"LINESTRING (11.3435738 49.8458499, 11.343752 49.8458803, 11.3437846 49.84584, 11.3439083 49.8457246)",Kaulberg,
32204410,,residential,False,False,45.955,,"LINESTRING (11.3477909 49.8435801, 11.3479604 49.843769, 11.3480964 49.8439432)",Vorstadt,
79617736,,residential,False,True,107.99399999999999,,"LINESTRING (11.3493552 49.8481237, 11.3492062 49.8482422, 11.3491577 49.8482716, 11.3490945 49.8483099, 11.3489171 49.8483883, 11.3487779 49.8484382, 11.348472 49.8485477, 11.348274 49.8485938, 11.3480955 49.8486153)",Sonnenleite,
